DIRECTORATE,PAYMENT DATE,PAYMENT AMOUNT,PAYEE,SUPPLIER NO,ACTIVITY
Adult Social Services Directorate,08/Nov/2023,"16,925.84",CHOICE CARE GROUP Limited,Invoice,External Residential Care
Adult Social Services Directorate,08/Nov/2023,"7,968.96",CRAEGMOOR OLD RECTORY BREDE PR,Invoice,External Residential Care
Adult Social Services Directorate,08/Nov/2023,"9,584.62",CONDOVER COLLEGE LTD,Invoice,External Residential Care
Adult Social Services Directorate,08/Nov/2023,"9,149.04",SALISBURY SUPPORT 4 AUTISM LTD,Invoice,Supported Living
Housing & Regeneration Directorate,08/Nov/2023,"2,376.00",RIDGE AND PARTNERS LLP,Invoice,Miscellaneous Expenses
Children's Services Directorate,08/Nov/2023,"6,230.00",OFSTED,Invoice,Subscriptions
Housing & Regeneration Directorate,08/Nov/2023,"11,375.16",NOW MEDICAL LTD,Invoice,Materials
Capital Expenditure,08/Nov/2023,"2,310.00",TOTTERIDGE HOUSE CO-OPERATIVE ,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,08/Nov/2023,"161,295.99",SOUTH LONDON AND MAUDSLEY NHS ,Invoice,Ed & Emplmt For Subs Misuse
Children's Services Directorate,08/Nov/2023,"4,149.33",SODEXO MOTIVATION SOLUTIONS UK,Invoice,Personal Account
Environment & Community Services Directorate,08/Nov/2023,"6,916.00",TRIHNOS LTD,Invoice,Materials
Children's Services Directorate,08/Nov/2023,"4,751.00",EVERSHED BROS LTD,Invoice,Other Indirect Employee Exp
Environment & Community Services Directorate,08/Nov/2023,"488,007.86",NSL LIMITED,Invoice,Enforcement  Contractor
Environment & Community Services Directorate,08/Nov/2023,"4,141.09",STONECROFT BUILDING SERVICES L,Invoice,Materials
Environment & Community Services Directorate,08/Nov/2023,"1,533.57",ANGEL PLASTICS,Invoice,Materials
Children's Services Directorate,08/Nov/2023,"1,500.00",EARLSFIELD PRIMARY SCHOOL NATW,Invoice,Materials
Housing & Regeneration Directorate,08/Nov/2023,"18,011.86",TM HOUSE & HOSTELS LTD,Invoice,B&B Payments
Adult Social Services Directorate,08/Nov/2023,"441,392.20",THE BRANDON TRUST,Invoice,External Outreach
Adult Social Services Directorate,08/Nov/2023,"7,877.68",CENTRAL AND CECIL HOUSING TRUS,Invoice,External Residential Care
Resources Directorate,08/Nov/2023,"7,437.16",ALLPAY  LTD (FORTIS ET FIDES),Invoice,Software Maintenance
Children's Services Directorate,08/Nov/2023,"2,562.96",VIBE TEACHER RECRUITMENT,Invoice,Materials
Environment & Community Services Directorate,08/Nov/2023,"7,260.00",Krispar Repairs and Maintenanc,Invoice,Payments To Sub-Contractors
Housing & Regeneration Directorate,08/Nov/2023,"19,155.00",QUARTZ PROPERTIES,Invoice,B&B Payments
Adult Social Services Directorate,08/Nov/2023,"9,568.00",MANAGING CARE LIMITED,Invoice,External Homecare
Housing & Regeneration Directorate,08/Nov/2023,"5,604.80",TK HOMES,Invoice,B&B Payments
Adult Social Services Directorate,08/Nov/2023,"42,283.50",LONDON HOMECARE LTD,Invoice,External Homecare
Housing & Regeneration Directorate,08/Nov/2023,"18,652.90",APL PROPERTIES,Invoice,B&B Payments
Capital Expenditure,08/Nov/2023,573.60,AUSTIN REYNOLDS LTD,Invoice,CAPEXP Other Building Reltd Wk
Adult Social Services Directorate,08/Nov/2023,"49,672.56",C.H.O.I.C.E LIMITED,Invoice,External Residential Care
Environment & Community Services Directorate,08/Nov/2023,"51,506.05",COSTA CIVIL ENGINEERING,Invoice,Payments To Sub-Contractors
Children's Services Directorate,08/Nov/2023,"4,684.72",AMBITIOUS ABOUT AUTISM,Invoice,Post 16 fees
Environment & Community Services Directorate,08/Nov/2023,"2,526.00",KC SERVICES GROUP LTD,Invoice,Payments To Sub-Contractors
Resources Directorate,08/Nov/2023,"2,300.34",Underley Furnishing Limited,Invoice,Social Fund Payments
Children's Services Directorate,08/Nov/2023,"8,946.00",WEST CREATIVE LTD,Invoice,Advertising / Publicity
Environment & Community Services Directorate,08/Nov/2023,"18,000.00",PROJECT CENTRE Ltd,Invoice,Consultants Fees
Environment & Community Services Directorate,08/Nov/2023,"30,815.40",NATIONCARE WINDOWS LTD,Invoice,Materials
Housing & Regeneration Directorate,08/Nov/2023,"3,107.75",Hyde and Rowe Limited,Invoice,B&B Payments
Adult Social Services Directorate,08/Nov/2023,"29,537.60",CLIA Care,Invoice,Supported Living
Adult Social Services Directorate,08/Nov/2023,"31,468.23",Cooper Connect Care UK Ltd,Invoice,Supported Living
Children's Services Directorate,08/Nov/2023,504.00,Disclosure and Barring Service,Invoice,Other Indirect Employee Exp
Children's Services Directorate,08/Nov/2023,720.00,Ascentis,Invoice,Project Work
Capital Expenditure,08/Nov/2023,"33,922.37",S.T. Construction (London) Ltd,Invoice,CAPEXP Construction Work
Children's Services Directorate,08/Nov/2023,"1,008.00",TMS Skills,Invoice,Consultants Fees
Adult Social Services Directorate,08/Nov/2023,"66,531.36",Creative Support Ltd,Invoice,External Homecare
Children's Services Directorate,08/Nov/2023,"115,465.80",Abacus Mobility Ltd,Invoice,Transport Hire & Leasing Costs
Housing & Regeneration Directorate,08/Nov/2023,"50,607.80",Elderflower Estate Limited,Invoice,B&B Payments
Adult Social Services Directorate,08/Nov/2023,"4,814.84",ALL THE OTHER LUCYS,Invoice,Supported Living
Housing & Regeneration Directorate,08/Nov/2023,"558,967.80",Stef & Phillips ltd,Invoice,B&B Payments
Adult Social Services Directorate,08/Nov/2023,"3,043.80",Amore Elderly Care Ltd t/a Abb,Invoice,External Nursing Care
Housing & Regeneration Directorate,08/Nov/2023,"6,477.45",Starting Care Limited,Invoice,B&B Payments
Adult Social Services Directorate,08/Nov/2023,"3,556.32",HC One Oval Ltd (Elstree Court,Invoice,External Nursing Care
Capital Expenditure,08/Nov/2023,"1,368.00",Listers Geotechnical Consultan,Invoice,CAPEXP Surveys and Comms Costs
Housing & Regeneration Directorate,08/Nov/2023,"2,608.80",Centennial Property ltd Housin,Invoice,B&B Payments
Children's Services Directorate,08/Nov/2023,"197,570.00",Wonde Ltd,Invoice,Food & Consumables
Housing & Regeneration Directorate,08/Nov/2023,"11,814.15",Theori Housing Management Serv,Invoice,B&B Payments
Housing & Regeneration Directorate,08/Nov/2023,"12,052.80",London Clapham Common Limited,Invoice,B&B Payments
Housing & Regeneration Directorate,08/Nov/2023,"262,014.30",Abel Living Limited,Invoice,B&B Payments
Housing & Regeneration Directorate,08/Nov/2023,"5,003.40",My Housing Limited,Invoice,B&B Payments
Adult Social Services Directorate,08/Nov/2023,"5,178.44",Drumconner Care Homes (Bournem,Invoice,External Nursing Care
Children's Services Directorate,08/Nov/2023,804.39,Cosens Consult,Invoice,Consultants Fees
Chief Executives Directorate,08/Nov/2023,"1,430.90",Creative Engraving Ltd,Invoice,Miscellaneous Expenses
Housing & Regeneration Directorate,08/Nov/2023,"57,728.04",Gjini Building Services Ltd,Invoice,Vacants
Adult Social Services Directorate,08/Nov/2023,"4,851.19",Sunrise Mental Health Ltd,Invoice,Supported Living
Chief Executives Directorate,08/Nov/2023,"7,800.00",Behaviour Change Network Limit,Invoice,Consultants Fees
Housing & Regeneration Directorate,08/Nov/2023,"7,405.00",Walkies Enterprise Ltd,Invoice,B&B Payments
Adult Social Services Directorate,08/Nov/2023,"5,000.00",GCH (Amy Woodgate) Ltd,Invoice,External Residential Care
Chief Executives Directorate,08/Nov/2023,"52,800.00",Library of Things Limited,Invoice,Project Work
Chief Executives Directorate,08/Nov/2023,"5,424.00",Technical Converters Ltd T/A R,Invoice,Other minor services
Housing & Regeneration Directorate,08/Nov/2023,"2,400.00",Bridge Housing Solutions,Invoice,Homeless Red Act Initiatives
Housing & Regeneration Directorate,08/Nov/2023,"22,135.20",Tea Tree Property Limited,Invoice,B&B Payments
Adult Social Services Directorate,09/Nov/2023,"5,244.80",The Abbeyfield Society,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"21,444.32",GLORY CARE CENTRE LTD,Invoice,External Residential Care
Housing & Regeneration Directorate,09/Nov/2023,"11,072.13",Videcom Security Limited,Invoice,Reactive maintenance - bldgs
Adult Social Services Directorate,09/Nov/2023,"5,236.12",Nazareth Care Charitable Trust,Invoice,External Nursing Care
Adult Social Services Directorate,09/Nov/2023,"2,397.40",Oakfield Care (Ashtead) Ltd,Invoice,External Nursing Care
Capital Expenditure,09/Nov/2023,"1,797.60",WSP UK LIMITED,Invoice,CAPEXP Other Building Reltd Wk
Adult Social Services Directorate,09/Nov/2023,"6,120.64",Metropolitan Housing Trust,Invoice,External Residential Care
Chief Executives Directorate,09/Nov/2023,"3,381.60",Westco Trading Ltd,Invoice,Consultants Fees
Capital Expenditure,09/Nov/2023,"29,250.00",BPTW Partnership,Invoice,CAPEXP Architects
Housing & Regeneration Directorate,09/Nov/2023,"3,000.00",Baltimore Consulting Ltd,Invoice,Agency Staff
Housing & Regeneration Directorate,09/Nov/2023,"1,008.00",Highway Quality Solutions Ltd,Invoice,Materials
Adult Social Services Directorate,09/Nov/2023,"4,408.60",Healthcare Homes (LSC) Limited,Invoice,External Nursing Care
Adult Social Services Directorate,09/Nov/2023,"3,497.92",Greensleeves Homes Trust,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"12,348.00",Curado Ltd,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"4,018.94",Barchester Healthcare Homes Lt,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"6,728.48",Management Solutions First Ltd,Invoice,Supported Living
Adult Social Services Directorate,09/Nov/2023,"424,538.03",MMCG 2 LTD,Invoice,External Nursing Care
Housing & Regeneration Directorate,09/Nov/2023,"7,707.76",T Mohan ,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,09/Nov/2023,715.83,Orbis Protect Limited,Invoice,General Repairs Non S/C
Housing & Regeneration Directorate,09/Nov/2023,815.16,Stonewest Ltd,Invoice,Reactive maintenance - bldgs
Capital Expenditure,09/Nov/2023,"21,592.37",Effectable Construction Servic,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,09/Nov/2023,"107,149.40",BUPA CARE SERVICES,Invoice,External Residential Care
Housing & Regeneration Directorate,09/Nov/2023,"9,317.69",DH CROFTS LTD,Invoice,Major Repairs & Alterations
Housing & Regeneration Directorate,09/Nov/2023,804.00,OAKLEY LOCKSMITHS LTD,Invoice,General Repairs Non S/C
Adult Social Services Directorate,09/Nov/2023,"6,591.40",NATIONAL SOCIETY FOR EPILEPSY,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"5,083.00",IN CHORUS LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"6,295.04",CENTRUST CARE HOMES LTD,Invoice,External Residential Care
Capital Expenditure,09/Nov/2023,"87,064.34",PARMENTER BUILDERS LTD (P M PA,Invoice,CAPEXP HRA House Purchase
Adult Social Services Directorate,09/Nov/2023,"5,535.88",RESIDENTIAL CARE SERVICES T/A ,Invoice,External Residential Care
Housing & Regeneration Directorate,09/Nov/2023,"12,734.40",SW1LIGHTING & ELECTRICAL LTD,Invoice,General Repairs S/C
Housing & Regeneration Directorate,09/Nov/2023,"35,984.57",ACR LONDON LTD,Invoice,Major Repairs & Alterations
Housing & Regeneration Directorate,09/Nov/2023,"3,070.58",BREYER GROUP PLC,Invoice,General Repairs Non S/C
Adult Social Services Directorate,09/Nov/2023,"4,324.80",ORCHARD VALE TRUST,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"2,231.77",ST MARYS RESIDENTIAL HOME,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"3,896.36",HAYDON PARK LODGE LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"37,710.24",GEORGE POTTER CARE HOME LTD,Invoice,External Nursing Care
Housing & Regeneration Directorate,09/Nov/2023,"75,349.45",DRAIN SURGEON SERVICES LTD,Invoice,General Repairs Non S/C
Adult Social Services Directorate,09/Nov/2023,"6,796.56",RONALD GIBSON HOUSE,Invoice,Nursing Care Cntrbns
Adult Social Services Directorate,09/Nov/2023,"98,308.44",ROSEDENE NURSING HOME,Invoice,External Nursing Care
Adult Social Services Directorate,09/Nov/2023,"13,288.04",NORWOOD SCHOOLS LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"25,707.45",THE PINES NURSING HOME,Invoice,External Nursing Care
Adult Social Services Directorate,09/Nov/2023,"19,615.16",JOYCARE HOME SERVICES LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,645.89,JT ENTERPRISES,Invoice,Postage
Housing & Regeneration Directorate,09/Nov/2023,"11,400.00",BUTLER & YOUNG CONSULTANTS LTD,Invoice,Major Repairs & Alterations
Children's Services Directorate,09/Nov/2023,"2,792.24",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Transport Hire & Leasing Costs
Adult Social Services Directorate,09/Nov/2023,"80,527.92",Lifeways,Invoice,Supported Living
Adult Social Services Directorate,09/Nov/2023,"67,900.56",VOYAGE CARE LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"13,725.56",ASTRA HOMES LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"30,573.84",ROYAL HOSPITAL FOR NEURO-DISAB,Invoice,External Nursing Care
Adult Social Services Directorate,09/Nov/2023,"9,512.24",ST DAVIDS CARE IN THE COMMUNIT,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"3,137.96",POTENSIAL LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"17,266.00",SENSE-CHILDREN & ADULT SERVICE,Invoice,Residentl Care Conts
Adult Social Services Directorate,09/Nov/2023,"81,078.83",C M CARE LTD,Invoice,Supported Living
Adult Social Services Directorate,09/Nov/2023,"107,999.12",MACINTYRE CARE,Invoice,External Residential Care
Capital Expenditure,09/Nov/2023,"4,585.52",HUGHES JAY & PANTER LTD,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,09/Nov/2023,"2,478.00",SIGNHEALTH,Invoice,External Homecare
Adult Social Services Directorate,09/Nov/2023,"24,194.28",SURREY & BORDERS PARTNERSHIP N,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"5,725.11",ALLIED HEALTHCARE,Invoice,External Homecare
Housing & Regeneration Directorate,09/Nov/2023,"33,168.00",WESTMINSTER BUILDING SERVICES ,Invoice,Reactive maintenance - bldgs
Adult Social Services Directorate,09/Nov/2023,"20,305.74",AIMS CARE PARTNERSHIP,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"24,911.16",SEEABILITY,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"18,509.44",JESMUND CARE LTD,Invoice,External Nursing Care
Housing & Regeneration Directorate,09/Nov/2023,"5,118.00",SURREY ENVIRONMENTAL SERVICES ,Invoice,General Repairs Non S/C
Adult Social Services Directorate,09/Nov/2023,"66,988.12",Achieve Together Limited,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"1,001.78",DORSET SCOPE,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"11,202.16",EVERGREEN PARTNERSHIP,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"15,658.28",MENCAP,Invoice,Supported Living
Adult Social Services Directorate,09/Nov/2023,"72,734.44",METROPOLITAN HOUSING TRUST,Invoice,Supported Living
Adult Social Services Directorate,09/Nov/2023,"16,555.16",ROSCLARE,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"6,599.36",LIVABILITY,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"61,891.12",LOVING CARE LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"13,601.18",London Residential Healthcare ,Invoice,External Nursing Care
Housing & Regeneration Directorate,09/Nov/2023,"7,590.00",KEEGANS LTD,Invoice,External Decs
Adult Social Services Directorate,09/Nov/2023,"2,504.72",ASHTON CARE,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"57,011.66",ST MARY'S CARE HOME,Invoice,External Nursing Care
Adult Social Services Directorate,09/Nov/2023,"8,255.16",RALEIGH HOUSE LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"5,156.44",WHITE ROSE CARE,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"6,232.92",Autism Unlimited Limited,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"10,142.40",STALLCOMBE HOUSE,Invoice,External Residential Care
Housing & Regeneration Directorate,09/Nov/2023,"12,735.60",Hill Electrical Services Contr,Invoice,General Repairs S/C
Adult Social Services Directorate,09/Nov/2023,"11,299.52",Peak 15 Ltd,Invoice,External Residential Care
Capital Expenditure,09/Nov/2023,"3,852.74",PELLINGS LLP,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,09/Nov/2023,"20,770.12",C/O CLIFFORD OAKLEY,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"16,022.00",WINSLOW COURT,Invoice,External Residential Care
Children's Services Directorate,09/Nov/2023,"1,926.34",CAPSTONE FOSTER CARE,Invoice,Staying Put
Children's Services Directorate,09/Nov/2023,"5,891.00",Burlington House School Ltd,Invoice,Independent Fees
Adult Social Services Directorate,09/Nov/2023,"3,794.84",MISSION CARE,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"17,118.12",RIDGEWOOD CARE SERVICES LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"48,474.61",TRINITY COURT NURSING HOME,Invoice,External Nursing Care
Adult Social Services Directorate,09/Nov/2023,"4,383.57",CARE UK COMMUNITY PARTNERSHIP,Invoice,External Nursing Care
Adult Social Services Directorate,09/Nov/2023,"14,571.32",LIVING AMBITIONS LIMITED,Invoice,External Residential Care
Housing & Regeneration Directorate,09/Nov/2023,"67,471.17",F G KEEN LTD,Invoice,General Repairs S/C
Capital Expenditure,09/Nov/2023,"255,050.12",H A MARKS LIMITED,Invoice,CAPEXP Construction Work
Housing & Regeneration Directorate,09/Nov/2023,"53,315.31",Smith ,Invoice,HHW Repairs
Adult Social Services Directorate,09/Nov/2023,"89,384.16",Elysium Care Partnerships Ltd,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"8,473.08",THORNTON LODGE,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"21,018.24",DEEPDENE CARE LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"22,481.78",CROWNWISE LTD,Invoice,Supported Living
Adult Social Services Directorate,09/Nov/2023,"30,591.20",Christ the King Residential,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"15,738.80",ADMIRAL HEALTHCARE LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"3,771.20",Hydefall Ltd T/A Sutton Court ,Invoice,External Residential Care
Housing & Regeneration Directorate,09/Nov/2023,"80,259.75",M N M PROPERTIES SERVICES,Invoice,Asbestos Removal
Housing & Regeneration Directorate,09/Nov/2023,686.46,CERTUS SECURITY (UK) LLP,Invoice,Adaptations & Aids
Adult Social Services Directorate,09/Nov/2023,"21,068.25",WORKSHOP 305,Invoice,External Daycare
Adult Social Services Directorate,09/Nov/2023,"42,186.32",ABBEY HOUSE LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"8,747.07",ROSENMANOR LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"19,110.44",Infocus Charity,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"8,380.44",Choice Support,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"4,212.88",NUTLEY HALL LTD,Invoice,External Residential Care
Housing & Regeneration Directorate,09/Nov/2023,"1,608.00",B & B WINDOWS & METALWORK LTD,Invoice,General Repairs S/C
Housing & Regeneration Directorate,09/Nov/2023,"9,180.81",LEWIS & GRAVES PARTNERSHIP LTD,Invoice,Postage
Adult Social Services Directorate,09/Nov/2023,"3,406.40",ANCHOR TRUST - SILK COURT RESI,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"15,098.16",PATHWAY HEALTHCARE,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"2,436.34",BLUEBIRD CARE (WANDSWORTH),Invoice,External Homecare
Adult Social Services Directorate,09/Nov/2023,"10,016.80",RANDALL CLOSE LEONARD CHESHIRE,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"12,897.48",KISIMUL GROUP LTD,Invoice,External Residential Care
Chief Executives Directorate,09/Nov/2023,"60,568.78",ASHFORDS,Invoice,"Contract 6- Hwys, Plan Etc"
Environment & Community Services Directorate,09/Nov/2023,"1,872.00",BROOKSON ENGINEERING (5618i) L,Invoice,Materials
Adult Social Services Directorate,09/Nov/2023,"1,304.00",EVERSHED BROS LTD,Invoice,APC - Funerals
Housing & Regeneration Directorate,09/Nov/2023,976.50,WINDOWFLOWERS LTD,Invoice,General Contract Work
Housing & Regeneration Directorate,09/Nov/2023,"3,668.59",HAGS-SMP LIMITED,Invoice,Playgrounds
Housing & Regeneration Directorate,09/Nov/2023,"73,335.90",OCS UK&I LIMITED,Invoice,Cleaning Contracts 
Housing & Regeneration Directorate,09/Nov/2023,"1,026.00",Michael Barclay Projects Ltd,Invoice,Major Repairs & Alterations
Adult Social Services Directorate,09/Nov/2023,"4,424.29",ST MARTIN OF TOURS  HOUSING AS,Invoice,Supported Living
Adult Social Services Directorate,09/Nov/2023,844.14,Top Class UK Services Ltd,Invoice,External Homecare
Children's Services Directorate,09/Nov/2023,"32,080.97",ST CHRISTOPHERS FELLOWSHIP,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"54,387.31",AGE UK WANDSWORTH,Invoice,External Daycare
Housing & Regeneration Directorate,09/Nov/2023,"9,738.00",DEBA UK LTD,Invoice,Planned Remedials - Bldgs
Adult Social Services Directorate,09/Nov/2023,"6,423.76",ENHAM,Invoice,External Residential Care
Housing & Regeneration Directorate,09/Nov/2023,"1,915.75",PINEFLAT LTD,Invoice,Service Charges
Adult Social Services Directorate,09/Nov/2023,"2,416.28",Crossways Nursing Care Home,Invoice,External Nursing Care
Capital Expenditure,09/Nov/2023,"2,520.00",DALLAS PIERCE QUINTERO,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,09/Nov/2023,"18,361.36",SIGNATURE HEALTH AND LIVING LT,Invoice,External Residential Care
Housing & Regeneration Directorate,09/Nov/2023,"1,902.00",ARK PEST CONTROL LTD,Invoice,General Repairs S/C
Adult Social Services Directorate,09/Nov/2023,"8,779.80",ASSURANCE CARE SERVICES LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"24,129.76",BUTTERFLYS CARE HOMES LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"21,911.52",MINSA CARE LTD,Invoice,External Residential Care
Housing & Regeneration Directorate,09/Nov/2023,"10,098.00",Krispar Repairs and Maintenanc,Invoice,General Repairs S/C
Adult Social Services Directorate,09/Nov/2023,"4,996.08",MORTON GARDENS LIMITED,Invoice,Supported Living
Adult Social Services Directorate,09/Nov/2023,"11,500.00",KEYCHANGE CHARITY,Invoice,External Residential Care
Housing & Regeneration Directorate,09/Nov/2023,"31,340.86",ANTI-GRAFFITI SYSTEMS LTD,Invoice,Property Maintenance 
Housing & Regeneration Directorate,09/Nov/2023,"23,733.60",CEDARCARE LTD,Invoice,General Repairs S/C
Adult Social Services Directorate,09/Nov/2023,"5,140.56",ASHTON LODGE,Invoice,External Nursing Care
Children's Services Directorate,09/Nov/2023,"2,587.50",ENABLE LEISURE AND CULTURE,Invoice,Other minor services
Environment & Community Services Directorate,09/Nov/2023,"5,279.04",D POWELL SURVEYING LTD,Invoice,Materials
Adult Social Services Directorate,09/Nov/2023,"3,804.56",SUSASH UK LTD T/A BARONS LODGE,Invoice,External Nursing Care
Adult Social Services Directorate,09/Nov/2023,"4,316.80",INSPIRE CARE OUTREACH LIMITED,Invoice,External Residential Care
Children's Services Directorate,09/Nov/2023,"11,514.29",FRESHSTART SOLUTIONS LTD,Invoice,External Lodgings
Capital Expenditure,09/Nov/2023,"94,418.22",MILLWOOD SERVICING LTD,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,09/Nov/2023,"10,182.80",SUMMIT LODGE,Invoice,Supported Living
Adult Social Services Directorate,09/Nov/2023,"8,028.12",AGENCY ASSISTANCE,Invoice,Supported Living
Adult Social Services Directorate,09/Nov/2023,"21,679.57",MIHOMECARE LIMITED,Invoice,External Homecare
Adult Social Services Directorate,09/Nov/2023,"7,387.52",KEYS HILL PARK LIMITED,Invoice,External Residential Care
Resources Directorate,09/Nov/2023,"2,903.38",Underley Furnishing Limited,Invoice,Social Fund Payments
Adult Social Services Directorate,09/Nov/2023,"4,963.64",INDEPENDENT LIFESTYLE OPTIONS ,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"21,159.72",HEATHCOTES(SOUTHERN)LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"11,592.00",THANET HEALTHCARE LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"5,683.08",ACORN VILLAGE LIMITED,Invoice,External Residential Care
Housing & Regeneration Directorate,09/Nov/2023,"3,180.00",PANORAMIC ASSOCIATES LTD,Invoice,Agency Staff
Housing & Regeneration Directorate,09/Nov/2023,"9,036.74",CABLESHEER ASBESTOS LIMITED,Invoice,Vacants
Adult Social Services Directorate,09/Nov/2023,"9,804.24",ALMOND CARE PROVIDERS LTD,Invoice,Supported Living
Adult Social Services Directorate,09/Nov/2023,"122,280.76",CURANS CARE LTD,Invoice,Supported Living
Adult Social Services Directorate,09/Nov/2023,"7,469.72","Speirs House, Greensleeves Car",Invoice,External Nursing Care
Adult Social Services Directorate,09/Nov/2023,"31,083.61",Future Steps Project - Homes A,Invoice,External Outreach
Adult Social Services Directorate,09/Nov/2023,"7,860.76",SUSASH LondonLtd-T/A Barons Lo,Invoice,External Nursing Care
Children's Services Directorate,09/Nov/2023,588.00,IDNA Genetics Ltd T/a Anglia D,Invoice,Essentials
Adult Social Services Directorate,09/Nov/2023,"13,888.08",Well House Care Sussex Ltd t/a,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"4,387.56",CTK Residential Care Homes 2 L,Invoice,External Residential Care
Housing & Regeneration Directorate,09/Nov/2023,"4,980.00",La Belle Roofing Co LTD,Invoice,Reactive maintenance - bldgs
Adult Social Services Directorate,09/Nov/2023,"1,900.88",Single Homeless Project 2,Invoice,External Lodgings
Adult Social Services Directorate,09/Nov/2023,"8,037.20",Medihands Healthcare,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"4,532.56",Sanctuary Care Limited,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"5,776.32",Contemplation Home Ltd,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"2,465.40",PFS t/a Pilgrim Homes,Invoice,External Residential Care
Children's Services Directorate,09/Nov/2023,"1,165.00",Little Heroes Therapies Ltd,Invoice,Other Therapies
Adult Social Services Directorate,09/Nov/2023,"3,748.16",Aahana House,Invoice,Supported Living
Adult Social Services Directorate,09/Nov/2023,"11,883.88",Nestlings Care LTD,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"2,725.12",AKJ Healthcare Ltd,Invoice,Supported Living
Adult Social Services Directorate,09/Nov/2023,"3,693.04",Cognithan,Invoice,Supported Living
Adult Social Services Directorate,09/Nov/2023,"4,189.12",Laurel Residential Homes Limit,Invoice,External Residential Care
Adult Social Services Directorate,09/Nov/2023,"13,913.40",Chatfield House,Invoice,Supported Living
