DIRECTORATE,PAYMENT DATE,PAYMENT AMOUNT,PAYEE,SUPPLIER NO,ACTIVITY
Children's Services Directorate,05-Mar-24,"13,671.43",Young London Today,INVOICE,External Lodgings
Children's Services Directorate,06-Mar-24,"2,229.00", Sport And Health Academy Limi,INVOICE,Grants to Voluntary Orgs
Children's Services Directorate,06-Mar-24,500.00,345 Nursery School Balham Ltd,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"8,307.00",365 Divine Care,INVOICE,Preventing Accom
Children's Services Directorate,06-Mar-24,"8,157.00",A2ndvoice CIC,INVOICE,Grants to Voluntary Orgs
Adult Social Services Directorate,06-Mar-24,"1,612.32",AA Guesthouses Limited,INVOICE,External Lodgings
Children's Services Directorate,06-Mar-24,"5,100.00",Aaron Barbour Consultancy Ltd,INVOICE,Consultants Fees
Adult Social Services Directorate,06-Mar-24,"5,605.48",Access UK Ltd,INVOICE,Software purchases
Housing & Regeneration Directorate,06-Mar-24,"12,200.66",ACR LONDON LTD,INVOICE,Major Repairs & Alterations
Environment & Community Services Directorate,06-Mar-24,900.00,Active Fire Management Ltd,INVOICE,TFL funded schemes
Children's Services Directorate,06-Mar-24,"5,200.00",ALBEMARLE PRIMARY SCHOOL,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"3,000.00",AL-RISAALA SCHOOL,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"6,000.00",ALTON COMMUNITY PLAY SCHOOL,INVOICE,SEN Inclusion
Housing & Regeneration Directorate,06-Mar-24,"45,016.58",AMALGAMATED LIFTS LTD,INVOICE,Lifts
Housing & Regeneration Directorate,06-Mar-24,"3,601.20",ARK PEST CONTROL LTD,INVOICE,Pest Control
Children's Services Directorate,06-Mar-24,"4,000.00",ArtStart -John Aarcher,INVOICE,SEN Inclusion
Housing & Regeneration Directorate,06-Mar-24,"2,350.00",At Scale Studio Limited,INVOICE,General Repairs Non S/C
Housing & Regeneration Directorate,06-Mar-24,"1,500.00",Atlas Structures,INVOICE,Consultants Fees
Environment & Community Services Directorate,06-Mar-24,"1,200.00",Avison Young LTD,INVOICE,General Contract Work
Housing & Regeneration Directorate,06-Mar-24,"3,392.64",B & B WINDOWS & METALWORK LTD,INVOICE,General Repairs S/C
Chief Executives Directorate,06-Mar-24,"1,064.00",Bar Standards Board,INVOICE,Subscriptions
Children's Services Directorate,06-Mar-24,"1,280.00",Belleville Wix Academy,INVOICE,SEN Inclusion
Housing & Regeneration Directorate,06-Mar-24,878.75,BIG YELLOW SELF STORAGE COMPAN,INVOICE,Legal & Court Fees 
Children's Services Directorate,06-Mar-24,"8,088.00",BLESSED LTD,INVOICE,Third Party Pymt - Ind Units
Capital Expenditure,06-Mar-24,"13,522.20",BML Group LTD,INVOICE,CAPEXP Professional Fees
Capital Expenditure,06-Mar-24,924.60,BPTW Partnership,INVOICE,CAPEXP Architects
Housing & Regeneration Directorate,06-Mar-24,"17,634.70",BREYER GROUP PLC,INVOICE,General Repairs Non S/C
Children's Services Directorate,06-Mar-24,"1,500.00",BRIGHT HORIZONS FAMILY SOLUTIO,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"1,000.00",BRIGHT HORIZONS FAMILY SOLUTIO,INVOICE,SEN Inclusion
Housing & Regeneration Directorate,06-Mar-24,"22,588.58",British Gas Social Housing Ltd,INVOICE,Gas
Capital Expenditure,06-Mar-24,"81,796.94",BT Global Services,INVOICE,CAPEXP Equipment Purchase
Children's Services Directorate,06-Mar-24,500.00,BUMBLE BEE NURSERY SCHOOLS LTD,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"2,250.00",BUMBLEBEE LTD,INVOICE,SEN Inclusion
Capital Expenditure,06-Mar-24,"14,733.42",BUTLER & YOUNG ASSOCIATES,INVOICE,CAPEXP Professional Fees
Housing & Regeneration Directorate,06-Mar-24,"10,325.34",CABLESHEER ASBESTOS LIMITED,INVOICE,Asbestos Removal
Adult Social Services Directorate,06-Mar-24,"6,227.25",Care-Away Ltd t/a Care Support,INVOICE,Extra Care Homecare
Children's Services Directorate,06-Mar-24,"1,059.50",Careoline Carers Services Ltd,INVOICE,Preventing Accom
Children's Services Directorate,06-Mar-24,"38,437.44",Cascade Cars Service Ltd,INVOICE,Transport Hire & Leasing Costs
Environment & Community Services Directorate,06-Mar-24,"4,595.07",Castle Water Ltd,INVOICE,Water 
Children's Services Directorate,06-Mar-24,596.40,Castlebridge Finance SPV Ltd,INVOICE,Transport
Housing & Regeneration Directorate,06-Mar-24,"17,564.41",CERTUS SECURITY (UK) LLP,INVOICE,Entry Call
Children's Services Directorate,06-Mar-24,"1,500.00",CHEEKY CHERUBS DAY NURSERY LTD,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"4,528.00",Chesterton (Academy) Primary S,INVOICE,SEN Inclusion
Capital Expenditure,06-Mar-24,"1,800.00",CLIMATE INTERGRATED SOLUTIONS ,INVOICE,CAPEXP Professional Fees
Adult Social Services Directorate,06-Mar-24,"8,966.26",CONDOVER COLLEGE LTD,INVOICE,External Residential Care
Resources Directorate,06-Mar-24,"4,800.00",Crathes Technology Limited,INVOICE,Consultants Fees
Adult Social Services Directorate,06-Mar-24,"4,634.25",Creative Support Ltd,INVOICE,Extra Care Homecare
Capital Expenditure,06-Mar-24,"5,940.00",Cyclepods Ltd,INVOICE,CAPEXP Equipment Purchase
Housing & Regeneration Directorate,06-Mar-24,"7,811.14",DH CROFTS LTD,INVOICE,Major Repairs & Alterations
Adult Social Services Directorate,06-Mar-24,"1,252.80",Domus Recruitment Ltd,INVOICE,Agency Staff
Housing & Regeneration Directorate,06-Mar-24,"32,272.34",DRAIN SURGEON SERVICES LTD,INVOICE,Adaptations & Aids
Housing & Regeneration Directorate,06-Mar-24,"23,238.39",DSSL Group,INVOICE,Entry Call
Children's Services Directorate,06-Mar-24,500.00,EARLSFIELD PRIMARY SCHOOL NATW,INVOICE,SEN Inclusion
Capital Expenditure,06-Mar-24,"77,863.45",Effectable Construction Servic,INVOICE,CAPEXP Construction Work
Housing & Regeneration Directorate,06-Mar-24,"1,269.96",ENVIRONTEC Ltd,INVOICE,Asbestos Removal
Housing & Regeneration Directorate,06-Mar-24,"7,293.50",EnviroVent Ltd,INVOICE,General Repairs Non S/C
Capital Expenditure,06-Mar-24,"22,405.20",ETC SPORTS SURFACES LTD,INVOICE,CAPEXP Construction Work
Children's Services Directorate,06-Mar-24,"1,000.00",ETHELBURGA EARLY YEARS CENTRE,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"4,500.00",Eveline Day Nursery Schools Lt,INVOICE,SEN Inclusion
Housing & Regeneration Directorate,06-Mar-24,"65,658.23",F G KEEN LTD,INVOICE,General Repairs S/C
Children's Services Directorate,06-Mar-24,"2,046.40",FAST London,INVOICE,Grants to Voluntary Orgs
Children's Services Directorate,06-Mar-24,"1,251.80",FIT 4 KIDZ FC,INVOICE,Grants to Voluntary Orgs
Children's Services Directorate,06-Mar-24,"1,500.00",Fledglings on the Common,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"2,220.00",Floreat Wandsworth Primary Sch,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"5,800.00",FRANCISCAN PRIMARY SCHOOL NATW,INVOICE,SEN Inclusion
Capital Expenditure,06-Mar-24,"3,408.00",FREEWAY LIFT SERVICES LTD,INVOICE,CAPEXP Construction Work
Housing & Regeneration Directorate,06-Mar-24,"1,080.00",GERDA SECURITY PRODUCTS,INVOICE,Equipment
Adult Social Services Directorate,06-Mar-24,750.25,Glide Care Ltd,INVOICE,Supported Living
Children's Services Directorate,06-Mar-24,"7,800.00",Goldfinch Primary School (Eard,INVOICE,SEN Inclusion
Environment & Community Services Directorate,06-Mar-24,"875,601.20",GREENWICH LEISURE LTD (GLL),INVOICE,General Contract Work
Children's Services Directorate,06-Mar-24,500.00,Greenwood Nusery School,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"1,000.00",GWENDOLEN HOUSE NURSERY SCHOOL,INVOICE,SEN Inclusion
Housing & Regeneration Directorate,06-Mar-24,"3,239.22",Hill Electrical Services Contr,INVOICE,General Repairs S/C
Children's Services Directorate,06-Mar-24,"5,800.00",HILLBROOK PRIMARY SCHOOL,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"23,536.39",HORIZON EDUCATION (SOUTH LONDO,INVOICE,Independent Fees
Adult Social Services Directorate,06-Mar-24,"2,436.00",HOUSING ACTION MANAGEMENT,INVOICE,External Lodgings
Housing & Regeneration Directorate,06-Mar-24,"4,130.26",HUGHES JAY & PANTER LTD,INVOICE,External Decs
Children's Services Directorate,06-Mar-24,"29,754.00",IDOX Software Ltd,INVOICE,Software Maintenance
Children's Services Directorate,06-Mar-24,"2,423.50",iSensory CIC,INVOICE,Grants to Voluntary Orgs
Housing & Regeneration Directorate,06-Mar-24,"13,588.48",J CARROLL & SONS Non CIS work ,INVOICE,General Repairs S/C
Housing & Regeneration Directorate,06-Mar-24,960.00,JJ Disney Limited,INVOICE,Training
Children's Services Directorate,06-Mar-24,"1,000.00",JUMPING BEANS GARRATT PARK PLA,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"1,069.50",Junior Adventures Group UK Ltd,INVOICE,Grants to Voluntary Orgs
Children's Services Directorate,06-Mar-24,"1,000.00",Kido Streatham T/A Kido School,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"3,875.00",KIDS,INVOICE,Preventing Accom
Housing & Regeneration Directorate,06-Mar-24,"1,179.36",KOMPAN LTD,INVOICE,Playgrounds
Children's Services Directorate,06-Mar-24,"1,323.00",Kope-Medics Ltd,INVOICE,Preventing Accom
Housing & Regeneration Directorate,06-Mar-24,"6,504.00",Krispar Repairs and Maintenanc,INVOICE,General Repairs Non S/C
Children's Services Directorate,06-Mar-24,"1,000.00",LAVENDER HILL DAY NURSERY,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"1,739.00",LEGACY FOUNDATION GLOBAL CIC,INVOICE,Grants to Voluntary Orgs
Housing & Regeneration Directorate,06-Mar-24,"3,517.89",LEWIS & GRAVES PARTNERSHIP LTD,INVOICE,Postage
Children's Services Directorate,06-Mar-24,"1,000.00",Little Green Nursery,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"4,750.00",LITTLE JOY DAY NURSERY T/A BAN,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"1,000.00",LITTLE LEARNERS TWO,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"2,250.00",LITTLE LINGUISTS NURSERY,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"2,250.00",LITTLE STEPPING STONES DAY NUR,INVOICE,SEN Inclusion
Capital Expenditure,06-Mar-24,"28,843.25",M N M PROPERTIES SERVICES,INVOICE,CAPEXP Construction Work
Children's Services Directorate,06-Mar-24,"1,150.00",Marmalade Schools Limited,INVOICE,SEN Inclusion
Housing & Regeneration Directorate,06-Mar-24,"13,917.49",METRO DIGITAL TV LTD,INVOICE,TV Aerials
Children's Services Directorate,06-Mar-24,"12,699.00",Mia Care Services,INVOICE,Preventing Accom
Housing & Regeneration Directorate,06-Mar-24,"79,851.78",MILESTONE CONTRACTING LTD,INVOICE,Vacants
Adult Social Services Directorate,06-Mar-24,"26,400.00",MMCG 2 LTD,INVOICE,External Nursing Respite Care
Adult Social Services Directorate,06-Mar-24,648.00,Mount Lodge Farm,INVOICE,External Residential Care
Adult Social Services Directorate,06-Mar-24,"1,686.53",NonStop Consulting Ltd,INVOICE,Agency Staff
Adult Social Services Directorate,06-Mar-24,"2,878.21",Nursing Direct Healthcare Limi,INVOICE,External Homecare
Housing & Regeneration Directorate,06-Mar-24,612.00,OAKLEY LOCKSMITHS LTD,INVOICE,General Repairs Non S/C
Housing & Regeneration Directorate,06-Mar-24,"10,798.78",OCS UK&I LIMITED,INVOICE,Cleaning Contracts 
Children's Services Directorate,06-Mar-24,"3,000.00",Olive Tree Nursery School,INVOICE,SEN Inclusion
Housing & Regeneration Directorate,06-Mar-24,981.55,Orbis Protect Limited,INVOICE,General Repairs S/C
Housing & Regeneration Directorate,06-Mar-24,888.00,P W SECURE-IT LTD,INVOICE,Reactive maintenance - bldgs
Adult Social Services Directorate,06-Mar-24,"11,702.40",Parkhill Support Services LTD,INVOICE,Supported Living
Housing & Regeneration Directorate,06-Mar-24,"13,918.51",PARMENTER BUILDERS LTD (P M PA,INVOICE,General Repairs Non S/C
Capital Expenditure,06-Mar-24,827.99,PELLINGS LLP,INVOICE,CAPEXP Professional Fees
Resources Directorate,06-Mar-24,"9,000.00",PENNA PLC,INVOICE,Recruitment Costs
Resources Directorate,06-Mar-24,"130,666.07",PHOENIX SOFTWARE LTD,INVOICE,Software purchases
Housing & Regeneration Directorate,06-Mar-24,"66,043.08",Pilon Limited,INVOICE,Vacants
Capital Expenditure,06-Mar-24,"2,547.00",PINSENT MASONS,INVOICE,CAPEXP Professional Fees
Housing & Regeneration Directorate,06-Mar-24,"1,050.00",Polar Lifts Ltd,INVOICE,Lifts
Children's Services Directorate,06-Mar-24,"2,483.70",PORTMASTER LTD T/A CAPITAL CAR,INVOICE,Client Travel Expenses
Chief Executives Directorate,06-Mar-24,"1,699.00",Positive Network Community Pro,INVOICE,Wandsworth Grant Fund Was Bsf
Children's Services Directorate,06-Mar-24,718.80,POSTURITE LTD,INVOICE,Materials
Capital Expenditure,06-Mar-24,"12,458.03",Potter Raper,INVOICE,CAPEXP Professional Fees
Children's Services Directorate,06-Mar-24,"2,000.00",POWER THE FIGHT,INVOICE,Training
Children's Services Directorate,06-Mar-24,"3,200.00",PRECIOUS JEWELS NURSERY,INVOICE,SEN Inclusion
Adult Social Services Directorate,06-Mar-24,"8,539.08",Premier Cars Mini Cab Services,INVOICE,Transport Hire & Leasing Costs
Capital Expenditure,06-Mar-24,"30,600.00",Price & Myers,INVOICE,CAPEXP Professional Fees
Resources Directorate,06-Mar-24,"2,037.36",Print Image Network Ltd,INVOICE,Postage
Housing & Regeneration Directorate,06-Mar-24,"51,793.74",PURDY CONTRACTS LTD,INVOICE,General Repairs Non S/C
Children's Services Directorate,06-Mar-24,598.24,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,863.84,Redacted Personal Data,INVOICE,Special Guardianship
Chief Executives Directorate,06-Mar-24,"4,333.00",Redacted Personal Data,INVOICE,Project Work
Adult Social Services Directorate,06-Mar-24,844.98,Redacted Personal Data,INVOICE,Occupational Health Doctors
Children's Services Directorate,06-Mar-24,"1,316.70",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,529.80,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,529.80,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,881.20,Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,743.70,Redacted Personal Data,INVOICE,Staying Put
Children's Services Directorate,06-Mar-24,"1,663.36",Redacted Personal Data,INVOICE,Independent Sch - Transport
Children's Services Directorate,06-Mar-24,"1,270.52",Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"1,126.90",Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,802.00,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"2,200.00",Redacted Personal Data,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"1,067.00",Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,695.44,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,829.40,Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,808.70,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,709.50,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"1,030.00",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,978.16",Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,994.56,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,874.12,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"1,309.94",Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"1,347.04",Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,829.40,Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,540.00,Redacted Personal Data,INVOICE,Project Work
Children's Services Directorate,06-Mar-24,573.40,Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,014.00",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,829.40,Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,030.00",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,666.70,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"1,859.40",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,631.78,Redacted Personal Data,INVOICE,Staying Put
Children's Services Directorate,06-Mar-24,929.40,Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,150.70",Redacted Personal Data,INVOICE,Adoption Support
Children's Services Directorate,06-Mar-24,"1,030.00",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,829.40,Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,486.60",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,023.80",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,773.30",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,030.00",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,529.80,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,598.00,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,827.90,Redacted Personal Data,INVOICE,Adoption Support
Children's Services Directorate,06-Mar-24,525.40,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,863.84,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,828.24,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"2,889.40",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"2,889.40",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,544.50,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,544.50,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,948.08,Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,827.90,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,529.80,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"1,529.60",Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,525.40,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,529.80,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,544.50,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,994.10,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,674.54,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"1,688.48",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"2,688.80",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,658.48,Redacted Personal Data,INVOICE,Staying Put
Children's Services Directorate,06-Mar-24,598.24,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"2,060.00",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,544.50,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,562.66,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,823.40,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"1,658.80",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,030.00",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,695.44,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"3,663.40",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,529.80,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"1,658.80",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,721.36,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"2,973.20",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,029.80",Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"1,030.00",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"2,060.00",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,829.40,Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,829.40,Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,286.00",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,030.00",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"2,060.00",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,030.00",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,156.82",Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,829.40,Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,858.40",Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"1,617.10",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,089.00",Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"2,060.00",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,840.00,Redacted Personal Data,INVOICE,External Fostering
Children's Services Directorate,06-Mar-24,562.64,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,636.80,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"1,074.30",Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,767.20,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,687.90,Redacted Personal Data,INVOICE,Staying Put
Children's Services Directorate,06-Mar-24,767.20,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,658.48,Redacted Personal Data,INVOICE,Staying Put
Children's Services Directorate,06-Mar-24,583.54,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"1,859.40",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,529.80,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,658.48,Redacted Personal Data,INVOICE,Staying Put
Children's Services Directorate,06-Mar-24,"2,060.00",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,030.00",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,732.60,Redacted Personal Data,INVOICE,Staying Put
Children's Services Directorate,06-Mar-24,828.24,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,631.78,Redacted Personal Data,INVOICE,Staying Put
Children's Services Directorate,06-Mar-24,"2,488.20",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,598.24,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,954.14,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"5,150.00",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,808.70,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,562.64,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,781.40,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,874.12,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"1,310.16",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,781.40,Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,"1,030.00",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,454.60",Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,692.38,Redacted Personal Data,INVOICE,Internal Fostering
Children's Services Directorate,06-Mar-24,"1,215.46",Redacted Personal Data,INVOICE,Special Guardianship
Children's Services Directorate,06-Mar-24,540.00,Redacted Personal Data,INVOICE,Project Work
Capital Expenditure,06-Mar-24,"8,400.00",RIDGE AND PARTNERS LLP,INVOICE,CAPEXP Professional Fees
Children's Services Directorate,06-Mar-24,"3,900.00",Rosslyn Park FC,INVOICE,Grants to Voluntary Orgs
Resources Directorate,06-Mar-24,"2,936.01",Royal Mail Group Ltd,INVOICE,Postage
Environment & Community Services Directorate,06-Mar-24,"1,614.50",RTfact Ltd,INVOICE,Materials
Children's Services Directorate,06-Mar-24,"1,378.80","SEN UNITY - SPORTS, EDUCATION,",INVOICE,Grants to Voluntary Orgs
Adult Social Services Directorate,06-Mar-24,817.56,SENSE-CHILDREN & ADULT SERVICE,INVOICE,External Residential Care
Children's Services Directorate,06-Mar-24,"1,510.00",SEQUOIA ORGANISATION LTD,INVOICE,SEN Inclusion
Capital Expenditure,06-Mar-24,"5,620.68",Shepheard Epstein & Hunter,INVOICE,CAPEXP Professional Fees
Children's Services Directorate,06-Mar-24,"6,794.28",Silver Lining Fostering Agency,INVOICE,External Fostering
Housing & Regeneration Directorate,06-Mar-24,"45,209.88",Smith ,INVOICE,Boiler House Repairs
Capital Expenditure,06-Mar-24,"2,070.00",Spacehub Design Limited,INVOICE,CAPEXP Professional Fees
Children's Services Directorate,06-Mar-24,"3,559.96",Spire Squared Supported Living,INVOICE,External Lodgings
Children's Services Directorate,06-Mar-24,"4,180.00",ST BONIFACE RC PRIMARY SCHOOL ,INVOICE,SEN Inclusion
Children's Services Directorate,06-Mar-24,"2,227.13",ST GEORGE'S CE PRIMARY SCHOOL ,INVOICE,Grants to Voluntary Orgs
Capital Expenditure,06-Mar-24,540.00,Stantec UK Limited,INVOICE,CAPEXP Professional Fees
Housing & Regeneration Directorate,06-Mar-24,"3,819.60",STAR BOARDING KENNELS LTD,INVOICE,Materials
Housing & Regeneration Directorate,06-Mar-24,"1,146.48",SUPAFLORS,INVOICE,Under Occupation Payments
