Service Unit,Supplier,Dist Amt,Account Name,Period
Crime & Justice Command,REDACTED,2863.1,Pathologists,Jun-23
Crime & Justice Command,REDACTED,743.52,Pathologists,Jun-23
Crime & Justice Command,REDACTED,3008.26,Pathologists,Jun-23
Crime & Justice Command,REDACTED,2863.1,Pathologists,Jun-23
Crime & Justice Command,REDACTED,2863.1,Pathologists,Jun-23
Crime & Justice Command,REDACTED,605.48,Intermediary Services,Jun-23
Crime & Justice Command,REDACTED,1135.88,Intermediary Services,Jun-23
Crime & Justice Command,REDACTED,944,Intermediary Services,Jun-23
Crime & Justice Command,REDACTED,2909.88,Pathologists,Jun-23
Crime & Justice Command,REDACTED,2909.88,Pathologists,Jun-23
Crime & Justice Command,REDACTED,2909.88,Pathologists,Jun-23
Crime & Justice Command,REDACTED,606.86,Intermediary Services,Jun-23
Crime & Justice Command,REDACTED,649.0600000000001,Intermediary Services,Jun-23
Crime & Justice Command,REDACTED,564.1800000000001,Maintenance Agreements - General,Jun-23
Crime & Justice Command,RESTORE STORAGE GROUP (BRUNSWICK),1013.83,External Storage Charges,Jun-23
Crime & Justice Command,RESTORE STORAGE GROUP (BRUNSWICK),1013.37,External Storage Charges,Jun-23
Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,860.74,Vehicle Hire,Jun-23
Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,637.84,Vehicle Hire,Jun-23
Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,629.44,Vehicle Hire,Jun-23
Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,827.4,Vehicle Hire,Jun-23
Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,827.4,Vehicle Hire,Jun-23
Crime & Justice Command,SUEZ RECYCLING AND RECOVERY LTD,1126,General Equipment,Jun-23
Neighbourhood & Partnership Policing Command,ACS BUSINESS SUPPLIES LTD,1044,General Equipment,Jun-23
Neighbourhood & Partnership Policing Command,ALBIE HIRE LTD,1200,Professional Fees,Jun-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1921.73,Petrol,Jun-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1541.02,Petrol,Jun-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1290.78,Petrol,Jun-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1646.6000000000001,Petrol,Jun-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,570.3000000000001,Petrol,Jun-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1188.3600000000001,Petrol,Jun-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1623.02,Petrol,Jun-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1670.43,Petrol,Jun-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,2023.18,Petrol,Jun-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1524.32,Petrol,Jun-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1741.33,Petrol,Jun-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1599.53,Petrol,Jun-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1391.27,Petrol,Jun-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,616.47,Petrol,Jun-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1991.76,Petrol,Jun-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1422.1200000000001,Petrol,Jun-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1561.06,Petrol,Jun-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1022.96,Petrol,Jun-23
Neighbourhood & Partnership Policing Command,APPLIED CRIMINOLOGY ASSOCIATES,1152.9,Training - Course Fees / Seminars etc - Police,Jun-23
Neighbourhood & Partnership Policing Command,GMCA GMP,2650,Training - Course Fees / Seminars etc - Police,Jun-23
Neighbourhood & Partnership Policing Command,REDACTED,959.5,Alarms,Jun-23
Neighbourhood & Partnership Policing Command,REDACTED,771,Alarms,Jun-23
Neighbourhood & Partnership Policing Command,REDACTED,1095.5,Alarms,Jun-23
Neighbourhood & Partnership Policing Command,REDACTED,1131.5,Alarms,Jun-23
Neighbourhood & Partnership Policing Command,SCENESAFE,821,General Equipment,Jun-23
Neighbourhood & Partnership Policing Command,SCENESAFE,560,General Equipment,Jun-23
Office of Police & Crime Commissioner,4IMPRINT DIRECT LTD,609.99,Consultants Fees,Jun-23
Office of Police & Crime Commissioner,ASB HELP,673.8000000000001,Training - Course Fees / Seminars etc - Staff,Jun-23
Office of Police & Crime Commissioner,ASSOCIATION OF POLICE AND CRIME COMMISSIONERS,1109.21,Association Subscriptions,Jun-23
Office of Police & Crime Commissioner,CLEVELAND FM SERVICES LTD,515686.9,PFI Service Charge,Jun-23
Office of Police & Crime Commissioner,DETERTECH UK LIMITED T/A SMARTWATER GROUP,2000,General Equipment,Jun-23
Office of Police & Crime Commissioner,DETERTECH UK LIMITED T/A SMARTWATER GROUP,750,General Equipment,Jun-23
Office of Police & Crime Commissioner,EVA WOMENS AID LTD,10000,Professional Fees,Jun-23
Office of Police & Crime Commissioner,LEONARDO HOTEL MANAGEMENT UK LTD,7225,Professional Fees,Jun-23
Office of Police & Crime Commissioner,MIDDLESBROUGH BOROUGH COUNCIL,5000,Professional Fees,Jun-23
Office of Police & Crime Commissioner,MIDDLESBROUGH BOROUGH COUNCIL,47897,Professional Fees,Jun-23
Office of Police & Crime Commissioner,MIXD,6700,Information Technology Expenditure - General,Jun-23
Office of Police & Crime Commissioner,MIXD,550,Information Technology Expenditure - General,Jun-23
Office of Police & Crime Commissioner,REDACTED,5625,Professional Fees,Jun-23
Office of Police & Crime Commissioner,REDACTED,2687.5,Professional Fees,Jun-23
Office of Police & Crime Commissioner,SAFER COMMUNITIES,3948.33,Professional Fees,Jun-23
Office of Police & Crime Commissioner,SERVICE SUPPORT (CLEVELAND) LTD,181430.4,PFI Service Charge,Jun-23
Office of Police & Crime Commissioner,SERVICE SUPPORT (CLEVELAND) LTD,181430.4,PFI Service Charge,Jun-23
Office of Police & Crime Commissioner,STOCKTON-ON-TEES BOROUGH COUNCIL,24000,Professional Fees,Jun-23
Office of Police & Crime Commissioner,WARWICKSHIRE POLICE AND CRIME COMMISSIONER,528,Recruitment Expenses,Jun-23
Office of Police & Crime Commissioner,YOUTH FOCUS NORTH EAST,19942.64,Professional Fees,Jun-23
Prevention Command,REDACTED,2220,Maintenance Agreements - General,Jun-23
Prevention Command,UNIPAR SERVICES LLP,980,General Equipment,Jun-23
Seconded Officers,BT GLOBAL SERVICES SOLUTIONS,656.49,Telephone Charges - Landlines,Jun-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1501.3700000000001,Petrol,Jun-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1747.22,Petrol,Jun-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1789.08,Petrol,Jun-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1534.96,Petrol,Jun-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1573.3,Petrol,Jun-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1822.73,Petrol,Jun-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1736.47,Petrol,Jun-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1753.76,Petrol,Jun-23
Specialist Operations Unit,BOING RAPID SECURE LTD,928,Forced Entry Costs,Jun-23
Specialist Operations Unit,CARE & CUSTODY (HEALTH) LTD,3816,Professional Fees,Jun-23
Specialist Operations Unit,CARE & CUSTODY (HEALTH) LTD,2144.98,Professional Fees,Jun-23
Specialist Operations Unit,CONTRACT DATA RESEARCH GROUP LTD,11340,Maintenance Agreements - General,Jun-23
Specialist Operations Unit,GMCA GMP,2900,Training - Expenses - Police,Jun-23
Specialist Operations Unit,GO2 TELECOM LTD,1140,General Equipment,Jun-23
Specialist Operations Unit,GO2 TELECOM LTD,1875,General Equipment,Jun-23
Specialist Operations Unit,OPCC FOR SOUTH YORKSHIRE,720,Training - Course Fees / Seminars etc - Police,Jun-23
Specialist Operations Unit,OPCC FOR SOUTH YORKSHIRE,1878,Training - Course Fees / Seminars etc - Police,Jun-23
Specialist Operations Unit,OPCC FOR SOUTH YORKSHIRE,1304,Training - Course Fees / Seminars etc - Police,Jun-23
Specialist Operations Unit,PLUGZZ,725,General Equipment,Jun-23
Specialist Operations Unit,POLICE AND CRIME COMMISSIONER NORTHUMBRIA,2686.9,Mutual Aid,Jun-23
Specialist Operations Unit,REDACTED,2520,General Equipment,Jun-23
Specialist Operations Unit,REDACTED,1800,Maintenance Agreements - General,Jun-23
Specialist Operations Unit,REDACTED,678.7,Veterinary Fees,Jun-23
Specialist Operations Unit,REDACTED,737.5,General Equipment,Jun-23
Specialist Operations Unit,REDACTED,1224,Kennelling Costs,Jun-23
Specialist Operations Unit,RESTORE STORAGE GROUP (BRUNSWICK),511.43,External Storage Charges,Jun-23
Specialist Operations Unit,ROYAL MAIL,546.36,Postage Costs,Jun-23
Specialist Operations Unit,ROYAL MAIL,571.59,Postage Costs,Jun-23
Specialist Operations Unit,ROYAL MAIL,709.0500000000001,Postage Costs,Jun-23
Specialist Operations Unit,ROYAL MAIL,789.78,Postage Costs,Jun-23
Specialist Operations Unit,SAFARILAND UK,3248,Firearms Equipment,Jun-23
Specialist Operations Unit,SCENESAFE,1150,Drugs & Medical Waste,Jun-23
Specialist Operations Unit,THEBIGWORD,6422.52,Interpreter Fees,Jun-23
Specialist Operations Unit,THEBIGWORD,13642.56,Interpreter Fees,Jun-23
Specialist Operations Unit,THEBIGWORD,1813.3700000000001,Interpreter Fees,Jun-23
Specialist Operations Unit,THEBIGWORD,1899.69,Interpreter Fees,Jun-23
Specialist Operations Unit,VICKERS CONSTRUCTION LTD,1270,General Equipment,Jun-23
,,3856618.7599999984,,
,,,,
