Service Unit,Supplier,Dist Amt,Account Name,Period
Office of Police & Crime Commissioner,MIDDLESBROUGH BOROUGH COUNCIL,159144.21,Professional Fees,Apr-23
Office of Police & Crime Commissioner,MY SISTERS PLACE,8750,Professional Fees,Apr-23
Office of Police & Crime Commissioner,MY SISTERS PLACE,13520.4,Professional Fees,Apr-23
Office of Police & Crime Commissioner,NHS ENGLAND,60095,Professional Fees,Apr-23
Office of Police & Crime Commissioner,POLICE AND CRIME COMMISSIONERS  TREASURERS SOCIETY,1650,Association Subscriptions,Apr-23
Office of Police & Crime Commissioner,SAFER COMMUNITIES,38400.25,Professional Fees,Apr-23
Office of Police & Crime Commissioner,SAFER COMMUNITIES,38400.25,Professional Fees,Apr-23
Office of Police & Crime Commissioner,SAFER COMMUNITIES,38400.25,Professional Fees,Apr-23
Office of Police & Crime Commissioner,SAFER COMMUNITIES,31784,Professional Fees,Apr-23
Office of Police & Crime Commissioner,SAFER COMMUNITIES,25460,Professional Fees,Apr-23
Office of Police & Crime Commissioner,SANCUS OPERATIONS LTD,1745,Management Fees,Apr-23
Office of Police & Crime Commissioner,THE JUNCTION FOUNDATION,6176,Professional Fees,Apr-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1844,Petrol,Apr-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1735.06,Petrol,Apr-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1987.42,Petrol,Apr-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,657.09,Petrol,Apr-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,2122.28,Petrol,Apr-23
Specialist Operations Unit,COLLEGE OF POLICING,1612.2,Training - Course Fees / Seminars etc - Police,Apr-23
Specialist Operations Unit,COLLEGE OF POLICING,1330,Training - Course Fees / Seminars etc - Police,Apr-23
Specialist Operations Unit,CUBIC TRANSPORTATION SYSTEMS (ITMS LTD),11416.47,General Equipment,Apr-23
Specialist Operations Unit,FIRE SERVICE COLLEGE LTD,2995,Training - Course Fees / Seminars etc - Staff,Apr-23
Specialist Operations Unit,KEELA INTERNATIONAL LTD,624.25,General Equipment,Apr-23
Specialist Operations Unit,KEELA INTERNATIONAL LTD,567.5,General Equipment,Apr-23
Specialist Operations Unit,OPCC FOR SOUTH YORKSHIRE,1950,Training - Course Fees / Seminars etc - Police,Apr-23
Specialist Operations Unit,REDACTED,2685.67,Kennelling Costs,Apr-23
Specialist Operations Unit,REDACTED,520.8,Kennelling Costs,Apr-23
Specialist Operations Unit,REDACTED,597.85,Animal Feed,Apr-23
Specialist Operations Unit,REDACTED,1042.88,Damage to Property,Apr-23
Specialist Operations Unit,REDACTED,800,Firearms Equipment,Apr-23
Specialist Operations Unit,REDACTED,7364,Dangerous Dogs,Apr-23
Specialist Operations Unit,RESTORE STORAGE GROUP (BRUNSWICK),509.47,External Storage Charges,Apr-23
Specialist Operations Unit,ROAD SAFETY SUPPORT LTD (RSS),11250,Professional Fees,Apr-23
Specialist Operations Unit,RUNNING FLOWERS LIMITED,2331.55,Uniforms,Apr-23
Specialist Operations Unit,SPANSET LIMITED,1296,General Equipment,Apr-23
,,4391048.369999998,,
,,,,
