Service Unit,Supplier,Dist Amt,Account Name,Period
Crime & Justice Command,INSIGHT DIRECT (UK) LTD,707.97,Forensic Telecommunications Charges,Nov-23
Crime & Justice Command,INSIGHT DIRECT (UK) LTD,655.96,Forensic Telecommunications Charges,Nov-23
Crime & Justice Command,INSIGHT DIRECT (UK) LTD,2714.2000000000003,General Equipment,Nov-23
Crime & Justice Command,INSIGHT DIRECT (UK) LTD,737.11,General Equipment,Nov-23
Crime & Justice Command,INSIGHT DIRECT (UK) LTD,3392.75,General Equipment,Nov-23
Crime & Justice Command,INSIGHT DIRECT (UK) LTD,1357.1000000000001,General Equipment,Nov-23
Crime & Justice Command,MIDDLESBROUGH BOROUGH COUNCIL,3000,General Equipment,Nov-23
Crime & Justice Command,MIDDLESBROUGH FOOTBALL CLUB,2074.4,Training - Course Fees / Seminars etc - Police,Nov-23
Crime & Justice Command,PCC FOR WEST YORKSHIRE,2563.84,Professional Fees,Nov-23
Crime & Justice Command,POLICE AND CRIME COMMISSIONER NORTHUMBRIA,1600,Mutual Aid,Nov-23
Crime & Justice Command,PROFESSIONAL DEVELOPMENT GROUP T/A GOVERNMENT EVENTS,898,Training - Course Fees / Seminars etc - Police,Nov-23
Crime & Justice Command,REACH PUBLISHING SERVICES LTD,1750,General Equipment,Nov-23
Crime & Justice Command,REACH PUBLISHING SERVICES LTD,2047.07,General Equipment,Nov-23
Crime & Justice Command,REDACTED,2963.2000000000003,Pathologists,Nov-23
Crime & Justice Command,REDACTED,2909.88,Pathologists,Nov-23
Crime & Justice Command,REDACTED,3038.7200000000003,Pathologists,Nov-23
Crime & Justice Command,REDACTED,11617.23,Forensic Charges,Nov-23
Crime & Justice Command,REDACTED,2089,Forensic Charges,Nov-23
Crime & Justice Command,REDACTED,4083,Forensic Charges,Nov-23
Crime & Justice Command,REDACTED,1262,Forensic Charges,Nov-23
Crime & Justice Command,REDACTED,3265,Forensic Charges,Nov-23
Crime & Justice Command,REDACTED,37327,Forensic Charges,Nov-23
Crime & Justice Command,REDACTED,25696.440000000002,Forensic Charges,Nov-23
Crime & Justice Command,REDACTED,2340,Forensic Charges,Nov-23
Crime & Justice Command,REDACTED,2430.5,Forensic Charges,Nov-23
Crime & Justice Command,REDACTED,2207.87,Forensic Charges,Nov-23
Crime & Justice Command,REDACTED,511.82,Intermediary Services,Nov-23
Crime & Justice Command,REDACTED,935.66,Intermediary Services,Nov-23
Crime & Justice Command,REDACTED,525,General Equipment,Nov-23
Crime & Justice Command,RESTORE STORAGE GROUP (BRUNSWICK),1100.03,External Storage Charges,Nov-23
Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,629.44,Vehicle Hire,Nov-23
Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,629.44,Vehicle Hire,Nov-23
Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,827.4,Vehicle Hire,Nov-23
Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,827.4,Vehicle Hire,Nov-23
Crime & Justice Command,TRAVEL PERK UK IRL LTD,544.17,Training - Expenses - Police,Nov-23
Crime & Justice Command,TRAVEL PERK UK IRL LTD,515.67,Training - Expenses - Police,Nov-23
Crime & Justice Command,UNITED KINGDOM ACCREDITATION SERVICE,1528.5,International Standardisation Organisation (ISO) Accreditation,Nov-23
Crime & Justice Command,UNIVERSITY OF TEESSIDE,9000,Temporary / Contract Staff Costs,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1596.15,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1995.06,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1993.27,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,897.08,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1507.8,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,618.0500000000001,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,890.77,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1423.33,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1451.72,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1850.98,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1283.1100000000001,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1204.92,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1019.1700000000001,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1746.33,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,777.1,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1319.84,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,526.29,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1404.57,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,974.54,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1617.0900000000001,Petrol,Nov-23
Neighbourhood & Partnership Policing Command,ARCO LIMITED,767.7,General Equipment,Nov-23
Neighbourhood & Partnership Policing Command,D TEC INTERNATIONAL,3850,General Equipment,Nov-23
Neighbourhood & Partnership Policing Command,INSIGHT DIRECT (UK) LTD,939.6800000000001,Telephone Charges - Mobile,Nov-23
Neighbourhood & Partnership Policing Command,NORTH ENGLAND LABORATORY SUPPLIES LTD,1388.6000000000001,General Equipment,Nov-23
Neighbourhood & Partnership Policing Command,NORTH ENGLAND LABORATORY SUPPLIES LTD,1388.6000000000001,General Equipment,Nov-23
Neighbourhood & Partnership Policing Command,REDACTED,1855,Alarms,Nov-23
Neighbourhood & Partnership Policing Command,REDACTED,927,Alarms,Nov-23
Neighbourhood & Partnership Policing Command,REDACTED,787.5,Alarms,Nov-23
Neighbourhood & Partnership Policing Command,REDACTED,525,General Equipment,Nov-23
Office of Police & Crime Commissioner,A WAY OUT,7526.25,Professional Fees,Nov-23
Office of Police & Crime Commissioner,AERONAUTS TRAMOPLINE CLUB,2471,Professional Fees,Nov-23
Office of Police & Crime Commissioner,BELLE VUE COMMUNITY CENTRE,3083.33,Professional Fees,Nov-23
Office of Police & Crime Commissioner,CLEVELAND FM SERVICES LTD,519419.88,PFI Service Charge,Nov-23
Office of Police & Crime Commissioner,EVA WOMENS AID LTD,7974,Professional Fees,Nov-23
Office of Police & Crime Commissioner,EVA WOMENS AID LTD,10000,Professional Fees,Nov-23
Office of Police & Crime Commissioner,HARBOUR SUPPORT SERVICES,30744.5,Professional Fees,Nov-23
Office of Police & Crime Commissioner,HARBOUR SUPPORT SERVICES,196478,Professional Fees,Nov-23
Office of Police & Crime Commissioner,HM PRISON AND PROBATION,45065.090000000004,Professional Fees,Nov-23
Office of Police & Crime Commissioner,HM PRISON AND PROBATION,40310.54,Professional Fees,Nov-23
Office of Police & Crime Commissioner,JACK OF HEARTS CIC,2070,Professional Fees,Nov-23
Office of Police & Crime Commissioner,LIVERTON PCC,770,Professional Fees,Nov-23
Office of Police & Crime Commissioner,MAZARS LLP,24500,External Audit Fees,Nov-23
Office of Police & Crime Commissioner,MIDDLESBROUGH FOOTBALL CLUB,2399,Training - Course Fees / Seminars etc - Staff,Nov-23
Office of Police & Crime Commissioner,MY SISTERS PLACE,33312.67,Professional Fees,Nov-23
Office of Police & Crime Commissioner,MY SISTERS PLACE,50751,Professional Fees,Nov-23
Office of Police & Crime Commissioner,REDACTED,1000,Professional Fees,Nov-23
Office of Police & Crime Commissioner,REDACTED,1621,Professional Fees,Nov-23
Office of Police & Crime Commissioner,SAFER COMMUNITIES,33555,Professional Fees,Nov-23
Office of Police & Crime Commissioner,SANCUS OPERATIONS LTD,1450,Management Fees,Nov-23
Office of Police & Crime Commissioner,SOLON SECURITY LTD,1150,Consultants Fees,Nov-23
Office of Police & Crime Commissioner,THE JUNCTION FOUNDATION,2949.23,Professional Fees,Nov-23
Office of Police & Crime Commissioner,THE JUNCTION FOUNDATION,3042.4700000000003,Professional Fees,Nov-23
Office of Police & Crime Commissioner,THE JUNCTION FOUNDATION,2974.8,Professional Fees,Nov-23
Office of Police & Crime Commissioner,THE POLICE FOUNDATION,12900,Management Fees,Nov-23
Office of Police & Crime Commissioner,THE SENSORY SPOT CIC,1965,Professional Fees,Nov-23
Office of Police & Crime Commissioner,XEROX UK LTD,4830.75,Leasing Costs,Nov-23
Office of Police & Crime Commissioner,XEROX UK LTD,1191.01,Leasing Costs,Nov-23
Prevention Command,REDACTED,2220,Maintenance Agreements - General,Nov-23
Seconded Officers,BEDROQ TM LTD,712.8000000000001,Telephone Charges - Landlines,Nov-23
Specialist Operations Unit,AERO HEALTHCARE UK,547.5600000000001,Firearms Equipment,Nov-23
Specialist Operations Unit,AERO HEALTHCARE UK,506.7,Firearms Equipment,Nov-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,2011.56,Petrol,Nov-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1764.23,Petrol,Nov-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,725.63,Petrol,Nov-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1768.3600000000001,Petrol,Nov-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1564.16,Petrol,Nov-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,2107.45,Petrol,Nov-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1968.8600000000001,Petrol,Nov-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,503.76,Petrol,Nov-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1651.95,Petrol,Nov-23
Specialist Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1550.72,Petrol,Nov-23
Specialist Operations Unit,BOC GASES,503.23,Drugs & Medical Waste,Nov-23
Specialist Operations Unit,BOING RAPID SECURE LTD,11395,Forced Entry Costs,Nov-23
Specialist Operations Unit,CARE & CUSTODY (HEALTH) LTD,2987,Professional Fees,Nov-23
Specialist Operations Unit,CHARLES FELLOW SUPPLIES LTD,852,Drugs & Medical Waste,Nov-23
Specialist Operations Unit,CHARLES FELLOW SUPPLIES LTD,852,Drugs & Medical Waste,Nov-23
Specialist Operations Unit,CLOTHING FOR WORK MANDATE BY MAGS LTD,718.85,Uniforms,Nov-23
Specialist Operations Unit,COLLEGE OF POLICING,1073.5,Training - Course Fees / Seminars etc - Police,Nov-23
Specialist Operations Unit,DURHAM CONSTABULARY,6200,General Equipment,Nov-23
Specialist Operations Unit,FIRE SERVICE COLLEGE LTD,2995,Training - Course Fees / Seminars etc - Police,Nov-23
Specialist Operations Unit,FX FIRE AND SAFETY SOLUTIONS LTD,1059.25,Public Order Equipment,Nov-23
Specialist Operations Unit,GRESHAM OFFICE FURNITURE LTD,1001,General Equipment,Nov-23
Specialist Operations Unit,INSIGHT DIRECT (UK) LTD,1211.68,General Equipment,Nov-23
Specialist Operations Unit,JET PRESS LTD,860.58,Drugs & Medical Waste,Nov-23
Specialist Operations Unit,OPCC FOR SOUTH YORKSHIRE,939,Training - Course Fees / Seminars etc - Police,Nov-23
Specialist Operations Unit,REDACTED,845,General Equipment,Nov-23
Specialist Operations Unit,REDACTED,1850,General Equipment,Nov-23
Specialist Operations Unit,REDACTED,735,General Equipment,Nov-23
Specialist Operations Unit,REDACTED,2170.67,Maintenance Agreements - General,Nov-23
Specialist Operations Unit,REDACTED,936.25,Animal Feed,Nov-23
Specialist Operations Unit,REDACTED,19841,Dangerous Dogs,Nov-23
Specialist Operations Unit,REDACTED,650,General Equipment,Nov-23
Specialist Operations Unit,REDACTED,1800,Kennelling Costs,Nov-23
Specialist Operations Unit,REDCLIFFE INTERNATIONAL (SHIPPING) LIMITED,725,Firearms Equipment,Nov-23
Specialist Operations Unit,RESTORE STORAGE GROUP (BRUNSWICK),514.0600000000001,External Storage Charges,Nov-23
Specialist Operations Unit,ROYAL MAIL,874.14,Postage Costs,Nov-23
Specialist Operations Unit,ROYAL MAIL,1094.46,Postage Costs,Nov-23
Specialist Operations Unit,ROYAL MAIL,655.86,Postage Costs,Nov-23
Specialist Operations Unit,ROYAL MAIL,820.08,Postage Costs,Nov-23
Specialist Operations Unit,SCENESAFE,704,Drugs & Medical Waste,Nov-23
Specialist Operations Unit,SCENESAFE,560,Drugs & Medical Waste,Nov-23
Specialist Operations Unit,SCENESAFE,560,Drugs & Medical Waste,Nov-23
Specialist Operations Unit,SCENESAFE,862.5,Drugs & Medical Waste,Nov-23
Specialist Operations Unit,SIGMA SECURITY DEVICES LTD,695,General Equipment,Nov-23
Specialist Operations Unit,SPANSET LIMITED,1350,General Equipment,Nov-23
Specialist Operations Unit,SUPPORT LOGISTICS EUROPE LTD T/A UK TACTICAL,1237.3,Uniforms,Nov-23
Specialist Operations Unit,THEBIGWORD,2031.75,Interpreter Fees,Nov-23
Specialist Operations Unit,THEBIGWORD,6811.25,Interpreter Fees,Nov-23
Specialist Operations Unit,THEBIGWORD,1710.67,Interpreter Fees,Nov-23
Specialist Operations Unit,TRAVEL PERK UK IRL LTD,575.58,Training - Expenses - Police,Nov-23
Specialist Operations Unit,TURTLE ENGINEERING LTD,529.9,Firearms Equipment,Nov-23
,,5053203.049999999,,
,,,,
