FIN.TRANSACTION DATE,ACC.DEFAULT ACCOUNTING CODE 01 DESCRIPTION,MCH.MERCHANT NAME - ORIGINAL,FIN.NET TRANSACTION AMOUNT,FIN.TAX.TAX AMOUNT,MCH.MERCHANT CATEGORY CODE (MCC),MCH.MCC DESCRIPTION,MCH.MERCHANT NAME,FIN.ACCOUNTING CODE 02 VALUE,FIN.ACCOUNTING CODE 02 DESCRIPTION
02/06/2024,OAKWELL HALL MUSEUM,HOWARTH TIMBER,64.7,12.94,5211,"BUILDING MATERIALS, LUMBER STORES",HOWARTH TIMBER,101142,OAKWELL HALL MUSEUM
02/06/2024,LIBRARY & INFORMATION CENTRES,SCREWFIX DIR LTD,-416.66,-83.33,5211,"BUILDING MATERIALS, LUMBER STORES",SCREWFIX DIR LTD,107586,UKSPF DEWSBURY MAKERSPACE
02/06/2024,WOODLANDS,WWW.ARGOS.CO.UK,226.95,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100081,WOODLANDS
02/06/2024,INGS GROVE HOUSE,WWW.ARGOS.CO.UK,21.95,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,104076,INGS GROVE HOUSE
02/06/2024,MOORLANDS GRANGE,EBAY O 05-11153-16771,9.95,0,5311,DEPARTMENT STORES,EBAY O 05-11153-16771,104080,MOORLANDS GRANGE
02/06/2024,LAC 0-18 TEAM,WWW.ARGOS.CO.UK,-474,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100069,LEAVING CARE 18-21 (
02/06/2024,LEAVING CARE 18-21 (25) TEAM,PAYPAL ARGOSDIRECT,227,0,5331,VARIETY STORES,PAYPAL ARGOSDIRECT,100069,LEAVING CARE 18-21 (
02/06/2024,LEAVING CARE 18-21 (25) TEAM,PAYPAL ARGOSDIRECT,750.95,0,5331,VARIETY STORES,PAYPAL ARGOSDIRECT,100069,LEAVING CARE 18-21 (
02/06/2024,ELM GROVE,HOMESENSE,23.99,0,5331,VARIETY STORES,HOMESENSE,100094,ELM GROVE
02/06/2024,GOVERNANCE TEAM,AMAZON 026-7336347-07,10.63,2.13,5399,MISCELLANEOUS GENERAL MERCHANDISE,AMAZON 026-7336347-07,106739,GOVERNANCE TEAM
02/06/2024,IT PEOPLE,AMAZON 205-1547565-01,27.22,5.44,5399,MISCELLANEOUS GENERAL MERCHANDISE,AMAZON 205-1547565-01,106485,EARLY SUPPORT SERVIC
02/06/2024,IT PEOPLE,AMAZON 205-9563641-10,66.66,13.33,5399,MISCELLANEOUS GENERAL MERCHANDISE,AMAZON 205-9563641-10,106167,MH COMM TEAM E2 NK
02/06/2024,YPAT,MULLACO SUPERMARKET,4.45,0,5411,"GROCERY STORES, SUPERMARKETS",MULLACO SUPERMARKET,100096,YPAT
02/06/2024,ORCHARD VIEW,ASDA GROCERIES ONLINE,1.5,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100095,ORCHARD VIEW
02/06/2024,ORCHARD VIEW,ASDA GROCERIES ONLINE,223,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100095,ORCHARD VIEW
02/06/2024,CLIFFE HOUSE - OPERATIONAL,TESCO STORES 2204,4.28,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2204,100318,CLIFFE HOUSE - OPERA
02/06/2024,CHERRY TREES,TESCO STORES 5731,159.4,31.88,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 5731,104083,CHERRY TREES
02/06/2024,ORCHARD VIEW,ASDA GROCERIES ONLINE,-3.1,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100095,ORCHARD VIEW
02/06/2024,ELM GROVE,NEXT RETAIL LTD,88,0,5651,FAMILY CLOTHING STORES,NEXT RETAIL LTD,100094,ELM GROVE
02/06/2024,ELM GROVE,THE RANGE,28.62,0,5719,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,THE RANGE,100094,ELM GROVE
02/06/2024,LEAVING CARE 18-21 (25) TEAM,CURRYS ONLINE,374,0,5732,ELECTRONIC SALES,CURRYS ONLINE,100069,LEAVING CARE 18-21 (
02/06/2024,CHIEF EXECUTIVE & CORPORATE SUPPORT,AMZNBUSINESS 2P9JQ37G5,10.83,2.17,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 2P9JQ37G5,103937,CHIEF EXECUTIVE & CS
02/06/2024,IT PEOPLE,AMZNMKTPLACE,10.63,2.13,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
02/06/2024,IT PEOPLE,AMZNBUSINESS YM8TB9I15,15.82,3.17,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS YM8TB9I15,107227,EMPLOYMENT & SKILLS
02/06/2024,IT PEOPLE,AMZNBUSINESS OQ6EO4J15,121.77,24.44,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS OQ6EO4J15,107668,UKSPF THRIVE
02/06/2024,IT PEOPLE,AMZNMKTPLACE,1299.17,260,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
02/06/2024,IT PEOPLE,AMZNBUSINESS N052Q5GJ5,121.55,24.44,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS N052Q5GJ5,107668,UKSPF THRIVE
02/06/2024,ELM GROVE,AMZNBUSINESS UT5LR4UJ5,30.92,6.18,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS UT5LR4UJ5,100094,ELM GROVE
02/06/2024,IT PEOPLE,AMZNBUSINESS 4D96L3DH5,22.76,4.55,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 4D96L3DH5,103858,IT SERVICES
02/06/2024,LEAVING CARE 18-21 (25) TEAM,PAYMENTORDER,42.5,0,6300,"INSURANCE SALES,UNDERWRITING,AND PREMIUMS",PAYMENTORDER,100069,LEAVING CARE 18-21 (
02/06/2024,ASSESSMENT & INTERVENTION TEAM (NORTH),METRO INNS,308.33,61.67,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",METRO INNS,100040,ASSESSMENT & INT NTH
02/06/2024,STRATEGIC COMMUNICATIONS,SNAP INC SNAP SNAP ADS,24.08,0,7311,ADVERTISING SERVICES,SNAP INC SNAP SNAP ADS,101213,STRATEGIC COMMUNICAT
02/06/2024,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.WAKEFIELD.GOV.UK,11,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,WWW.WAKEFIELD.GOV.UK,100037,ASSESSMENT & INT STH
02/06/2024,LAC 0-18 TEAM,HM PASSPORT OFFICE,53.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,100068,LAC 0-18 TEAM
03/06/2024,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,579.45,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
03/06/2024,TEMPORARY ACCOMMODATION TEAM,TRAVELODG TRAVELODGE G,416.63,121.82,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
03/06/2024,TEMPORARY ACCOMMODATION TEAM,TRAVELODG TRAVELODGE G,252,0,3615,TRAVELODGE,TRAVELODGE,103490,TEMP ACCOMMODAT TEAM
03/06/2024,BED AND BREAKFAST,PREMIER INN,330.79,66.16,3811,PREMIER INN,PREMIER INN,103491,BED AND BREAKFAST
03/06/2024,NORTH NEIGHBOURHOOD,PREMIER INN,315,63,3811,PREMIER INN,PREMIER INN,107069,OPSS ENVIRONMENTAL BUDGET
03/06/2024,MAYOR'S OFFICE,PREMIER INN,749.97,150,3811,PREMIER INN,PREMIER INN,103925,MAYOR'S OFFICE
03/06/2024,TEMPORARY ACCOMMODATION TEAM,PREMIER INN,606.94,0,3811,PREMIER INN,PREMIER INN,103490,TEMP ACCOMMODAT TEAM
03/06/2024,BED AND BREAKFAST,PREMIER INN,726.59,145.32,3811,PREMIER INN,PREMIER INN,103491,BED AND BREAKFAST
03/06/2024,LEAVING CARE 18-21 (25) TEAM,LEWIS TAXIS 928XC70B4,20,0,4121,LIMOUSINES AND TAXICABS,LEWIS TAXIS 928XC70B4,100069,LEAVING CARE 18-21 (
03/06/2024,LAC 0-18 TEAM,BKG HOTEL AT BOOKING.C,61.8,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,100069,LEAVING CARE 18-21 (
03/06/2024,LAC 0-18 TEAM,BKG HOTEL AT BOOKING.C,220,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,100069,LEAVING CARE 18-21 (
03/06/2024,DUKE OF EDINBURGH AWARDS,KRYSTAL I1848956,37,7.4,4816,COMPUTER NETWORK/INFORMATION SERVICES,KRYSTAL I1848956,100133,DUKE OF EDIN AWARDS
03/06/2024,DUKE OF EDINBURGH AWARDS,KRYSTAL I1829274,11.99,2.4,4816,COMPUTER NETWORK/INFORMATION SERVICES,KRYSTAL I1829274,100133,DUKE OF EDIN AWARDS
03/06/2024,MARKETS MANAGEMENT & SUPPORT,WWW.BRITISHGAS.CO.,357.54,17.88,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.BRITISHGAS.CO.,102139,MARKETS MNGMNT &SUPP
03/06/2024,MARKETS MANAGEMENT & SUPPORT,E.ON NEXT ENERGY LTD,33.46,1.67,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",E.ON NEXT ENERGY LTD,102139,MARKETS MNGMNT &SUPP
03/06/2024,MARKETS MANAGEMENT & SUPPORT,E.ON NEXT ENERGY LTD,112.3,5.62,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",E.ON NEXT ENERGY LTD,102139,MARKETS MNGMNT &SUPP
03/06/2024,MARKETS MANAGEMENT & SUPPORT,E.ON NEXT ENERGY LTD,250.09,12.5,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",E.ON NEXT ENERGY LTD,102139,MARKETS MNGMNT &SUPP
03/06/2024,ELM GROVE,ONTEXHC,42.51,0,5047,DENTAL/LAB/MED/OPHTHALMIC HOSP EQUIP & SUPPLIES,ONTEXHC,100094,ELM GROVE
03/06/2024,LEAVING CARE 18-21 (25) TEAM,B & Q 1093,48,0,5200,HOME SUPPLY WAREHOUSE STORES,B & Q 1093,100069,LEAVING CARE 18-21 (
03/06/2024,LEAVING CARE 18-21 (25) TEAM,B & Q 1093,-92.8,0,5200,HOME SUPPLY WAREHOUSE STORES,B & Q 1093,100069,LEAVING CARE 18-21 (
03/06/2024,MOORLANDS GRANGE,JTD BUILDING SUPPLIES,17.02,0,5211,"BUILDING MATERIALS, LUMBER STORES",JTD BUILDING SUPPLIES,104080,MOORLANDS GRANGE
03/06/2024,MOORLANDS GRANGE,WWW.SCREWFIX.COM,2.39,0,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,104080,MOORLANDS GRANGE
03/06/2024,MOORLANDS GRANGE,WWW.SCREWFIX.COM,2.39,0,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,104080,MOORLANDS GRANGE
03/06/2024,LEAVING CARE 18-21 (25) TEAM,WWW.ARGOS.CO.UK,20.94,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100069,LEAVING CARE 18-21 (
03/06/2024,IYCE,EBAY O 07-11278-08688,7.16,1.43,5311,DEPARTMENT STORES,EBAY O 07-11278-08688,103936,PLACE B WKG TEAM
03/06/2024,STRATEGIC LEADERSHIP AND INTERVENTION,HOME BARGAINS GALLAGHE,2.97,0.59,5399,MISCELLANEOUS GENERAL MERCHANDISE,HOME BARGAINS GALLAGHE,100303,STRAT LEAD/INTERVNTN
03/06/2024,LEAVING CARE 18-21 (25) TEAM,B&M 644 - BRADLEY,219.99,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,B&M 644 - BRADLEY,100069,LEAVING CARE 18-21 (
03/06/2024,LEAVING CARE 18-21 (25) TEAM,B&M 644 - BRADLEY,33.65,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,B&M 644 - BRADLEY,100069,LEAVING CARE 18-21 (
03/06/2024,CLIFFE HOUSE - OPERATIONAL,AMAZON 204-0111796-01,94.5,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,AMAZON 204-0111796-01,100318,CLIFFE HOUSE - OPERA
03/06/2024,LEAVING CARE 18-21 (25) TEAM,B&M 380 - DEWSBURY,243.49,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,B&M 380 - DEWSBURY,100069,LEAVING CARE 18-21 (
03/06/2024,IT PEOPLE,AMAZON 204-8437729-01,16.49,3.3,5399,MISCELLANEOUS GENERAL MERCHANDISE,AMAZON 204-8437729-01,103570,STRATEGIC WASTE
03/06/2024,TOWN HALL BARS HQ,HOME BARGAINS HUDDERSF,2.41,0.48,5399,MISCELLANEOUS GENERAL MERCHANDISE,HOME BARGAINS HUDDERSF,103351,TOWN HALL BARS HQ
03/06/2024,LIBRARY & INFORMATION CENTRES,AMAZON 206-8453682-33,47.09,5.89,5399,MISCELLANEOUS GENERAL MERCHANDISE,AMAZON 206-8453682-33,107536,WARM SPACES
03/06/2024,CASTLE GRANGE,ALDI 10 779,45.34,9.07,5411,"GROCERY STORES, SUPERMARKETS",ALDI 10 779,104079,CASTLE GRANGE
03/06/2024,CLAREMONT HOUSE,WM MORRISONS STORE PIC,129.25,7.01,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE PIC,104077,CLAREMONT HOUSE
03/06/2024,INGS GROVE HOUSE,ASDA GROCERIES ONLINE,137.79,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104076,INGS GROVE HOUSE
03/06/2024,PSYCHOLOGY,TESCO STORES 2187,80.55,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,100260,PSYCHOLOGY
03/06/2024,THE GLASS BOX (FRIENDLY STREET),TESCO STORES 2187,4.88,0.97,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,107055,THE GLASS BOX
03/06/2024,CHERRY TREES,TESCO STORES 5731,173.41,34.68,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 5731,104083,CHERRY TREES
03/06/2024,LEAVING CARE 18-21 (25) TEAM,MATALAN STORE 193,23.33,4.67,5651,FAMILY CLOTHING STORES,MATALAN STORE 193,100069,LEAVING CARE 18-21 (
03/06/2024,COPTHORNE (PROPOSED 4 BED UNIT),IKEA LTD SHOP ONLINE,-35,0,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",IKEA LTD SHOP ONLINE,100079,COPTHORNE (PROPOSED
03/06/2024,FAMILY PLACEMENT UNIT,IKEA LTD SHOP ONLINE,288,0,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",IKEA LTD SHOP ONLINE,100058,FAMILY PLACEMENT UNI
03/06/2024,WOODLANDS,WWW.UKCRIMESTATS.COM,3.32,0.67,5815,DIGITAL GOODS AUDIOVISUAL MEDIA,WWW.UKCRIMESTATS.COM,100079,COPTHORNE (PROPOSED
03/06/2024,OAKWELL HALL MUSEUM,SPOTIFY P2A61CC6F1,9.16,1.83,5815,DIGITAL GOODS AUDIOVISUAL MEDIA,SPOTIFY P2A61CC6F1,101142,OAKWELL HALL MUSEUM
03/06/2024,CASTLE GRANGE,BOOTS UK ECOMM,21.42,4.28,5912,"DRUG STORES, PHARMACIES",BOOTS UK ECOMM,104079,CASTLE GRANGE
03/06/2024,CHILD PROTECTION REV,AMZNBUSINESS TX0H05ZY5,20.8,4.16,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS TX0H05ZY5,100027,CHILD PROTECTION REV
03/06/2024,COPTHORNE (PROPOSED 4 BED UNIT),SHEIN.COM,10.17,2.03,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,SHEIN.COM,100079,COPTHORNE (PROPOSED
03/06/2024,COPTHORNE (PROPOSED 4 BED UNIT),SHEIN.COM,17.37,3.47,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,SHEIN.COM,100079,COPTHORNE (PROPOSED
03/06/2024,IT PEOPLE,AMZNMKTPLACE,188,37.6,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103570,STRATEGIC WASTE
03/06/2024,TOWN HALLS,FACEBK DUGY62UZH2,250,50,7311,ADVERTISING SERVICES,FACEBK DUGY62UZH2,103809,TOWN HALLS
03/06/2024,STRATEGIC COMMUNICATIONS,GOOGLE ADS4884456018,187.22,0,7311,ADVERTISING SERVICES,GOOGLE ADS4884456018,101213,STRATEGIC COMMUNICAT
03/06/2024,LEAVING CARE 18-21 (25) TEAM,KIRKLEES COUNCIL,2,0,7523,AUTOMOBILE PARKING LOTS AND GARAGES,KIRKLEES COUNCIL,100069,LEAVING CARE 18-21 (
03/06/2024,DISABLED CHILDREN SERVICE TEAM,SEA LIFE MANCHESTER,47.92,9.58,7922,"THEATRICAL PRODUCERS(EXCL MOTION PIX),TICKET AGNCY",SEA LIFE MANCHESTER,100089,DISABLED CHILDREN SE
03/06/2024,DISABLED CHILDREN SERVICE TEAM,JORVIK VIKING CENTRE,28.75,0,7929,"BANDS, ORCHESTRAS, & MISC ENTRTNRS-NOT ELSWHR CLAS",JORVIK VIKING CENTRE,100089,DISABLED CHILDREN SE
03/06/2024,DISABLED CHILDREN SERVICE TEAM,YORKSHIRE WILDLIFE PAR,38.32,7.66,7991,TOURIST ATTRACTIONS AND EXHIBITS,YORKSHIRE WILDLIFE PAR,100089,DISABLED CHILDREN SE
03/06/2024,CHILDREN & ADULTS LEARNING TEAM,SKILLS FOR CARE,130,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",SKILLS FOR CARE,104172,SC&WBA TRAINING
03/06/2024,CHILDREN & ADULTS LEARNING TEAM,SKILLS FOR CARE,130,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",SKILLS FOR CARE,104172,SC&WBA TRAINING
03/06/2024,CHILDREN & ADULTS LEARNING TEAM,SKILLS FOR CARE,130,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",SKILLS FOR CARE,104172,SC&WBA TRAINING
03/06/2024,CHILDREN & ADULTS LEARNING TEAM,SKILLS FOR CARE,130,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",SKILLS FOR CARE,104172,SC&WBA TRAINING
03/06/2024,CHILDREN & ADULTS LEARNING TEAM,SKILLS FOR CARE,130,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",SKILLS FOR CARE,104172,SC&WBA TRAINING
03/06/2024,CHILDREN & ADULTS LEARNING TEAM,SKILLS FOR CARE,130,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",SKILLS FOR CARE,104172,SC&WBA TRAINING
03/06/2024,CHILDREN & ADULTS LEARNING TEAM,SKILLS FOR CARE,130,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",SKILLS FOR CARE,104172,SC&WBA TRAINING
03/06/2024,CHILDREN & ADULTS LEARNING TEAM,SKILLS FOR CARE,130,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",SKILLS FOR CARE,104172,SC&WBA TRAINING
03/06/2024,CHILDREN & ADULTS LEARNING TEAM,SKILLS FOR CARE,130,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",SKILLS FOR CARE,104172,SC&WBA TRAINING
03/06/2024,CHILDREN & ADULTS LEARNING TEAM,SKILLS FOR CARE,130,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",SKILLS FOR CARE,104172,SC&WBA TRAINING
03/06/2024,CHILDREN & ADULTS LEARNING TEAM,SKILLS FOR CARE,130,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",SKILLS FOR CARE,104172,SC&WBA TRAINING
03/06/2024,CHILDREN & ADULTS LEARNING TEAM,SKILLS FOR CARE,130,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",SKILLS FOR CARE,104172,SC&WBA TRAINING
03/06/2024,CHILDREN & ADULTS LEARNING TEAM,SKILLS FOR CARE,130,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",SKILLS FOR CARE,104172,SC&WBA TRAINING
03/06/2024,CHILDREN & ADULTS LEARNING TEAM,SKILLS FOR CARE,130,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",SKILLS FOR CARE,104172,SC&WBA TRAINING
03/06/2024,CHILDREN & ADULTS LEARNING TEAM,SKILLS FOR CARE,130,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",SKILLS FOR CARE,104172,SC&WBA TRAINING
03/06/2024,CHILDREN & ADULTS LEARNING TEAM,SKILLS FOR CARE,130,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",SKILLS FOR CARE,104172,SC&WBA TRAINING
03/06/2024,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.WAKEFIELD.GOV.UK,23.9,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,WWW.WAKEFIELD.GOV.UK,100037,ASSESSMENT & INT STH
03/06/2024,LAC 0-18 TEAM,HM PASSPORT OFFICE,53.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,100068,LAC 0-18 TEAM
03/06/2024,LAC 0-18 TEAM,HM PASSPORT OFFICE,53.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,100068,LAC 0-18 TEAM
03/06/2024,DISABLED CHILDREN SERVICE TEAM,ROUNDHAY TROPICAL WORL,10.5,2.1,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,ROUNDHAY TROPICAL WORL,100089,DISABLED CHILDREN SE
03/06/2024,LAC 0-18 TEAM,HM PASSPORT OFFICE,53.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,100068,LAC 0-18 TEAM
01/07/2024,CLIFFE HOUSE - OPERATIONAL,WM MORRISONS STORE,36.35,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,100318,CLIFFE HOUSE - OPERA
02/07/2024,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,1220.38,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
02/07/2024,TEMPORARY ACCOMMODATION TEAM,TRAVELODG TRAVELODGE G,136.67,60.32,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
02/07/2024,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,930.88,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
02/07/2024,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.TPEXPRESS.CO.UK,11.67,2.33,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,100037,ASSESSMENT & INT STH
02/07/2024,REFUGEE RESETTLEMENT 2021,TRAINLINE,40.44,0,4112,PASSENGER RAILWAYS,TRAINLINE,101194,PREVENT
02/07/2024,BED AND BREAKFAST,BKG HOTEL AT BOOKING.C,225,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,103491,BED AND BREAKFAST
02/07/2024,BED AND BREAKFAST,BKG HOTEL AT BOOKING.C,616.67,123.33,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,103491,BED AND BREAKFAST
02/07/2024,LIBRARY & INFORMATION CENTRES,BKG HOTEL AT BOOKING.C,83.33,16.67,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,104148,PERSON FROM ABROAD
02/07/2024,TEMPORARY ACCOMMODATION TEAM,BRITISH GAS ONLINE,38.1,1.9,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BRITISH GAS ONLINE,103490,TEMP ACCOMMODAT TEAM
02/07/2024,ASSESSMENT & INTERVENTION TEAM (SOUTH),MYHERITAGE.COM,33.33,6.67,5047,DENTAL/LAB/MED/OPHTHALMIC HOSP EQUIP & SUPPLIES,MYHERITAGE.COM,100037,ASSESSMENT & INT STH
02/07/2024,LEAVING CARE 18-21 (25) TEAM,ARGOS LTD,85.94,0,5310,DISCOUNT STORES,ARGOS LTD,100069,LEAVING CARE 18-21 (
02/07/2024,WOODLANDS,EBAY O 17-11150-13785,120.83,24.17,5311,DEPARTMENT STORES,EBAY O 17-11150-13785,100081,WOODLANDS
02/07/2024,WOODLANDS,EBAY O 17-11148-72703,6.95,0,5311,DEPARTMENT STORES,EBAY O 17-11148-72703,100081,WOODLANDS
02/07/2024,WOODLANDS,EBAY O 17-11148-72704,10.9,0,5311,DEPARTMENT STORES,EBAY O 17-11148-72704,100081,WOODLANDS
02/07/2024,LAC 0-18 TEAM,WWW.ARGOS.CO.UK,-50,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100069,LEAVING CARE 18-21 (
02/07/2024,LEAVING CARE 18-21 (25) TEAM,PAYPAL ARGOSDIRECT,237.99,0,5331,VARIETY STORES,PAYPAL ARGOSDIRECT,100069,LEAVING CARE 18-21 (
02/07/2024,LEAVING CARE 18-21 (25) TEAM,PAYPAL ARGOSDIRECT,510.15,0,5331,VARIETY STORES,PAYPAL ARGOSDIRECT,100069,LEAVING CARE 18-21 (
02/07/2024,ELM GROVE,AMAZON 204-4518090-45,5.32,1.06,5399,MISCELLANEOUS GENERAL MERCHANDISE,AMAZON 204-4518090-45,100094,ELM GROVE
02/07/2024,IT PEOPLE,AMAZON 026-6238025-88,323.96,64.79,5399,MISCELLANEOUS GENERAL MERCHANDISE,AMAZON 026-6238025-88,103858,IT SERVICES
02/07/2024,IT PEOPLE,AMAZON 026-6238025-88,323.96,64.79,5399,MISCELLANEOUS GENERAL MERCHANDISE,AMAZON 026-6238025-88,103858,IT SERVICES
02/07/2024,CLAREMONT HOUSE,WM MORRISONS STORE PIC,257.01,5.5,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE PIC,104077,CLAREMONT HOUSE
02/07/2024,LEAVING CARE 18-21 (25) TEAM,SAINSBURYS S/MKTS,62.86,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,100069,LEAVING CARE 18-21 (
02/07/2024,MOORLANDS GRANGE,WM MORRISONS STORE,7.85,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,104080,MOORLANDS GRANGE
02/07/2024,MOORLANDS GRANGE,WM MORRISONS STORE,28.65,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,104080,MOORLANDS GRANGE
02/07/2024,OAKWELL HALL MUSEUM,TESCO STORES 2187,5,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,104842,OAKWELL EVT & REF
02/07/2024,CATERING MANAGEMENT,WM MORRISONS STORE,14.85,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,103164,CATERING MANAGEMENT
02/07/2024,ELM GROVE,PAYPAL SPARES2GO,9.91,1.98,5732,ELECTRONIC SALES,PAYPAL SPARES2GO,100077,HEALDS ROAD
