Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,06/03/2024,601516812,520.00,0.00,520.00,Sure Removals Ltd,People (Adults),Furniture
Salford City Council,06/03/2024,601516787,1179.30,196.55,982.75,Teaching Personnel Ltd,People (Childrens),Agency Fees
Salford City Council,06/03/2024,1600729856,7899.00,0.00,7899.00,Thomasson Memorial School,People (Childrens),Payments to Other Local Authorities
Salford City Council,06/03/2024,1600729871,1400.00,0.00,1400.00,Thompsons Academy Ltd,People (Childrens),Pupil Assistance
Salford City Council,06/03/2024,1600729922,2272.73,0.00,2272.73,Thompsons Academy Ltd,People (Childrens),Pupil Assistance
Salford City Council,06/03/2024,1600729872,2275.00,0.00,2275.00,Thompsons Academy Ltd,People (Childrens),Pupil Assistance
Salford City Council,06/03/2024,1600729920,3000.00,0.00,3000.00,Thompsons Academy Ltd,People (Childrens),Pupil Assistance
Salford City Council,06/03/2024,601516857,500.61,0.00,500.61,Tiffin Sandwiches Limited,Place,Food and refreshments
Salford City Council,06/03/2024,601516822,1152.00,192.00,960.00,Tiptoes Child Therapy Services,People (Childrens),Payments to Agencies
Salford City Council,06/03/2024,1600729849,661.12,110.19,550.93,Transport For Greater Manchester,Place,Other Professional Fees
Salford City Council,06/03/2024,6003870698,1073.86,0.00,1073.86,Travelodge Gb0000,People (Adults),Staff Travel
Salford City Council,06/03/2024,601516784,837.77,139.63,698.14,Vision For Education Ltd,People (Childrens),Payments to Agencies
Salford City Council,06/03/2024,601516817,9750.00,1625.00,8125.00,W T Gunson,Place,Rents
Salford City Council,06/03/2024,601516780,3208.40,0.00,3208.40,Water Plus Ltd,Place,Water
Salford City Council,06/03/2024,6003870725,618.88,0.00,618.88,Wm Morrisons Store Pick,People (Childrens),Food and refreshments
Salford City Council,07/03/2024,1600729943,2580.95,430.16,2150.79,A E Yates Ltd,Capital Expenditure,External Fees - Other
Salford City Council,07/03/2024,1600729931,589.06,98.18,490.88,Alliance Disposables Ltd,Place,Catering Materials
Salford City Council,07/03/2024,1600729934,988.20,164.70,823.50,Alliance Disposables Ltd,Place,Equipment Purchase
Salford City Council,07/03/2024,1600729979,6694.46,1115.74,5578.72,Apem Ltd,Place,General Contractor Work
Salford City Council,07/03/2024,601516895,964.13,0.00,964.13,Ashwick Claims Service,Resources & Transformation,Provision for Liability Insurance
Salford City Council,07/03/2024,1600729999,594.47,99.08,495.39,Beesley And Fildes Ltd,Place,Equipment Purchase
Salford City Council,07/03/2024,1600729971,714.24,119.04,595.20,Beesley And Fildes Ltd,Place,Equipment Purchase
Salford City Council,07/03/2024,1600729977,2760.00,0.00,2760.00,Bright Futures Educational Trust,People (Childrens),Payments to Other Local Authorities
Salford City Council,07/03/2024,6003871547,3298.30,0.00,3298.30,Creamline Dairies Red Ban,Place,Food and refreshments
Salford City Council,07/03/2024,1600729973,1584.01,0.00,1584.01,Delamere School,People (Childrens),Release of Provision
Salford City Council,07/03/2024,1600729961,700.00,0.00,700.00,Discover The Wild,Place,Materials
Salford City Council,07/03/2024,1600729945,1122.94,187.15,935.79,Enterprise Flex E-Rent,Place,Vehicle annual contract Hire (vms)
Salford City Council,07/03/2024,1600729930,1002.99,167.16,835.83,F. R. Sharrock Limited,Place,VMS Materials (Non Stock)
Salford City Council,07/03/2024,601516891,769.80,128.30,641.50,Forbes Solicitors,Resources & Transformation,Provision for Liability Insurance
Salford City Council,07/03/2024,1600730002,597.60,99.60,498.00,G Jones Builders Ltd,Place,UV Day to Day Repairs
Salford City Council,07/03/2024,1600729975,1354.20,225.70,1128.50,Granart Memorials,Place,General Resaleable Items
Salford City Council,07/03/2024,1600718393,1040.00,0.00,1040.00,Greater Manchester Travelcards Ltd,People (Childrens),Client Travel Expenses
Salford City Council,07/03/2024,1600724098,1050.00,0.00,1050.00,Greater Manchester Travelcards Ltd,People (Childrens),Client Travel Expenses
Salford City Council,07/03/2024,1600726015,1200.00,0.00,1200.00,Greater Manchester Travelcards Ltd,People (Childrens),Client Travel Expenses
Salford City Council,07/03/2024,1600718648,2600.00,0.00,2600.00,Greater Manchester Travelcards Ltd,People (Childrens),Client Travel Expenses
Salford City Council,07/03/2024,601516899,2000.00,0.00,2000.00,Horizon Property Partners,People (Adults),Rents
Salford City Council,07/03/2024,1600729937,1024.80,170.80,854.00,Origin Amenity Solutions Ltd,Place,Horticultural & Grounds Maintenance (not DSO)
Salford City Council,07/03/2024,1600729936,5164.80,860.80,4304.00,Origin Amenity Solutions Ltd,Place,Horticultural & Grounds Maintenance (not DSO)
Salford City Council,07/03/2024,6003871557,2219.74,0.00,2219.74,Quayside Bakery,Place,Food and refreshments
Salford City Council,07/03/2024,6003871125,3160.88,0.00,3160.88,Redacted Data,People (Childrens),Short Break-Non Disability
Salford City Council,07/03/2024,601516141,2938.50,0.00,2938.50,Redacted Data,People (Adults),Gas
Salford City Council,07/03/2024,601516912,41800.00,0.00,41800.00,Safelives,People (Adults),Training expenses
Salford City Council,07/03/2024,601516924,40200.00,6700.00,33500.00,Salford Community Leisure Ltd,People (Childrens),Leisure Activity
Salford City Council,07/03/2024,601516888,2000.00,0.00,2000.00,Salford Community Leisure Ltd,Place,Payments to Voluntary Organisations
Salford City Council,07/03/2024,601516889,2858.67,0.00,2858.67,Salford Community Leisure Ltd,Place,Payments to Voluntary Organisations
Salford City Council,07/03/2024,601516890,5717.33,0.00,5717.33,Salford Community Leisure Ltd,Place,Payments to Voluntary Organisations
Salford City Council,07/03/2024,1600729948,670.00,0.00,670.00,Salford Royal Nhs Foundation Trust,People (Childrens),Consultants
Salford City Council,07/03/2024,1600729997,1184.40,197.40,987.00,Spectra Security,Place,UV Day to Day Repairs
Salford City Council,07/03/2024,1600729995,786.00,131.00,655.00,Spectra Security,Place,Security Services
Salford City Council,07/03/2024,6003871525,2061.00,0.00,2061.00,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,07/03/2024,6003871512,885.00,0.00,885.00,Sumup *Jf Services,People (Adults),General Repairs
Salford City Council,07/03/2024,601516869,650.00,0.00,650.00,Sure Removals Ltd,People (Adults),Furniture
Salford City Council,07/03/2024,601516920,3618.00,0.00,3618.00,The Court Service,Place,Debt Collection Agents
Salford City Council,07/03/2024,1600729968,2070.00,345.00,1725.00,Thinkproject Uk Limited,Capital Expenditure,External Fees - Other
Salford City Council,07/03/2024,1600729928,2363.64,0.00,2363.64,Thompsons Academy Ltd,People (Childrens),Pupil Assistance
Salford City Council,07/03/2024,601516887,727.44,121.24,606.20,Tinies North West,People (Childrens),Agency Fees
Salford City Council,07/03/2024,1600730003,1120.80,186.80,934.00,Tk Access Solutions Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,07/03/2024,1600729984,2844.00,474.00,2370.00,Transoft Solutions (Uk) Ltd,Place,Subscriptions
Salford City Council,07/03/2024,1600729990,4764.29,0.00,4764.29,Vision Support Social Ltd,People (Childrens),Payments to Agencies
Salford City Council,07/03/2024,1600729962,1184.81,197.47,987.34,Whistl Uk Ltd,Resources & Transformation,Postage
Salford City Council,07/03/2024,1600729963,7416.77,1236.13,6180.64,Whistl Uk Ltd,Resources & Transformation,Postage
Salford City Council,07/03/2024,1600729974,7182.10,1197.02,5985.08,Wilde Consultant Engineers Ltd,Capital Expenditure,Other Works
Salford City Council,07/03/2024,6003871585,639.99,0.00,639.99,Www.Therange.Co.Uk,People (Childrens),Equipment Purchase
Salford City Council,08/03/2024,601516952,2160.00,360.00,1800.00,0161 Project Ltd,People (Childrens),Classroom Supplies Capitation
Salford City Council,08/03/2024,1600730072,744.00,124.00,620.00,A  Venning Ltd,Place,Other Office Expenses
Salford City Council,08/03/2024,1600730073,744.00,124.00,620.00,A  Venning Ltd,Place,Other Office Expenses
Salford City Council,08/03/2024,1600729319,17376.00,2896.00,14480.00,A  Venning Ltd,Capital Expenditure,Works & Building
Salford City Council,08/03/2024,1600729222,23067.86,3844.64,19223.22,Aecom Ltd - Europe,Capital Expenditure,External Fees - Other
Salford City Council,08/03/2024,1600729141,36733.40,6122.23,30611.17,Aecom Ltd - Europe,Capital Expenditure,External Fees - Other
Salford City Council,08/03/2024,1600730057,1126.83,0.00,1126.83,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,08/03/2024,1600730051,1710.00,0.00,1710.00,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,08/03/2024,1600730038,2400.00,400.00,2000.00,Aquila Training Services,Place,Training of Staff
Salford City Council,08/03/2024,1600730024,6732.00,1122.00,5610.00,Aspin And Company Ltd,Place,Other Professional Fees
Salford City Council,08/03/2024,1600730050,1290.00,215.00,1075.00,Aspire Intelligent Care & Support,People (Childrens),Payments to Agencies
Salford City Council,08/03/2024,1600730065,9228.24,1538.04,7690.20,Barratt & Hughes Flooring Specialis,Place,UV Day to Day Repairs
Salford City Council,08/03/2024,6003872015,1668.00,0.00,1668.00,Birchall Foodservice,Place,Other Professional Fees
Salford City Council,08/03/2024,1600730070,8189.38,0.00,8189.38,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,08/03/2024,1600720544,10800.00,1800.00,9000.00,Campbell Reith Hill,Capital Expenditure,External Fees - Other
Salford City Council,08/03/2024,1600725833,21360.00,3560.00,17800.00,Campbell Reith Hill,Capital Expenditure,External Fees - Other
Salford City Council,08/03/2024,1600724438,21720.00,3620.00,18100.00,Campbell Reith Hill,Capital Expenditure,External Fees - Other
Salford City Council,08/03/2024,1600725836,24000.00,4000.00,20000.00,Campbell Reith Hill,Capital Expenditure,External Fees - Other
Salford City Council,08/03/2024,1600728403,30000.00,5000.00,25000.00,Campbell Reith Hill,Capital Expenditure,External Fees - Other
Salford City Council,08/03/2024,1600722263,42120.00,7020.00,35100.00,Campbell Reith Hill,Capital Expenditure,External Fees - Other
Salford City Council,08/03/2024,601517008,3900.00,650.00,3250.00,Capita Property & Infrastructure Lt,Place,Other Professional Fees
Salford City Council,08/03/2024,601517059,5289.60,881.60,4408.00,Career Connect,People (Childrens),Other Professional Fees
Salford City Council,08/03/2024,1600730046,15916.00,0.00,15916.00,Centre For Specialist Eductional,People (Childrens),Payments to Agencies
Salford City Council,08/03/2024,1600730047,15916.00,0.00,15916.00,Centre For Specialist Eductional,People (Childrens),Payments to Agencies
Salford City Council,08/03/2024,601516956,1380.00,230.00,1150.00,Choice Teachers Ltd,People (Childrens),Agency Fees
Salford City Council,08/03/2024,601516957,1380.00,230.00,1150.00,Choice Teachers Ltd,People (Childrens),Agency Fees
Salford City Council,08/03/2024,1600730087,3982.08,663.68,3318.40,Christians Environmental Ltd,Capital Expenditure,Payments to Contractors - Landscaping
Salford City Council,08/03/2024,1600730083,2688.00,448.00,2240.00,Colin Masters Decorators Ltd,Place,Other Office Expenses
Salford City Council,08/03/2024,1600730049,2964.00,494.00,2470.00,East Lancashire Chamber Of Commerce,Resources & Transformation,Training of Staff
Salford City Council,08/03/2024,601517060,11000.40,1833.40,9167.00,Ekosgen,Capital Expenditure,External Fees - Other
Salford City Council,08/03/2024,1600729115,36909.20,6151.53,30757.67,Evolve 4 Solutions,Place,IT  Licence Fees
Salford City Council,08/03/2024,601516965,1923.00,320.50,1602.50,Forbes Solicitors,Resources & Transformation,Provision for Liability Insurance
Salford City Council,08/03/2024,601516958,1679.00,0.00,1679.00,Forhousing Ltd,People (Childrens),Classroom Supplies Capitation
Salford City Council,08/03/2024,601516984,7225.20,1120.20,6105.00,G & A Taylor Hotels Ltd,People (Adults),Rents
Salford City Council,08/03/2024,601516985,11278.20,1633.20,9645.00,G & A Taylor Hotels Ltd,People (Adults),Rents
Salford City Council,08/03/2024,601516961,4043.60,0.00,4043.60,Gmw Mental Health Nhs Ft,People (Childrens),Payments to Agencies
Salford City Council,08/03/2024,601516955,4045.55,0.00,4045.55,Gmw Mental Health Nhs Ft,People (Childrens),Payments to Agencies
Salford City Council,08/03/2024,601516959,4045.55,0.00,4045.55,Gmw Mental Health Nhs Ft,People (Childrens),Payments to Agencies
Salford City Council,08/03/2024,601516960,4045.55,0.00,4045.55,Gmw Mental Health Nhs Ft,People (Childrens),Payments to Agencies
Salford City Council,08/03/2024,601516962,4046.38,0.00,4046.38,Gmw Mental Health Nhs Ft,People (Childrens),Payments to Agencies
Salford City Council,08/03/2024,1600729398,48090.00,0.00,48090.00,Gmw Mental Health Nhs Ft,Place,Payments to Agencies
Salford City Council,08/03/2024,1600729288,795000.00,0.00,795000.00,Greater Manchester Combined,Precepts And Charges - Dummy Level,Payment to Lead Districts
Salford City Council,08/03/2024,1600730093,6941.71,1156.95,5784.76,Helping Hands Minor Repairs Service,Capital Expenditure,Other Works
Salford City Council,08/03/2024,601516939,1836.00,306.00,1530.00,Joelec Ltd,People (Adults),Contractors
Salford City Council,08/03/2024,1600730034,3809.45,634.91,3174.54,Jsm Construction Ltd,Capital Expenditure,External Fees - Other
Salford City Council,08/03/2024,1600729287,13207.28,2201.21,11006.07,Knowsley Lift Services Ltd,Place,UV Lift Maintenance
Salford City Council,08/03/2024,601516934,525.00,0.00,525.00,Liverpool University Hospital Nhs T,Public Health,Payments to Agencies
Salford City Council,08/03/2024,601516926,559.00,0.00,559.00,Liverpool University Hospital Nhs T,Public Health,Payments to Agencies
Salford City Council,08/03/2024,6003871962,21595.22,0.00,21595.22,M & N Bland,People (Adults),Day Care
Salford City Council,08/03/2024,601517056,720.00,0.00,720.00,Mindjam,People (Childrens),Pupil Assistance
Salford City Council,08/03/2024,6003872050,22147.00,0.00,22147.00,Motorpoint,People (Childrens),Equipment Purchase
Salford City Council,08/03/2024,1600730053,2363.64,0.00,2363.64,Navigators College,People (Childrens),Pupil Assistance
Salford City Council,08/03/2024,601516979,1293.60,215.60,1078.00,Now Education Group Limited,People (Childrens),Agency Fees
Salford City Council,08/03/2024,6003872067,800.00,0.00,800.00,Oc Property Ltd,People (Adults),Rents
Salford City Council,08/03/2024,6003872044,3000.00,0.00,3000.00,Oc Property Ltd,People (Adults),Rents
Salford City Council,08/03/2024,1600729264,77167.40,12861.23,64306.17,Open Text Uk Ltd,Resources & Transformation,Computer Maintenance
Salford City Council,08/03/2024,1600729370,104619.47,17436.58,87182.89,Oxford Innovation Ltd Re: Salford I,Place,Other Professional Fees
Salford City Council,08/03/2024,1600730042,5400.00,900.00,4500.00,Penna Plc,Place,Other Professional Fees
Salford City Council,08/03/2024,1600729390,10340.00,0.00,10340.00,Recreate-U,People (Adults),Grants - Externally Funded
Salford City Council,08/03/2024,601517028,925.00,0.00,925.00,Redacted Data,People (Childrens),Client Travel Expenses
Salford City Council,08/03/2024,6003871975,776.98,0.00,776.98,Redacted Data,People (Adults),Home Helps
Salford City Council,08/03/2024,6003871954,15183.52,0.00,15183.52,Redacted Data,People (Adults),Home Helps
Salford City Council,08/03/2024,6003871956,15463.80,0.00,15463.80,Redacted Data,People (Adults),Home Helps
Salford City Council,08/03/2024,6003871970,21639.78,0.00,21639.78,Redacted Data,People (Adults),Home Helps
Salford City Council,08/03/2024,6003871968,27693.91,0.00,27693.91,Redacted Data,People (Adults),Home Helps
Salford City Council,08/03/2024,6003871974,38291.98,0.00,38291.98,Redacted Data,People (Adults),Home Helps
Salford City Council,08/03/2024,6003871967,39478.70,0.00,39478.70,Redacted Data,People (Adults),Home Helps
Salford City Council,08/03/2024,6003871965,41052.99,0.00,41052.99,Redacted Data,People (Adults),Home Helps
Salford City Council,08/03/2024,6003871972,61554.88,0.00,61554.88,Redacted Data,People (Adults),Home Helps
Salford City Council,08/03/2024,1600729226,10712.39,1785.40,8926.99,S & W Tlp (Project Co Two) Ltd,People (Childrens),Unitary Charge
Salford City Council,08/03/2024,1600730035,23949.12,3991.52,19957.60,Salford Community Leisure Ltd,People (Adults),Grants - Externally Funded
Salford City Council,08/03/2024,1600729201,29435.57,0.00,29435.57,Salford Royal Nhs Foundation Trust,People (Childrens),Payments to Agencies
Salford City Council,08/03/2024,1600730068,786.00,131.00,655.00,Schofield & Sons Ltd,Place,Other Office Expenses
Salford City Council,08/03/2024,1600730097,540.00,90.00,450.00,Schofield & Sons Ltd,Place,UV Day to Day Repairs
Salford City Council,08/03/2024,1600730098,1522.80,253.80,1269.00,Schofield & Sons Ltd,Place,UV Day to Day Repairs
Salford City Council,08/03/2024,1600730082,2313.60,385.60,1928.00,Schofield & Sons Ltd,Resources & Transformation,UV Day to Day Repairs
Salford City Council,08/03/2024,6003872051,1000.00,0.00,1000.00,Sp Aldi Grocery Vouc,People (Childrens),Food and refreshments
Salford City Council,08/03/2024,6003872053,1386.00,0.00,1386.00,Sq *Pownall Mcr Ltd,People (Adults),Furniture
Salford City Council,08/03/2024,6003872069,1160.00,0.00,1160.00,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,08/03/2024,6003872020,1820.00,0.00,1820.00,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,08/03/2024,1600729408,22828.80,3804.80,19024.00,Ssi Schaefer Plastics Uk Ltd,Place,Equipment Purchase
Salford City Council,08/03/2024,1600729409,22828.80,3804.80,19024.00,Ssi Schaefer Plastics Uk Ltd,Place,Equipment Purchase
Salford City Council,08/03/2024,1600730026,1858.56,0.00,1858.56,St Teresa'S Treehouse Ltd,People (Adults),Grants - Externally Funded
Salford City Council,08/03/2024,1600730025,2963.84,0.00,2963.84,St Teresa'S Treehouse Ltd,People (Adults),Grants - Externally Funded
Salford City Council,08/03/2024,1600730030,4968.00,828.00,4140.00,Starfish Search Ltd,Resources & Transformation,Other Professional Fees
Salford City Council,08/03/2024,601517004,540.00,90.00,450.00,T/A Wilkinsons Grounds Maintenance,People (Childrens),Grounds Maintenance
Salford City Council,08/03/2024,1600730022,544.20,90.70,453.50,Teaching Personnel Ltd,People (Childrens),Pupil Assistance
Salford City Council,08/03/2024,1600729388,10296.00,0.00,10296.00,Teamsport Coaching,People (Adults),Grants - Externally Funded
Salford City Council,08/03/2024,1600730037,1650.00,0.00,1650.00,The Education Community Partnership,People (Childrens),Classroom Supplies Capitation
Salford City Council,08/03/2024,6003871996,510.00,0.00,510.00,Thomas Telford Limit,Place,Other Professional Fees
Salford City Council,08/03/2024,1600730078,2363.64,0.00,2363.64,Thompsons Academy Ltd,People (Childrens),Pupil Assistance
Salford City Council,08/03/2024,601517067,712.80,118.80,594.00,Time Recruitment Solutions Ltd,People (Childrens),Agency Fees
Salford City Council,08/03/2024,601517068,1663.20,277.20,1386.00,Time Recruitment Solutions Ltd,People (Childrens),Agency Fees
Salford City Council,08/03/2024,1600730041,7760.23,1293.37,6466.86,Together Housing Association Ltd,Outside Hierarchy,Payments to Charitable Organisations
Salford City Council,08/03/2024,1600730045,3402.00,567.00,2835.00,Universal Container Services Ltd,Place,Other Office Expenses
Salford City Council,08/03/2024,601517057,750.24,0.00,750.24,Vision For Education Ltd,People (Childrens),Pupil Assistance
Salford City Council,08/03/2024,601517058,750.24,0.00,750.24,Vision For Education Ltd,People (Childrens),Pupil Assistance
Salford City Council,08/03/2024,601516975,660.00,110.00,550.00,Welcare Secure Escorts Ltd,People (Childrens),Staffed Security Service
Salford City Council,08/03/2024,601516976,660.00,110.00,550.00,Welcare Secure Escorts Ltd,People (Childrens),Staffed Security Service
Salford City Council,08/03/2024,1600729154,112901.33,0.00,112901.33,Witherslack Group Ltd,People (Childrens),Payments to Agencies
Salford City Council,11/03/2024,601517187,3744.32,118.32,3626.00,1010 Taxis,People (Childrens),Client Travel Expenses
Salford City Council,11/03/2024,1600730158,701.56,21.28,680.28,1010 Taxis,People (Childrens),Payments to Agencies
Salford City Council,11/03/2024,1600730193,8345.11,262.85,8082.26,1010 Taxis,People (Childrens),Payments to Agencies
Salford City Council,11/03/2024,1600729530,72623.89,0.00,72623.89,3S Adolescent Care,People (Childrens),Payments to Agencies
Salford City Council,11/03/2024,6003873121,1804.43,80.81,1723.62,Aim Rx Ltd,Public Health,Payments to Agencies
Salford City Council,11/03/2024,1600730155,1283.10,0.00,1283.10,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,11/03/2024,1600730131,608.22,101.37,506.85,Alliance Disposables Ltd,Place,Cleaning Materials
Salford City Council,11/03/2024,1600730163,2652.06,442.01,2210.05,Allpay Ltd,Resources & Transformation,Bank Commission
Salford City Council,11/03/2024,6003872401,657.06,0.00,657.06,Amazon* 206-5419662-23,People (Childrens),Food and refreshments
Salford City Council,11/03/2024,6003873106,1683.19,74.91,1608.28,Bowness Pharmacy (Little Hulton),Public Health,Payments to Agencies
Salford City Council,11/03/2024,1600730159,3600.00,600.00,3000.00,Campbell Reith Hill,Capital Expenditure,External Fees - Other
Salford City Council,11/03/2024,1600730194,1126.42,187.74,938.68,Chipside Ltd,Place,IT  Licence Fees
Salford City Council,11/03/2024,1600730167,660.00,110.00,550.00,Cipfa Nw Audit Risk & Governance Gr,Resources & Transformation,Training expenses
Salford City Council,11/03/2024,601517184,649.60,0.00,649.60,Clarendon Medical Practice,Public Health,Payments to Agencies
Salford City Council,11/03/2024,1600730228,4562.86,760.47,3802.39,Click Fire & Security Ltd - 24 Acco,Place,UV Day to Day Repairs
Salford City Council,11/03/2024,1600730151,1062.00,177.00,885.00,Colin Masters Decorators Ltd,People (Childrens),UV Day to Day Repairs
Salford City Council,11/03/2024,1600730157,900.00,150.00,750.00,Concerto Support Services Ltd,Capital Expenditure,Purchase of Furniture & Equipment
Salford City Council,11/03/2024,601516982,8100.00,1350.00,6750.00,Confident Conversations Ltd,People (Adults),Hire of Facilities
Salford City Council,11/03/2024,601517082,11624.60,1937.43,9687.17,Da Languages Ltd,Resources & Transformation,consolidated invoice holding account
Salford City Council,11/03/2024,1600730187,5738.00,0.00,5738.00,Disclosure & Barring Service,Resources & Transformation,Other Professional Fees
Salford City Council,11/03/2024,1600730169,5664.00,944.00,4720.00,Dolphin Mobility Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,11/03/2024,1600729772,280278.04,46713.01,233565.03,Eccles Special High Schools Co Ltd,People (Childrens),Unitary Charge
Salford City Council,11/03/2024,1600730195,3783.11,630.52,3152.59,Econ Engineering Ltd,Place,Principal Road Maintenance
Salford City Council,11/03/2024,1600730183,4176.00,696.00,3480.00,Econ Engineering Ltd,Place,Principal Road Maintenance
Salford City Council,11/03/2024,1600730191,4176.00,696.00,3480.00,Econ Engineering Ltd,Place,Principal Road Maintenance
Salford City Council,11/03/2024,1600730198,4350.00,725.00,3625.00,Econ Engineering Ltd,Place,Principal Road Maintenance
Salford City Council,11/03/2024,601517154,1996.40,0.00,1996.40,Evergreen Childrens Day Nursery,People (Childrens),Payments to Private Providers
Salford City Council,11/03/2024,601517157,3903.90,0.00,3903.90,Evergreen Childrens Day Nursery,People (Childrens),Payments to Private Providers
Salford City Council,11/03/2024,1600730179,4375.98,729.33,3646.65,Exclusec Group Ltd,Resources & Transformation,Security Services
Salford City Council,11/03/2024,1600730176,5146.08,857.68,4288.40,Exclusec Group Ltd,Resources & Transformation,Security Services
Salford City Council,11/03/2024,1600730182,6068.72,1011.45,5057.27,Exclusec Group Ltd,Resources & Transformation,Security Services
Salford City Council,11/03/2024,1600730177,8447.82,1407.97,7039.85,Exclusec Group Ltd,Resources & Transformation,Security Services
Salford City Council,11/03/2024,1600730178,9341.83,1556.97,7784.86,Exclusec Group Ltd,Resources & Transformation,Security Services
Salford City Council,11/03/2024,1600730160,3531.90,588.65,2943.25,Exclusec Group Ltd,Place,Staffed Security Service
Salford City Council,11/03/2024,1600730161,8546.10,1424.35,7121.75,Exclusec Group Ltd,Place,Staffed Security Service
Salford City Council,11/03/2024,601517165,2432.58,405.44,2027.14,Furniture Resource Centre Ltd,People (Adults),Furniture
Salford City Council,11/03/2024,6003873109,4641.16,206.72,4434.44,Georgemead Ltd T/A Cohens Chemist,Public Health,Payments to Agencies
Salford City Council,11/03/2024,1600723701,6667.00,0.00,6667.00,Gmw Mental Health Nhs Ft,Public Health,Payments to Agencies
Salford City Council,11/03/2024,1600729119,6667.00,0.00,6667.00,Gmw Mental Health Nhs Ft,Public Health,Payments to Agencies
Salford City Council,11/03/2024,1600723699,723323.00,0.00,723323.00,Gmw Mental Health Nhs Ft,Public Health,Payments to Agencies
Salford City Council,11/03/2024,1600729140,723323.00,0.00,723323.00,Gmw Mental Health Nhs Ft,Public Health,Payments to Agencies
Salford City Council,11/03/2024,6003872478,2054.82,0.00,2054.82,Hb Clark And Co Successor,Place,Food and refreshments
Salford City Council,11/03/2024,6003873111,1870.15,83.82,1786.33,Higher Broughton Salford Pharmacy,Public Health,Payments to Agencies
Salford City Council,11/03/2024,1600729507,13176.00,2196.00,10980.00,K J Lines Ltd,Place,Contractors
Salford City Council,11/03/2024,6003873139,597.90,11.81,586.09,K'S Chemist,Public Health,Payments to Agencies
Salford City Council,11/03/2024,6003873114,1788.76,80.65,1708.11,K'S Chemist,Public Health,Payments to Agencies
Salford City Council,11/03/2024,601517186,1407.19,234.53,1172.66,Mainline Private Hire Ltd,People (Childrens),Pupil Assistance
Salford City Council,11/03/2024,1600730225,2812.50,468.75,2343.75,Midas It (Uk) Ltd,Place,Subscriptions
Salford City Council,11/03/2024,6003872470,3734.00,0.00,3734.00,Novotel Manchester West,People (Adults),Staff Travel
Salford City Council,11/03/2024,601517084,102245.80,17040.97,85204.83,Nsl Ltd,Place,Contractors
Salford City Council,11/03/2024,601517183,1319.28,0.00,1319.28,Ordsall Health Surgery,Public Health,Payments to Agencies
Salford City Council,11/03/2024,6003873117,791.57,35.43,756.14,Pct Healthcare Ltd (Head Office),Public Health,Payments to Agencies
Salford City Council,11/03/2024,6003873124,1541.02,68.26,1472.76,Pct Healthcare Ltd (Hodg),Public Health,Payments to Agencies
Salford City Council,11/03/2024,6003873119,2297.24,103.08,2194.16,Pct Healthcare Ltd (Hult),Public Health,Payments to Agencies
Salford City Council,11/03/2024,6003873125,2270.52,125.50,2145.02,Pct Healthcare Ltd (Mars),Public Health,Payments to Agencies
Salford City Council,11/03/2024,6003873126,1285.50,57.05,1228.45,Pct Healthcare Ltd (Moor),Public Health,Payments to Agencies
Salford City Council,11/03/2024,6003873127,2183.97,98.76,2085.21,Pct Healthcare Ltd (Pend),Public Health,Payments to Agencies
Salford City Council,11/03/2024,6003873128,2347.91,106.09,2241.82,Pct Healthcare Ltd (Swin),Public Health,Payments to Agencies
Salford City Council,11/03/2024,6003873129,583.54,25.88,557.66,Pct Healthcare Ltd-Ellenbrook,Public Health,Payments to Agencies
Salford City Council,11/03/2024,1600729533,1391306.32,231884.39,1159421.93,Pendleton Together Operating Ltd,Outside Hierarchy,Unitary Charge
Salford City Council,11/03/2024,6003873122,1666.51,74.12,1592.39,Queen Street Pharmacy Ltd,Public Health,Payments to Agencies
Salford City Council,11/03/2024,6003872477,511.70,2.89,508.81,Ralph Livesey Ltd,Place,Food and refreshments
Salford City Council,11/03/2024,601517182,550.00,0.00,550.00,Redacted Data,Public Health,Payments to Agencies
Salford City Council,11/03/2024,601517179,1299.20,0.00,1299.20,Redacted Data,Public Health,Payments to Agencies
Salford City Council,11/03/2024,601517150,925.00,0.00,925.00,Redacted Data,People (Childrens),Client Travel Expenses
Salford City Council,11/03/2024,601517127,1848.40,0.00,1848.40,Redacted Data,People (Adults),Adult Placements Long Term
Salford City Council,11/03/2024,1600729536,16560.00,2760.00,13800.00,Reed Talent Solutions,People (Childrens),Agency Fees
Salford City Council,11/03/2024,1600729535,16800.00,2800.00,14000.00,Reed Talent Solutions,People (Childrens),Agency Fees
Salford City Council,11/03/2024,6003873112,1493.65,66.96,1426.69,Roshban Ltd (Head Office),Public Health,Payments to Agencies
Salford City Council,11/03/2024,6003873107,2654.36,144.02,2510.34,Roshban Ltd (Head Office),Public Health,Payments to Agencies
