LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419325,1795.36,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419333,1795.36,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419349,1850.32,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419313,2308.32,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419365,2308.32,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419371,2308.32,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419379,2363.28,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419357,2564.8,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419311,2638.08,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419347,3590.72,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45204,4100799201,616.62,DAWSONGROUP SWEEPERS
LONDON BOROUGH OF ENFIELD,PLACE,Marketing&Advertisng,45204,4100795563,3560,GREATBATCH LTD T/A
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419521,5920,NEO PROPERTIES (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45204,4100796322,9394.32,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PLACE,Arts/Music/Entertnmt,45204,4100795569,408.5,J & C JOEL LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Telecomms,45204,3300316929,260.33,VIRGIN MEDIA PAYMENTS LIMITED
LONDON BOROUGH OF ENFIELD,RESOURCES,Telecomms,45204,3300316930,315.85,VIRGIN MEDIA PAYMENTS LIMITED
LONDON BOROUGH OF ENFIELD,RESOURCES,Telecomms,45204,3300316928,317.73,VIRGIN MEDIA PAYMENTS LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45204,4100799274,15881.81,TRAVIS PERKINS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45204,4100799273,23395.18,TRAVIS PERKINS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,4100799329,2646,BLUEBIRD CARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45204,4100797118,14931.35,CIVICA UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment,45204,4100799325,1275,LONDON TEACHING SUPPLY
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45204,4100799216,10997,LONDON TEACHING SUPPLY
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45204,4100798405,331.78,FAIRFIELD CARE PRODUCTS
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45204,4100798407,349.56,FAIRFIELD CARE PRODUCTS
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419834,835.35,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419817,916.03,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419818,1533.39,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419821,2287.44,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419830,2368.4,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419832,2378.38,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419822,2407.71,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419833,2429.46,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419819,2471.17,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419826,2597.46,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419825,2663.06,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419820,2703.9,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419827,2969.29,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419828,3023.46,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419824,3104.84,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419831,3307.11,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419823,3402.39,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419829,3435.22,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419554,30429.55,CARE IN FINANCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419523,3902.16,RUPAAL CARE & TRAINING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419525,3539.6,NTEC SUPPORT SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419527,9324,NTEC SUPPORT SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799340,342.86,FAMILY FIRST FOSTERING
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799339,354.29,FAMILY FIRST FOSTERING
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799341,354.29,FAMILY FIRST FOSTERING
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419397,380.14,NATGAB SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419407,659.52,NATGAB SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419419,897.68,NATGAB SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419405,1154.16,NATGAB SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419415,1154.16,NATGAB SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419403,1282.4,NATGAB SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419413,1319.04,NATGAB SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419411,2308.32,NATGAB SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419409,2564.8,NATGAB SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419401,3334.24,NATGAB SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,BusinessConsult Serv,45204,4100798980,3015,BROWNE JACOBSON LLP
LONDON BOROUGH OF ENFIELD,HRD,Capital,45204,4100799307,3140,BROWNE JACOBSON LLP
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419431,641.2,JACARANDA HEALTHCARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419435,659.52,JACARANDA HEALTHCARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419429,769.44,JACARANDA HEALTHCARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419425,897.68,JACARANDA HEALTHCARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419441,916,JACARANDA HEALTHCARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419427,943.48,JACARANDA HEALTHCARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419437,2051.84,JACARANDA HEALTHCARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419433,2326.64,JACARANDA HEALTHCARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419443,4103.68,JACARANDA HEALTHCARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45204,4100799337,427046,NORTH MIDDLESEX UNIVERSITY HOSPITAL
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419529,589.6,STREET SUPPORT
LONDON BOROUGH OF ENFIELD,PLACE,Parks/Sport/Recreatn,45204,4100799234,262.5,GLENDALE COUNTRYSIDE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Parks/Sport/Recreatn,45204,4100799143,1544.76,GLENDALE COUNTRYSIDE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Food beverages,45204,4100795627,297.08,HILLS PROSPECT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45204,4100799369,269.21,POHWER
LONDON BOROUGH OF ENFIELD,PEOPLE,Organz/Subs/Licences,45204,4100796329,551,NATIONAL ASSO. OF VIRTUAL SCHOOL
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797275,707.14,CONNECT FOSTERING SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797276,707.14,CONNECT FOSTERING SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797252,3214.29,CONNECT FOSTERING SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797253,3214.29,CONNECT FOSTERING SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797254,3214.29,CONNECT FOSTERING SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797409,3617.14,CONNECT FOSTERING SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797308,3617.14,CONNECT FOSTERING SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797419,3617.14,CONNECT FOSTERING SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797258,3835.71,CONNECT FOSTERING SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797260,3835.71,CONNECT FOSTERING SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797257,5592.86,CONNECT FOSTERING SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799005,1421.5,FAMILY WORKS FOSTERING AGENCY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799376,3600,FAMILY WORKS FOSTERING AGENCY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799379,3600,FAMILY WORKS FOSTERING AGENCY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799353,3720,FAMILY WORKS FOSTERING AGENCY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799371,3720,FAMILY WORKS FOSTERING AGENCY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799378,4028.7,FAMILY WORKS FOSTERING AGENCY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799373,4162.99,FAMILY WORKS FOSTERING AGENCY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799349,4221.6,FAMILY WORKS FOSTERING AGENCY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799374,4362.32,FAMILY WORKS FOSTERING AGENCY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799350,4885.8,FAMILY WORKS FOSTERING AGENCY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799352,5048.66,FAMILY WORKS FOSTERING AGENCY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799351,5400,FAMILY WORKS FOSTERING AGENCY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799377,5400,FAMILY WORKS FOSTERING AGENCY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799354,5580,FAMILY WORKS FOSTERING AGENCY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799375,5580,FAMILY WORKS FOSTERING AGENCY
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45204,4100795591,274.44,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45204,4100796508,445,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45204,4100799130,380.23,C.P DAVIDSON & SONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799312,4111.68,FOSTERING LONDON
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797232,945,CHOICE FOSTERING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797233,945,CHOICE FOSTERING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797230,1719.77,CHOICE FOSTERING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797220,1755,CHOICE FOSTERING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797224,3638.78,CHOICE FOSTERING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797227,3666.99,CHOICE FOSTERING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797223,3742.01,CHOICE FOSTERING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797229,4100.99,CHOICE FOSTERING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797277,4123,CHOICE FOSTERING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100797226,4185,CHOICE FOSTERING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419445,1740.75,NORTH LONDON SENIOR CARE LTD.
LONDON BOROUGH OF ENFIELD,HRA,Marketing&Advertisng,45204,4100799248,314.82,AMAZING PROMOTIONAL MERCHANDISE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419532,500.32,ANGELS CARING CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419540,641.2,ANGELS CARING CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419542,641.2,ANGELS CARING CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419544,687,ANGELS CARING CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419534,848,ANGELS CARING CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419538,888.52,ANGELS CARING CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419536,1102.56,ANGELS CARING CARE LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Burial services,45204,4100796872,1615,FUNERAL PARTNERS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419453,368,LOYAL CARE CONSORTIUM LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419455,640,LOYAL CARE CONSORTIUM LIMITED
LONDON BOROUGH OF ENFIELD,HRA,BusinessConsult Serv,45204,4100799310,1209.43,SILVER DCC LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419459,952.64,KANSSAS HOME CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419457,1099.2,KANSSAS HOME CARE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45204,4100796447,458,G&S TYRE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45204,4100796445,1571.52,G&S TYRE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,4100799335,871.05,SILA CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,4100799357,1791.34,SILA CARE SERVICES
LONDON BOROUGH OF ENFIELD,RESOURCES,Finance / Ins Srvcs,45204,4100799334,793.24,PAYPOINT NETWORKS LIMITED
LONDON BOROUGH OF ENFIELD,RESOURCES,Finance / Ins Srvcs,45204,4100799333,1603.77,PAYPOINT NETWORKS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419546,250,EXORA INTERNATIONAL LTD T/A EXORA M
LONDON BOROUGH OF ENFIELD,PEOPLE,Arts/Music/Entertnmt,45204,4100795622,450,STEPPAZ LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,4100799338,5569.28,MARIAMA CARE T/A KANGAROO HLTHCRE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,4100799311,6173.84,MARIAMA CARE T/A KANGAROO HLTHCRE
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799305,7500,RESOLVE CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419548,3478,CARTIGO LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419469,512.96,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419463,714.44,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419473,769.44,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419461,842.72,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419467,842.72,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419471,989.2,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419475,1025.92,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment,45204,4100799272,1715,LIVEVIBESBOXERCISE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,4100797891,800,SIDLOFF ASSOCIATES LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,5200013769,220,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Housing Repairs,45204,5200013773,330.06,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,5200013762,345.93,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,5200013764,500,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,5200013761,912,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,5200013759,1126,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45204,4100798440,2604,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45204,4100798441,2654.4,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,5200013763,3019.1,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45204,4100798442,3325,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,5200013776,4657,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Forestry machinery,45204,4100797888,339.64,GREEN PLANT UK LTD
LONDON BOROUGH OF ENFIELD,PLACE,Forestry machinery,45204,4100797887,369.35,GREEN PLANT UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,4100799358,400,ARECA LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799292,2601.4,GOLDEN HEIGHTS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419479,274.8,KELLS DOMICILIARY CARE LTD.
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419477,549.6,KELLS DOMICILIARY CARE LTD.
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419489,256.48,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419481,512.96,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100795966,20930,CHARITEENS RESIDENTIAL FAMILY CTRE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419515,256.48,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419505,274.8,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419503,439.68,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419497,494.64,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419491,512.96,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419501,595.4,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419509,641.2,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419511,641.2,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419513,659.52,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419493,1154.16,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419507,1648.8,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419499,2308.32,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419495,3004.48,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419517,2454.88,SUPPORTING CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment,45204,4100799282,614.6,TRIPOD PARTNERS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment,45204,4100799281,964.96,TRIPOD PARTNERS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment,45204,4100799283,1325.74,TRIPOD PARTNERS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment,45204,4100799178,1460.05,TRIPOD PARTNERS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419519,1825.9,TEMP37 HEALTHCARE LTD.
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799208,4457.14,NURTURE FOSTERING
LONDON BOROUGH OF ENFIELD,HRA,Training Services,45204,4100795623,4000,SELF DEFENCE TRAINING SYSTEMS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Marketing&Advertisng,45204,4100799184,4284.17,INSTANT PROMOTION (UK) LTD
LONDON BOROUGH OF ENFIELD,HRD,Operational Property,45204,3300316926,4209.92,MAPP LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Operational Property,45204,3300316927,7008.93,MAPP LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419551,7071.43,BINGS HALL CARE HOME
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,4100799286,510,JOTHBEL CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45204,4100799255,1308.66,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45204,4100799303,314.89,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45204,4100799214,1613.58,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45204,4100799213,596.91,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45204,4100799215,2541.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,3300316914,615,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45204,4100799211,926.49,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45204,4100799223,1196.61,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45204,7003419558,3224.32,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45204,4100799293,1499.77,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45204,4100799222,400.1,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45204,4100799302,1790.82,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45204,3300316916,314.94,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45204,7003419560,309.99,REDACTED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419741,222.72,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419780,274.96,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419808,275.54,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419783,277.95,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419775,278.22,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419776,278.22,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419797,278.22,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419805,278.22,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45204,7003419806,278.22,PURDY CONTRACTS LTD
