LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45359,4100817859,278.4,GO AHEAD HOMES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45359,4100817860,3935.71,GO AHEAD HOMES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45359,4100817879,5092.86,GO AHEAD HOMES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45359,4100817880,278.4,GO AHEAD HOMES LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45359,4100811444,300,THE PLAY INSPECTION COMPANY LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45359,4100818901,1220,DOODLE DESIGNS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503097,2816.76,RIBBLE VALLEY CARE HOME T/A
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503100,2816.76,RIBBLE VALLEY CARE HOME T/A
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45359,4100814871,2789,QUALSURV INTERNATIONAL LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503064,1319.04,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503066,1731.24,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45359,4100817402,788.86,G&S TYRE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,4100821240,1705,SILA CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,4100821256,2068.94,SILA CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003502921,2180,THE INCLUSION PROJECT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503101,1663.2,COGIE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503102,2240,COGIE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503103,2520,COGIE LIMITED
LONDON BOROUGH OF ENFIELD,HRA,BusinessConsult Serv,45359,4100818908,2000,CADENCE INNOVA LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45359,3300325861,25466.66,THE GESHER TRUST (GESHER SCHOOL)
LONDON BOROUGH OF ENFIELD,PEOPLE,Translate/Lang Srvcs,45359,4100819492,895.51,MULTI-LINGUAL INTERPRETING SERV LTD
LONDON BOROUGH OF ENFIELD,PLACE,BusinessConsult Serv,45359,4100821197,2860,MAP16 ASSET MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45359,4100821316,6480,CONSTRUCTION WATCH LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45359,4100817746,500,ABLE TUTORS
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45359,4100817769,850,ABLE TUTORS
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45359,7003503292,1038.47,HADLEY WOOD PRESCHOOL & PLYGRP LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45359,4100820133,396.25,E.H. ROBERTS - PENET GROUP LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45359,4100821464,425,GLAM CHAM LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020125,908.25,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020126,338.69,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45359,4100821422,12750,KERV EXPERIENCE LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45359,4100821425,576,KERV EXPERIENCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45359,4100817941,5625,COOPERATION TOWN
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45359,4100817955,5625,COOPERATION TOWN
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45359,4100820998,4125,REED TALENT SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45359,4100820229,812.5,TUITION EXTRA LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503104,31570.56,WILLBOAG LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503105,31570.56,WILLBOAG LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003502924,1771,SOLUTIONS LOGISTICS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503069,659.52,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503071,659.52,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503074,357.24,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503106,3422.63,SPRINGFIELDS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45359,3300328214,2608.27,BCD CONSULTING AND DEVELOPMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503077,1236.6,INSPIRE SUPPORT WORKERS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Environ/Waste Srvcs,45359,4100820403,364,RESTORE TECHNOLOGY
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45359,4100817360,350,DRS KENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45359,4100821481,3521.43,INFINITY ALLIANCE LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45359,4100821387,3027.51,GAMMA NETWORK SOLUTIONS LIMITED
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45359,4100821388,2843.51,GAMMA NETWORK SOLUTIONS LIMITED
LONDON BOROUGH OF ENFIELD,Env&Com,Education services,45359,4100821506,747,NORTH STAR COMMUNITY TRUST
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45359,4100817372,12583.75,AUGARDE & PARTNERS
LONDON BOROUGH OF ENFIELD,HRA,Training Services,45359,4100817376,6200,CHERRYTREES CONSULTANCY LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503079,1033.62,GP HOMECARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503081,1415.61,GP HOMECARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503112,488.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503113,1064.07,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503114,437.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503122,4315.34,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503115,437.15,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45359,4100821489,940.69,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45359,4100821488,892.98,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503116,999.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503117,1080.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45359,3300328800,8839.99,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45359,4100821490,1240.03,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Training Services,45359,4100821413,552.5,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45359,4100821384,1464.19,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45359,4100821417,912.65,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45359,4100821423,700,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503118,437.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503119,471.54,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003497249,1296.33,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003499299,1296.33,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503120,1296.33,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45359,7003503126,350.76,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503121,511.16,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45359,4100821098,324.54,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503128,264,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45359,7003503129,288,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45359,7003503130,1205.79,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45359,4100820535,4497.28,BALAAM BROTHERS
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45359,4100821505,33000,KENSON HIGHWAYS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020138,1985.62,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020139,4063.28,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020140,2808,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020143,360,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020144,305.48,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020145,794.62,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020149,324,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020151,468.84,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020153,937.68,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020154,648,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020156,803.84,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020157,396.32,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020159,539.84,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020161,539.84,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020163,432,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020165,2970.6,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020166,461,C&R BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020067,4452.48,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020071,2066.35,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020074,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020075,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020076,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020077,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020078,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020079,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020080,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020081,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020082,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020083,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020084,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020085,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020086,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020087,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020088,380,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020096,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020097,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020098,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020099,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020100,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020101,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020102,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020103,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020104,714,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45359,5200020105,605.29,BDL CONTRACTORS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Organz/Subs/Licences,45362,4100821583,1729,COMMUNITY AID LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45362,4100821550,812.96,PHS GROUP PLC
LONDON BOROUGH OF ENFIELD,PEOPLE,Cleaning Supps Srvcs,45362,4100821613,442.41,GREENHAM TRADING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Cleaning Supps Srvcs,45362,4100821704,1176.45,GREENHAM TRADING LTD
LONDON BOROUGH OF ENFIELD,HRA,Cleaning Supps Srvcs,45362,4100818312,927.4,THE BELL BRUSH COMPANY
LONDON BOROUGH OF ENFIELD,HRA,Legal services,45362,4100821512,1026,SHARPE PRITCHARD LLP
LONDON BOROUGH OF ENFIELD,HRA,Legal services,45362,4100821513,1007,SHARPE PRITCHARD LLP
LONDON BOROUGH OF ENFIELD,HRA,Legal services,45362,4100821514,465,SHARPE PRITCHARD LLP
LONDON BOROUGH OF ENFIELD,PEOPLE,Politic/Civil Srvcs,45362,4100821579,9187.39,ONE TO ONE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503383,1650,STAMFORD CARE HOME
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503299,548.16,ST JOSEPHS PASTORAL CENTRE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503310,674.9,AGE CONCERN ENFIELD LTD
LONDON BOROUGH OF ENFIELD,PLACE,Food beverages,45362,4100820227,289.81,THOMAS RIDLEY & SON LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Food beverages,45362,4100820979,800.25,THOMAS RIDLEY & SON LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503311,341.12,NORTH LONDON HOMECARE & SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503312,1477.71,NORTH LONDON HOMECARE & SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503313,1904,NORTH LONDON HOMECARE & SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503314,352,NORTH LONDON HOMECARE & SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503300,913.5,HEADWAY EAST LONDON
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45362,4100821515,4890,STACE LLP
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45362,4100821729,1000,STACE LLP
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503315,256.48,SURECARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PLACE,Telecommunications,45362,4100819496,2279.87,NETWORK BUSINESS CALL
LONDON BOROUGH OF ENFIELD,PEOPLE,Training Services,45362,4100821727,500,OPUS PHARMACY SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Build/Constrct Srvcs,45362,3300328828,8219,AMWELL CONSTRUCTION
LONDON BOROUGH OF ENFIELD,PLACE,Build/Constrct Srvcs,45362,3300328829,16731,AMWELL CONSTRUCTION
LONDON BOROUGH OF ENFIELD,RESOURCES,Property/Land Srvcs,45362,4100818042,5700,KNIGHT FRANK LLP
LONDON BOROUGH OF ENFIELD,RESOURCES,Legal services,45362,4100819837,930,11 KINGS BENCH WALK
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503365,5149.64,FOOTSTEPS CARE
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45362,4100818153,4164.94,IMPERIAL POLYTHENE PRODUCTS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45362,7003505269,366,OASIS ACADEMY HADLEY
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45362,4100821705,640.98,PELLINGS LLP
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45362,4100821707,1246.1,PELLINGS LLP
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45362,4100821580,1421,LONDON TEACHING SUPPLY
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45362,4100821526,1596,ECD ARCHITECTS LTD
LONDON BOROUGH OF ENFIELD,CEX,Security/Safety Eqpm,45362,4100819901,353.25,DS ERGONOMICS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Travel/Food/Ent srvc,45362,4100821723,250,FORTUNA MOBILITY
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45362,7003505271,3534.55,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45362,7003505272,3906.61,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,PLACE,Housing Repairs,45362,7003505275,8514.74,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45362,7003505277,5724.9,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45362,7003505278,1945.83,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,RESOURCES,Legal services,45362,4100821185,709.5,DAC BEACHCROFT CLAIMS LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Land / Buildings Cap,45362,4100818890,1155.5,TROWERS & HAMLINS LLP
LONDON BOROUGH OF ENFIELD,PLACE,Land / Buildings Cap,45362,4100821710,655.3,TROWERS & HAMLINS LLP
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45362,4100821671,4122.15,FAMILY FIRST FOSTERING
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45362,4100821672,4329.29,FAMILY FIRST FOSTERING
LONDON BOROUGH OF ENFIELD,PLACE,Engineering services,45362,4100817800,6962.13,PROJECT CENTRE
LONDON BOROUGH OF ENFIELD,RESOURCES,BusinessConsult Serv,45362,4100821722,80000,ERNST & YOUNG LLP
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45362,4100821738,8129,BROWNE JACOBSON LLP
LONDON BOROUGH OF ENFIELD,PLACE,Training Services,45362,4100817866,2306,ESSEX COUNTY COUNCIL
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45362,4100821694,4100.19,ABSOFT LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503321,3334.24,BMF SOCIAL CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503322,3334.24,BMF SOCIAL CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503323,2308.32,BMF SOCIAL CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503324,3077.76,BMF SOCIAL CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503325,3077.76,BMF SOCIAL CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503326,3224.32,BMF SOCIAL CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45362,3300328857,64338,ELLERN MEDE SCHOOL
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45362,3300328864,630,ASEND LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Library services,45362,3300328831,2838.64,CITYSPRINT (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45362,3300328856,95049.02,ST JOHNS RC
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45362,4100821677,2545.74,FAMILY WORKS FOSTERING AGENCY
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45362,4100819118,1200,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45362,4100819119,448.7,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45362,4100819123,255,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45362,4100821730,379,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45362,4100821414,10894.61,HOME OFFICE
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45362,3300328827,7392,TRANSITIONAL CARE LTD
LONDON BOROUGH OF ENFIELD,HRA,Property services,45362,7003505273,1142.87,RYDWELL SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45362,4100821699,3693.22,ENVIRONMENT AGENCY.
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45362,4100821700,4332.73,ENVIRONMENT AGENCY.
LONDON BOROUGH OF ENFIELD,PLACE,Capital Construction,45362,3300328861,5570,STREAMLINE BUILDING SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503366,1474.76,ANGELS CARING CARE LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45362,4100821678,2137.5,TURNKEY REGENERATION LTD
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45362,4100821716,1730,TURNKEY REGENERATION LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45362,4100821703,762,CHRYSALIS CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503327,732.8,METROPOLITAN CARE SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503328,375.8,METROPOLITAN CARE SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503330,375.8,METROPOLITAN CARE SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503331,450.96,METROPOLITAN CARE SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503332,366.4,METROPOLITAN CARE SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503334,659.52,METROPOLITAN CARE SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503335,293.12,METROPOLITAN CARE SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503337,586.24,METROPOLITAN CARE SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503338,293.12,METROPOLITAN CARE SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503368,512.96,METROPOLITAN CARE SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503374,659.52,METROPOLITAN CARE SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503377,10080,METROPOLITAN CARE SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503378,2575.52,METROPOLITAN CARE SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503380,2430,METROPOLITAN CARE SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503381,293.04,METROPOLITAN CARE SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503382,293.12,METROPOLITAN CARE SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45362,4100819114,395,G&S TYRE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45362,7003505268,532.8,LADYBUG PRESCHOOL LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45362,4100821645,1450,SILA CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45362,4100821691,1595,SILA CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45362,4100821717,1595,SILA CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45362,4100821725,1595,SILA CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45362,4100821728,1684.03,SILA CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45362,4100821733,1657.06,SILA CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45362,4100821734,1829.06,SILA CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45362,4100821735,2278.53,SILA CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45362,4100821739,1800.17,SILA CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503301,1445.92,STARS DAY SERVICE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503302,732.32,STARS DAY SERVICE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45362,7003503303,2746.08,STARS DAY SERVICE LIMITED
