LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45027,7003186130,1525.6,SPRINGCARE SUPPORT SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45027,7003186132,1764,SPRINGCARE SUPPORT SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45027,7003186134,1132.3,TRINITY HEALTHCARE PLUS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45027,7003186137,712.32,OAKTREE HOMECARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45027,7003186138,1492.48,OAKTREE HOMECARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45027,7003186139,2374.4,OAKTREE HOMECARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45027,7003186141,4207.14,WOODLANDS RESIDENTIAL CARE HOME LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45027,7003186142,4880,WOODLANDS RESIDENTIAL CARE HOME LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45027,7003186143,76028.63,AUTUMN GARDENS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45027,7003186144,377.76,SPRINGCARE SUPPORT SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45027,7003186145,2572.76,RIBBLE VALLEY CARE HOME T/A
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45027,7003186146,2828.57,GREENHILLS RESIDENTIAL HOME
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45027,7003186149,277.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45027,7003186151,617.3,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45027,7003186153,11389.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45027,7003186154,3870.06,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45027,7003186155,7590.76,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45027,7003186156,1062.42,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45027,7003186158,596.6,REDACTED
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45027,7003186164,4095.66,LURA CONSTRUCTIONS LTD-CIS
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186165,4243.82,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45027,7003186166,2720,R D BULL & SONS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186167,394.79,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186168,465.92,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186169,355.24,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186170,278.86,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186171,370.77,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186172,291.06,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186173,388.22,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186174,466.11,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186175,351.93,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186176,353.85,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186177,317.96,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186178,282.21,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186179,261.73,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186180,365.22,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186181,351.38,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186182,263.39,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186183,403.91,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186184,462.58,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186185,435.48,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186186,407.27,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186187,342.48,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186188,318.71,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186189,284.96,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186190,254.82,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186191,495.87,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186364,227.3,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186365,270.64,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186366,270.64,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186367,270.64,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186368,270.64,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45027,7003186369,436.09,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45028,3300301349,5501,ASCENDIT LIFTS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45028,3300301664,17665,ASCENDIT LIFTS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,3300302799,1000,REDACTED
LONDON BOROUGH OF ENFIELD,CEX,Refund - Fees & Charges,45028,3300302810,600,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45028,3300302812,10990,HOLLY PARK PRIMARY SCHOOL
LONDON BOROUGH OF ENFIELD,RESOURCES,Refund - Fees & Charges,45028,3300302814,1260,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45028,3300302815,1849.51,ALAN PULLINGER PLAYGROUP
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45028,3300302816,1106.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45028,3300302817,680,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45028,3300302818,1316.31,BARNET EARLY YEARS ALLIANCE -
LONDON BOROUGH OF ENFIELD,CEX,Finance / Ins Srvcs,45028,3300302834,10345,PREPAID FINANCIAL SERVICES
LONDON BOROUGH OF ENFIELD,RESOURCES,Library services,45028,3300302840,1008.49,CITYSPRINT (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45028,4100771245,1200,ETAC LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Training Services,45028,4100771256,287.36,CYCLE CONFIDENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45028,4100771268,1500,HOLLER INSPIRATION LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Arts/Music/Entertnmt,45028,4100771271,840,ADRENALINE SPORTS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45028,4100771272,7812,CHICKEN SHED THEATRE TRUST
LONDON BOROUGH OF ENFIELD,PEOPLE,Transport services,45028,4100771274,325,GOLDEN BOY COACHES
LONDON BOROUGH OF ENFIELD,PEOPLE,Legal Services,45028,4100771283,4200,THE APPROPRIATE ADULT SERVICE
LONDON BOROUGH OF ENFIELD,PEOPLE,Legal Services,45028,4100771284,1160,THE APPROPRIATE ADULT SERVICE
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45028,4100771322,17865,TRANSPORT SURVEY SYSTEMS
LONDON BOROUGH OF ENFIELD,PLACE,Fuel and Oil,45028,4100771360,750,NEW ERA FUELS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Burial services,45028,4100771367,571.92,WELTERS ORGANISATION WORLDWIDE
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45028,4100771413,500,PROSPERO GROUP LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45028,4100771507,210.45,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45028,4100771522,932,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,RESOURCES,Facilities Managemnt,45028,4100771545,644.78,GRANT AND STONE
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45028,4100771669,380,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45028,4100771777,945,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PEOPLE,Cleaning Supps Srvcs,45028,4100771788,1001.64,GREENHAM TRADING LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45028,4100771833,3998,BUSINESS IT SUPPORT TEAM LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Arts/Music/Entertnmt,45028,4100772357,1334.5,CHARANGA LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicle repairs,45028,4100772396,300,FLEXX SERVICE CENTRE LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Food Catering/Supply,45028,4100772442,421,BIDVEST FOOD SERVICE
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45028,4100772449,1310.87,OUTSPOKEN CYCLES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Published Products,45028,4100772496,11250,HAYMARKET PUBLISHING SERVICES LTD
LONDON BOROUGH OF ENFIELD,CEX,Legal Services,45028,4100772521,1280,THE 36 GROUP
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45028,4100772832,1650,OCCUPATIONAL THERAPY PARTNERSHIP
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45028,4100772834,825,OCCUPATIONAL THERAPY PARTNERSHIP
LONDON BOROUGH OF ENFIELD,PLACE,Burial services,45028,4100772850,2115.8,FUNERAL PARTNERS LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Burial services,45028,4100772851,2530,FUNERAL PARTNERS LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Burial services,45028,4100772852,1582,FUNERAL PARTNERS LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Burial services,45028,4100772853,2210.8,FUNERAL PARTNERS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Food Catering/Supply,45028,4100772864,1662.96,THOMAS RIDLEY & SON LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicle repairs,45028,4100772929,260,FLEXX SERVICE CENTRE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment services,45028,4100773135,985,TEMPEST RESOURCING LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment services,45028,4100773574,603.63,TEMPEST RESOURCING LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment services,45028,4100773582,770.65,TEMPEST RESOURCING LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment services,45028,4100773583,958.25,TEMPEST RESOURCING LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45028,4100773620,34039.98,CHAS BERGER & SON LTD
LONDON BOROUGH OF ENFIELD,PLACE,Legal Services,45028,4100773940,4797.5,TROWERS & HAMLINS LLP
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45028,4100774082,4600.36,ROYAL MAIL GROUP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45028,4100774115,1400,SOROS VENTURES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45028,4100774170,660,PENET GROUP LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45028,4100774185,639.6,PARSONS MARSHALL PSYCHOLOGY LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45028,4100774770,1950,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Other Disb Capital,45028,4100774802,3192.63,KENSON HIGHWAYS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45028,4100774925,2125.7,POSITIVE HEALTHCARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45028,4100774926,3441.7,POSITIVE HEALTHCARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45028,4100774927,3178.04,POSITIVE HEALTHCARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45028,4100774928,2648.72,POSITIVE HEALTHCARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45028,4100774929,3344.95,POSITIVE HEALTHCARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45028,4100774930,3134.7,POSITIVE HEALTHCARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45028,4100774931,3271.04,POSITIVE HEALTHCARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45028,4100774932,3159.54,POSITIVE HEALTHCARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45028,4100774933,3633.52,POSITIVE HEALTHCARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45028,4100774934,3632.72,POSITIVE HEALTHCARE
LONDON BOROUGH OF ENFIELD,HRA,Cleaning Supps Srvcs,45028,4100775139,1000,GLOW CLEAN ENVIRONMENTAL SRVCS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45028,4100775165,3178.61,SUNBEAM FOSTERING AGENCY LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45028,4100775166,3178.61,SUNBEAM FOSTERING AGENCY LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775178,412.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775179,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775180,466.79,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775181,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775182,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775183,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775186,299.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775187,698.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775188,412.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775189,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775190,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775191,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775192,639.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775193,344.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775195,365.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775197,365.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775198,365.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775199,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775200,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775201,466.79,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775202,466.79,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775203,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775204,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775205,930,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775207,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775208,365.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775209,412.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775210,320.23,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775211,365.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775212,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775213,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775214,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775215,582.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775216,365.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775219,466.79,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775220,466.79,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775221,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775222,423.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775223,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775224,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775225,341.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775226,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775227,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775229,582.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775230,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775231,365.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775232,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775233,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775234,582.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775235,582.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775236,582.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775237,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775238,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775239,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775240,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775241,344.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775242,344.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775243,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775244,698.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775245,365.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775246,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775247,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775248,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775249,582.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775250,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775251,320.23,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775252,299.49,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775253,320.23,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775254,582.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775255,582.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775256,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775257,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775258,582.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775259,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775260,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775261,698.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775262,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775263,412.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775264,435.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775265,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775266,930,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775267,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775268,412.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775269,365.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775270,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775271,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775272,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775273,344.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775274,341.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775275,365.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775276,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775277,344.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775278,365.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775279,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775280,320.23,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775281,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775282,412.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775283,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775284,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775285,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775286,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775287,365.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775288,341.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775289,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775290,341.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775291,341.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775292,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775296,260.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775297,341.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775298,341.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775299,412.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775302,341.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775303,341.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775304,344.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775305,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775307,341.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775309,365.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775310,341.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775311,341.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775312,504.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775313,466.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45028,4100775314,466.66,REDACTED
