Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Children & Families,Children's Social Care,Revenue Expenditure,30/07/2024,AUGUSTA CLOSE IMPREST,9180453,revenue,1MC24,Augusta Close,1963.62
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,AUGUSTA CLOSE IMPREST,9176029,revenue,1MC24,Augusta Close,2122.13
Children & Families,Children's Social Care,Revenue Expenditure,02/07/2024,AUGUSTA CLOSE IMPREST,9159566,revenue,1MC24,Augusta Close,2063.79
Children & Families,Children's Social Care,Revenue Expenditure,11/07/2024,AUGUSTA CLOSE IMPREST,9165849,revenue,1MC24,Augusta Close,3233.11
Children & Families,Education,Revenue Expenditure,18/07/2024,AURA (NEWCASTLE) PROJECT CO PHASE 2 LTD,9171471,revenue,1E31H,BSF Phase 2,959060.96
Children & Families,Education,Revenue Expenditure,11/07/2024,AURA (NEWCASTLE) PROJECT CO PHASE 2 LTD,9151001,revenue,1E31H,BSF Phase 2,860.18
Children & Families,Education,Revenue Expenditure,11/07/2024,AURA (NEWCASTLE) PROJECT CO PHASE 2 LTD,9150391,revenue,1E31H,BSF Phase 2,633.45
Children & Families,Education,Revenue Expenditure,11/07/2024,AURA (NEWCASTLE) PROJECT CO PHASE 2 LTD,9150388,revenue,1E31H,BSF Phase 2,305.16
Children & Families,Education,Revenue Expenditure,11/07/2024,AURA (NEWCASTLE) PROJECT CO PHASE 2 LTD,9150393,revenue,1E31H,BSF Phase 2,2606.50
Children & Families,Education,Revenue Expenditure,11/07/2024,AURA (NEWCASTLE) PROJECT CO PHASE 2 LTD,9150420,revenue,1E31H,BSF Phase 2,414.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,11/07/2024,AURA (NEWCASTLE) PROJECT CO PHASE 2 LTD,9150421,revenue,1KFR5,St Marys RC School,1050.00
Investment & Growth,Major Projects,Capital Expenditure,05/07/2024,AURA NEWCASTLE LTD,9152838,Capital,2CAPI,Capital Investment,6587.93
Adult Social Care & Prevention,Community Support,Revenue Expenditure,09/07/2024,AUTISM DIMENSIONS,9164506,revenue,1MK51,Home Care LD,4265.22
Adult Social Care & Prevention,Community Support,Revenue Expenditure,09/07/2024,AUTISM DIMENSIONS,9164506,revenue,1MK60,Ind Day Care LD,840.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,31/07/2024,AUTISM INITIATIVES,9181846,revenue,1MK20,Residential Care LD,11098.68
