Body Name,Body,Directorate,Service Area,Sub-Service Area,Sub-description,Payment Date,Sub Amount,Invoice Amount,Supplier Name
,,CORPORATE SERVICES,S4_RK-Finance,S5_RKB-Accountable Body - New Anglia Local Enterprise Partnership,38100-Grants to Organisations,12/06/2023,"7,123.03","7,123.03",NATIONAL CENTRE FOR WRITING
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAA-People and Performance,37200-Conference Attendance Fees,28/06/2023,350.00,420.00,NATIONAL FIRE CHIEFS COUNCIL LTD
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAA-People and Performance,37200-Conference Attendance Fees,28/06/2023,350.00,420.00,NATIONAL FIRE CHIEFS COUNCIL LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,35431-Children in Need Activities,15/06/2023,386.39,386.39,NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,14/06/2023,"3,642.86","3,642.86",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,364.29,364.29,NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,397.82","3,397.82",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,421.65","3,421.65",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,421.65","3,421.65",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,421.65","3,421.65",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,421.65","3,421.65",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,421.65","3,421.65",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,432.14","3,432.14",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,432.14","3,432.14",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,432.14","3,432.14",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,432.14","3,432.14",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,432.14","3,432.14",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,432.14","3,432.14",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,454.29","3,454.29",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,488.96","3,488.96",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,488.96","3,488.96",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,516.29","3,516.29",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,547.24","3,547.24",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,547.24","3,547.24",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,547.24","3,547.24",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,631.43","3,631.43",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,764.29","3,764.29",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,764.29","3,764.29",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,764.29","3,764.29",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,764.29","3,764.29",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,764.29","3,764.29",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,764.29","3,764.29",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,764.29","3,764.29",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,764.29","3,764.29",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,764.29","3,764.29",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,764.29","3,764.29",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,764.29","3,764.29",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"5,769.10","5,769.10",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"5,769.19","5,769.19",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"5,889.38","5,889.38",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"6,009.57","6,009.57",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"6,009.57","6,009.57",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"6,009.57","6,009.57",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"6,009.57","6,009.57",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"6,124.71","6,124.71",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"6,421.43","6,421.43",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"6,421.43","6,421.43",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"6,421.43","6,421.43",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"6,421.43","6,421.43",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,432.14","3,432.14",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,432.14","3,432.14",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,454.29","3,454.29",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,587.14","3,587.14",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,653.57","3,653.57",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,653.57","3,653.57",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,764.29","3,764.29",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,764.29","3,764.29",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,764.29","3,764.29",NATIONAL FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/06/2023,"3,764.29","3,764.29",NATIONAL FOSTERING AGENCY
,,CYP,S4_BC-Directorate Teams & Central Support,S5_BCB-Business Support,35434-Residential Activities,28/06/2023,"3,352.00","3,352.00",NATIONAL OFFENDER MGT SERVICE
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46117-External Home Care,21/06/2023,650.44,650.44,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46117-External Home Care,21/06/2023,313.61,313.61,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46117-External Home Care,21/06/2023,315.12,315.12,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46117-External Home Care,21/06/2023,339.95,339.95,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46117-External Home Care,21/06/2023,487.83,487.83,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46117-External Home Care,21/06/2023,667.52,667.52,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46117-External Home Care,21/06/2023,836.28,836.28,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46117-External Home Care,21/06/2023,"1,161.50","1,161.50",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46117-External Home Care,21/06/2023,"1,954.88","1,954.88",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46117-External Home Care,21/06/2023,"2,375.52","2,375.52",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46117-External Home Care,21/06/2023,"2,670.08","2,670.08",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46120-Homecare Exceptional Rate,21/06/2023,540.00,540.00,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46137-Reablement,21/06/2023,596.00,596.00,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46137-Reablement,21/06/2023,"1,168.16","1,168.16",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46137-Reablement,21/06/2023,499.45,499.45,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46137-Reablement,21/06/2023,"1,742.25","1,742.25",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,603.98,603.98,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,"1,254.42","1,254.42",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,"1,144.32","1,144.32",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,267.15,267.15,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,268.20,268.20,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,303.00,303.00,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,394.91,394.91,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,405.28,405.28,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,429.12,429.12,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,615.60,615.60,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,638.83,638.83,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,667.52,667.52,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,834.40,834.40,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,952.43,952.43,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,"1,335.04","1,335.04",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,"1,358.88","1,358.88",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,"2,601.76","2,601.76",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,-988.92,-988.92,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,-856.26,-856.26,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,-706.05,-706.05,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,-512.55,-512.55,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,287.65,287.65,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,385.92,385.92,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,575.30,575.30,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,706.05,706.05,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,820.08,820.08,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,856.26,856.26,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,"1,464.40","1,464.40",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,300.73,300.73,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,333.76,333.76,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,357.60,357.60,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,366.10,366.10,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,430.92,430.92,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,549.15,549.15,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,655.60,655.60,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,667.52,667.52,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,667.52,667.52,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,719.13,719.13,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,732.20,732.20,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,758.35,758.35,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,"1,098.30","1,098.30",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,"1,098.30","1,098.30",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,"1,187.76","1,187.76",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,"1,251.60","1,251.60",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,"1,335.04","1,335.04",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,"2,375.52","2,375.52",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,21/06/2023,420.00,420.00,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,21/06/2023,420.00,420.00,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,21/06/2023,"1,020.00","1,020.00",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,21/06/2023,"2,940.00","2,940.00",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,650.44,650.44,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,333.76,333.76,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,848.40,848.40,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,"1,263.52","1,263.52",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,21/06/2023,420.00,420.00,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,21/06/2023,450.00,450.00,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,353.03,353.03,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,366.10,366.10,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,523.00,523.00,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,653.75,653.75,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,"1,018.08","1,018.08",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,21/06/2023,"1,635.00","1,635.00",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,392.25,392.25,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,-524.48,-524.48,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,339.36,339.36,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,490.86,490.86,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,549.15,549.15,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,596.00,596.00,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,667.52,667.52,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,719.13,719.13,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,"1,830.50","1,830.50",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,21/06/2023,"1,230.00","1,230.00",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,21/06/2023,-795.00,-795.00,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,21/06/2023,420.00,420.00,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,21/06/2023,420.00,420.00,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,21/06/2023,630.00,630.00,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,21/06/2023,660.00,660.00,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,21/06/2023,825.00,825.00,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,21/06/2023,840.00,840.00,NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,21/06/2023,"1,680.00","1,680.00",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,21/06/2023,"1,680.00","1,680.00",NAYLAND CARE AGENCY LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,274.16,274.16,NAYLAND CARE AGENCY LTD
