OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON BOROUGH OF EALING,21/07/2023,5357953,3250.00,0.00,GRANTS AND SUBSCRIPTIONS,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON BOROUGH OF EALING,25/07/2023,5353414,17660.00,0.00,THIRD PARTY PAYMENTS TO OUTSIDE AGENCIES,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Revenue Recharges,LONDON BOROUGH OF EALING,28/07/2023,5357335,7500.00,0.00,GRANTS AND SUBSCRIPTIONS,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON BOROUGH OF HAMMERSMITH & FULHAM,18/07/2023,5358829,21000.00,0.00,OTHER LBH INDEPENDENT UNITS,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON BOROUGH OF HAMMERSMITH & FULHAM,18/07/2023,5358830,5765.00,0.00,OTHER LBH INDEPENDENT UNITS,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON BOROUGH OF HAMMERSMITH & FULHAM,28/07/2023,5361578,58287.93,0.00,OTHER LBH INDEPENDENT UNITS,Local Authorities/Central Government
FINANCE AND RESOURCES,Revenue Recharges,LONDON BOROUGH OF HARROW,14/07/2023,5357212,200635.62,0.00,SERVICES/FEES,Local Authorities/Central Government
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,LONDON BOROUGH OF MERTON,04/07/2023,5348099,772.87,0.00,MISCELLANEOUS EXPENSES,Suppliers - General Goods & Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Transport,LONDON BOROUGH OF RICHMOND UPON THAMES,25/07/2023,5357955,480.00,0.00,PAYMENT TO MAIN CONTRACTOR,Local Authorities/Central Government
COMMISSIONING,Public Health,LONDON BOROUGH OF SUTTON,28/07/2023,5358975,9748.00,0.00,PRIVATE CONTRACTORS,Suppliers - Environmental Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Transport,LONDON BUSES SERVICES LTD,07/07/2023,5348127,9622.77,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON FELTHAM WARRIORS BASKETBALL CLUB,07/07/2023,5353993,6480.00,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON FELTHAM WARRIORS BASKETBALL CLUB,07/07/2023,5353994,6480.00,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Planning Services,LONDON MUSEUM OF WATER AND STEAM,25/07/2023,5353710,44725.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Education & Sports
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,LONDON PARKS & GREEN SPACES FORUM,28/07/2023,5361656,4500.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON’S ASSISTED SEMI-INDEPENDENT HOUSING ALLIANCE,21/07/2023,5358761,3235.65,0.00,EXPENSES/ALLOWANCES,Suppliers - General Goods & Services
ASSISTANT CHIEF EXECUTIVE,Housing Services,LOVE2SHOP PARK RETAIL LIMITED,28/07/2023,5361646,994.00,0.00,PRINTING AND STATIONERY,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Planning Services,LOW CARBON EUROPE,28/07/2023,5353939,2200.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,LOWE CONSULTANCY SERVICES LIMITED,07/07/2023,5355513,750.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Professional Services (consultants)
REVENUE ON IE ACCOUNT,Revenue Recharges,LPFA - RESIDUAL LIABILITIES ACCOUNT,28/07/2023,5358821,1438.25,0.00,INDIRECT EMPLOYEE EXPENSES,LBH Employees/Pensions
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LUTON BOROUGH COUNCIL,04/07/2023,5350755,1097.60,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LUTON BOROUGH COUNCIL,14/07/2023,5350930,1173.01,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,LVA TRUST,21/07/2023,5351472,3808.80,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
CAPITAL HRA,Housing,M3 HOUSING,28/07/2023,5361948,1275.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MA EDUCATION LTD,14/07/2023,5349885,598.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MACINTYRE CARE,18/07/2023,5358721,62254.01,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MACINTYRE CARE,18/07/2023,5358722,66358.67,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MACINTYRE CARE,18/07/2023,5358723,6006.75,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MACINTYRE CARE,21/07/2023,5358720,3500.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Transport,MAD IDEAS LTD,04/07/2023,5351075,445.00,0.00,OTHER DESIGN EXPENSES,Suppliers - Advertising/Events/Publicity
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MALDEN OAKS,04/07/2023,5352002,2500.00,0.00,OTHER LBH INDEPENDENT UNITS,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MALDEN OAKS,21/07/2023,5355660,10000.00,0.00,OTHER LBH INDEPENDENT UNITS,Local Authorities/Central Government
CAPITAL HRA,Housing,MATRIX SCM LIMITED,18/07/2023,5351062,84389.92,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MATRIX SCM LIMITED,28/07/2023,5341963,11715.22,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,MATRIX SCM LIMITED,28/07/2023,5359136,16443.30,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MAYDENCROFT LIMITED,07/07/2023,5342241,32200.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Environmental Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,MAYDENCROFT LIMITED,25/07/2023,5356306,2475.00,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,MB GARAGE SERVICES LTD,07/07/2023,5348689,478.30,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MEADOW HIGH SCHOOL LONDON BOROUGH OF HILLINGDON,21/07/2023,5358999,3487.17,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MEADOW HIGH SCHOOL LONDON BOROUGH OF HILLINGDON,21/07/2023,5359001,3333.33,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
HOUSING AND REGENERATION,Housing Services,MEARS HOUSING MANAGEMENT LIMITED,14/07/2023,5355898,32000.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
CAPITAL GF HOUSING AND REGENERATION,Education,MECH CONSULTING LIMITED,04/07/2023,5348438,860.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL GF HOUSING AND REGENERATION,Education,MECH CONSULTING LIMITED,04/07/2023,5348454,3838.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL GF HOUSING AND REGENERATION,Education,MECH CONSULTING LIMITED,04/07/2023,5348457,7858.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Planning Services,METIS CONSULTANTS LTD,04/07/2023,5347131,837.68,0.00,SERVICES/FEES,Suppliers - Environmental Services
HOUSING AND REGENERATION,Planning Services,METIS CONSULTANTS LTD,04/07/2023,5347133,610.83,0.00,SERVICES/FEES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,METIS CONSULTANTS LTD,18/07/2023,5350795,15833.33,0.00,SERVICES/FEES,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MEWA T/A MEDICAL EXPERT WITNESS ALLIANCE LLP,07/07/2023,5353785,1269.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5353799,1331.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5353800,1239.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5353801,834.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5353832,1470.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5353836,808.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5353888,1296.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5353890,834.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5353892,1239.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5353894,834.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5353895,1239.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5353896,834.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356295,834.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356296,1219.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356298,1239.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356300,834.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356302,808.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356305,1239.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356307,834.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356308,1435.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356309,884.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356311,1065.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356312,1075.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356313,735.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356314,1065.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356315,1362.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356318,733.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356319,1085.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356320,758.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356323,1107.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356324,1056.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356326,1338.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356327,720.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356331,1225.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356332,1046.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356335,720.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356336,1248.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356337,-722.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356339,745.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356420,720.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356422,1066.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356424,1383.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356426,1145.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356428,745.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356431,1087.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356432,1270.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356434,1033.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356436,713.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356437,712.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356439,1233.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356440,1053.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356441,736.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356444,713.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356446,1075.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356449,736.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/07/2023,5356451,736.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,21/07/2023,5359402,722.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,21/07/2023,5359405,722.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,28/07/2023,5356334,1046.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Housing Services,MIDDLESEX HOUSING LTD,11/07/2023,5355899,1666.80,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MITSUBISHI ELECTRIC EUROPE B.V.,25/07/2023,5360747,1393.50,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
COMMISSIONING,Public Health,MONTAGU EVANS LLP,18/07/2023,5357964,6863.04,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Retail
COMMISSIONING,Public Health,MONTAGU EVANS LLP,18/07/2023,5357975,5449.67,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Retail
COMMISSIONING,Public Health,MORELIFE LTD,04/07/2023,5352716,58571.38,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
COMMISSIONING,Public Health,MORELIFE LTD,04/07/2023,5352719,58571.38,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
COMMISSIONING,Public Health,MORELIFE LTD,25/07/2023,5352723,58571.38,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MORRISBY LTD,07/07/2023,5352746,595.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MR J T EPPS T/A CURVE SOLUTIONS,25/07/2023,5361525,600.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - General Goods & Services
CAPITAL HRA,Housing,MULALLEY & CO LTD,04/07/2023,5352676,217438.48,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,MULALLEY & CO LTD,11/07/2023,5356630,196116.61,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,MULALLEY & CO LTD,25/07/2023,5360745,8157.12,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,MULALLEY & CO LTD,25/07/2023,5360746,68923.23,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
COMMISSIONING,Public Health,MUNRO CAREERS,11/07/2023,5355491,1700.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers -Public Health
CHILDRENS AND ADULT SERVICES,Children's and Education Services,N-GAGE THERAPEUTIC CARE,21/07/2023,5360323,1598.31,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NAS SERVICES LTD,07/07/2023,5348672,53647.23,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NAS SERVICES LTD,07/07/2023,5350449,76502.71,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NAS SERVICES LTD,07/07/2023,5350450,76502.69,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NAS SERVICES LTD,07/07/2023,5350451,51380.32,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NAS SERVICES LTD,07/07/2023,5350452,46465.22,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NAS SERVICES LTD,07/07/2023,5350453,76502.71,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NAS SERVICES LTD,07/07/2023,5350454,56221.25,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NAS SERVICES LTD,07/07/2023,5350455,84362.43,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NAS SERVICES LTD,07/07/2023,5350954,88410.18,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NAS SERVICES LTD,18/07/2023,5358797,48323.44,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NAS SERVICES LTD,21/07/2023,5351420,51380.33,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NAS SERVICES LTD,21/07/2023,5359008,51380.32,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NAS SERVICES LTD,21/07/2023,5359011,55235.19,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NAS SERVICES LTD,21/07/2023,5359024,77741.75,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NAS SERVICES LTD,21/07/2023,5359025,78868.52,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NAS SERVICES LTD,21/07/2023,5359026,52398.13,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
ASSISTANT CHIEF EXECUTIVE,Revenue Recharges,NATWEST COMMERCIAL CARD DIVISION,07/07/2023,5353489,3199.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Financial Services
ASSISTANT CHIEF EXECUTIVE,Revenue Recharges,NATWEST COMMERCIAL CARD DIVISION,07/07/2023,5353489,457.33,0.00,MISCELLANEOUS EXPENSES,Suppliers - Financial Services
CHIEF EXECUTIVE,Corporate and Democratic Core,NATWEST COMMERCIAL CARD DIVISION,07/07/2023,5353489,56.85,0.00,CATERING/PROVISIONS,Suppliers - Financial Services
CHIEF EXECUTIVE,Corporate and Democratic Core,NATWEST COMMERCIAL CARD DIVISION,07/07/2023,5353489,245.00,0.00,EXPENSES/ALLOWANCES,Suppliers - Financial Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,NATWEST COMMERCIAL CARD DIVISION,07/07/2023,5353489,19.13,0.00,CATERING/PROVISIONS,Suppliers - Financial Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,NATWEST COMMERCIAL CARD DIVISION,07/07/2023,5353489,349.59,0.00,COMMUNICATIONS & COMPUTING,Suppliers - Financial Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,NATWEST COMMERCIAL CARD DIVISION,07/07/2023,5353489,345.79,0.00,DIRECT TRANSPORT COSTS,Suppliers - Financial Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,NATWEST COMMERCIAL CARD DIVISION,07/07/2023,5353489,208.66,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Financial Services
