Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,10/10/2023,1600719508,17350,0,17350,Beis Malka Beiz Girls School,People (Childrens) Service Group,Release of Provision
Salford City Council,10/10/2023,1600719510,19492.25,0,19492.25,Beis Malka Beiz Girls School,People (Childrens) Service Group,Release of Provision
Salford City Council,10/10/2023,1600720101,1665.13,79.29,1585.84,Calor Gas Ltd,Place Directorate,Materials
Salford City Council,10/10/2023,1600720129,3118.46,0,3118.46,Child Action Northwest,People (Childrens) Service Group,Payments to Agencies
Salford City Council,10/10/2023,1600720130,3482.16,0,3482.16,Child Action Northwest,People (Childrens) Service Group,Payments to Agencies
Salford City Council,10/10/2023,1600717727,787.58,131.26,656.32,Click Fire & Security Ltd - 24 Account,Place Directorate,UV Lighting and Fire Detection
Salford City Council,10/10/2023,1600720122,19722,3287,16435,Coating Services Ltd,Capital Expenditure,External Fees - Other
Salford City Council,10/10/2023,1600720124,125514,20919,104595,Coating Services Ltd,Capital Expenditure,External Fees - Other
Salford City Council,10/10/2023,1600720127,118043.06,19673.84,98369.22,Coating Services Ltd,Capital Expenditure,Miscellaneous Expenses
Salford City Council,10/10/2023,1600720123,123490.5,20581.75,102908.75,Coating Services Ltd,Capital Expenditure,Miscellaneous Expenses
Salford City Council,10/10/2023,1600720126,52513.32,8752.22,43761.1,Coating Services Ltd,Capital Expenditure,Other Works
Salford City Council,10/10/2023,6003789241,522.5,1.7,520.8,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,10/10/2023,6003789383,543.08,0,543.08,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,10/10/2023,6003789119,553.1,2.5,550.6,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,10/10/2023,6003789289,587.04,0,587.04,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,10/10/2023,6003789320,605.43,9.61,595.82,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,10/10/2023,6003789225,619.99,1.5,618.49,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,10/10/2023,6003789310,766.43,0,766.43,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,10/10/2023,6003789370,798.75,62.37,736.38,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,10/10/2023,6003789427,1267.26,104.28,1162.98,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,10/10/2023,6003789409,1819.05,86.9,1732.15,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,10/10/2023,6003789200,1871.24,111.97,1759.27,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,10/10/2023,1600719499,18000,3000,15000,Eequ Ltd,People (Adults) - CHSC,Subscriptions
Salford City Council,10/10/2023,1600720103,1603.76,267.29,1336.47,K J Lines Ltd,Place Directorate,Contractors
Salford City Council,10/10/2023,1600720131,1911.2,318.53,1592.67,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,10/10/2023,1600720118,5400,900,4500,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,10/10/2023,1600720128,11567.65,1927.94,9639.71,Rosgal Ltd,Capital Expenditure,Other Works
Salford City Council,10/10/2023,1600720099,1881.76,313.63,1568.13,Signify Commercial Uk Ltd,Place Directorate,Materials
Salford City Council,10/10/2023,1600720113,1016.67,0,1016.67,St. Michael's C.E. (Aided) Primary,People (Childrens) Service Group,Payments to Other Local Authorities
Salford City Council,10/10/2023,1600719816,5640,940,4700,Stearn Electric Co Ltd,People (Adults) - CHSC,Equipment Purchase
Salford City Council,10/10/2023,1600720104,700.8,116.8,584,Swan Test And Calibration,Place Directorate,Equipment Repair
Salford City Council,10/10/2023,601504054,917.28,0,917.28,Tdr Homes Ltd,People (Adults) - CHSC,Rents
Salford City Council,10/10/2023,601504055,3150,0,3150,Thompsons Academy Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,10/10/2023,601504062,24210,0,24210,Together Trust,People (Childrens) Service Group,Payments to Agencies
Salford City Council,10/10/2023,601504065,5000,0,5000,Trafford Mbc,Place Directorate,Payments to Other Local Authorities
Salford City Council,10/10/2023,1600720120,11934,1989,9945,Virgin Media Business,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,10/10/2023,6003788951,625.95,0,625.95,Www.Argos.Co.Uk,People (Adults) - CHSC,Clothing & Uniforms
Salford City Council,11/10/2023,601504068,2500,0,2500,Adk 24Hr Building Maintenance Ltd,People (Adults) - CHSC,Contractors
Salford City Council,11/10/2023,1600720210,594,99,495,Alan Franklin Builders Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,11/10/2023,1600720209,2760,460,2300,Alan Franklin Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,11/10/2023,1600720170,1872,312,1560,Aqua-Clenz Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,11/10/2023,601504083,2556,426,2130,Aspin And Company Ltd,Place Directorate,Other Professional Fees
Salford City Council,11/10/2023,601504075,1249.4,0,1249.4,Belmont Fruit & Vegetables,People (Childrens) Service Group,Food and refreshments
Salford City Council,11/10/2023,1600720218,914.31,0,914.31,Birtenshaw Hall,People (Childrens) Service Group,Pupil Assistance
Salford City Council,11/10/2023,1600720153,3150,525,2625,Bloom Procurement Services Ltd,Capital Expenditure,External Fees - Other
Salford City Council,11/10/2023,1600720152,1862.99,310.5,1552.49,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,11/10/2023,601504085,1635.73,0,1635.73,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,11/10/2023,1600720164,9521.34,0,9521.34,Cambian Childcare Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,11/10/2023,601504077,6124.8,1020.8,5104,Career Connect,People (Childrens) Service Group,Classroom Supplies Capitation
Salford City Council,11/10/2023,1600720211,1224,204,1020,Central Power Services Ltd,Service Reform (Corp Bus & Transform),General Repairs
Salford City Council,11/10/2023,601504072,1296.9,216.15,1080.75,Core Teachers,People (Childrens) Service Group,Agency Fees
Salford City Council,11/10/2023,1600720213,4179.6,696.6,3483,Dolphin Mobility Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,11/10/2023,601504074,616.8,102.8,514,Forbes Solicitors,Service Reform (Corp Bus & Transform),Provision for Liability Insurance
Salford City Council,11/10/2023,1600720182,715.2,119.2,596,Hcl Safety Ltd,People (Childrens) Service Group,non -UV Building Repairs & Maintenance
Salford City Council,11/10/2023,601504094,2016,336,1680,Jep Youth Engagement Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,11/10/2023,601504096,7056,1176,5880,Jep Youth Engagement Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,11/10/2023,601504095,13104,2184,10920,Jep Youth Engagement Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,11/10/2023,601504080,1435,0,1435,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,11/10/2023,601504100,1515,0,1515,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,11/10/2023,2206380702,18022661.08,0,18022661.08,NHS CCG ,People (Adults) - CHSC,Payments to Health Authority
Salford City Council,11/10/2023,1600720199,1872,312,1560,Psn Painting Services Ltd,Capital Expenditure,Works & Building
Salford City Council,11/10/2023,1600720198,3187.2,531.2,2656,Psn Painting Services Ltd,Capital Expenditure,Works & Building
Salford City Council,11/10/2023,601504069,998.7,166.45,832.25,Randstad Solutions Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,11/10/2023,601504099,810,0,810,Redacted Data,People (Childrens) Service Group,Other Office Expenses
Salford City Council,11/10/2023,1600720230,4590,765,3825,Reed Talent Solutions,People (Childrens) Service Group,Other Professional Fees
Salford City Council,11/10/2023,1600720161,2607.46,434.58,2172.88,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,11/10/2023,1600720159,4932.28,822.05,4110.23,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,11/10/2023,1600720233,6165.48,1027.58,5137.9,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,11/10/2023,601504082,2351.25,0,2351.25,Salford Community Leisure Ltd,People (Childrens) Service Group,Classroom Supplies Capitation
Salford City Council,11/10/2023,1600720229,8138.7,1356.45,6782.25,Salford Schools Solutions Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,11/10/2023,1600720208,4071.6,678.6,3393,Schofield & Sons Ltd,Capital Expenditure,Other Works
Salford City Council,11/10/2023,1600720205,1423.39,237.23,1186.16,Schofield & Sons Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,11/10/2023,1600720207,1496.88,249.48,1247.4,Schofield & Sons Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,11/10/2023,1600720225,1572.35,262.06,1310.29,Schofield & Sons Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,11/10/2023,1600720206,3619.73,603.29,3016.44,Schofield & Sons Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,11/10/2023,1600720204,1124.7,187.45,937.25,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,11/10/2023,601504078,1729.88,288.31,1441.57,Siemens Financial Services Ltd,Place Directorate,Equipment Leasing
Salford City Council,11/10/2023,1600720216,1200,200,1000,Small Steps Consultants Ltd,Place Directorate,Payments to Voluntary Organisations
Salford City Council,11/10/2023,1600720212,4042.8,673.8,3369,Stannah Stairlifts Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,11/10/2023,601504076,1080,0,1080,Sure Removals Ltd,People (Adults) - CHSC,Storage
Salford City Council,11/10/2023,1600720201,7285,0,7285,T/A Longford Park School Academy,People (Childrens) Service Group,Payments to Other Local Authorities
Salford City Council,11/10/2023,601504120,942.77,157.13,785.64,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,11/10/2023,1600720196,1384.8,230.8,1154,Wesley Music,Place Directorate,General Resaleable Items
Salford City Council,12/10/2023,601504225,5877.4,0,5877.4,Aba Travels Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504224,8613.36,0,8613.36,Aba Travels Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504226,2898.15,0,2898.15,Aba Travels Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,12/10/2023,601504187,5868,0,5868,Abc Coach Hire Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,1600720247,2804.4,467.4,2337,Apse,Place Directorate,Other Professional Fees
Salford City Council,12/10/2023,1600720087,1004.4,167.4,837,Aqua-Clenz Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,12/10/2023,1600719348,914.31,0,914.31,Birtenshaw Hall,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504143,501.41,76.9,424.51,British Telecommunications Plc,People (Childrens) Service Group,Telephones & Fax Machines
Salford City Council,12/10/2023,601504232,2340,0,2340,Brittania Minibuses Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,6003790789,3604.94,0,3604.94,Creamline Dairies Red Bank,Place Directorate,Food and refreshments
Salford City Council,12/10/2023,6003790663,541.97,0,541.97,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,12/10/2023,6003790729,12443.2,0,12443.2,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,12/10/2023,6003790679,16478,0,16478,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,12/10/2023,6003790807,2502.5,0,2502.5,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,12/10/2023,6003790779,4004,0,4004,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,12/10/2023,6003790755,12523.28,0,12523.28,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,12/10/2023,6003790689,35728,0,35728,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,12/10/2023,6003790686,7145.6,0,7145.6,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,12/10/2023,6003790730,9886.8,0,9886.8,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,12/10/2023,6003790782,31086.72,0,31086.72,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,12/10/2023,1600715808,6596.8,0,6596.8,East Midlands Crossroads - Caring F,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/10/2023,601504171,2968.36,0,2968.36,Executive Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504170,7017.85,0,7017.85,Executive Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504172,1997.24,0,1997.24,Executive Travel,People (Childrens) Service Group,VAT Adjustment
Salford City Council,12/10/2023,601504174,3853.62,0,3853.62,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504175,4479.71,0,4479.71,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504176,895.94,0,895.94,Fab Travel Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,12/10/2023,1600720251,9750,1625,8125,Faerfield Limited,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,12/10/2023,1600720274,14346,2391,11955,General Utilities North West Ltd,Capital Expenditure,External Fees - Other
Salford City Council,12/10/2023,1600720272,11580,1930,9650,Groundwork Landscapes Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,12/10/2023,601504193,11601.12,0,11601.12,H59 Transport Ltd / Paul Mackin,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504192,16008.47,0,16008.47,H59 Transport Ltd / Paul Mackin,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504194,5521.92,0,5521.92,H59 Transport Ltd / Paul Mackin,People (Childrens) Service Group,VAT Adjustment
Salford City Council,12/10/2023,6003790817,1534.2,0,1534.2,Happy Bread,Place Directorate,Food and refreshments
Salford City Council,12/10/2023,601504158,655.42,27.81,627.61,Harlech Fodservice Ltd,People (Childrens) Service Group,Food and refreshments
Salford City Council,12/10/2023,601504220,4057.83,0,4057.83,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504219,11444.82,0,11444.82,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504151,6232,0,6232,Hm Prison & Probation Service,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/10/2023,601504181,6239,0,6239,Home To Schools Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504180,25377.53,0,25377.53,Home To Schools Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504152,550,91.67,458.33,Hooked On Granite Ltd,People (Childrens) Service Group,Contingency
Salford City Council,12/10/2023,601504126,4800,800,4000,Ic Planning,Capital Expenditure,External Fees - Other
Salford City Council,12/10/2023,601504127,4800,800,4000,Identity Consult Ltd,Capital Expenditure,External Fees - Other
Salford City Council,12/10/2023,1600718468,564,94,470,Images&Co Ltd,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,12/10/2023,601504145,737.5,0,737.5,Irlam Endowed Primary School,Service Reform (Corp Bus & Transform),Premises Insurance
Salford City Council,12/10/2023,1600720244,10524,1754,8770,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/10/2023,601504195,1853.28,0,1853.28,Kvn Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504183,9938,0,9938,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504182,11686.5,0,11686.5,Liddle Private Hire,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504185,8137.5,0,8137.5,Lindley Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504184,9288.09,0,9288.09,Lindley Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504203,41887.8,0,41887.8,Mainline 8S Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504130,7557.22,0,7557.22,Manchester City Council,People (Adults) - CHSC,Salaries and Wages reallocated
Salford City Council,12/10/2023,601504215,1080,0,1080,Martin J Armson T/A Martins Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504216,1440,0,1440,Martin J Armson T/A Martins Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,1600720240,1221,203.5,1017.5,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,12/10/2023,601504227,1184.9,0,1184.9,Mcr Blackcab Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504201,936,0,936,Mike Davies Transport Ltd T/A Lynch,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504200,12372.48,0,12372.48,Mike Davies Transport Ltd T/A Lynch,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504202,562.5,0,562.5,Mike Davies Transport Ltd T/A Lynch,People (Childrens) Service Group,VAT Adjustment
Salford City Council,12/10/2023,601504177,900,0,900,P A Devine T/A Hope Taxis,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504186,1044,0,1044,R Hughes Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504169,1692,0,1692,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504153,997.35,0,997.35,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504222,1440,0,1440,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504206,1078.92,0,1078.92,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504207,1862,0,1862,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504199,3701.2,0,3701.2,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504198,18958.01,0,18958.01,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504221,2092.5,0,2092.5,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504179,15889.74,0,15889.74,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504178,44633.18,0,44633.18,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504213,1439.82,0,1439.82,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504214,3438.62,0,3438.62,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504173,10007.05,0,10007.05,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504149,687.58,114.6,572.98,Rob Mcmanway Consulting,People (Childrens) Service Group,Computer Equipment purchase
Salford City Council,12/10/2023,601504150,1028.77,171.46,857.31,Rob Mcmanway Consulting,People (Childrens) Service Group,Telephones & Fax Machines
Salford City Council,12/10/2023,1600720242,96153.37,16025.56,80127.81,Rosgal Ltd,Capital Expenditure,Other Works
Salford City Council,12/10/2023,601504128,1892.44,0,1892.44,Rundles Enforcement Agents,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,12/10/2023,601504129,1911,0,1911,Salford City College,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/10/2023,601504167,5829,0,5829,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504166,19685.62,0,19685.62,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504168,5102.92,0,5102.92,Saltax Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,12/10/2023,1600720241,1442.96,240.49,1202.47,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,12/10/2023,601504191,15191.4,0,15191.4,Schools Direct,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,6003790806,690,0,690,Sp Aldi Grocery Voucher,People (Childrens) Service Group,Food and refreshments
Salford City Council,12/10/2023,6003790669,1500,0,1500,Suregroup,People (Adults) - CHSC,Client Travel Expenses
Salford City Council,12/10/2023,601504197,21705,0,21705,Swinton Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504205,1920,0,1920,T/A D & H Enterprises,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504204,2400,0,2400,T/A D & H Enterprises,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504223,2250,0,2250,T/A Pal Cars & Bradhsawgate Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,6003790923,8547.84,0,8547.84,T/A Sage Care Ltd,People (Adults) - CHSC,Supported Tenancies
Salford City Council,12/10/2023,601504209,7755,0,7755,T/A School Transport Solution,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504208,13168.44,0,13168.44,T/A School Transport Solution,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504217,1257.84,0,1257.84,T/A Scotts Cars Manchester Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504218,1330,0,1330,T/A Scotts Cars Manchester Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504211,16382.99,0,16382.99,Taxis Transfers Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504210,26195.51,0,26195.51,Taxis Transfers Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504212,8515.7,0,8515.7,Taxis Transfers Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,12/10/2023,601504162,6768,0,6768,The Court Service,Place Directorate,Debt Collection Agents
Salford City Council,12/10/2023,1600720250,1064,0,1064,The Endorphins Group,People (Childrens) Service Group,Payments to Agencies
Salford City Council,12/10/2023,1600719094,5985.46,997.58,4987.88,Transport For Greater Manchester,Capital Expenditure,External Fees - Other
Salford City Council,12/10/2023,601504188,4706,0,4706,Travel By Myles,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504189,10460.5,0,10460.5,Travel By Myles,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504190,3033.3,0,3033.3,Travel By Myles,People (Childrens) Service Group,VAT Adjustment
Salford City Council,12/10/2023,6003790863,1239.85,0,1239.85,Travelodge Gb0000,People (Adults) - CHSC,Rents
Salford City Council,12/10/2023,601504230,22658.19,0,22658.19,Valley Luxury Minibuses Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504229,84512.23,0,84512.23,Valley Luxury Minibuses Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,12/10/2023,601504231,16811.08,0,16811.08,Valley Luxury Minibuses Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,12/10/2023,6003790875,617.25,102.87,514.38,Www.Banneruk.Com,People (Childrens) Service Group,Stationery
Salford City Council,13/10/2023,1600720284,858.8,143.13,715.67,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,13/10/2023,1600720282,866.52,144.42,722.1,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,13/10/2023,1600720283,961.01,160.17,800.84,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,13/10/2023,1600720281,2008.79,334.79,1674,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,13/10/2023,1600720303,2626.57,437.76,2188.81,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,13/10/2023,1600719771,24000,4000,20000,Agile Applications Ltd,Place Directorate,Other Professional Fees
Salford City Council,13/10/2023,1600719766,10610,0,10610,Ashgate Specialist Support Primary,People (Childrens) Service Group,Payments to Other Local Authorities
Salford City Council,13/10/2023,1600719769,14400,2400,12000,Bloom Procurement Services Ltd,Capital Expenditure,External Fees - Other
Salford City Council,13/10/2023,601504267,1025.64,0,1025.64,Boothstown Playgroup,People (Childrens) Service Group,Release of Provision
Salford City Council,13/10/2023,6003791130,13854.19,0,13854.19,Care Direct Salford Ltd,People (Adults) - CHSC,Day Care
Salford City Council,13/10/2023,601504270,871.24,145.21,726.03,Choice Teachers Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,13/10/2023,601504266,1452.09,242.02,1210.07,Choice Teachers Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,13/10/2023,6003791492,787,0,787,Currys Online,People (Childrens) Service Group,Equipment Purchase
Salford City Council,13/10/2023,1600719864,12857.95,2142.99,10714.96,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,13/10/2023,1600719862,23692.54,3948.76,19743.78,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,13/10/2023,1600719768,1650,275,1375,Ecg Facilities Services Ltd,Place Directorate,UV Air conditioning and handling
Salford City Council,13/10/2023,1600719788,14685.3,2447.55,12237.75,Egbert H Taylor & Co Ltd,Place Directorate,Equipment Purchase
Salford City Council,13/10/2023,1600719781,21201.83,0,21201.83,Gmw Mental Health Nhs Ft,People (Adults) - CHSC,Payments to Health Authority
Salford City Council,13/10/2023,601504296,560,0,560,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,13/10/2023,601504297,560,0,560,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,13/10/2023,601504298,680,0,680,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,13/10/2023,601504299,680,0,680,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,13/10/2023,1600719783,12996,2166,10830,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,13/10/2023,1600719784,12996,2166,10830,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,13/10/2023,1600719830,12810,2135,10675,Jep Youth Engagement Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,13/10/2023,601504282,722,0,722,Kiddiewinkles Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,13/10/2023,601504283,1719,0,1719,Kiddiewinkles Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,13/10/2023,601504281,1875,0,1875,Kiddiewinkles Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,13/10/2023,601504284,2500,0,2500,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,13/10/2023,601504285,2500,0,2500,Ladybird Private Day Nursery,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,13/10/2023,1600719690,173261.32,28876.89,144384.43,Liquidlogic Ltd,Capital Expenditure,Purchase of Computer Software
Salford City Council,13/10/2023,601504286,2500,0,2500,Little Explorers Day Nursery,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,13/10/2023,601504287,5625,0,5625,Little Explorers Day Nursery,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,13/10/2023,601504288,1500,0,1500,Little Gems Private Day Nursery,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,13/10/2023,601504289,2396,0,2396,Little Sprouts Day Nursery Ltd,People (Childrens) Service Group,Payments to Private Providers
