Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,11/06/2024,601525683,7411.49,0,7411.49,T/A School Transport Solution,People (Childrens),Pupil Assistance
Salford City Council,11/06/2024,601525691,1187.96,0,1187.96,T/A Scotts Cars Manchester Ltd,People (Childrens),Pupil Assistance
Salford City Council,11/06/2024,601525684,33111.98,0,33111.98,Taxis Transfers Ltd,People (Childrens),Pupil Assistance
Salford City Council,11/06/2024,601525685,17606.06,0,17606.06,Taxis Transfers Ltd,People (Childrens),Pupil Assistance
Salford City Council,11/06/2024,601525686,10143.61,0,10143.61,Taxis Transfers Ltd,People (Childrens),VAT Adjustment
Salford City Council,11/06/2024,601525724,540,90,450,Time Recruitment Solutions Ltd,People (Childrens),Agency Fees
Salford City Council,11/06/2024,1600735636,3456,0,3456,Train-To-Tefl Ltd,People (Childrens),Sub Contractors
Salford City Council,11/06/2024,1600735638,4656,0,4656,Train-To-Tefl Ltd,People (Childrens),Sub Contractors
Salford City Council,11/06/2024,1600735639,3170,0,3170,Train-To-Tefl Ltd,People (Childrens),Sub Contractors
Salford City Council,11/06/2024,1600735621,2169.6,361.6,1808,Transport For Greater Manchester,Place,Principal Road Maintenance
Salford City Council,11/06/2024,601525660,6120,0,6120,Travel By Myles,People (Childrens),Pupil Assistance
Salford City Council,11/06/2024,601525661,16263.93,0,16263.93,Travel By Myles,People (Childrens),Pupil Assistance
Salford City Council,11/06/2024,601525662,4476.79,0,4476.79,Travel By Myles,People (Childrens),VAT Adjustment
Salford City Council,11/06/2024,601525702,86122.09,0,86122.09,Valley Luxury Minibuses Ltd,People (Childrens),Pupil Assistance
Salford City Council,11/06/2024,601525703,28695.15,0,28695.15,Valley Luxury Minibuses Ltd,People (Childrens),Pupil Assistance
Salford City Council,11/06/2024,601525704,18781.89,0,18781.89,Valley Luxury Minibuses Ltd,People (Childrens),VAT Adjustment
Salford City Council,11/06/2024,601525710,5492,915.33,4576.67,Virgin Media Business,Resources & Transformation,Telephones & Fax Machines
Salford City Council,11/06/2024,601525712,1857.94,309.66,1548.28,Virgin Media Business,Resources & Transformation,Telephones & Fax Machines
Salford City Council,11/06/2024,601525714,813.22,135.54,677.68,Virgin Media Business,Resources & Transformation,Telephones & Fax Machines
Salford City Council,11/06/2024,6003922132,950,0,950,Zettle_*Kevin Booth Pa,People (Adults),Other Professional Fees
Salford City Council,11/06/2024,6003922188,1100,0,1100,Zettle_*Kevin Booth Pa,People (Adults),Other Professional Fees
Salford City Council,12/06/2024,601525763,511.2,85.2,426,A  Venning Ltd,People (Childrens),UV Day to Day Repairs
Salford City Council,12/06/2024,1600735649,3600,600,3000,Abbott Rapid Diagnostics Ltd,People (Adults),Equipment Purchase
Salford City Council,12/06/2024,1600735724,25407.06,4234.51,21172.55,Aecom Ltd - Europe,Capital Expenditure,External Fees - Other
Salford City Council,12/06/2024,1600735792,1047.79,174.63,873.16,Aggregates Industries Uk Ltd,Place,Materials
Salford City Council,12/06/2024,1600735793,1045.86,174.31,871.55,Aggregates Industries Uk Ltd,Place,Materials
Salford City Council,12/06/2024,1600735743,1422.78,237.13,1185.65,Alan Franklin Builders Ltd,Place,Rechargeable Repairs & Maintenance
Salford City Council,12/06/2024,1600735700,608.65,0,608.65,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,12/06/2024,1600735702,1344,0,1344,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,12/06/2024,1600735690,1140,190,950,Armor Cleaning Ltd,Capital Expenditure,Other Works
Salford City Council,12/06/2024,1600735719,9331.94,1555.32,7776.62,Bloom Procurement Services Ltd,Capital Expenditure,External Fees - Other
Salford City Council,12/06/2024,1600735716,8016.41,1336.07,6680.34,Bloom Procurement Services Ltd,Capital Expenditure,Miscellaneous Expenses
Salford City Council,12/06/2024,1600735720,4013.1,668.85,3344.25,Bloom Procurement Services Ltd,Place,Other Professional Fees
Salford City Council,12/06/2024,1600735718,869.4,144.9,724.5,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,12/06/2024,1600735811,1151.33,54.83,1096.5,Calor Gas Ltd,Place,Gas
Salford City Council,12/06/2024,1600735745,6449.94,0,6449.94,Cambian Childcare Ltd,People (Childrens),Payments to Agencies
Salford City Council,12/06/2024,601525774,600,0,600,Care Chiefs,People (Childrens),Payments to Private Providers
Salford City Council,12/06/2024,1600735717,3078.64,0,3078.64,Child Action Northwest,People (Childrens),Payments to Agencies
Salford City Council,12/06/2024,1600735807,520.2,86.7,433.5,City Electrical Factors Ltd (C.E.F.,Place,Materials
Salford City Council,12/06/2024,1600735691,6000,1000,5000,Concrete Sports Ltd,Place,Equipment Purchase
Salford City Council,12/06/2024,601525768,505.21,0,505.21,Country Food Services Ltd,Place,Food and refreshments
Salford City Council,12/06/2024,1600735107,100713.82,0,100713.82,Countryside Properties (Uk) Ltd,Capital Expenditure,Other Works
Salford City Council,12/06/2024,601525761,2250,0,2250,Csin Cic,People (Childrens),Classroom Supplies Capitation
Salford City Council,12/06/2024,601525743,651.74,0,651.74,Csin Cic,People (Childrens),Works & Building
Salford City Council,12/06/2024,1600735704,32940,0,32940,Csin Cic,People (Childrens),Works & Building
Salford City Council,12/06/2024,601525762,14517.49,2419.58,12097.91,Da Languages Ltd,Resources & Transformation,Translation Services
Salford City Council,12/06/2024,6003922596,4240.32,0,4240.32,Divrse Ltd,People (Adults),Rents
Salford City Council,12/06/2024,6003922598,677.04,0,677.04,Divrse Ltd,People (Adults),Rents
Salford City Council,12/06/2024,6003922615,2498.76,0,2498.76,Divrse Ltd,People (Adults),Rents
Salford City Council,12/06/2024,6003922659,851.53,0,851.53,Divrse Ltd,People (Adults),Rents
Salford City Council,12/06/2024,1600735659,720.32,0,720.32,Fairfield Care Ltd,People (Childrens),Payments to Agencies
Salford City Council,12/06/2024,1600735741,900.4,0,900.4,Fairfield Care Ltd,People (Childrens),Payments to Agencies
Salford City Council,12/06/2024,1600733833,1973.66,328.94,1644.72,G Jones Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,12/06/2024,1600735777,1833.72,305.62,1528.1,George Parish & Sons Ltd,Place,Refuse Disposal
Salford City Council,12/06/2024,1600735779,1154.4,192.4,962,George Parish & Sons Ltd,Place,Refuse Disposal
Salford City Council,12/06/2024,1600735772,2776.27,462.71,2313.56,Glasdon Uk Ltd,Place,Materials
Salford City Council,12/06/2024,6003922624,718.2,0,718.2,Gls Educational Su,Resources & Transformation,Training expenses
Salford City Council,12/06/2024,1600735600,7340.5,0,7340.5,Greater Manchester Travelcards Ltd,People (Adults),Client Travel Expenses
Salford City Council,12/06/2024,1600735601,3919.5,0,3919.5,Greater Manchester Travelcards Ltd,People (Adults),Client Travel Expenses
Salford City Council,12/06/2024,601525802,1082.71,40.87,1041.84,Harlech Fodservice Ltd,People (Childrens),Food and refreshments
Salford City Council,12/06/2024,6003922588,560,0,560,Hendham Hotels Limited,People (Adults),Staff Travel
Salford City Council,12/06/2024,6003922613,2086,0,2086,Hendham Hotels Limited,People (Adults),Staff Travel
Salford City Council,12/06/2024,6003922632,560,0,560,Hendham Hotels Limited,People (Adults),Staff Travel
Salford City Council,12/06/2024,6003922636,2111,0,2111,Hendham Hotels Limited,People (Adults),Staff Travel
Salford City Council,12/06/2024,6003922645,1926,0,1926,Hendham Hotels Limited,People (Adults),Staff Travel
Salford City Council,12/06/2024,1600735785,4732,0,4732,Independent Together Ltd,People (Childrens),Payments to Agencies
Salford City Council,12/06/2024,1600735787,3653.66,0,3653.66,Inicio Group Ltd,People (Childrens),Payments to Agencies
Salford City Council,12/06/2024,1600735788,3535.8,0,3535.8,Inicio Group Ltd,People (Childrens),Payments to Agencies
Salford City Council,12/06/2024,1600735667,1500,0,1500,Irlam Handyman Services,People (Adults),Grounds Maintenance
Salford City Council,12/06/2024,1600735773,555.9,92.65,463.25,J Fletcher Engineers Ltd,People (Childrens),UV Day to Day Repairs
Salford City Council,12/06/2024,1600735769,1954.31,325.72,1628.59,J Fletcher Engineers Ltd,Place,UV Heating Repairs
Salford City Council,12/06/2024,1600735797,4740,790,3950,J M Carroll Ltd,Place,Contractors
Salford City Council,12/06/2024,1600735780,7354.8,1225.8,6129,J M Carroll Ltd,Place,Programme Maintenance & Works
Salford City Council,12/06/2024,601525796,1801,0,1801,Kiddiewinkles Ltd,People (Childrens),Payments to Private Providers
Salford City Council,12/06/2024,1600735660,731.63,121.94,609.69,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,12/06/2024,1600735692,5039.26,839.88,4199.38,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,12/06/2024,1600735798,1062.91,177.15,885.76,Limelight Signs Limited,Place,Delivery Charges
Salford City Council,12/06/2024,601525775,800,0,800,Little Explorers Eccles,People (Childrens),Payments to Private Providers
Salford City Council,12/06/2024,1600735754,1620,270,1350,Malcolm Hughes Land Surveyors Ltd,Place,Contractors
Salford City Council,12/06/2024,1600735796,796.7,132.79,663.91,Morclean Ltd,Place,Equipment Repair
Salford City Council,12/06/2024,1600735809,539.86,89.98,449.88,Motion Industries (Uk) Ltd,Place,Programme Maintenance & Works
Salford City Council,12/06/2024,1600735650,2363.64,0,2363.64,Navigators College,People (Childrens),Works & Building
Salford City Council,12/06/2024,1600735651,2363.64,0,2363.64,Navigators College,People (Childrens),Works & Building
Salford City Council,12/06/2024,1600735734,504,84,420,Otis Limited,Place,UV Lift Maintenance
Salford City Council,12/06/2024,1600735668,1441.92,240.32,1201.6,Parentpay Ltd T/A Cypad,Place,Interest & Charges
Salford City Council,12/06/2024,1600735799,3185.28,530.88,2654.4,Pf Cusack (Tools Supplies) Ltd,Place,Materials
Salford City Council,12/06/2024,1600733648,1564.94,260.82,1304.12,Phoenix Software Ltd,Resources & Transformation,Computer Software (no annual fee)
Salford City Council,12/06/2024,1600733652,33377.57,5562.93,27814.64,Phoenix Software Ltd,Resources & Transformation,Computer Software (no annual fee)
Salford City Council,12/06/2024,1600735675,1200,200,1000,Pricewaterhousecoopers Llp,Capital Expenditure,Capital Expenses
Salford City Council,12/06/2024,601525754,1580,263.33,1316.67,Pw Parkside Windows,People (Childrens),Payments to Agencies
Salford City Council,12/06/2024,601525797,3000,0,3000,Rainbows Nursery,People (Childrens),Payments to Private Providers
Salford City Council,12/06/2024,601525788,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,12/06/2024,1600735784,23200,0,23200,Redacted Data,Capital Expenditure,External Fees - Other
Salford City Council,12/06/2024,601525781,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,12/06/2024,601525782,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,12/06/2024,601525793,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,12/06/2024,601525785,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,12/06/2024,601525787,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,12/06/2024,601525789,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,12/06/2024,601525779,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,12/06/2024,601525794,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,12/06/2024,601525784,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,12/06/2024,601525791,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,12/06/2024,601525780,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,12/06/2024,601525783,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,12/06/2024,601525790,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,12/06/2024,601525786,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,12/06/2024,601525792,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,12/06/2024,601525798,2625,0,2625,Roobyloos Nursery Worsley Ltd,People (Childrens),Payments to Private Providers
Salford City Council,12/06/2024,601525799,2625,0,2625,Roobyloos Nursery Worsley Ltd,People (Childrens),Payments to Private Providers
Salford City Council,12/06/2024,1600735764,1679.82,279.97,1399.85,S & S Marquees Ltd,Resources & Transformation,Other Professional Fees
Salford City Council,12/06/2024,1600734886,1229.52,204.92,1024.6,Schofield & Sons Ltd,Place,UV Day to Day Repairs
Salford City Council,12/06/2024,601525800,3750,0,3750,Shelleys Shortie's,People (Childrens),Payments to Private Providers
Salford City Council,12/06/2024,6003922630,979.2,0,979.2,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,12/06/2024,1600735755,5845.72,974.29,4871.43,Srl Traffic Systems Limited,Place,Contractors
Salford City Council,12/06/2024,6003922593,640,0,640,Sumup *Salford Cleaners,People (Adults),Subscriptions
Salford City Council,12/06/2024,601525795,1500,0,1500,T/A Holyrood Day Nursery (Swinton),People (Childrens),Payments to Private Providers
Salford City Council,12/06/2024,601525753,515.47,0,515.47,T/A Pitney Bowes Purchase Power,Resources & Transformation,Postage
Salford City Council,12/06/2024,601525746,4343.09,723.85,3619.24,Teaching Personnel Ltd,People (Childrens),Agency Fees
Salford City Council,12/06/2024,1600735670,951.53,158.59,792.94,Teleshore (Uk) Ltd,Place,Equipment Purchase
Salford City Council,12/06/2024,1600735664,6045.69,0,6045.69,The New Girls School,People (Childrens),Non-Maintained Special Schools
Salford City Council,12/06/2024,1600735665,5785.2,0,5785.2,The New Girls School,People (Childrens),Non-Maintained Special Schools
Salford City Council,12/06/2024,601525764,892.44,148.74,743.7,Tinies North West,People (Childrens),Agency Fees
Salford City Council,12/06/2024,601525818,880,0,880,Together Housing Association Ltd,Capital Expenditure,Other Works
Salford City Council,12/06/2024,1600735752,2520,420,2100,Viatec (Uk) Ltd,Place,Materials
Salford City Council,12/06/2024,1600735673,67141.33,11190.22,55951.11,Vital Energi Utilities Ltd,Capital Expenditure,External Fees - Other
Salford City Council,12/06/2024,601525801,1042,0,1042,Westwood Smarties Pre-School Nurser,People (Childrens),Payments to Private Providers
Salford City Council,12/06/2024,6003922646,612.18,0,612.18,Wm Morrisons Store Pick,People (Childrens),Food and refreshments
Salford City Council,12/06/2024,1600735760,674.4,112.4,562,Zg Lighting (Uk) Ltd,Place,Materials
Salford City Council,13/06/2024,1600735846,-2585.47,-430.91,-2154.56,Argyle (North West) Construction Lt,Place,Contractors
Salford City Council,13/06/2024,1600735852,-4174.81,-695.8,-3479.01,Argyle (North West) Construction Lt,Place,Contractors
Salford City Council,13/06/2024,1600735863,4830.14,805.02,4025.12,Argyle (North West) Construction Lt,Place,Contractors
Salford City Council,13/06/2024,1600735864,6132.02,1022,5110.02,Argyle (North West) Construction Lt,Place,Contractors
Salford City Council,13/06/2024,1600735870,7897.56,1316.26,6581.3,Argyle (North West) Construction Lt,Place,Contractors
Salford City Council,13/06/2024,1600735877,-4361.92,-726.99,-3634.93,Argyle (North West) Construction Lt,Place,Contractors
Salford City Council,13/06/2024,601525872,1868.12,0,1868.12,Brake Bros Ltd,Place,Food and refreshments
Salford City Council,13/06/2024,1600735891,1078.8,179.8,899,Caci - Social Software Ltd,People (Childrens),Computer Maintenance
Salford City Council,13/06/2024,1600735901,81564.66,13594.11,67970.55,Coating Services Ltd,Capital Expenditure,Other Works
Salford City Council,13/06/2024,6003923483,2085.51,0,2085.51,Creamline Dairies Red Ban,Place,Food and refreshments
Salford City Council,13/06/2024,601525835,15541.2,2590.2,12951,Crowdfunder Ltd,Resources & Transformation,Payments to Voluntary Organisations
Salford City Council,13/06/2024,6003923453,749,0,749,Currys Online,People (Childrens),Equipment Purchase
Salford City Council,13/06/2024,6003923563,614.06,4,610.06,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,13/06/2024,6003923564,851.83,0,851.83,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,13/06/2024,6003923620,791.35,8.68,782.67,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,13/06/2024,6003923623,587,6.51,580.49,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,13/06/2024,6003923624,510.07,15.19,494.88,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,13/06/2024,6003923664,1022.13,71.99,950.14,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,13/06/2024,6003923700,517.35,23.2,494.15,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,13/06/2024,6003923701,521.4,0,521.4,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,13/06/2024,6003923721,509.36,0,509.36,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,13/06/2024,6003923723,640.22,0,640.22,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,13/06/2024,6003923731,630.02,8.68,621.34,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,13/06/2024,6003923732,703.77,0,703.77,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,13/06/2024,6003923766,677.86,8.68,669.18,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,13/06/2024,6003923772,606.85,8.68,598.17,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,13/06/2024,6003923791,1188.28,24.68,1163.6,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,13/06/2024,6003923813,1339.26,80.69,1258.57,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,13/06/2024,6003923817,616.96,11.14,605.82,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,13/06/2024,1600735783,662.12,110.35,551.77,Electricity Northwest,Place,Contractors
Salford City Council,13/06/2024,1600735856,551.75,91.96,459.79,F. R. Sharrock Limited,Place,VMS Materials (Non Stock)
Salford City Council,13/06/2024,601525829,636.7,42.87,593.83,Harlech Fodservice Ltd,People (Childrens),Food and refreshments
Salford City Council,13/06/2024,601525833,1653.79,50.09,1603.7,Harlech Fodservice Ltd,People (Childrens),Food and refreshments
Salford City Council,13/06/2024,1600735812,2225.08,370.84,1854.24,K J Lines Ltd,Place,Contractors
Salford City Council,13/06/2024,1600735813,1359.69,226.61,1133.08,K J Lines Ltd,Place,Contractors
Salford City Council,13/06/2024,1600735814,645.7,107.61,538.09,K J Lines Ltd,Place,Contractors
Salford City Council,13/06/2024,1600735815,883.49,147.25,736.24,K J Lines Ltd,Place,Contractors
Salford City Council,13/06/2024,1600735816,4834.99,805.83,4029.16,K J Lines Ltd,Place,Contractors
Salford City Council,13/06/2024,1600735817,5945.97,990.99,4954.98,K J Lines Ltd,Place,Contractors
Salford City Council,13/06/2024,1600735819,825.35,137.55,687.8,K J Lines Ltd,Place,Contractors
Salford City Council,13/06/2024,1600735820,3720.93,620.15,3100.78,K J Lines Ltd,Place,Contractors
Salford City Council,13/06/2024,1600735873,1368,228,1140,M & A Brown (Engravers) Ltd,Place,Materials
Salford City Council,13/06/2024,6003923501,543.07,0,543.07,Marshalls Group Limited,Place,Materials
Salford City Council,13/06/2024,1600735887,898.12,149.69,748.43,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,13/06/2024,1600735889,621.77,103.63,518.14,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,13/06/2024,1600735892,621.77,103.63,518.14,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,13/06/2024,1600735894,597.8,99.63,498.17,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,13/06/2024,1600735896,597.8,99.63,498.17,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,13/06/2024,1600735898,621.77,103.63,518.14,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,13/06/2024,1600735899,871.54,145.26,726.28,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,13/06/2024,601525873,817.76,0,817.76,Salix Homes Ltd,Place,Tenants Rental
Salford City Council,13/06/2024,601525878,600,0,600,Salvation Army North West Branch,Resources & Transformation,Hire of Facilities
Salford City Council,13/06/2024,1600735605,1701.6,283.6,1418,Schofield & Sons Ltd,Place,UV Day to Day Repairs
Salford City Council,13/06/2024,6003923481,6000,0,6000,Select,Resources & Transformation,Other Professional Fees
Salford City Council,13/06/2024,601525825,1806.22,301.03,1505.19,Siemens Financial Services Ltd,Place,Equipment Leasing
Salford City Council,13/06/2024,6003923465,2399.81,0,2399.81,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,13/06/2024,6003923514,2520,0,2520,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,13/06/2024,1600735888,1433.52,238.92,1194.6,Teaching Personnel Ltd,People (Childrens),Agency Fees
Salford City Council,13/06/2024,601525838,82682.4,13780.4,68902,Warrington Borough Council,Resources & Transformation,Payments to Other Local Authorities
Salford City Council,14/06/2024,6003923840,7509,0,7509,Age Concern Salford T/A Age Uk Salf,People (Adults),Day Care
Salford City Council,14/06/2024,1600735977,1392,232,1160,Alan Franklin Builders Ltd,Place,non -UV Building Repairs & Maintenance
Salford City Council,14/06/2024,1600735376,15720,2620,13100,Alan Franklin Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,14/06/2024,1600735948,1440,240,1200,Alan Franklin Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,14/06/2024,1600735950,2700,450,2250,Alan Franklin Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,14/06/2024,1600735976,594,99,495,Alan Franklin Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,14/06/2024,1600735978,594,99,495,Alan Franklin Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,14/06/2024,1600735981,594,99,495,Alan Franklin Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,14/06/2024,1600735918,531.14,88.52,442.62,Arco Ltd,Place,General Contractor Work
Salford City Council,14/06/2024,601526007,20412,0,20412,Ark Uk Programmes,People (Childrens),Classroom Supplies Capitation
Salford City Council,14/06/2024,1600735942,8054.1,0,8054.1,Beis Ruchel School Ltd,People (Childrens),Works & Building
Salford City Council,14/06/2024,1600735953,3050,0,3050,Beis Ruchel School Ltd,People (Childrens),Works & Building
Salford City Council,14/06/2024,1600735385,10669.85,1778.31,8891.54,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,14/06/2024,1600735943,2576.16,429.36,2146.8,Bradshaw International,Capital Expenditure,Works & Building
Salford City Council,14/06/2024,601525979,6000,0,6000,Buile Hill Academy,People (Childrens),Other Professional Fees
Salford City Council,14/06/2024,1600735962,18400,0,18400,Cambian Childcare Ltd,People (Childrens),Payments to Agencies
Salford City Council,14/06/2024,601526013,1140,190,950,Capita Property & Infrastructure Lt,Capital Expenditure,Demolition
Salford City Council,14/06/2024,6003923841,982.4,0,982.4,Care Direct Salford Ltd,People (Adults),Day Care
Salford City Council,14/06/2024,6003923842,958.7,0,958.7,Care Direct Salford Ltd,People (Adults),Day Care
Salford City Council,14/06/2024,6003923843,1028.7,0,1028.7,Care Direct Salford Ltd,People (Adults),Day Care
Salford City Council,14/06/2024,6003923844,981.5,0,981.5,Care Direct Salford Ltd,People (Adults),Day Care
Salford City Council,14/06/2024,6003923845,13903.33,0,13903.33,Care Direct Salford Ltd,People (Adults),Day Care
Salford City Council,14/06/2024,6003923846,1005.73,0,1005.73,Care Direct Salford Ltd,People (Adults),Day Care
Salford City Council,14/06/2024,1600735251,245694.6,40949.1,204745.5,Career Connect,Place,Payments to Agencies
Salford City Council,14/06/2024,6003924278,1449,0,1449,Center Parcs,People (Childrens),Staff Travel
Salford City Council,14/06/2024,1600735929,3213.95,0,3213.95,Central Manchester University,Public Health,Payments to Agencies
Salford City Council,14/06/2024,601526000,519.38,0,519.38,Child Autism Uk,People (Childrens),Pupil Assistance
Salford City Council,14/06/2024,1600735921,1227.6,204.6,1023,Cia Fire & Security Limited,Place,Equipment Hire
Salford City Council,14/06/2024,6003924287,1133.37,0,1133.37,Creamline Dairies Red Ban,Place,Food and refreshments
Salford City Council,14/06/2024,1600735952,8816.4,1469.4,7347,Egton Medical Information Systems L,Public Health,Payments to Agencies
Salford City Council,14/06/2024,1600735959,1297,190.33,1106.67,Enterprise Transport Training Ltd,Place,Training expenses
Salford City Council,14/06/2024,601526020,554.38,92.4,461.98,Furniture Resource Centre Ltd,People (Adults),Furniture
Salford City Council,14/06/2024,1600735958,4788,798,3990,Gbm Digital Technologies Ltd,Resources & Transformation,Computer Equipment purchase
Salford City Council,14/06/2024,1600735934,516,86,430,Granart Memorials,Place,General Resaleable Items
Salford City Council,14/06/2024,1600735935,1290,215,1075,Granart Memorials,Place,General Resaleable Items
Salford City Council,14/06/2024,1600735955,6300,0,6300,Greater Manchester Travelcards Ltd,People (Childrens),Pupil Assistance
Salford City Council,14/06/2024,1600735329,25732.3,4288.72,21443.58,Groundwork Landscapes Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,14/06/2024,1600735241,166520,0,166520,Healthwatch Salford,People (Adults),Other Professional Fees
Salford City Council,14/06/2024,1600735939,873.94,145.66,728.28,Insight Direct (Uk) Ltd,Resources & Transformation,Computer Equipment purchase
Salford City Council,14/06/2024,1600735961,1164,194,970,Nationwide Cycling Academy Ltd,Place,Subscriptions
Salford City Council,14/06/2024,6003924304,1188,0,1188,Nbb Recycled Furniture,People (Childrens),Furniture
Salford City Council,14/06/2024,1600735318,29062.8,4843.8,24219,Nec Software Solutions Uk Ltd,Resources & Transformation,Computer Software (no annual fee)
Salford City Council,14/06/2024,1600735971,2064,344,1720,Newsco Insider Ltd,Capital Expenditure,Miscellaneous Expenses
Salford City Council,14/06/2024,1600735972,2064,344,1720,Newsco Insider Ltd,Capital Expenditure,Miscellaneous Expenses
Salford City Council,14/06/2024,1600735323,89900,0,89900,Nugent Care,People (Childrens),Payments to Agencies
Salford City Council,14/06/2024,601526006,8461.28,1410.21,7051.07,Paypoint Network Ltd,People (Adults),Gas
Salford City Council,14/06/2024,601525993,954,0,954,Redacted Data,People (Childrens),Client Travel Expenses
Salford City Council,14/06/2024,601525875,1000,0,1000,Redacted Data,People (Adults),Rents
Salford City Council,14/06/2024,6003923839,42693.39,0,42693.39,Redacted Data,People (Adults),Home Helps
Salford City Council,14/06/2024,6003923850,28750.31,0,28750.31,Redacted Data,People (Adults),Home Helps
Salford City Council,14/06/2024,6003923851,4251.9,0,4251.9,Redacted Data,People (Adults),Home Helps
Salford City Council,14/06/2024,6003923852,741.92,0,741.92,Redacted Data,People (Adults),Home Helps
Salford City Council,14/06/2024,6003923853,46623.92,0,46623.92,Redacted Data,People (Adults),Home Helps
Salford City Council,14/06/2024,6003924242,16547.84,0,16547.84,Redacted Data,People (Adults),Home Helps
Salford City Council,14/06/2024,6003924245,9022.22,0,9022.22,Redacted Data,People (Adults),Home Helps
Salford City Council,14/06/2024,6003924246,17934.33,0,17934.33,Redacted Data,People (Adults),Home Helps
Salford City Council,14/06/2024,6003924250,42953.15,0,42953.15,Redacted Data,People (Adults),Home Helps
Salford City Council,14/06/2024,6003924255,33030.93,0,33030.93,Redacted Data,People (Adults),Home Helps
Salford City Council,14/06/2024,6003924261,5958.05,0,5958.05,Redacted Data,People (Adults),Home Helps
Salford City Council,14/06/2024,6003924262,5923.92,0,5923.92,Redacted Data,People (Adults),Home Helps
Salford City Council,14/06/2024,6003924264,22861.61,0,22861.61,Redacted Data,People (Adults),Home Helps
