Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,10/12/2024,6004013388,42685.71,0,42685.71,Continuum Support - Care Services L,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,601543885,1150,0,1150,Core Estates,People (Adults),Rents
Salford City Council,10/12/2024,6004013385,15980,0,15980,Courtyard Care Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,6004013368,24000,0,24000,Culina Roc Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,601543915,5396,0,5396,Disclosure & Barring Service,Resources & Transformation,Other Professional Fees
Salford City Council,10/12/2024,601543897,9526.65,0,9526.65,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,10/12/2024,1600748183,91370.99,0,91370.99,Ecf (General Partner) Ltd,Capital Expenditure,External Fees - Other
Salford City Council,10/12/2024,1600748184,262681.28,0,262681.28,Ecf (General Partner) Ltd,Capital Expenditure,External Fees - Other
Salford City Council,10/12/2024,1600748700,43328.57,0,43328.57,Esland North Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,601543940,2625,0,2625,Evergreen Childrens Day Nursery,People (Childrens),Payments to Private Providers
Salford City Council,10/12/2024,601543949,3895.5,0,3895.5,Evergreen Childrens Day Nursery,People (Childrens),Payments to Private Providers
Salford City Council,10/12/2024,601543943,6917.82,0,6917.82,Evergreen Childrens Day Nursery,People (Childrens),Payments to Private Providers
Salford City Council,10/12/2024,601543946,3472.88,0,3472.88,Evergreen Childrens Day Nursery,People (Childrens),Release of Provision
Salford City Council,10/12/2024,6004013354,3860,0,3860,Flying Colours Foster Care,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,601543887,14000,0,14000,Forbes Solicitors,Resources & Transformation,Provision for Liability Insurance
Salford City Council,10/12/2024,6004013364,4388.44,0,4388.44,Foster Care Associates Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,6004013371,12742.4,0,12742.4,Fostering Solutions Limited,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,6004013365,23580,0,23580,Future Focused Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,1600748667,1152,192,960,General Utilities North West Ltd,Capital Expenditure,External Fees - Other
Salford City Council,10/12/2024,1600742152,7523.04,1253.84,6269.2,Handicare Accessibility Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,10/12/2024,601543972,12394,0,12394,Hawthorn Hotel,People (Adults),Rents
Salford City Council,10/12/2024,6004013380,26217.88,0,26217.88,Hexagon Care Services Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,601543913,6300,0,6300,Hl Uk Property Ltd,People (Adults),Grants
Salford City Council,10/12/2024,6004013372,62691.48,0,62691.48,Holden Knight Healthcare Temp Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,6004013349,23576.88,0,23576.88,Hopscotch Care Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,6004013374,13800,0,13800,Horizon Care & Education Group Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,6004013359,56207.14,0,56207.14,Illuminance Fostering Services Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,1600748705,1220,0,1220,Indergaard Physiotherapy Ltd,Resources & Transformation,Other Professional Fees
Salford City Council,10/12/2024,1600748209,153463.99,25577.33,127886.66,Johnson Health Tech Uk Ltd,Capital Expenditure,Purchase of Furniture & Equipment
Salford City Council,10/12/2024,1600746641,9454.8,1575.8,7879,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,10/12/2024,601543902,9806.85,0,9806.85,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,10/12/2024,601543906,11484.05,0,11484.05,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,10/12/2024,601543904,16332.85,0,16332.85,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,10/12/2024,601543908,35000,0,35000,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,10/12/2024,6004013390,44190.44,7365.07,36825.37,Keys Pce Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,6004013377,3640.08,0,3640.08,Lancashire County Council,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,1600748685,1078.72,0,1078.72,Langworthy Cornerstone Assoc Ltd,People (Childrens),Equipment Repair
Salford City Council,10/12/2024,6004013376,19180,0,19180,Meadows Care Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,1600746888,3400,0,3400,Mersey Medical Services Ltd,Resources & Transformation,Contract Hire
Salford City Council,10/12/2024,6004013383,20390.48,0,20390.48,New Horizons (Stockport) Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,6004013386,24672.56,0,24672.56,Next Stage A Way Forward Youth,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,1600748694,1424.4,237.4,1187,Nla Media Access Limited,Resources & Transformation,Marketing & Publicity
Salford City Council,10/12/2024,6004013389,34910.34,0,34910.34,Olive Branch Fostering Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,1600748533,534.3,89.05,445.25,Origin Amenity Solutions Ltd,Place,Horticultural & Grounds Maintenance (not DSO)
Salford City Council,10/12/2024,601543866,4080,0,4080,Paypoint Plc,People (Adults),Gas
Salford City Council,10/12/2024,6004013370,89780,0,89780,Push2Become Care Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,6004013355,19716,0,19716,Reflexion Care Group Limited,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,1600748503,16592.05,0,16592.05,S & W Tlp (Project Co Two) Ltd,People (Childrens),Unitary Charge
Salford City Council,10/12/2024,1600748502,43716.12,7286.02,36430.1,S & W Tlp (Project Co Two) Ltd,People (Childrens),Unitary Charge
Salford City Council,10/12/2024,601543914,1360.35,0,1360.35,Salix Homes Ltd,People (Adults),Grants
Salford City Council,10/12/2024,6004013357,7800,0,7800,Shining Stars Fostering Agency,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,6004013381,22000,0,22000,Social Adventures - Kids Adventures,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,6004013351,3540.92,0,3540.92,Sunbeam Fostering Agency Limited,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,6004013367,7483.68,0,7483.68,Swiis Fostercare Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,6004013384,6407.2,0,6407.2,The Fostering Team Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,6004013373,21710.2,0,21710.2,The National Fostering Agency,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,601543944,824.25,0,824.25,The Stables Day Nursery Ltd - Monto,People (Childrens),Payments to Private Providers
Salford City Council,10/12/2024,601543950,2033.63,0,2033.63,The Stables Day Nursery Ltd - Monto,People (Childrens),Payments to Private Providers
Salford City Council,10/12/2024,601543941,16650,0,16650,The Stables Day Nursery Ltd - Monto,People (Childrens),Payments to Private Providers
Salford City Council,10/12/2024,601543947,9646.88,0,9646.88,The Stables Day Nursery Ltd - Monto,People (Childrens),Release of Provision
Salford City Council,10/12/2024,601543945,824.25,0,824.25,The Stables Day Nursery Ltd - Swint,People (Childrens),Payments to Private Providers
Salford City Council,10/12/2024,601543951,1113,0,1113,The Stables Day Nursery Ltd - Swint,People (Childrens),Payments to Private Providers
Salford City Council,10/12/2024,601543942,9637.5,0,9637.5,The Stables Day Nursery Ltd - Swint,People (Childrens),Payments to Private Providers
Salford City Council,10/12/2024,601543948,10472.74,0,10472.74,The Stables Day Nursery Ltd - Swint,People (Childrens),Release of Provision
Salford City Council,10/12/2024,6004013382,24995.4,961.37,24034.03,Three Circles Fostering,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,1600735218,3435.6,572.6,2863,Tk Access Solutions Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,10/12/2024,1600748697,3284.52,0,3284.52,Together Trust,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,1600748696,6016.89,0,6016.89,Together Trust,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,6004013391,3446.72,0,3446.72,Uk Fostering Ltd,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,601543965,3090,515,2575,Unique Creative Communications Ltd,People (Adults),Marketing & Publicity
Salford City Council,10/12/2024,601543889,8345.11,0,8345.11,Ups Building & Maintenance Ltd,Capital Expenditure,Improvement Grants
Salford City Council,10/12/2024,601543911,8393.31,0,8393.31,Ups Building & Maintenance Ltd,Capital Expenditure,Improvement Grants
Salford City Council,10/12/2024,601543893,8656.36,0,8656.36,Ups Building & Maintenance Ltd,Capital Expenditure,Improvement Grants
Salford City Council,10/12/2024,601543891,9153.06,0,9153.06,Ups Building & Maintenance Ltd,Capital Expenditure,Improvement Grants
Salford City Council,10/12/2024,6004013362,57022.29,0,57022.29,Vita Spirit Limited,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,1600748713,880.57,146.76,733.81,Whistl Uk Ltd,Resources & Transformation,Postage
Salford City Council,10/12/2024,1600748714,6681.2,1113.53,5567.67,Whistl Uk Ltd,Resources & Transformation,Postage
Salford City Council,10/12/2024,6004013375,2850.84,0,2850.84,Wigan Council,People (Childrens),Payments to Agencies
Salford City Council,10/12/2024,1600748469,12921.8,2153.63,10768.17,Wilde Consultant Engineers Ltd,Capital Expenditure,Other Works
Salford City Council,10/12/2024,6004013358,44800,0,44800,Ymca Robin Hood Group,People (Childrens),Payments to Agencies
Salford City Council,11/12/2024,1600748729,6909.54,221.26,6688.28,1010 Taxis,People (Childrens),Payments to Agencies
Salford City Council,11/12/2024,601543982,70500,0,70500,Central Manchester University,People (Childrens),Payments to Agencies
Salford City Council,11/12/2024,601543983,70500,0,70500,Central Manchester University,People (Childrens),Payments to Agencies
Salford City Council,11/12/2024,1600748757,4680,780,3900,Concerto Support Services Ltd,Capital Expenditure,Purchase of Furniture & Equipment
Salford City Council,11/12/2024,2206642384,8332000,0,8332000,DWF Law LLP,Resources & Transformation,Other Professional Fees
Salford City Council,11/12/2024,601544130,588.72,98.12,490.6,Fieldway Supplies Ltd,People (Childrens),UV Lighting and Fire Detection
Salford City Council,11/12/2024,601544081,1401,233.5,1167.5,Forbes Solicitors,Resources & Transformation,Provision for Liability Insurance
Salford City Council,11/12/2024,1600746632,20320.27,3386.71,16933.56,G Jones Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,11/12/2024,1600748759,3300,550,2750,Hollis Global Limited,Capital Expenditure,External Fees - Other
Salford City Council,11/12/2024,1600748724,566.4,94.4,472,Ijm Electrical Contractors Ltd,People (Childrens),Equipment Repair
Salford City Council,11/12/2024,601544133,600,100,500,Inspire Consulting & Coaching Ltd,People (Childrens),Licencing
Salford City Council,11/12/2024,1600744113,35155.88,5859.31,29296.57,Manchester & Cheshire Construction,Capital Expenditure,Other Works
Salford City Council,11/12/2024,601543979,1427.7,0,1427.7,Nijjar Dairies Ltd,Place,Food and refreshments
Salford City Council,11/12/2024,601544088,1580.57,0,1580.57,Nurturing Hands Childcare Ltd,People (Childrens),Central Supplies & Services Allocation
Salford City Council,11/12/2024,601544105,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,11/12/2024,601544106,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,11/12/2024,601544117,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,11/12/2024,601544109,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,11/12/2024,601544111,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,11/12/2024,601544113,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,11/12/2024,601544112,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,11/12/2024,601544103,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,11/12/2024,601544118,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,11/12/2024,601544108,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,11/12/2024,601544115,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,11/12/2024,601544104,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,11/12/2024,601544107,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,11/12/2024,601544114,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,11/12/2024,601544110,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,11/12/2024,601544116,1322.2,0,1322.2,Redacted Data,People (Childrens),Grants - Externally Funded
Salford City Council,11/12/2024,1600748751,530.33,88.39,441.94,Reed Talent Solutions,People (Childrens),Payments to Agencies
Salford City Council,11/12/2024,601544135,10534.17,0,10534.17,Rundles Enforcement Agents,Resources & Transformation,VAT Adjustment
Salford City Council,11/12/2024,601544079,1848,0,1848,Salford Royal Nhs Foundation Trust,People (Childrens),Payments to Agencies
Salford City Council,11/12/2024,1600748721,8181.52,0,8181.52,Salvation Army Housing Association,People (Adults),Payments to Agencies
Salford City Council,11/12/2024,601544078,8591.27,1431.88,7159.39,Securitas Technology Ltd,People (Childrens),non -UV Building Repairs & Maintenance
Salford City Council,11/12/2024,1600748762,2844,474,2370,Spectra Security,Capital Expenditure,Works & Building
Salford City Council,11/12/2024,1600748767,816,0,816,The Endorphins Group,People (Childrens),Payments to Agencies
Salford City Council,11/12/2024,1600748768,816,0,816,The Endorphins Group,People (Childrens),Payments to Agencies
Salford City Council,11/12/2024,1600748755,1156,0,1156,The Endorphins Group,People (Childrens),Payments to Agencies
Salford City Council,11/12/2024,1600748756,1280,0,1280,The Endorphins Group,People (Childrens),Payments to Agencies
Salford City Council,11/12/2024,1600748758,1280,0,1280,The Endorphins Group,People (Childrens),Payments to Agencies
Salford City Council,11/12/2024,1600748760,1728,0,1728,The Endorphins Group,People (Childrens),Payments to Agencies
Salford City Council,11/12/2024,1600748771,1792,0,1792,The Endorphins Group,People (Childrens),Payments to Agencies
Salford City Council,11/12/2024,1600748761,2304,0,2304,The Endorphins Group,People (Childrens),Payments to Agencies
Salford City Council,11/12/2024,1600748772,2932,0,2932,The Endorphins Group,People (Childrens),Payments to Agencies
Salford City Council,11/12/2024,1600748770,4032,0,4032,The Endorphins Group,People (Childrens),Payments to Agencies
Salford City Council,11/12/2024,1600748769,4512,0,4512,The Endorphins Group,People (Childrens),Payments to Agencies
Salford City Council,11/12/2024,1600748766,4886.64,0,4886.64,Time Specialist Support,People (Childrens),Payments to Agencies
Salford City Council,12/12/2024,1600748830,1287.36,40.44,1246.92,1010 Taxis,People (Childrens),Staff Travel
Salford City Council,12/12/2024,6004014827,-1349,-224.83,-1124.17,Amznmktplace,Resources & Transformation,Equipment Purchase
Salford City Council,12/12/2024,601544143,593.93,98.99,494.94,Arval Uk Ltd,People (Childrens),Computer Consumables
Salford City Council,12/12/2024,6004014880,18918.2,0,18918.2,Divrse 1 Ltd,People (Adults),Rents
Salford City Council,12/12/2024,6004014889,1590.12,0,1590.12,Divrse Ltd,People (Adults),Rents
Salford City Council,12/12/2024,6004015094,1590.12,0,1590.12,Divrse Ltd,People (Adults),Rents
Salford City Council,12/12/2024,6004014921,6588.68,0,6588.68,Divrse Ltd,People (Adults),Rents
Salford City Council,12/12/2024,6004014905,12555.2,0,12555.2,Divrse Ltd,People (Adults),Rents
Salford City Council,12/12/2024,6004014932,25280.64,0,25280.64,Divrse Ltd,People (Adults),Rents
Salford City Council,12/12/2024,6004014901,46903.36,0,46903.36,Divrse Ltd,People (Adults),Rents
Salford City Council,12/12/2024,6004015251,522.53,23.21,499.32,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,12/12/2024,6004015544,540.61,0,540.61,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,12/12/2024,6004015473,547.71,4.79,542.92,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,12/12/2024,6004015215,552.71,0,552.71,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,12/12/2024,6004015243,587.47,3.4,584.07,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,12/12/2024,6004015379,617.98,8.21,609.77,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,12/12/2024,6004015557,755.5,0,755.5,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,12/12/2024,6004015594,912.57,48.27,864.3,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,12/12/2024,6004015199,1061.24,64.88,996.36,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,12/12/2024,6004015515,1294.21,71.5,1222.71,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,12/12/2024,601544138,28280,0,28280,Edintervention Ltd,People (Childrens),Payments to Agencies
Salford City Council,12/12/2024,1600748827,1520,0,1520,Indergaard Physiotherapy Ltd,Resources & Transformation,Other Professional Fees
Salford City Council,12/12/2024,601544136,8736,1456,7280,Jep Youth Engagement Ltd,People (Childrens),Payments to Agencies
Salford City Council,12/12/2024,601544137,36720,6120,30600,Jep Youth Engagement Ltd,People (Childrens),Payments to Agencies
Salford City Council,12/12/2024,1600748837,4656,776,3880,Kel Computing Ltd,Place,Other Professional Fees
Salford City Council,12/12/2024,1600748776,5140.08,856.68,4283.4,Keys Pce Ltd,People (Childrens),SEN Topup
Salford City Council,12/12/2024,601544142,696,116,580,Mr Mike Smith T/A Strand Refrigerat,Place,Delegated kitchen formula
Salford City Council,12/12/2024,601544141,102175.6,17029.27,85146.33,Nsl Ltd,Place,Contractors
Salford City Council,12/12/2024,601544182,11129,0,11129,Plp Construction Limited,Capital Expenditure,Other Works
Salford City Council,12/12/2024,601544187,483957.89,0,483957.89,Plp Construction Limited,Capital Expenditure,Other Works
Salford City Council,12/12/2024,601544183,564556.23,0,564556.23,Plp Construction Limited,Capital Expenditure,Other Works
Salford City Council,12/12/2024,1600748781,34303.82,5717.3,28586.52,Priory Group - Rossendale School,People (Childrens),SEN Topup
Salford City Council,12/12/2024,1600748782,6798.05,0,6798.05,Raise The Youth Foundation Cic Ltd,People (Childrens),SEN Topup
Salford City Council,12/12/2024,601544140,2394,399,1995,Redactive Publishing Ltd,Resources & Transformation,Recruitment Advertising
Salford City Council,12/12/2024,601544144,3305.4,550.9,2754.5,Rm Education Ltd,People (Childrens),Unclassified Road Maintenance
Salford City Council,12/12/2024,1600748843,982.02,163.67,818.35,S & W Tlp (Project Co Two) Ltd,People (Childrens),Unitary Charge
Salford City Council,12/12/2024,1600748841,1845.13,307.52,1537.61,S & W Tlp (Project Co Two) Ltd,People (Childrens),Unitary Charge
Salford City Council,12/12/2024,1600748440,1161142.64,193523.78,967618.86,S & W Tlp (Project Co Two) Ltd,People (Childrens),Unitary Charge
Salford City Council,12/12/2024,1600748242,871.82,145.3,726.52,Schofield & Sons Ltd,Place,non -UV Building Repairs & Maintenance
Salford City Council,12/12/2024,6004015053,600,0,600,Sq *Property Services Mcr,People (Adults),General Repairs
Salford City Council,12/12/2024,1600748829,633.6,105.6,528,Streetmaster,Place,Furniture
Salford City Council,12/12/2024,1600748828,932.34,155.39,776.95,Streetmaster,Place,Furniture
Salford City Council,12/12/2024,6004014815,4700,0,4700,Sumup *Property Services,People (Adults),Other Professional Fees
Salford City Council,12/12/2024,6004014995,4000,0,4000,Sumup *Reds Garden Servi,People (Adults),General Repairs
Salford City Council,12/12/2024,6004015012,830.56,0,830.56,Temp-Chef.Com Ltd,People (Childrens),Agency Fees
Salford City Council,12/12/2024,1600748808,504,84,420,Wesley Music,Place,General Resaleable Items
Salford City Council,12/12/2024,1600748809,1387.2,231.2,1156,Wesley Music,Place,General Resaleable Items
Salford City Council,13/12/2024,6004015813,6540,0,6540,Age Concern Salford T/A Age Uk Salf,People (Adults),Day Care
Salford City Council,13/12/2024,6004015811,6618,0,6618,Age Concern Salford T/A Age Uk Salf,People (Adults),Day Care
Salford City Council,13/12/2024,1600748889,904.75,0,904.75,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,13/12/2024,1600748897,1024,0,1024,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,13/12/2024,1600748893,1050,0,1050,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,13/12/2024,601544374,1875,0,1875,Auntie Stephs Playgroup,People (Childrens),Payments to Private Providers
Salford City Council,13/12/2024,1600748906,5193,865.5,4327.5,Bloom Procurement Services Ltd,Place,Consultants
Salford City Council,13/12/2024,1600748914,2931.4,488.57,2442.83,Bloom Procurement Services Ltd,Place,Other Professional Fees
Salford City Council,13/12/2024,1600748886,3102,517,2585,Bunzl Uk Ltd,Place,Materials
Salford City Council,13/12/2024,1600748742,871.1,41.48,829.62,Calor Gas Ltd,Place,Other Fuels
Salford City Council,13/12/2024,6004015818,12893.37,0,12893.37,Care Direct Salford Ltd,People (Adults),Day Care
Salford City Council,13/12/2024,6004015814,12928.86,0,12928.86,Care Direct Salford Ltd,People (Adults),Day Care
Salford City Council,13/12/2024,6004015817,13881.34,0,13881.34,Care Direct Salford Ltd,People (Adults),Day Care
Salford City Council,13/12/2024,1600748711,506.64,84.44,422.2,Chipside Ltd,Place,IT  Licence Fees
Salford City Council,13/12/2024,601544253,750,0,750,Chris Dennison Consulting Ltd,People (Childrens),Payments to Agencies
Salford City Council,13/12/2024,601544080,960,160,800,Clyde & Co Claims Llp,Resources & Transformation,Provision for Liability Insurance
Salford City Council,13/12/2024,6004016007,861,0,861,Dunelm F0830,People (Childrens),Furniture
Salford City Council,13/12/2024,1600748463,10504.02,1750.67,8753.35,Egbert H Taylor & Co Ltd,Place,Equipment Purchase
Salford City Council,13/12/2024,601544321,6888.76,0,6888.76,Emerald Law Solicitors Ltd,Resources & Transformation,Provision for Liability Insurance
Salford City Council,13/12/2024,1600748449,21597.6,3599.6,17998,Ethics Leisure Ltd,Capital Expenditure,Purchase of Furniture & Equipment
Salford City Council,13/12/2024,1600746796,1009.8,168.3,841.5,Fabrikat (Nottingham) Ltd,Place,Delivery Charges
Salford City Council,13/12/2024,601544225,1020,170,850,Forbes Solicitors,Resources & Transformation,Provision for Liability Insurance
Salford City Council,13/12/2024,601544226,1454.4,242.4,1212,Forbes Solicitors,Resources & Transformation,Provision for Liability Insurance
Salford City Council,13/12/2024,1600748939,1140,190,950,G Jones Builders Ltd,Place,UV Day to Day Repairs
Salford City Council,13/12/2024,1600748394,23520.71,0,23520.71,Gmw Mental Health Nhs Ft,Place,Payments to Agencies
Salford City Council,13/12/2024,1600747702,1326,221,1105,Grahams Consultants,People (Childrens),Payments to Agencies
Salford City Council,13/12/2024,601544223,1191.6,198.6,993,Holly Tree Maintenance Ltd,Capital Expenditure,Other Works
Salford City Council,13/12/2024,1600748947,9572.4,1595.4,7977,Ing Media Ltd,Resources & Transformation,Marketing & Publicity
Salford City Council,13/12/2024,601544242,3836.28,0,3836.28,Inicio Group Ltd,People (Childrens),Supported Tenancies
Salford City Council,13/12/2024,601544243,4264.29,0,4264.29,Inicio Group Ltd,People (Childrens),Supported Tenancies
Salford City Council,13/12/2024,1600748655,4264.29,0,4264.29,Inicio Group Ltd,People (Childrens),Supported Tenancies
Salford City Council,13/12/2024,601544245,4406.43,0,4406.43,Inicio Group Ltd,People (Childrens),Supported Tenancies
Salford City Council,13/12/2024,601544248,4406.43,0,4406.43,Inicio Group Ltd,People (Childrens),Supported Tenancies
Salford City Council,13/12/2024,601544244,5012.85,0,5012.85,Inicio Group Ltd,People (Childrens),Supported Tenancies
Salford City Council,13/12/2024,1600748654,6835.71,0,6835.71,Inicio Group Ltd,People (Childrens),Supported Tenancies
Salford City Council,13/12/2024,601544247,7063.57,0,7063.57,Inicio Group Ltd,People (Childrens),Supported Tenancies
Salford City Council,13/12/2024,601544322,776.86,0,776.86,Kaleidoscope Investments Nw Ltd,People (Adults),Rents
Salford City Council,13/12/2024,601544323,788.83,0,788.83,Kaleidoscope Investments Nw Ltd,People (Adults),Rents
Salford City Council,13/12/2024,1600748877,990.95,165.16,825.79,Karcher ( Uk ) Ltd,Place,VMS Materials (Non Stock)
Salford City Council,13/12/2024,1600748882,2105.41,350.9,1754.51,Karcher ( Uk ) Ltd,Place,VMS Materials (Non Stock)
Salford City Council,13/12/2024,601544373,625,0,625,Kids Planet Day Nurseries Ltd,People (Childrens),Payments to Private Providers
Salford City Council,13/12/2024,601544372,2743,0,2743,Kids Planet Day Nurseries Ltd,People (Childrens),Payments to Private Providers
Salford City Council,13/12/2024,601544375,2250,0,2250,Kids Planet Day Nurseries Ltd Irlam,People (Childrens),Payments to Private Providers
Salford City Council,13/12/2024,601544089,695.64,0,695.64,Kidzrus  Nursery Ltd - Monton,People (Childrens),Release of Provision
Salford City Council,13/12/2024,601544367,34000,0,34000,Kidzrus Nursery Ltd - Irlam,Capital Expenditure,Works & Building
Salford City Council,13/12/2024,601544368,18000,0,18000,Kidzrus Nursery Ltd - Pendlebury,Capital Expenditure,Works & Building
Salford City Council,13/12/2024,601544366,30000,0,30000,Kidzrus Nursery Ltd - Swinton,Capital Expenditure,Works & Building
Salford City Council,13/12/2024,601544381,2250,0,2250,Ladybird Private Day Nursery,People (Childrens),Payments to Private Providers
Salford City Council,13/12/2024,1600748821,1804,0,1804,Lagan's Foundation,People (Childrens),Payments to Agencies
Salford City Council,13/12/2024,1600748462,86712,14452,72260,Liquidlogic Ltd,Resources & Transformation,Computer Software (no annual fee)
Salford City Council,13/12/2024,1600748461,203179.15,33863.19,169315.96,Liquidlogic Ltd,Resources & Transformation,Computer Software (no annual fee)
Salford City Council,13/12/2024,6004015696,25000.63,0,25000.63,M & N Bland,People (Adults),Day Care
Salford City Council,13/12/2024,6004015740,73835.27,0,73835.27,M & N Bland,People (Adults),Day Care
Salford City Council,13/12/2024,1600748855,446020.06,74336.68,371683.38,Mast Lift Project Co (No2) Ltd,Resources & Transformation,National Non Domestic Rates
Salford City Council,13/12/2024,1600741678,1191.14,198.52,992.62,Mast Lift Project Co (No2) Ltd,Resources & Transformation,Water
Salford City Council,13/12/2024,1600748853,1728.82,288.14,1440.68,Mast Lift Project Co (No2) Ltd,Resources & Transformation,Water
Salford City Council,13/12/2024,1600748857,1822,303.67,1518.33,Mast Lift Project Co (No2) Ltd,Resources & Transformation,Water
Salford City Council,13/12/2024,1600748849,1911.56,318.59,1592.97,Mast Lift Project Co (No2) Ltd,Resources & Transformation,Water
Salford City Council,13/12/2024,1600748850,2810.05,468.34,2341.71,Mast Lift Project Co (No2) Ltd,Resources & Transformation,Water
Salford City Council,13/12/2024,1600748854,2814.49,469.08,2345.41,Mast Lift Project Co (No2) Ltd,Resources & Transformation,Water
Salford City Council,13/12/2024,1600748858,3004.81,500.8,2504.01,Mast Lift Project Co (No2) Ltd,Resources & Transformation,Water
Salford City Council,13/12/2024,1600748856,3448.93,574.82,2874.11,Mast Lift Project Co (No2) Ltd,Resources & Transformation,Water
Salford City Council,13/12/2024,1600748859,3708.59,618.1,3090.49,Mast Lift Project Co (No2) Ltd,Resources & Transformation,Water
Salford City Council,13/12/2024,1600748851,3812.22,635.37,3176.85,Mast Lift Project Co (No2) Ltd,Resources & Transformation,Water
Salford City Council,13/12/2024,1600748861,4589.16,764.86,3824.3,Mast Lift Project Co (No2) Ltd,Resources & Transformation,Water
Salford City Council,13/12/2024,1600741676,6084.78,1014.13,5070.65,Mast Lift Project Co (No2) Ltd,Resources & Transformation,Water
