Department,Spending area,Expense type,Posting date,Reference,Amount,Supplier Name with Redactions
Hampshire & Isle of Wight Constabulary,FORCE HISTORY SOCIETY,Grant Aid and Donations,45413,3110122387,5000,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45421,3110122510,1500,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45426,3110122558,700,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45414,3110122466,5000,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45419,2200215846,8055.88,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45419,2200215805,1521,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45419,2200215806,1106,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45419,2200215807,780,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45421,2200216031,910.8,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45421,2200216032,1035,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45421,2200216033,800.4,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45421,2200216034,703.8,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45421,2200216035,772.8,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45421,2200216036,3422.4,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45421,2200216037,1614.6,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45421,2200216038,1614.6,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45421,2200216040,1311,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45421,2200216041,1159.2,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45421,2200216057,690,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45421,2200216065,700,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45421,2200216067,700,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45421,2200216068,745.2,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45426,2200216265,700,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45426,2200216266,1159.2,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45427,2200216371,750,Keoghs Solicitors
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45429,3110122797,4500,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45433,2200216701,11812.5,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45434,2200216774,703.8,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45434,2200216775,690,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45434,2200216776,690,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45434,2200216720,1260,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45435,2200216812,1500,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45441,3110123150,5897.75,POLICE FEDERATION JOINT FUND
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45442,2200217244,5246.5,DWF LLP
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45415,2200215726,7391.4,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45419,2200215790,2991.94,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45419,2200215831,1000,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45419,2200215853,8293.38,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45419,2200215854,3707.43,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45419,2200215855,17079.9,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45419,2200215821,1072.5,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45419,2200215822,2387,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45419,2200215825,636.2,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45419,2200215826,5649.8,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45419,2200215828,1661,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45421,2200216050,1034,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45421,2200216052,815.1,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45421,2200216054,3490.3,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45428,2200216460,1732.5,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45429,2200216503,19125.31,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45432,2200216541,33664.9,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45432,2200216560,11842.85,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45433,2200216686,9081.39,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45433,2200216687,18641.36,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45433,2200216705,33154.15,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45433,2200216706,56750.28,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45433,2200216650,6103.9,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45434,3110122900,-2750,One Time Vendor
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45434,2200216806,11080,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45440,2200217081,5294.1,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45440,2200217082,770,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45440,2200217080,8254.18,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45440,2200217085,1081.96,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45440,2200217092,2107.81,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45441,2200217155,2717,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45441,2200217156,5696.9,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Postage and Delivery,45425,2200216193,510.88,Forensic Courier Services Ltd
Hampshire & Isle of Wight Constabulary,FORFEITED MONEY,Other Expenses,45435,3110122986,585,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORT WIDLEY MAST,Uniform Business Rates,45413,3500004246,798,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45432,3110122885,-5332.2,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45432,3110122886,-5269.32,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45432,3110122887,-5130.54,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45432,3110122888,-4524.92,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45432,3110122889,-5129.17,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45432,3110122890,-5075.49,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45432,3110122891,-5012.57,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45432,3110122892,-4954.21,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45432,3110122893,-820.78,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45432,3110122894,-1287.14,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45432,3110122895,-1171.43,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45432,3110122896,-1319.72,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45432,3110122897,-6618.3,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Gas,45434,3110122948,502.83,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Uniform Business Rates,45413,3500004244,8681,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,GOSPORT NPO,Uniform Business Rates,45418,3500004281,968,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GOSPORT POLICE STATION (GG),Non System - Gas,45434,3110122935,1425.78,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,GOSPORT POLICE STATION (GG),Non System - Water - Metered,45425,3110122567,3066.48,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,GOSPORT POLICE STATION (GG),Non System - Water - Metered,45425,3110122597,-4049.94,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,GOSPORT POLICE STATION (GG),Uniform Business Rates,45418,3500004280,3494,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GRIP Materials/Equipment,Other Training Courses and Qualification,45421,3110122509,521.6,One Time Vendor
Hampshire & Isle of Wight Constabulary,GRIP Materials/Equipment,"Publicity, Promotions and Advertisement",45436,2200216990,8640,Global Media Group Services Ltd
Hampshire & Isle of Wight Constabulary,HANT TERRACE DIGI FORENSICS,Service Charges - Premises,45432,2200216575,115136.35,University of Portsmouth
Hampshire & Isle of Wight Constabulary,HANT TERRACE DIGI FORENSICS,Uniform Business Rates,45413,3500004249,2058,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,Hard FM (9011),Alterations To Buildings,45440,2200021404,16786.58,KW Forum Ltd
Hampshire & Isle of Wight Constabulary,Hard FM (9011),Hired and Contracted Services,45432,2200021341,8750,Real Estate Strategies Limited
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Electricity,45432,3110122875,2758.34,NPOWER
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Gas,45434,3110122930,4691.72,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Gas,45434,3110122949,4968.15,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Water - Metered,45425,3110122562,3356.31,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,HCC ICT Recharge,Other Services,45433,2200216654,3050,Hampshire County Council
Hampshire & Isle of Wight Constabulary,HEDGE END POLICE STATION (EH),Non System - Electricity,45432,3110122863,1247.75,NPOWER
Hampshire & Isle of Wight Constabulary,HEDGE END POLICE STATION (EH),Non System - Water - Metered,45425,3110122586,1047.7,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,Highview Bordon NPO,Uniform Business Rates,45436,3500004295,852,EAST HAMPSHIRE DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,HOOK COMMUNITY POLICE STATION,Non System - Electricity,45432,3110122849,631.7,NPOWER
Hampshire & Isle of Wight Constabulary,HOOK COMMUNITY POLICE STATION,Uniform Business Rates,45413,3500004235,706.23,HART DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,INFORMATION MANAGEMENT COLLAB,Payments to Other PC,45414,2200215633,92212.57,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,INFORMATION MANAGEMENT COLLAB,Payments to Other PC,45415,2200215682,126583.52,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45425,2200216251,1071,Gallagher Bassett International Ltd
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45425,2200216252,6563.34,Gallagher Bassett International Ltd
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45440,2200217056,45577.12,Aviva Insurance Limited
Hampshire & Isle of Wight Constabulary,Integrated System Support,Payments to Other PC,45415,2200215704,77634.8,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,Integrated System Support,Payments to Other PC,45415,2200215705,85404.72,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,INTEL PROJECTS,Subscriptions,45442,3110123170,3300,One Time Vendor
Hampshire & Isle of Wight Constabulary,INTEL SUPPORT,Other Training Courses and Qualification,45440,2200217075,730,CJS EVENT SOLUTIONS LTD
Hampshire & Isle of Wight Constabulary,ITD Analaysis,Training related expenditure,45435,3110122974,1200,One Time Vendor
Hampshire & Isle of Wight Constabulary,Joint Operation Unit - SMT,Professional Subscriptions,45435,3110122988,2800,CPOSA Ltd
Hampshire & Isle of Wight Constabulary,Joint Operation Unit - SMT,Professional Subscriptions,45435,3110122989,500,CPOSA Ltd
Hampshire & Isle of Wight Constabulary,LANGLEY COURT (LL),Non System - Electricity,45432,3110122834,511.93,NPOWER
Hampshire & Isle of Wight Constabulary,LANGLEY COURT (LL),Non System - Water - Metered,45425,3110122573,507,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,LANGLEY COURT (LL),Service Charges - Premises,45419,2200215843,2176.61,Langley Court (IW) Management Compa
Hampshire & Isle of Wight Constabulary,LANGLEY COURT (LL),Uniform Business Rates,45413,3500004270,2441.5,Isle Of Wight Council
Hampshire & Isle of Wight Constabulary,Learning and Development Standards Unit,Technical and Professional Consultant F,45419,2200215852,865,SFJ Awards
Hampshire & Isle of Wight Constabulary,LICENSING - HAMPSHIRE TEAM,Workshop Expenses,45441,2200217135,1844.5,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Long Barn,Rent,45426,2200216295,16850,Welborne Land Ltd
Hampshire & Isle of Wight Constabulary,Long Barn,Uniform Business Rates,45413,3500004233,3904,FAREHAM BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Electricity,45432,3110122870,2157.25,NPOWER
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Gas,45434,3110122924,2027.86,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Gas,45434,3110122947,3029.06,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Water - Metered,45425,3110122589,538.68,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Uniform Business Rates,45413,3500004241,17294.62,New Forest District Council
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Equipment,45433,2200216638,669.95,LOCK DOCTOR SERVICES LTD
Hampshire & Isle of Wight Constabulary,MCS TEAMS,Technical and Professional Consultant F,45413,3110122445,2900,One Time Vendor
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Non System - Electricity,45432,3110122859,11908.15,NPOWER
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Non System - Water - Metered,45425,3110122584,950.24,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Rent,45413,2200215528,3645.84,Winchester City Council
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Rent,45441,2200217165,3645.84,Winchester City Council
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Uniform Business Rates,45413,3500004262,19456,WINCHESTER CITY COUNCIL
Hampshire & Isle of Wight Constabulary,NATIONAL LEVIES,Payment to Government Departments,45421,2200216056,3498240.87,Home Office
Hampshire & Isle of Wight Constabulary,NATIONAL LEVIES,Payments to Other PC,45425,2200216242,28206.45,West Yorkshire Combined Authority
Hampshire & Isle of Wight Constabulary,NDORS reconciliation,Other Services,45415,2200215730,202419,UK ROEd Ltd
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Equipment,45428,2200216419,1355,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Equipment,45428,2200216463,1595,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods West Head Office,Equipment,45440,2200217086,763.17,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Electricity,45432,3110122860,19468.65,NPOWER
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Electricity,45432,3110122861,18523.9,NPOWER
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Gas,45434,3110122914,4776.68,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Water - Metered,45425,3110122563,10893.67,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Solid Fuel,45433,2200216637,1520.24,WESSEX PETROLEUM
Hampshire & Isle of Wight Constabulary,NEW MILTON NPO,Uniform Business Rates,45413,3500004237,761,New Forest District Council
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Non System - Electricity,45432,3110122862,2761.86,NPOWER
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Non System - Gas,45434,3110122923,1522.97,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Non System - Water - Metered,45425,3110122583,1447.53,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Uniform Business Rates,45413,3500004267,4812.75,Isle Of Wight Council
Hampshire & Isle of Wight Constabulary,NEWPORT VEHICLE WORKSHOPS,Non System - Electricity,45432,3110122840,835.45,NPOWER
Hampshire & Isle of Wight Constabulary,NEWPORT VEHICLE WORKSHOPS,Non System - Gas,45434,3110122904,601.06,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NEWPORT VEHICLE WORKSHOPS,Uniform Business Rates,45413,3500004271,4169.25,Isle Of Wight Council
Hampshire & Isle of Wight Constabulary,NON COLLABORATED JOU,Equipment,45413,2200215585,11217.5,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Electricity,45432,3110122873,13826.42,NPOWER
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Gas,45434,3110122910,3106.01,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Water - Metered,45425,3110122564,1451.41,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Rent,45420,2200215986,5500,Sony Europe Ltd
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Uniform Business Rates,45432,3500004294,52689,BASINGSTOKE & DEANE BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,NPO Lymington,Uniform Business Rates,45413,3500004238,1248,New Forest District Council
Hampshire & Isle of Wight Constabulary,OCC HEALTH AND WELLBEING,Medical and Counselling Fees,45415,2200215681,825,Icarus Health Solutions
Hampshire & Isle of Wight Constabulary,OCC HEALTH AND WELLBEING,Medical and Counselling Fees,45415,2200215693,1650,Icarus Health Solutions
Hampshire & Isle of Wight Constabulary,OCC HEALTH AND WELLBEING,Medical and Counselling Fees,45434,2200216773,1650,Icarus Health Solutions
Hampshire & Isle of Wight Constabulary,OIO03 DRUG TESTEING ARREST GRANT,Drugs and Medical Supplies,45434,2200216758,9000,ABBOTT TOXICOLOGY LTD
Hampshire & Isle of Wight Constabulary,Op Albrighton,Equipment,45435,2200216838,1937,PRO-TECT SAFETY SIGNS
Hampshire & Isle of Wight Constabulary,Operational & Initial Training,Catering,45414,2200215644,7059.17,BAXTERSTOREY LIMITED
Hampshire & Isle of Wight Constabulary,Operational & Initial Training,Catering,45414,2200215645,7457.31,BAXTERSTOREY LIMITED
Hampshire & Isle of Wight Constabulary,Operational & Initial Training,Catering,45414,2200215646,7924.06,BAXTERSTOREY LIMITED
Hampshire & Isle of Wight Constabulary,Operational & Initial Training,Catering,45414,2200215647,11146.54,BAXTERSTOREY LIMITED
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45419,2200215812,1378,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45422,2200216136,1700,Ai Training Services Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45422,2200216149,4753,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45426,2200216283,1550,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45427,2200216324,555.5,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45427,2200216325,2615,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45429,2200216518,1378,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45436,2200217023,1756,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45436,3110122991,750,One Time Vendor
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45436,2200216996,600,Safe Lives
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45440,2200217058,1295,THE KNOWLEDGE ACADEMY LIMITED
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45425,2200216191,550,Pcc For West Midlands
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45440,2200217083,1375,Mayor's Office for Policing & Crime
Hampshire & Isle of Wight Constabulary,PARK GATE POLICE STATION (FP),Non System - Electricity,45432,3110122817,734.89,NPOWER
Hampshire & Isle of Wight Constabulary,PARK GATE POLICE STATION (FP),Non System - Electricity,45432,3110122882,596.56,NPOWER
Hampshire & Isle of Wight Constabulary,Pension Remedy,Payments to Private Contractors,45420,2200215991,1870,Pension Ready Limited
Hampshire & Isle of Wight Constabulary,PORTSMOUTH CENTRAL STATION(PC),Non System - Electricity,45432,3110122851,1389.88,NPOWER
Hampshire & Isle of Wight Constabulary,PORTSMOUTH CENTRAL STATION(PC),Non System - Water - Metered,45425,3110122601,1480.66,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,PORTSMOUTH CENTRAL STATION(PC),Uniform Business Rates,45413,3500004243,5351,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,Portsmouth FC Promotion Event,Catering Provisions,45419,2200215823,652.5,FOOD ON THE MOVE LTD
Hampshire & Isle of Wight Constabulary,PORTSWOOD POLICE STATION (SP),Non System - Electricity,45432,3110122819,1209.95,NPOWER
Hampshire & Isle of Wight Constabulary,PORTSWOOD POLICE STATION (SP),Non System - Gas,45434,3110122921,665.12,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,Private Medical Treatment,Medical and Counselling Fees,45442,3110123158,11197,One Time Vendor
Hampshire & Isle of Wight Constabulary,PROCUREMENT DEPARTMENT,Contributions from Other Bodies,45413,2200215557,15000,Bluelight Commercial Ltd
Hampshire & Isle of Wight Constabulary,PROCUREMENT DEPARTMENT,Licences,45415,2200215707,2495,IN-TEND LTD
Hampshire & Isle of Wight Constabulary,PS VETTING UNIT,Workshop Expenses,45428,2200216429,740,CJS EVENT SOLUTIONS LTD
Hampshire & Isle of Wight Constabulary,PUBLIC ORDER / MAST & CBRN,Drugs and Medical Supplies,45422,2200216130,1495,Orion Medical Supplies Ltd
Hampshire & Isle of Wight Constabulary,PUBLIC ORDER / MAST & CBRN,Equipment,45443,3110123175,1195,One Time Vendor
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45432,2200216566,1935,ANCHOR PIPEWORK LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45435,2200216832,-1935,ANCHOR PIPEWORK LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45435,2200216878,3300,TEW BROS LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45435,2200216887,1151.56,TEW BROS LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Hired and Contracted Services,45427,2200216309,1860,Bournemouth White Lining Ltd
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Other Services,45427,2200216370,1130,Bournemouth White Lining Ltd
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Furniture,45414,2200215670,949.45,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Furniture,45435,2200216888,990.7,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Furniture,45435,2200216892,642,SHOWCASE PSR PORTSDOWN LIMITED
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Other Training Courses and Qualification,45415,2200215713,565,Genius Within CIC
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Other Training Courses and Qualification,45419,2200215786,720,Genius Within CIC
