1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,DECEMBER,30/11/23,11/12/23,BAYIS SHELI,820353,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321117 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / RESIDENTIAL CARE (SERVICE)," £ 26,714.12 "
2023/24,DECEMBER,30/11/23,11/12/23,BAYIS SHELI,820353,D0826 MENTAL HEALTH SUPPORT (ASC),520095 OVERSTAYERS,321117 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / RESIDENTIAL CARE (SERVICE)," £ 4,200.00 "
2023/24,DECEMBER,13/12/23,19/12/23,BAYIS SHELI,820353,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321117 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / RESIDENTIAL CARE (SERVICE)," £ 26,714.12 "
2023/24,DECEMBER,06/12/23,12/12/23,BAYIS SHELI,820353,F0150 PLACEMENTS - NON FOSTERING,520040 RESIDENTIAL CARE,321117 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / RESIDENTIAL CARE (SERVICE)," £ 38,280.00 "
2023/24,DECEMBER,30/11/23,11/12/23,BAYTREE COMMUNITY CARE (LONDON),800366,D0829 MENTAL HEALTH SUPPORT (ELFT),520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 1,498.48 "
2023/24,DECEMBER,13/12/23,19/12/23,BAYTREE COMMUNITY CARE (LONDON),800366,D0829 MENTAL HEALTH SUPPORT (ELFT),520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 1,498.48 "
2023/24,DECEMBER,11/12/23,14/12/23,BDP                                     ,S2029BDP10441,S5571 KINGS HALL LC - DESIGN TEAM,Y30003 CONTRACTORS - CONSTRUCTION,100004 LBH  / SUNDRY, £ 345.00 
2023/24,DECEMBER,29/11/23,12/12/23,BEACON PARTNERSHIP LLP,825446,H0626 HOUSING SUPPLY PROGRAMME,440105 OTHER PROFESSIONAL FEES,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE", £ 375.00 
2023/24,DECEMBER,29/11/23,12/12/23,BEACON PARTNERSHIP LLP,825446,H0621 ESTATE REGENERATION PROGRAMME,440105 OTHER PROFESSIONAL FEES,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE", £ 375.00 
2023/24,DECEMBER,30/11/23,11/12/23,BEAUMONT COURT CARE HOME LTD,823006,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 97,645.03 "
2023/24,DECEMBER,30/11/23,11/12/23,BEAUMONT COURT CARE HOME LTD,823006,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 11,265.16 "
2023/24,DECEMBER,30/11/23,11/12/23,BEAUMONT COURT CARE HOME LTD,823006,D0829 MENTAL HEALTH SUPPORT (ELFT),520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 7,583.04 "
2023/24,DECEMBER,13/12/23,19/12/23,BEAUMONT COURT CARE HOME LTD,823006,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 45,373.60 "
2023/24,DECEMBER,13/12/23,19/12/23,BEAUMONT COURT CARE HOME LTD,823006,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 11,265.16 "
2023/24,DECEMBER,13/12/23,19/12/23,BEAUMONT COURT CARE HOME LTD,823006,D0829 MENTAL HEALTH SUPPORT (ELFT),520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 7,583.04 "
2023/24,DECEMBER,07/12/23,28/12/23,BEELINE PROMOTIONAL PRODUCTS LTD,814455,B0802 PRINT UNIT,450000 PRINTING,191600 FACILITIES & MANAGEMENT SERVICES / PRINTING, £ 938.50 
2023/24,DECEMBER,30/11/23,19/12/23,BEES PHARMACY,806799,D0868 CLINICAL SEXUAL HEALTH SERVICE,500005 EXTERNAL CONTRACTORS,151510 HEALTHCARE / PUBLIC HEALTH, £ 285.00 
2023/24,DECEMBER,01/12/23,06/12/23,BEIS CHINUCH LEBONOS GIRLS SCHOOL,815786,F5101 SFF PVI'S SETTINGS,500115 DEVOLVED GRANTS,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE), £ 828.00 
2023/24,DECEMBER,19/12/23,22/12/23,BEIS CHINUCH LEBONOS GIRLS SCHOOL,815786,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 1,269.82 "
2023/24,DECEMBER,20/09/23,11/12/23,BEIS CHINUCH LEBONOS GIRLS SCHOOL,815786,F6100 EY BLOCK INCLUSION FUND,500115 DEVOLVED GRANTS,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 2,755.20 "
2023/24,DECEMBER,31/10/23,21/12/23,BEIS MALKA SCHOOL,815987,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 16,378.32 "
2023/24,DECEMBER,20/12/23,27/12/23,BEIS TRANA GIRLS SCHOOL,816144,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 1,431.30 "
2023/24,DECEMBER,30/11/23,06/12/23,BELL BRUSH,737779,H0378 ESTATES CLEANSING,400000 EQUIPMENT,131011 CLEANING & JANITORIAL / CLEANING MATERIALS / JANITORIAL," £ 2,700.00 "
2023/24,DECEMBER,30/11/23,08/12/23,BELL BRUSH,737779,H0374 IN HOUSE FACILITIES CLEANING,400000 EQUIPMENT,131011 CLEANING & JANITORIAL / CLEANING MATERIALS / JANITORIAL, £ 430.20 
2023/24,DECEMBER,30/11/23,05/12/23,BELL BRUSH,737779,H0374 IN HOUSE FACILITIES CLEANING,400000 EQUIPMENT,131011 CLEANING & JANITORIAL / CLEANING MATERIALS / JANITORIAL, £ 510.00 
2023/24,DECEMBER,11/12/23,21/12/23,BELL BRUSH,737779,H0378 ESTATES CLEANSING,400000 EQUIPMENT,131011 CLEANING & JANITORIAL / CLEANING MATERIALS / JANITORIAL, £ 697.50 
2023/24,DECEMBER,11/12/23,21/12/23,BELL BRUSH,737779,H0358 AREA 1 - STREET CLEANSING,400000 EQUIPMENT,131011 CLEANING & JANITORIAL / CLEANING MATERIALS / JANITORIAL, £ 508.50 
2023/24,DECEMBER,11/12/23,21/12/23,BELL BRUSH,737779,H0374 IN HOUSE FACILITIES CLEANING,400000 EQUIPMENT,131011 CLEANING & JANITORIAL / CLEANING MATERIALS / JANITORIAL, £ 278.00 
2023/24,DECEMBER,27/11/23,04/12/23,BELL BRUSH,737779,H0374 IN HOUSE FACILITIES CLEANING,400000 EQUIPMENT,131011 CLEANING & JANITORIAL / CLEANING MATERIALS / JANITORIAL," £ 1,800.60 "
2023/24,DECEMBER,27/11/23,04/12/23,BELL BRUSH,737779,H0378 ESTATES CLEANSING,400000 EQUIPMENT,131011 CLEANING & JANITORIAL / CLEANING MATERIALS / JANITORIAL, £ 390.00 
2023/24,DECEMBER,27/11/23,06/12/23,BELLROCK PROPERTY & FACILITIES MANAGE,824480,J6010 R & M - CIVIC BUILDINGS,200000 REPAIRS & MAINTENANCE,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS"," £ 127,109.54 "
2023/24,DECEMBER,30/11/23,11/12/23,BELMONT LODGE,815043,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 9,662.00 "
2023/24,DECEMBER,30/11/23,11/12/23,BELMONT LODGE,815043,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 8,080.00 "
2023/24,DECEMBER,30/11/23,11/12/23,BELMONT LODGE,815043,D0828 SUPPORT FOR SOCIAL ISOLATION,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,232.00 "
2023/24,DECEMBER,13/12/23,19/12/23,BELMONT LODGE,815043,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 9,662.00 "
2023/24,DECEMBER,13/12/23,19/12/23,BELMONT LODGE,815043,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 8,080.00 "
2023/24,DECEMBER,13/12/23,19/12/23,BELMONT LODGE,815043,D0828 SUPPORT FOR SOCIAL ISOLATION,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,232.00 "
2023/24,DECEMBER,30/11/23,19/12/23,BENJAMIN CHEMIST,817848,D0868 CLINICAL SEXUAL HEALTH SERVICE,500005 EXTERNAL CONTRACTORS,151510 HEALTHCARE / PUBLIC HEALTH, £ 540.00 
2023/24,DECEMBER,30/11/23,11/12/23,BENNETTS CASTLE CARE CENTRE,822067,D0826 MENTAL HEALTH SUPPORT (ASC),520040 RESIDENTIAL CARE,321016 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / NURSING HOMES (SERVICE)," £ 120,857.14 "
2023/24,DECEMBER,30/11/23,11/12/23,BENNETTS CASTLE CARE CENTRE,822067,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,321016 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / NURSING HOMES (SERVICE)," £ 11,822.23 "
2023/24,DECEMBER,30/11/23,11/12/23,BENNETTS CASTLE CARE CENTRE,822067,D0822 PHYSICAL SUPPORT,520215 FREE NURSING CARE,321016 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / NURSING HOMES (SERVICE)," £ 1,694.91 "
2023/24,DECEMBER,13/12/23,19/12/23,BENNETTS CASTLE CARE CENTRE,822067,D0826 MENTAL HEALTH SUPPORT (ASC),520040 RESIDENTIAL CARE,321016 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / NURSING HOMES (SERVICE)," £ 18,000.00 "
2023/24,DECEMBER,13/12/23,19/12/23,BENNETTS CASTLE CARE CENTRE,822067,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,321016 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / NURSING HOMES (SERVICE)," £ 3,681.16 "
2023/24,DECEMBER,13/12/23,19/12/23,BENNETTS CASTLE CARE CENTRE,822067,D0822 PHYSICAL SUPPORT,520215 FREE NURSING CARE,321016 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / NURSING HOMES (SERVICE), £ 878.84 
2023/24,DECEMBER,30/11/23,11/12/23,BERESFORD HOUSE LTD,822996,D0829 MENTAL HEALTH SUPPORT (ELFT),520070 SUPPORTED LIVING,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING," £ 31,079.57 "
2023/24,DECEMBER,13/12/23,19/12/23,BERESFORD HOUSE LTD,822996,D0829 MENTAL HEALTH SUPPORT (ELFT),520070 SUPPORTED LIVING,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING," £ 26,465.28 "
2023/24,DECEMBER,27/11/23,14/12/23,BETTER FAMILIES SOCIAL WORK SERVICES LTD,826215,F0050 CHILDREN IN NEED,520025 SECTION 17 1989 CHILDREN'S ACT,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / EARLY INTERVENTION HEALTH SERVICES / FAMILY SUPPORT, £ 885.00 
2023/24,DECEMBER,22/11/23,14/12/23,BETTER FAMILIES SOCIAL WORK SERVICES LTD,826215,F0050 CHILDREN IN NEED,520025 SECTION 17 1989 CHILDREN'S ACT,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / EARLY INTERVENTION HEALTH SERVICES / FAMILY SUPPORT," £ 1,770.00 "
2023/24,DECEMBER,05/12/23,18/12/23,BETTER LIVING PROPERTIES LTD,805157,D0829 MENTAL HEALTH SUPPORT (ELFT),520095 OVERSTAYERS,259999 HOUSING MANAGEMENT / NOT ELSEWHERE CLASSIFIED," £ 1,416.80 "
2023/24,DECEMBER,16/11/23,05/12/23,BETTER LIVING PROPERTIES LTD,805157,D0829 MENTAL HEALTH SUPPORT (ELFT),520095 OVERSTAYERS,259999 HOUSING MANAGEMENT / NOT ELSEWHERE CLASSIFIED," £ 1,113.20 "
2023/24,DECEMBER,16/11/23,05/12/23,BETTER LIVING PROPERTIES LTD,805157,D0829 MENTAL HEALTH SUPPORT (ELFT),220000 RENTS,259999 HOUSING MANAGEMENT / NOT ELSEWHERE CLASSIFIED, £ 303.60 
2023/24,DECEMBER,08/12/23,13/12/23,BETTY LAYWARD PRIMARY SCHOOL,716153,F6100 EY BLOCK INCLUSION FUND,470000 VOLUNTARY SECTOR GRANTS PAID,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 1,800.00 "
2023/24,DECEMBER,30/11/23,11/12/23,BEULAH VISTA CARE HOME,826017,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 4,800.00 "
2023/24,DECEMBER,13/12/23,19/12/23,BEULAH VISTA CARE HOME,826017,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 4,800.00 "
2023/24,DECEMBER,30/11/23,14/12/23,BEVAN BRITTAN,530732,T9031 PRU NILE STREET,Y30003 CONTRACTORS - CONSTRUCTION,289999 LEGAL SERVICES / NOT ELSEWHERE CLASSIFIED," £ 1,750.00 "
2023/24,DECEMBER,28/11/23,14/12/23,BEVAN BRITTAN,530732,T9031 PRU NILE STREET,Y30003 CONTRACTORS - CONSTRUCTION,289999 LEGAL SERVICES / NOT ELSEWHERE CLASSIFIED," £ 6,000.00 "
2023/24,DECEMBER,31/10/23,11/12/23,BEVAN BRITTAN,530732,J6001 TECHNOLOGY LEARNING CENTRE,440030 LEGAL FEES,289999 LEGAL SERVICES / NOT ELSEWHERE CLASSIFIED," £ 5,246.00 "
2023/24,DECEMBER,23/09/23,07/12/23,BEVAN BRITTAN,530732,J6003 ESTATES MANAGEMENT (GF),440105 OTHER PROFESSIONAL FEES,289999 LEGAL SERVICES / NOT ELSEWHERE CLASSIFIED," £ 1,995.00 "
2023/24,DECEMBER,13/11/23,05/12/23,BEYOND FEELINGS COMMUNITY COUNSELLING,819103,H2811 ANTI SOCIAL BEHAVIOUR & ESTATE,440095 COUNSELLING SERVS,321010 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / ADVICE & COUNSELLING SERVICES (SERVICE)," £ 4,205.19 "
2023/24,DECEMBER,06/12/23,19/12/23,BIG BLUE DEVELOPMENTS LIMITED           ,S2029BIG10702,H0302 SUSTAINABLE TRANSPORT,500005 EXTERNAL CONTRACTORS,100004 LBH  / SUNDRY," £ 2,500.00 "
2023/24,DECEMBER,06/12/23,22/12/23,BIG CREATIVE TRAINING,820167,F6314 COLLEGE/FE 16+ SEN,500005 EXTERNAL CONTRACTORS,261520 HUMAN RESOURCES / TRAINING & CONFERENCES / TRAINING," £ 14,702.00 "
2023/24,DECEMBER,30/11/23,29/12/23,BIKUR CHOLIM D'SATMAR,448547,F0201 DISABLED CHILDREN SERVICE DCS,520050 HOME CARE - SPOT CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED, £ 336.60 
2023/24,DECEMBER,06/12/23,12/12/23,BIKUR CHOLIM D'SATMAR,448547,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 4,811.38 "
2023/24,DECEMBER,06/12/23,27/12/23,BIKUR CHOLIM D'SATMAR,448547,D0822 PHYSICAL SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 72,488.57 "
2023/24,DECEMBER,06/12/23,27/12/23,BIKUR CHOLIM D'SATMAR,448547,D0825 LEARNING DISABILITY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 22,510.18 "
2023/24,DECEMBER,06/12/23,27/12/23,BIKUR CHOLIM D'SATMAR,448547,D0823 SENSORY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 3,675.87 "
2023/24,DECEMBER,06/12/23,27/12/23,BIKUR CHOLIM D'SATMAR,448547,D0824 SUPPORT WITH MEMORY & COGNITIO,520065 HOME CARE - BLOCK CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED, £ 744.48 
2023/24,DECEMBER,06/11/23,20/12/23,BIKUR CHOLIM D'SATMAR,448547,D0822 PHYSICAL SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 70,399.89 "
2023/24,DECEMBER,06/11/23,20/12/23,BIKUR CHOLIM D'SATMAR,448547,D0823 SENSORY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 4,890.82 "
2023/24,DECEMBER,06/11/23,20/12/23,BIKUR CHOLIM D'SATMAR,448547,D0824 SUPPORT WITH MEMORY & COGNITIO,520065 HOME CARE - BLOCK CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED, £ 987.47 
2023/24,DECEMBER,06/11/23,13/12/23,BIKUR CHOLIM D'SATMAR,448547,D0825 LEARNING DISABILITY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 21,388.29 "
2023/24,DECEMBER,06/11/23,13/12/23,BIKUR CHOLIM D'SATMAR,448547,D0829 MENTAL HEALTH SUPPORT (ELFT),520065 HOME CARE - BLOCK CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED, £ 579.04 
2023/24,DECEMBER,13/11/23,29/12/23,BIKUR CHOLIM D'SATMAR,448547,F0201 DISABLED CHILDREN SERVICE DCS,520050 HOME CARE - SPOT CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 9,919.80 "
2023/24,DECEMBER,27/09/23,21/12/23,BIKUR CHOLIM D'SATMAR,448547,D0829 MENTAL HEALTH SUPPORT (ELFT),520050 HOME CARE - SPOT CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED, £ 351.56 
2023/24,DECEMBER,31/10/23,01/12/23,BINDMANS LLP                            ,S2029Bin10448,N2003 LEGAL EXT RECHARGEABLE WORK,440030 LEGAL FEES,LEGAL SERVICES," £ 16,072.30 "
2023/24,DECEMBER,30/11/23,08/12/23,BLACK ARROWS BADMINTON CLUB,825688,D0050 SPORTS DEVELOPMENT,500005 EXTERNAL CONTRACTORS,ARTS & LEISURE SERVICES / SPORT & FITNESS, £ 720.00 
2023/24,DECEMBER,08/12/23,14/12/23,BLACKHAWK NETWORK,826385,F7422 HOUSEHOLD SUPPORT,500005 EXTERNAL CONTRACTORS,CATERING / SOCIAL CARE / HOME SHOPPING SERVICE," £ 37,167.09 "
2023/24,DECEMBER,30/11/23,12/12/23,BLACKSMITH HEALTH CARE LIMITED,826048,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 7,793.96 "
2023/24,DECEMBER,13/12/23,19/12/23,BLACKSMITH HEALTH CARE LIMITED,826048,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 7,793.96 "
2023/24,DECEMBER,22/11/23,11/12/23,BLAIR ESTATES LTD,524884,H2751 NORTH EAST NHO,220010 SERVICE CHGS,151711 HOUSING MANAGEMENT / STOCK MANAGEMENT," £ 1,925.00 "
2023/24,DECEMBER,27/11/23,12/12/23,BLAKEDOWN LANDSCAPES (SE) LTD,824449,S5552 FAIRCHILD'S GARDENS,Y50005 OTHER PROFESSIONAL - EXTERNAL,HORTICULTURAL / NOT ELSEWHERE CLASSIFIED," £ 124,808.59 "
2023/24,DECEMBER,25/11/23,12/12/23,BLAKEDOWN LANDSCAPES (SE) LTD,824449,S5512 SHOREDITCH PARK,Y50005 OTHER PROFESSIONAL - EXTERNAL,HORTICULTURAL / NOT ELSEWHERE CLASSIFIED," £ 30,609.68 "
2023/24,DECEMBER,15/12/23,20/12/23,BLOOMERS DAY NURSERIES LTD,811749,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 12,551.40 "
2023/24,DECEMBER,27/11/23,01/12/23,BLOOMERS DAY NURSERIES LTD,811749,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE), £ 483.60 
2023/24,DECEMBER,06/12/23,12/12/23,BLUE SKY FOSTERING,823117,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / SPECIALIST NEEDS / FOSTERING SERVICE," £ 3,428.57 "
2023/24,DECEMBER,17/12/23,27/12/23,BLUEBIRD CARE (ISLINGTON AND HACKNEY),818983,D0822 PHYSICAL SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 38,432.57 "
2023/24,DECEMBER,17/12/23,27/12/23,BLUEBIRD CARE (ISLINGTON AND HACKNEY),818983,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 3,197.00 "
2023/24,DECEMBER,17/12/23,27/12/23,BLUEBIRD CARE (ISLINGTON AND HACKNEY),818983,D0829 MENTAL HEALTH SUPPORT (ELFT),520050 HOME CARE - SPOT CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE), £ 600.00 
2023/24,DECEMBER,17/12/23,27/12/23,BLUEBIRD CARE (ISLINGTON AND HACKNEY),818983,D0823 SENSORY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE), £ 477.50 
2023/24,DECEMBER,30/11/23,11/12/23,BLYTH CARE,822165,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 20,870.28 "
2023/24,DECEMBER,13/12/23,19/12/23,BLYTH CARE,822165,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 20,870.28 "
2023/24,DECEMBER,27/11/23,01/12/23,BNEI ZION COMMUNITY NURSERY,816847,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE), £ 362.70 
2023/24,DECEMBER,27/11/23,01/12/23,BNOS ZION OF BOBOV GIRLS,820165,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,171020 EDUCATION / STATUTORY EDUCATION SERVICES, £ 604.50 
2023/24,DECEMBER,23/11/23,04/12/23,BNOS ZION OF BOBOV GIRLS,820165,F5101 SFF PVI'S SETTINGS,500105 DELEGATED EARLY YEARS DSG,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 35,363.25 "
2023/24,DECEMBER,29/08/23,08/12/23,BNOS ZION OF BOBOV GIRLS,820165,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 4,025.00 "
2023/24,DECEMBER,30/11/23,11/12/23,BNTL CARE LTD,824855,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 4,100.00 "
2023/24,DECEMBER,30/11/23,11/12/23,BNTL CARE LTD,824855,D0824 SUPPORT WITH MEMORY & COGNITIO,520215 FREE NURSING CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES, £ 878.84 
2023/24,DECEMBER,13/12/23,19/12/23,BNTL CARE LTD,824855,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 4,100.00 "
