Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,13/08/2024,5100427849,600.00,Revenue,CREATIVE THERAPY OPTIONS LTD,147089
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,13/08/2024,5100427850,300.00,Revenue,CREATIVE THERAPY OPTIONS LTD,147089
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,13/08/2024,5100427851,450.00,Revenue,CREATIVE THERAPY OPTIONS LTD,147089
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,13/08/2024,5100427852,900.00,Revenue,CREATIVE THERAPY OPTIONS LTD,147089
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,13/08/2024,5100427853,600.00,Revenue,CREATIVE THERAPY OPTIONS LTD,147089
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,13/08/2024,5100427984,600.00,Revenue,CREATIVE THERAPY OPTIONS LTD,147089
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,13/08/2024,5100427985,600.00,Revenue,CREATIVE THERAPY OPTIONS LTD,147089
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,13/08/2024,5100427986,900.00,Revenue,CREATIVE THERAPY OPTIONS LTD,147089
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,13/08/2024,5100427987,750.00,Revenue,CREATIVE THERAPY OPTIONS LTD,147089
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,13/08/2024,5100427988,750.00,Revenue,CREATIVE THERAPY OPTIONS LTD,147089
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,13/08/2024,5100427989,450.00,Revenue,CREATIVE THERAPY OPTIONS LTD,147089
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Therapies,Therapeutic Services,6160990,13/08/2024,5100427167,336.69,Revenue,MAGIC WORDS THERAPY LTD,147125
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,13/08/2024,5100429720,"12,872.69",Revenue,MONKEY PUZZLE ASTWICK,147153
SCHOOLS,402,PVIS,4550,PVIs,Nursery Providers,6151535,13/08/2024,5100429955,"23,355.24",Revenue,MONKEY PUZZLE ASTWICK,147153
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,13/08/2024,2100349354,324.52,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,13/08/2024,2100349355,324.52,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,13/08/2024,2100349356,324.52,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,13/08/2024,2100349357,324.52,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349376,435.68,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349377,435.68,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349378,435.68,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349379,435.68,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,13/08/2024,2100349394,"1,281.07",Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,13/08/2024,2100349395,"1,281.07",Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,13/08/2024,2100349396,"1,281.07",Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,13/08/2024,2100349397,"1,281.07",Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349403,256.20,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349404,256.20,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349405,256.20,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349406,256.20,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349407,375.76,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349408,375.76,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349409,375.76,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349410,375.76,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100350095,444.63,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100350096,444.63,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100350097,444.63,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100350098,281.82,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100350099,281.82,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100350100,281.82,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100350101,286.16,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100350102,286.16,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100350103,286.16,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100350104,286.16,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100350105,281.82,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100350106,427.19,Revenue,JULEE CARE LIMITED,147228
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Professional Services - Other,6141040,13/08/2024,5100430393,"1,920.62",Capital,M3 PROPERTY MAINTENANCE,147232
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Staying Close Grant,Training,6116200,13/08/2024,5100426771,375.00,Revenue,KH FIRST AID TRAINING LTD,147264
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,13/08/2024,5100428238,360.00,Revenue,SPRING THERAPEUTIC SERVICES,147393
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,OSB Prim LT Absence,Other Payments,6160400,13/08/2024,5100430228,"1,615.42",Revenue,BEDFORD NURSERY SCHOOLS FEDERA,147456
CHILDREN'S SERVICES,401,DIRECTOR OF CHILDREN'S SERVICES,4000,Capital - Children,Capital Construction / Refurbishment,6121005,13/08/2024,5100429392,"20,266.71",Capital,R G CARTER CAMBRIDGE,147461
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,OSB Prim LT Absence,Other Payments,6160400,13/08/2024,5100430227,"2,356.71",Revenue,BALLIOL PRIMARY SCHOOL,147462
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,OSB Prim LT Absence,Other Payments,6160400,13/08/2024,5100430231,"2,610.84",Revenue,BROADMEAD LOWER SCHOOL,147483
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,OSB Prim LT Absence,Other Payments,6160400,13/08/2024,5100430249,960.61,Revenue,KINGS OAK PRIMARY SCHOOL,147484
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,OSB Prim LT Absence,Other Payments,6160400,13/08/2024,5100430250,"1,894.15",Revenue,KINGS OAK PRIMARY SCHOOL,147484
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,OSB Prim LT Absence,Other Payments,6160400,13/08/2024,5100430247,668.07,Revenue,KINGS OAK PRIMARY SCHOOL,147484
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,OSB Prim LT Absence,Other Payments,6160400,13/08/2024,5100430248,960.61,Revenue,KINGS OAK PRIMARY SCHOOL,147484
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,OSB Prim LT Absence,Other Payments,6160400,13/08/2024,5100430260,"2,850.42",Revenue,SCOTT PRIMARY SCHOOL,147538
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,OSB Prim LT Absence,Other Payments,6160400,13/08/2024,5100430261,624.46,Revenue,SCOTT PRIMARY SCHOOL,147538
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,OSB Prim LT Absence,Other Payments,6160400,13/08/2024,5100430262,"2,668.63",Revenue,SCOTT PRIMARY SCHOOL,147538
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,OSB Prim LT Absence,Other Payments,6160400,13/08/2024,5100430263,470.92,Revenue,SCOTT PRIMARY SCHOOL,147538
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,OSB Prim LT Absence,Other Payments,6160400,13/08/2024,5100430256,"2,492.99",Revenue,PRIORY PRIMARY SCHOOL,147540
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349111,464.00,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349112,468.00,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349113,464.00,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,13/08/2024,2100349116,346.48,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349125,535.32,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349126,521.05,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349127,522.00,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349128,516.06,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Home Care,6151225,13/08/2024,2100349129,610.52,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Home Care,6151225,13/08/2024,2100349130,616.18,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Home Care,6151225,13/08/2024,2100349131,617.92,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Home Care,6151225,13/08/2024,2100349132,600.99,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349110,456.40,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349093,259.00,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349094,267.02,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349096,406.80,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349097,407.45,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349098,418.44,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349099,407.63,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349100,"1,060.31",Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349101,"1,072.44",Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349102,"1,076.90",Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349103,"1,057.17",Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,13/08/2024,2100349104,477.41,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349106,343.73,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349107,315.56,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349108,345.40,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,13/08/2024,2100349109,337.66,Revenue,CAREMARK (CENTRAL BEDFORDSHIRE,147552
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,13/08/2024,5100429732,"24,760.00",Revenue,KID & PLAY TRADING LTD T/A THE,147555
SCHOOLS,402,PVIS,4550,PVIs,Grants/Subscriptions/Contributions given,6144300,13/08/2024,5100430183,404.31,Revenue,KID & PLAY TRADING LTD T/A THE,147555
SCHOOLS,402,PVIS,4550,PVIs,Nursery Providers,6151535,13/08/2024,5100429967,"58,575.71",Revenue,KID & PLAY TRADING LTD T/A THE,147555
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,OSB Prim LT Absence,Other Payments,6160400,13/08/2024,5100430245,"1,180.21",Revenue,KEMPSTON RURAL PRIMARY SCHOOL,147564
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,OSB Prim LT Absence,Other Payments,6160400,13/08/2024,5100430246,631.41,Revenue,KEMPSTON RURAL PRIMARY SCHOOL,147564
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,OSB Prim LT Absence,Other Payments,6160400,13/08/2024,5100430278,866.98,Revenue,THURLEIGH PRIMARY SCHOOL,147574
PUBLIC HEALTH,800,ASST DIRECTOR OF PUBLIC HEALTH,8010,IHWS,Professional Services - Other,6141040,13/08/2024,5100426077,"40,000.00",Revenue,WE CAN CREATIVE LTD,147612
PUBLIC HEALTH,800,ASST DIRECTOR OF PUBLIC HEALTH,8010,IHWS,Professional Services - Other,6141040,13/08/2024,5100429318,"-40,000.00",Revenue,WE CAN CREATIVE LTD,147612
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Private Contractors,6151500,13/08/2024,5100429348,"1,972.52",Capital,XYLEM WATER SOLUTIONS UK LTD,147663
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,13/08/2024,5100429605,"1,071.36",Revenue,STUDHAM VILLAGE COF E ACADEMY,147707
CHILDREN'S SERVICES,401,DIRECTOR OF CHILDREN'S SERVICES,4000,Capital - Children,Professional Services - Other,6141040,13/08/2024,5100426949,700.00,Capital,FORESTWOOD SERVICE LTD,147870
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,13/08/2024,5100429473,334.80,Revenue,LITTLE EXPLORES,147890
CHILDREN'S SERVICES,401,RESOURCES,4050,Household Support,Household Support Fund,6161650,13/08/2024,5100426174,"13,020.00",Revenue,WONDE LTD,147905
CHILDREN'S SERVICES,401,RESOURCES,4050,Household Support,Household Support Fund,6161650,13/08/2024,5100425501,"1,365.00",Revenue,WONDE LTD,147905
CHILDREN'S SERVICES,401,RESOURCES,4050,Household Support,Household Support Fund,6161650,13/08/2024,5100425498,"2,520.00",Revenue,WONDE LTD,147905
CHILDREN'S SERVICES,401,RESOURCES,4050,Household Support,Household Support Fund,6161650,13/08/2024,5100425497,"3,885.00",Revenue,WONDE LTD,147905
CHILDREN'S SERVICES,401,RESOURCES,4050,Household Support,Household Support Fund,6161650,13/08/2024,5100425496,"4,200.00",Revenue,WONDE LTD,147905
CHILDREN'S SERVICES,401,RESOURCES,4050,Household Support,Household Support Fund,6161650,13/08/2024,5100425492,"1,260.00",Revenue,WONDE LTD,147905
CHILDREN'S SERVICES,401,RESOURCES,4050,Household Support,Household Support Fund,6161650,13/08/2024,5100425491,"5,565.00",Revenue,WONDE LTD,147905
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Grants/Subscriptions/Contributions given,6144300,13/08/2024,5100425947,"1,524.75",Revenue,WONDE LTD,147905
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Grants/Subscriptions/Contributions given,6144300,13/08/2024,5100429286,"2,241.25",Revenue,WONDE LTD,147905
SOCIAL CARE HEALTH & HOUSING,500,HOUSING SOLUTIONS (GF),5150,Local Welfare Prov,Emergency provision,6151550,13/08/2024,5100426220,800.00,Revenue,WONDE LTD,147905
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,ASC Carers Vouchers,6151290,13/08/2024,5100429296,484.50,Revenue,TIME AFTER TIME,147921
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,ASC Carers Vouchers,6151290,13/08/2024,5100429297,399.00,Revenue,TIME AFTER TIME,147921
PLACE AND COMMUNITIES,600,PUBLIC PROTECTION,6700,Public Protection,Professional Services - Consultancy,6141020,13/08/2024,5100428151,"2,566.50",Revenue,HADLEY EHS LTD,147938
SCHOOLS,402,PVIS,4550,PVIs,Grants/Subscriptions/Contributions given,6144300,13/08/2024,5100430092,"1,468.80",Revenue,LIME TREE PRIMARY ACADEMY,147960
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,13/08/2024,5100427261,900.00,Revenue,THE CHILD PSYCHOLOGY SERVICE C,148048
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Chiltern Vale Quadra,Repairs Alterations and Maintenance of Buildings,6121000,13/08/2024,5100425383,300.12,Revenue,BUILDING ENERGY MANAGE SERVS L,148072
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Integrated Transport,Transport Contracts,6151520,13/08/2024,5100427699,"1,677.50",Revenue,AGITO TRANSPORT PLANNING LLP,148099
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,13/08/2024,5100427518,366.50,Revenue,TIME 2 PLAY THERAPY,148125
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,13/08/2024,5100429654,"2,008.80",Revenue,LITTLE WALKERS,148147
SCHOOLS,402,PVIS,4550,PVIs,Nursery Providers,6151535,13/08/2024,5100429874,"1,375.14",Revenue,LITTLE WALKERS,148147
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Music Operations,Private Contractors,6151500,13/08/2024,5100430297,814.51,Revenue,SIMON ALEXANDER BRETT,148165
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,13/08/2024,5100429556,669.60,Revenue,Personal Payment,148218
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Music Operations,Private Contractors,6151500,13/08/2024,5100428167,433.25,Revenue,CHRIS COLBRAN MUSIC,148282
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Planned Servicing,6121070,13/08/2024,5100425675,337.50,Revenue,CALBARRIE COMPLIANCE SERVICES,148343
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Planned Servicing,6121070,13/08/2024,5100425667,662.50,Revenue,CALBARRIE COMPLIANCE SERVICES,148343
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,13/08/2024,5100429491,334.80,Revenue,Personal Payment,148349
SCHOOLS,402,PVIS,4550,PVIs,Nursery Providers,6151535,13/08/2024,5100429841,804.00,Revenue,Personal Payment,148349
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/08/2024,2100349450,640.71,Revenue,ASCON CARE,148365
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/08/2024,2100349451,640.71,Revenue,ASCON CARE,148365
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/08/2024,2100349452,640.71,Revenue,ASCON CARE,148365
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/08/2024,2100349453,640.71,Revenue,ASCON CARE,148365
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,13/08/2024,2100349454,300.51,Revenue,ASCON CARE,148365
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,13/08/2024,5100429584,"1,004.40",Revenue,Personal Payment,148366
SCHOOLS,402,PVIS,4550,PVIs,Nursery Providers,6151535,13/08/2024,5100429892,"2,620.38",Revenue,Personal Payment,148366
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,13/08/2024,5100427844,675.00,Revenue,THE SENSORY SMART CHILD LTD,148377
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,13/08/2024,5100427845,540.00,Revenue,THE SENSORY SMART CHILD LTD,148377
SCHOOLS,402,PVIS,4550,PVIs,Grants/Subscriptions/Contributions given,6144300,13/08/2024,5100430066,503.88,Revenue,ADVANTAGE SCHOOL,148515
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,DSG Funded Childcare,Nursery Providers,6151535,13/08/2024,5100429585,"1,004.40",Revenue,PRESTIGE KIDDIZONE LTD,148562
SCHOOLS,402,PVIS,4550,PVIs,Nursery Providers,6151535,13/08/2024,5100429861,"1,065.60",Revenue,PRESTIGE KIDDIZONE LTD,148562
