Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
RESOURCES,150,LEGAL SERVICES,7500,Legal Services,External Legal Costs,6141045,14/05/2024,5100409336,135.20,Revenue,PATHFINDER LEGAL SERVICES LTD,0000142970
RESOURCES,150,LEGAL SERVICES,7500,Legal Services,External Legal Costs,6141045,14/05/2024,5100409336,"15,167.85",Revenue,PATHFINDER LEGAL SERVICES LTD,0000142970
RESOURCES,150,LEGAL SERVICES,7500,Legal Services,External Legal Costs,6141045,14/05/2024,5100409336,"8,734.15",Revenue,PATHFINDER LEGAL SERVICES LTD,0000142970
HRA,850,HOUSING SERVICES (HRA),5100,Homeless Hostel,Financial Inclusion,6141085,14/05/2024,5100404115,"1,050.00",Revenue,DOREE BONNER INTERNATIONAL,0000143322
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Top Up Payments,Direct School Support,6151335,14/05/2024,5100406051,"9,261.00",Revenue,THE PRIORY SCHOOL,0000143368
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288360,"1,192.69",Revenue,MOBELLE HOME CARE LTD,0000143484
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288361,"1,192.69",Revenue,MOBELLE HOME CARE LTD,0000143484
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288359,"1,192.69",Revenue,MOBELLE HOME CARE LTD,0000143484
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288452,437.07,Revenue,MOBELLE HOME CARE LTD,0000143484
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288470,443.41,Revenue,MOBELLE HOME CARE LTD,0000143484
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288471,461.16,Revenue,MOBELLE HOME CARE LTD,0000143484
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288472,443.41,Revenue,MOBELLE HOME CARE LTD,0000143484
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288474,"1,169.70",Revenue,MOBELLE HOME CARE LTD,0000143484
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288475,371.24,Revenue,MOBELLE HOME CARE LTD,0000143484
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,ASC Carers Vouchers,6151290,14/05/2024,5100409812,276.55,Revenue,MOBELLE HOME CARE LTD,0000143484
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Out of  County Plac,Voluntary & Independent Schools,6151710,14/05/2024,5100406053,"23,165.71",Revenue,OVERLEY HALL SCHOOL LTD,0000143831
SOCIAL CARE HEALTH & HOUSING,500,SAFEGUARDING/PSW/OT,5201,Mental Cap & IMCA,Professional Services - Other,6141040,14/05/2024,5100405944,546.97,Revenue,GREENWILLS LTD,0000143931
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,14/05/2024,2100288319,660.25,Revenue,EXCLUSIVE CARE LTD,0000144087
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,14/05/2024,2100288320,924.35,Revenue,EXCLUSIVE CARE LTD,0000144087
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,14/05/2024,2100288321,924.35,Revenue,EXCLUSIVE CARE LTD,0000144087
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,14/05/2024,2100288322,924.35,Revenue,EXCLUSIVE CARE LTD,0000144087
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,14/05/2024,2100288323,660.25,Revenue,EXCLUSIVE CARE LTD,0000144087
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,14/05/2024,2100288339,943.76,Revenue,EXCLUSIVE CARE LTD,0000144087
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,14/05/2024,2100288340,"1,321.27",Revenue,EXCLUSIVE CARE LTD,0000144087
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,14/05/2024,2100288341,"1,321.27",Revenue,EXCLUSIVE CARE LTD,0000144087
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,14/05/2024,2100288342,"1,321.27",Revenue,EXCLUSIVE CARE LTD,0000144087
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,14/05/2024,2100288343,943.76,Revenue,EXCLUSIVE CARE LTD,0000144087
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,Linsell House,ICT Costs Software,6142415,14/05/2024,5100405958,362.66,Revenue,PERSON CENTRED SOFTWARE LTD,0000144191
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,Westlands OPH,ICT Costs Software,6142415,14/05/2024,5100405959,216.08,Revenue,PERSON CENTRED SOFTWARE LTD,0000144191
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,Allison House OPH,ICT Costs Software,6142415,14/05/2024,5100405960,311.70,Revenue,PERSON CENTRED SOFTWARE LTD,0000144191
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Top Up Payments,Direct School Support,6151335,14/05/2024,5100406032,"7,106.00",Revenue,SOUTHFIELD PRIMARY SCHOOL,0000144400
RESOURCES,150,PEOPLE,7300,Training,Training – Internal Adult Social Care,6151731,14/05/2024,5100406090,"2,280.00",Revenue,HUNTERSJOY LTD,0000144476
RESOURCES,150,PEOPLE,7300,Training,Training – Corporate,6151733,14/05/2024,5100407077,750.00,Revenue,ABC FOOD LAW,0000144507
PLACE AND COMMUNITIES,600,BUSINESS INVESTMENT & PLACE DELIVERY,6300,Adult Skills Budget,Private Contractors,6151500,14/05/2024,5100408921,"3,000.00",Revenue,WATERSIDE CONSULTANCY HERTFORD,0000144523
PLACE AND COMMUNITIES,600,BUSINESS INVESTMENT & PLACE DELIVERY,6300,Adult Skills Budget,Private Contractors,6151500,14/05/2024,5100408920,"5,310.74",Revenue,WATERSIDE CONSULTANCY HERTFORD,0000144523
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Fostering Service,Private Contractors,6151500,14/05/2024,5100409047,400.00,Revenue,EARLY CRISIS PREVENTION SERVIC,0000144685
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288713,771.43,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288714,771.43,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288715,771.43,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100289121,"4,260.46",Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100289122,"-4,277.60",Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100289123,"5,321.29",Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288716,771.43,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288717,771.43,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288718,771.43,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288719,771.43,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288720,771.43,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288721,771.43,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288722,771.43,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288723,771.43,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288724,771.43,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288725,771.43,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288726,297.97,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288727,297.97,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288728,297.97,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288729,297.97,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288730,297.97,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288731,297.97,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288732,297.97,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288733,297.97,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288734,297.97,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288735,297.97,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288736,297.97,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100289120,"-4,277.60",Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100289119,"4,260.46",Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100289118,"-4,277.60",Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100289117,"4,243.32",Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100289116,"-4,277.60",Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288766,297.97,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288765,297.97,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288764,297.97,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288763,771.43,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288762,771.43,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288761,771.43,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288738,297.97,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288737,297.97,Revenue,ELDER TECHNOLOGIES LTD,0000144772
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Supported Living,6151215,14/05/2024,2100288526,"1,068.73",Revenue,SUPPORTED INDEPENDENT LIVING,0000144784
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Supported Living,6151215,14/05/2024,2100288567,"1,068.73",Revenue,SUPPORTED INDEPENDENT LIVING,0000144784
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Supported Living,6151215,14/05/2024,2100288568,"1,068.73",Revenue,SUPPORTED INDEPENDENT LIVING,0000144784
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Supported Living,6151215,14/05/2024,2100288569,"1,068.73",Revenue,SUPPORTED INDEPENDENT LIVING,0000144784
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Independent Foster Care  (New),6151800,14/05/2024,5100409354,"5,742.90",Revenue,BY THE BRIDGE LTD,0000144815
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Independent Foster Care  (New),6151800,14/05/2024,5100409355,"-4,020.00",Revenue,BY THE BRIDGE LTD,0000144815
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Primary Early Interv,Other Payments,6160400,14/05/2024,5100408946,693.00,Revenue,GEMINI CARS LTD,0000144896
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Primary Early Interv,Transport & Meals (Social Services Care),6151265,14/05/2024,5100408947,226.00,Revenue,JAMEELA TRAVEL,0000144911
CHILDREN'S SERVICES,401,DIRECTOR OF CHILDREN'S SERVICES,4000,Capital - Children,Professional Services - Consultancy,6141020,14/05/2024,5100408935,"1,518.00",Capital,CONCERTUS DESIGN & PRPTY CONSU,0000144960
CHILDREN'S SERVICES,401,DIRECTOR OF CHILDREN'S SERVICES,4000,Capital - Children,Professional Services - Consultancy,6141020,14/05/2024,5100408936,"2,659.54",Capital,CONCERTUS DESIGN & PRPTY CONSU,0000144960
CHILDREN'S SERVICES,401,DIRECTOR OF CHILDREN'S SERVICES,4000,Capital - Children,Professional Services - Consultancy,6141020,14/05/2024,5100408937,"5,171.22",Capital,CONCERTUS DESIGN & PRPTY CONSU,0000144960
CHILDREN'S SERVICES,401,DIRECTOR OF CHILDREN'S SERVICES,4000,Capital - Children,Professional Services - Consultancy,6141020,14/05/2024,5100408938,"1,209.05",Capital,CONCERTUS DESIGN & PRPTY CONSU,0000144960
CHILDREN'S SERVICES,401,DIRECTOR OF CHILDREN'S SERVICES,4000,Capital - Children,Professional Services - Consultancy,6141020,14/05/2024,5100408939,"4,880.00",Capital,CONCERTUS DESIGN & PRPTY CONSU,0000144960
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Professional Services - Other,6141040,14/05/2024,5100409292,"2,946.52",Capital,CONCERTUS DESIGN & PRPTY CONSU,0000144960
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Professional Services - Consultancy,6141020,14/05/2024,5100408940,"14,462.60",Capital,CONCERTUS DESIGN & PRPTY CONSU,0000144960
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Professional Services - Consultancy,6141020,14/05/2024,5100408933,"2,842.40",Capital,CONCERTUS DESIGN & PRPTY CONSU,0000144960
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Professional Services - Consultancy,6141020,14/05/2024,5100408934,"1,756.19",Capital,CONCERTUS DESIGN & PRPTY CONSU,0000144960
HRA,850,HOUSING SERVICES (HRA),5100,HRA Inclusion,Water Services,6120800,14/05/2024,5100408950,274.93,Revenue,AFFINITY WATER LTD,0000145115
RESOURCES,150,FINANCE,7200,Brokerage & DPs,Professional Services - Other,6141040,14/05/2024,5100409294,"3,090.29",Revenue,PREPAID FINANCIAL SERVICES,0000145181
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,LAC Transport,Transport & Meals (Social Services Care),6151265,14/05/2024,5100408620,"1,020.00",Revenue,FLEXIBLE CARS,0000145222
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,14/05/2024,2200097849,290.12,Revenue,Personal Payment,0000145228
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Repairs Alterations and Maintenance of Buildings,6121000,14/05/2024,5100409472,"1,606.80",Revenue,FIRST RESPONSE FIRE SAFETY UK,0000145254
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Furniture Equipment and Materials,6140000,14/05/2024,5100404323,"1,230.00",Capital,MACOI,0000145322
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Furniture Equipment and Materials,6140000,14/05/2024,5100404323,248.00,Capital,MACOI,0000145322
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Furniture Equipment and Materials,6140000,14/05/2024,5100404323,237.00,Capital,MACOI,0000145322
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Furniture Equipment and Materials,6140000,14/05/2024,5100404323,104.00,Capital,MACOI,0000145322
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Furniture Equipment and Materials,6140000,14/05/2024,5100404323,638.00,Capital,MACOI,0000145322
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Furniture Equipment and Materials,6140000,14/05/2024,5100404323,168.00,Capital,MACOI,0000145322
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Furniture Equipment and Materials,6140000,14/05/2024,5100404323,362.50,Capital,MACOI,0000145322
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Furniture Equipment and Materials,6140000,14/05/2024,5100404323,247.00,Capital,MACOI,0000145322
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,14/05/2024,2100289004,451.95,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,14/05/2024,2100289003,440.03,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,14/05/2024,2100289002,449.00,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,14/05/2024,2100289001,447.97,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,14/05/2024,2100289000,417.95,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,14/05/2024,2100288999,422.04,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,14/05/2024,2100288998,411.97,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,14/05/2024,2100288992,309.99,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,14/05/2024,2100288991,272.00,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,14/05/2024,2100288990,316.00,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,14/05/2024,2100288988,362.23,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,14/05/2024,2100288987,375.93,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,14/05/2024,2100288986,406.17,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,14/05/2024,2100288985,384.84,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288984,"1,007.30",Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288983,998.76,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288982,"1,004.22",Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288981,"1,023.48",Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,14/05/2024,2100288980,"1,578.21",Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,14/05/2024,2100288979,"1,541.87",Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,14/05/2024,2100288976,280.59,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,14/05/2024,2100288975,274.65,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,14/05/2024,2100288974,282.68,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288965,984.42,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288964,992.34,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288963,981.12,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288962,963.34,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288953,941.55,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288952,915.04,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100288951,965.31,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,14/05/2024,2100289005,330.10,Revenue,LIMA HOMECARE LTD,0000145415
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,14/05/2024,2100289172,"1,055.92",Revenue,LIMA HOMECARE LTD,0000145415
