Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,11/03/2024,4244113-256735,£751.48,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,11/03/2024,4244113-256736,"£1,233.03",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,11/03/2024,4244113-256737,"£1,240.48",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,11/03/2024,4244113-256738,£865.00,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,11/03/2024,4244113-256739,"£1,390.95",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,11/03/2024,4244113-256740,£724.94,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,11/03/2024,4244113-256742,"£1,236.00",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,11/03/2024,4244113-256744,£862.02,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,11/03/2024,4244113-256745,"£1,519.65",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,11/03/2024,4244113-256746,£875.43,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,11/03/2024,4244113-256747,"£1,062.40",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,11/03/2024,4244113-256748,£721.96,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,11/03/2024,4244113-256750,£867.98,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,11/03/2024,4244113-256751,"£1,287.15",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,11/03/2024,4244113-256753,£730.90,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,11/03/2024,4244113-256754,£878.41,TYNEDALE ROADSTONE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,11/03/2024,4244115-04041976,"£1,662.90",UK ELECTRIC LTD.*
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,342215,Computers and Communications,11/03/2024,4244116-58155,"£4,086.21",UK TELEMATICS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,11/03/2024,4244117-INV073496,"£18,765.44",URBIS SCHREDER LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,11/03/2024,4244131-1128158,"£3,555.90",YOUR NRG LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,12/03/2024,4244731-2329,"£1,060.00",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338099,Services,12/03/2024,4244846-1474,£895.00,REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338099,Services,12/03/2024,4244846-1475,"£1,495.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Third Party Payments,430131,Rendered by Private Contractors,12/03/2024,4244851-2023040,"£2,674.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338027,Services,12/03/2024,4244889-00083,"£1,110.00",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,12/03/2024,4244909-2488,£600.00,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,12/03/2024,4244719-40194,£840.12,AD ASTRA ACADEMY TRUST T/A KELLOW PRIMARY SCHOOL.
Regeneration Economy and Growth,Corporate Property and Land,Construction work A908,908105,Construction work,12/03/2024,4244730-40284,"£17,750.00",ASHCOURT DEMOLITION LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,12/03/2024,4244869-40148,"£1,283.40",NEW COLLEGE DURHAM ACADEMIES TRUST (NCDAT).
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,12/03/2024,4244869-40205,"£1,648.20",NEW COLLEGE DURHAM ACADEMIES TRUST (NCDAT).
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,12/03/2024,4244906-VOUCHER23NB-SPEN028,"£1,200.00",SPENNYMOOR PROBUS CLUB.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,12/03/2024,4244720-INV08781,"£2,750.00",ADFERIAD RECOVERY LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,12/03/2024,4244721-AM1731123,"£2,076.50",ADVANCED CHILD CARE ASSESSMENTS LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,308011,Furniture,12/03/2024,4244724-180631,£840.00,ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,12/03/2024,4244745-40211,£653.40,BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304359,Equipment and Materials,12/03/2024,4244746-BMPR/1460/SKIPS,£700.00,BISHOP MIDDLEHAM PLANT & RECYCLING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304359,Equipment and Materials,12/03/2024,4244746-BMPR/1461/SKIPS,£700.00,BISHOP MIDDLEHAM PLANT & RECYCLING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304359,Equipment and Materials,12/03/2024,4244746-BMPR/1469/SKIPS,£700.00,BISHOP MIDDLEHAM PLANT & RECYCLING LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,12/03/2024,4244747-40176,£712.50,BISHOP WILKINSON CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,12/03/2024,4244748-40210,"£4,953.90",BISHOP WILKINSON CATHOLIC EDUCATION TRUST.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,12/03/2024,4244751-21688476,£735.98,BREEDON TRADING LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,12/03/2024,4244756-40181,"£3,562.50",BUSY BEARS (DURHAM) LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,12/03/2024,4244757-40182,£997.50,BUSY BEES (DURHAM) LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,12/03/2024,4244759-VOUCHER23NB-EDUR053,"£2,500.00",CALM IN EAST DURHAM CIC.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,12/03/2024,4244760-270136,£617.87,CARRS BILLINGTON AGRICULTURE.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,12/03/2024,4244761-40184,£684.03,CASTLE KINDERGARTEN LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,12/03/2024,4244769-39991,£774.18,CORECARE N/A LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,12/03/2024,4244769-40143,£534.75,CORECARE N/A LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,12/03/2024,4244770-VOUCHER23AB-4TOG010,"£28,291.00",CORNFORTH PARTNERSHIP.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,12/03/2024,4244778-96454953,£520.28,DENNIS EAGLE LTD T/A TERBERG MATEC (UK) LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,12/03/2024,4244779-383667/INVVH85,"£12,950.00",DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,12/03/2024,4244779-388586/INVADO250,"£1,200.00",DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,12/03/2024,4244779-390345/INVADO256,"£2,150.00",DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,12/03/2024,4244779-390580/INVLD127,£725.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,12/03/2024,4244779-390727/INVSJT108,"£2,500.00",DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,12/03/2024,4244779-397501/INVLD124,£625.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,12/03/2024,4244779-397590/INVSEB1X356,£775.00,DERE STREET BARRISTERS.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,12/03/2024,4244793-40141,£534.75,EDEN GARDEN NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,12/03/2024,4244794-40186,£902.75,EDEN LEARNING TRUST T/A CHILTON ACADEMY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,12/03/2024,4244800-40146,£556.14,EMMA & KIRSTY CHILDMINDING.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,12/03/2024,4244802-VOUCHER23NB-4TOG020,"£35,000.00",FERRYHILL TOWN COUNCIL.
Neighbourhoods and Climate Change,Environmental Services,Premises,150015,Apportioned Exps of Operational Blds,12/03/2024,4244805-414730926,£782.00,GAP GROUP LTD.
Neighbourhoods and Climate Change,Highways,Premises,150015,Apportioned Exps of Operational Blds,12/03/2024,4244805-414730929,"£1,035.00",GAP GROUP LTD.
Neighbourhoods and Climate Change,Highways,Premises,150015,Apportioned Exps of Operational Blds,12/03/2024,4244805-414730930,£902.06,GAP GROUP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,12/03/2024,4244811-1065-3,"£1,181.61",H MALONE & SONS LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,12/03/2024,4244812-40142,£534.75,HAPPY TIMES DAYCARE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,12/03/2024,4244815-40193,£558.60,HOWLETCH & SHOTTON CHILDCARE LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,12/03/2024,4244822-28872,"£12,332.21",JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Highways,Construction work A908,908105,Construction work,12/03/2024,4244822-28963,"£1,287.40",JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,12/03/2024,4244827-32803,£604.20,JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,12/03/2024,4244827-32806,"£2,072.00",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,12/03/2024,4244827-32807,"£2,908.00",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,12/03/2024,4244827-32809,"£1,531.60",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,12/03/2024,4244827-32839,"£1,255.00",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,12/03/2024,4244829-0104/00031450,£510.00,JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,12/03/2024,4244829-0113/00055909,"£1,012.50",JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,12/03/2024,4244829-0303/01147736,£832.50,JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,12/03/2024,4244831-4825,£925.00,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,12/03/2024,4244831-4826,£795.50,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,12/03/2024,4244831-4828,£943.50,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,12/03/2024,4244831-4829,£943.50,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,12/03/2024,4244831-4830,£943.50,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,12/03/2024,4244831-4831,£943.50,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,12/03/2024,4244831-4832,"£1,136.00",KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,12/03/2024,4244831-4909,£795.50,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,12/03/2024,4244831-4910,£795.50,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,12/03/2024,4244831-4911,£795.50,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,12/03/2024,4244831-4912,£965.00,KEVIN SNOWDON GROUNDWORKS LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,12/03/2024,4244840-40213,"£5,652.90",LINGFIELD EDUCATION TRUST T/A WOODHAM BURN COMMUNITY PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,12/03/2024,4244841-40198,£694.32,LITLE MEADOWS NURSERY.
Resources BK0010,Transactional & Customer Services,Supplies and Services,384180,Miscellaneous Expenses,12/03/2024,4244843-1562031,"£3,469.41",LOOMIS UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,12/03/2024,4244865-33017,"£1,105.06",MULTEVO LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,352001,Conference Expenses,12/03/2024,4244866-2023/50,£520.00,NATIONAL ASSOCIATION OF COUNCILLORS.*
Neighbourhoods and Climate Change,Highways,Fees,901002,Consultants fees 901002,12/03/2024,4244876-88-2318616,"£9,566.00",OVE ARUP & PARTNERS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,12/03/2024,4244884-2123028800,"£1,657.00",PRECIA-MOLEN UK LTD T/A SHERING WEIGHING LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,12/03/2024,4244895-2024.1000005589,£504.62,SCARAB SWEEPERS LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,12/03/2024,4244897-VOUCHER23AB-EDRC009,"£11,811.00",SEDGEFIELD TOWN COUNCIL.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,12/03/2024,4244908-40209,£694.98,STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,12/03/2024,4244910-40212,"£1,855.54",SUNSHINE DAY NURSERY LTD.
Resources BK0010,Digital Services,Supplies and Services,342033,Computers and Communications,12/03/2024,4244912-148500,"£3,869.32",SWITCHSHOP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,12/03/2024,4244913-1099791,£856.44,T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,12/03/2024,4244913-1136805,£526.66,T CROSSLING & CO LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,12/03/2024,4244919-308229/INVGR713,"£1,440.00",TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,12/03/2024,4244919-309435/INVKIO326,"£1,030.00",TRINITY CHAMBERS.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,12/03/2024,4244921-VOUCHER23AB-TEES009,"£16,000.00",UPPER TEESDALE AGRICULTURAL SUPPORT SERVICES LTD (UTASS).
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,12/03/2024,4244923-INV-64255,"£2,518.10",VISTECH SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,12/03/2024,4244923-INV-64262,£837.93,VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,12/03/2024,4244923-INV-64330,"£1,758.20",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,12/03/2024,4244923-INV-64332,"£1,028.10",VISTECH SERVICES LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338078,Services,12/03/2024,4244923-INV-64334,"£5,050.08",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,12/03/2024,4244923-INV-64339,"£2,503.20",VISTECH SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Third Party Payments,440999,Other third party payments E440,12/03/2024,4244929-SLIN/00006327,"£4,000.00",WORKERS` EDUCATIONAL ASSOCIATION.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,12/03/2024,4244932-1129818,£846.44,YOUR NRG LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,12/03/2024,4244932-1131096,"£16,648.80",YOUR NRG LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,12/03/2024,4244932-1132979,"£21,371.97",YOUR NRG LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,12/03/2024,4244932-1132982,"£9,542.37",YOUR NRG LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,338099,Services,13/03/2024,4245114-2620,"£7,790.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/03/2024,4245310-F119/FEB24,"£3,913.59",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/03/2024,4245435-581294,£745.92,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/03/2024,4245581-010224,"£1,081.92",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/03/2024,4245581-020224,"£1,082.56",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,13/03/2024,4245668-1484,"£3,220.00",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,13/03/2024,4245708-I-24-1400699,"£30,415.20",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230013,Contract Hire,13/03/2024,4245719-2/2024,"£1,892.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/03/2024,4245719-2053JAN24,"£2,671.56",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/03/2024,4245719-3/2024,"£2,083.91",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,13/03/2024,4245739-I-24-1400914,"£4,240.88",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,13/03/2024,4245740-I-24-1400946,"£4,407.48",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,13/03/2024,4245811-1345,"£3,350.00",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,13/03/2024,4245811-1346,"£1,000.00",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,13/03/2024,4246093-I-24-1401313,"£2,862.56",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,13/03/2024,4246325-I-24-1401291,"£2,734.24",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,13/03/2024,4246338-I-24-1401024,"£26,100.24",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,13/03/2024,4246340-I-24-1401232,"£10,995.20",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,13/03/2024,4246391-I-24-1401216,"£71,574.44",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,13/03/2024,4246392-I-24-1401076,"£7,210.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338099,Services,13/03/2024,4245199-0000136662,"£9,430.00",BOWLING VISION LTD T/A BOWLING VISION.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,13/03/2024,4245391-I-24-1247423,"£3,780.88",EXCELLENCE HOME CARE LTD T/A EXCELLENCE HOME CARE.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,13/03/2024,4245391-I-24-1400875,"£15,332.12",EXCELLENCE HOME CARE LTD T/A EXCELLENCE HOME CARE.
Regeneration Economy and Growth,Business Durham,Supplies and Services,338027,Services,13/03/2024,4245589-2,"£2,500.00",LATOYA MISTRAL FERNS T/A POLITWEAK.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338066,Services,13/03/2024,4245861-MLPAC23,"£1,381.25",RADIOLOGY DOMAIN LTD.
Adult and Health Services,Commissioning inc Supporting People,Supplies and Services,338099,Services,13/03/2024,4246039-240500099,"£1,715.00",ABILIA LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,13/03/2024,4246075-I-24-1097113,"£6,500.20",ACORN RECOVERY PROJECTS.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,13/03/2024,4246087-PIG_191272,"£5,394.00",AMBER FOSTERING LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425020,Rendered by Voluntary Organisations,13/03/2024,4246096-PIG_192024,"£1,939.00",ARK CONSULTANTS UK LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,13/03/2024,4246135-PIG_192020,"£7,626.00",CALL4CARE SERVICES LTD T/A SOLOMONS HOUSE.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440062,Other third party payments E440,13/03/2024,4246217-PIG_191310,"£1,950.00",EXCELLENCE HOME CARE LTD T/A EXCELLENCE HOME CARE.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,13/03/2024,4246230-PIG_191278,"£33,915.00",FOSTERING SOLUTIONS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,13/03/2024,4246242-I-24-1401167,"£2,948.28",GB HEALTHCARE GROUP LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,13/03/2024,4246283-PIG_191319,"£5,850.96",INTEGRATED SERVICES PROGRAMME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,13/03/2024,4246321-I-24-1401266,"£107,157.71",MARTON CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,13/03/2024,4246322-I-24-1401019,"£99,506.66",MARTON CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,13/03/2024,4246323-I-24-1401221,"£13,725.00",MARTON CARE HOMES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,13/03/2024,4246352-PIG_192007,"£14,025.04",NURTURE CHILDCARE SERVICES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,13/03/2024,4246378-PIG_191372,"£20,357.55",PROSPERITY CHILDRENS SERVICES LTD T/A PLUTO HOUSE.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440038,Other third party payments E440,13/03/2024,4246380-PIG_192002,"£15,450.02",RAPID CARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,13/03/2024,4246468-PIG_191334,"£19,800.00",U5 LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,13/03/2024,4244938-I-24-1400700,"£21,326.40",ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,13/03/2024,4244938-I-24-1400701,"£25,807.32",ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,13/03/2024,4244938-I-24-1400706,"£42,133.16",ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,13/03/2024,4244938-I-24-1400707,"£12,983.04",ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,13/03/2024,4244938-I-24-1400757,"£44,810.92",ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,13/03/2024,4244938-I-24-1400794,"£40,423.84",ACCEPT CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,13/03/2024,4244938-I-24-1400795,"£28,214.32",ACCEPT CARE LTD.
