query agr_getbrowser 'Monthly Spend Report (SE)',,,,,,,,,
sort,,,,,,,,,
columns,text apar_id,text xapar_id,amount,text account,text xaccount,text pay_date__1,text voucher_no,text xstr20dim_1,text xdim_1
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,81.39,R2001,R&M - Departmental planned (external),06/07/2023,130394502,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,198.97,R2001,R&M - Departmental planned (external),25/07/2023,130396520,Project and Works Team – Maintenance Programme,Centralised R&M
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,198.94,R2001,R&M - Departmental planned (external),17/07/2023,130395521,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,83.44,R2001,R&M - Departmental planned (external),13/07/2023,130388777,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),28/07/2023,130396686,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,582.83,R2001,R&M - Departmental planned (external),11/07/2023,130394665,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,113.63,R2001,R&M - Departmental planned (external),17/07/2023,130395518,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,70.65,R2001,R&M - Departmental planned (external),25/07/2023,130396537,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,174.77,R2001,R&M - Departmental planned (external),11/07/2023,130394685,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.80,R2001,R&M - Departmental planned (external),17/07/2023,130395515,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,276.24,R2001,R&M - Departmental planned (external),06/07/2023,130394476,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,109.24,R2001,R&M - Departmental planned (external),13/07/2023,130389468,Facilities Management,Management of Vacant Properties
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),17/07/2023,130395545,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,67.59,R2001,R&M - Departmental planned (external),28/07/2023,130396684,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),12/07/2023,130387278,Estates and Valuations,"i10 Facilities Management	"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,155.20,R2001,R&M - Departmental planned (external),17/07/2023,130394297,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,86.65,R2001,R&M - Departmental planned (external),31/07/2023,130396939,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"1,218.49",R2001,R&M - Departmental planned (external),28/07/2023,130394500,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,60.00,R2001,R&M - Departmental planned (external),20/07/2023,130394649,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,46.60,R2001,R&M - Departmental planned (external),03/07/2023,130386949,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,67.59,R2001,R&M - Departmental planned (external),17/07/2023,130395393,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),21/07/2023,130393275,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"3,463.62",R2001,R&M - Departmental planned (external),13/07/2023,130388595,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Planned Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,358.42,R2001,R&M - Departmental planned (external),13/07/2023,130393853,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,151.32,R2001,R&M - Departmental planned (external),12/07/2023,130392044,Estates and Valuations,"i10 Facilities Management	"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,128.04,R2001,R&M - Departmental planned (external),05/07/2023,130394068,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,430.10,R2001,R&M - Departmental planned (external),11/07/2023,130388921,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,875.18,R2001,R&M - Departmental planned (external),13/07/2023,130393856,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,117.58,R2001,R&M - Departmental planned (external),25/07/2023,130396017,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,153.87,R2001,R&M - Departmental planned (external),05/07/2023,130393083,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,217.07,R2001,R&M - Departmental planned (external),31/07/2023,130395379,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,169.06,R2001,R&M - Departmental planned (external),17/07/2023,130395539,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"1,331.70",R2001,R&M - Departmental planned (external),03/07/2023,130391071,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Planned Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,467.27,R2001,R&M - Departmental planned (external),03/07/2023,130392834,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,113.89,R2001,R&M - Departmental planned (external),20/07/2023,130395857,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,99.26,R2001,R&M - Departmental planned (external),20/07/2023,130386966,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,93.59,R2001,R&M - Departmental planned (external),25/07/2023,130396541,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,96.49,R2001,R&M - Departmental planned (external),31/07/2023,130396813,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,195.22,R2001,R&M - Departmental planned (external),25/07/2023,130396538,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,999.94,R2001,R&M - Departmental planned (external),03/07/2023,130391068,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Planned Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"20,000.00",C1100,Construction and Conversion,18/07/2023,130388589,,Corporate Asset Management
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,95.18,R2001,R&M - Departmental planned (external),20/07/2023,130395542,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,73.30,R2001,R&M - Departmental planned (external),13/07/2023,130395247,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,123.39,R2001,R&M - Departmental planned (external),17/07/2023,130395522,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,93.59,R2001,R&M - Departmental planned (external),11/07/2023,130394503,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,331.33,R2001,R&M - Departmental planned (external),28/07/2023,130396521,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,182.46,R2001,R&M - Departmental planned (external),28/07/2023,130391758,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"12,650.00",C1100,Construction and Conversion,28/07/2023,130396544,,Electrical Works
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,261.16,R2001,R&M - Departmental planned (external),13/07/2023,130394480,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,54.69,R2001,R&M - Departmental planned (external),26/07/2023,130387610,Estates and Valuations,Magistrates
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,142.58,R2001,R&M - Departmental planned (external),17/07/2023,130395396,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,134.53,R2001,R&M - Departmental planned (external),17/07/2023,130394477,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"16,657.45",R2001,R&M - Departmental planned (external),13/07/2023,130391274,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Planned Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),11/07/2023,130394646,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/07/2023,130390484,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,73.30,R2001,R&M - Departmental planned (external),13/07/2023,130395253,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,149.69,R2001,R&M - Departmental planned (external),17/07/2023,130395525,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),05/07/2023,130394291,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"1,587.30",R2001,R&M - Departmental planned (external),17/07/2023,130388572,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,93.59,R2001,R&M - Departmental planned (external),13/07/2023,130395250,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,498.02,R2001,R&M - Departmental planned (external),13/07/2023,130394483,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,80.59,R2001,R&M - Departmental planned (external),20/07/2023,130391569,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,262.59,R2001,R&M - Departmental planned (external),20/07/2023,130394294,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),28/07/2023,130395399,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"2,257.44",R2001,R&M - Departmental planned (external),13/07/2023,130388569,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Planned Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),11/07/2023,130389614,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,119.94,R2001,R&M - Departmental planned (external),28/07/2023,130389760,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),05/07/2023,130388781,Estates and Valuations,Magistrates
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),20/07/2023,130391427,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"10,015.05",R2001,R&M - Departmental planned (external),13/07/2023,130388592,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Planned Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),31/07/2023,130396811,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,102.68,R2001,R&M - Departmental planned (external),20/07/2023,130395839,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,67.59,R2001,R&M - Departmental planned (external),11/07/2023,130394505,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,112.89,R2001,R&M - Departmental planned (external),28/07/2023,130396695,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,81.39,R2001,R&M - Departmental planned (external),17/07/2023,130395378,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,272.00,R2001,R&M - Departmental planned (external),17/07/2023,130381275,Project and Works Team – Maintenance Programme,Centralised R&M
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,190.99,R2001,R&M - Departmental planned (external),11/07/2023,130394654,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,555.33,R2001,R&M - Departmental planned (external),31/07/2023,130395398,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,27.59,R2001,R&M - Departmental planned (external),24/07/2023,130391614,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,154.76,R2001,R&M - Departmental planned (external),11/07/2023,130394989,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,115.32,R2001,R&M - Departmental planned (external),11/07/2023,130389762,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,103.12,R2001,R&M - Departmental planned (external),03/07/2023,130391591,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,93.59,R2001,R&M - Departmental planned (external),17/07/2023,130395524,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"15,417.51",C1100,Construction and Conversion,04/07/2023,130387764,,Primary Expansion Programme
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,93.59,R2001,R&M - Departmental planned (external),13/07/2023,130395252,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,955.41,R2001,R&M - Departmental planned (external),13/07/2023,130394485,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),11/07/2023,130394674,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,105.61,R2001,R&M - Departmental planned (external),28/07/2023,130395527,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,102.23,R2001,R&M - Departmental planned (external),07/07/2023,130394677,Estates and Valuations,Magistrates
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,104.27,R2001,R&M - Departmental planned (external),28/07/2023,130391611,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,102.69,R2001,R&M - Departmental planned (external),06/07/2023,130394508,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),17/07/2023,130395547,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,81.00,R2001,R&M - Departmental planned (external),05/07/2023,130388783,Estates and Valuations,Magistrates
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,90.09,R2001,R&M - Departmental planned (external),20/07/2023,130395842,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,185.20,R2001,R&M - Departmental planned (external),17/07/2023,130394482,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,513.90,R2001,R&M - Departmental planned (external),03/07/2023,130392819,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),17/07/2023,130395673,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,363.71,R2001,R&M - Departmental planned (external),12/07/2023,130390223,Estates and Valuations,"i10 Facilities Management	"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,134.18,R2001,R&M - Departmental planned (external),28/07/2023,130396543,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,246.38,R2001,R&M - Departmental planned (external),28/07/2023,130396523,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.80,R2001,R&M - Departmental planned (external),28/07/2023,130386951,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,135.70,R2001,R&M - Departmental planned (external),11/07/2023,130394073,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,73.30,R2001,R&M - Departmental planned (external),11/07/2023,130394651,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,106.41,R2001,R&M - Departmental planned (external),31/07/2023,130396841,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,130.04,R2001,R&M - Departmental planned (external),05/07/2023,130394070,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,95.18,R2001,R&M - Departmental planned (external),31/07/2023,130396941,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,96.04,R2001,R&M - Departmental planned (external),20/07/2023,130395856,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"3,124.95",R2001,R&M - Departmental planned (external),19/07/2023,130393944,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Planned Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"1,705.78",R2001,R&M - Departmental planned (external),03/07/2023,130391070,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Planned Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,81.39,R2001,R&M - Departmental planned (external),24/07/2023,130396025,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,95.18,R2001,R&M - Departmental planned (external),12/07/2023,130390346,Estates and Valuations,"i10 Facilities Management	"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,112.93,R2001,R&M - Departmental planned (external),31/07/2023,130396835,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),20/07/2023,130395859,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"1,911.00",R2001,R&M - Departmental planned (external),13/07/2023,130391242,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Planned Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,67.59,R2001,R&M - Departmental planned (external),31/07/2023,130396944,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.80,R2001,R&M - Departmental planned (external),31/07/2023,130396815,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),28/07/2023,130396838,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,134.18,R2001,R&M - Departmental planned (external),25/07/2023,130396028,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,95.18,R2001,R&M - Departmental planned (external),20/07/2023,130382663,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),05/07/2023,130394279,Estates and Valuations,Magistrates
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),11/07/2023,130394276,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,601.08,R2001,R&M - Departmental planned (external),13/07/2023,130394488,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,81.39,R2001,R&M - Departmental planned (external),28/07/2023,130391279,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,85.95,R2001,R&M - Departmental planned (external),31/07/2023,130396938,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,80.79,R2001,R&M - Departmental planned (external),21/07/2023,130393426,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,61.90,R2001,R&M - Departmental planned (external),25/07/2023,130396022,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,415.01,R2001,R&M - Departmental planned (external),27/07/2023,130381000,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,95.03,R2001,R&M - Departmental planned (external),28/07/2023,130393088,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.80,R2001,R&M - Departmental planned (external),17/07/2023,130395384,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,195.78,R2001,R&M - Departmental planned (external),17/07/2023,130395381,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.80,R2001,R&M - Departmental planned (external),13/07/2023,130395255,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,152.79,R2001,R&M - Departmental planned (external),28/07/2023,130396300,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,122.77,R2001,R&M - Departmental planned (external),17/07/2023,130395530,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
