,Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
INSERTED DETAIL,714270,Jolly Catering Limited,38.00,R4102,Provisions (Resale),13/03/2024,130418879,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,714270,Jolly Catering Limited,8.33,R4102,Provisions (Resale),13/03/2024,130418879,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,714276,Speller Metcalfe Malvern Limited,"372,310.69",C1100,Construction and Conversion,13/03/2024,130420680,,City Learning Quarter
INSERTED DETAIL,714279,Tusker,"46,511.46",R4400,Services - Professional Fees,13/03/2024,130420125,People Services,Salary Sacrifice Schemes
INSERTED DETAIL,714279,Tusker,519.70,R4400,Services - Professional Fees,12/03/2024,130420458,People Services,Salary Sacrifice Schemes
INSERTED DETAIL,714279,Tusker,-677.65,R4400,Services - Professional Fees,12/03/2024,130419250,People Services,Salary Sacrifice Schemes
INSERTED DETAIL,714279,Tusker,45.00,R4400,Services - Professional Fees,12/03/2024,130419820,People Services,Salary Sacrifice Schemes
INSERTED DETAIL,714279,Tusker,60.00,R4400,Services - Professional Fees,12/03/2024,130419821,People Services,Salary Sacrifice Schemes
INSERTED DETAIL,714279,Tusker,90.00,R4400,Services - Professional Fees,12/03/2024,130419822,People Services,Salary Sacrifice Schemes
INSERTED DETAIL,714279,Tusker,360.53,R4400,Services - Professional Fees,12/03/2024,130420126,People Services,Salary Sacrifice Schemes
INSERTED DETAIL,714282,Cornerstone Barristers,"4,500.00",R4400,Services - Professional Fees,22/03/2024,191265194,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,714316,LittleOaks Day NurseryT/A GLM Early Yrs,"2,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263606,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,714316,LittleOaks Day NurseryT/A GLM Early Yrs,"1,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263631,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,714316,LittleOaks Day NurseryT/A GLM Early Yrs,"1,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263632,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,714316,LittleOaks Day NurseryT/A GLM Early Yrs,"2,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263633,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,714316,LittleOaks Day NurseryT/A GLM Early Yrs,"2,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263634,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,715685,OnSite Central Limited,875.00,R4400,Services - Professional Fees,18/03/2024,130421596,Corporate Asset Management,Statutory Surveys
INSERTED DETAIL,715714,"Prime Resolution Limited		",770.00,R4400,Services - Professional Fees,06/03/2024,130419161,Special Educational Needs,SEN Special Education Admin
INSERTED DETAIL,715726,"The York Hotel		","5,355.00",R5024,TPP - B&B payments to landlords,21/03/2024,191264853,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,715726,"The York Hotel		","5,355.00",R5024,TPP - B&B payments to landlords,14/03/2024,191260985,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,715726,"The York Hotel		","5,355.00",R5024,TPP - B&B payments to landlords,07/03/2024,191256872,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,715796,Fibbersley Park Academy,"8,406.00",R5100,TPP - Payments to Local Authorities,25/03/2024,130421155,Special Educational Needs,Special Education Provision “Out of City”
INSERTED DETAIL,715822,Arcadis LLP,"26,507.61",R4400,Services - Professional Fees,04/03/2024,130418882,Project and Works Team – Capital Programmes,Capital Programme Team
INSERTED DETAIL,715822,Arcadis LLP,"12,941.50",R4400,Services - Professional Fees,07/03/2024,130418883,Project and Works Team – Capital Programmes,Capital Programme Team
INSERTED DETAIL,715951,Kate Tilley,120.00,R4400,Services - Professional Fees,25/03/2024,130422859,Arts and Culture,Art Galleries - Schools Art SLA Service
INSERTED DETAIL,715951,Kate Tilley,180.00,R4400,Services - Professional Fees,14/03/2024,130421363,Arts and Culture,Art Galleries - Schools Art SLA Service
INSERTED DETAIL,715951,Kate Tilley,120.00,R4400,Services - Professional Fees,18/03/2024,130421820,Arts and Culture,Art Galleries - Schools Art SLA Service
INSERTED DETAIL,715951,Kate Tilley,120.00,R4400,Services - Professional Fees,21/03/2024,130422371,Arts and Culture,Art Galleries - Schools Art SLA Service
INSERTED DETAIL,715951,Kate Tilley,120.00,R4400,Services - Professional Fees,05/03/2024,130419823,Arts and Culture,Art Galleries - Schools Art SLA Service
INSERTED DETAIL,716001,Sigma Surveying Services Limited,"3,095.24",R4400,Services - Professional Fees,19/03/2024,130419824,Project and Works Team – Maintenance Programme,Building Maintenance
INSERTED DETAIL,716001,Sigma Surveying Services Limited,"1,999.63",R4400,Services - Professional Fees,19/03/2024,130419825,Project and Works Team – Maintenance Programme,Building Maintenance
INSERTED DETAIL,716118,"The Ashmore Play Hub Ltd		","1,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263669,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,716196,Alphatec Software Limited,"18,875.89",R4962,Insurance - General,12/03/2024,130419826,Audit Services,Risk Management & Insurance
INSERTED DETAIL,716227,Ascentis Awarding Body,580.00,R4630,Exam Expenses (Non-Employee),14/03/2024,130421365,Adult Education,Discretionary Fund
INSERTED DETAIL,716227,Ascentis Awarding Body,58.00,R4630,Exam Expenses (Non-Employee),14/03/2024,130421366,Adult Education,Discretionary Fund
INSERTED DETAIL,716227,Ascentis Awarding Body,17.00,R4630,Exam Expenses (Non-Employee),14/03/2024,130421364,Adult Education,Discretionary Fund
INSERTED DETAIL,716246,One 4 You Services Ltd,"1,320.00",R3042,Client Transport,07/03/2024,130420459,Travel Unit,Special  Transport
INSERTED DETAIL,716246,One 4 You Services Ltd,"1,478.40",R3042,Client Transport,07/03/2024,130420462,Travel Unit,Special  Transport
INSERTED DETAIL,716246,One 4 You Services Ltd,"1,122.00",R3042,Client Transport,07/03/2024,130420461,Travel Unit,Special  Transport
INSERTED DETAIL,716246,One 4 You Services Ltd,"3,200.00",R3042,Client Transport,07/03/2024,130420460,Travel Unit,Special  Transport
INSERTED DETAIL,716246,One 4 You Services Ltd,554.40,R3042,Client Transport,26/03/2024,130423024,Travel Unit,Special  Transport
INSERTED DETAIL,716368,J P Landscapes & Construction Ltd,"1,512.00",R2076,Grounds Maintenance - Non Contract,20/03/2024,130419505,Corporate Asset Management,Centralised Planned Maintenance
INSERTED DETAIL,716368,J P Landscapes & Construction Ltd,"7,348.35",R2076,Grounds Maintenance - Non Contract,22/03/2024,130419631,Environmental Services,Parks / Open Spaces - Repairs & Maintenance
INSERTED DETAIL,716368,J P Landscapes & Construction Ltd,"4,343.94",R2076,Grounds Maintenance - Non Contract,22/03/2024,130419632,Environmental Services,Parks / Open Spaces - Repairs & Maintenance
INSERTED DETAIL,716397,Bridge Fleet Solutions Ltd,930.00,R3022,Vehicle Maintenance - Repairs,06/03/2024,130418771,Environmental Services,Ground Maintenance East
INSERTED DETAIL,716429,Sustainability West Midlands,550.00,R4701,Subscriptions,12/03/2024,130419827,Green Cities and Circular Economy,Green Cities and Circular Economy
INSERTED DETAIL,716547,Teeny Tots Playgroup Ltd,"1,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263668,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,716547,Teeny Tots Playgroup Ltd,"1,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263667,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,716584,"Atkins Limited 		","54,043.50",R4400,Services - Professional Fees,22/03/2024,130421988,Markets,"Bilston Market Redevelopment			"
INSERTED DETAIL,716584,"Atkins Limited 		","16,547.27",R4400,Services - Professional Fees,20/03/2024,130421986,Markets,"Bilston Market Redevelopment			"
INSERTED DETAIL,716584,"Atkins Limited 		","6,440.00",R4400,Services - Professional Fees,19/03/2024,130421987,Corporate Asset Management,"Assets Service Transformation Programme	"
INSERTED DETAIL,716594,Burke Bros Recovery,80.00,R4400,Services - Professional Fees,12/03/2024,191258234,Fleet Services,Fleet Management
INSERTED DETAIL,716594,Burke Bros Recovery,80.00,R4400,Services - Professional Fees,12/03/2024,191258233,Fleet Services,Fleet Management
INSERTED DETAIL,716594,Burke Bros Recovery,80.00,R4400,Services - Professional Fees,01/03/2024,191253782,Fleet Services,Fleet Management
INSERTED DETAIL,716663,Terry Brayshaw,665.00,R4400,Services - Professional Fees,15/03/2024,130421597,Educational Excellence,Music Support Team
INSERTED DETAIL,716948,Text Help,415.00,R4400,Services - Professional Fees,05/03/2024,130419828,Regional Adoption Agency Consortium,"Regional Adoption Agency 			"
INSERTED DETAIL,717072,Pick Everard,"2,896.92",R4400,Services - Professional Fees,07/03/2024,130419829,Project and Works Team – Capital Programmes,Capital Programme Team
INSERTED DETAIL,717109,Westcroft School,"16,843.11",R5001,TPP - Grants,26/03/2024,130419385,Special Educational Needs,Special Education Provision “Exceptional Needs Funding”
INSERTED DETAIL,717109,Westcroft School,"12,500.00",R5001,TPP - Grants,26/03/2024,130419386,Special Educational Needs,Special Education Provision “Exceptional Needs Funding”
INSERTED DETAIL,717109,Westcroft School,"16,843.11",R5001,TPP - Grants,26/03/2024,130419382,Special Educational Needs,Special Education Provision “Exceptional Needs Funding”
INSERTED DETAIL,717109,Westcroft School,"16,843.11",R5001,TPP - Grants,26/03/2024,130419383,Special Educational Needs,Special Education Provision “Exceptional Needs Funding”
INSERTED DETAIL,717109,Westcroft School,"16,843.11",R5001,TPP - Grants,26/03/2024,130419384,Special Educational Needs,Special Education Provision “Exceptional Needs Funding”
INSERTED DETAIL,717109,Westcroft School,"9,476.30",R5037,TPP - Alternative Provision of Education,21/03/2024,130420463,Special Educational Needs,"Special Education Provision ""Personal Funding""			"
INSERTED DETAIL,717109,Westcroft School,"16,843.11",R5001,TPP - Grants,21/03/2024,130419381,Special Educational Needs,Special Education Provision “Exceptional Needs Funding”
INSERTED DETAIL,717154,The Shaw Education Trust,"3,000.00",R5037,TPP - Alternative Provision of Education,21/03/2024,130422372,Special Educational Needs,Alternative Provision
INSERTED DETAIL,717164,Adoption Focus,"1,593.38",R5200,TPP - Payments to voluntary groups,08/03/2024,130420681,Regional Adoption Agency Consortium,"Regional Adoption Agency 			"
INSERTED DETAIL,717167,Foster Talk,71.34,R4701,Subscriptions,19/03/2024,130421600,Children & Young People In Care,Fostering Team & Allowances
INSERTED DETAIL,717167,Foster Talk,40.16,R4701,Subscriptions,19/03/2024,130421598,Children & Young People In Care,Fostering Team & Allowances
INSERTED DETAIL,717167,Foster Talk,38.66,R4701,Subscriptions,21/03/2024,130421599,Children & Young People In Care,Fostering Team & Allowances
INSERTED DETAIL,717302,InPower,"10,728.00",R4700,Grant Payments,13/03/2024,130421156,Head of Children's Improvement,Holiday Activity Fund
INSERTED DETAIL,717333,Sandwell College,"15,222.00",R5001,TPP - Grants,25/03/2024,130421601,Special Educational Needs,"Special Education Provision ""Post 16 Out of City""			"
INSERTED DETAIL,717378,Grant Thornton UK LLP,"20,000.00",R4400,Services - Professional Fees,20/03/2024,130421157,Central Corporate Budgets,Corporate Management
INSERTED DETAIL,717378,Grant Thornton UK LLP,"10,000.00",R4400,Services - Professional Fees,22/03/2024,130422373,Strategic Finance,Strategic Finance
INSERTED DETAIL,717404,Manor Multi Academy Trust - Current a/c (payment from LA),"2,000.00",C1100,Construction and Conversion,12/03/2024,130414891,,Primary Expansion Programme
INSERTED DETAIL,717421,The Child Psychology Service,"2,485.00",R6310,Direct Work With Children,04/03/2024,130419831,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,717421,The Child Psychology Service,562.50,R6310,Direct Work With Children,04/03/2024,130419832,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,717421,The Child Psychology Service,"2,485.00",R6310,Direct Work With Children,04/03/2024,130419833,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,717421,The Child Psychology Service,750.00,R6310,Direct Work With Children,04/03/2024,130419834,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,717421,The Child Psychology Service,340.00,R6310,Direct Work With Children,04/03/2024,130419835,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,717421,The Child Psychology Service,900.00,R6310,Direct Work With Children,04/03/2024,130419836,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,717421,The Child Psychology Service,562.50,R6310,Direct Work With Children,04/03/2024,130419837,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,717421,The Child Psychology Service,750.00,R6310,Direct Work With Children,04/03/2024,130419841,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,717421,The Child Psychology Service,750.00,R6310,Direct Work With Children,04/03/2024,130419842,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,717421,The Child Psychology Service,"1,050.00",R6310,Direct Work With Children,04/03/2024,130419840,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,717421,The Child Psychology Service,187.50,R6310,Direct Work With Children,04/03/2024,130419839,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,717421,The Child Psychology Service,654.00,R6310,Direct Work With Children,04/03/2024,130419838,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,717421,The Child Psychology Service,375.00,R6310,Direct Work With Children,04/03/2024,130419830,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,717435,Leeds City Council,244.00,R5060,TPP - Public Health Contracts,20/03/2024,191263840,Starting and Developing Well,Sexual Health
INSERTED DETAIL,717435,Leeds City Council,134.00,R5060,TPP - Public Health Contracts,20/03/2024,191263841,Starting and Developing Well,Sexual Health
INSERTED DETAIL,717440,AECOM Limited,"33,447.04",R4400,Services - Professional Fees,05/03/2024,130420127,Transportation,Bridges & Subways
INSERTED DETAIL,717440,AECOM Limited,"116,160.63",R4400,Services - Professional Fees,05/03/2024,130420128,Transportation,Bridges & Subways
INSERTED DETAIL,717551,Knight Frank LLP,"2,250.00",R4400,Services - Professional Fees,07/03/2024,130420464,Estates and Valuations,Estates and Valuations Team
INSERTED DETAIL,717605,Little Walkers Day Nursery,"8,232.30",R5035,TPP - Private Nursery Education Funding,25/03/2024,191265989,Early Years,Early Years Universal Entitlement for 3 and 4 Year Olds
INSERTED DETAIL,717605,Little Walkers Day Nursery,"1,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263638,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,717605,Little Walkers Day Nursery,"1,876.00",R5034,TPP - Child Care provided for client,20/03/2024,130422172,Adult Education,Discretionary Fund
INSERTED DETAIL,717652,"Scotts Hire Limited		",212.00,R3200,Hire of Vehicles,08/03/2024,191257171,Fleet Services,Fleet Management
INSERTED DETAIL,717652,"Scotts Hire Limited		",212.00,R3200,Hire of Vehicles,08/03/2024,191257169,Fleet Services,Fleet Management
INSERTED DETAIL,717652,"Scotts Hire Limited		",212.00,R3200,Hire of Vehicles,08/03/2024,191257170,Fleet Services,Fleet Management
INSERTED DETAIL,717652,"Scotts Hire Limited		",378.00,R3200,Hire of Vehicles,19/03/2024,191262263,Fleet Services,Fleet Management
INSERTED DETAIL,717652,"Scotts Hire Limited		",414.00,R3200,Hire of Vehicles,19/03/2024,191262256,Fleet Services,Fleet Management
INSERTED DETAIL,717652,"Scotts Hire Limited		",414.00,R3200,Hire of Vehicles,19/03/2024,191262257,Fleet Services,Fleet Management
INSERTED DETAIL,717652,"Scotts Hire Limited		",414.00,R3200,Hire of Vehicles,19/03/2024,191262258,Fleet Services,Fleet Management
INSERTED DETAIL,717652,"Scotts Hire Limited		",414.00,R3200,Hire of Vehicles,19/03/2024,191262259,Fleet Services,Fleet Management
INSERTED DETAIL,717652,"Scotts Hire Limited		",378.00,R3200,Hire of Vehicles,19/03/2024,191262260,Fleet Services,Fleet Management
INSERTED DETAIL,717652,"Scotts Hire Limited		",378.00,R3200,Hire of Vehicles,19/03/2024,191262261,Fleet Services,Fleet Management
INSERTED DETAIL,717652,"Scotts Hire Limited		",378.00,R3200,Hire of Vehicles,19/03/2024,191262262,Fleet Services,Fleet Management
INSERTED DETAIL,717656,Perry Hall Multi Academy Trust T/A Dunstall Hill Primary Sch,"1,000.00",R5035,TPP - Private Nursery Education Funding,20/03/2024,191263671,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,717656,Perry Hall Multi Academy Trust T/A Dunstall Hill Primary Sch,200.00,R5035,TPP - Private Nursery Education Funding,21/03/2024,191264932,Early Years,"Early Years  - Professional Development Fund			"
INSERTED DETAIL,717704,St Martins Multi Academy T/A Grove Academy,"1,760.00",R4400,Services - Professional Fees,14/03/2024,191260334,Educational Excellence,School Standards Training
INSERTED DETAIL,717853,Destitute Plus Account,"1,050.00",R6311,Financial Assistance In Exceptional Circumstances,22/03/2024,191265344,Homelessness and New Communities,Refugee Resettlement
INSERTED DETAIL,717853,Destitute Plus Account,"1,149.00",R6311,Financial Assistance In Exceptional Circumstances,22/03/2024,191265346,Community Financial Support,Destitute Plus
INSERTED DETAIL,717853,Destitute Plus Account,68.00,R4401,Services - Fees and Charges,22/03/2024,191265347,Community Financial Support,Financial Assessments
INSERTED DETAIL,717867,Battlefield Landscapes Ltd,"2,150.00",R4007,Materials,18/03/2024,130421367,Bereavement Services,"Bereavement services - Grounds maintenance	"
INSERTED DETAIL,717867,Battlefield Landscapes Ltd,"1,500.00",R4007,Materials,18/03/2024,130421368,Bereavement Services,"Bereavement services - Grounds maintenance	"
INSERTED DETAIL,717867,Battlefield Landscapes Ltd,"1,100.00",R4007,Materials,18/03/2024,130421369,Bereavement Services,"Bereavement services - Grounds maintenance	"
INSERTED DETAIL,717867,Battlefield Landscapes Ltd,"1,800.00",R4007,Materials,18/03/2024,130421370,Bereavement Services,"Bereavement services - Grounds maintenance	"
INSERTED DETAIL,717995,Barnardo Services Limited,"29,166.67",R5501,TPP - Social Care Support Services,19/03/2024,130416318,Specialist Support,"Therapeutic Support Team	"
INSERTED DETAIL,717995,Barnardo Services Limited,"29,166.67",R5501,TPP - Social Care Support Services,19/03/2024,130420465,Specialist Support,"Therapeutic Support Team	"
INSERTED DETAIL,718006,Equib Planning Ltd,960.00,R4400,Services - Professional Fees,14/03/2024,130416319,City Development,Molineux - Regen Reserve
INSERTED DETAIL,718020,Centre for Assessment Ltd,"1,202.00",R4400,Services - Professional Fees,20/03/2024,130420863,Cleaning,Cleaning of Buildings  General
INSERTED DETAIL,718020,Centre for Assessment Ltd,"1,202.00",R4400,Services - Professional Fees,20/03/2024,130420863,Catering,Education Catering  General Overheads
INSERTED DETAIL,718024,1st Planner Ltd,"1,500.00",R4400,Services - Professional Fees,01/03/2024,130419388,School Business and Support Services,1st Planner - School Sufficiency
INSERTED DETAIL,718145,Clear Law LLP,682.65,R4400,Services - Professional Fees,01/03/2024,191253775,Housing Revenue Account,HRA Repairs & Maintenance - General
INSERTED DETAIL,718145,Clear Law LLP,"1,038.77",R4400,Services - Professional Fees,12/03/2024,191259402,Housing Revenue Account,HRA Repairs & Maintenance - General
INSERTED DETAIL,718177,Tip Top Day Nursery,858.92,R5035,TPP - Private Nursery Education Funding,20/03/2024,191263700,Early Years,"Early Years Disability Access Fund (DAF)	"
INSERTED DETAIL,718234,ADI UK Limited,"4,000.00",R4317,Marketing \ Non-staff advertising,21/03/2024,130421602,Head of Children's Improvement,Holiday Activity Fund
INSERTED DETAIL,718234,ADI UK Limited,"1,940.00",R4317,Marketing \ Non-staff advertising,14/03/2024,130415645,Housing,Wholly Owned Company - Operations
INSERTED DETAIL,718234,ADI UK Limited,"2,500.00",R4317,Marketing \ Non-staff advertising,12/03/2024,130418182,Head of Children's Improvement,Hashtag Youth Engagement Strategy
INSERTED DETAIL,718292,First Aid Warehouse,35.28,R4007,Materials,12/03/2024,130419163,Bereavement Services,Cemeteries
INSERTED DETAIL,718292,First Aid Warehouse,164.89,R4007,Materials,07/03/2024,130419843,Leisure Services,Bert Williams Leisure Centre
INSERTED DETAIL,718292,First Aid Warehouse,45.50,R4007,Materials,05/03/2024,130419844,Leisure Services,Bert Williams Leisure Centre
INSERTED DETAIL,718292,First Aid Warehouse,149.90,R4007,Materials,05/03/2024,130419844,Leisure Services,Bert Williams Leisure Centre
INSERTED DETAIL,718292,First Aid Warehouse,74.95,R4007,Materials,05/03/2024,130419844,Leisure Services,Bert Williams Leisure Centre
INSERTED DETAIL,718292,First Aid Warehouse,32.49,R4007,Materials,19/03/2024,130421990,Leisure Services,Bert Williams Leisure Centre
INSERTED DETAIL,718292,First Aid Warehouse,54.15,R4007,Materials,19/03/2024,130421990,Leisure Services,Bert Williams Leisure Centre
INSERTED DETAIL,718292,First Aid Warehouse,32.50,R4007,Materials,19/03/2024,130421990,Leisure Services,Bert Williams Leisure Centre
INSERTED DETAIL,718292,First Aid Warehouse,10.59,R4007,Materials,19/03/2024,130421989,Leisure Services,Central Baths
INSERTED DETAIL,718292,First Aid Warehouse,63.00,R4007,Materials,19/03/2024,130421989,Leisure Services,Central Baths
INSERTED DETAIL,718292,First Aid Warehouse,39.90,R4007,Materials,19/03/2024,130421989,Leisure Services,Central Baths
INSERTED DETAIL,718298,ASP t/a 110 UK Ltd,332.00,R2001,R&M - Departmental planned (external),04/03/2024,130419507,Leisure Services,Aldersley Leisure Village
INSERTED DETAIL,718298,ASP t/a 110 UK Ltd,332.00,R2001,R&M - Departmental planned (external),04/03/2024,130419508,Leisure Services,Central Baths
INSERTED DETAIL,718304,St Johns B&B - Tunbridge Property LTD,"2,175.00",R5024,TPP - B&B payments to landlords,04/03/2024,191254817,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,718304,St Johns B&B - Tunbridge Property LTD,"1,560.00",R5024,TPP - B&B payments to landlords,04/03/2024,191254818,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,718304,St Johns B&B - Tunbridge Property LTD,"1,885.00",R5024,TPP - B&B payments to landlords,04/03/2024,191254819,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,718304,St Johns B&B - Tunbridge Property LTD,"2,175.00",R5024,TPP - B&B payments to landlords,04/03/2024,191254820,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,718304,St Johns B&B - Tunbridge Property LTD,"2,175.00",R5024,TPP - B&B payments to landlords,04/03/2024,191254821,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,718304,St Johns B&B - Tunbridge Property LTD,"2,175.00",R5024,TPP - B&B payments to landlords,04/03/2024,191254822,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,718304,St Johns B&B - Tunbridge Property LTD,"1,495.00",R5024,TPP - B&B payments to landlords,04/03/2024,191254823,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,718304,St Johns B&B - Tunbridge Property LTD,"1,885.00",R5024,TPP - B&B payments to landlords,04/03/2024,191254824,Homelessness and New Communities,Homeless Families
INSERTED DETAIL,718321,London Hire Ltd,-355.15,R3200,Hire of Vehicles,15/03/2024,191258854,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-710.30,R3200,Hire of Vehicles,15/03/2024,191258855,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-355.15,R3200,Hire of Vehicles,15/03/2024,191258856,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-355.15,R3200,Hire of Vehicles,15/03/2024,191258857,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-710.30,R3200,Hire of Vehicles,15/03/2024,191258858,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-355.15,R3200,Hire of Vehicles,15/03/2024,191258859,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-355.15,R3200,Hire of Vehicles,15/03/2024,191258860,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-710.30,R3200,Hire of Vehicles,15/03/2024,191258861,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-334.60,R3200,Hire of Vehicles,15/03/2024,191258862,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-669.20,R3200,Hire of Vehicles,15/03/2024,191258863,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-334.60,R3200,Hire of Vehicles,15/03/2024,191258864,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-355.15,R3200,Hire of Vehicles,15/03/2024,191258865,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,"1,101.10",R3200,Hire of Vehicles,01/03/2024,191253861,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-710.30,R3200,Hire of Vehicles,15/03/2024,191258866,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-355.15,R3200,Hire of Vehicles,15/03/2024,191258867,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-334.60,R3200,Hire of Vehicles,15/03/2024,191258868,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-669.20,R3200,Hire of Vehicles,15/03/2024,191258869,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-334.60,R3200,Hire of Vehicles,15/03/2024,191258870,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-520.72,R3200,Hire of Vehicles,15/03/2024,191258871,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-309.18,R3200,Hire of Vehicles,15/03/2024,191258872,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-256.25,R3200,Hire of Vehicles,15/03/2024,191258873,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-512.50,R3200,Hire of Vehicles,15/03/2024,191258874,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,-256.25,R3200,Hire of Vehicles,15/03/2024,191258875,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,"1,491.63",R3200,Hire of Vehicles,15/03/2024,191261062,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,"1,491.63",R3200,Hire of Vehicles,15/03/2024,191261064,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,"1,405.32",R3200,Hire of Vehicles,15/03/2024,191261063,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,"1,491.63",R3200,Hire of Vehicles,15/03/2024,191261065,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,"1,491.63",R3200,Hire of Vehicles,15/03/2024,191261066,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,315.00,R3200,Hire of Vehicles,15/03/2024,191261068,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,315.00,R3200,Hire of Vehicles,15/03/2024,191261067,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,882.00,R3200,Hire of Vehicles,15/03/2024,191261069,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,797.50,R3200,Hire of Vehicles,15/03/2024,191261070,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,"1,076.25",R3200,Hire of Vehicles,15/03/2024,191261072,Fleet Services,Fleet Management
INSERTED DETAIL,718321,London Hire Ltd,"1,076.25",R3200,Hire of Vehicles,15/03/2024,191261071,Fleet Services,Fleet Management
