Body_Code,Body_Name,Service,Posting Date,GL Code,GL Code Desc,Doc Number,Doc Net Amount,Supplier Name
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,21/10/2024,5693,Home Support - Invoiced,3111770418,"1,061.14",The Care Bureau Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,22/10/2024,5899,Adult Social Care - Direct Payments,3111771766,"1,061.28",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,22/10/2024,5899,Adult Social Care - Direct Payments,3111772267,"1,061.52",Purple Conversation Com In Co (DP)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Mental Health,14/10/2024,5696,Extra Care Housing,3111768183,"1,062.25",Orders of St John Care Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,09/10/2024,5693,Home Support - Invoiced,3111763497,"1,062.51",Genuine Carers Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,22/10/2024,5899,Adult Social Care - Direct Payments,3111771665,"1,062.96",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,22/10/2024,5899,Adult Social Care - Direct Payments,3111771356,"1,064.00",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,GYPSY & TRAVELLER SV,24/10/2024,3951,Electricity,2201280983,"1,065.15",EDF Energy Customers Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LIBRARY COLLECTIONS,16/10/2024,4539,"Books, DVDs and CDs",2201277803,"1,067.02",ULVERSCROFT LARGE PRINT BOOKS LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5690,Other Support in the Community,3111764374,"1,068.85",Style Acre
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,TRANSPORT COSTS,02/10/2024,4330,Transport to School Activities,3111759840,"1,071.00",D’Arrive Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,22/10/2024,5899,Adult Social Care - Direct Payments,3111772537,"1,072.08",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,22/10/2024,5899,Adult Social Care - Direct Payments,3111772538,"1,072.08",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,22/10/2024,5899,Adult Social Care - Direct Payments,3111772539,"1,072.08",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,22/10/2024,5899,Adult Social Care - Direct Payments,3111772540,"1,072.08",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,22/10/2024,5899,Adult Social Care - Direct Payments,3111771900,"1,072.40",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,COMM DRAWDOWN FUNDNG,08/10/2024,8102,Payments to main contractor,2201274213,"1,072.61",Stantec UK Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LANDLORD & TENANT,25/10/2024,4001,Uniform Business Rates,3500109091,"1,073.00",Cherwell District Council
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,FOSTERING MAIN,01/10/2024,5541,Multi Treatment Foster Care Maintenance,3111759151,"1,073.00",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,FOSTERING MAIN,08/10/2024,5541,Multi Treatment Foster Care Maintenance,3111760932,"1,073.00",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,FOSTERING MAIN,15/10/2024,5541,Multi Treatment Foster Care Maintenance,3111768742,"1,073.00",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,FOSTERING MAIN,22/10/2024,5541,Multi Treatment Foster Care Maintenance,3111770674,"1,073.00",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,FOSTERING MAIN,29/10/2024,5541,Multi Treatment Foster Care Maintenance,3111774728,"1,073.00",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LIBRARY COLLECTIONS,18/10/2024,4539,"Books, DVDs and CDs",2201278525,"1,073.01",ULVERSCROFT LARGE PRINT BOOKS LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,DEFECT REPAIRS,22/10/2024,4531,Materials and Supplies,2201279614,"1,073.36",MEON MARKETING
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,22/10/2024,5899,Adult Social Care - Direct Payments,3111771693,"1,074.00",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,22/10/2024,5899,Adult Social Care - Direct Payments,3111771830,"1,074.84",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,08/10/2024,5699,Home Support – Home First,3111762023,"1,075.59",Care Outlook Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,08/10/2024,5699,Home Support – Home First,3111762268,"1,075.59",CaringPlus Healthcare Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,14/10/2024,5693,Home Support - Invoiced,3111768259,"1,075.60",A CARING HAND LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,PROCUREMENT,14/10/2024,4232,Vehicle Fuel,2201275889,"1,076.50",Certas Energy UK Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Learning Disability,10/10/2024,5690,Other Support in the Community,3111764385,"1,076.59",The Camden Society
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5690,Other Support in the Community,3111764388,"1,076.59",The Camden Society
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5690,Other Support in the Community,3111764417,"1,076.59",The Camden Society
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,22/10/2024,5899,Adult Social Care - Direct Payments,3111772318,"1,076.60",Purple Conversation Com In Co (DP)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,22/10/2024,5899,Adult Social Care - Direct Payments,3111772393,"1,076.60",Purple Conversation Com In Co (DP)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,02/10/2024,5697,Other Community Support - Invoiced,3111759768,"1,077.12",JAMATS ACADEMY
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111762142,"1,077.57",Caremark (West Oxfordshire & Cherwe
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,HSF Welfare Support Grant & FSM support,16/10/2024,4939,Free School Meals - Pupils,3111769306,"1,080.00",Abbey Woods Academy
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,INCIDENT RESPONSE,07/10/2024,5526,Payments to Private Contractors,2201273579,"1,080.00",AJB Tree Care
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Reactive Maintenance,31/10/2024,3787,Premises Repairs,2201282255,"1,080.00",Barker & Evans Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Oxfordshire Adoption Support Fund,09/10/2024,4861,Hired and Contracted Services,2201274574,"1,080.00",Dr Ciorsdan Anderson
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,MAINSTREAM-SECONDARY,02/10/2024,4330,Transport to School Activities,3111759697,"1,080.00",Go Green Taxis
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,MAINSTREAM-SECONDARY,09/10/2024,4330,Transport to School Activities,3111763978,"1,080.00",Go Green Taxis
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,MAINSTREAM-PRIMARY,15/10/2024,4330,Transport to School Activities,3111769297,"1,080.00",Go Green Taxis
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,MAINSTREAM-SECONDARY,15/10/2024,4330,Transport to School Activities,3111769298,"1,080.00",Go Green Taxis
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,29/10/2024,5899,Adult Social Care - Direct Payments,3111774252,"1,080.00",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5227,Other Transport Arrangements,3111764042,"1,080.00",Oxon Transport Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,POST 16 SEN,23/10/2024,4330,Transport to School Activities,3111772763,"1,080.00",Oxon Transport Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,HSF Welfare Support Grant & FSM support,16/10/2024,4939,Free School Meals - Pupils,3111769454,"1,080.00",The Elms Primary School
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SERVICE MANAGER PLAC,22/10/2024,5190,Subscriptions,2201279878,"1,080.00",The Fostering Network
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,POST 16 SEN,15/10/2024,4330,Transport to School Activities,3111768438,"1,080.00",Unitaxi Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,CENTRAL PRINTING,23/10/2024,4494,Purchase of IT Equipment,2201280055,"1,083.14",Xerox (UK) Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,14/10/2024,5693,Home Support - Invoiced,3111768278,"1,083.15",A CARING HAND LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,NTS Foyers,01/10/2024,2040,Agency Staff,2201271701,"1,083.66",Completely Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,22/10/2024,5899,Adult Social Care - Direct Payments,3111772570,"1,084.20",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,CONTRACT MANAGEMENT,25/10/2024,4001,Uniform Business Rates,3500109216,"1,085.00",South Oxfordshire District Council
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,HN SPECIAL SCH TOPUP,14/10/2024,5537,Payments to Other Establishments,3111769608,"1,086.17",The Propeller Academy Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,09/10/2024,5689,Home Support,3111763656,"1,086.51",AVR (Oxon) Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 HFA,28/10/2024,5697,Other Community Support - Invoiced,3111773877,"1,087.98",MacIntyre Care (Womaston)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Other /Soc Isolation,22/10/2024,5899,Adult Social Care - Direct Payments,3111771320,"1,088.00",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,22/10/2024,5899,Adult Social Care - Direct Payments,3111771841,"1,088.24",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Mental Health,22/10/2024,5899,Adult Social Care - Direct Payments,3111771662,"1,088.56",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Waste Strategic Projects,17/10/2024,4270,Vehicle - Hire Charges,2201277926,"1,089.30",Days Rental
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,22/10/2024,5899,Adult Social Care - Direct Payments,3111771855,"1,089.48",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111761666,"1,090.13",Abi-Support Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111762297,"1,090.13",CaringPlus Healthcare Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,09/10/2024,5689,Home Support,3111763444,"1,090.13",Day & Night Care Assistance
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111762988,"1,090.13",Ringstead Healthcare Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Reactive Maintenance,13/10/2024,3787,Premises Repairs,2201275774,"1,090.50",BI-FOLD ROLFE LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,22/10/2024,5899,Adult Social Care - Direct Payments,3111772070,"1,091.16",Purple Conversation Com In Co (DP)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Memory & Cognition,08/10/2024,5696,Extra Care Housing,3111761509,"1,091.34",All Care GB Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,OPPB BLOCK PURCHASE,10/10/2024,5687,Nursing Home Bed,3111764418,"1,091.60",Vale House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,22/10/2024,5899,Adult Social Care - Direct Payments,3111771652,"1,092.76",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LIFT Control account - Early Years,21/10/2024,7190,Other Recovered Costs,3111770472,"1,094.46",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,,29/10/2024,1531,Cash Allocation Cont,3111775422,"1,094.46",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SEN Alternative Provision,25/10/2024,4878,Hired and Contracted Services (Curricul,3111773713,"1,094.67",Teaching Personnel Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,MEADOWBROOK TRANSPT,24/10/2024,4330,Transport to School Activities,3111773595,"1,095.00",The Oxfordshire Taxi Company Ltd T/
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LANDLORD & TENANT,25/10/2024,4001,Uniform Business Rates,3500109225,"1,098.00",South Oxfordshire District Council
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LANDLORD & TENANT,25/10/2024,4001,Uniform Business Rates,3500109229,"1,098.00",South Oxfordshire District Council
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,21/10/2024,5697,Other Community Support - Invoiced,3111770453,"1,098.80",Arise Youth Support Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,30/10/2024,5697,Other Community Support - Invoiced,3111775328,"1,098.80",Arise Youth Support Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,22/10/2024,5899,Adult Social Care - Direct Payments,3111771714,"1,098.80",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,09/10/2024,5689,Home Support,3111763564,"1,099.10",My Carer Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SEN TRANSPORT,21/10/2024,5227,Other Transport Arrangements,3111770399,"1,100.00",Abingdon Taxis FKN Autotaxis
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Bikeability cost,01/10/2024,3103,Other Training Courses and Qualification,2201271657,"1,100.00",Avanti Cycling
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Bikeability cost,08/10/2024,3103,Other Training Courses and Qualification,2201274250,"1,100.00",Avanti Cycling
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Wokingham Adoption Support Fund,16/10/2024,4861,Hired and Contracted Services,2201277472,"1,100.00",Heads & Hearts Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Reactive Maintenance,06/10/2024,3787,Premises Repairs,2201273383,"1,100.00",Oxford Security Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,18/10/2024,5896,Adult Social Care - Other Transfer Pay,3500109013,"1,100.00",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,15/10/2024,5899,Adult Social Care - Direct Payments,3111768548,"1,100.00",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,22/10/2024,5899,Adult Social Care - Direct Payments,3111771016,"1,100.00",THE DISABILITY SYNDICATE LIMITED
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,,18/10/2024,1448,Refund Control Account,3111770175,"1,101.07",OCC One Time Vendor
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,09/10/2024,5689,Home Support,3111763366,"1,101.75",Acquire Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5690,Other Support in the Community,3111764608,"1,101.92",Style Acre
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5690,Other Support in the Community,3111764624,"1,101.92",Style Acre
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5690,Other Support in the Community,3111764554,"1,101.92",Turnstyle
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5690,Other Support in the Community,3111764563,"1,101.92",Turnstyle
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5690,Other Support in the Community,3111764571,"1,101.92",Turnstyle
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5690,Other Support in the Community,3111764572,"1,101.92",Turnstyle
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Learning Disability,10/10/2024,5690,Other Support in the Community,3111764578,"1,101.92",Turnstyle
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Learning Disability,10/10/2024,5690,Other Support in the Community,3111764588,"1,101.92",Turnstyle
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111762784,"1,102.72",My Carer Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LD EXT RESP CONTRACT (Rent),11/10/2024,5544,Respite,3111767898,"1,102.76",The Brandon Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5696,Extra Care Housing,3111761587,"1,102.95",All Care GB Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,22/10/2024,5899,Adult Social Care - Direct Payments,3111772159,"1,103.16",Purple Conversation Com In Co (DP)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,08/10/2024,5682,Respite - LD Block Contracts,3111761261,"1,103.45",The Brandon Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,22/10/2024,5899,Adult Social Care - Direct Payments,3111771847,"1,104.00",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,22/10/2024,5899,Adult Social Care - Direct Payments,3111771147,"1,104.00",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111761696,"1,104.66",Acquire Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111762883,"1,104.66",Pioneering Care Bicester Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Memory & Cognition,07/10/2024,5693,Home Support - Invoiced,3111760552,"1,104.66",Procare Healthcare Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111762991,"1,104.66",Ringstead Healthcare Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111763058,"1,104.66",SureCare Oxfordshire
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,22/10/2024,5899,Adult Social Care - Direct Payments,3111771623,"1,104.92",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,FOSTERING MAIN,29/10/2024,5549,Fostering Allowances - OCC Rates,3111774839,"1,106.28",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111762856,"1,108.05",Oxfordshire Crossroads
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,9-MONTHS-2YRS WORKING PARENT,29/10/2024,5537,Payments to Other Establishments,3111774193,"1,108.38",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,9-MONTHS-2YRS WORKING PARENT,29/10/2024,5537,Payments to Other Establishments,3111774198,"1,108.38",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,10/10/2024,5699,Home Support – Home First,3111764054,"1,109.18",Ringstead Healthcare Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,10/10/2024,5699,Home Support – Home First,3111764055,"1,109.18",Ringstead Healthcare Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Sensory Support,22/10/2024,5899,Adult Social Care - Direct Payments,3111772227,"1,109.64",Purple Conversation Com In Co (DP)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Mental Health,10/10/2024,5690,Other Support in the Community,3111764329,"1,109.80",Autism at Kingwood Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5690,Other Support in the Community,3111764485,"1,109.80",The Ice Centre
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Family Solutions Plus Non-staff - North,04/10/2024,5227,Other Transport Arrangements,3111760440,"1,110.00",LINK SHIRES LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,HSF Welfare Support Grant & FSM support,16/10/2024,4939,Free School Meals - Pupils,3111769477,"1,110.00",Windale Community Primary School
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,22/10/2024,5899,Adult Social Care - Direct Payments,3111771058,"1,110.76",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5688,Supported Living,3111767088,"1,111.22",The Brandon Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Memory & Cognition,22/10/2024,5899,Adult Social Care - Direct Payments,3111772346,"1,111.52",Purple Conversation Com In Co (DP)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Hospital Discharge and Reablement,15/10/2024,5699,Home Support – Home First,2201277026,"1,111.92",Prime Social Care Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Learning Disability,14/10/2024,5696,Extra Care Housing,3111768151,"1,113.38",Orders of St John Care Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,14/10/2024,5696,Extra Care Housing,3111768160,"1,113.38",Orders of St John Care Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Memory & Cognition,14/10/2024,5696,Extra Care Housing,3111768249,"1,113.38",Orders of St John Care Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Learning Disability,14/10/2024,5696,Extra Care Housing,3111768254,"1,113.38",Orders of St John Care Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Sensory Support,08/10/2024,5696,Extra Care Housing,3111761577,"1,114.56",All Care GB Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,FOSTERING MAIN,22/10/2024,5532,Relief Care,3111770606,"1,115.43",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Other /Soc Isolation,22/10/2024,5899,Adult Social Care - Direct Payments,3111772469,"1,115.52",Purple Conversation Com In Co (DP)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,08/10/2024,5682,Respite - LD Block Contracts,3111761237,"1,115.86",The Brandon Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,08/10/2024,5682,Respite - LD Block Contracts,3111761271,"1,115.86",The Brandon Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,TREE MAINT OPS,25/10/2024,4531,Materials and Supplies,2201281260,"1,116.00",South Bucks Tree Surgeons
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5688,Supported Living,3111767031,"1,116.04",Real Life Options
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,22/10/2024,5899,Adult Social Care - Direct Payments,3111771137,"1,116.24",Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,10/10/2024,5690,Other Support in the Community,3111764316,"1,117.33",ADVANCE HOUSING & SUPPORT LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,24/10/2024,4330,Transport to School Activities,3111773590,"1,117.50",The Oxfordshire Taxi Company Ltd T/
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Reactive Maintenance,08/10/2024,4531,Materials and Supplies,2201274557,"1,117.62",CEF
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Asset Management & Programme staffing,24/10/2024,5526,Payments to Private Contractors,2201280835,"1,117.77",MATCHTECH GROUP PLC
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,08/10/2024,5699,Home Support – Home First,3111762068,"1,119.20",Care Outlook Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Physical Support,08/10/2024,5699,Home Support – Home First,3111761939,"1,119.20",Liquid Link LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,DISABILITIES TEAM S,07/10/2024,4940,Other Services,2201273678,"1,119.64",MEDGEN LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,TREE MAINT OPS,24/10/2024,5526,Payments to Private Contractors,2201280976,"1,120.00",Acreman's Arboriculture Ltd
