Service,Expenditure category,Narrative,Date,Net amount,Supplier name
Education (DSG Funded),Supplies & Services,Grants,45352.57636929398,1200,HAPPY KIDS NEWBURY LTD
Education (DSG Funded),Supplies & Services,Grants,45377.518371909726,1000,WINGS & WELLIES PRE-SCHOOL (ST GEORGE'S PRE-SCHOOL)
Education (DSG Funded),Supplies & Services,Grants,45378.25360347222,1200,COMPTON PRE SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45378.25360347222,1200,TIGERS DAY NURSERY
Education (DSG Funded),Supplies & Services,Grants,45378.25360347222,1200,FLEDGLINGS DAY NURSERY T/A FLEDGLINGS LODGE
Education (DSG Funded),Supplies & Services,Grants,45378.25360347222,1200,WINGS & WELLIES PRE-SCHOOL (ST GEORGE'S PRE-SCHOOL)
Education (DSG Funded),Supplies & Services,Grants,45378.25360347222,1200,JUBILEE GEMS
Education (DSG Funded),Supplies & Services,Grants,45379.41414494213,1000,JUBILEE DAY NURSERY
Education (DSG Funded),Supplies & Services,Grants,45379.41660744213,1000,ST JOHN'S PRE-SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45379.41660744213,800,JUBILEE DAY NURSERY
Education (DSG Funded),Supplies & Services,Grants,45379.41660744213,1000,KENNET VALLEY CATERPILLARS
Education (DSG Funded),Supplies & Services,Grants,45379.41660744213,800,KENNET VALLEY CATERPILLARS
Education (DSG Funded),Supplies & Services,Grants,45379.421100266205,800,THATCHAM PRE-SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45379.421100266205,600,THATCHAM PRE-SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45379.421100266205,1000,FLEDGLINGS DAY NURSERY T/A FLEDGLINGS LODGE
Education (DSG Funded),Supplies & Services,Grants,45379.421100266205,800,PIED PIPER PRE-SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45379.42356122685,1000,GREAT SHEFFORD UNDER FIVES
Education (DSG Funded),Supplies & Services,Grants,45379.42356122685,1000,HAPPY KIDS NEWBURY LTD
Education (DSG Funded),Supplies & Services,Grants,45379.46322253472,800,HAPPY KIDS NEWBURY LTD
Education (DSG Funded),Supplies & Services,Grants,45379.46322253472,800,BRIGHTWALTON PRE SCHOOL NURSE
Education (DSG Funded),Supplies & Services,Grants,45379.46322253472,800,ACRES OF FUN DAY NURSERY AND PRE SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45379.46322253472,600,BEANSHEAF COMMUNITY PRE-SCHOO
Education (DSG Funded),Supplies & Services,Grants,45379.46322253472,800,COLD ASH PRE SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45379.65971820602,1200,COLD ASH PRE SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45371.25331496528,519,Whitelands Park Primary School
Education (DSG Funded),Supplies & Services,Grants,45371.60873969908,3677,FRANCIS BAILY PRIMARY SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45371.60873969908,5316,THEALE GREEN SCHOOL - ACTIVATE LEARNING EDUCATION TRUST
Education (DSG Funded),Supplies & Services,Grants,45371.60873969908,18423,Achievement for All Education Trust Ltd Park House School
Education (DSG Funded),Supplies & Services,Grants,45364.428172025466,1000,Newbury Academy Trust Speenhamland School
Education (DSG Funded),Supplies & Services,Grants,45364.428172025466,1272.75,TRINITY SCHOOL - NEWBURY ACADEMY TRUST
Education (DSG Funded),Supplies & Services,Grants,45364.428172025466,2000,FIR TREE SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45378.25360347222,1200,TRINITY SCHOOL - NEWBURY ACADEMY TRUST
Education,Supplies & Services,Grants,45355.53343105324,822.47,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Education,Supplies & Services,Grants,45355.53343105324,900,WEST BERKSHIRE TRAINING CONSORTIUM
Education,Supplies & Services,Grants,45355.53343105324,822.47,WEST BERKSHIRE TRAINING CONSORTIUM
Education,Supplies & Services,Grants,45356.54758252315,4792,THE VICI LANGUAGE ACADEMY LTD
Education,Supplies & Services,Grants,45356.551832604164,8000,THE VICI LANGUAGE ACADEMY LTD
Education,Supplies & Services,Grants,45357.413590972224,700,Debbie Ferguson
Education,Supplies & Services,Grants,45363.53932326389,6177.19,Graft Thames Valley Limited
Education,Supplies & Services,Grants,45363.53944140046,918.88,Graft Thames Valley Limited
Education,Supplies & Services,Grants,45363.54122774306,7263.87,Graft Thames Valley Limited
Education,Supplies & Services,Grants,45364.365047025465,1548,APPLE PRINT LTD
Education,Supplies & Services,Grants,45365.548277974536,2150,WEST BERKSHIRE TRAINING CONSORTIUM
Education,Supplies & Services,Grants,45369.43728533565,753.83,Creative Communities CIC
Education,Supplies & Services,Grants,45370.63641883102,9977.54,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Education,Supplies & Services,Grants,45371.47133101852,2150,WEST BERKSHIRE TRAINING CONSORTIUM
Education,Supplies & Services,Grants,45371.63648090278,7784,The Berkshire School of English Ltd
Education,Supplies & Services,Grants,45373.58811200231,11584,NEWBURY COLLEGE
Education,Supplies & Services,Grants,45376.47006759259,2600.3,Oxford Diocesan Council for Social Work Incorp T/A PACT
Education,Supplies & Services,Grants,45377.53231909722,1600,Educafe CIC
Education,Supplies & Services,Grants,45377.53910096065,6400,The Berkshire School of English Ltd
Education,Supplies & Services,Grants,45377.66419603009,4682.5,COMMUNITY YOUTH PROJECT/ GREENHAM COMMUNITY ASSOCIATION
Education,Supplies & Services,Grants,45362.67832060185,1719.95,PLAYMATES PRE-SCHOOL
Development & Regulation,Supplies & Services,Grants,45364.56910204861,20000,TV BERKSHIRE LOCAL ENTERPRISE PSHIP LTD
Development & Regulation,Supplies & Services,Grants,45363.63844771991,1642.44,TOOMEY CLIENT ACCOUNT
Development & Regulation,Supplies & Services,Grants,45363.63844771991,801.18,SOUTHERN HOUSING GROUP LTD
Development & Regulation,Supplies & Services,Grants,45363.63844771991,896.41,TOOMEY CLIENT ACCOUNT
Development & Regulation,Supplies & Services,Grants,45369.603814236114,900,Fair Close Centre
Development & Regulation,Supplies & Services,Grants,45369.65245231482,30000,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Development & Regulation,Supplies & Services,Grants,45369.65245231482,60000,BERKS FOODBANK
Development & Regulation,Supplies & Services,Grants,45369.65703001157,8000,THE COWSHED
Development & Regulation,Supplies & Services,Grants,45369.65703001157,8000,YOUNG PEOPLE & CHILDREN FIRST
Development & Regulation,Supplies & Services,Grants,45370.525034722225,1350,Redacted
Development & Regulation,Supplies & Services,Grants,45370.5290625,1350,Redacted
Development & Regulation,Supplies & Services,Grants,45377.61827075231,600,DEELAND LIMITED T/A SERVICEMASTER
Environment,Supplies & Services,Grants,45380.75426369213,2500,Soden Photography
Environment,Supplies & Services,Grants,45380.75426369213,2500,Corwell
Public Health & Wellbeing,Supplies & Services,Contributions,45370.58012268518,1750,Home Start West Berkshire
Adult Social Care,Supplies & Services,Subscriptions,45356.56831883102,650,Nourish Care Ltd
Education (DSG Funded),Supplies & Services,Subscriptions,45378.59031292824,4742.4,CLEAPSS
Development & Regulation,Supplies & Services,Subscriptions,45373.39471107639,3498,RH Environmental Limited
Environment,Supplies & Services,Subscriptions,45364.65685810185,1995,Keep Britain Tidy
Finance & Property,Supplies & Services,Subscriptions,45364.59447283565,4626,CIPFA Business Ltd
Finance & Property,Supplies & Services,Subscriptions,45376.69215408565,1350,GRAITEC LTD T/A CADPOINT LIMITED
Strategy & Governance,Supplies & Services,Subscriptions,45363.58021033565,4876,SHL (UK) LTD
Strategy & Governance,Supplies & Services,Subscriptions,45373.40290451389,795,CONSULTATION INSTITUTE
Education,Supplies & Services,Reimbursements,45356.44055471065,833.34,Redacted
Education,Supplies & Services,Reimbursements,45372.371999965275,520,Redacted
Education,Supplies & Services,Reimbursements,45377.713224224535,1666.67,Redacted
Education (DSG Funded),Supplies & Services,General Expenses,45366.69158063657,520,Targeted Provision Ltd
Education (DSG Funded),Supplies & Services,General Expenses,45369.37965,1170,Targeted Provision Ltd
Education (DSG Funded),Supplies & Services,General Expenses,45369.4069005787,2280,Targeted Provision Ltd
Strategy & Governance,Supplies & Services,General Expenses,45352.60133020833,979.16,Newbury Racecourse PLC
ICT,Supplies & Services,Licences,45364.56741956018,5019,VODAFONE CORPORATE LTD
Development & Regulation,Supplies & Services,Insurance - Supplies & Services,45371.69871631944,8450,Marsh LTD
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45359.63601064815,808.08,ZURICH MUNICIPAL
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45359.63601064815,204410.95,ZURICH MUNICIPAL
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45359.64277951389,10887.53,ZURICH MUNICIPAL
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45371.49037326389,1770,BLAKE MORGAN LLP
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45371.49037326389,5355,BLAKE MORGAN LLP
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45371.63648090278,7310.89,BLAKE MORGAN LLP
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45371.63648090278,3060.2,BLAKE MORGAN LLP
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45372.51796550926,1578,BLAKE MORGAN LLP
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45372.52057581019,2910,BLAKE MORGAN LLP
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45372.53184270833,4380,BLAKE MORGAN LLP
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45378.64377653935,625,Motor Insurers Bureau
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45359.63601064815,78900.42,ZURICH MUNICIPAL
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45359.64277951389,4202.47,ZURICH MUNICIPAL
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45364.46993387731,6265,EATONS SOLICITORS
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45364.46993387731,12207,EATONS SOLICITORS
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45370.421329861114,944,DWP
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45352.76103923611,5000,Zurich Insurance
ICT,Supplies & Services,IT Equipment,45370.253383993055,3540,GOSS INTERACTIVE
ICT,Supplies & Services,IT Equipment,45372.61552561342,8883.47,CCS Media
ICT,Supplies & Services,IT Equipment,45356.58206959491,934.26,TRUSTMARQUE SOLUTIONS LTD
ICT,Supplies & Services,IT Equipment,45364.25327184028,1945.78,TRUSTMARQUE SOLUTIONS LTD
ICT,Supplies & Services,IT Equipment,45377.39312959491,1947.6,TRUSTMARQUE SOLUTIONS LTD
Strategy & Governance,Supplies & Services,IT Equipment,45355.64455428241,25971.25,INSIGHT DIRECT (UK) LTD
Strategy & Governance,Supplies & Services,IT Equipment,45355.64903649306,47937.29,INSIGHT DIRECT (UK) LTD
Strategy & Governance,Supplies & Services,IT Equipment,45359.62919626157,35557.03,INSIGHT DIRECT (UK) LTD
Strategy & Governance,Supplies & Services,IT Equipment,45379.25384510417,8250,GOSS INTERACTIVE
Adult Social Care,Third Party Payments,Payment to contractor,45363.62461855324,780,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Third Party Payments,Payment to contractor,45363.62461855324,1405,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Third Party Payments,Payment to contractor,45370.41378908565,2500,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Third Party Payments,Payment to contractor,45370.41378908565,2000,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Third Party Payments,Payment to contractor,45378.569416122686,2450,DNA HOME IMPROVEMENTS LTD
Communities & Wellbeing,Third Party Payments,Payment to contractor,45352.58778371528,676.72,Askews and Holts Library Services Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,45362.525078900464,887.47,Askews and Holts Library Services Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,45363.610752974535,782.59,Askews and Holts Library Services Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,45363.61522642361,822.46,Askews and Holts Library Services Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,45364.62216331019,607.34,Askews and Holts Library Services Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,45365.63630038194,765.59,Askews and Holts Library Services Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,45371.52056315972,823.89,Askews and Holts Library Services Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,45373.59439027778,745.6,Askews and Holts Library Services Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,45373.59439027778,524.09,Askews and Holts Library Services Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,45376.67790763889,531.17,Askews and Holts Library Services Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,45376.67790763889,584.55,Askews and Holts Library Services Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,45378.36108422454,586.57,Askews and Holts Library Services Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,45372.51112491898,5175,BUTTRESS ARCHITECTS LTD
Communities & Wellbeing,Third Party Payments,Payment to contractor,45380.25370925926,6694,Safesite Fencing Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,45376.712759918984,21000,Elite Systems (GB) Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,45363.49754672454,1300,Stuart Todd Associates Ltd
Education,Third Party Payments,Payment to contractor,45371.513596909725,16070.32,FELTHAM CONSTRUCTION LTD
Education,Third Party Payments,Payment to contractor,45370.691949618056,26145,Contract Trading Services Ltd
Education,Third Party Payments,Payment to contractor,45357.71401755787,7918.09,RM Education plc
Education,Third Party Payments,Payment to contractor,45372.69167905093,3750,KRP CONSULTING ENGINEERS
Education,Third Party Payments,Payment to contractor,45364.65015454861,14720.27,E W BEARD LTD
Development & Regulation,Third Party Payments,Payment to contractor,45372.55303611111,7830,Astral PS Ltd
Development & Regulation,Third Party Payments,Payment to contractor,45378.448985069444,22272,MPDFM
Development & Regulation,Third Party Payments,Payment to contractor,45352.76103923611,360150,Dickins Hopgood Chidley LLP
Development & Regulation,Third Party Payments,Payment to contractor,45355.75441284722,295150,Dickins Hopgood Chidley LLP
Development & Regulation,Third Party Payments,Payment to contractor,45356.6167974537,259757.11,LIFE BUILD SOLUTIONS LTD
Development & Regulation,Third Party Payments,Payment to contractor,45359.75371574074,425000,Dickins Hopgood Chidley LLP
Development & Regulation,Third Party Payments,Payment to contractor,45370.497177743055,4750,Ridge & Partners
Development & Regulation,Third Party Payments,Payment to contractor,45371.52543850694,10000,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Third Party Payments,Payment to contractor,45371.52543850694,5905,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Third Party Payments,Payment to contractor,45371.531777777775,3161,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Third Party Payments,Payment to contractor,45371.531777777775,2000,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Third Party Payments,Payment to contractor,45372.61552561342,170107.28,LIFE BUILD SOLUTIONS LTD
Development & Regulation,Third Party Payments,Payment to contractor,45377.61547835648,900,SWINDON ASBESTOS SURVEYING LTD
Environment,Third Party Payments,Payment to contractor,45369.40936261574,1229.02,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45378.61811805556,49681.28,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45359.60103857639,25079.98,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45359.60337653935,9358.92,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45359.60808993055,2137.5,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45359.64277951389,3291.88,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45370.416391516206,5368.02,VAISALA LIMITED
Environment,Third Party Payments,Payment to contractor,45370.416391516206,671,VAISALA LIMITED
Environment,Third Party Payments,Payment to contractor,45356.54745431713,804.98,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45362.629887233794,705.3,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45370.42766111111,656.55,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45370.67328313657,2691,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45365.43486357639,17315,Yunex Limited
Environment,Third Party Payments,Payment to contractor,45365.43486357639,6510,Yunex Limited
Environment,Third Party Payments,Payment to contractor,45365.46497515046,6937.61,Yunex Limited
Environment,Third Party Payments,Payment to contractor,45359.68422329861,7273.28,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45359.68422329861,4852.81,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45359.68422329861,112627.58,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45369.413570219906,1126.74,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45356.50372994213,916.66,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45356.517542395835,538.49,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45370.60388796296,515.3,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45370.608673842595,2377.98,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45370.608673842595,6509.68,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45370.62230552083,1669.25,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45369.53209822917,4856.68,Brissco (Equipment) Limited
Environment,Third Party Payments,Payment to contractor,45373.71505138889,4903.36,Brissco (Equipment) Limited
Environment,Third Party Payments,Payment to contractor,45377.57381747685,35300.11,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45377.70137800926,22092.19,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45378.5000403125,32549.8,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45378.5485965625,6935.34,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45372.61091909722,7778.91,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45369.40936261574,1613.47,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45378.671545798614,1132.43,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45359.62188263889,18839.55,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45359.62904892361,4024.73,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45370.497177743055,124778.28,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45370.5113090625,50952.2,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45373.597015196756,745,Traffic Technology Ltd
Environment,Third Party Payments,Payment to contractor,45378.66416635417,108524.87,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45378.67848695602,137745.34,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45378.67848695602,3144.3,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45376.34018526621,88731.31,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45370.617747372686,501.31,TMP (UK) LTD
Environment,Third Party Payments,Payment to contractor,45377.57381747685,114971.79,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45377.70137800926,31409.29,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45378.5000403125,118774.18,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45378.60205740741,38171.56,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45377.57381747685,6677.14,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45377.70583475695,750,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45378.50468090278,9277.07,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45378.55312962963,650,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45377.58331446759,99179.84,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45377.70583475695,10707.81,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45378.50468090278,7956.57,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45378.555584918984,7059.88,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45358.587333564814,551.86,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45364.573536261574,800,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45370.5113090625,1057.12,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45377.587753472224,6684.01,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45377.70583475695,3322.71,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45378.50468090278,9884.13,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45378.555584918984,1566.55,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45365.643006631944,24508,Liftshare.com Ltd
Environment,Third Party Payments,Payment to contractor,45369.298283414355,4313.96,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45378.60193167824,88934.4,THATCHAM TOWN CRICKET CLUB
Environment,Third Party Payments,Payment to contractor,45378.52553399306,563.86,WSP UK LTD
Environment,Third Party Payments,Payment to contractor,45378.52553399306,10150.06,WSP UK LTD
Environment,Third Party Payments,Payment to contractor,45369.40240061343,3467.64,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45379.511484375,25000,LAMBOURN PARISH COUNCIL
Environment,Third Party Payments,Payment to contractor,45372.50445532407,1719,CRESCENT SIGNS LTD
Environment,Third Party Payments,Payment to contractor,45356.63759953704,15950,OXFORDSHIRE COUNTY COUNCIL
Environment,Third Party Payments,Payment to contractor,45378.42359239583,990,TL CONTRACTING LTD
Finance & Property,Third Party Payments,Payment to contractor,45365.63160821759,1077.14,Maltaward (Barriers) Ltd
Finance & Property,Third Party Payments,Payment to contractor,45365.36505547454,720,A W WARWICK BRICKWORK LIMITED
Finance & Property,Third Party Payments,Payment to contractor,45372.53184270833,1255,METRO ROD
Finance & Property,Third Party Payments,Payment to contractor,45365.63160821759,580,ROCHESTER MIDLAND CORPORATION LTD
Finance & Property,Third Party Payments,Payment to contractor,45359.42721443287,6517.47,A&E FIRE & SECURITY LIMITED
Strategy & Governance,Third Party Payments,Payment to contractor,45356.40151380787,25879.5,Phase 3 Consulting Ltd
Strategy & Governance,Third Party Payments,Payment to contractor,45365.63853344908,6600,Phase 3 Consulting Ltd
Strategy & Governance,Third Party Payments,Payment to contractor,45365.65011403935,11527.56,Phase 3 Consulting Ltd
Strategy & Governance,Third Party Payments,Payment to contractor,45365.65241582176,10330.5,Phase 3 Consulting Ltd
Development & Regulation,Supplies & Services,Minor Works,45359.66580127315,4833.39,SCBS LTD
Development & Regulation,Supplies & Services,Minor Works,45369.5249508912,9743.1,SCBS LTD
Development & Regulation,Supplies & Services,Minor Works,45370.43019366898,14661.47,RGC CONSTRUCTION
Development & Regulation,Supplies & Services,Minor Works,45371.66397253472,3764,R&A Haines Building Contractors
Development & Regulation,Supplies & Services,Minor Works,45373.407187766206,8048.33,A&E BUILDERS (BASINGSTOKE) LIMITED
Development & Regulation,Supplies & Services,Minor Works,45373.407187766206,912.51,DAWN ARCHITECTURAL SERVICES (DAS) LTD
Development & Regulation,Supplies & Services,Minor Works,45373.44421018518,28000,SHINFIELD BUILDERS
Development & Regulation,Supplies & Services,Minor Works,45376.70823568287,1125.94,DAWN ARCHITECTURAL SERVICES (DAS) LTD
Development & Regulation,Supplies & Services,Minor Works,45376.70823568287,9521.1,D J TAYLOR
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45355.734740775464,1866,WEST ILSLEY PARISH COUNCIL
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45361.70484626157,3887.39,PURLEY ON THAMES PARISH COUNCIL
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45361.70484626157,1075.08,KINTBURY PARISH COUNCIL
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45363.45098310185,845,GOOD HOPE FARM CIC ACCOUNT NO.
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45363.70095980324,4980,SHAW CUM DONNINGTON PARISH COUNCIL
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45373.388723414355,3245.83,ASHAMPSTEAD PARISH COUNCIL
Education,Supplies & Services,Consultants,45370.680300266205,750,MT Property Consultants Ltd
Education,Supplies & Services,Consultants,45372.56706894676,580,ROCHESTER MIDLAND CORPORATION LTD
Education,Supplies & Services,Consultants,45356.683599571756,825,OXFORD ARCHITECTS LLP
Education,Supplies & Services,Consultants,45357.71401755787,700,PRO-AIR GB LTD
Education,Supplies & Services,Consultants,45357.73911577546,820,PRO-AIR GB LTD
Education,Supplies & Services,Consultants,45378.53469447917,539,Arbtech Consulting Ltd
Education,Supplies & Services,Consultants,45358.67289001158,1500,NICHOLAS OWEN ASSOCIATES LTD
Education,Supplies & Services,Consultants,45370.71499756944,1000,Quattro Design Architects Limited
Education,Supplies & Services,Consultants,45362.51176512732,1357.14,CGS CONSTRUCTION CONSULTANTS LIMITED
Education,Supplies & Services,Consultants,45372.56692820602,1000,OXFORD ARCHITECTS LLP
Development & Regulation,Supplies & Services,Consultants,45376.4215090625,1851.66,WOKINGHAM BOROUGH COUNCIL
Development & Regulation,Supplies & Services,Consultants,45357.46896524305,3875,Adams & Sutherland
Environment,Supplies & Services,Consultants,45371.499753125,3950,Horizon Power and Energy Ltd
Environment,Supplies & Services,Consultants,45371.504708252316,2900,Horizon Power and Energy Ltd
Environment,Supplies & Services,Consultants,45378.47665474537,1230.24,WSP UK LTD
Environment,Supplies & Services,Consultants,45363.66627025463,605.5,Dalcour Maclaren Limited
Environment,Supplies & Services,Consultants,45363.671461770835,1733.25,Dalcour Maclaren Limited
Environment,Supplies & Services,Consultants,45364.62459853009,19676.75,ARDENT
Environment,Supplies & Services,Consultants,45365.52048086806,6337,ARDENT
Environment,Supplies & Services,Consultants,45366.50477361111,10224.5,ARDENT
Environment,Supplies & Services,Consultants,45356.50372994213,3000,Traffic Management & Safety Ltd T/A TMS Consultancy
ICT,Supplies & Services,Consultants,45352.504841979164,11703.5,ESRI (UK) LTD
Education,Premises,Survey,45357.71401755787,954,OXFORD ARCHITECTS LLP
Education,Premises,Survey,45370.72192792824,2695,Quattro Design Architects Limited
Education,Premises,Survey,45376.54156114583,2925.5,E W BEARD LTD
Education,Premises,Survey,45376.54156114583,2500,AF ACOUSTICS LTD
Environment,Supplies & Services,Bridge structures,45369.48316840278,758.55,JOHN CHARLES BARGERY
Environment,Supplies & Services,Bridge structures,45369.48316840278,1200,JOHN CHARLES BARGERY
Environment,Supplies & Services,Bridge structures,45369.53209822917,1436.69,JOHN CHARLES BARGERY
Environment,Supplies & Services,Bridge structures,45369.53209822917,1600,JOHN CHARLES BARGERY
Environment,Supplies & Services,Bridge structures,45370.457978356484,1628.76,JOHN CHARLES BARGERY
Environment,Supplies & Services,Bridge structures,45370.457978356484,800,JOHN CHARLES BARGERY
Environment,Supplies & Services,Bridge structures,45377.587753472224,4700.16,VolkerHighways Ltd
Environment,Supplies & Services,Bridge structures,45378.666670405095,539,JOHN CHARLES BARGERY
Environment,Supplies & Services,Bridge structures,45378.666670405095,800,JOHN CHARLES BARGERY
Environment,Fees & Charges,Projects or Minor Works,45378.61811805556,2361.93,WSP UK LTD
Environment,Fees & Charges,Projects or Minor Works,45364.44900894676,7096.1,VolkerHighways Ltd
Finance & Property,Third Party Payments,Joint Arrangements (with Other Local Authorities or NHS),45379.54643726852,1090174.1,READING BOROUGH COUNCIL
Adult Social Care,Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45352.40007314815,1391.2,OXFORDSHIRE COUNTY COUNCIL
Adult Social Care,Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45352.40007314815,1543.8,OXFORDSHIRE COUNTY COUNCIL
