Service,Expenditure category,Narrative,Date,Net amount,Supplier name
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,1607.68,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,7757.68,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,4079.25,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,759.2,Pennyhooks Farm Trust
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,739.2,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,5541.2,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,1011.04,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,9420.04,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,4889.92,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,913.92,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,5620.36,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,8707.6,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,4568.76,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45324.57754244213,704.99,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45324.57754244213,704.99,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45324.57754244213,542.3,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45324.57754244213,867.68,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45324.57754244213,759.22,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45324.57754244213,867.68,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45324.57754244213,704.99,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45324.57754244213,780.84,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,1041.12,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,747.24,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,747.24,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,1245.4,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,996.32,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,3424.85,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,747.24,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,747.24,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,996.32,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,996.32,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,871.84,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,996.32,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45350.491012418985,747.24,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45329.42573202546,12694.77,THE FORTUNE CENTRE OF RIDING THERAPY
Adult Social Care,Third Party Payments,Voluntary Associations,45329.42573202546,11574.42,THE FORTUNE CENTRE OF RIDING THERAPY
Adult Social Care,Third Party Payments,Voluntary Associations,45343.41448515046,4018,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45343.41448515046,3717.44,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45343.41448515046,7247.32,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45324.57754244213,542.3,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45343.41448515046,1731.99,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45327.36597442129,4781,AGE UK BERKSHIRE
Adult Social Care,Third Party Payments,Voluntary Associations,45336.60014702546,14694.15,CROSSROADS CARE WEST BERKSHIRE (NEWBURY BRANCH)
Adult Social Care,Third Party Payments,Voluntary Associations,45341.53376704861,14968.35,Groundwork South
Children & Family Services,Third Party Payments,Voluntary Associations,45328.50215393519,5682.08,National Youth Advocacy Service
Education,Third Party Payments,Voluntary Associations,45334.690085497685,539.75,WEST BERKSHIRE MENCAP
Education,Third Party Payments,Voluntary Associations,45334.711198993056,1196.21,WEST BERKSHIRE MENCAP
Education,Third Party Payments,Voluntary Associations,45348.65617392361,921.67,WEST BERKSHIRE MENCAP
Education,Third Party Payments,Voluntary Associations,45330.5163837963,15000,WEST BERKSHIRE MENCAP
Public Health & Wellbeing,Third Party Payments,Voluntary Associations,45329.51184236111,12150,14:21 TIME TO TALK
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4333.92,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,7386.92,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5545.8,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3724.24,AMS Care Wiltshire Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5160.72,Beech Tree (Overton) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4121.16,Healthcare Homes (Spring) Ltd - Ladymead Care Home
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3717.54,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5355.4,Achieve Together Limited
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3100,N. Notaro Homes Ltd - Stuart House
Adult Social Care,Third Party Payments,Private Contractors,45324.57754244213,1935,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45324.57754244213,1332.17,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45329.42573202546,1581.32,Address Enterprise Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1372.95,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,2841.72,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1366.84,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1127.52,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,2085.92,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,813.6,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,871.66,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,3698.64,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,2508.6,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,2124.4,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1423.8,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,957.73,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,2358.16,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1089.04,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,3267.2,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,605.07,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,645.4,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1581.32,Address Enterprise Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,4653.48,Caremark (West Berkshire & Reading)
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,504.7,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,844.6,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,659.2,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,2884,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1266.9,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,985.53,Your Serenity Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1047.92,Your Serenity Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3108.48,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1050,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,986.4,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1423.16,Address Enterprise Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1056.08,Address Enterprise Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1447.11,Your Serenity Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1554.2,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1182.36,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5000.64,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,2090,Comfort Harmony Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,726,Comfort Harmony Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,597.8,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,2253.42,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,533.68,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1128.65,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1381.52,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1013.48,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,675.64,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1182.36,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,592.2,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,1903.5,Mayfair Homecare
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1107.4,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,6271.5,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,6553.76,Transparent Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,598.8,Acorn Home Support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,648.72,Acorn Home Support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,3137.96,DIMENSIONS (NSO) LTD
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,509.08,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,2506.28,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,916.52,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,575.4,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,621.67,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1733,CREATIVE SUPPORT
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,792,Comfort Harmony Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,2506.28,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45324.57754244213,2015,D J TRAVEL
Adult Social Care,Third Party Payments,Private Contractors,45329.42573202546,566.56,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45329.42573202546,999.48,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,849.84,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,703.1,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,637.38,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,964.6,D J TRAVEL
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,1450.8,D J TRAVEL
Adult Social Care,Third Party Payments,Private Contractors,45336.394483449076,3100,D J TRAVEL
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1052.1,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,627,D J TRAVEL
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,566.56,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,773.92,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,849.84,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,566.56,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,566.56,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,849.84,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,566.56,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,849.84,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,566.56,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,566.56,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,849.84,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,829.59,Your Serenity Ltd
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,841.8,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,7307.15,The Orders of St John Care Trust - The Meadows
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5200,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4039.72,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4372,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4262.72,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4000,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4400,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1137.14,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4087.44,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4087.48,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4087.48,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4087.48,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,710.71,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3667.6,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5275,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4596.16,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5176.08,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,2368,Barchester Healthcare - Rothsay Grange
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3415.44,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3415.44,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3780.08,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3780.08,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3680.4,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3779.36,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,25714.29,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3351.8,AMS Care Wiltshire Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3081,TAS Care Limited T/A Rose Cottage Nursing Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,6290.16,Gracewell Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5391.08,Gracewell Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5822.12,Gracewell Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3697.2,MMCG (2) Limited
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,2592.92,MMCG (2) Limited
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3027.92,Healthcare Homes (Spring) Ltd - Ladymead Care Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3557.72,Healthcare Homes (Spring) Ltd - Ladymead Care Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3491.8,Healthcare Homes (Spring) Ltd - Ladymead Care Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4200,Bondcare (Henley) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4025.84,Florence Care Reading Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5200,Florence Care Reading Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4400,Florence Care Reading Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4400,Florence Care Reading Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5892.86,Valorum Care Group Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3396.88,Fidelity Healthcare Moormead Limited
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4200,Fidelity Healthcare Moormead Limited
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4300,Aria Healthcare Group Limited t/a Frethey House
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3166.76,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3166.76,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3166.76,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3647.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3517.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3517.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3780.08,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,4819.6,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3904.28,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3517.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3517.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,5639.48,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,5340.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,5751.2,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,4163.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,4163.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,2163.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,2290.91,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,890.91,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,5981.82,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,4163.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45350.491012418985,594.81,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4500,COLLEYCARE LTD
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4000,COLLEYCARE LTD
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3103.92,BROADMEAD RESTHOME LTD
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5720,BROADMEAD RESTHOME LTD
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3643.08,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3943.28,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3505.16,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3687.36,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3687.36,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5600,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,5200,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,17148,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4110.18,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4399.52,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4007.08,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3065.61,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3800,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4005.28,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1705.71,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,1705.71,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3697.2,Moorlands Rest Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4780,Clifford House
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4200,DOWNS VIEW CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3120,Navara Lodge
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3151.2,Navara Lodge
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4108,Gracewell Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,6000,Gracewell Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3769.04,Mulberry Care
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4704,Nadam Care Ltd T/A Belamie Gables Care Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4000,Fidelity Healthcare Ltd t/a Marlborough Lodge Care Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,3590.4,Beech Tree (Overton) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4929.6,Ridgeway Rise Care Home
Adult Social Care,Third Party Payments,Private Contractors,45343.41448515046,4518.8,York Homes (Dorset) Ltd - York House Care Home
