Service,Expenditure category,Narrative,Date,Net amount,Supplier name
Finance & Property,Supplies & Services,Professional Fees,44937.66357052083,625,Montagu Evans LLP
Finance & Property,Supplies & Services,Professional Fees,44938.52466952546,625,Montagu Evans LLP
Finance & Property,Supplies & Services,Professional Fees,44938.52466952546,625,Montagu Evans LLP
Finance & Property,Supplies & Services,Professional Fees,44938.52866238426,625,Montagu Evans LLP
Finance & Property,Supplies & Services,Professional Fees,44938.54284120371,625,Montagu Evans LLP
Finance & Property,Supplies & Services,Professional Fees,44938.598174189814,625,Montagu Evans LLP
Finance & Property,Supplies & Services,Professional Fees,44938.598174189814,625,Montagu Evans LLP
Finance & Property,Supplies & Services,Professional Fees,44938.63293225694,675,Montagu Evans LLP
Finance & Property,Supplies & Services,Professional Fees,44938.63580871528,625,Montagu Evans LLP
Finance & Property,Supplies & Services,Professional Fees,44938.63580871528,625,Montagu Evans LLP
Finance & Property,Supplies & Services,Professional Fees,44938.63580871528,625,Montagu Evans LLP
Finance & Property,Supplies & Services,Professional Fees,44938.64007465278,625,Montagu Evans LLP
Finance & Property,Supplies & Services,Professional Fees,44938.64007465278,625,Montagu Evans LLP
Finance & Property,Supplies & Services,Professional Fees,44938.68847060185,675,Montagu Evans LLP
Strategy & Governance,Supplies & Services,Professional Fees,44936.53852314815,5485.66,CORDELL HEALTH
Strategy & Governance,Supplies & Services,Professional Fees,44936.5427,4823.41,CORDELL HEALTH
Strategy & Governance,Supplies & Services,Professional Fees,44936.5427,5569.92,CORDELL HEALTH
Strategy & Governance,Supplies & Services,Professional Fees,44951.359844293984,600,Alison Dean
Strategy & Governance,Supplies & Services,Professional Fees,44929.53488865741,1140,CAPITA RECRUITMENT VETTING SERVICE
Strategy & Governance,Supplies & Services,Professional Fees,44956.648853819446,1384,CAPITA RECRUITMENT VETTING SERVICE
Strategy & Governance,Supplies & Services,Professional Fees,44938.48053703704,4290,Embridge Consulting (UK) Limited
ICT,Supplies & Services,Archiving internal documents,44935.40367681713,3850,READING BOROUGH COUNCIL
ICT,Supplies & Services,Archiving internal documents,44943.51783318287,3042.07,MJF Records Management
Finance & Property,Supplies & Services,Charges,44929.75440578704,4142.28,NatWest
Finance & Property,Supplies & Services,Charges,44935.7515866088,607,Stripeweb
Finance & Property,Supplies & Services,Charges,44943.75128001157,1105.36,allpay
Finance & Property,Supplies & Services,Charges,44946.75126481481,632.63,World Pay UK
Education (DSG Funded),Supplies & Services,Grants,44950.53092982639,29560,FIR TREE SCHOOL
Education (DSG Funded),Supplies & Services,Grants,44950.53767395833,33137,Newbury Academy Trust Speenhamland School
Education (DSG Funded),Supplies & Services,Grants,44950.5378133912,27799,KENNET SCHOOL
Education (DSG Funded),Supplies & Services,Grants,44950.5378133912,66559,KENNET SCHOOL
Education (DSG Funded),Supplies & Services,Grants,44950.5931215625,52590,THEALE GREEN SCHOOL - ACTIVATE LEARNING EDUCATION TRUST
Education (DSG Funded),Supplies & Services,Grants,44950.60286947917,79774,TRINITY SCHOOL - NEWBURY ACADEMY TRUST
Education (DSG Funded),Supplies & Services,Grants,44957.51277083333,73015.83,TRINITY SCHOOL - NEWBURY ACADEMY TRUST
Education (DSG Funded),Supplies & Services,Grants,44950.64184456019,800,QUACKERS DAY NURSERY
Education (DSG Funded),Supplies & Services,Grants,44952.609886377315,800,ROCKING HORSE DAY NURSERY - NEWBURY RACECOURSE PLC
Education (DSG Funded),Supplies & Services,Grants,44952.634932291665,1600,ST GABRIELS SCHOOL
Education (DSG Funded),Supplies & Services,Grants,44956.697677743054,600,ACRES OF FUN DAY NURSERY AND PRE SCHOOL
Education (DSG Funded),Supplies & Services,Grants,44956.700296724535,600,ACRES OF FUN DAY NURSERY AND PRE SCHOOL
Education (DSG Funded),Supplies & Services,Grants,44956.700296724535,600,ACRES OF FUN DAY NURSERY AND PRE SCHOOL
Education (DSG Funded),Supplies & Services,Grants,44950.51672881944,17662,Achievement for All Education Trust Ltd Park House School
Education (DSG Funded),Supplies & Services,Grants,44950.52388961805,12044,DENEFIELD SCHOOL
Education (DSG Funded),Supplies & Services,Grants,44950.53092982639,4310,FIR TREE SCHOOL
Education (DSG Funded),Supplies & Services,Grants,44950.53342241898,21957,EXCALIBUR ACADEMIES TRUST - JOHN O'GAUNT SCHOOL
Education (DSG Funded),Supplies & Services,Grants,44950.53767395833,11178,Newbury Academy Trust Speenhamland School
Education (DSG Funded),Supplies & Services,Grants,44950.5378133912,57864,KENNET SCHOOL
Education (DSG Funded),Supplies & Services,Grants,44950.58899884259,1446,EXCALIBUR ACADEMIES TRUST T/A LAMBOURN CE PRIMARY SCHOOL
Education (DSG Funded),Supplies & Services,Grants,44950.5931215625,13947,THEALE GREEN SCHOOL - ACTIVATE LEARNING EDUCATION TRUST
Education (DSG Funded),Supplies & Services,Grants,44950.60286947917,25923,TRINITY SCHOOL - NEWBURY ACADEMY TRUST
Education (DSG Funded),Supplies & Services,Grants,44950.60732361111,42738,ST BARTHOLOMEWS SCHOOL - ACADEMY
Education (DSG Funded),Supplies & Services,Grants,44950.60995200231,11930,Whitelands Park Primary School
Education,Supplies & Services,Grants,44931.52115158565,27142.86,WEST BERKSHIRE TRAINING CONSORTIUM
Education,Supplies & Services,Grants,44931.54197126158,3082.2,Parenting Special Children
Education,Supplies & Services,Grants,44943.53167809028,2740,THE VICI LANGUAGE ACADEMY LTD
Education,Supplies & Services,Grants,44952.63765547454,8499,Connecting Communities in Berkshire
Development & Regulation,Supplies & Services,Grants,44949.46825818287,5000,YHA (England & Wales)
Development & Regulation,Supplies & Services,Grants,44939.47339594908,19750,THE VICI LANGUAGE ACADEMY LTD
Development & Regulation,Supplies & Services,Grants,44949.54336362269,564.51,Redacted
Education (DSG Funded),Supplies & Services,Contributions,44950.52399224537,7591,FRANCIS BAILY PRIMARY SCHOOL
Commissioning & Procurement,Supplies & Services,Donations,44952.498715625,2000,Home Start West Berkshire
Commissioning & Procurement,Supplies & Services,Donations,44952.51956392361,1500,LOOSE ENDS NEWBURY
Commissioning & Procurement,Supplies & Services,Donations,44952.582106863425,4000,St Marks School Association
Commissioning & Procurement,Supplies & Services,Donations,44952.586563923614,3538,14:21 TIME TO TALK
Commissioning & Procurement,Supplies & Services,Donations,44952.59645697917,1000,APT Community Trust
Commissioning & Procurement,Supplies & Services,Donations,44956.5127184375,1380,CITY ARTS NEWBURY
Commissioning & Procurement,Supplies & Services,Donations,44956.67939707176,2000,Daisy’s Dream
Adult Social Care,Supplies & Services,Subscriptions,44937.48995964121,650,Nourish Care Ltd
Education,Supplies & Services,Subscriptions,44953.62098677083,6669.75,RM Education plc
Development & Regulation,Supplies & Services,Subscriptions,44949.540478622686,1764,THOMSON REUTERS/SWEET AND MAXWELL LTD
Finance & Property,Supplies & Services,Subscriptions,44937.452366701385,2500,PIXEL FINANCIAL MANAGEMENT LTD
Strategy & Governance,Supplies & Services,Subscriptions,44938.60112572917,30000,ROYAL BOROUGH OF WINDSOR AND MAIDENHEAD - Pension Funds
Education,Supplies & Services,Reimbursements,44950.6723128125,1048.32,Redacted
Education,Supplies & Services,Reimbursements,44950.6723128125,549.12,Redacted
Adult Social Care,Supplies & Services,General Expenses,44957.575251041664,1849.44,MR P REID T/A HONEYBOTTOM KENNELS
Education (DSG Funded),Supplies & Services,General Expenses,44942.49697202546,2130,National Teaching & Advisory Service Ltd
Education (DSG Funded),Supplies & Services,General Expenses,44953.683653935186,1102.5,Equal Education Ltd
Education (DSG Funded),Supplies & Services,General Expenses,44953.683653935186,1323,Equal Education Ltd
Development & Regulation,Supplies & Services,General Expenses,44929.60137758102,1402.5,WOKINGHAM BOROUGH COUNCIL
Adult Social Care,Supplies & Services,Licences,44951.447496099536,5354.88,OXFORD COMPUTER CONSULTANTS
Adult Social Care,Supplies & Services,Licences,44951.48490934028,5053.4,OXFORD COMPUTER CONSULTANTS
Children & Family Services,Supplies & Services,Licences,44938.681491284726,11400,MA Education Ltd
Education,Supplies & Services,Licences,44928.54178920139,18543,Softcat Ltd
Environment,Supplies & Services,Licences,44936.667668518516,838.5,Fleet Partnership Solutions Ltd
ICT,Supplies & Services,Licences,44930.40302974537,5019,VODAFONE CORPORATE LTD
Finance & Property,Supplies & Services,Insurance - Supplies & Services,44950.51959444444,3345.05,Marsh LTD
Finance & Property,Supplies & Services,Insurance - Supplies & Services,44932.44518611111,2805,BLAKE MORGAN LLP
Finance & Property,Supplies & Services,Insurance - Supplies & Services,44932.66769108796,9600,BLAKE MORGAN LLP
Finance & Property,Supplies & Services,Insurance - Supplies & Services,44950.51959444444,4088.39,Marsh LTD
Finance & Property,Supplies & Services,Insurance - Supplies & Services,44957.75313457176,5000,Zurich insurance
Adult Social Care,Supplies & Services,Purchase of Equipment,44951.51956458333,1107.8,ACS Business Supplies Ltd
Finance & Property,Supplies & Services,Purchase of Equipment,44937.71909857639,1868.32,Probrand Limited
ICT,Supplies & Services,Purchase of Equipment,44943.51087103009,68255,Phoenix Software Ltd
ICT,Supplies & Services,Purchase of Equipment,44950.60732361111,61429.5,Phoenix Software Ltd
ICT,Supplies & Services,Purchase of Equipment,44950.60732361111,68255,Phoenix Software Ltd
ICT,Supplies & Services,Purchase of Equipment,44956.2524165162,4345,Thames Valley Visuals Limited
Adult Social Care,Supplies & Services,IT Equipment,44930.40993005787,5617.42,CAREWORKS LTD
Adult Social Care,Supplies & Services,IT Equipment,44930.40993005787,92240,CAREWORKS LTD
Finance & Property,Supplies & Services,IT Equipment,44929.37950274305,783.98,CCS Media
ICT,Supplies & Services,IT Equipment,44930.43775601852,8102.34,Servnet Ltd
Adult Social Care,Third Party Payments,Payment to contractor,44929.54600980324,1395,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Third Party Payments,Payment to contractor,44929.54600980324,2185,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Third Party Payments,Payment to contractor,44929.472424155094,1850,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Third Party Payments,Payment to contractor,44929.472424155094,3820,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Third Party Payments,Payment to contractor,44943.431781597224,990,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Third Party Payments,Payment to contractor,44943.431781597224,4000,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Third Party Payments,Payment to contractor,44956.62399158565,573.33,MITRE LINEN LTD
Adult Social Care,Third Party Payments,Payment to contractor,44943.434555671294,990,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Third Party Payments,Payment to contractor,44943.434555671294,4000,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Third Party Payments,Payment to contractor,44944.54291292824,2527.48,ANCHOR PIPEWORK LIMITED
Adult Social Care,Third Party Payments,Payment to contractor,44949.53768915509,1125,HOPE EDUCATION
Communities & Wellbeing,Third Party Payments,Payment to contractor,44935.36492959491,705.01,Askews and Holts Library Services Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,44935.70521612268,526.31,Askews and Holts Library Services Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,44949.69734626157,637.45,Askews and Holts Library Services Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,44952.58670767361,613.25,Askews and Holts Library Services Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,44956.61693564815,1667,SALNOR ROOFING SERVICES LIMITED
Communities & Wellbeing,Third Party Payments,Payment to contractor,44936.667668518516,2034.59,PARKWOOD LEISURE
Communities & Wellbeing,Third Party Payments,Payment to contractor,44930.590557986114,257816,Alliance Leisure Services Limited
Communities & Wellbeing,Third Party Payments,Payment to contractor,44942.4245721412,5300,Alliance Leisure Services Limited
Communities & Wellbeing,Third Party Payments,Payment to contractor,44952.44323017361,19878.27,Alliance Leisure Services Limited
Communities & Wellbeing,Third Party Payments,Payment to contractor,44952.44323017361,46270.66,Alliance Leisure Services Limited
Communities & Wellbeing,Third Party Payments,Payment to contractor,44932.62183993056,1500,Savernake Property Consultants Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,44946.57730135417,589,Arbtech Consulting Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,44942.50811177083,2388.41,IPC WINDOWS AND PLASTICS LTD
Communities & Wellbeing,Third Party Payments,Payment to contractor,44945.61229991898,739,PARKWOOD LEISURE
Communities & Wellbeing,Third Party Payments,Payment to contractor,44952.54041346065,69104,PARKWOOD LEISURE
Communities & Wellbeing,Third Party Payments,Payment to contractor,44952.54041346065,7000,PARKWOOD LEISURE
Education,Third Party Payments,Payment to contractor,44931.687768020834,3493.18,White Horse Contractors Limited
Education,Third Party Payments,Payment to contractor,44939.684512962966,196956.24,FELTHAM CONSTRUCTION LTD
Education,Third Party Payments,Payment to contractor,44929.58344872685,99990,JOHN STACEY & SONS LTD
Education,Third Party Payments,Payment to contractor,44950.60732361111,5012.19,ANCHOR PIPEWORK LIMITED
Education,Third Party Payments,Payment to contractor,44952.35713278935,5041,ANCHOR PIPEWORK LIMITED
Education,Third Party Payments,Payment to contractor,44929.37950274305,4884.68,ANCHOR PIPEWORK LIMITED
Education,Third Party Payments,Payment to contractor,44939.434415891206,24721.45,VolkerHighways Ltd
Education,Third Party Payments,Payment to contractor,44945.57756380787,9238.85,ANCHOR PIPEWORK LIMITED
Education,Third Party Payments,Payment to contractor,44953.48923167824,1072.5,EDINGTON SPINK & HYNE LIMITED
Development & Regulation,Third Party Payments,Payment to contractor,44931.60440841435,878.4,G2 Recruitment
Development & Regulation,Third Party Payments,Payment to contractor,44937.63971215278,2427.26,PENNA PLC
Development & Regulation,Third Party Payments,Payment to contractor,44949.37371894676,25700,IDOX SOFTWARE LTD
Environment,Third Party Payments,Payment to contractor,44939.64273452546,21753.38,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,44931.65721311342,25353,Yunex Limited
Environment,Third Party Payments,Payment to contractor,44938.54284120371,27543,Yunex Limited
Environment,Third Party Payments,Payment to contractor,44952.46818128472,950,JCT Consultancy Ltd
Environment,Third Party Payments,Payment to contractor,44939.37192233796,3111.03,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,44939.43142542824,5184.76,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,44944.4732162037,29376.4,Jackson Civil Engineering Group Limited
Environment,Third Party Payments,Payment to contractor,44939.67745983796,2418.9,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,44952.6237346875,84568.77,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,44938.598174189814,323572.14,FIRST GREAT WESTERN
Environment,Third Party Payments,Payment to contractor,44943.441418518516,23124.42,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,44953.545067708335,8738.18,JOJU LIMITED
Environment,Third Party Payments,Payment to contractor,44942.50811177083,26161.25,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,44956.391961724534,1582.48,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,44942.501135844905,4328.48,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,44956.391961724534,735.62,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,44935.67438464121,2718.44,WSP UK LTD
Environment,Third Party Payments,Payment to contractor,44942.501135844905,2007.99,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,44943.580406863424,1422,METRIC GROUP LTD
Environment,Third Party Payments,Payment to contractor,44944.55944722222,1422,METRIC GROUP LTD
Environment,Third Party Payments,Payment to contractor,44957.69333769676,4750.99,WSP UK LTD
Environment,Third Party Payments,Payment to contractor,44939.62616021991,1410,TL CONTRACTING LTD
Environment,Third Party Payments,Payment to contractor,44939.62888619213,2036.15,GLASDON UK LTD
Environment,Third Party Payments,Payment to contractor,44957.745844641206,1251.63,Wessex Woodland Management
Environment,Third Party Payments,Payment to contractor,44937.369072685186,2900.83,PENWOOD NURSERIES LTD
Environment,Third Party Payments,Payment to contractor,44943.43876331019,5821.55,Wessex Woodland Management
Environment,Third Party Payments,Payment to contractor,44943.43876331019,3899.18,TL CONTRACTING LTD
Environment,Third Party Payments,Payment to contractor,44957.745844641206,530,Wessex Woodland Management
Environment,Third Party Payments,Payment to contractor,44935.684392905096,4880,BIOCAP LTD
Environment,Third Party Payments,Payment to contractor,44944.34130755787,22291.66,TL CONTRACTING LTD
Environment,Third Party Payments,Payment to contractor,44951.50386493056,1380,SAWSCAPES PLAY LTD
Environment,Third Party Payments,Payment to contractor,44939.632896875,930,D LANE
Environment,Third Party Payments,Payment to contractor,44939.632896875,730,D LANE
Environment,Third Party Payments,Payment to contractor,44951.49875917824,930,D LANE
Environment,Third Party Payments,Payment to contractor,44951.49875917824,730,D LANE
Finance & Property,Third Party Payments,Payment to contractor,44935.482974652776,8098.5,ANCHOR PIPEWORK LIMITED
Finance & Property,Third Party Payments,Payment to contractor,44931.69888873843,900,A W WARWICK BRICKWORK LIMITED
Finance & Property,Third Party Payments,Payment to contractor,44945.420638275464,525,FCS-LIVE LTD
Finance & Property,Third Party Payments,Payment to contractor,44945.420638275464,525,FCS-LIVE LTD
Finance & Property,Third Party Payments,Payment to contractor,44945.420638275464,525,FCS-LIVE LTD
Finance & Property,Third Party Payments,Payment to contractor,44952.61424278935,1100.7,TETRA TECH ENVIRONMENT PLAN TRANS LTD
Finance & Property,Third Party Payments,Payment to contractor,44930.67094537037,7166.68,HSI FURNITURE
ICT,Third Party Payments,Payment to contractor,44936.55244861111,1942.86,TRUSTMARQUE SOLUTIONS LTD
ICT,Third Party Payments,Payment to contractor,44937.44132542824,1452.3,TRUSTMARQUE SOLUTIONS LTD
ICT,Third Party Payments,Payment to contractor,44937.503879247684,1692.98,TRUSTMARQUE SOLUTIONS LTD
ICT,Third Party Payments,Payment to contractor,44937.503879247684,1619.15,TRUSTMARQUE SOLUTIONS LTD
ICT,Third Party Payments,Payment to contractor,44936.55653541667,2400,CJ Founds Associates Ltd
ICT,Third Party Payments,Payment to contractor,44937.50810320602,1800000,ROYAL BOROUGH OF WINDSOR & MAIDENHEAD
ICT,Third Party Payments,Payment to contractor,44939.434415891206,800,CJ Founds Associates Ltd
ICT,Third Party Payments,Payment to contractor,44930.67094537037,8577.7,Perceptive On Line Ltd T/A Amatis Networks
ICT,Third Party Payments,Payment to contractor,44935.66766096065,10800,CJ Founds Associates Ltd
ICT,Third Party Payments,Payment to contractor,44956.49192318287,21000,Tractum Limited
Development & Regulation,Supplies & Services,Minor Works,44930.673813622685,5927.89,D J TAYLOR
Development & Regulation,Supplies & Services,Minor Works,44936.60497364583,5340,DOMESTIC LIFT SERVICES LTD
Development & Regulation,Supplies & Services,Minor Works,44936.62592106481,2961.18,A&E BUILDERS (BASINGSTOKE) LIMITED
Development & Regulation,Supplies & Services,Minor Works,44938.646750196756,2804.14,R&A Haines Building Contractors
Development & Regulation,Supplies & Services,Minor Works,44939.48301516203,5692.32,2M PROPERTY SERVICES LIMITED
Development & Regulation,Supplies & Services,Minor Works,44939.48709973379,27964,R&A Haines Building Contractors
Development & Regulation,Supplies & Services,Minor Works,44939.48709973379,3355.68,DAWN ARCHITECTURAL SERVICES (DAS) LTD
Development & Regulation,Supplies & Services,Minor Works,44942.65382021991,4700,SCBS LTD
Development & Regulation,Supplies & Services,Minor Works,44943.4316440625,7967.17,D J TAYLOR
Development & Regulation,Supplies & Services,Minor Works,44943.43442920139,7575.07,HAZEL & WEST LTD
Development & Regulation,Supplies & Services,Minor Works,44943.584389780095,25146.86,A MONGER LTD
Development & Regulation,Supplies & Services,Minor Works,44946.63295980324,1824.57,R&A Haines Building Contractors
Development & Regulation,Supplies & Services,Minor Works,44946.63586284722,9722.92,2M PROPERTY SERVICES LIMITED
Development & Regulation,Supplies & Services,Minor Works,44946.64005552083,4492.74,R&A Haines Building Contractors
Development & Regulation,Supplies & Services,Minor Works,44950.51672881944,3076.77,LIFTABILITY LTD
Development & Regulation,Supplies & Services,Minor Works,44951.49177013889,1995,Newbury Mobility Ltd
Development & Regulation,Supplies & Services,Minor Works,44951.49622372685,570,SHIELD ENVIRONMENTAL SERVICES LTD
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,44945.67060972222,792.5,STRATFIELD MORTIMER PARISH COUNCIL
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,44945.69543359954,1650,KINTBURY PARISH COUNCIL
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,44950.67927619213,1397.6,Englefield Village Hall CIO
Education,Supplies & Services,Consultants,44944.60116987269,620,FCS-LIVE LTD
Education,Supplies & Services,Consultants,44939.49421107639,1500,Method Consulting LLP
Education,Supplies & Services,Consultants,44944.413780173614,1876.44,EDINGTON SPINK & HYNE LIMITED
Education,Supplies & Services,Consultants,44929.66681469907,9000,MT Property Consultants Ltd
Education,Supplies & Services,Consultants,44930.687718368055,3700,HSL COMPLIANCE LTD
Education,Supplies & Services,Consultants,44937.51773009259,2600,OXFORD ARCHITECTS LLP
Education,Supplies & Services,Consultants,44945.67482114583,1386,ARCHIBALD SHAW LTD
Education,Supplies & Services,Consultants,44942.47351886574,825,JDL Consultants
Education,Supplies & Services,Consultants,44950.50338834491,5805,OXFORD ARCHITECTS LLP
Education,Supplies & Services,Consultants,44950.50338834491,3000,OXFORD ARCHITECTS LLP
Development & Regulation,Supplies & Services,Consultants,44957.426878935185,4800,ARDENT
Development & Regulation,Supplies & Services,Consultants,44957.44341392361,5086.2,ARDENT
Development & Regulation,Supplies & Services,Consultants,44957.61693480324,18750,HEM DES LLP
Environment,Supplies & Services,Consultants,44942.633049965276,4156.53,WSP UK LTD
Environment,Supplies & Services,Consultants,44929.42136119213,2657.84,WSP UK LTD
Environment,Supplies & Services,Consultants,44929.37214255787,3627.67,WSP UK LTD
Environment,Supplies & Services,Consultants,44937.46634814815,28354.8,BRITISH TELECOM
Environment,Supplies & Services,Consultants,44946.48315216435,11940,ARDENT
Environment,Supplies & Services,Consultants,44946.48315216435,9267.25,ARDENT
Environment,Supplies & Services,Consultants,44946.54564780093,13170.75,ARDENT
Environment,Supplies & Services,Consultants,44944.62603105324,251543,Horizon Power and Energy Ltd
Finance & Property,Supplies & Services,Consultants,44942.59817638889,10200,FR GROUP LTD t/a FORWARD ROLE
Finance & Property,Supplies & Services,Consultants,44944.5289159375,14900,FR GROUP LTD t/a FORWARD ROLE
Environment,Supplies & Services,Bridge structures,44931.601673958336,10218.44,VolkerHighways Ltd
Environment,Supplies & Services,Bridge structures,44931.68485439815,2415.04,VolkerHighways Ltd
Environment,Supplies & Services,Bridge structures,44929.68485208333,996.78,CJ BARGERY
Environment,Supplies & Services,Bridge structures,44929.68485208333,605.18,CJ BARGERY
Environment,Supplies & Services,Bridge structures,44935.594053009256,1719.93,CJ BARGERY
Environment,Supplies & Services,Bridge structures,44935.594053009256,1566.4,CJ BARGERY
Environment,Supplies & Services,Highways Drainage,44937.67450100694,4987.5,TL CONTRACTING LTD
Environment,Supplies & Services,Highways Drainage,44938.35504806713,11096.69,VolkerHighways Ltd
Environment,Supplies & Services,Highways Drainage,44938.35504806713,10747.75,VolkerHighways Ltd
Environment,Supplies & Services,Highways Drainage,44938.36491041667,940.75,VolkerHighways Ltd
Environment,Supplies & Services,Highways Drainage,44938.60525008102,2874.49,VolkerHighways Ltd
Environment,Supplies & Services,Highways Drainage,44938.69529996528,3534.22,VolkerHighways Ltd
Environment,Supplies & Services,Highways Drainage,44938.69529996528,1975.37,VolkerHighways Ltd
Environment,Supplies & Services,Highways Drainage,44945.6150590625,1065,TL CONTRACTING LTD
Environment,Supplies & Services,Highways Drainage,44956.575356828704,1912.5,TL CONTRACTING LTD
Adult Social Care,Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),44951.396879594904,887,OXFORDSHIRE COUNTY COUNCIL
Adult Social Care,Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),44951.396879594904,887,OXFORDSHIRE COUNTY COUNCIL
Adult Social Care,Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),44951.396879594904,620.9,OXFORDSHIRE COUNTY COUNCIL
Adult Social Care,Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),44951.396879594904,620.9,OXFORDSHIRE COUNTY COUNCIL
Adult Social Care,Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),44946.65401921296,5500,EAST SUSSEX COUNTY COUNCIL
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),44935.59805335648,12000,CRANBURY COLLEGE
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),44935.59805335648,12000,CRANBURY COLLEGE
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),44935.59805335648,12000,CRANBURY COLLEGE
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),44935.59805335648,9166.67,CRANBURY COLLEGE
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),44932.486926655096,905.33,SAINT AMAND'S Catholic Primary School
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),44950.64930142361,1598.67,Manor Primary School
Development & Regulation,Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),44929.60137758102,2942.5,WOKINGHAM BOROUGH COUNCIL
Development & Regulation,Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),44946.53173920139,518.63,HAMPSHIRE COUNTY COUNCIL
Development & Regulation,Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),44949.49880297454,1685.8,OXFORDSHIRE COUNTY COUNCIL
Adult Social Care,Third Party Payments,Payments to NHS (excl Joint Arrangement),44929.38614355324,53896,NHS BERKSHIRE WEST CCG
Education (DSG Funded),Third Party Payments,Payments to NHS (excl Joint Arrangement),44938.587224421295,107977.72,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST
Adult Social Care,Third Party Payments,Voluntary Associations,44951.396879594904,4646.4,BRENDONCARE FOUNDATION (FROXFIELD)
Adult Social Care,Third Party Payments,Voluntary Associations,44951.396879594904,4200,BRENDONCARE FOUNDATION (FROXFIELD)
Adult Social Care,Third Party Payments,Voluntary Associations,44932.45220104167,2638.52,STROUD COURT COMMUNITY TRUST
Adult Social Care,Third Party Payments,Voluntary Associations,44951.396879594904,5463,STROUD COURT COMMUNITY TRUST
Adult Social Care,Third Party Payments,Voluntary Associations,44951.396879594904,3301.84,ST MARY'S RESIDENTIAL HOME
Adult Social Care,Third Party Payments,Voluntary Associations,44951.396879594904,4652.08,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44951.396879594904,4652.08,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44951.396879594904,8556.36,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44951.396879594904,5048.32,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44951.396879594904,5064.04,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44951.396879594904,8562.48,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44951.396879594904,7506.6,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44951.396879594904,8180.08,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44951.396879594904,7567.04,STEPPING STONES
Adult Social Care,Third Party Payments,Voluntary Associations,44951.396879594904,5175.4,STEPPING STONES
Adult Social Care,Third Party Payments,Voluntary Associations,44951.396879594904,4724.36,STEPPING STONES
Adult Social Care,Third Party Payments,Voluntary Associations,44951.396879594904,8424.88,STEPPING STONES
Adult Social Care,Third Party Payments,Voluntary Associations,44951.396879594904,4736.8,STEPPING STONES
