Service,Expenditure category,Narrative,Date,Net amount,Supplier name
Environment,Third Party Payments,Payment to contractor,45005.64597561343,46411.73,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45006.49748819444,29351.09,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45013.63655721065,1785,Factory Furniture Ltd
Environment,Third Party Payments,Payment to contractor,45005.49785922454,13793.83,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45006.50484707176,5052.31,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45006.663997337964,1322.93,WSP UK LTD
Environment,Third Party Payments,Payment to contractor,44986.68203969907,134030.38,Nelson Land Limited
Environment,Third Party Payments,Payment to contractor,44998.47665096065,88755.79,THAMES WATER UTILITIES LTD
Environment,Third Party Payments,Payment to contractor,44994.66883495371,946387.89,FIRST GREAT WESTERN
Environment,Third Party Payments,Payment to contractor,45005.49785922454,105939.24,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45012.54629918982,2400,KIERON BEATTIE LANDSCAPING LTD
Environment,Third Party Payments,Payment to contractor,45012.678257604166,2000,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45005.64333518519,7800.36,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45005.64333518519,2777.19,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45005.65009278935,17049.81,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45008.49049351852,118437.47,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45012.4420153125,10898.53,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45014.504744328704,32268.75,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45014.504744328704,36430.71,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45005.63652013889,1955.72,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45008.59740787037,4248.36,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45014.50031130787,1485.96,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45005.64333518519,15382.05,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45007.67134394676,59686.3,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45014.50031130787,7555.31,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45006.673791203706,754.62,WSP UK LTD
Environment,Third Party Payments,Payment to contractor,45005.63900297454,2436.25,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45012.680912233795,7500,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45014.50031130787,1309.6,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45015.54254556713,550,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,44986.48998715278,50000,DOWNLAND VOLUNTEER GROUP
Environment,Third Party Payments,Payment to contractor,45002.58069945602,4193.21,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45002.59732623843,30096.01,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45006.69460408565,9303.87,WSP UK LTD
Environment,Third Party Payments,Payment to contractor,44986.50786053241,25000,BBOWT
Environment,Third Party Payments,Payment to contractor,44992.69905355324,865.21,PENWOOD NURSERIES LTD
Environment,Third Party Payments,Payment to contractor,45006.56668105324,1795,Foremost Treesurgeons Ltd
Environment,Third Party Payments,Payment to contractor,44986.507980243055,1655,TL CONTRACTING LTD
Environment,Third Party Payments,Payment to contractor,44988.50802809028,10809,THE GREAT OUTDOOR GYM COMPANY LTD
Environment,Third Party Payments,Payment to contractor,45002.423859375,8460,Tactical Facilities Management Ltd
Environment,Third Party Payments,Payment to contractor,45014.597516898146,1800,Tactical Facilities Management Ltd
Finance & Property,Third Party Payments,Payment to contractor,44991.654429166665,1327,Environmental Solutions Waste Management Ltd
Finance & Property,Third Party Payments,Payment to contractor,45000.42117164352,1040,Maltaward (Barriers) Ltd
Finance & Property,Third Party Payments,Payment to contractor,44992.52554552083,720,A W WARWICK BRICKWORK LIMITED
Finance & Property,Third Party Payments,Payment to contractor,44992.37680763889,580,ROCHESTER MIDLAND CORPORATION LTD
Finance & Property,Third Party Payments,Payment to contractor,45000.65978472222,525,FCS-LIVE LTD
Finance & Property,Third Party Payments,Payment to contractor,45000.65978472222,870,FCS-LIVE LTD
Finance & Property,Third Party Payments,Payment to contractor,44992.518627743055,2671.88,Camp Hopson Removals Ltd
Finance & Property,Third Party Payments,Payment to contractor,44991.455998958336,4000,HSI FURNITURE
Finance & Property,Third Party Payments,Payment to contractor,45007.691677627314,1000,HSI FURNITURE
ICT,Third Party Payments,Payment to contractor,45005.42777311343,1037.29,TRUSTMARQUE SOLUTIONS LTD
ICT,Third Party Payments,Payment to contractor,45006.56668105324,1500,ICT Reverse Asset Management Ltd
ICT,Third Party Payments,Payment to contractor,45006.58071940972,1546.73,TRUSTMARQUE SOLUTIONS LTD
ICT,Third Party Payments,Payment to contractor,45014.386470868056,17325,SURECLOUD LIMITED
ICT,Third Party Payments,Payment to contractor,44993.393647881945,800,CJ Founds Associates Ltd
ICT,Third Party Payments,Payment to contractor,44993.39807693287,5200,CJ Founds Associates Ltd
ICT,Third Party Payments,Payment to contractor,44999.25365413194,1680,TOPdesk UK Ltd
ICT,Third Party Payments,Payment to contractor,44992.69659710648,12400,CJ Founds Associates Ltd
ICT,Third Party Payments,Payment to contractor,45002.65290980324,9550,EQUILIBRIUM SECURITY SERVICES LTD
ICT,Third Party Payments,Payment to contractor,45005.49785922454,4450,Tractum Limited
Development & Regulation,Supplies & Services,Minor Works,45007.518547604166,3175.99,BRITISH GAS SERVICES
Development & Regulation,Supplies & Services,Minor Works,44986.64039606482,9610.8,2M PROPERTY SERVICES LIMITED
Development & Regulation,Supplies & Services,Minor Works,44986.64677241898,8276.29,R & D CONTRACTORS
Development & Regulation,Supplies & Services,Minor Works,44988.41086107639,17904.04,2M PROPERTY SERVICES LIMITED
Development & Regulation,Supplies & Services,Minor Works,44988.660789849535,2288,D J TAYLOR
Development & Regulation,Supplies & Services,Minor Works,44988.66356350695,6444.65,SCBS LTD
Development & Regulation,Supplies & Services,Minor Works,44988.66366975694,7781.47,S & J BUILDING SERVICES (UK) LTD
Development & Regulation,Supplies & Services,Minor Works,44995.54386038194,612,R&A Haines Building Contractors
Development & Regulation,Supplies & Services,Minor Works,44998.5277434838,11852.26,D J TAYLOR
Development & Regulation,Supplies & Services,Minor Works,44998.62501600695,4850,A&E BUILDERS (BASINGSTOKE) LIMITED
Development & Regulation,Supplies & Services,Minor Works,45005.68502496528,15048,A&E BUILDERS (BASINGSTOKE) LIMITED
Development & Regulation,Supplies & Services,Minor Works,45006.451492824075,6412.81,GADBOURNE SERVICES (NEWBURY) LTD
Development & Regulation,Supplies & Services,Minor Works,45006.62245883102,947.16,DAWN ARCHITECTURAL SERVICES (DAS) LTD
Development & Regulation,Supplies & Services,Minor Works,45006.62245883102,7893,R&A Haines Building Contractors
Development & Regulation,Supplies & Services,Minor Works,45006.63629548611,2250,Newbury Mobility Ltd
Development & Regulation,Supplies & Services,Minor Works,45013.45582800926,5765,1ST CHOICE STAIRLIFTS
Development & Regulation,Supplies & Services,Minor Works,45014.514119444444,594,AMIANTE STR LTD
Development & Regulation,Supplies & Services,Minor Works,45015.681594444446,4835.15,LIFTABILITY LTD
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,44992.67558383102,1305.98,WELFORD & WICKHAM FRIENDS
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,44995.59238267361,5000,BEECH HILL ALLOTMENTS TRUST
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45001.629567476855,850,Shaw-cum-Donnington Village Hall
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45016.48017728009,935.97,HERMITAGE PARISH COUNCIL
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,44992.678199849535,1000,SHAW-CUM-DONNINGTONN PCC
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,44994.525484108795,956,CHIEVELEY PARISH COUNCIL
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45005.677995798615,1118.24,COMPTON PARISH COUNCIL
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45007.45151658565,6000,Newbury Cricket Club
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45007.47699270833,707.5,BUCKLEBURY PARISH COUNCIL
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45007.47935934028,615.45,BUCKLEBURY PARISH COUNCIL
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45013.462934641204,721.18,LAMBOURN PARISH COUNCIL
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45013.46554525463,1574,UFTON NERVET PARISH COUNCIL
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45016.47600011574,1375,PEASEMORE PARISH COUNCIL
Education,Supplies & Services,Consultants,44992.58555613426,2000,Quattro Design Architects Limited
Education,Supplies & Services,Consultants,45005.500148032406,7000,Quattro Design Architects Limited
Education,Supplies & Services,Consultants,45006.698699189816,3500,MT Property Consultants Ltd
Education,Supplies & Services,Consultants,45012.4420153125,1950,WOKINGHAM BOROUGH COUNCIL
Education,Supplies & Services,Consultants,45013.69927931713,900.9,ARCHIBALD SHAW LTD
Education,Supplies & Services,Consultants,45015.66102395833,2600,OXFORD ARCHITECTS LLP
Education,Supplies & Services,Consultants,45015.66102395833,2600,OXFORD ARCHITECTS LLP
Education,Supplies & Services,Consultants,44987.68851211805,1987.5,CGS CONSTRUCTION CONSULTANTS LIMITED
Education,Supplies & Services,Consultants,44998.513933483795,2500,THAMES VALLEY SURVEYING LIMITED
Education,Supplies & Services,Consultants,44998.513933483795,995,CGS CONSTRUCTION CONSULTANTS LIMITED
Education,Supplies & Services,Consultants,45002.65733449074,1625,ARCHIBALD SHAW LTD
Education,Supplies & Services,Consultants,45001.50015748842,3000,RENEW PLANNING LIMITED
Education,Supplies & Services,Consultants,45001.504656944446,17100,AMR CONSULT LTD
Education,Supplies & Services,Consultants,45001.50704690972,3806.25,AMR CONSULT LTD
Education,Supplies & Services,Consultants,45001.5113596875,3700,Method Consulting LLP
Education,Supplies & Services,Consultants,45001.5113596875,3800,Method Consulting LLP
Education,Supplies & Services,Consultants,45001.5113596875,8406.08,EDINGTON SPINK & HYNE LIMITED
Education,Supplies & Services,Consultants,44998.63627369213,1000,OXFORD ARCHITECTS LLP
Development & Regulation,Supplies & Services,Consultants,44988.677512766204,5100,Gale & Snowden Architects Limited
Development & Regulation,Supplies & Services,Consultants,44991.62267118056,2490,BJP Consulting Group Ltd
Development & Regulation,Supplies & Services,Consultants,44988.68191712963,6004,Geo-Environmental Services Limited
Development & Regulation,Supplies & Services,Consultants,45014.42394528935,17220,RPS CONSULTING SERVICES LTD
Development & Regulation,Supplies & Services,Consultants,45015.563503784724,4000,ARDENT
Development & Regulation,Supplies & Services,Consultants,45015.57053302084,2000,ARDENT
Environment,Supplies & Services,Consultants,45006.70168414352,517.96,TMP (UK) LTD
Environment,Supplies & Services,Consultants,44986.5428033912,1480,Terrain Geomatics Limited
Environment,Supplies & Services,Consultants,45002.430678703706,7660.83,WSP UK LTD
Environment,Supplies & Services,Consultants,45015.4274883912,14157.34,WSP UK LTD
Environment,Supplies & Services,Consultants,45001.573818020835,5589.12,WSP UK LTD
Environment,Supplies & Services,Consultants,44987.647041979166,550,Traffic Management Consultants Ltd
Environment,Supplies & Services,Consultants,44986.36922083333,4458.5,ARDENT
Environment,Supplies & Services,Consultants,44986.37194232639,28234.05,ARDENT
Environment,Supplies & Services,Consultants,44986.376270520836,22564.65,ARDENT
Environment,Supplies & Services,Consultants,44986.39733209491,23426.2,ARDENT
Environment,Supplies & Services,Consultants,44986.39733209491,12404.25,ARDENT
Environment,Supplies & Services,Consultants,44986.39733209491,6826.25,ARDENT
Environment,Supplies & Services,Consultants,44986.466372372684,2672,ARDENT
Environment,Supplies & Services,Consultants,45001.67790509259,1357.75,Dalcour Maclaren Limited
Environment,Supplies & Services,Consultants,45001.6849065625,1356.75,Dalcour Maclaren Limited
Environment,Supplies & Services,Consultants,45008.6182852662,14508,ARDENT
Environment,Supplies & Services,Consultants,45008.6229846412,5422.75,ARDENT
Environment,Supplies & Services,Consultants,45008.62518283565,20641.25,ARDENT
Finance & Property,Supplies & Services,Consultants,44991.536488275466,12000,FR GROUP LTD t/a FORWARD ROLE
Finance & Property,Supplies & Services,Consultants,44992.41906666667,2385,G7 BUSINESS SOLUTIONS LIMITED
Education,Premises,Survey,45001.61120721065,2850,ADF ENVIRONMENTAL LTD
Education,Premises,Survey,45015.48034814815,2550,WARNER LAND SURVEYS LTD
Environment,Supplies & Services,Supplies & Services Expenses,44991.683233599535,6965,Traffic Technology Ltd
Finance & Property,Supplies & Services,Supplies & Services Expenses,44991.6476193287,1691,CRESCENT SIGNS LTD
Environment,Supplies & Services,A Roads Rural,45013.59058831019,5268.11,VolkerHighways Ltd
Environment,Supplies & Services,Surfaced Footpaths,45009.66425277778,15172.81,VolkerHighways Ltd
Environment,Supplies & Services,Bridge structures,44986.524829664355,10449.04,VolkerHighways Ltd
Environment,Supplies & Services,Bridge structures,45001.6250621875,2556,VolkerHighways Ltd
Environment,Supplies & Services,Bridge structures,45008.69462295139,4096.53,JOHN CHARLES BARGERY
Environment,Supplies & Services,Bridge structures,45008.69462295139,2317.13,JOHN CHARLES BARGERY
Environment,Supplies & Services,Bridge structures,45013.67805806713,3633.64,JOHN CHARLES BARGERY
Environment,Supplies & Services,Bridge structures,45013.67805806713,1495.44,JOHN CHARLES BARGERY
Environment,Supplies & Services,Bridge structures,45013.68502696759,1450,JOHN CHARLES BARGERY
Environment,Supplies & Services,Bridge structures,45013.68502696759,580.9,JOHN CHARLES BARGERY
Environment,Supplies & Services,Bridge structures,45014.40050894676,1232.53,JOHN CHARLES BARGERY
Environment,Supplies & Services,Bridge structures,45014.40050894676,632.53,JOHN CHARLES BARGERY
Environment,Supplies & Services,Bridge structures,45014.40727739583,2019.42,JOHN CHARLES BARGERY
Environment,Supplies & Services,Bridge structures,45014.40727739583,860.62,JOHN CHARLES BARGERY
Environment,Supplies & Services,Bridge structures,45014.68502974537,532.56,VolkerHighways Ltd
Environment,Supplies & Services,Footbridge structures,45008.69179232639,2477.15,JOHN CHARLES BARGERY
Environment,Supplies & Services,Footbridge structures,45008.69179232639,1677.15,JOHN CHARLES BARGERY
Environment,Supplies & Services,Footbridge structures,45008.69179232639,1103.23,JOHN CHARLES BARGERY
Environment,Supplies & Services,Footbridge structures,45008.69179232639,703.23,JOHN CHARLES BARGERY
Environment,Supplies & Services,Footbridge structures,45008.69858364583,2413.73,JOHN CHARLES BARGERY
Environment,Supplies & Services,Footbridge structures,45008.69858364583,1613.73,JOHN CHARLES BARGERY
Environment,Supplies & Services,Footbridge structures,45008.705555520835,788.23,JOHN CHARLES BARGERY
Environment,Supplies & Services,Footbridge structures,45013.69243726852,2795.38,JOHN CHARLES BARGERY
Environment,Supplies & Services,Footbridge structures,45013.69243726852,1595.38,JOHN CHARLES BARGERY
Environment,Supplies & Services,Footbridge structures,45013.69927931713,1530.43,JOHN CHARLES BARGERY
Environment,Supplies & Services,Footbridge structures,45013.69927931713,1263.23,JOHN CHARLES BARGERY
Environment,Supplies & Services,Footbridge structures,45014.40727739583,1868.55,JOHN CHARLES BARGERY
Environment,Supplies & Services,Footbridge structures,45014.40727739583,889.15,JOHN CHARLES BARGERY
Environment,Supplies & Services,Footbridge structures,45014.41422450232,1524.47,JOHN CHARLES BARGERY
Environment,Supplies & Services,Footbridge structures,45014.41422450232,1258.07,JOHN CHARLES BARGERY
Environment,Supplies & Services,Subway structures,45008.68773533565,1394.53,JOHN CHARLES BARGERY
Environment,Supplies & Services,Subway structures,45008.68773533565,815.13,JOHN CHARLES BARGERY
Environment,Supplies & Services,Highways Drainage,44992.622774386575,1016,TL CONTRACTING LTD
Environment,Supplies & Services,Highways Drainage,45014.25393556713,11705,VolkerHighways Ltd
Environment,Supplies & Services,Highways Drainage,45012.678112615744,55928.29,VolkerHighways Ltd
Environment,Supplies & Services,Street Furniture,44993.504855011575,1477.44,Secure-A-Field
Public Health & Wellbeing,Third Party Payments,Joint Arrangements (with Other Local Authorities or NHS),44988.640167627316,7869.38,BRACKNELL FOREST BOROUGH CNCL
Finance & Property,Third Party Payments,Joint Arrangements (with Other Local Authorities or NHS),45013.66691825232,738105.05,READING BOROUGH COUNCIL
Finance & Property,Third Party Payments,Joint Arrangements (with Other Local Authorities or NHS),45013.67138240741,305141.24,BRACKNELL FOREST COUNCIL
Adult Social Care,Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),44988.52426547454,600.6,READING BOROUGH COUNCIL
Adult Social Care,Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45014.47644490741,842.65,OXFORDSHIRE COUNTY COUNCIL
Adult Social Care,Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45014.47644490741,842.65,OXFORDSHIRE COUNTY COUNCIL
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45013.705870335645,2295,HAMPSHIRE COUNTY COUNCIL
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45013.70862928241,1598.67,HAMPSHIRE COUNTY COUNCIL
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45000.62512369213,1598.67,Great Bedwyn Church Of England School
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45000.65700474537,10719.57,KENT COUNTY COUNCIL
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45000.65978472222,1598.67,Great Bedwyn Church Of England School
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45000.66676635417,1598.67,Great Bedwyn Church Of England School
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45005.3929503125,905,Redlands Primary School
Development & Regulation,Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),44993.39109386574,537.59,BRACKNELL FOREST BOROUGH CNCL
Development & Regulation,Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),44992.48824170139,1402.5,WOKINGHAM BOROUGH COUNCIL
Development & Regulation,Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),44999.541803125,797,READING BOROUGH COUNCIL
Education (DSG Funded),Third Party Payments,Payments to NHS (excl Joint Arrangement),44986.466372372684,26994.43,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST
Education (DSG Funded),Third Party Payments,Payments to NHS (excl Joint Arrangement),45007.45585871528,26994.42,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,4646.4,BRENDONCARE FOUNDATION (FROXFIELD)
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,4200,BRENDONCARE FOUNDATION (FROXFIELD)
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,3301.84,ST MARY'S RESIDENTIAL HOME
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,4652.08,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,4652.08,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,8556.36,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,5048.32,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,5064.04,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,8562.48,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,7506.6,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,8180.08,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,7567.04,STEPPING STONES
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,5175.4,STEPPING STONES
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,4724.36,STEPPING STONES
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,8424.88,STEPPING STONES
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,4736.8,STEPPING STONES
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,15863.24,STROUD COURT COMMUNITY TRUST
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,5463,STROUD COURT COMMUNITY TRUST
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,11980.32,Camphill - Coleg Elidyr
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,3905.92,THE FORTUNE CENTRE OF RIDING THERAPY
Adult Social Care,Third Party Payments,Voluntary Associations,45007.4088096412,6813.32,Encompass (Dorset) Ltd t/a Rawleigh House
Adult Social Care,Third Party Payments,Voluntary Associations,45014.47644490741,571.84,Encompass (Dorset) Ltd t/a Rawleigh House
Adult Social Care,Third Party Payments,Voluntary Associations,44988.52426547454,693.38,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45014.47644490741,591.36,Pennyhooks Farm Trust
Adult Social Care,Third Party Payments,Voluntary Associations,45014.47644490741,9172.52,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45014.47644490741,4761.12,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45014.47644490741,6361.96,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45014.47644490741,14466.24,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45014.47644490741,597.15,EAST MIDLANDS CROSSROADS - CARING FOR CARERS (CARERS TRUST EAST MIDLANDS)
Adult Social Care,Third Party Payments,Voluntary Associations,44986.46773244213,676.8,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,44986.46773244213,1128,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,44986.46773244213,902.4,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,44986.46773244213,789.6,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,44986.46773244213,902.4,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,44986.46773244213,676.8,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,44986.46773244213,676.8,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,44986.46773244213,6768,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,44986.46773244213,757.28,WAYS AND MEANS TRUST LIMITED
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,580.8,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,528,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,897.6,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,897.6,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,897.6,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,739.2,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,528,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,897.6,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,686.4,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,739.2,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,580.8,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,739.2,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,580.8,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,633.6,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,1108.8,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,1108.8,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,1108.8,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,897.6,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,528,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,633.6,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,633.6,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,897.6,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,1108.8,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,897.6,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,44993.401607291664,897.6,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45014.47644490741,757.28,WAYS AND MEANS TRUST LIMITED
Adult Social Care,Third Party Payments,Voluntary Associations,45016.422900694444,633.6,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45016.422900694444,844.8,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45016.422900694444,844.8,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45016.422900694444,633.6,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45016.422900694444,844.8,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45016.422900694444,1056,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45016.422900694444,1056,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45016.422900694444,1056,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45016.422900694444,844.8,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45016.422900694444,633.6,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
