Service,Expenditure category,Narrative,Date,Net amount,Supplier name
Adult Social Care,Third Party Payments,Voluntary Associations,45273.47160605324,542.3,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45273.47160605324,650.76,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45273.47160605324,596.53,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45273.47160605324,650.76,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45273.47160605324,1193.06,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45273.47160605324,1171.26,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45280.4088190162,4018,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45280.4088190162,3717.44,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45280.4088190162,7247.32,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45268.421694675926,759.22,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45268.421694675926,704.99,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45273.47160605324,650.76,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45280.4088190162,3233.04,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45287.39731559028,1108.08,YOUNG PEOPLE & CHILDREN FIRST
Adult Social Care,Third Party Payments,Voluntary Associations,45268.421694675926,704.99,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45268.421694675926,650.76,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45273.47160605324,759.22,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45280.50216967593,14694.15,CROSSROADS CARE WEST BERKSHIRE (NEWBURY BRANCH)
Children & Family Services,Third Party Payments,Voluntary Associations,45280.44898857639,533.3,WEST BERKSHIRE MENCAP
Children & Family Services,Third Party Payments,Voluntary Associations,45280.49546809028,1065.25,WEST BERKSHIRE MENCAP
Children & Family Services,Third Party Payments,Voluntary Associations,45271.37664421296,5682.08,National Youth Advocacy Service
Education (DSG Funded),Third Party Payments,Voluntary Associations,45266.43600243056,35850.4,Treloar Trust
Education (DSG Funded),Third Party Payments,Voluntary Associations,45271.654242592595,20651.67,MOOR HOUSE SCHOOL
Education (DSG Funded),Third Party Payments,Voluntary Associations,45287.367215081016,10755,MARY HARE SCHOOL
Education (DSG Funded),Third Party Payments,Voluntary Associations,45287.56167361111,10755,MARY HARE SCHOOL
Education,Third Party Payments,Voluntary Associations,45272.64060019676,818.72,WEST BERKSHIRE MENCAP
Education,Third Party Payments,Voluntary Associations,45272.671089780095,529.47,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,2036.37,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,1784.42,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4333.92,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,7386.92,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,5545.8,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3724.24,AMS Care Wiltshire Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,5160.72,Beech Tree (Overton) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4121.16,Healthcare Homes (Spring) Ltd - Ladymead Care Home
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,5355.4,Achieve Together Limited
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,5716,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3100,N. Notaro Homes Ltd - Stuart House
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,2693.76,Canary Care Services Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,5030.4,Canary Care Services Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,2328.11,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,533.68,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,1250.16,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,844.56,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,1381.52,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,1554.2,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,1013.48,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,675.64,Eniro Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,1535.7,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,1640.57,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,548.05,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,1355.54,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,2836.3,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,1443.68,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,1127.52,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,2085.92,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,813.6,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,626.82,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4931.52,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,2497.3,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,2192.2,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,1423.8,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,1538.9,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,2338.13,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,1089.04,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,806.76,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,599.3,I.V Care Limited t/a Good Oaks Home Care (Reading)
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,2296.96,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,533.68,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,1581.32,Address Enterprise Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,1423.16,Address Enterprise Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,1423.16,Address Enterprise Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,1554.2,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,4431.36,GP HOMECARE LTD/TA RADIS COMM CARE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,770,Comfort Harmony Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,689.3,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,2497.06,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,3267.2,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,850.5,Topline Care Solutions Ltd
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,4653.48,Caremark (West Berkshire & Reading)
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,503.2,Caremark (West Berkshire & Reading)
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,5000.64,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,509.85,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,824,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,654.05,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,2827.35,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,1287.5,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,626.56,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,916.52,HOUSING CARE 21
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,1107.4,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,598.8,Acorn Home Support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3137.96,DIMENSIONS (NSO) LTD
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,626.56,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,2506.28,Care Outlook Ltd
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,792,Comfort Harmony Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,6553.76,Transparent Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,598.8,Acorn Home Support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,1733,CREATIVE SUPPORT
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,566.56,All-Care (GB) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,570,COMPASS EXECUTIVE CARS (UK) LTD
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,964.6,D J TRAVEL
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,1450.8,D J TRAVEL
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,3100,D J TRAVEL
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,964.6,D J TRAVEL
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,1450.8,D J TRAVEL
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,3100,D J TRAVEL
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,986.81,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,687.61,Noubles Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,1430.87,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,637.5,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,604.87,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,2036.37,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,2036.37,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,3436.37,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,1784.42,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,1784.42,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,2036.37,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,763.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,8018.18,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,1784.42,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,1784.42,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,7071.43,The Orders of St John Care Trust - The Meadows
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,1539.6,ST THOMAS' NURSING HOME
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,5200,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4039.72,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,1822.01,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4372,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4262.72,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4000,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4087.48,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4087.44,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4087.48,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4087.48,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,2985,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3979.96,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3211.59,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3667.6,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,2828.57,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,5275,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,32173.12,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4400,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,5176.08,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,2368,Barchester Healthcare - Rothsay Grange
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3415.44,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3415.44,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3780.08,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3680.4,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3779.36,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3780.08,LARCHWOOD CARE HOMES (SOUTH) T/A HOLLIES
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3351.8,AMS Care Wiltshire Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3081,TAS Care Limited T/A Rose Cottage Nursing Home
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,6290.16,Gracewell Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,5391.08,Gracewell Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,5822.12,Gracewell Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3697.2,MMCG (2) Limited
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,2592.92,MMCG (2) Limited
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3027.92,Healthcare Homes (Spring) Ltd - Ladymead Care Home
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3557.72,Healthcare Homes (Spring) Ltd - Ladymead Care Home
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3491.8,Healthcare Homes (Spring) Ltd - Ladymead Care Home
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3750,Bondcare (Henley) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4025.84,Florence Care Reading Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,5200,Florence Care Reading Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4400,Florence Care Reading Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,6600,Valorum Care Group Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4974,Fidelity Healthcare Moormead Limited
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,2850,Fidelity Healthcare Moormead Limited
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,3166.76,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,3166.76,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,3166.76,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,3647.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,3517.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,3517.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,3780.08,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,4819.6,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,3904.28,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,3517.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,3517.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,5639.48,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,5340.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,5751.2,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,3517.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,5600,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,4400,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,1819.76,Mr Steve Sharp T/a Moormead Nursing Home
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45268.421694675926,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,1155.37,HOLLY GRANGE RESIDENTIAL HOME
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3103.92,BROADMEAD RESTHOME LTD
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,5720,BROADMEAD RESTHOME LTD
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3643.08,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3943.28,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3505.16,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3687.36,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3687.36,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,5600,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,5200,CARE UK Community Partnerships Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3238.05,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4399.52,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4007.08,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4087.48,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3980,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3800,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4005.28,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,1990,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3697.2,Moorlands Rest Home
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4780,Clifford House
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4200,DOWNS VIEW CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3120,Navara Lodge
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3151.2,Navara Lodge
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3380,Navara Lodge
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,5217.16,Pearlcare - Heatherside Rest Home
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4108,Gracewell Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,6000,Gracewell Healthcare Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3769.04,Mulberry Care
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4704,Nadam Care Ltd T/A Belamie Gables Care Home
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3590.4,Beech Tree (Overton) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,5751.2,Ridgeway Rise Care Home
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,4518.8,York Homes (Dorset) Ltd - York House Care Home
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,6000,Care South
Adult Social Care,Third Party Payments,Private Contractors,45280.4088190162,3980,Sotwell Hill House
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,5856,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45287.39731559028,3517.4,FOUR SEASONS 2000 LTD HUNGERFORD CARE CENTRE
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,796.65,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,801.92,AUDLEY CARE WHITE HORSE LTD
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,682.08,Icare (2018) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,4648.32,Canary Care Services Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,5034.24,Canary Care Services Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,1536.56,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,1195.12,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,792.2,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,3170.72,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,512.2,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,2048.76,Best Pinnacle Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,1666.02,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,1337.16,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,1024.25,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,628.81,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,533.68,Teonfa Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,1038.11,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,2591.08,JC99 Ltd T/A Visiting Angels
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,824.24,Topline Care Solutions Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,2086.95,D.Osteen Ltd t/a D.Osteen Homecare Support
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,1534.76,Caremark (West Berkshire & Reading)
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,2595.6,Total Health Support and Training Services Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,3108.44,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,690.76,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45266.41073017361,518.08,Abi-support Ltd
