Service,Expenditure category,Narrative,Date,Net amount,Supplier name
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,2686.75,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,2059.2,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,1250.55,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,686.4,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,686.4,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,1458.6,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,858,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,1315.6,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,1507.07,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,972.4,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,858,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,11869,The Old Fire Station Nursery
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,1630.2,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,1113.75,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,972.4,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,715,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,514.8,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,1430,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,1287,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,15181.84,MINI OAKS PRESCHOOL
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,800.8,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,801.63,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,5497.13,Kingsclere Nurseries
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,843.7,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,858,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,514.8,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,6649.5,Beenham Caterpillars
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,1001,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,17831.17,ACORNS NURSERY SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,26950.92,ST GABRIELS SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,13040.29,PIED PIPER PRE-SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,7201.37,LOVE LANE PRE SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,24490.42,MYRTLE TREE HOLDINGS LTD T/A AUDLEN HOUSE DAY NURSERY (THATCHAM)
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,10980.75,PANGBOURNE DAY NURSERY
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,16900.95,ABACUS NURSERY (KINGSCLERE NURSERIES)
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,14445.2,BEANSHEAF COMMUNITY PRE-SCHOO
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,12011.44,MORTIMER PRE SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,9621.42,STREATLEY HILL PRE-SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,30472.19,PLAYMATES PRE-SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,12404.54,WESTWOOD FARM COMM PRE-SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,30092.67,HAPPY KIDS NEWBURY LTD
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,66347.6,TIGERS DAY NURSERY
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,3148.2,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,43340.62,ACRES OF FUN DAY NURSERY AND PRE SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,8335.04,GREAT SHEFFORD UNDER FIVES
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,8613.11,WINGS & WELLIES PRE-SCHOOL (ST GEORGE'S PRE-SCHOOL)
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,4775.32,DINGLEY PROMISE
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,7142.58,BRIGHTWALTON PRE SCHOOL NURSE
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,16961.34,PURLEY PRE-SCHOOL PLAYGROUP
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,22968,QUACKERS DAY NURSERY
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,19912.54,WOODLANDS DAY NURSERY
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,10439,BEENHAM PRE SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,14864.85,ST JOHN'S PRE-SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,5375.15,LITTLE RAINBOWS LTD/RAINBOWS CHILDCARE LTD
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,6292.55,CHIEVELEY PRE-SCHOOL PLAYGROU
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,17769.23,FLEDGLINGS DAY NURSERY T/A FLEDGLINGS LODGE
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,4346.1,INKSPOTS
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,21570.66,PASKAY LIMITED
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,684.75,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,9836.56,THE RAINBOW NURSERY
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,1029.6,Redacted
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,31833.73,JUBILEE GEMS
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,22849.75,FORBURY GARDENS DAY NURSERY LTD
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,25727.8,Tigers at Theale Day Nursery
Education (DSG Funded),Supplies & Services,Grants,45293.66296195602,19769.64,KENNET VALLEY CATERPILLARS
Education (DSG Funded),Supplies & Services,Grants,45295.393256863426,505.07,FLEDGLINGS DAY NURSERY T/A FLEDGLINGS LODGE
Education (DSG Funded),Supplies & Services,Grants,45321.448735185186,61425,TRINITY SCHOOL - NEWBURY ACADEMY TRUST
Education (DSG Funded),Supplies & Services,Grants,45300.4486758912,1600,COMPTON PRE SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45301.46188267361,1200,JUBILEE GEMS
Education (DSG Funded),Supplies & Services,Grants,45301.60090408565,1200,ST JOHN'S PRE-SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45316.548413854165,800,GREAT SHEFFORD UNDER FIVES
Education (DSG Funded),Supplies & Services,Grants,45316.5528903588,1200,LITTLE ME DAY NURSERY
Education (DSG Funded),Supplies & Services,Grants,45314.504717013886,12730,DENEFIELD SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45314.504717013886,11317,FIR TREE SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45314.504717013886,26302,EXCALIBUR ACADEMIES TRUST - JOHN O'GAUNT SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45314.504717013886,18692,Whitelands Park Primary School
Education (DSG Funded),Supplies & Services,Grants,45314.504860416666,50121,ST BARTHOLOMEWS SCHOOL - ACADEMY
Education (DSG Funded),Supplies & Services,Grants,45314.504860416666,22150,THEALE GREEN SCHOOL - ACTIVATE LEARNING EDUCATION TRUST
Education (DSG Funded),Supplies & Services,Grants,45314.504860416666,32468,TRINITY SCHOOL - NEWBURY ACADEMY TRUST
Education (DSG Funded),Supplies & Services,Grants,45314.506670138886,4490,The Thames Learning Trust TLT T/A Highwood Copse Primary School
Education (DSG Funded),Supplies & Services,Grants,45314.506670138886,3332,EXCALIBUR ACADEMIES TRUST T/A LAMBOURN CE PRIMARY SCHOOL
Education (DSG Funded),Supplies & Services,Grants,45314.506670138886,14508,Achievement for All Education Trust Ltd Park House School
Education (DSG Funded),Supplies & Services,Grants,45314.506670138886,40336,Newbury Academy Trust Speenhamland School
Education (DSG Funded),Supplies & Services,Grants,45307.253193020835,2000,THEALE GREEN SCHOOL - ACTIVATE LEARNING EDUCATION TRUST
Education,Supplies & Services,Grants,45293.37946056713,700,Debbie Ferguson
Education,Supplies & Services,Grants,45293.46993946759,3156.8,Creative Communities CIC
Education,Supplies & Services,Grants,45293.476340243054,5468,Creative Communities CIC
Education,Supplies & Services,Grants,45296.462613310185,4000,ROYAL BOROUGH OF WINDSOR & MAIDENHEAD
Education,Supplies & Services,Grants,45315.51834568287,4768.5,Creative Communities CIC
Education,Supplies & Services,Grants,45315.53452774305,3200,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Education,Supplies & Services,Grants,45315.546051701385,3173.4,Parenting Special Children
Development & Regulation,Supplies & Services,Grants,45308.59488105324,1555,Redacted
Development & Regulation,Supplies & Services,Grants,45313.61567303241,7065,Fair Close Centre
Development & Regulation,Supplies & Services,Grants,45313.61567303241,11000,BERKS FOODBANK
Development & Regulation,Supplies & Services,Grants,45313.61567303241,32080,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Development & Regulation,Supplies & Services,Grants,45313.61593194444,44000,AGE UK BERKSHIRE
Development & Regulation,Supplies & Services,Grants,45315.253365625,680,Mr Ian Lucas (Acorn Removals)
Development & Regulation,Supplies & Services,Grants,45322.68943174768,581.24,SOUTHERN HOUSING GROUP LTD
Public Health & Wellbeing,Supplies & Services,Contributions,45306.61503869213,6125,Addiction Recovery Centres Limited
Environment,Supplies & Services,Contributions,45294.52481512731,104163,BBOWT
Environment,Supplies & Services,Contributions,45315.60143996528,13467,BBOWT
Environment,Supplies & Services,Contributions,45315.64345517361,2681,BBOWT
Environment,Supplies & Services,Contributions,45321.36539521991,1502.72,BBOWT
Adult Social Care,Supplies & Services,Subscriptions,45299.518074224536,650,Nourish Care Ltd
Communities & Wellbeing,Supplies & Services,Subscriptions,45315.56703854167,561.71,Libraries Connected
Education,Supplies & Services,Subscriptions,45315.51368819444,22896,Rose Road Association
Public Health & Wellbeing,Supplies & Services,Subscriptions,45314.54137184028,3500,ASSOCIATION OF DIRECTORS OF PUBLIC HEALTH UK
Development & Regulation,Supplies & Services,Subscriptions,45322.5853408912,5029.3,CoStar Uk Ltd
Finance & Property,Supplies & Services,Subscriptions,45301.5658215625,965,OTECH (OVALTECH) LIMITED
Children & Family Services,Supplies & Services,Reimbursements,45300.4486758912,526.14,DWP
Education,Supplies & Services,General Expenses,45300.55994070602,977,Redacted
Environment,Supplies & Services,Licences,45309.69177881945,1137.5,Fleet Partnership Solutions Ltd
Commissioning & Procurement,Supplies & Services,Licences,45315.51132704861,796,Gambling Commission
ICT,Supplies & Services,Licences,45299.42794799768,5019,VODAFONE CORPORATE LTD
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45299.490181284724,7000,Marsh LTD
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45317.698544363426,8232.8,DORIANS SOLICITORS LTD
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45317.698544363426,6500,DORIANS SOLICITORS CLIENT ACCOUNT
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45322.48170107639,935.28,Redacted
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45315.49287809028,15518,Easthams Solicitors Limited
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45292.77859267361,5000,Zurich Insurance
Finance & Property,Supplies & Services,Insurance - Supplies & Services,45321.75170547454,5000,Zurich Insurance
Development & Regulation,Supplies & Services,IT Equipment,45296.47650925926,883.5,TRUSTMARQUE SOLUTIONS LTD
ICT,Supplies & Services,IT Equipment,45308.74029479166,2781.48,CCS Media
ICT,Supplies & Services,IT Equipment,45301.60090408565,2514.64,TRUSTMARQUE SOLUTIONS LTD
ICT,Supplies & Services,IT Equipment,45303.69108950232,598.1,Probrand Limited
ICT,Supplies & Services,IT Equipment,45306.555078784724,1323,Probrand Limited
ICT,Supplies & Services,IT Equipment,45316.455728043984,697.1,Probrand Limited
ICT,Supplies & Services,IT Equipment,45316.5275565625,1245.68,TRUSTMARQUE SOLUTIONS LTD
ICT,Supplies & Services,IT Equipment,45307.253325,2414,INSIGHT DIRECT (UK) LTD
ICT,Supplies & Services,IT Equipment,45310.68428587963,23874.8,INSIGHT DIRECT (UK) LTD
Adult Social Care,Third Party Payments,Payment to contractor,45293.55256177083,750,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Third Party Payments,Payment to contractor,45293.55256177083,2250,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Third Party Payments,Payment to contractor,45294.51084575232,9376,M.Allum Plumbing & Heating Engineers
Adult Social Care,Third Party Payments,Payment to contractor,45314.61083116898,1600,DNA HOME IMPROVEMENTS LTD
Communities & Wellbeing,Third Party Payments,Payment to contractor,45309.656793055554,528.93,Askews and Holts Library Services Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,45315.608543090275,927.1,Askews and Holts Library Services Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,45308.524965543984,42961.13,E W BEARD LTD
Communities & Wellbeing,Third Party Payments,Payment to contractor,45301.524130555554,2280,Savernake Property Consultants Ltd
Communities & Wellbeing,Third Party Payments,Payment to contractor,45317.40051122685,7710,ANCHOR PIPEWORK LIMITED
Education,Third Party Payments,Payment to contractor,45294.61057881945,9420,The Thames Learning Trust TLT T/A Highwood Copse Primary School
Education,Third Party Payments,Payment to contractor,45293.45780008102,33291.67,Morris and Blunt Ltd
Education,Third Party Payments,Payment to contractor,45295.664200810184,13260,ANCHOR PIPEWORK LIMITED
Education,Third Party Payments,Payment to contractor,45300.67787638889,5200,ADF ENVIRONMENTAL LTD
Education,Third Party Payments,Payment to contractor,45310.60107291667,13975,ADF ENVIRONMENTAL LTD
Development & Regulation,Third Party Payments,Payment to contractor,45302.644754664354,1434,METRO ROD
Development & Regulation,Third Party Payments,Payment to contractor,45314.53893811342,25600,MPDFM
Environment,Third Party Payments,Payment to contractor,45322.53655431713,102768.6,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45322.61544267361,11108.73,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45296.58743642361,6561.5,Brissco (Equipment) Limited
Environment,Third Party Payments,Payment to contractor,45300.657270868054,2840.59,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45306.68981481482,8284,Amenity Water Management Ltd
Environment,Third Party Payments,Payment to contractor,45314.39309722222,651.85,CANAL & RIVER TRUST
Environment,Third Party Payments,Payment to contractor,45300.70116512731,797,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45306.60867847222,1152.36,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45299.469595601855,2575.44,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45300.698459375,1213.28,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45315.51132704861,77183.89,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45301.63081670139,923.13,OXFORDSHIRE COUNTY COUNCIL
Environment,Third Party Payments,Payment to contractor,45307.54829116898,108493.78,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45314.53893811342,2967.4,JOHN CHARLES BARGERY
Environment,Third Party Payments,Payment to contractor,45314.53893811342,1200,JOHN CHARLES BARGERY
Environment,Third Party Payments,Payment to contractor,45295.6522721875,2035.45,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45306.69393498843,2243.96,WSP UK LTD
Environment,Third Party Payments,Payment to contractor,45306.69803912037,7847.89,WSP UK LTD
Environment,Third Party Payments,Payment to contractor,45299.485830868056,180574.37,Nelson Land Limited
Environment,Third Party Payments,Payment to contractor,45295.38839105324,794.17,TMP (UK) LTD
Environment,Third Party Payments,Payment to contractor,45296.40699618056,1579.27,TMP (UK) LTD
Environment,Third Party Payments,Payment to contractor,45306.54818341435,10002.06,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45314.49069760417,892.81,TMP (UK) LTD
Environment,Third Party Payments,Payment to contractor,45309.61496126158,825.61,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45296.40699618056,2713.75,JOHN CHARLES BARGERY
Environment,Third Party Payments,Payment to contractor,45296.40699618056,1513.75,JOHN CHARLES BARGERY
Environment,Third Party Payments,Payment to contractor,45295.712294756944,59900,London Hire Limited
Environment,Third Party Payments,Payment to contractor,45315.59020659722,55430,BBOWT
Environment,Third Party Payments,Payment to contractor,45294.66393599537,15000,BEECH HILL PARISH COUNCIL
Environment,Third Party Payments,Payment to contractor,45293.42061709491,1808.35,WSP UK LTD
Environment,Third Party Payments,Payment to contractor,45306.66615871528,13068,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45316.705753125,5000,Allocate Software Limited
Environment,Third Party Payments,Payment to contractor,45309.451052627315,11897.47,WSP UK LTD
Environment,Third Party Payments,Payment to contractor,45309.46274702546,18845.22,WSP UK LTD
Environment,Third Party Payments,Payment to contractor,45294.52481512731,25000,BBOWT
Environment,Third Party Payments,Payment to contractor,45303.426820486115,660.8,Continental Landscapes Ltd
Environment,Third Party Payments,Payment to contractor,45294.52732314815,2935,BIOCAP LTD
Environment,Third Party Payments,Payment to contractor,45303.441097835646,5006.16,Continental Landscapes Ltd
Environment,Third Party Payments,Payment to contractor,45307.54829116898,3761.94,VolkerHighways Ltd
Environment,Third Party Payments,Payment to contractor,45303.426820486115,1862.5,Continental Landscapes Ltd
Environment,Third Party Payments,Payment to contractor,45308.538774849534,1356,TL CONTRACTING LTD
Finance & Property,Third Party Payments,Payment to contractor,45293.430033136574,1151.43,Maltaward (Barriers) Ltd
Finance & Property,Third Party Payments,Payment to contractor,45306.47877584491,720,A W WARWICK BRICKWORK LIMITED
Finance & Property,Third Party Payments,Payment to contractor,45293.46993946759,540,FCS-LIVE LTD
Finance & Property,Third Party Payments,Payment to contractor,45320.44171917824,9776.19,A&E FIRE & SECURITY LIMITED
Strategy & Governance,Third Party Payments,Payment to contractor,45296.63591716435,19205.5,Phase 3 Consulting Ltd
Development & Regulation,Supplies & Services,Minor Works,45294.471714155094,11170,D J TAYLOR
Development & Regulation,Supplies & Services,Minor Works,45295.631423645835,7892.63,D J TAYLOR
Development & Regulation,Supplies & Services,Minor Works,45300.63629487268,7570,A MONGER LTD
Development & Regulation,Supplies & Services,Minor Works,45301.25238773148,2930,A MONGER LTD
Development & Regulation,Supplies & Services,Minor Works,45303.50319440972,863.06,DAWN ARCHITECTURAL SERVICES (DAS) LTD
Development & Regulation,Supplies & Services,Minor Works,45303.50319440972,998.07,DAWN ARCHITECTURAL SERVICES (DAS) LTD
Development & Regulation,Supplies & Services,Minor Works,45306.49699748842,5500,A MONGER LTD
Development & Regulation,Supplies & Services,Minor Works,45306.49699748842,7394.07,A&E BUILDERS (BASINGSTOKE) LIMITED
Development & Regulation,Supplies & Services,Minor Works,45315.40060208333,8172.73,2M PROPERTY SERVICES LIMITED
Development & Regulation,Supplies & Services,Minor Works,45315.4348934838,983.59,DAWN ARCHITECTURAL SERVICES (DAS) LTD
Development & Regulation,Supplies & Services,Minor Works,45315.4348934838,8196.62,D J TAYLOR
Development & Regulation,Supplies & Services,Minor Works,45315.43721875,5600,1ST CHOICE STAIRLIFTS
Development & Regulation,Supplies & Services,Minor Works,45320.633394247685,6410.51,LCB Construction Ltd
Development & Regulation,Supplies & Services,Minor Works,45321.60151574074,6000,1ST CHOICE STAIRLIFTS
Education,Supplies & Services,Insurance,45293.49258237269,5600,Marsh LTD
Education,Supplies & Services,Insurance,45293.49258237269,5600,Marsh LTD
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45294.686992476854,906.69,GREENHAM TRUST LTD
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45303.36419649306,4000,GREENHAM TRUST LTD
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45303.36419649306,2500,GREENHAM TRUST LTD
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45303.36419649306,1625,GREENHAM TRUST LTD
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45317.64304533565,5000,GREENHAM TRUST LTD
Communities & Wellbeing,Supplies & Services,Ex-Gratia payment,45320.54305987268,2000,BEEDON PARISH COUNCIL
Communities & Wellbeing,Supplies & Services,Consultants,45307.66369097222,913,WOKINGHAM BOROUGH COUNCIL
Education,Supplies & Services,Consultants,45293.47169332176,3800,AMR CONSULT LTD
Education,Supplies & Services,Consultants,45293.49741400463,3800,AMR CONSULT LTD
Education,Supplies & Services,Consultants,45293.49741400463,2500,EDINGTON SPINK & HYNE LIMITED
Education,Supplies & Services,Consultants,45293.49258237269,1000,OXFORD ARCHITECTS LLP
Development & Regulation,Supplies & Services,Consultants,45321.36239537037,7830,ARCHIBALD SHAW LTD
Development & Regulation,Supplies & Services,Consultants,45321.36239537037,924,ARCHIBALD SHAW LTD
Development & Regulation,Supplies & Services,Consultants,45307.44859158565,3875,Adams & Sutherland
Development & Regulation,Supplies & Services,Consultants,45310.68016519676,6416,Adams & Sutherland
Development & Regulation,Supplies & Services,Consultants,45315.49042045139,14400,Adams & Sutherland
Environment,Supplies & Services,Consultants,45293.36052515046,8913.17,WSP UK LTD
Environment,Supplies & Services,Consultants,45314.560225,2148.71,WSP UK LTD
Environment,Supplies & Services,Consultants,45308.5321596412,1443.5,Dalcour Maclaren Limited
Environment,Supplies & Services,Consultants,45314.48377974537,14657.25,ARDENT
Environment,Supplies & Services,Consultants,45314.55325790509,15771.5,ARDENT
Environment,Supplies & Services,Consultants,45314.583040011574,9300,ARDENT
Development & Regulation,Premises,Survey,45295.25312175926,1385,Marshalls Surveyors Limited
Development & Regulation,Premises,Survey,45295.25312175926,1745,Marshalls Surveyors Limited
Development & Regulation,Premises,Survey,45310.39541211806,1385,Marshalls Surveyors Limited
Environment,Supplies & Services,A Roads Rural,45306.37448746528,5062.12,VolkerHighways Ltd
Environment,Supplies & Services,A Roads Rural,45306.601297650464,1581.41,VolkerHighways Ltd
Environment,Supplies & Services,A Roads Rural,45306.601297650464,4236.15,VolkerHighways Ltd
Environment,Supplies & Services,C Roads Rural,45306.371518402775,14025.76,VolkerHighways Ltd
Environment,Supplies & Services,C Roads Rural,45306.601297650464,1744.84,VolkerHighways Ltd
Environment,Supplies & Services,Bridge structures,45302.42942954861,168218.4,VolkerHighways Ltd
Environment,Supplies & Services,Bridge structures,45320.55281149306,1054.29,JOHN CHARLES BARGERY
Environment,Supplies & Services,Bridge structures,45320.55281149306,1000,JOHN CHARLES BARGERY
Environment,Fees & Charges,Projects or Minor Works,45306.60374517361,10327.43,VolkerHighways Ltd
Children & Family Services,Third Party Payments,Joint Arrangements (with Other Local Authorities or NHS),45322.647612071756,78789.95,OXFORDSHIRE COUNTY COUNCIL
Adult Social Care,Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45294.39734232639,1391.2,OXFORDSHIRE COUNTY COUNCIL
Adult Social Care,Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45308.41611582176,1543.8,OXFORDSHIRE COUNTY COUNCIL
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45299.60141964121,12000,CRANBURY COLLEGE
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45299.603880752315,12000,CRANBURY COLLEGE
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45299.603880752315,12000,CRANBURY COLLEGE
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45314.643383449074,1598.67,Manor Primary School
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45314.643383449074,1598.67,Manor Primary School
Education (DSG Funded),Third Party Payments,Payments to Other Local Authorities (excl Joint Arrangements),45314.643383449074,1598.67,Manor Primary School
Adult Social Care,Third Party Payments,Voluntary Associations,45296.42019945602,996.32,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45294.39734232639,519.64,CROSSROADS CARE WEST BERKSHIRE (NEWBURY BRANCH)
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,4771.84,BRENDONCARE FOUNDATION (FROXFIELD)
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,4313.4,BRENDONCARE FOUNDATION (FROXFIELD)
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,6881.16,BRENDONCARE FOUNDATION (FROXFIELD)
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,6064,BRENDONCARE FOUNDATION (FROXFIELD)
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,3391,ST MARY'S RESIDENTIAL HOME
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,4791.64,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,4791.64,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,8813.28,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,8819.36,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,7731.8,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,8425.48,PURLEY PARK TRUST LTD
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,7771.36,STEPPING STONES
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,5315.12,STEPPING STONES
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,4851.92,STEPPING STONES
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,8652.36,STEPPING STONES
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,4864.68,STEPPING STONES
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,15863.24,STROUD COURT COMMUNITY TRUST
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,5463,STROUD COURT COMMUNITY TRUST
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,12303.8,Camphill - Coleg Elidyr
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,4011.36,THE FORTUNE CENTRE OF RIDING THERAPY
Adult Social Care,Third Party Payments,Voluntary Associations,45315.41549262731,6813.32,Encompass (Dorset) Ltd t/a Rawleigh House
Adult Social Care,Third Party Payments,Voluntary Associations,45322.409988113424,785.24,AUTISM AT KINGSWOOD
Adult Social Care,Third Party Payments,Voluntary Associations,45322.409988113424,785.24,AUTISM AT KINGSWOOD
Adult Social Care,Third Party Payments,Voluntary Associations,45322.409988113424,785.24,AUTISM AT KINGSWOOD
Adult Social Care,Third Party Payments,Voluntary Associations,45322.409988113424,534.92,AUTISM AT KINGSWOOD
Adult Social Care,Third Party Payments,Voluntary Associations,45322.409988113424,5541.2,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45322.409988113424,9420.04,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45322.409988113424,4889.92,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45322.409988113424,6534.28,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45296.42019945602,747.24,WEST BERKSHIRE MENCAP
Adult Social Care,Third Party Payments,Voluntary Associations,45296.42019945602,747.24,WEST BERKSHIRE MENCAP
