* Expenditure Category,* Date,TOTAL,* SUPPLIER FINAL
Police Reactive Maintenance - Building Fabric,45107,3402.6,GABLES UK LTD
Police Reactive Maintenance - Building Fabric,45107,539,GABLES UK LTD
Police Reactive Maintenance - Building Fabric,45107,1309,GABLES UK LTD
Police - Counsel Fees,45107,600,FORBES SOLICITORS
Police - Counsel Fees,45107,1000,FORBES SOLICITORS
Police - Counsel Fees,45107,624,FORBES SOLICITORS
Police - Vehicle Recovery & Storage,45107,24949.6,FMG SUPPORT
Police - Vehicle Recovery & Storage,45107,3377.35,FMG SUPPORT
Police - Mobile Data,45107,5726.92,EVERYTHING EVERYWHERE LTD
Police - Mobile Data,45107,6147.44,EVERYTHING EVERYWHERE LTD
Police - Mobile Data,45107,8649.93,EVERYTHING EVERYWHERE LTD
Police - Mobile Data,45107,6147.61,EVERYTHING EVERYWHERE LTD
Laundry,45107,929.11,ELIS UK LTD FORMERLY BERENDSEN UK LTD
Laundry,45107,1381.84,ELIS UK LTD FORMERLY BERENDSEN UK LTD
Laundry,45107,983.3,ELIS UK LTD FORMERLY BERENDSEN UK LTD
Equipment General,45107,769.35,EARLE TRADING
Road Fund Licences,45107,5000,DVLA SWANSEA
Police - Other Third Party Payments,45107,26746.39,DERBYSHIRE CONSTABULARY
Clothing & Uniform,45107,1625,DERBY UNITEX LTD
Training Expenses (External),45107,7385.16,COLLEGE OF POLICING
Training Expenses (External),45107,8003.5,COLLEGE OF POLICING
Police - Other Third Party Payments,45107,2793.52,CLARETS IN THE COMMUNITY LTD
Police - Other Third Party Payments,45107,2800,CLARETS IN THE COMMUNITY LTD
Police - Other Third Party Payments,45107,2845.18,CLARETS IN THE COMMUNITY LTD
Police - Other Third Party Payments,45107,2970,CLARETS IN THE COMMUNITY LTD
Equipment General,45107,800,CHORLEY BOROUGH COUNCIL
Police - Detained Persons - Other Expenses,45107,3461.4,CHARLES FELLOWS SUPPLIES LTD
Telecommunications Equipment,45107,5774.8,CDW UK LTD
Police Reactive Maintenance - Building Fabric,45107,1445,CCH JOINERY (PRESTON) LTD
Police - Damage to Property / Boarding Up,45107,3248.5,BOING RAPID SECURE LTD
Waste Collection Charges,45107,521.48,BIFFA WASTE SERVICES LTD
Police - Detained Persons - Meals / Refreshments,45107,1373.02,BIDFOOD
Police Reactive Maintenance - Building Services,45107,3030,BID GROUP LTD
