Service_Label,Service_Code,Service_Division_Label,Service_Division_Code,Organisational_Unit_Label,Organisational_Unit_Code,Merchant_Category,Summary_of_the_purpose_of_the_expenditure,Date,Transaction_Number,Capital_and_Revenue,Supplier_Name,Supplier_ID,Net_Amount
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,15/10/2024,17318284,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,960.75
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,15/10/2024,17318287,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,539.47
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/10/2024,17318997,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,2273.24
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/10/2024,17319009,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,2746
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/10/2024,17319013,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,2246
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/10/2024,17319016,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,2196
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/10/2024,17319018,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,2968
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/10/2024,17319082,Revenue - Housing Revenue Account,Metro Rod Ltd,16262,1850
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/10/2024,17319155,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,672.67
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/12/2024,17335040,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,506.3
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/12/2024,17335043,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,810.08
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/12/2024,17335049,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,589.74
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/12/2024,17335077,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,536.9
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/12/2024,17335901,Revenue - Housing Revenue Account,Metro Rod Ltd,16262,974.37
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/12/2024,17335934,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,546.23
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/12/2024,17335965,Revenue - Housing Revenue Account,Smith Brothers Marine Ltd,14822,978.25
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/12/2024,17335966,Revenue - Housing Revenue Account,Smith Brothers Marine Ltd,14822,978.25
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/12/2024,17335972,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,1102.76
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/12/2024,17336019,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,658.56
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,17/12/2024,17335896,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,876.55
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,17/12/2024,17335897,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,960
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,18/11/2024,17327203,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,741.24
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,18/11/2024,17327280,Revenue - Housing Revenue Account,Metro Rod Ltd,16262,653
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,18/11/2024,17327291,Revenue - Housing Revenue Account,Metro Rod Ltd,16262,574.75
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,18/11/2024,17327302,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,868.46
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,18/11/2024,17327315,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,753.52
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,18/11/2024,17327327,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,500.38
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,18/11/2024,17327332,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,818.24
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,18/11/2024,17327348,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,1094.57
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,18/11/2024,17327355,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,514.11
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,18/11/2024,17327392,Revenue - Housing Revenue Account,Edmundson Electrical Ltd T/A Walsall,19608,534.49
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,18/12/2024,17337163,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,1000
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,18/12/2024,17337486,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,697.91
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,19/11/2024,17320714,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,610
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,19/11/2024,17321697,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,779.52
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,19/11/2024,17322155,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,3500
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,19/11/2024,17327185,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,1846
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,19/11/2024,17327188,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,1786
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,19/11/2024,17327191,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,1098
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,19/11/2024,17327192,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,1846
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,19/11/2024,17327193,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,1098
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,19/11/2024,17327195,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,1848
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,21/10/2024,17319656,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,1079.56
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,22/10/2024,17316518,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,2112.57
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,22/10/2024,17316520,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,1024.45
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,23/10/2024,17319017,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,700
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,23/10/2024,17320422,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,542.49
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,23/10/2024,17320434,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,-706.88
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,23/10/2024,17320447,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,513.36
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,23/10/2024,17320457,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,543.86
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,26/11/2024,17328901,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,571.09
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,26/11/2024,17328930,Revenue - Housing Revenue Account,Stalwart Products,14798,1443.52
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,26/11/2024,17328958,Revenue - Housing Revenue Account,New Forest Fencing & Gates Ltd,19180,707.63
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,26/11/2024,17328996,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,510.17
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,27/11/2024,17329908,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,881.04
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,28/10/2024,17316550,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,650
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,28/10/2024,17316553,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,872
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,28/10/2024,17316575,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,786.45
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,28/10/2024,17316577,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,3500
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,28/11/2024,17329712,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,791.8
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,28/11/2024,17329719,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,800.86
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,28/11/2024,17329739,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,931.47
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,29/10/2024,17320698,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,755.6
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,29/10/2024,17320708,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,1098
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,29/11/2024,17328697,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,648
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,29/11/2024,17329752,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,581.17
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,29/11/2024,17329756,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,1980
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,30/10/2024,17316582,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,2100
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,30/10/2024,17321548,Revenue - Housing Revenue Account,Metro Rod Ltd,16262,902.25
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,30/10/2024,17321564,Revenue - Housing Revenue Account,Metro Rod Ltd,16262,614.25
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,30/10/2024,17321565,Revenue - Housing Revenue Account,Smith Brothers Marine Ltd,14822,619.52
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,30/10/2024,17321573,Revenue - Housing Revenue Account,Smith Brothers Marine Ltd,14822,978.25
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,30/10/2024,17321576,Revenue - Housing Revenue Account,Smith Brothers Marine Ltd,14822,1344
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,30/10/2024,17321602,Revenue - Housing Revenue Account,Metro Rod Ltd,16262,534.75
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,30/10/2024,17321609,Revenue - Housing Revenue Account,Smith Brothers Marine Ltd,14822,659.64
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,30/10/2024,17321618,Revenue - Housing Revenue Account,Metro Rod Ltd,16262,649
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,30/10/2024,17321654,Revenue - Housing Revenue Account,Edmundson Electrical Ltd T/A Walsall,19608,1159
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,31/10/2024,17321902,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,612.02
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,31/10/2024,17321913,Revenue - Housing Revenue Account,Edmundson Electrical Ltd T/A Walsall,19608,763.74
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,31/10/2024,17321973,Revenue - Housing Revenue Account,Edmundson Electrical Ltd T/A Walsall,19608,1534.84
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,31/12/2024,17338779,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,2898
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,31/12/2024,17338780,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,4044
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,31/12/2024,17338787,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,1748
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,31/12/2024,17339218,Revenue - Housing Revenue Account,Nutland Carpet Accessories Ltd,17162,836.65
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,31/12/2024,17339222,Revenue - Housing Revenue Account,Nutland Carpet Accessories Ltd,17162,577.57
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,31/12/2024,17339224,Revenue - Housing Revenue Account,Smith Brothers Marine Ltd,14822,769.52
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,31/12/2024,17339239,Revenue - Housing Revenue Account,Smith Brothers Marine Ltd,14822,978.25
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,31/12/2024,17339287,Revenue - Housing Revenue Account,Edmundson Electrical Ltd T/A Walsall,19608,925.47
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,31/12/2024,17339306,Revenue - Housing Revenue Account,Smith Brothers Marine Ltd,14822,978.25
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,31/12/2024,17339308,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,1129.88
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,31/12/2024,17339317,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,547.94
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,31/12/2024,17339334,Revenue - Housing Revenue Account,Edmundson Electrical Ltd T/A Walsall,19608,1457.1
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,31/12/2024,17339386,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,544.76
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,Repairs HR990,AH0530,Repair & Maintenance of Buildings,Routine Repairs,04/11/2024,17322186,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,5502
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,Repairs HR990,AH0530,Repair & Maintenance of Buildings,Vouchers - Voids,20/11/2024,17328471,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,3192.2
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,Services,Payments To Contractors,02/10/2024,17311710,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,685
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,Services,Payments To Contractors,02/10/2024,17311711,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,760
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,Services,Payments To Contractors,02/10/2024,17311718,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,618
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,Services,Payments To Contractors,12/12/2024,17328700,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,8360
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,Services,Payments To Contractors,12/12/2024,17328706,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,5680
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,Services,Payments To Contractors,13/12/2024,17335035,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,878.38
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,Services,Payments To Contractors,14/11/2024,17320301,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,12600
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,Services,Payments To Contractors,19/11/2024,17322148,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,1012
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,Services,Payments To Contractors,19/11/2024,17322149,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,1012
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,Services,Payments To Contractors,19/11/2024,17323230,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,506.3
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,Services,Payments To Contractors,28/11/2024,17328698,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,7180
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,Services,Payments To Contractors,28/11/2024,17329718,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,664.09
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,"Tools, Equipment, Furniture & Materials",Materials,02/10/2024,17312668,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,776.85
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,"Tools, Equipment, Furniture & Materials",Materials,02/10/2024,17312703,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,891.5
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,"Tools, Equipment, Furniture & Materials",Materials,02/10/2024,17312709,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,1121.21
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,"Tools, Equipment, Furniture & Materials",Materials,04/11/2024,17322420,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,1112.51
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,"Tools, Equipment, Furniture & Materials",Materials,08/10/2024,17313034,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,866.32
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,"Tools, Equipment, Furniture & Materials",Materials,08/10/2024,17313073,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,681.08
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,"Tools, Equipment, Furniture & Materials",Materials,08/10/2024,17313091,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,2349.76
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Voids			",AH0790,"Tools, Equipment, Furniture & Materials",Materials,08/10/2024,17313098,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,1021.97
