Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206706,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,990.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205879,45342,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205883,45342,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205877,45342,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205881,45342,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205882,45342,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205885,45342,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205886,45342,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205888,45342,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205884,45342,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205878,45342,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205887,45342,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205880,45342,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205889,45342,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206630,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,956.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206096,45342,SLC RAGLIN LTD,951.74
City Development,Electricity (General,Energy Costs,1906205500,45342,DRAX ENERGY SOLUTIONS LTD,947.37
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205975,45342,BROTHERS OF CHARITY SERVICES MERSEY,947.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205652,45342,L'ARCHE LIVERPOOL,931.49
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205809,45342,WINGS CARE NORTH WEST LLP,931.49
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205984,45342,AUTISM INITIATIVES,931.49
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206011,45342,AUTISM INITIATIVES,931.49
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205948,45342,COMMUNITY INTEGRATED CARE,912.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206597,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,906.02
Children & Young Peo,Private Contractors,Agency & Contract Services,5101096116,45342,CANSFORD LABORATORIES LTD,881.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206691,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,877.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206705,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,876.42
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206593,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,874.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206624,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,874.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205929,45342,COMMUNITY INTEGRATED CARE,864.96
City Development,Electricity (General,Energy Costs,1906205499,45342,DRAX ENERGY SOLUTIONS LTD,863.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205662,45342,GLENELG SUPPORT LIMITED,855.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205693,45342,GLENELG SUPPORT LIMITED,855.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205899,45342,LIFEWAYS - SIL,850.18
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101096165,45342,SEGURO RECRUITMENT LTD,841
Children & Young Peo,Private Contractors,Agency & Contract Services,1906205538,45342,SEGURO RECRUITMENT LTD,841
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205801,45342,COOPER NOBLE CARE LTD,836.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205959,45342,BROTHERS OF CHARITY SERVICES MERSEY,836.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205688,45342,GLENELG SUPPORT LIMITED,834.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206610,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,823.51
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205572,45342,****REDACTED PERSONAL INFO****,810.13
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205842,45342,ACCOMPLISH GROUP LTD - BIRMINGHAM,803.71
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206056,45342,EXPECT LTD,798.43
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206008,45342,AUTISM INITIATIVES,798.42
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205873,45342,ACCOMPLISH GROUP LTD - BIRMINGHAM,798.42
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205645,45342,L'ARCHE LIVERPOOL,775.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206621,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206662,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206675,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206676,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206697,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206594,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206596,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206598,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206602,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206607,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206611,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206638,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206640,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206644,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206651,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206652,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206654,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206668,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206678,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206681,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206633,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206646,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206649,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206672,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206700,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206615,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206679,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206603,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206605,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206619,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206629,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206639,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206647,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206653,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206658,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206667,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206680,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206682,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206683,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206684,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206685,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206689,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206698,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206701,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206704,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205858,45342,ACCOMPLISH GROUP LTD - BIRMINGHAM,760.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205923,45342,MEDILINE SUPPORTED LIVING LTD,759.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205667,45342,GLENELG SUPPORT LIMITED,741.39
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205845,45342,ACCOMPLISH GROUP LTD - BIRMINGHAM,739
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205754,45342,NEW START LIVING LTD,738.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205936,45342,COMMUNITY INTEGRATED CARE,731.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206052,45342,ALTERNATIVE FUTURES GROUP,728.83
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205777,45342,COOPER NOBLE CARE LTD,722.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206666,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206617,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206650,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206616,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206592,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206599,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206600,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206601,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206608,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206612,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206614,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206620,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206625,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206626,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206628,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206632,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206637,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206657,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206669,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206671,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206673,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206694,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206695,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206702,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206703,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205844,45342,ACCOMPLISH GROUP LTD - BIRMINGHAM,684.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205692,45342,GLENELG SUPPORT LIMITED,684.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205762,45342,HOMEBIRD CARE,665.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205819,45342,WINGS CARE NORTH WEST LLP,665.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205820,45342,WINGS CARE NORTH WEST LLP,665.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205823,45342,WINGS CARE NORTH WEST LLP,665.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206066,45342,SLC RAGLIN LTD,665.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205898,45342,NORTHERN HEALTHCARE,663.37
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205642,45342,L'ARCHE LIVERPOOL,646.34
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205671,45342,GLENELG SUPPORT LIMITED,646.34
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205673,45342,GLENELG SUPPORT LIMITED,646.34
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205863,45342,ACCOMPLISH GROUP LTD - BIRMINGHAM,646.34
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206655,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206687,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206622,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206623,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206613,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206606,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206609,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206618,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206635,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206643,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206645,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206659,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206660,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206663,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206670,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206674,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206686,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206690,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206692,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206693,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206696,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206708,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206710,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206634,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205664,45342,GLENELG SUPPORT LIMITED,627.33
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206028,45342,ALTERNATIVE FUTURES GROUP,598.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205681,45342,GLENELG SUPPORT LIMITED,598.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206005,45342,AUTISM INITIATIVES,598.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205663,45342,GLENELG SUPPORT LIMITED,589.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205686,45342,GLENELG SUPPORT LIMITED,589.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205968,45342,BROTHERS OF CHARITY SERVICES MERSEY,589.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205575,45342,****REDACTED PERSONAL INFO****,579.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205781,45342,COOPER NOBLE CARE LTD,570.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206058,45342,EXPECT LTD,570.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206104,45342,SLC RAGLIN LTD,565.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205964,45342,BROTHERS OF CHARITY SERVICES MERSEY,560.8
Children & Young Peo,HotelBookingsUK,Expenses,1906205510,45342,****REDACTED PERSONAL INFO****,560.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205676,45342,GLENELG SUPPORT LIMITED,551.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206081,45342,SLC RAGLIN LTD,551.29
City Development,R&M - Building Works,R&M Technical Support,5101096181,45342,KNOWSLEY METAL FABRICATIONS,550
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206088,45342,SLC RAGLIN LTD,547.05
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205847,45342,ACCOMPLISH GROUP LTD - BIRMINGHAM,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205989,45342,AUTISM INITIATIVES,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206031,45342,ALTERNATIVE FUTURES GROUP,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205756,45342,NEW START LIVING LTD,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205779,45342,COOPER NOBLE CARE LTD,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205780,45342,COOPER NOBLE CARE LTD,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205939,45342,COMMUNITY INTEGRATED CARE,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205985,45342,AUTISM INITIATIVES,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205987,45342,AUTISM INITIATIVES,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205988,45342,AUTISM INITIATIVES,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206090,45342,SLC RAGLIN LTD,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205983,45342,AUTISM INITIATIVES,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206069,45342,SLC RAGLIN LTD,522.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205607,45342,INDEPENDENT LIVING ALLIANCE,513.27
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205633,45342,INDEPENDENT LIVING ALLIANCE,503.77
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205613,45342,INDEPENDENT LIVING ALLIANCE,503.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205720,45342,RIVERSIDE,-760.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906206709,45342,WELLINGTON HEALTHCARE (ARDEN) LTD,-2178.34
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101096007,45341,LIVERPOOL SCHOOLS SERVICES LTD VARI,1126511.51
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,5101096008,45341,LIVERPOOL SCHOOLS SERVICES LTD VARI,215671.93
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906204725,45341,YMCA TOGETHER,106760.56
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101095982,45341,LIVERPOOL ROAD SURFACING LTD,24750
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101095983,45341,LIVERPOOL ROAD SURFACING LTD,7800
Capital Regen,Capital Regen,Fees,5101095953,45341,WEIGHTMANS LLP,7744
Strategy & Change Di,Private Contractors,Agency & Contract Services,5101095889,45341,AVC WISE LTD,7022.44
Capital Regen,Capital Regen,Main contract,5101095897,45341,ORBIS PROTECT LIMITED,5953.98
City Development,Rent-LCC Occupy Prem,Rent & Rates etc,5101095940,45341,MERSEY DOCKS & HARBOUR COMPANY LTD,5000
City Development,Events,General Services Expenses,1906204773,45341,FOCAL STUDIOS LTD,4995
City Development,R&M - Building Works,R&M Technical Support,1906204728,45341,ASBESTOS CONTROL & TREATMENT LTD,4800
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205168,45341,****REDACTED PERSONAL INFO****,4687.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205180,45341,****REDACTED PERSONAL INFO****,4338.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205402,45341,BROTHERS OF CHARITY SERVICES MERSEY,4254.39
City Development,R&M - Building Works,R&M Technical Support,1906204729,45341,ASBESTOS CONTROL & TREATMENT LTD,4240
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205185,45341,****REDACTED PERSONAL INFO****,2693.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205190,45341,****REDACTED PERSONAL INFO****,2474.03
City Development,R&M - Building Works,R&M Technical Support,1906204726,45341,ASBESTOS CONTROL & TREATMENT LTD,2100
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205182,45341,****REDACTED PERSONAL INFO****,1852.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205330,45341,THE FRANCES TAYLOR FOUNDATION LIVER,1700.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205191,45341,****REDACTED PERSONAL INFO****,1503.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205366,45341,COMMUNITY INTEGRATED CARE,1466.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205193,45341,IMAGINE,1465.1
City Development,Misc. Expenses - Gen,General Services Expenses,1906204780,45341,ALL THAT’S GOOD,1440
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101095925,45341,AUCKLAND COLLEGE LTD,1392.16
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101095976,45341,AUCKLAND COLLEGE LTD,1357.91
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101095921,45341,AUCKLAND COLLEGE LTD,1357.87
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101095923,45341,AUCKLAND COLLEGE LTD,1250
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101095926,45341,AUCKLAND COLLEGE LTD,1250
Finance & Resources,Specialist Consult.-,Computing,5101095996,45341,CASEWARE UK LTD,1190
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205365,45341,COMMUNITY INTEGRATED CARE,1144.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205227,45341,IMAGINE,1056.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205397,45341,COMMUNITY INTEGRATED CARE,1048.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205398,45341,COMMUNITY INTEGRATED CARE,1048.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205167,45341,****REDACTED PERSONAL INFO****,1046.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906205189,45341,****REDACTED PERSONAL INFO****,1010.88
