Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description
7782,2024-09-19 00:00:00,0019051847,INV,7.35,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,12200,Electricity
7783,2024-09-19 00:00:00,0019051847,INV,0.78,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,12200,Electricity
7784,2024-09-19 00:00:00,0019051847,INV,12.79,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,12200,Electricity
7785,2024-09-19 00:00:00,0019051847,INV,64254.52,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,12200,Electricity
7786,2024-09-30 00:00:00,0041336395,INV,268,FLOWBIRD SMART CITY UK LTD,03969600,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,15000,Fixtures and Fittings
7787,2024-09-30 00:00:00,0041336395,INV,104,FLOWBIRD SMART CITY UK LTD,03969600,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,15000,Fixtures and Fittings
7788,2024-09-05 00:00:00,0016958449,INV,8.56,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,15000,Fixtures and Fittings
7789,2024-09-02 00:00:00,0041335930,INV,5765.18,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,18000,Premises Security
7790,2024-09-30 00:00:00,0041336681,INV,1136,MOSQUITO LOITERING SOLUTIONS LTD,14538600,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,31100,Equip/Furn/Mat
7791,2024-09-30 00:00:00,0014902498,INV,98.76,METRIC GROUP LTD,00277900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,31100,Equip/Furn/Mat
7792,2024-09-24 00:00:00,0041337184,INV,3079.76,FLOWBIRD SMART CITY UK LTD,03969600,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,31105,Equip & Maint
7793,2024-09-30 00:00:00,0014902498,INV,98.76,METRIC GROUP LTD,00277900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,31105,Equip & Maint
7794,2024-09-30 00:00:00,0014902498,INV,98.76,METRIC GROUP LTD,00277900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,31105,Equip & Maint
7795,2024-09-30 00:00:00,0014902498,INV,98.76,METRIC GROUP LTD,00277900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,31105,Equip & Maint
7796,2024-09-30 00:00:00,0014902498,INV,98.76,METRIC GROUP LTD,00277900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,31105,Equip & Maint
7797,2024-09-30 00:00:00,0014902498,INV,98.76,METRIC GROUP LTD,00277900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,31105,Equip & Maint
7798,2024-09-30 00:00:00,0014902498,INV,98.76,METRIC GROUP LTD,00277900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,31105,Equip & Maint
7799,2024-09-30 00:00:00,0014902498,INV,98.76,METRIC GROUP LTD,00277900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,31105,Equip & Maint
7800,2024-09-09 00:00:00,0041336291,INV,1644.92,INTEGRITY PRINT LTD T/A PARKING&SECURE D,14472700,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,34009,Ticket Operational Stationery
7801,2024-09-05 00:00:00,0016958449,INV,10000,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract
7802,2024-09-05 00:00:00,0016958449,INV,3939.25,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract
7803,2024-09-05 00:00:00,0016958449,INV,3192.61,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract
7804,2024-09-05 00:00:00,0016958449,INV,5.22,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract
7805,2024-09-05 00:00:00,0016958449,INV,12410.34,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract
7806,2024-09-26 00:00:00,0041331826,INV,5480.18,ODEON CINEMAS LTD,02794800,"REGENERATION, CULT&ENVIRONMENT",DIRECTOR'S OFFICE,DIRECTOR'S OFFICE,35800,P&S DigtlMed
7807,2024-09-26 00:00:00,0041331827,INV,3903.73,ODEON CINEMAS LTD,02794800,"REGENERATION, CULT&ENVIRONMENT",DIRECTOR'S OFFICE,DIRECTOR'S OFFICE,35800,P&S DigtlMed
7808,2024-09-26 00:00:00,0041337676,INV,2500,PRETENDING PEOPLE THEATRE,03687700,"REGENERATION, CULT&ENVIRONMENT",DIRECTOR'S OFFICE,DIRECTOR'S OFFICE,35800,P&S DigtlMed
7809,2024-09-30 00:00:00,0041337830,INV,900,TAKING THE PIXELS,14526900,"REGENERATION, CULT&ENVIRONMENT",DIRECTOR'S OFFICE,DIRECTOR'S OFFICE,35800,P&S DigtlMed
7810,2024-09-26 00:00:00,0041329809,INV,3294.46,PRIME LEISURE GROUP LTD (NINJA WARRIOR),14332200,"REGENERATION, CULT&ENVIRONMENT",DIRECTOR'S OFFICE,DIRECTOR'S OFFICE,35800,P&S DigtlMed
7811,2024-09-30 00:00:00,0041337756,INV,500,LANDMARK CHAMBERS,02690100,"REGENERATION, CULT&ENVIRONMENT",DIRECTOR'S OFFICE,DIRECTOR'S OFFICE,35201,Legal Fees
7812,2024-09-02 00:00:00,0041335049,INV,652.7,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",DIRECTOR'S OFFICE,DIRECTOR'S OFFICE,35702,Event Toilet Hire
7813,2024-09-05 00:00:00,0016958449,INV,15.26,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract
7814,2024-09-05 00:00:00,0016958449,INV,11588.25,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract
7815,2024-09-05 00:00:00,0016958449,INV,12625.58,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract
7816,2024-09-05 00:00:00,0016958449,INV,8.23,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract
7817,2024-09-12 00:00:00,0041336666,INV,2006.85,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7818,2024-09-12 00:00:00,0041336666,INV,1221.6,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7819,2024-09-12 00:00:00,0041336666,INV,715.95,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7820,2024-09-12 00:00:00,0041336666,INV,324.16,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7821,2024-09-12 00:00:00,0041336666,INV,689.52,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7822,2024-09-12 00:00:00,0041336666,INV,24.02,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7823,2024-09-12 00:00:00,0041336666,INV,204.11,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7824,2024-09-12 00:00:00,0041336666,INV,49.94,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7825,2024-09-12 00:00:00,0041336666,INV,344.76,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7826,2024-09-12 00:00:00,0041336666,INV,348.7,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7827,2024-09-12 00:00:00,0041336666,INV,348.7,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7828,2024-09-12 00:00:00,0041336666,INV,348.7,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7829,2024-09-12 00:00:00,0041336666,INV,348.7,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7830,2024-09-12 00:00:00,0041336666,INV,344.76,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7831,2024-09-12 00:00:00,0041336666,INV,348.7,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7832,2024-09-12 00:00:00,0041336666,INV,2251.79,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7833,2024-09-12 00:00:00,0041336666,INV,324.16,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7834,2024-09-12 00:00:00,0041336666,INV,49.94,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7835,2024-09-12 00:00:00,0041336666,INV,71.12,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11103,Fixed Plant Maintenance
7836,2024-09-02 00:00:00,0041336041,INV,13605.58,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract
7837,2024-09-03 00:00:00,0014902366,INV,38931.4,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48020,LandfilGateFee
7838,2024-09-03 00:00:00,0014902360,INV,69330.99,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48048,MRF Processing
7839,2024-09-03 00:00:00,0014902365,INV,648.47,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48048,MRF Processing
7840,2024-09-09 00:00:00,0016958977,INV,149240.25,COUNTRYSTYLE RECYCLING LTD,02685400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48049,Grdn/Ktchn WsteGrdn
7841,2024-09-19 00:00:00,0019051791,INV,1937.09,COUNTRYSTYLE RECYCLING LTD,02685400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48049,Grdn/Ktchn WsteGrdn
7842,2024-09-03 00:00:00,0014902362,INV,29227.95,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48049,Grdn/Ktchn WsteGrdn
7843,2024-09-03 00:00:00,0014902367,INV,254.97,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48070,EnergyFromWaste
7844,2024-09-03 00:00:00,0014902358,INV,721359.05,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48070,EnergyFromWaste
7845,2024-09-03 00:00:00,0014902364,INV,997.72,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48070,EnergyFromWaste
7846,2024-09-03 00:00:00,0014902359,INV,28539.63,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48071,WasteDispOther
7847,2024-09-03 00:00:00,0014902361,INV,1907.18,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48071,WasteDispOther
7848,2024-09-03 00:00:00,0041336182,INV,485000,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48021,Contractor Payment Site Op Cos
7849,2024-09-19 00:00:00,0041337250,INV,865,GRAMMER,02014200,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48021,Contractor Payment Site Op Cos
7850,2024-09-17 00:00:00,0041336824,INV,5399.36,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,31100,Equip/Furn/Mat
7851,2024-09-17 00:00:00,0041336828,INV,5713.19,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,31100,Equip/Furn/Mat
7852,2024-09-17 00:00:00,0041336835,INV,1775.5,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,35800,P&S DigtlMed
7853,2024-09-17 00:00:00,0041336832,INV,1631.08,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48036,Medway Contrac
7854,2024-09-03 00:00:00,0041335853,INV,1189009.75,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48036,Medway Contrac
7855,2024-09-24 00:00:00,0041336671,INV,813.39,WASTE WAY SOUTHERN LTD,03908400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48014,WasteRemExCont
7856,2024-09-24 00:00:00,0041336671,INV,0.5,WASTE WAY SOUTHERN LTD,03908400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48014,WasteRemExCont
7857,2024-09-24 00:00:00,0041336672,INV,5322,WASTE WAY SOUTHERN LTD,03908400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48014,WasteRemExCont
7858,2024-09-26 00:00:00,0041337514,INV,109.54,WASTE WAY SOUTHERN LTD,03908400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48014,WasteRemExCont
7859,2024-09-26 00:00:00,0041337514,INV,3515.46,WASTE WAY SOUTHERN LTD,03908400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48014,WasteRemExCont
7860,2024-09-30 00:00:00,0041337665,INV,3570.49,GW SHELTER SOLUTIONS LTD,80847700,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract
7861,2024-09-05 00:00:00,0016958449,INV,4444.71,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract
7862,2024-09-05 00:00:00,0016958449,INV,61.76,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract
7863,2024-09-02 00:00:00,0041336072,INV,10000,CHATHAM HISTORIC DOCKYARD TRUST,00082400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,ECONOMIC DEVELOPMENT,35800,P&S DigtlMed
7864,2024-09-30 00:00:00,0041337822,INV,1000,TILLER & WHEEL CIC,14281200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,ECONOMIC DEVELOPMENT,35883,FF PtngRnhmFst
7865,2024-09-19 00:00:00,0041337148,INV,2870,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,ECONOMIC DEVELOPMENT,35883,FF PtngRnhmFst
7866,2024-09-23 00:00:00,0041337262,INV,6000,INTELLIGENT LINKING CONSULTING LTD,03649800,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,ECONOMIC DEVELOPMENT,39300,Misc Expenditu
7867,2024-09-24 00:00:00,0041337418,INV,2750,A ONE EVENT SERVICES,00001800,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,ECONOMIC DEVELOPMENT,39300,Misc Expenditu
7868,2024-09-09 00:00:00,0041336571,INV,3858,SILK GROUP LTD,02264100,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,SKILLS & EMPLOYABILITY,36011,MktgCr&CultInd
7869,2024-09-19 00:00:00,0041337122,INV,8100,IN FUTURE LTD,14414500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,SKILLS & EMPLOYABILITY,46000,Priv Contract
7870,2024-09-19 00:00:00,0041337226,INV,562,IHBC ENTERPRISES LTD,03806500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,09100,Adv&Int ARG
7871,2024-09-02 00:00:00,0041336084,INV,365,LANDSCAPE INSTITUTE,13699800,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,34003,General Office Expenses
7872,2024-09-16 00:00:00,0041335974,INV,196,BRYAN LECOCHE LTD,14255300,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,35300,Consult Fees
7873,2024-09-16 00:00:00,0041335974,INV,49,BRYAN LECOCHE LTD,14255300,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,35300,Consult Fees
7874,2024-09-02 00:00:00,0041335984,INV,6000,OLIVER CHAPMAN,14321800,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,35300,Consult Fees
7875,2024-09-02 00:00:00,0041335985,INV,2000,NATHANIEL LICHFIELD & PARTNERS LTD,03079300,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,35300,Consult Fees
7876,2024-09-16 00:00:00,0041336633,INV,1736.5,WRIGHT LANDSCAPE AND ARBORICULTURE,14321000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,35300,Consult Fees
7877,2024-09-02 00:00:00,0041336090,INV,750,DHA PLANNING LTD,03827800,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,35300,Consult Fees
7878,2024-09-02 00:00:00,0041336086,INV,1500,YONGJI DAN,14324900,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,35300,Consult Fees
7879,2024-09-30 00:00:00,0041337764,INV,1345,WRIGHT LANDSCAPE AND ARBORICULTURE,14321000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,35300,Consult Fees
7880,2024-09-02 00:00:00,0041336085,INV,750,PATHFINDER DEVELOPMENT CONSULTANTS LTD,04011200,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,35300,Consult Fees
7881,2024-09-24 00:00:00,0041336632,INV,1145.4,WRIGHT LANDSCAPE AND ARBORICULTURE,14321000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,35300,Consult Fees
7882,2024-09-24 00:00:00,0041336632,INV,75.1,WRIGHT LANDSCAPE AND ARBORICULTURE,14321000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,35300,Consult Fees
7883,2024-09-02 00:00:00,0041336087,INV,400,PLANNING OFFICERS SOCIETY,03016500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,37900,Subscriptions
7884,2024-09-03 00:00:00,0041335961,INV,1754,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,PROPERTY & CAPITAL PROJECTS,11013,RepairsMaintBu
7885,2024-09-03 00:00:00,0041335961,INV,0.5,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,PROPERTY & CAPITAL PROJECTS,11013,RepairsMaintBu
7886,2024-09-03 00:00:00,0041335965,INV,935,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,PROPERTY & CAPITAL PROJECTS,35300,Consult Fees
7887,2024-09-26 00:00:00,0041336963,INV,10863.65,PROJECT CENTRE LTD,03925100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,35300,Consult Fees
7888,2024-09-24 00:00:00,0041337478,INV,2762,FRANK FACE MARKETING LTD,14499100,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,ECONOMIC DEVELOPMENT,35700,Event Fees
7889,2024-09-24 00:00:00,0041337213,INV,630,ACCESS AND RESCUE SOL,03925000,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,ECONOMIC DEVELOPMENT,35700,Event Fees
7890,2024-09-24 00:00:00,0041337214,INV,400,ACCESS AND RESCUE SOL,03925000,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,ECONOMIC DEVELOPMENT,35700,Event Fees
7891,2024-09-24 00:00:00,0041337477,INV,5300,FRANK FACE MARKETING LTD,14499100,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,ECONOMIC DEVELOPMENT,35700,Event Fees
7892,2024-09-10 00:00:00,0041336525,INV,51.63,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,21300,Vehicle Fuel &
7893,2024-09-16 00:00:00,0041336833,INV,47.92,MEDWAY NORSE TRANSPORT LTD,04141400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,21300,Vehicle Fuel &
7894,2024-09-16 00:00:00,0041336833,INV,1176.79,MEDWAY NORSE TRANSPORT LTD,04141400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,21300,Vehicle Fuel &
7895,2024-09-10 00:00:00,0041336525,INV,1050.71,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,21300,Vehicle Fuel &
7896,2024-09-16 00:00:00,0041336497,INV,1550,TRAFFIC ENFORCEMENT SYSTEMS,02932000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,23000,ContractHireOp
7897,2024-09-23 00:00:00,0041337205,INV,345.62,COMMERCIAL SERVICES TRADING LTD,03744100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,25100,Leased Car Charges
7898,2024-09-30 00:00:00,0041337709,INV,354.05,COMMERCIAL SERVICES TRADING LTD,03744100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,25100,Leased Car Charges
7899,2024-09-30 00:00:00,0041337708,INV,347.28,COMMERCIAL SERVICES TRADING LTD,03744100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,25100,Leased Car Charges
7900,2024-09-02 00:00:00,0041336123,INV,354.05,COMMERCIAL SERVICES TRADING LTD,03744100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,25100,Leased Car Charges
7901,2024-09-02 00:00:00,0041336122,INV,354.05,COMMERCIAL SERVICES TRADING LTD,03744100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,25100,Leased Car Charges
7902,2024-09-16 00:00:00,0041336682,INV,354.05,COMMERCIAL SERVICES TRADING LTD,03744100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,25100,Leased Car Charges
7903,2024-09-16 00:00:00,0041336292,INV,1157.16,MURRAY UNIFORMS LTD,02913200,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,32200,Clothing Uniforms & Laundry
7904,2024-09-16 00:00:00,0041336292,INV,7.51,MURRAY UNIFORMS LTD,02913200,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,32200,Clothing Uniforms & Laundry
7905,2024-09-09 00:00:00,0041336537,INV,2664,DTS SOLUTIONS UK LTD,14471800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,36401,Computer Hard
7906,2024-09-09 00:00:00,0041336538,INV,12299.5,DTS SOLUTIONS UK LTD,14471800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,36401,Computer Hard
7907,2024-09-30 00:00:00,0041335785,INV,232.36,NETWORK RAIL PROPERTY,03398400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,13100,Rent Exp OML
