Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,07/08/2024,4302364-25064,œ794.54,STONE TECHNICAL SERVICES GROUP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,07/08/2024,4302369-1187643,"œ1,094.66",T CROSSLING & CO LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,07/08/2024,4302371-9048644373,"œ1,004.01",TARMAC TRADING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,07/08/2024,4302371-9048644696,"œ2,126.09",TARMAC TRADING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,07/08/2024,4302371-9048644697,œ886.58,TARMAC TRADING LTD.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338094,Services,07/08/2024,4302375-RES-08-2024-086,"œ1,080.00",THE CHERRY TREE OUSTON LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384199,Miscellaneous Expenses,07/08/2024,4302377-1094399,"œ28,344.16",THE CYRENIANS LTD T/A CHANGING LIVES.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384199,Miscellaneous Expenses,07/08/2024,4302377-1096918,"œ28,062.77",THE CYRENIANS LTD T/A CHANGING LIVES.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384199,Miscellaneous Expenses,07/08/2024,4302377-1096919,"œ26,093.07",THE CYRENIANS LTD T/A CHANGING LIVES.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384199,Miscellaneous Expenses,07/08/2024,4302377-1100434,"œ28,062.77",THE CYRENIANS LTD T/A CHANGING LIVES.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,07/08/2024,4302388-42666,œ780.00,TOTAL PUMP SOLUTIONS LTD.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430100,Rendered by Private Contractors,07/08/2024,4302393-RES-08-2024-111,"œ20,000.00",TRAFFIC ENFORCEMENT CENTRE (TEC).
Regeneration Economy and Growth,Business Durham,Supplies and Services,336005,Advertising E336,07/08/2024,4302396-INV-1778,"œ4,868.20",TRYLIGHT PRODUCTIONS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,07/08/2024,4302398-263288,"œ1,471.43",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,07/08/2024,4302398-263289,œ932.20,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,07/08/2024,4302398-263292,œ988.00,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,07/08/2024,4302398-263299,"œ1,593.61",TYNEDALE ROADSTONE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,07/08/2024,4302407-SM44789,"œ1,084.00",VODAFONE CORPORATE LTD.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,344014,Telephones,07/08/2024,4302407-SM44791,œ765.55,VODAFONE CORPORATE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,07/08/2024,4302407-SM44792,"œ1,195.00",VODAFONE CORPORATE LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,07/08/2024,4302417-1203941,"œ1,365.12",YOUR NRG LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,07/08/2024,4302419-5506-4,"œ3,164.21",ZERO TAXIS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,07/08/2024,4302420-145576728,"œ11,500.08",ZG LIGHTING (UK) LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,08/08/2024,4302430-4003,"œ1,797.90",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,08/08/2024,4302437-2411,"œ4,432.00",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384700,Miscellaneous Expenses,08/08/2024,4302453-RES-08-2024-127,"œ1,962.50",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,08/08/2024,4302476-4100916155,œ504.00,REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,08/08/2024,4302505-4100915645,"œ1,167.94",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Planning & Housing,Premises,150005,Apportioned Exps of Operational Blds,08/08/2024,4302448-01550007003,"œ1,381.66",BRANNEN & PARTNERS LLP.
Regeneration Economy and Growth,Economic Development CL0150,Supplies and Services,384086,Miscellaneous Expenses,08/08/2024,4302459-VOUCHERFANK02-24,œ800.52,CHESTER LE STREET AMAZONS GIRLS FOOTBALL CLUB.
Regeneration Economy and Growth,Economic Development CL0150,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,08/08/2024,4302493-VOUCHER24NB-DCTY012,"œ20,000.00",DURHAM ST OSWALDS CHURCH PCC.
Regeneration Economy and Growth,Economic Development CL0150,Supplies and Services,384086,Miscellaneous Expenses,08/08/2024,4302515-VOUCHERCOUB03-24,œ750.00,FRIENDS OF ST MICHAELS SCHOOL.
Regeneration Economy and Growth,Economic Development CL0150,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,08/08/2024,4302525-VOUCHER24NB-TEES009,"œ1,771.00",HAMSTERLEY HOPPINGS.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,336005,Advertising E336,08/08/2024,4302613-0068,œ700.00,OUT NORTH EAST.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Premises,108251,Service Repairs and Maintenance,08/08/2024,4302651-224/7659,"œ10,175.00",SPECTRA SECURITY LTD.
Regeneration Economy and Growth,Economic Development CL0150,Supplies and Services,384086,Miscellaneous Expenses,08/08/2024,4302652-VOUCHER24NB-SPEN006,"œ1,500.00",SPENNYMOOR GALA COMMITTEE.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425041,Rendered by Voluntary Organisations,08/08/2024,4302655-EW/G/2619,"œ59,771.00",ST DAVID`S CHILDREN SOCIETY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,08/08/2024,4302426-INV10610,"œ2,312.10",ADFERIAD RECOVERY LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,08/08/2024,4302426-INV10627,"œ3,303.00",ADFERIAD RECOVERY LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,08/08/2024,4302439-316416,"œ2,694.28",AVIRE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,338027,Services,08/08/2024,4302442-400181349,"œ25,832.43",BAM NUTTALL LTD.
Regeneration Economy and Growth,Transport and Contract Services,Construction work A908,908105,Construction work,08/08/2024,4302451-03125,"œ3,191.43",BUS SHELTERS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384302,Miscellaneous Expenses,08/08/2024,4302452-SPENNYMOORMURALFESTIVAL,"œ1,000.00",CALL YOURSELF AN ARTIST CIC.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338066,Services,08/08/2024,4302455-6017152802,"œ3,745.00",CAPITA PROPERTY & INFRASTRUCTURE LTD.
Regeneration Economy and Growth,Planning & Housing,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302455-6017152803,"œ5,784.00",CAPITA PROPERTY & INFRASTRUCTURE LTD.
Regeneration Economy and Growth,Economic Development CL0150,Supplies and Services,384086,Miscellaneous Expenses,08/08/2024,4302462-VOUCHERCAIJ02-24,œ999.00,CHILTON CATHOLIC CLUB.
Resources BK0010,Transactional & Customer Services,Premises,150005,Apportioned Exps of Operational Blds,08/08/2024,4302463-CACD872,"œ125,000.00",CITIZENS ADVICE COUNTY DURHAM.
Resources BK0010,Transactional & Customer Services,Premises,150005,Apportioned Exps of Operational Blds,08/08/2024,4302463-CACD887,"œ125,000.00",CITIZENS ADVICE COUNTY DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338035,Services,08/08/2024,4302465-806660153,œ710.00,CITY & GUILDS OF LONDON INSTITUTE.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338035,Services,08/08/2024,4302465-806660154,œ710.00,CITY & GUILDS OF LONDON INSTITUTE.
Children and Young Peoples Services,Head of Education and Skills,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302469-CTA/DCC/ADULTSKILLS23-24,"œ3,031.00",COMMUNICATORS TRAINING ASSOCIATES LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,308011,Furniture,08/08/2024,4302474-EFP0030,"œ12,096.00",COUNTY DURHAM FURNITURE HELP SCHEME (CDFHS).
Dedicated Schools Grant BG0015,DSG High Needs Block,Supplies and Services,304259,Equipment and Materials,08/08/2024,4302483-GB02CSI053143,"œ1,545.00",DIRECT HEALTHCARE GROUP LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Supplies and Services,304259,Equipment and Materials,08/08/2024,4302483-GB02CSI053180,"œ1,545.00",DIRECT HEALTHCARE GROUP LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,08/08/2024,4302484-8985,"œ2,575.50",DMK LEISURE LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Supplies and Services,384302,Miscellaneous Expenses,08/08/2024,4302498-SESI74,"œ10,087.81",EDEN LEARNING TRUST T/A SEAHAM HIGH SCHOOL.
Regeneration Economy and Growth,Business Durham,Premises,120009,Energy Costs,08/08/2024,4302499-000020027257,"œ12,992.86",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Regeneration Economy and Growth,Business Durham,Premises,120009,Energy Costs,08/08/2024,4302499-000020038062,"œ12,493.97",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,08/08/2024,4302500-059-339314,"œ1,165.18",EDMUNDSON ELECTRICAL LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,08/08/2024,4302500-059-339321,"œ1,085.00",EDMUNDSON ELECTRICAL LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,08/08/2024,4302500-059-339383,"œ1,372.56",EDMUNDSON ELECTRICAL LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,08/08/2024,4302500-059-339385,"œ2,018.26",EDMUNDSON ELECTRICAL LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,352001,Conference Expenses,08/08/2024,4302504-INV-19791,œ525.00,ELKLAN TRAINING LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384956,Miscellaneous Expenses,08/08/2024,4302508-Y00013324T,"œ5,504.30",ENVIRONMENT AGENCY.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302513-127750,"œ5,428.81",FR SHARROCK LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302513-127751,"œ4,420.41",FR SHARROCK LTD.
Regeneration Economy and Growth,Economic Development CL0150,Supplies and Services,384086,Miscellaneous Expenses,08/08/2024,4302520-VOUCHER24NB-DCTY017,"œ2,990.00",GO THE DISTANCE (GTD) CIC.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,08/08/2024,4302524-3254,"œ1,629.20",HALDO DEVELOPMENTS LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,08/08/2024,4302530-23076,"œ4,927.50",HONEYPOT CREATIVE MEDIA LTD.
Children and Young Peoples Services,Childrens Services Operational Support,Supplies and Services,338094,Services,08/08/2024,4302534-INV-0459,œ750.00,INNOVATE DURHAM GLOW VENUE HIRE T/A GLOW VENUE HIRE.
Regeneration Economy and Growth,Business Durham,Premises,108125,Service Repairs and Maintenance,08/08/2024,4302537-TW3506,œ920.21,IW ADAMSON LTD T/A COMPLETE WEED CONTROL (TYNE & WEAR).
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,324117,Provisions E324,08/08/2024,4302538-32818,œ501.48,J MORAN LTD T/A CAFFE VINCI.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,324117,Provisions E324,08/08/2024,4302538-33118,œ849.24,J MORAN LTD T/A CAFFE VINCI.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,324117,Provisions E324,08/08/2024,4302538-33358,œ515.15,J MORAN LTD T/A CAFFE VINCI.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,324117,Provisions E324,08/08/2024,4302538-33633,œ694.06,J MORAN LTD T/A CAFFE VINCI.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,460151,Contract Payments,08/08/2024,4302539-29340,œ514.19,JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Highways,Construction work A908,908105,Construction work,08/08/2024,4302539-29475,œ893.33,JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Highways,Construction work A908,908108,Capital - Surface Dressing,08/08/2024,4302539-29476,"œ1,318.37",JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,08/08/2024,4302544-0113/00064208,œ896.80,JT DOVE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,08/08/2024,4302544-0123/01326170,œ636.00,JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,308011,Furniture,08/08/2024,4302550-9466,œ539.70,L & L BRAINES LTD.
Resources BK0010,Corporate Finance & Commercial Services,Supplies and Services,338066,Services,08/08/2024,4302556-DFE80207999,"œ130,995.55",LINK TREASURY SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302558-207750,œ562.50,LUCION ENVIRONMENTAL LLP LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,08/08/2024,4302561-MS5220,œ738.00,M SPENCE SURFACING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,08/08/2024,4302561-MS5221,œ576.00,M SPENCE SURFACING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,08/08/2024,4302561-MS5223,œ630.00,M SPENCE SURFACING LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302563-6577,"œ3,481.60",MAKEPEACE MOTORS.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302563-6578,"œ3,039.20",MAKEPEACE MOTORS.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,08/08/2024,4302573-0045/45059496,"œ4,988.80",MKM BUILDING SUPPLIES LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302589-228,"œ10,700.26",MY CIVIL ENGINEERS LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,08/08/2024,4302596-7310036388,"œ161,983.00",NHS NORTH OF ENGLAND CSU.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302600-INV-5036,"œ3,155.00",NORTH EAST DOOR SYSTEMS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302600-INV-5037,"œ3,680.00",NORTH EAST DOOR SYSTEMS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,08/08/2024,4302604-1224478,œ523.00,NORTHERN TOOLS & ACCESSORIES.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302607-00028535,"œ44,691.56",NSL LTD.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302607-00028536,"œ4,198.67",NSL LTD.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302607-00028537,"œ17,011.51",NSL LTD.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302607-00028538,"œ82,505.19",NSL LTD.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302607-00028539,"œ21,986.88",NSL LTD.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302607-00028540,"œ2,635.25",NSL LTD.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302607-00028541,"œ3,892.19",NSL LTD.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302607-00028542,"œ3,814.57",NSL LTD.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302607-00028543,"œ8,447.19",NSL LTD.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302607-00028544,"œ27,360.40",NSL LTD.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302607-00028545,œ626.12,NSL LTD.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302607-00028546,"œ17,576.00",NSL LTD.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302607-00028547,"œ37,425.60",NSL LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,08/08/2024,4302616-XL320513,"œ6,900.00",PARK ELECTRICAL DISTRIBUTORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,304516,Equipment and Materials,08/08/2024,4302621-ALEXIABRENKLEY,œ650.00,PETER`S TAXIS.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302626-182914,"œ5,648.50",PREMIER TRAFFIC MANAGEMENT LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,342051,Computers and Communications,08/08/2024,4302627-INV-0880,"œ6,945.00",PUBLIC SECTOR SOFTWARE LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302628-15897,"œ4,102.75",QUANTUM POWER CONNECTIONS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302628-15898,"œ15,672.51",QUANTUM POWER CONNECTIONS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,08/08/2024,4302628-15902,"œ15,672.51",QUANTUM POWER CONNECTIONS LTD.
Regeneration Economy and Growth,Economic Development CL0150,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,08/08/2024,4302630-VOUCHER24NB-DCTY005,"œ7,267.00",REDHILLS CIO.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,08/08/2024,4302639-4180,"œ1,338.25",S & R LANDSCAPES.
Dedicated Schools Grant BG0015,DSG High Needs Block,Supplies and Services,304259,Equipment and Materials,08/08/2024,4302641-13917,"œ2,896.00",SCHUCHMANN LLP.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,08/08/2024,4302644-201103,"œ2,188.14",SHOWSEC INTERNATIONAL LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,08/08/2024,4302644-201104,œ976.53,SHOWSEC INTERNATIONAL LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,08/08/2024,4302644-201105,œ967.84,SHOWSEC INTERNATIONAL LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,08/08/2024,4302644-201106,"œ1,429.92",SHOWSEC INTERNATIONAL LTD.
Regeneration Economy and Growth,Economic Development CL0150,Supplies and Services,384086,Miscellaneous Expenses,08/08/2024,4302653-VOUCHER24NB-SPEN011,"œ2,125.00",SPENNYMOOR YOUTH & COMMUNITY ASSOCIATION.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430106,Rendered by Private Contractors,08/08/2024,4302656-520412,"œ49,324.24",STAGECOACH SERVICES LTD.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430106,Rendered by Private Contractors,08/08/2024,4302656-520418,"œ16,021.63",STAGECOACH SERVICES LTD.
Resources BK0010,Digital Services,Supplies and Services,344132,Telephones,08/08/2024,4302664-150577,"œ8,720.13",SWITCHSHOP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,08/08/2024,4302665-1224306,"œ1,102.66",T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,08/08/2024,4302665-1224432,"œ4,795.41",T CROSSLING & CO LTD.
Neighbourhoods and Climate Change,Environmental Services,Fees,901001,Internal fees,08/08/2024,4302668-7001033,œ729.80,TEES VALLEY COMBINED AUTHORITY.
Neighbourhoods and Climate Change,Environmental Services,Fees,901001,Internal fees,08/08/2024,4302668-7001034,œ729.80,TEES VALLEY COMBINED AUTHORITY.
Neighbourhoods and Climate Change,Environmental Services,Fees,901001,Internal fees,08/08/2024,4302668-7001035,œ729.80,TEES VALLEY COMBINED AUTHORITY.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338042,Services,08/08/2024,4302679-312861/INVMA303,œ720.00,TRINITY CHAMBERS.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338042,Services,08/08/2024,4302679-313429/INVLS313,œ920.00,TRINITY CHAMBERS.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,08/08/2024,4302681-263291,œ899.65,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,08/08/2024,4302681-263303,"œ1,426.99",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,08/08/2024,4302681-263304,"œ1,584.67",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,08/08/2024,4302681-263305,"œ1,417.65",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,08/08/2024,4302681-263306,"œ1,422.99",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,08/08/2024,4302681-263307,"œ1,424.32",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,08/08/2024,4302681-263310,œ938.40,TYNEDALE ROADSTONE LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,08/08/2024,4302682-9100096034,"œ2,200.00",UNIVERSITY OF NEWCASTLE UPON TYNE.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,08/08/2024,4302687-30654,œ500.20,WARD TIMBER LTD.
Regeneration Economy and Growth,Economic Development CL0150,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,08/08/2024,4302690-VOUCHER24NB-BASH004,"œ12,596.00",WEST AUCKLAND MEMORIAL COMMUNITY ASSOCIATION.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Third Party Payments,410037,Rendered by Other Local Authorities,08/08/2024,4302692-0704A,"œ4,320.00",WORLD ALTERNATIVE EDUCATION LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,08/08/2024,4302697-1203214,"œ3,937.85",YOUR NRG LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,09/08/2024,4302734-219694,"œ1,878.77",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,09/08/2024,4302757-INV-0313,"œ2,765.10",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,09/08/2024,4302757-INV-0314,"œ2,400.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338045,Services,09/08/2024,4302760-17/07/2024,œ796.30,REDACTED - PAYMENT TO INDIVIDUAL
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338108,Services,09/08/2024,4302768-0062024CHIPJMR,œ550.00,REDACTED - PAYMENT TO INDIVIDUAL
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338108,Services,09/08/2024,4302769-006-2024-POL,"œ1,851.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,09/08/2024,4302799-158,œ986.17,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,09/08/2024,4302824-WOOD012-B011JUL24,"œ1,870.56",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Third Party Payments,430131,Rendered by Private Contractors,09/08/2024,4302833-5,"œ1,134.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,09/08/2024,4302838-35971,"œ1,250.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,09/08/2024,4302839-2211,"œ1,454.25",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,09/08/2024,4302841-INV-0371,"œ1,142.75",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,09/08/2024,4302852-027,œ816.00,REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338099,Services,09/08/2024,4302873-3777,"œ2,100.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,09/08/2024,4302910-2002JUL24,"œ2,845.80",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,09/08/2024,4302910-EAS216JUL24,"œ1,426.00",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,09/08/2024,4302910-EAS218JUL24,œ510.00,REDACTED - PAYMENT TO INDIVIDUAL
