Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,19/01/2023,4091305-148-DEC22,"œ1,960.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230016,Contract Hire,19/01/2023,4091467-AK/12/12,"œ1,820.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,20/01/2023,4091659-0302,"œ1,776.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230013,Contract Hire,20/01/2023,4091748-3492-DEC22,"œ2,380.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,20/01/2023,4091936-099,"œ1,031.70",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,23/01/2023,4092177-BR/12/22,"œ1,069.80",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,26/01/2023,4093632-222,"œ1,914.75",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,26/01/2023,4093652-5003,"œ2,542.72",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,05/01/2023,4085721-INV0172,"œ2,026.92",EC UK TRANSPORT LTD T/A EMPIRE CARS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,05/01/2023,4085721-INV0173,"œ1,902.33",EC UK TRANSPORT LTD T/A EMPIRE CARS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,05/01/2023,4085721-INV0174,"œ1,516.32",EC UK TRANSPORT LTD T/A EMPIRE CARS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,05/01/2023,4085721-INV0175,"œ1,453.62",EC UK TRANSPORT LTD T/A EMPIRE CARS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,05/01/2023,4085721-INV0176,"œ1,433.49",EC UK TRANSPORT LTD T/A EMPIRE CARS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,05/01/2023,4085721-INV0177,"œ1,113.90",EC UK TRANSPORT LTD T/A EMPIRE CARS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,11/01/2023,4087564-1,"œ1,405.00",DURHAM DALES PRIVATE HIRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,11/01/2023,4087716-INV0160,"œ3,240.15",EC UK TRANSPORT LTD T/A EMPIRE CARS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,11/01/2023,4087716-INV0163,"œ2,399.22",EC UK TRANSPORT LTD T/A EMPIRE CARS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,10/01/2023,4087320-DEC22-1316,"œ2,079.70",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,10/01/2023,4087320-DEC22-4512,"œ1,666.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,10/01/2023,4087320-DEC22-7380,"œ1,443.72",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,10/01/2023,4087320-DEC22-F186,œ995.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,23/01/2023,4092178-INV-0848,"œ2,925.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,12/01/2023,4088134-6081-DEC22,"œ1,053.00",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,03/01/2023,4085202-1239695,"œ2,775.00",PHOENIX FUTURES.
Regeneration Economy and Growth,Business Durham CL0850,Third Party Payments,460305,Contract Payments,03/01/2023,4085279-RES-12-2022-434,"œ10,309.62",UMI COMMERCIAL LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,05/01/2023,4085647-2510047234,"œ4,798.89",HARROGATE & DISTRICT NHS FOUNDATION TRUST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,05/01/2023,4085734-7310028664,"œ11,725.00",NHS NORTH OF ENGLAND CSU.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,05/01/2023,4085750-18146/18,"œ5,462.92",PIONEERING CARE PARTNERSHIP.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,05/01/2023,4085750-18147/18,"œ7,327.00",PIONEERING CARE PARTNERSHIP.
Adult and Health Services,Public Health CC0450,Third Party Payments,460802,Contract Payments,06/01/2023,4085892-3910021011,"œ5,634.00",COUNTY DURHAM & DARLINGTON NHS FOUNDATION TRUST (CDDFT).
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,06/01/2023,4085951-SI-HK-000381,"œ90,986.92",HUMANKIND CHARITY.
Neighbourhoods and Climate Change,Highways,Third Party Payments,460224,Contract Payments,09/01/2023,4086165-22854,"œ177,172.89",ARM PIPETEK LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,09/01/2023,4086295-7610021189,"œ3,497.00",GATESHEAD HEALTH NHS FOUNDATION TRUST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,09/01/2023,4086437-1800011583373,"œ9,090.00",NEWCASTLE UPON TYNE CITY COUNCIL.
Adult and Health Services,Public Health CC0450,Third Party Payments,460802,Contract Payments,10/01/2023,4087204-3910021008,"œ384,361.00",COUNTY DURHAM & DARLINGTON NHS FOUNDATION TRUST (CDDFT).
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,10/01/2023,4087204-3910021010,"œ30,830.00",COUNTY DURHAM & DARLINGTON NHS FOUNDATION TRUST (CDDFT).
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,11/01/2023,4087439-INV05732,"œ2,500.00",ADFERIAD RECOVERY LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,11/01/2023,4087815-7910058291,"œ24,486.57",SOUTH TYNESIDE & SUNDERLAND NHS FOUNDATION TRUST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,12/01/2023,4088001-2510047233,"œ929,271.75",HARROGATE & DISTRICT NHS FOUNDATION TRUST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,12/01/2023,4088010-VI0563,"œ40,865.00",IF U CARE SHARE FOUNDATION.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,460160,Contract Payments,12/01/2023,4088180-17465,œ572.00,TEESDALE MERCURY LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,12/01/2023,4088197-SI-TPL-00068212,"œ1,855.00",TURNING POINT (SERVICES) LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,460225,Contract Payments,13/01/2023,4088469-N/IN331296/A,"œ3,867.98",PQS SURVEY LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/01/2023,4088531-SI-TPL-00065169,"œ1,855.00",TURNING POINT (SERVICES) LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,16/01/2023,4088729-7310028998,"œ204,471.00",NHS NORTH OF ENGLAND CSU.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,18/01/2023,4091035-SI-TPL-00068189,"œ1,855.00",TURNING POINT (SERVICES) LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,19/01/2023,4091164-3980041424,"œ104,267.50",COUNTY DURHAM & DARLINGTON NHS FOUNDATION TRUST (CDDFT).
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,460151,Contract Payments,19/01/2023,4091290-27037,œ723.64,JACK COUPE & SONS LTD T/A COUPE LINE.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091669-DTPB/00000338,"œ1,094.00",ASDA PHARMACY.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091671-LJHY/00000237NRT,œ514.43,ASHCHEM LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091679-DYPD/00000374,"œ1,024.50",BESTWAY NATIONAL CHEMIST LTD T/A WELL.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091681-DTZQ/00000369,œ690.00,BESTWAY NATIONAL CHEMIST LTD T/A WELL.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091683-FQYW/00000316,œ569.00,BESTWAY NATIONAL CHEMIST LTD T/A WELL.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091690-FMMG/00000274NRT,œ538.07,BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091691-FHRN/00000327,"œ1,133.50",BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091695-DPWT/00000371NRT,œ982.04,BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091695-DPWT/00000372,œ582.50,BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091698-DYTC/00000360,œ780.50,BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091699-DWTP/00000346,"œ1,063.00",BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091700-FNHN/00000248,œ881.50,BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091701-DRJY/00000371,"œ1,152.00",BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091704-FKAT/00000378,œ697.50,BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091707-FTCJ/00000253,œ782.00,BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091708-DPPN/00000293,œ549.00,BOWBURN PHARMACY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091724-DVQC/00000283,œ682.50,CENTRECHEM DISPENSING CHEMIST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091745-FBGG/00000323,œ623.00,CRISPIN (PHARMACY) LTD T/A SHOTTON PHARMACY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091780-FNCW/00000424,œ759.50,G WHITFIELD LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091786-FBFN/00000334NRT,œ618.13,GILL & SCHOFIELD PHARMACEUTICAL CHEMISTS LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091789-DWGM/00000270,"œ1,018.50",GORGEMEAD LTD T/A COHENS CHEMIST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091817-DQPW/00000370NRT,œ711.29,INTRAHEALTH LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091817-DQPW/00000371,"œ1,269.50",INTRAHEALTH LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091845-FQVV/00000425,œ536.00,LLOYDS PHARMACY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091848-DZTR/00000421,œ794.00,LLOYDS PHARMACY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091851-DRKN/00000025NRT,œ506.66,LYDON PHARMACY GROUP LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091851-DRKN/00000026,œ604.00,LYDON PHARMACY GROUP LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091851-FPZD/00000272,"œ2,808.96",LYDON PHARMACY GROUP LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091851-FPZD/00000273NRT,œ719.54,LYDON PHARMACY GROUP LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091871-DWMD/00000362,œ887.50,NORCHEM HEALTHCARE LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091874-LGFQ/00000401,œ851.50,NORCHEM HEALTHCARE LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091875-DTXL/00000375,"œ1,400.00",NORTHERN PHARMACY GROUP LTD T/A CROOK PHARMACY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091877-7550005059,"œ331,000.00",NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091942-LQPJ/00000366,"œ1,109.50",T & J HEALTHCARE LTD T/A STATION ROAD PHARMACY..
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091946-DPNG/00000312,œ551.00,TESCO PHARMACY.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091956-DTJG/00000308,œ696.00,VANGMAYI LTD T/A J & J PHARMACY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,20/01/2023,4091962-FFRV/00000223NRT,"œ1,207.97",W SMITH (DURHAM) LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,460305,Contract Payments,23/01/2023,4092049-7137,"œ4,908.00",CO-WHEELS CAR CLUB CIC.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,23/01/2023,4092109-220199440,"œ394,860.00",GATESHEAD COUNCIL.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,23/01/2023,4092110-7610021287,"œ70,182.00",GATESHEAD HEALTH NHS FOUNDATION TRUST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,23/01/2023,4092155-1310,"œ5,333.64",LINTHORPE SURGERY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,23/01/2023,4092218-1239969,"œ2,590.00",PHOENIX FUTURES.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,23/01/2023,4092280-LQPJ/00000365NRT,œ915.27,T & J HEALTHCARE LTD T/A STATION ROAD PHARMACY..
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/01/2023,4092859-INV-1900,"œ124,855.00",ABL HEALTH LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,460153,Contract Payments,24/01/2023,4093067-RES-01-2023-294,œ750.00,MAYDENCROFT LTD.
Regeneration Economy and Growth,Business Durham CL0850,Third Party Payments,460305,Contract Payments,24/01/2023,4093187-RES-01-2023-308,"œ3,831.52",UMI COMMERCIAL LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,24/01/2023,4093195-181355,"œ95,568.25",VOLUNTARY ORGANISATIONS NETWORK NORTH EAST (VONNE).
Neighbourhoods and Climate Change,Highways,Third Party Payments,460503,Contract Payments,25/01/2023,4093446-SINV-2022002695,œ500.00,SYMOLOGY LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,26/01/2023,4093586-2510047406,"œ929,271.75",HARROGATE & DISTRICT NHS FOUNDATION TRUST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,26/01/2023,4093586-2510047407,"œ4,798.89",HARROGATE & DISTRICT NHS FOUNDATION TRUST.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,27/01/2023,4093830-SI-HK-000439,"œ11,367.35",HUMANKIND CHARITY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460802,Contract Payments,30/01/2023,4094080-HEALTHCHCECKS/025,"œ169,781.00",DERWENTSIDE HEALTHCARE LTD.
Regeneration Economy and Growth,Business Durham CL0850,Third Party Payments,460305,Contract Payments,30/01/2023,4094327-RES-01-2023-406,"œ5,994.96",UMI COMMERCIAL LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,31/01/2023,4094897-SI-HK-000438,"œ374,752.00",HUMANKIND CHARITY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,31/01/2023,4095110-12270772,"œ4,536.00",SOUTH TYNESIDE COUNCIL.
Neighbourhoods and Climate Change,Highways,Third Party Payments,460350,Contract Payments,13/01/2023,4088319-0300002695,"œ13,160.31",DTN EUROPE UK LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,16/01/2023,4088590-52300554,"œ1,040.00",BMJ PUBLISHING GROUP.*
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,460351,Contract Payments,23/01/2023,4092145-6748,œ630.00,JMC LANDSCAPES.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,23/01/2023,4092149-FCTK/00000364NRT,œ797.77,J`S HEALTHCARE LTD T/A HIGGINBOTTOM PHARMACY.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,05/01/2023,4085768-VOUCHER22NB-WEAR008,"œ2,500.00",ROOKHOPE VILLAGE HALL ASSOCIATION.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,12/01/2023,4087962-VOUCHER22NB-DCTY029,"œ1,985.00",DURHAM ALLIANCE FOR COMMUNITY CARE.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,16/01/2023,4088564-VOUCHER21AB-SPEN016,"œ65,000.00",ADVANCE LEARNING PARTNERSHIP.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,16/01/2023,4088568-VOUCHER21AB-STAN018,"œ7,219.00",ANNFIELD PLAIN ASSOCIATED FOOTBALL CLUB (AFC).
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,16/01/2023,4088568-VOUCHER22NB-STAN009,"œ17,403.00",ANNFIELD PLAIN ASSOCIATED FOOTBALL CLUB (AFC).
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,16/01/2023,4088586-VOUCHER20NB-EDUR109PROJECT2,"œ3,612.00",BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Regeneration Economy and Growth,Corporate Property and Land,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,18/01/2023,4090850-RES-01-2023-205,"œ3,612.00","BLEAK HOUSES (INTERIORS, HOMES & DECOR) LTD."
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,23/01/2023,4092003-VOUCHER21NB-MDUR0072NDINST,"œ12,500.00",BELIEVE HOUSING LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,24/01/2023,4093113-VOUCHER22NB-EDUR034,"œ8,347.00",PETERLEE TOWN COUNCIL.
Regeneration Economy and Growth,Corporate Property and Land,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,25/01/2023,4093234-RES-01-2023-332,"œ6,876.00",BISHOP AUCKLAND COLLEGE NURSERY.
Regeneration Economy and Growth,Corporate Property and Land,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,06/01/2023,4085998-RES-01-2023-034,"œ7,000.00",MCGARRY LAW LLP.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,05/01/2023,4085614-VOUCHER22NB-EDRC016,"œ2,100.00",DJ EVANS YOUTH CLUB.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,05/01/2023,4085776-VOUCHER22NB-EDUR031,"œ5,000.00",SEAHAM HARBOUR CRICKET CLUB.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,05/01/2023,4085777-VOUCHER22NB-EDUR032,"œ4,000.00",SEATON WITH SLINGLEY PARISH COUNCIL.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,17/01/2023,4089424-VOUCHER22NB-TEES009,"œ1,000.00",EGGLESTON PARISH COUNCIL.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,19/01/2023,4091581-VOUCHER22NB-EDUR025,"œ3,000.00",SEAHAM TOWN COUNCIL.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,23/01/2023,4092010-VOUCHER21TVF-4TOG001,"œ40,000.00",BISHOP MIDDLEHAM VILLAGE HALL ASSOCIATION.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,26/01/2023,4093510-VOUCHER22NB-TEES015,"œ4,000.00",BARNARD CASTLE METHODIST CHURCH.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,26/01/2023,4093681-VOUCHER22NB-EDUR0322NDINST,"œ3,600.00",SEATON WITH SLINGLEY PARISH COUNCIL.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,26/01/2023,4093568-VOUCHER20AB-CHES015,"œ6,510.00",FENCE HOUSES COMMUNITY ASSOCIATION.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,05/01/2023,4085786-VOUCHER21AB-STAN020,"œ12,250.00",SOUTH STANLEY PARTNERSHIP.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,26/01/2023,4093616-VOUCHER22NB-CHES018,"œ9,806.00",LIVE WELL NORTH EAST CIC.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,120021,Energy Costs,04/01/2023,4085405-17090,"œ9,682.60",IMPALA ESTATES LTD.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120009,Energy Costs,06/01/2023,4085908-000014125611,"œ8,215.13",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120021,Energy Costs,09/01/2023,4086226-17299221,"œ1,408.92",CORONA ENERGY RETAIL 2 LTD.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120021,Energy Costs,09/01/2023,4086226-17299222,"œ1,382.91",CORONA ENERGY RETAIL 2 LTD.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120021,Energy Costs,09/01/2023,4086226-17299289,"œ3,118.40",CORONA ENERGY RETAIL 2 LTD.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120021,Energy Costs,09/01/2023,4086226-17299291,"œ1,387.82",CORONA ENERGY RETAIL 2 LTD.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120021,Energy Costs,09/01/2023,4086226-17299293,œ850.37,CORONA ENERGY RETAIL 2 LTD.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120021,Energy Costs,09/01/2023,4086226-17299330,"œ3,840.70",CORONA ENERGY RETAIL 2 LTD.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120021,Energy Costs,09/01/2023,4086226-17299876,"œ1,789.79",CORONA ENERGY RETAIL 2 LTD.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120009,Energy Costs,09/01/2023,4086264-000014125918,"œ11,498.61",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120009,Energy Costs,10/01/2023,4087233-000014253422,"œ8,307.86",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120009,Energy Costs,10/01/2023,4087233-000014254290,"œ4,935.33",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120009,Energy Costs,10/01/2023,4087233-000014254841,"œ9,426.80",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120009,Energy Costs,10/01/2023,4087233-000014255331,"œ10,740.18",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120009,Energy Costs,10/01/2023,4087233-000014255751,"œ15,750.95",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120009,Energy Costs,10/01/2023,4087233-000014256332,"œ25,211.09",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Neighbourhoods and Climate Change,Environmental Services,Premises,120021,Energy Costs,13/01/2023,4088281-35618520,œ713.76,CALOR GAS LTD.
Neighbourhoods and Climate Change,Environmental Services,Premises,120021,Energy Costs,13/01/2023,4088281-35701390,"œ1,487.25",CALOR GAS LTD.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120009,Energy Costs,16/01/2023,4088633-000014254166,"œ6,327.07",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Regeneration Economy and Growth,Business Durham CL0850,Premises,120009,Energy Costs,18/01/2023,4090902-KI-51C704E2,œ627.04,EON UK PLC.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Premises,120009,Energy Costs,23/01/2023,4092245-59066,"œ3,792.25",SEAHAM HARBOUR DOCK CO.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,120037,Energy Costs,24/01/2023,4092896-39419853,"œ1,473.60",CALOR GAS LTD.
