Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,08/10/2024,4322366-127297,œ870.25,CG ROBINSON & SONS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,08/10/2024,4322369-2954,œ576.00,CHEVRON TAXIS LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,460305,Contract Payments,08/10/2024,4322374-8226,"œ5,635.66",CO-WHEELS CAR CLUB CIC.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322375-C/12206,"œ5,040.00",COCHRANES T/A KELVIN TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/10/2024,4322377-INV0001-SEPT24,"œ3,420.00",CONSETT EXECUTIVE CABS.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,08/10/2024,4322390-5/24,"œ1,894.50",DURHAM DRAMATIC SOCIETY LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,08/10/2024,4322391-1988,"œ3,149.06",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,08/10/2024,4322391-1989,"œ2,793.00",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/10/2024,4322391-1996,"œ3,229.81",EAST DURHAM TAXIS.
Regeneration Economy and Growth,Business Durham,Premises,120009,Energy Costs,08/10/2024,4322393-000020673400,"œ17,665.25",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322400-5050/SEPT-24,"œ3,021.19",ELLIOTTS OF TRIMDON.
Regeneration Economy and Growth,Corporate Property and Land,Construction work A908,908105,Construction work,08/10/2024,4322405-183112,"œ171,759.61",ESH CONSTRUCTION LTD FORMERLY LUMSDEN & CARROLL CONSTRUCTION LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/10/2024,4322407-104235,"œ2,831.00",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,08/10/2024,4322407-104264,"œ1,764.00",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322408-6723,"œ1,648.62",GEM TRAVEL.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430106,Rendered by Private Contractors,08/10/2024,4322416-25573,"œ5,700.00",HODGSONS COACH OPERATORS LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384999,Miscellaneous Expenses,08/10/2024,4322417-20098759,œ977.60,HOME GROUP LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322426-6700,"œ2,740.37",J YOUNG T/A VIP TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322426-6701,"œ1,692.36",J YOUNG T/A VIP TAXIS.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324117,Provisions E324,08/10/2024,4322431-INV24507926,œ588.02,JIMMY PRODUCTS UK LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,08/10/2024,4322433-SI-851,œ814.00,JOHN DOBSON PLANT HIRE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,08/10/2024,4322433-SI-855,"œ2,164.00",JOHN DOBSON PLANT HIRE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,08/10/2024,4322443-4062-SEPTEMBER24,"œ1,710.00",L&D TAXIS NE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304337,Equipment and Materials,08/10/2024,4322450-4236202265,"œ2,446.98",MARES SPA.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322451-5145 SEPTEMBER 2024,"œ1,499.48",MARK & JOHN CHISHOLM T/A CHEVRON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322451-5291 SEPTEMBER 2024,"œ2,359.80",MARK & JOHN CHISHOLM T/A CHEVRON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322451-5291/APRIL/2024,"œ2,603.72",MARK & JOHN CHISHOLM T/A CHEVRON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/10/2024,4322451-A060 SEPTEMBER 2024,"œ3,344.00",MARK & JOHN CHISHOLM T/A CHEVRON.
Children and Young Peoples Services,Head of Education and Skills,Construction work A908,908105,Construction work,08/10/2024,4322456-7888448,œ560.00,MARSH LTD UK.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,336005,Advertising E336,08/10/2024,4322459-INV-3513,"œ7,500.00",MEDIA PARTNERSHIP LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,336005,Advertising E336,08/10/2024,4322459-INV-3514,"œ2,500.00",MEDIA PARTNERSHIP LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/10/2024,4322461-722,"œ3,008.52",MICKS TAXIS - MURTON.
Adult and Health Services,Central/Other,Third Party Payments,440150,Other third party payments E440,08/10/2024,4322473-ICB/OCTOBER2024,"œ2,010,234.00",NHS NORTH EAST & NORTH CUMBRIA ICB.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322486-899,"œ2,933.28",PETERLEE EXECUTIVE CARS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/10/2024,4322486-901,œ741.00,PETERLEE EXECUTIVE CARS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/10/2024,4322486-902,"œ2,926.74",PETERLEE EXECUTIVE CARS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/10/2024,4322486-904,"œ2,593.50",PETERLEE EXECUTIVE CARS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,08/10/2024,4322487-4014-0924,"œ1,330.00",PETER`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,08/10/2024,4322487-F784,"œ1,575.86",PETER`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384199,Miscellaneous Expenses,08/10/2024,4322488-24/25-01,œ870.00,PGI SMITH SOLUTIONS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,08/10/2024,4322491-SI-22279,"œ1,823.10",RAPID MINIBUSES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322493-4005-SEPT24,"œ4,527.70",RAYNERS COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322493-4006-SEPT24,"œ3,104.41",RAYNERS COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322499-2394,"œ5,310.00",ROBERTS TOURS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322499-2396,"œ9,900.00",ROBERTS TOURS.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,08/10/2024,4322501-8243,"œ5,358.00",SAFE STRIP UK LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,08/10/2024,4322506-4023,"œ2,104.92",SIMONS TAXIS.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,08/10/2024,4322510-11057,"œ1,750.00",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322510-66065,"œ4,158.36",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322510-66066,"œ6,741.72",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322510-66067,"œ4,158.36",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,08/10/2024,4322510-66068,"œ4,158.36",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,08/10/2024,4322510-66069,"œ4,158.36",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322510-66070,"œ8,316.90",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,08/10/2024,4322510-66071,"œ4,158.36",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/10/2024,4322511-SEP91/STL24,"œ2,844.00",STL CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,08/10/2024,4322511-SEP92/STL24,"œ1,980.00",STL CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/10/2024,4322518-5014SEP24,"œ3,006.00",TAYLOR`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/10/2024,4322518-M024SEP24,"œ2,611.52",TAYLOR`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/10/2024,4322518-M068SEPT 24,"œ3,210.62",TAYLOR`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/10/2024,4322518-W065SEPT24,"œ3,227.84",TAYLOR`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322520-382,"œ2,520.00",TEESDALE PASSENGER TRANSPORT LTD T/A FIGGY BUS & FIGGY`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/10/2024,4322520-INV-0361,"œ3,362.60",TEESDALE PASSENGER TRANSPORT LTD T/A FIGGY BUS & FIGGY`S TAXIS.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,08/10/2024,4322528-266432,"œ1,408.30",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,08/10/2024,4322528-266441,"œ1,250.16",TYNEDALE ROADSTONE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,08/10/2024,4322529-1236506,"œ1,143.24",UK PLUMBING SUPPLIES LTD T/A CROSSLING.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,342215,Computers and Communications,08/10/2024,4322530-60113,"œ3,547.65",UK TELEMATICS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,08/10/2024,4322533-INV-65905,"œ2,374.21",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,08/10/2024,4322533-INV-65921,œ831.84,VISTECH SERVICES LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338078,Services,08/10/2024,4322533-INV-67590,"œ5,050.08",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,08/10/2024,4322533-INV-67598,"œ2,503.20",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,08/10/2024,4322534-INV-67580,"œ2,503.20",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,08/10/2024,4322534-INV-67582,"œ1,758.20",VISTECH SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338078,Services,08/10/2024,4322534-INV-67584,"œ1,028.10",VISTECH SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322536-20279,"œ4,367.91",WEARDALE MOTOR SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322536-20283,"œ5,128.86",WEARDALE MOTOR SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/10/2024,4322536-20284,"œ4,198.43",WEARDALE MOTOR SERVICES LTD.
Regeneration Economy and Growth,Transport and Contract Services,Supplies and Services,338045,Services,08/10/2024,4322537-02260037,"œ3,414.60",WEIGHTMANS LLP.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/10/2024,4322538-15395-75,"œ1,710.00",WENDYS` TAXIS.
Resources BK0010,Digital Services,Supplies and Services,304259,Equipment and Materials,08/10/2024,4322542-900239421,"œ74,749.17",XEROX FINANCE LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,08/10/2024,4322544-1237976,"œ16,424.33",YOUR NRG LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,09/10/2024,4322665-F122-0924,œ655.59,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,09/10/2024,4322715-10-F137-SEP24,"œ3,763.08",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,09/10/2024,4322553-1957,"œ2,995.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,09/10/2024,4322553-1958,"œ2,995.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,09/10/2024,4322558-110,"œ2,871.00",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,09/10/2024,4322639-EAS197/25,œ630.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,09/10/2024,4322639-F306/01,œ588.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322668-DTS/A085/09/24,"œ1,881.00",REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,09/10/2024,4322752-CLS078SEPT24,"œ1,180.80",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230013,Contract Hire,09/10/2024,4322753-NDA01,"œ1,944.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322767-A064-0924,"œ2,480.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,09/10/2024,4322774-005SEPT24,"œ1,440.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,09/10/2024,4322789-BL008-0924,"œ1,303.60",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,09/10/2024,4322790-CTD0012/2024,œ630.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,09/10/2024,4322808-0179,"œ1,815.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322826-0182,"œ1,360.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322826-0183,œ540.00,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,09/10/2024,4322834-INV332,"œ3,323.93",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,09/10/2024,4322844-E038SEPT24,"œ2,066.58",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322845-A003/SEPT24,"œ2,850.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322845-A026/SEPT24,"œ3,322.53",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322848-LT-0001,"œ3,826.26",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322848-LT-0006,"œ2,246.56",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338099,Services,09/10/2024,4322849-SI-87,"œ7,303.09",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,09/10/2024,4322850-F702-SEP24,"œ1,274.16",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,09/10/2024,4322881-SIP117082,œ581.02,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322898-115,"œ3,420.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322958-A219-SEP24,"œ2,000.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,09/10/2024,4322959-5507-0924,"œ2,540.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322959-E033-0924,"œ2,695.98",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,09/10/2024,4322959-F350SEP24,"œ2,136.00",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,09/10/2024,4322710-INV-0390,œ600.00,FOUNDATION FOR COMMON LAND.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,09/10/2024,4322967-743,"œ3,410.00",SURFACE CLEANING PRODUCTS LLP T/A TERRAZZA MC-UK.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,09/10/2024,4322547-SEPTEMBER-05-2024,œ600.00,A & P TAXIS.
Regeneration Economy and Growth,Business Durham,Premises,108099,Service Repairs and Maintenance,09/10/2024,4322550-55899441,œ542.78,ADT FIRE & SECURITY PLC.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479102,Purchase of Care,09/10/2024,4322557-64000753,"œ64,297.25",ALZHEIMER`S SOCIETY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,09/10/2024,4322567-DVMM/00000320,œ543.26,ASDA PHARMACY.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,09/10/2024,4322569-DPQX/00000448,œ781.70,ASDA PHARMACY.*
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322573-A153-0924,"œ1,044.00",AT TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230012,Contract Hire,09/10/2024,4322573-R006-0924,"œ3,510.00",AT TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,09/10/2024,4322573-W084SEP24,"œ3,366.00",AT TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,09/10/2024,4322573-WV141SEP24,"œ4,095.00",AT TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322576-A010SEPT24,"œ3,536.00",AUCKLAND TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322576-A061-0924,"œ1,344.00",AUCKLAND TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322576-A065SEPT24,"œ3,382.00",AUCKLAND TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322576-A206SEPT2024,"œ3,762.00",AUCKLAND TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,09/10/2024,4322576-F363SEPT2024,"œ1,520.00",AUCKLAND TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322576-W061SEPT24,"œ2,805.00",AUCKLAND TRAVEL.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,09/10/2024,4322581-055914-WI,œ526.48,BENELLA AUTO ELECTRICAL SERVICES LTD T/A BENELLA COMMERCIAL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,09/10/2024,4322583-NET-FEN-0924,"œ1,314.00",BENS TAXIS.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,09/10/2024,4322591-FCAF/00000381,œ500.93,BESTWAY NATIONAL CHEMIST LTD T/A WELL.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,09/10/2024,4322592-DWBT/00000322,œ717.71,BESTWAY NATIONAL CHEMIST LTD T/A WELL.
Regeneration Economy and Growth,Culture Sport and Tourism,Fees,901002,Consultants fees 901002,09/10/2024,4322596-45498,œ830.00,BGP CONSULTING LTD T/A BILLINGHURST GEORGE & PARTNERS.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,338057,Services,09/10/2024,4322597-3189,œ745.00,BIOFORTUNA LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,09/10/2024,4322598-39SEPT24,"œ1,200.00",BL TAXIS.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,09/10/2024,4322599-FTCK/00000354,œ508.48,BLUE HOUSE RETAIL LTD T/A TAYLORS PHARMACY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,09/10/2024,4322605-DRJY/00000460,œ637.36,BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,09/10/2024,4322609-FKAT/00000471,œ559.95,BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,09/10/2024,4322614-DPWT/00000472,œ573.31,BOOTS THE CHEMISTS LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,09/10/2024,4322618-DZJM/00000486,"œ1,361.78",BOOTS THE CHEMISTS LTD.*
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322624-BZ00540,"œ1,231.77",BREZ`S TAXIS.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,09/10/2024,4322624-BZ00541,"œ1,008.00",BREZ`S TAXIS.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,09/10/2024,4322624-BZ00542,œ888.36,BREZ`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322624-BZ00543,"œ2,055.42",BREZ`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Construction work A908,908105,Construction work,09/10/2024,4322633-13342,œ669.36,CATHEDRAL LOCK & SAFE SERVICES LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,09/10/2024,4322634-DVQC/00000389,œ508.47,CENTRECHEM LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,09/10/2024,4322638-DYJV/00000479,œ687.03,CHILTON CHEMISTS LTD.*
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,09/10/2024,4322641-CC150538,œ788.50,CITY CLEAN NORTHERN LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,09/10/2024,4322641-CC150585,"œ1,093.00",CITY CLEAN NORTHERN LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Premises,145009,Cleaning and Domestic Supplies,09/10/2024,4322641-CC150586,œ900.00,CITY CLEAN NORTHERN LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,09/10/2024,4322642-5456 SEP24,"œ2,720.00",CJ`S EXECUTIVE TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322642-A069SEPT24,"œ2,983.00",CJ`S EXECUTIVE TRAVEL LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,09/10/2024,4322652-3910023521,"œ11,995.83",COUNTY DURHAM & DARLINGTON NHS FOUNDATION TRUST (CDDFT).
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,09/10/2024,4322652-3910023522,"œ13,227.83",COUNTY DURHAM & DARLINGTON NHS FOUNDATION TRUST (CDDFT).
Regeneration Economy and Growth,Economic Development CL0150,Supplies and Services,338066,Services,09/10/2024,4322653-0000008954,"œ7,500.00",CPI INNOVATION SERVICES LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,09/10/2024,4322654-FBGG/00000430,œ509.13,CRISPIN (PHARMACY) LTD T/A SHOTTON PHARMACY.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,09/10/2024,4322659-1907 SEPT24,"œ1,980.00",DA TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322660-651SEPT24,"œ2,129.14",DA TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322660-652,"œ3,453.84",DA TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322664-N011-0924,"œ2,660.00",DAVES MINIBUSES.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,09/10/2024,4322670-7403037532,"œ1,343.40",DELL COMPUTER CORPORATION LTD.
Children and Young Peoples Services,Head of Education and Skills,Fees,901002,Consultants fees 901002,09/10/2024,4322673-64033699,"œ2,000.00",DESCO (DESIGN & CONSULTANCY) LTD.
Regeneration Economy and Growth,Economic Development CL0150,Supplies and Services,338066,Services,09/10/2024,4322684-606269,"œ12,653.02",DURHAM UNIVERSITY.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,09/10/2024,4322688-1981,œ500.00,EAST DURHAM TAXIS.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,09/10/2024,4322690-059-342496,"œ6,307.55",EDMUNDSON ELECTRICAL LTD.
Children and Young Peoples Services,Head of Education and Skills,Third Party Payments,440999,Other third party payments E440,09/10/2024,4322691-101012618,"œ5,700.00",EDUCATION DEVELOPMENT TRUST
Children and Young Peoples Services,Head of Education and Skills,Third Party Payments,440999,Other third party payments E440,09/10/2024,4322691-101012620,"œ4,800.00",EDUCATION DEVELOPMENT TRUST
