Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253851-40306,"£1,668.42",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253851-40853,£722.48,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253858-40453,"£1,598.90",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253858-40728,"£2,702.70",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253860-40309,"£5,213.81",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253860-40856,"£1,277.25",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338066,Services,03/04/2024,4253861-31,"£1,997.20",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253867-40458,"£1,042.76",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253872-40311,"£4,171.05",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253872-40858,"£5,262.08",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253875-40731,£510.90,REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,03/04/2024,4253877-PB002/0224,"£1,440.41",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253878-40732,£963.30,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253879-40459,"£1,042.76",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,03/04/2024,4253880-4100869306,"£6,166.00",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253883-40389,"£1,737.94",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253883-40666,"£2,236.04",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253889-40274,"£2,085.53",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253891-40658,£501.15,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253892-40384,£695.18,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253893-40675,"£1,002.30",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253896-40415,£695.18,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253896-40693,£510.90,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253897-40428,£695.18,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253897-40704,£501.15,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253900-40321,"£1,390.35",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253900-40870,"£2,211.30",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253905-40460,"£3,128.29",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253905-40736,"£5,619.90",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,03/04/2024,4253938-A059-FEB24,"£3,366.00",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253942-40318,"£2,085.53",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253957-40467,"£2,780.70",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253957-40744,"£3,758.63",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253963-40469,£695.18,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253981-40471,"£1,737.94",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253981-40748,"£2,472.47",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253982-40472,£926.90,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253989-40323,"£4,171.05",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253989-40873,"£3,685.50",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4254000-40325,"£1,042.76",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4254000-40875,£751.73,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4254019-40887,"£1,081.08",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,03/04/2024,4254046-COLORS3554FEBUARY24,"£3,120.00",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4254050-40485,"£1,042.76",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4254051-40484,£695.18,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4254051-40768,£737.10,REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4254071-40332,"£3,128.29",REDACTED - PAYMENT TO INDIVIDUAL
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4254071-40893,"£2,948.40",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,03/04/2024,4253550-22404,"£2,400.00",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,03/04/2024,4253550-22406,"£2,349.12",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,03/04/2024,4253551-115735A,"£1,985.40",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,03/04/2024,4253551-115773A,"£3,218.58",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,03/04/2024,4253551-118152,"£3,095.40",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,03/04/2024,4253551-118190A,"£2,930.84",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,03/04/2024,4253551-118198A,"£2,825.19",24X7LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,03/04/2024,4253554-ARD166076NE,"£7,707.40",AALCO METALS LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253557-40433,£695.18,AD ASTRA ACADEMY TRUST T/A KELLOW PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253557-40709,"£7,616.70",AD ASTRA ACADEMY TRUST T/A KELLOW PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253558-40734,"£6,214.26",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253559-40844,"£24,055.20",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253560-40464,"£1,737.94",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253560-40741,"£6,765.53",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253561-40313,"£5,213.81",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253561-40860,"£21,048.30",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253562-40314,"£12,513.15",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253562-40861,"£10,319.40",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253563-40896,"£5,896.80",ADVANCE LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253564-40367,"£13,208.33",ADVENTURE VALLEY DAY NURSERY LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253564-40646,"£17,313.66",ADVENTURE VALLEY DAY NURSERY LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384237,Miscellaneous Expenses,03/04/2024,4253568-181037,"£1,050.00",ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,106082,Centrally Controlled Rep and Maint,03/04/2024,4253581-0000039991,£675.00,AQUAJET DRAIN CLEANING LTD.
Neighbourhoods and Climate Change,Environmental Services,Premises,108099,Service Repairs and Maintenance,03/04/2024,4253581-0000040014,£565.00,AQUAJET DRAIN CLEANING LTD.
Regeneration Economy and Growth,Business Durham,Fees,901002,Consultants fees 901002,03/04/2024,4253586-24010212,"£49,063.73",ATKINSREALIS UK LTD.
Regeneration Economy and Growth,Business Durham,Construction work A908,908105,Construction work,03/04/2024,4253586-24010215,"£1,289.20",ATKINSREALIS UK LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253587-40379,"£5,561.40",AYCLIFFE DAY NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253587-40655,"£4,009.20",AYCLIFFE DAY NURSERY.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,03/04/2024,4253591-35263803,"£1,255.07",BELL TRUCK SALES LTD T/A BELL TRUCK & VAN.
Neighbourhoods and Climate Change,Environmental Services,Fees,901002,Consultants fees 901002,03/04/2024,4253592-44742,"£1,445.00",BGP CONSULTING LTD T/A BILLINGHURST GEORGE & PARTNERS.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253595-40380,"£8,342.10",BIG HANDS LITTLE HANDS CHILDCARE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253595-40656,"£15,970.50",BIG HANDS LITTLE HANDS CHILDCARE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253597-40276,"£25,651.96",BISHOP AUCKLAND COLLEGE NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253597-40816,"£31,973.37",BISHOP AUCKLAND COLLEGE NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253598-40316,"£11,470.39",BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253598-40863,"£29,887.65",BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253599-40817,"£13,531.05",BISHOP CHADWICK CATHOLIC EDUCATION TRUST (NSCET).
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253600-40755,"£13,283.40",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253601-40754,"£1,503.45",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253602-40739,"£4,360.01",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253603-40818,"£19,544.85",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253604-40878,"£18,427.50",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253605-40881,"£16,904.16",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253606-40886,"£27,567.54",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253607-40476,"£1,737.94",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253607-40757,"£3,006.90",BISHOP HOGARTH CATHOLIC EDUCATION TRUST.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304359,Equipment and Materials,03/04/2024,4253608-BMPR/1438/SKIPS,£700.00,BISHOP MIDDLEHAM PLANT & RECYCLING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304359,Equipment and Materials,03/04/2024,4253608-BMPR/1494/SKIPS,£700.00,BISHOP MIDDLEHAM PLANT & RECYCLING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304359,Equipment and Materials,03/04/2024,4253608-BMPR/1497/SKIPS,£700.00,BISHOP MIDDLEHAM PLANT & RECYCLING LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253609-40813,"£25,061.40",BISHOP WILKINSON CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253610-40880,£766.35,BISHOP WILKINSON CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253611-40885,"£17,166.24",BISHOP WILKINSON CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253612-40884,"£45,981.00",BISHOP WILKINSON CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253613-40879,"£33,075.90",BISHOP WILKINSON CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253614-40877,"£22,251.06",BISHOP WILKINSON CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253615-40753,"£10,190.05",BISHOP WILKINSON CATHOLIC EDUCATION TRUST.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253617-40310,"£29,197.35",BLUE SKY CHILDCARE.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253617-40857,"£36,082.80",BLUE SKY CHILDCARE.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312013,Newspapers books and periodicals E312,03/04/2024,4253619-236136,£600.43,BOLINDA DIGITAL LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312013,Newspapers books and periodicals E312,03/04/2024,4253619-236336,£598.32,BOLINDA DIGITAL LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312013,Newspapers books and periodicals E312,03/04/2024,4253619-236338,£725.19,BOLINDA DIGITAL LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312013,Newspapers books and periodicals E312,03/04/2024,4253619-236339,£707.63,BOLINDA DIGITAL LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312013,Newspapers books and periodicals E312,03/04/2024,4253619-236468,£695.86,BOLINDA DIGITAL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,03/04/2024,4253620-N029-FEB24,"£3,224.36",BON VOYAGE TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,03/04/2024,4253620-N107-FEB24,"£2,745.00",BON VOYAGE TAXIS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,03/04/2024,4253622-35451,"£2,047.00",BRAY CRANES LTD.*
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253623-40382,"£7,299.34",BRIGHT STAR NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253623-40659,"£14,032.20",BRIGHT STAR NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253625-40278,"£14,598.68",BUDDIES CHILDCARE CENTRE.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253625-40821,"£22,990.50",BUDDIES CHILDCARE CENTRE.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253627-40279,"£52,138.13",BUSY BEARS (DURHAM) LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253627-40823,"£92,712.75",BUSY BEARS (DURHAM) LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253628-40280,"£78,207.19",BUSY BEES (DURHAM) LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253628-40824,"£174,447.00",BUSY BEES (DURHAM) LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253630-40383,"£6,951.75",BYERLEY ROAD PRE SCHOOL.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253630-40660,"£9,451.65",BYERLEY ROAD PRE SCHOOL.
Adult and Health Services,Head of Adults,Supplies and Services,384616,Miscellaneous Expenses,03/04/2024,4253632-MA240977/1,"£5,529.45",CARE HOUSING ASSOCIATION LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253635-40386,"£6,951.75",CASTLE KINDERGARTEN LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253635-40663,"£13,022.10",CASTLE KINDERGARTEN LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253636-40387,"£26,744.63",CASTLE VIEW PRIVATE DAY NURSERY LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253636-40664,"£55,495.44",CASTLE VIEW PRIVATE DAY NURSERY LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,03/04/2024,4253638-1103,"£5,724.00",CHEFS ON STAGE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,03/04/2024,4253641-2598,£780.00,CHEVRON TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,03/04/2024,4253641-2637,"£1,280.00",CHEVRON TAXIS LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253648-40282,"£41,362.91",CLEVER CLOGS DAY NURSERIES LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253648-40828,"£42,997.50",CLEVER CLOGS DAY NURSERIES LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253649-40283,"£45,186.38",CLEVER CLOGS DAY NURSERY (DURHAM) LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253649-40829,"£91,105.56",CLEVER CLOGS DAY NURSERY (DURHAM) LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,03/04/2024,4253652-23000RX24003386,"£2,301.12",COLAS LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253656-40670,"£4,701.06",CONKERS LIFE LTD (NURSERY SCHOOL).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,03/04/2024,4253658-9-FEB24,"£3,005.12",CONSETT CONTRACTS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,03/04/2024,4253659-129348,"£3,335.00",CONSTRUCTION TESTING SOLUTIONS LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253662-40289,"£8,342.10",CORE CARE EVENWOOD LTD T/A FLOWERPOTS NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253662-40836,"£12,027.60",CORE CARE EVENWOOD LTD T/A FLOWERPOTS NURSERY.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253663-40297,"£15,641.44",CORECARE N/A LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253665-40393,"£6,256.58",COUNDON & LEEHOLME EARLY YEARS CENTRE LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253665-40671,"£8,940.75",COUNDON & LEEHOLME EARLY YEARS CENTRE LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338099,Services,03/04/2024,4253666-SFLF0010,"£26,401.26",COUNTY DURHAM FURNITURE HELP SCHEME (CDFHS).
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304252,Equipment and Materials,03/04/2024,4253666-SW0025,£528.44,COUNTY DURHAM FURNITURE HELP SCHEME (CDFHS).
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253668-40394,"£8,342.10",CRAGHEAD CHILDCARE CENTRE.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253668-40672,"£8,519.55",CRAGHEAD CHILDCARE CENTRE.
Neighbourhoods and Climate Change,Environmental Services,Premises,145023,Cleaning and Domestic Supplies,03/04/2024,4253670-INV0145785,"£3,582.00",CROMWELL POLYTHENE LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Third Party Payments,410037,Rendered by Other Local Authorities,03/04/2024,4253673-6804,£900.00,DAISY CHAIN PROJECT TEESSIDE.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253681-40284,"£14,424.89",DAWN TILL DUSK CHILDCARE.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253682-40334,"£25,373.89",DAYPARK LTD T/A YELLOW WELLIES.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253682-40898,"£36,427.17",DAYPARK LTD T/A YELLOW WELLIES.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253683-40335,"£15,571.92",DAYPARK LTD T/A YELLOW WELLIES.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253683-40899,"£30,970.10",DAYPARK LTD T/A YELLOW WELLIES.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,03/04/2024,4253687-40286,"£2,850.22",DEERNESS VALLEY NURSERY SCHOOL.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,03/04/2024,4253687-40832,"£23,194.08",DEERNESS VALLEY NURSERY SCHOOL.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,03/04/2024,4253689-96455516,£769.76,DENNIS EAGLE LTD T/A TERBERG MATEC (UK) LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,03/04/2024,4253689-96455858,£569.29,DENNIS EAGLE LTD T/A TERBERG MATEC (UK) LTD.
