Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,07/03/2023,4107946-DCC-13-FEB23,"œ1,430.60",ATLAS TAXIS BISHOP AUCKLAND.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107946-DCC-7-FEB23,"œ2,897.55",ATLAS TAXIS BISHOP AUCKLAND.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107946-DCC8FEB23,"œ3,838.35",ATLAS TAXIS BISHOP AUCKLAND.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107947-DCC-11-FEB23,"œ2,405.85",ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107947-DCC-12-FEB23,"œ2,888.15",ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107947-DCC-15-FEB23,"œ3,022.00",ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,07/03/2023,4107947-DCC-16-FEB23,"œ2,904.45",ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107947-DCC-2-FEB23,"œ1,509.12",ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107947-DCC-2-FEB23A,"œ1,850.48",ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107947-DCC-6-FEB23,"œ2,700.00",ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107947-DCC-9-FEB23,"œ2,698.80",ATLAS TAXIS MANAGEMENT LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,07/03/2023,4107947-DCC17FEB23,œ720.00,ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,07/03/2023,4107948-6/2,œ806.22,B&C YELLOWCAB TAXI`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230016,Contract Hire,07/03/2023,4107952-43,"œ1,028.50",BELMONT TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4107953-SH-PITT0223,œ893.33,BENS TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,07/03/2023,4107953-SUNHASBEL0223,"œ1,551.75",BENS TAXIS.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324117,Provisions E324,07/03/2023,4107955-20038932,œ834.48,BIDFOOD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324117,Provisions E324,07/03/2023,4107955-20210716,œ589.03,BIDFOOD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324117,Provisions E324,07/03/2023,4107955-66046062,œ701.71,BIDFOOD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4107957-FEB23-6069,œ743.81,BIG MAMA`S TAXI.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,07/03/2023,4107957-FEB23-F185,œ779.88,BIG MAMA`S TAXI.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transport,230009,Contract Hire,07/03/2023,4107957-FEB23-G045,œ990.88,BIG MAMA`S TAXI.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,07/03/2023,4107958-INV-684,"œ1,364.10",BILL SCOTT TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,07/03/2023,4107958-INV-685,"œ1,963.94",BILL SCOTT TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,07/03/2023,4107959-0704,œ678.20,BIRDS TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,07/03/2023,4107959-0705,"œ2,215.60",BIRDS TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,07/03/2023,4107959-0706,œ859.20,BIRDS TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,07/03/2023,4107959-0707,"œ1,231.68",BIRDS TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,07/03/2023,4107959-0708/FEB,œ678.20,BIRDS TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,07/03/2023,4107959-0710,œ792.00,BIRDS TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,07/03/2023,4107959-0711,"œ2,160.00",BIRDS TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,07/03/2023,4107959-0712,"œ1,560.00",BIRDS TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,07/03/2023,4107959-0713,"œ1,200.00",BIRDS TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230005,Contract Hire,07/03/2023,4107959-0715,œ828.40,BIRDS TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107959-0716,"œ2,280.15",BIRDS TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4107959-0717,œ676.20,BIRDS TAXIS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304359,Equipment and Materials,07/03/2023,4107960-BMPR/1100/SKIPS,œ691.00,BISHOP MIDDLEHAM PLANT & RECYCLING LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,07/03/2023,4107961-22/2,"œ1,584.15",BL TAXIS.
Regeneration Economy and Growth,Culture Sport and Tourism,Fees,901002,Consultants fees 901002,07/03/2023,4107962-SIN040793,"œ228,618.22",BLOOM PROCUREMENT SERVICES LTD (FORMERLY NEPRO LTD).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4107964-28/2/23,"œ2,611.05",BOBS TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4107964-R1,"œ1,242.40",BOBS TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107965-A020/2/22,"œ3,345.72",BON VOYAGE TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107965-N029/2/22,"œ2,754.37",BON VOYAGE TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107965-N097/2/22,"œ2,969.21",BON VOYAGE TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107965-N107/2/22,"œ2,700.00",BON VOYAGE TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107965-N324/2/22,"œ3,000.15",BON VOYAGE TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107966-A048-FEB23,"œ2,800.00",BON VOYAGE TRANSPORT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107966-N061-FEB23,"œ2,761.50",BON VOYAGE TRANSPORT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107966-W141-FEB23,"œ3,000.00",BON VOYAGE TRANSPORT LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,07/03/2023,4107967-21098716,œ672.26,BREEDON TRADING LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107968-BZ00441,"œ1,628.55",BREZ`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107968-BZ00442,œ899.70,BREZ`S TAXIS.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,07/03/2023,4107968-BZ00443,œ750.00,BREZ`S TAXIS.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,07/03/2023,4107968-BZ00444,œ680.00,BREZ`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,07/03/2023,4107979-17/2,"œ2,700.00",CHAPMAN TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4107991-C/11705,"œ5,695.05",COCHRANES T/A KELVIN TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4107991-C/11706,"œ3,167.55",COCHRANES T/A KELVIN TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4107991-C/11707,"œ3,750.00",COCHRANES T/A KELVIN TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4107991-C/11708,"œ3,750.00",COCHRANES T/A KELVIN TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,07/03/2023,4107991-C/11709,"œ2,047.65",COCHRANES T/A KELVIN TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,07/03/2023,4107991-C/11710,"œ2,367.60",COCHRANES T/A KELVIN TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,07/03/2023,4107991-C/11711,"œ3,607.50",COCHRANES T/A KELVIN TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107993-25,"œ2,100.00",CONNORS MINI BUSES.*
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107993-26,"œ1,582.00",CONNORS MINI BUSES.*
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107993-27,"œ1,328.88",CONNORS MINI BUSES.*
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4107993-28,"œ2,764.80",CONNORS MINI BUSES.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460802,Contract Payments,07/03/2023,4107997-3910021193,"œ384,361.00",COUNTY DURHAM & DARLINGTON NHS FOUNDATION TRUST (CDDFT).
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,07/03/2023,4107997-3910021194,"œ180,917.00",COUNTY DURHAM & DARLINGTON NHS FOUNDATION TRUST (CDDFT).
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,07/03/2023,4107997-3910021201,"œ6,407.00",COUNTY DURHAM & DARLINGTON NHS FOUNDATION TRUST (CDDFT).
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/03/2023,4108003-115341,œ503.50,CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/03/2023,4108003-115346,œ883.20,CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/03/2023,4108003-115347,œ794.64,CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/03/2023,4108003-115348,œ522.06,CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,336005,Advertising E336,07/03/2023,4108005-4124,œ960.00,CURIOUS 12 LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108009-3794-FEB,"œ1,530.48",DAVES MINIBUSES.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,07/03/2023,4108014-366201/INVDR888,"œ14,118.75",DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,07/03/2023,4108014-379243/INVSPA502,œ775.00,DERE STREET BARRISTERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,07/03/2023,4108014-379581/INVCF455,œ875.00,DERE STREET BARRISTERS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/03/2023,4108016-DH2306C,œ500.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/03/2023,4108016-DH2306D,œ853.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/03/2023,4108016-DH2306M,œ825.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/03/2023,4108016-DH2306P,œ670.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/03/2023,4108016-DH2306W,œ880.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/03/2023,4108016-DH2306Y,œ500.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/03/2023,4108016-DH2306ZA,œ550.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/03/2023,4108016-DH2307C,œ792.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/03/2023,4108016-DH2307D,œ500.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/03/2023,4108016-DH2307L,œ770.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/03/2023,4108016-DH2307N,œ697.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/03/2023,4108016-DH2307Z,œ550.00,DH2 CABS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108022-1497,"œ2,308.80",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108022-1498,"œ2,495.70",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108022-1499,"œ3,060.15",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108022-1500,"œ3,152.70",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108022-1502,"œ2,310.00",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,07/03/2023,4108022-1503,"œ3,464.10",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108022-1504,"œ1,887.75",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108022-1505,"œ2,940.00",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108022-1506,"œ3,975.00",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,07/03/2023,4108022-1507,"œ2,370.00",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108022-1508,"œ3,500.00",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108022-1509,"œ3,021.62",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108022-1510,"œ2,940.00",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,07/03/2023,4108022-1512,"œ3,105.00",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230016,Contract Hire,07/03/2023,4108022-1513,"œ4,111.00",EAST DURHAM TAXIS.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,07/03/2023,4108022-1514,"œ2,372.00",EAST DURHAM TAXIS.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,07/03/2023,4108022-1515,"œ1,384.40",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108022-1516,"œ2,527.65",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108022-1517,"œ2,130.00",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230016,Contract Hire,07/03/2023,4108022-1518,"œ1,420.56",EAST DURHAM TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108022-1519,"œ2,688.57",EAST DURHAM TAXIS.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,07/03/2023,4108023-059-314071,"œ2,132.66",EDMUNDSON ELECTRICAL LTD.
Regeneration Economy and Growth,Economic Development Level C,Supplies and Services,384700,Miscellaneous Expenses,07/03/2023,4108039-RES-03-2023-036,œ500.00,FIRST CHOICE CLEANING.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,07/03/2023,4108045-SM017,"œ1,177.20",GARY JACKSON PRIVATE HIRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,07/03/2023,4108047-15700,"œ2,850.00",GATESHEAD CENTRAL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108047-15700/1,"œ3,071.55",GATESHEAD CENTRAL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,07/03/2023,4108048-6167,"œ3,434.10",GEM TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108048-6168,"œ1,327.50",GEM TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108053-035,"œ2,774.70",GMC TAXIS NORTH EAST.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,07/03/2023,4108054-99,"œ1,260.00",GP TAXIS.
Resources BK0010,Transactional & Customer Services,Supplies and Services,338045,Services,07/03/2023,4108055-21465,œ763.00,GREENHALGH KERR.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,07/03/2023,4108057-06/204470,"œ2,309.09",GREENHAM TRADING LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230016,Contract Hire,07/03/2023,4108061-HT689-FEB23,"œ1,175.52",HARRY`S TAXI`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,07/03/2023,4108061-HT694,"œ1,800.00",HARRY`S TAXI`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108061-HT695,"œ2,057.25",HARRY`S TAXI`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108061-HT696,"œ2,391.22",HARRY`S TAXI`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108061-HT697,"œ2,951.00",HARRY`S TAXI`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108061-HT699,"œ2,990.00",HARRY`S TAXI`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,07/03/2023,4108061-HT700,"œ1,284.53",HARRY`S TAXI`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108069-22672-3047,"œ3,163.86",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108069-22673,"œ3,741.50",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108069-22674,"œ3,388.05",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108069-22675,"œ1,633.24",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108069-22676,"œ1,736.10",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108069-22677,"œ2,166.36",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108069-22678,"œ1,589.25",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108069-22679,œ832.65,HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108069-22680,œ559.20,HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108069-22681,"œ1,882.05",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108069-22682,"œ1,042.50",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108069-22683,"œ1,220.10",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108069-22684,œ829.50,HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108069-22689,"œ2,392.50",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108069-22690,"œ1,407.75",HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108069-22691,œ840.28,HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108069-22692,œ897.30,HODGSONS COACH OPERATORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,07/03/2023,4108074-10-FEB23,"œ1,630.80",HORNDALE TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,07/03/2023,4108074-5-FEB23,"œ1,200.00",HORNDALE TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,07/03/2023,4108074-FEB/003,œ912.12,HORNDALE TAXIS.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,07/03/2023,4108077-3105,"œ1,875.00",IAN C LIDDLE T/A IC LIDDLE SERVICES.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,460151,Contract Payments,07/03/2023,4108083-27379,"œ1,443.22",JACK COUPE & SONS LTD T/A COUPE LINE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108088-2546-FEB23,"œ2,744.28",JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,07/03/2023,4108088-2549,"œ1,564.97",JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108088-2550,œ735.28,JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108088-2552,"œ1,821.54",JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,07/03/2023,4108088-2553,"œ2,550.00",JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108088-2554,"œ2,399.70",JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108088-2555,"œ1,982.40",JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108088-2556-FEB23,"œ1,840.33",JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108088-2557,"œ1,672.44",JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108088-2558,"œ1,582.70",JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230012,Contract Hire,07/03/2023,4108088-2559,"œ1,567.80",JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108088-2560,"œ1,892.85",JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108088-2561,"œ1,791.75",JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,07/03/2023,4108088-2562,"œ1,076.18",JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108088-2563,"œ3,062.28",JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108088-2564,"œ3,421.20",JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108088-2566,"œ1,774.80",JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108088-2567,"œ1,503.90",JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,07/03/2023,4108088-2568,"œ1,650.00",JDS PRIVATE HIRE DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108089-INV3258-5233,"œ2,204.10",JEFF ANDERSON COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/03/2023,4108089-INV3259,"œ1,507.20",JEFF ANDERSON COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108089-INV3260,"œ1,288.50",JEFF ANDERSON COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108090-38490,"œ3,136.80",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,07/03/2023,4108090-38491,"œ3,798.00",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/03/2023,4108090-38495,"œ8,850.00",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,07/03/2023,4108090-38496,"œ2,925.00",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,07/03/2023,4108090-38497,"œ5,250.00",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,07/03/2023,4108090-38498,"œ5,925.00",JIM HUGHES COACHES LTD.
