Body Name,Date Paid,Transaction Number,Amount,Invoice Date,Supplier Name,Supplier Type,Invoice Number,Account,Transaction Type,Transaction Type Description,Supplier Reporting,Expense Area,Cost Centre Description ,Service Area Categorisation,Service Division Categorisation,Expense Type
West Northamptonshire Council,03-Apr-23,51400286352,"£9,399.88",30-Mar-23,LIVABILITY,CARE ESTABLISHMENT,DS851418 P132708-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400285964,"£9,462.52",30-Mar-23,An Diadan House,CARE ESTABLISHMENT,N0535940 P132848-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,TR Transitions RES LT [NCC],Learning Disability Support Res Long Term TR,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400286339,"£9,476.00",30-Mar-23,William Blake House,CARE ESTABLISHMENT,NT987786 P132860-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400285952,"£9,479.84",30-Mar-23,PRIMROSE HILL FARM (CTTM),CARE ESTABLISHMENT,CK983193 P132819-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400287032,"£9,507.24",30-Mar-23,TABS@42LTD,TRADE SUPPLIER,CK996034 P132792-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP North Older People RES LT [NCC],Physical Support Res Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400286142,"£9,584.12",30-Mar-23,CHRISTCHURCH COURT LTD,TRADE SUPPLIER,N1143398 P132720-00003,E7145,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability RES LT [NCC],Physical Support Res Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400287036,"£9,662.84",30-Mar-23,Accomplish Group Limited,CARE ESTABLISHMENT,N0128912 P132835-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400274637,"£9,690.00",06-Mar-23,Listers Geo,COMPANY,I.13407/23.01.004A/882,D4110,II,Incoming Invoice Posting,,Enterprise Zone,Enterprise Zone,Communities and Regeneration,Regeneration,Professional Fees and Hired Services
West Northamptonshire Council,03-Apr-23,51400286759,"£9,785.48",30-Mar-23,ALDERWOOD LLA LTD,CARE ESTABLISHMENT,DS969331 P132859-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400286392,"£9,830.88",30-Mar-23,CONSENSUS SUPPORT SERVICES LTD,CARE ESTABLISHMENT,NT913908 P132728-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400286896,"£9,830.88",30-Mar-23,PORLOCK HOUSE,CARE ESTABLISHMENT,NT854101 P132731-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400287132,"£9,922.50",31-Mar-23,Redacted Personal Data,SERVICE USER,NT880557 P132958-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Direct Payments
West Northamptonshire Council,03-Apr-23,51400287190,"£10,164.00",31-Mar-23,Accomplish Group Ltd,CARE ESTABLISHMENT,SGN107667,E7150,SPS,AP Spreadsheet Import - Payments,,MH Mental Health CCP LT [NCC],Mental Health Support CCP Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Domiciliary Care
West Northamptonshire Council,03-Apr-23,51400286251,"£10,228.00",30-Mar-23,Elysium Healthcare Ltd,CARE ESTABLISHMENT,N2310001 P132864-00007,E7130,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Nursing Care
West Northamptonshire Council,03-Apr-23,51400286370,"£10,270.52",30-Mar-23,LIVABILITY,CARE ESTABLISHMENT,DS860395 P132705-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400286055,"£10,360.00",30-Mar-23,TABS@42LTD,TRADE SUPPLIER,N0812790 P132792-00003,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400275316,"£11,034.24",07-Mar-23,River Nene Regional Park CIC,COMPANY,489,XF000,II,Incoming Invoice Posting,,Northamptonshire Holistic Flood Reslilience,Northamptonshire Holistic Flood Reslilience,Assets and Environment Capital,Flood and Water Management,Expenditure on Grants
West Northamptonshire Council,03-Apr-23,51400275329,"£11,374.00",08-Mar-23,Northampton Hope Centre,CHARITY,INV-0332,D4110,II,Incoming Invoice Posting,,Substance Misuse [NCC],Section 31 grant – RSDATG,Public Health,Wider Determinants,Professional Fees and Hired Services
West Northamptonshire Council,03-Apr-23,51400286529,"£11,386.44",30-Mar-23,ALDERWOOD LLA LTD,CARE ESTABLISHMENT,CK975020 P132788-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400287135,"£11,394.40",31-Dec-22,Ridge Property & Construction Consultants,COMPANY,229875,XB000,II,Incoming Invoice Posting,,The Abbey Centre,The Abbey Centre,Adult Social Care (Capital),Adult Social Care,"New Construction, Conversion and Renovation"
West Northamptonshire Council,03-Apr-23,51400286912,"£11,466.24",30-Mar-23,AMBERCARE (EAST ANGLIA) LTD,CARE ESTABLISHMENT,DS920913 P132727-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400277366,"£11,525.00",16-Mar-23,Stilp Property Services,COMPANY,19295,XB000,II,Incoming Invoice Posting,,Disabled Facilities Grants [DDC],Disabled Facilities Grants,Housing and Communities Capital,Disabled Facilities Grants [DDC],"New Construction, Conversion and Renovation"
West Northamptonshire Council,03-Apr-23,51400274786,"£11,550.00",05-Mar-23,EGC Management Limited,COMPANY,REF104,XB020,II,Incoming Invoice Posting,,Economic Development,Northampton Market Square,Economic Growth & Regeneration,Economic Development,Construction - External Professional Fees
West Northamptonshire Council,03-Apr-23,51400286053,"£11,553.40",30-Mar-23,TABS@42LTD,TRADE SUPPLIER,P0015348 P132791-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,TR Transitions RES LT [NCC],Learning Disability Support Res Long Term TR,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400286380,"£11,595.40",30-Mar-23,CONSENSUS SUPPORT SERVICES LTD,CARE ESTABLISHMENT,NT940884 P132805-00001,E7130,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Nursing Care
West Northamptonshire Council,03-Apr-23,51400286272,"£11,760.00",30-Mar-23,Crown Care X Ltd,CARE ESTABLISHMENT,N1925729 P132875-00012,E7130,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Nursing Care
West Northamptonshire Council,03-Apr-23,51400286583,"£11,942.86",30-Mar-23,AVERY HEALTHCARE,CARE ESTABLISHMENT,N2310089 P132839-00007,E7130,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Nursing Care
West Northamptonshire Council,03-Apr-23,51400275121,"£11,994.00",07-Mar-23,Delib Ltd,COMPANY,2478,D5035,II,Incoming Invoice Posting,,Communications & Marketing [NCC],Communications Team,Assistant Chief Executive,Communications and Marketing [NCC],Computer software - annual licence agreement
West Northamptonshire Council,03-Apr-23,51400286997,"£12,342.87",30-Mar-23,Interhaze Contracts Ltd,COMPANY,NT988911 P132900-00022,E7130,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Nursing Care
West Northamptonshire Council,03-Apr-23,51400276244,"£12,600.00",09-Mar-23,National World Publishing Ltd (Formerly JPIMedia Publishing Ltd),COMPANY,700849,D3000,II,Incoming Invoice Posting,,Council Tax Collection(WNC),Cost Of Collection Council Tax(WNC),Revenue & Benefits,Revenues and Benefits,Printing
West Northamptonshire Council,03-Apr-23,51400276534,"£12,750.00",09-Mar-23,Ethos Nursing LTD,CARE ESTABLISHMENT,INV-0135,A4000,II,Incoming Invoice Posting,,OP Commissioning and Quality,OP Commissioning and Quality,Commissioning & Performance,OP Commissioning & Quality and Brokerage & Payments,Agency Staff
West Northamptonshire Council,03-Apr-23,51400286599,"£12,757.14",30-Mar-23,COLLINGTREE PARK CARE HOME,CARE ESTABLISHMENT,N2212109 P132738-00013,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400286995,"£12,857.15",30-Mar-23,Interhaze Contracts Ltd,COMPANY,N2310378 P132900-00020,E7130,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Nursing Care
West Northamptonshire Council,03-Apr-23,51400286201,"£13,175.28",30-Mar-23,ALDERWOOD LLA LTD,CARE ESTABLISHMENT,NT847486 P132801-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400280700,"£13,369.40",07-Mar-23,West Northants Norse Limited,TRADE SUPPLIER,52IN-000727,E7300,II,Incoming Invoice Posting,,Refuse and recycling [DDC],Norse Jv,Waste Service,"Refuse, Recycling & Collection [DDC]",Waste Disposal
West Northamptonshire Council,03-Apr-23,51400286141,"£13,588.00",30-Mar-23,CHRISTCHURCH COURT LTD,TRADE SUPPLIER,N0327085 P132720-00002,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400286966,"£13,990.16",30-Mar-23,EASTLEIGH CARE HOMES MINEHEAD (NURSING),CARE ESTABLISHMENT,DS810090 P132825-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400285409,"£14,000.00",29-Mar-23,Ascott Builders Ltd,COMPANY,2023178,XB000,II,Incoming Invoice Posting,,DFG's Owner Occupiers,DFG's Owner Occupiers,Housing and Communities Capital,Disabled Facilities Grants [NBC],"New Construction, Conversion and Renovation"
West Northamptonshire Council,03-Apr-23,51400285379,"£14,200.00",26-Apr-22,WEST MIDLANDS COMBINED AUTHORITY,OTHER PUBLIC BODIES,603535,D7000,II,Incoming Invoice Posting,,Transport Planning [NCC],Transport Planning & Development,Highways & Transport Service NCC,Transportation & Development Management [NCC],Subscriptions
West Northamptonshire Council,03-Apr-23,51400286382,"£14,204.32",30-Mar-23,Swanton Care,CARE ESTABLISHMENT,N0328772 P132891-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400275020,"£14,400.00",06-Mar-23,THE WILDLIFE TRUST BCN,CHARITY,14099,E7005,II,Incoming Invoice Posting,,Development Services [SNC],Development Management,"Growth, Climate and Regeneration",Planning - Development Management,Other Contract Payments
West Northamptonshire Council,03-Apr-23,51400285450,"£15,246.00",31-Jan-23,Warwick District Council,OTHER PUBLIC BODIES,83277973,E6000,II,Incoming Invoice Posting,,Building Control [NBC],Building Control,Regulatory Services,Building Control [NBC],Payments to Other Establishments
West Northamptonshire Council,03-Apr-23,51400286006,"£15,640.24",30-Mar-23,CLEARBURY,CARE ESTABLISHMENT,M9950344 P132838-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,TR Transitions RES LT [NCC],Learning Disability Support Res Long Term TR,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400276251,"£17,311.50",09-Mar-23,WSP UK Limited,COMPANY,64612393,D4100,II,Incoming Invoice Posting,,Transport Planning [NCC],S278-funded highway schemes & transport studies West Northants,Highways & Transport Service NCC,Transportation & Development Management [NCC],Consultancy
West Northamptonshire Council,03-Apr-23,51400275368,"£17,520.00",07-Mar-23,Northamptonshire Community Foundation,CHARITY,2223/024,E7005,II,Incoming Invoice Posting,,Household Support Fund (HSF),Household Support Fund (HSF),Public Health,Wider Determinants,Other Contract Payments
West Northamptonshire Council,03-Apr-23,51400286521,"£17,670.40",30-Mar-23,THE COTTAGE NURSING HOME LTD,CARE ESTABLISHMENT,N0218394 P132873-00001,E7130,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Nursing Care
West Northamptonshire Council,03-Apr-23,51400286762,"£17,731.92",30-Mar-23,ALDERWOOD LLA LTD,CARE ESTABLISHMENT,WN15586 P132863-00001,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400285826,"£18,006.14",09-Mar-23,Tynetec a division of Legrand Electric Ltd,TRADE SUPPLIER,265270,B0515,II,Incoming Invoice Posting,,Boniface House [NCC],Boniface House - Block Contract,Safeguarding and Wellbeing,Provider Services [NCC],Specialist Servicing and Maintenance
West Northamptonshire Council,03-Apr-23,51400286237,"£18,467.14",30-Mar-23,BROWNLANDS NURSING HOME,CARE ESTABLISHMENT,N2212184 P132786-00009,E7130,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Physical Support Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Nursing Care
West Northamptonshire Council,03-Apr-23,51400286761,"£18,724.44",30-Mar-23,ALDERWOOD LLA LTD,CARE ESTABLISHMENT,N0426444 P132859-00003,E7145,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability RES LT [NCC],Learning Disability Support Res Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400275163,"£19,150.00",07-Mar-23,Northampton Hope Centre,CHARITY,INV-0331,D4110,II,Incoming Invoice Posting,,Substance Misuse [NCC],Section 31 grant – RSDATG,Public Health,Wider Determinants,Professional Fees and Hired Services
West Northamptonshire Council,03-Apr-23,51400286760,"£19,363.48",30-Mar-23,ALDERWOOD LLA LTD,CARE ESTABLISHMENT,N0327646 P132859-00002,E7145,CPN,Social Care West Northampton Council CareCost Payments,,TR Transitions RES LT [NCC],Learning Disability Support Res Long Term TR,Adult Services,Specialist and Complex - Working Age Adults [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400287183,"£20,133.12",31-Mar-23,EJC GROUP LTD,CARE ESTABLISHMENT,GH100235CC,E7150,SPS,AP Spreadsheet Import - Payments,,MH Mental Health CCP LT [NCC],Mental Health Support CCP Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Domiciliary Care
West Northamptonshire Council,03-Apr-23,51400275025,"£20,519.20",08-Mar-23,North Northamptonshire Council,OTHER PUBLIC BODIES,4.22001E+11,A9010,II,Incoming Invoice Posting,,Workforce Policy & Strategy [NCC],"HR Strategy, Policy and Recruitment",Human Resources & Staff Wellbeing,Workforce Policy & Strategy [NCC],Staffing Recharges - External
West Northamptonshire Council,03-Apr-23,51400275120,"£24,480.00",06-Mar-23,NEC Software Solutions UK Ltd,TRADE SUPPLIER,91471408,D5035,II,Incoming Invoice Posting,,Local Land charges administration [NBC],Land Charges Support Services,Legal and Democratic Services,Legal Services [NBC],Computer software - annual licence agreement
West Northamptonshire Council,03-Apr-23,51400286654,"£26,428.57",30-Mar-23,B & M CARE  (Templemore),CARE ESTABLISHMENT,N1726108 P132744-00012,E7145,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Residential Care
West Northamptonshire Council,03-Apr-23,51400278195,"£26,919.60",08-Mar-23,CAPITA BUSINESS SERVICES LTD,OTHER PUBLIC BODIES,6004138944,A4000,II,Incoming Invoice Posting,,Systems and Service Development (WNC),Systems and Service Development (WNC),Revenue & Benefits,Revenues and Benefits,Agency Staff
West Northamptonshire Council,03-Apr-23,51400276362,"£28,527.66",09-Mar-23,NEC Software Solutions UK Ltd,TRADE SUPPLIER,91471580,D5035,II,Incoming Invoice Posting,,Systems and Service Development (WNC),Systems and Service Development (WNC),Revenue & Benefits,Revenues and Benefits,Computer software - annual licence agreement
West Northamptonshire Council,03-Apr-23,51400278399,"£30,803.03",06-Mar-23,Mears Care Ltd,CARE ESTABLISHMENT,MEC101651,E7155,II,Incoming Invoice Posting,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Homecare
West Northamptonshire Council,03-Apr-23,51400285776,"£32,640.00",29-Mar-23,PETER HADDON & PARTNERS,TRADE SUPPLIER,SI-2022364,XB020,II,Incoming Invoice Posting,,Overstone Leys Primary School,Overstone Leys Primary School,"Children, Families and Education",School Schemes - NCC Delivery,Construction - External Professional Fees
West Northamptonshire Council,03-Apr-23,51400274737,"£32,647.37",06-Mar-23,QuickThink Cloud Limited,COMPANY,INV-11208,D4110,II,Incoming Invoice Posting,,Shared Services Business Systems,Support Services Business Systems,"Digital, Technology & Innovation",Shared Services Business Systems & Change,Professional Fees and Hired Services
West Northamptonshire Council,03-Apr-23,51400287021,"£37,217.51",28-Feb-23,Canal & River Trust,TRUST (OTHER),91292005,XB020,II,Incoming Invoice Posting,,Property Management [DDC],Daventry To Braunston Cycle Track,Assets and Environment Capital,Property Management [DDC],Construction - External Professional Fees
West Northamptonshire Council,03-Apr-23,51400285850,"£37,796.84",28-Mar-23,STEELE & BRAY LTD,COMPANY,3705,XB000,II,Incoming Invoice Posting,,East Hunsbury Primary School - S106 improvement project,Harlestone Primary School - S106 improvement project,"Children, Families and Education",School Schemes - NCC Delivery,"New Construction, Conversion and Renovation"
West Northamptonshire Council,03-Apr-23,51400275287,"£38,476.80",16-Dec-22,Bloom Procurement Services Ltd,COMPANY,SIN038966,D4110,II,Incoming Invoice Posting,,PS&E Disposal / Site Promotion Costs,Property Disposal Revenue Costs,Assets and Environment,Property Strategy & Estates,Professional Fees and Hired Services
West Northamptonshire Council,03-Apr-23,51400276468,"£38,760.00",09-Mar-23,Ethos Nursing LTD,CARE ESTABLISHMENT,INV-0134,A4000,II,Incoming Invoice Posting,,OP Commissioning and Quality,OP Commissioning and Quality,Commissioning & Performance,OP Commissioning & Quality and Brokerage & Payments,Agency Staff
West Northamptonshire Council,03-Apr-23,51400285821,"£42,584.35",28-Mar-23,1ST REACTION SECURITY LIMITED,TRADE SUPPLIER,85738,B3105,II,Incoming Invoice Posting,,Soft FM,Soft Facilities Management,Assets and Environment,Assets and Capital Managed [NCC],Security Equipment
West Northamptonshire Council,03-Apr-23,51400285733,"£45,500.00",10-Mar-23,Northampton Arts Collective,COMPANY,1838,XB020,II,Incoming Invoice Posting,,Economic Development,24 Guildhall Road Block,Economic Growth & Regeneration,Economic Development,Construction - External Professional Fees
West Northamptonshire Council,03-Apr-23,51400285722,"£54,818.41",28-Feb-23,Thalia WB ODC Limited,COMPANY,90883731,B5000,II,Incoming Invoice Posting,,Domestic Waste [NCC],Domestic Waste,Waste Service,Waste Management [NCC],Cleaning and Domestic Supplies
West Northamptonshire Council,03-Apr-23,51400275003,"£61,013.00",07-Mar-23,North Northamptonshire Council,OTHER PUBLIC BODIES,4.22001E+11,E2000,II,Incoming Invoice Posting,,Archive and Heritage Service,Archives & Heritage Office-Heritage - Archive Services,Assets and Environment,Archive and Heritage Services [NCC],Payments to Other Local Authorities
West Northamptonshire Council,03-Apr-23,51400287199,"£63,966.24",31-Mar-23,Rainbow Direct Care Ltd,CARE ESTABLISHMENT,WNCBM0123,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP ST [NCC],Physical Support CCP other Short Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,03-Apr-23,51400275293,"£73,498.86",08-Mar-23,Oxford Innovation Ltd,COMPANY,MAR230001,XB020,II,Incoming Invoice Posting,,Economic Development,Vulcan Works,Economic Growth & Regeneration,Economic Development,Construction - External Professional Fees
West Northamptonshire Council,03-Apr-23,51400287197,"£118,316.64",31-Mar-23,Rainbow Direct Care Ltd,CARE ESTABLISHMENT,WNCJJ0123,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP ST [NCC],Support with Memory & Cognition CCP other Short Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,03-Apr-23,51400287198,"£145,024.19",31-Mar-23,Rainbow Direct Care Ltd,CARE ESTABLISHMENT,WNCLG0123,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP ST [NCC],Support with Memory & Cognition CCP other Short Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,03-Apr-23,51400285720,"£272,253.18",28-Feb-23,Thalia WB ODC Limited,COMPANY,90883730,B5000,II,Incoming Invoice Posting,,Domestic Waste [NCC],Domestic Waste,Waste Service,Waste Management [NCC],Cleaning and Domestic Supplies
West Northamptonshire Council,03-Apr-23,51400287120,"£301,915.63",31-Mar-23,OPUS LGSS (PEOPLE SOLUTIONS) LTD,TRADE SUPPLIER,9313,A4000,II,Incoming Invoice Posting,,Finance Operations [NCC],OPUS,Finance Operations,Finance Operations [NCC],Agency Staff
West Northamptonshire Council,03-Apr-23,51400285348,"£328,519.68",23-Mar-23,OPUS LGSS (PEOPLE SOLUTIONS) LTD,TRADE SUPPLIER,9253,A4000,II,Incoming Invoice Posting,,Hospital Discharge Hub,Hospital Discharge Hub,Health and Reablement,Health & Reablement,Agency Staff
West Northamptonshire Council,03-Apr-23,51400275670,"£395,254.57",08-Mar-23,CDW Limited UK,COMPANY,PSINV03893142,D5015,II,Incoming Invoice Posting,,DTI Contracts,Centralised IT Services Budgets - ex NCC,"Digital, Technology & Innovation",DTI Contracts,Computer hardware - purchase
West Northamptonshire Council,03-Apr-23,51400276237,"£560,392.76",08-Mar-23,CAPITA BUSINESS SERVICES LTD,OTHER PUBLIC BODIES,6004138593,D5035,II,Incoming Invoice Posting,,DTI Contracts,Centralised IT Services Budgets - ex NCC,"Digital, Technology & Innovation",DTI Contracts,Computer software - annual licence agreement
West Northamptonshire Council,03-Apr-23,51400282599,"£668,083.91",22-Mar-23,SUEZ RECYCLING AND RECOVERY UK LTD,TRADE SUPPLIER,80331282,B5000,II,Incoming Invoice Posting,,Domestic Waste [NCC],Domestic Waste,Waste Service,Waste Management [NCC],Cleaning and Domestic Supplies
West Northamptonshire Council,03-Apr-23,51400285737,"£1,654,197.00",21-Dec-22,NHS Northamptonshire CCG's 78H,OTHER PUBLIC BODIES,7417000089,E7165,II,Incoming Invoice Posting,,Social Care Funding [NCC],Intergrated Care Across Northamptonshire (ICAN),ASC Management,Adults Management [NCC],Joint Arrangements
West Northamptonshire Council,03-Apr-23,51400285433,"£9,125,258.29",29-Mar-23,Northampton Partnership Homes,COMPANY,30003666,E7005,II,Incoming Invoice Posting,,Traveller sites [NBC],Travellers Site,Housing and Communities,Housing [NBC],Other Contract Payments
West Northamptonshire Council,04-Apr-23,65400001645,"-£11,772.60",04-Apr-23,CAROLINE CHISHOLM SCHOOL,TRADE SUPPLIER,A000527,B1015,RV,Reversals,,Wooldale Centre - CCS (DSG),Wooldale PFI Contract,Assets and Environment,Assets and Capital Managed [NCC],Gas
West Northamptonshire Council,04-Apr-23,51400289651,"£11,772.60",04-Apr-23,CAROLINE CHISHOLM SCHOOL,TRADE SUPPLIER,A000527,B1015,II,Incoming Invoice Posting,,Wooldale Centre - CCS (DSG),Wooldale PFI Contract,Assets and Environment,Assets and Capital Managed [NCC],Gas
West Northamptonshire Council,05-Apr-23,51400287312,-£811.11,03-Apr-23,ACORN CARE & EDUCATION LTD (SALES),TRADE SUPPLIER,10537,E7180,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],Out County Ind Special,High Needs Block,High Needs Out County [NCC],Independent School Placements
West Northamptonshire Council,05-Apr-23,51400287319,£504.00,03-Apr-23,Northamptonshire Independent Grammar School Charity Trust Limited T/A Pitsford School,EDUCATION,13503,C5010,SPS,AP Spreadsheet Import - Payments,,Home to School Transport [NCC],Home to School Trans - Special,Highways & Transport Service NCC,Transport & Contracts Management [NCC],Car mileage and allowances - other
West Northamptonshire Council,05-Apr-23,51400252158,£504.42,11-Jan-23,BANNER GROUP LTD,TRADE SUPPLIER,9267633,B5000,II,Incoming Invoice Posting,,Facilities management [NBC],Guildhall,Assets and Environment,Facilities Management [NBC],Cleaning and Domestic Supplies
West Northamptonshire Council,05-Apr-23,51400287424,£525.60,29-Mar-23,ACS Business Supplies,COMPANY,SINV00803258,D5015,II,Incoming Invoice Posting,,DTI Contracts,Centralised IT Services Budgets - ex NCC,"Digital, Technology & Innovation",DTI Contracts,Computer hardware - purchase
West Northamptonshire Council,05-Apr-23,51400287336,£539.10,03-Apr-23,Redacted Personal Data,INDIVIDUAL,Term 4 Feb - Mar 2023,C5010,SPS,AP Spreadsheet Import - Payments,,Home to School Transport [NCC],Home to School Trans - Special,Highways & Transport Service NCC,Transport & Contracts Management [NCC],Car mileage and allowances - other
