Report of all payments made by GLA & GLA Land & Property for value equal to or greater than £ 250.00 Excl. VAT,,,,,,,,,
Reporting Period : ,Period 1 - 13,,,,,Step 1,,,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079698,893.49,21/06/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079720,819.09,21/06/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078936,"1,269.85",31/05/2023,GOOD GROWTH,CULTURAL & RELATED SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079139,866.17,07/06/2023,GOOD GROWTH,CULTURAL & RELATED SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079402,860.5,14/06/2023,GOOD GROWTH,CULTURAL & RELATED SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079680,923.2,21/06/2023,GOOD GROWTH,CULTURAL & RELATED SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078938,"1,303.39",31/05/2023,COMMUNITIES & SKILLS,PUBLIC HEALTH,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079113,"1,956.35",07/06/2023,COMMUNITIES & SKILLS,PUBLIC HEALTH,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078925,"1,379.99",31/05/2023,COMMUNITIES & SKILLS,PUBLIC HEALTH,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079171,862.5,07/06/2023,COMMUNITIES & SKILLS,PUBLIC HEALTH,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079390,"1,460.49",14/06/2023,COMMUNITIES & SKILLS,PUBLIC HEALTH,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079666,"1,265.00",21/06/2023,COMMUNITIES & SKILLS,PUBLIC HEALTH,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079707,"1,313.79",21/06/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079708,"1,313.79",21/06/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079709,"1,313.79",21/06/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079710,"1,278.28",21/06/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079711,"1,313.79",21/06/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078929,869.68,31/05/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078932,869.68,31/05/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079119,"1,087.10",07/06/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079673,"1,155.35",21/06/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079679,990.3,21/06/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079120,"1,253.13",07/06/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079121,"1,253.13",07/06/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079122,900.4,07/06/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079123,900.4,07/06/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079234,900.4,14/06/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079669,788.75,21/06/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079755,568.13,21/06/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079756,"1,047.48",21/06/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079757,"1,313.79",21/06/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078940,845.35,31/05/2023,GOOD GROWTH,CAPITAL,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079143,"1,056.70",07/06/2023,GOOD GROWTH,CAPITAL,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079721,845.35,21/06/2023,GOOD GROWTH,CAPITAL,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078910,783,31/05/2023,GOOD GROWTH,CAPITAL,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078911,838.92,31/05/2023,GOOD GROWTH,CAPITAL,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079114,866.89,07/06/2023,GOOD GROWTH,CAPITAL,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079115,829.59,07/06/2023,GOOD GROWTH,CAPITAL,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079344,587.24,14/06/2023,GOOD GROWTH,CAPITAL,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079400,"1,401.19",14/06/2023,GOOD GROWTH,CAPITAL,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079657,"1,043.99",21/06/2023,GOOD GROWTH,CAPITAL,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078924,"1,363.41",31/05/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079183,"1,363.41",07/06/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079373,"1,363.41",14/06/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079665,"1,149.04",21/06/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078979,950.52,31/05/2023,CHIEF OFFICER,CENTRAL SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079193,950.52,07/06/2023,CHIEF OFFICER,CENTRAL SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079276,950.52,14/06/2023,CHIEF OFFICER,CENTRAL SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078935,"1,166.20",31/05/2023,STRATEGY & COMMUNICATIONS,CORPORATE & DEMOCRATIC CORE,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079194,"1,224.51",07/06/2023,STRATEGY & COMMUNICATIONS,CORPORATE & DEMOCRATIC CORE,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079381,"1,449.43",14/06/2023,STRATEGY & COMMUNICATIONS,CORPORATE & DEMOCRATIC CORE,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079717,"1,870.90",21/06/2023,STRATEGY & COMMUNICATIONS,CORPORATE & DEMOCRATIC CORE,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078972,"1,227.63",31/05/2023,STRATEGY & COMMUNICATIONS,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079165,"1,096.68",07/06/2023,STRATEGY & COMMUNICATIONS,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079690,"1,044.83",21/06/2023,STRATEGY & COMMUNICATIONS,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079515,"1,714.02",14/06/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078954,856.54,31/05/2023,GOOD GROWTH,HIGHWAYS & TRANSPORT SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078957,"1,287.89",31/05/2023,GOOD GROWTH,HIGHWAYS & TRANSPORT SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079180,"1,039.07",07/06/2023,GOOD GROWTH,HIGHWAYS & TRANSPORT SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079348,"1,039.07",14/06/2023,GOOD GROWTH,HIGHWAYS & TRANSPORT SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079367,998.58,14/06/2023,GOOD GROWTH,HIGHWAYS & TRANSPORT SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079660,849.5,21/06/2023,GOOD GROWTH,HIGHWAYS & TRANSPORT SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079740,"1,250.56",21/06/2023,GOOD GROWTH,HIGHWAYS & TRANSPORT SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079754,"1,581.20",21/06/2023,GOOD GROWTH,HIGHWAYS & TRANSPORT SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078916,"1,133.71",31/05/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079163,"1,511.63",07/06/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079395,"1,417.14",14/06/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079724,"1,417.14",21/06/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079753,"1,417.14",21/06/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079125,"1,443.58",07/06/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079742,"1,443.58",21/06/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078930,"1,142.57",31/05/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079131,"1,428.20",07/06/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079675,"1,142.57",21/06/2023,AEB,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078907,"2,060.01",31/05/2023,RESOURCES,CORPORATE & DEMOCRATIC CORE,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079155,"2,746.68",07/06/2023,RESOURCES,CORPORATE & DEMOCRATIC CORE,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079398,"2,746.68",14/06/2023,RESOURCES,CORPORATE & DEMOCRATIC CORE,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079664,"2,060.01",21/06/2023,RESOURCES,CORPORATE & DEMOCRATIC CORE,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078948,"1,186.50",31/05/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078955,823.36,31/05/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078956,982.72,31/05/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079164,"1,186.50",07/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079335,"1,186.50",14/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079394,982.72,14/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079682,972.9,21/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078923,"3,749.58",31/05/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078942,"1,797.05",31/05/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078984,"1,531.43",31/05/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079154,"4,036.38",07/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079160,390.68,07/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079161,"1,823.10",07/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079168,"1,531.43",07/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079274,"3,884.37",14/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079310,"1,531.43",14/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079328,"2,704.12",14/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079733,"3,158.76",21/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079735,"1,304.40",21/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078903,384.4,31/05/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078968,540.58,31/05/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078969,924.73,31/05/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079138,912.57,07/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079158,"1,510.92",07/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079195,540.58,07/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079196,576.6,07/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079317,528.55,14/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079319,576.6,14/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079321,900.4,14/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079323,"1,427.90",14/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079350,360.38,14/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079676,394.38,21/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079718,597.58,21/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078908,"2,243.25",31/05/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078909,897.3,31/05/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078920,"1,250.82",31/05/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078982,"1,379.77",31/05/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079157,"2,243.25",07/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079262,296.58,14/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079347,"1,289.50",14/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079377,"2,243.25",14/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079389,"1,379.77",14/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079672,"1,794.60",21/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079696,"1,105.65",21/06/2023,CHIEF OFFICER,SUPPORT COSTS,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078905,496.94,31/05/2023,GOOD GROWTH,CULTURAL & RELATED SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078977,962.81,31/05/2023,GOOD GROWTH,CULTURAL & RELATED SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079169,"1,149.18",07/06/2023,GOOD GROWTH,CULTURAL & RELATED SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079661,"1,336.86",21/06/2023,GOOD GROWTH,CULTURAL & RELATED SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079345,457.92,14/06/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079683,"1,020.44",21/06/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078900,"1,119.38",31/05/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078953,"1,152.88",31/05/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078963,"1,118.56",31/05/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078975,"1,090.60",31/05/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078976,"1,090.60",31/05/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079116,"1,090.60",07/06/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079117,"1,152.88",07/06/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079118,"1,118.56",07/06/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079182,"1,119.38",07/06/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079239,"1,152.88",14/06/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079338,"1,090.60",14/06/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079339,"1,090.60",14/06/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079340,"1,090.60",14/06/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079370,"1,059.44",14/06/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079371,"1,119.38",14/06/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079663,892.48,21/06/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079685,872.48,21/06/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079686,"1,090.60",21/06/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079687,934.76,21/06/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079689,"1,186.82",21/06/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079748,949.45,21/06/2023,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078973,"1,286.63",31/05/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079133,"1,286.63",07/06/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079354,"1,286.63",14/06/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079681,"1,092.30",21/06/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078931,"1,122.81",31/05/2023,COMMUNITIES & SKILLS,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079148,"2,168.25",07/06/2023,HOUSING & LAND,HOUSING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079333,"2,168.25",14/06/2023,HOUSING & LAND,HOUSING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079677,"1,793.52",21/06/2023,HOUSING & LAND,HOUSING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078906,"1,196.34",31/05/2023,CHIEF OFFICER,CORPORATE & DEMOCRATIC CORE,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079136,"1,181.40",07/06/2023,CHIEF OFFICER,CORPORATE & DEMOCRATIC CORE,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079397,"1,181.40",14/06/2023,CHIEF OFFICER,CORPORATE & DEMOCRATIC CORE,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079731,"1,019.48",21/06/2023,CHIEF OFFICER,CORPORATE & DEMOCRATIC CORE,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078941,"1,602.84",31/05/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078943,"1,444.11",31/05/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078974,"1,521.44",31/05/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900078981,"1,531.73",31/05/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079144,"1,521.44",07/06/2023,GOOD GROWTH,PLANNING SERVICES,
14001123,REED SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,1900079326,"1,516.20",14/06/2023,GOOD GROWTH,PLANNING SERVICES,
