Supplier,Purpose of Spend,Date,Net Amount,Order Reference,Procurement Code,Type
Stanley Bragg Architects Limited,Housing Stock Management,14 August 2024, £700.00 ,PO00045200,PROP2,Purchase order

TRAVELERS INSURANCE COMPANY LTD,Insurance,14 August 2024," £2,500.00 ",PO00045201,INSURE,Purchase order

EDF Energy Customers Limited,Electricity (Utility),14 August 2024," £2,193.47 ",PO00045202,ELEC,Purchase order

COMMUNITY AD WEB LTD,Promotional Advertising,14 August 2024, £305.25 ,PO00045205,ADVRT1,Purchase order

The Lockfather limited,Building Repairs,14 August 2024," £1,394.00 ",PO00045206,BUILD07,Purchase order

CHELMER HOUSING PARTNERSHIP,Homelessness Provision,14 August 2024," £7,910.00 ",PO00045214,HOMEPROV,Purchase order

ANGLIAN WATER BUSI,Water,14 August 2024," £67,705.09 ",,WATER,Direct Debit

ROYAL MAIL WEST TE,Postage,14 August 2024," £1,409.94 ",,MAIL1,Direct Debit

PROPERTY STOP,Homelessness Provision,15 August 2024," £27,850.00 ",PO00045215,HOMEPROV,Purchase order

PROPERTY STOP,Homelessness Provision,15 August 2024," £28,075.00 ",PO00045216,HOMEPROV,Purchase order

PROPERTY STOP,Homelessness Provision,15 August 2024," £27,540.00 ",PO00045217,HOMEPROV,Purchase order

PROPERTY STOP,Homelessness Provision,15 August 2024," £28,060.00 ",PO00045218,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,15 August 2024, £420.00 ,PO00045220,HOMEPROV,Purchase order

P TUCKWELL LTD,Digital Maintenance & Support,15 August 2024, £654.92 ,PO00045221,DIGIT6,Purchase order

GB ADAPTATIONS,DFGS Grant,15 August 2024," £6,089.00 ",PO00045229,DFGS,Purchase order

New Hope Rentals,Homelessness Provision,15 August 2024, £420.00 ,PO00045236,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,15 August 2024, £420.00 ,PO00045237,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,15 August 2024, £420.00 ,PO00045238,HOMEPROV,Purchase order

Solarshield / Techno Films Limited,Building Repairs,15 August 2024," £1,325.00 ",PO00045239,BUILD07,Purchase order

HAYS MONTROSE,Temporary Staff,15 August 2024, £646.41 ,PO00045244,HR2,Purchase order

SHARPE PRITCHARD LLP,Legal Advice,15 August 2024, £773.10 ,PO00045245,LEGAL4,Purchase order

CARRINGTON WEST LTD,Temporary Staff,15 August 2024," £1,825.00 ",PO00045246,HR2,Purchase order

CHELMSFORD SAFETY SUPPLIES,PPE Safety Footwear,15 August 2024, £473.50 ,PO00045253,PPE2,Purchase order

CHELMSFORD PEST CONTROL,Pest Control,15 August 2024, £300.00 ,PO00045255,PEST,Purchase order

CCS MEDIA LTD,Digital Maintenance & Support,15 August 2024," £1,809.45 ",PO00045256,DIGIT6,Purchase order

VIP SECURITY (ESSEX) LTD,Security Personnel,15 August 2024, £440.40 ,PO00045257,SECUR4,Purchase order

CARRINGTON WEST LTD,Temporary Staff,15 August 2024," £1,425.00 ",PO00045258,HR2,Purchase order

FISK FIRE MAINTENANCE LIMITED,Building Repairs,15 August 2024," £1,760.00 ",PO00045262,BUILD07,Purchase order

NATWEST ONECARD,Banking,15 August 2024," £47,453.98 ",,FIN2,Direct Debit

O2,Telecoms,15 August 2024," £1,556.28 ",,DIGIT8,Direct Debit

LACONS BREWERY LIM,Bar Stock,15 August 2024," £1,249.70 ",,CAT2,Direct Debit

ERNEST DOE & SONS LTD,Digital Maintenance & Support,16 August 2024," £1,745.00 ",PO00045265,DIGIT6,Purchase order

New Hope Rentals,Homelessness Provision,16 August 2024, £420.00 ,PO00045266,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,16 August 2024, £420.00 ,PO00045273,HOMEPROV,Purchase order

OCEAN MEDIA GROUP LTD,Homelessness Provision,16 August 2024," £1,044.00 ",PO00045275,HOMEPROV,Purchase order

CONSTANT COOLING LTD,Building Repairs,16 August 2024, £566.80 ,PO00045279,BUILD07,Purchase order

CONSTANT COOLING LTD,Building Repairs,16 August 2024, £781.58 ,PO00045280,BUILD07,Purchase order

R W CRAWFORD AGRICULTURAL MACHINERY LTD,Vehicles Parts,16 August 2024, £787.12 ,PO00045283,VEHIC7,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,16 August 2024," £2,664.00 ",PO00045286,HR2,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,16 August 2024," £2,590.00 ",PO00045287,HR2,Purchase order

LAW ABSOLUTE,Temporary Staff,16 August 2024," £1,395.00 ",PO00045288,HR2,Purchase order

ADECCO UK LTD,Temporary Staff,16 August 2024, £933.10 ,PO00045289,HR2,Purchase order

CORPORATE MAILING SOLUTIONS,Election Services,16 August 2024," £2,100.41 ",PO00045290,LEGAL2,Purchase order

MEDIGOLD HEALTH CONSULTANCY LIMITED,Healthcare Fees,19 August 2024," £3,105.50 ",PO00045292,HEALTH3,Purchase order

NEW ERA FUELS LIMITED,Fuel,19 August 2024," £29,246.00 ",PO00045295,FUEL1,Purchase order

HAYS MONTROSE,Temporary Staff,19 August 2024, £515.38 ,PO00045296,HR2,Purchase order

ACCO UK LTD,Digital Maintenance & Support,19 August 2024, £290.00 ,PO00045302,DIGIT6,Purchase order

MARSTON HOLDING LIMITED,Parking Fines Collection,19 August 2024," £2,085.73 ",PO00045306,FINES,Purchase order

HOUSE OF MARBLES,Museums & Galleries,19 August 2024, £567.37 ,PO00045307,MUSEUM,Purchase order

TJL Consultancy,Events,19 August 2024," £1,750.00 ",PO00045308,EVENTS,Purchase order

TMP (UK) LTD,Statutory Advertising,19 August 2024, £324.55 ,PO00045309,ADVRT2,Purchase order

R W CRAWFORD AGRICULTURAL MACHINERY LTD,Vehicles - Industrial,19 August 2024, £332.40 ,PO00045314,VEHIC4,Purchase order

Nickolds Property Management,Homelessness Provision,19 August 2024," £5,145.00 ",PO00045315,HOMEPROV,Purchase order

The Rent Guarantee Company Ltd,Homelessness Provision,19 August 2024," £3,710.00 ",PO00045316,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19 August 2024, £420.00 ,PO00045317,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19 August 2024, £420.00 ,PO00045318,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19 August 2024, £420.00 ,PO00045319,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19 August 2024, £420.00 ,PO00045320,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19 August 2024, £420.00 ,PO00045321,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19 August 2024, £420.00 ,PO00045322,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19 August 2024, £420.00 ,PO00045323,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19 August 2024, £560.00 ,PO00045324,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19 August 2024, £420.00 ,PO00045325,HOMEPROV,Purchase order

FISK FIRE MAINTENANCE LIMITED,Property Management,19 August 2024," £1,107.50 ",PO00045327,PROP4,Purchase order

REDACTED,Temporary Staff,19 August 2024, £714.00 ,PO00045330,HR2,Purchase order

M J FENCING LTD,Horticultural Services,19 August 2024, £375.00 ,PO00045331,HORT7,Purchase order

SPEKTRIX LIMITED,Telecoms,19 August 2024," £6,818.41 ",,DIGIT8,Direct Debit

WESTFIELD CONT HEA,Insurance,19 August 2024," £6,614.71 ",,HR2,Direct Debit

Nickolds Property Management,Homelessness Provision,20 August 2024," £5,955.00 ",PO00045332,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,20 August 2024," £5,495.00 ",PO00045333,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,20 August 2024," £6,120.00 ",PO00045334,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,20 August 2024," £5,565.00 ",PO00045335,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,20 August 2024," £5,040.00 ",PO00045336,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,20 August 2024," £6,050.00 ",PO00045337,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,20 August 2024," £5,195.00 ",PO00045338,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,20 August 2024, £420.00 ,PO00045339,HOMEPROV,Purchase order

HOUSING ACTION MANAGEMENT LIMITED,Homelessness Provision,20 August 2024," £6,821.50 ",PO00045340,HOMEPROV,Purchase order

CHELMER HOUSING PARTNERSHIP,Homelessness Provision,20 August 2024," £14,735.88 ",PO00045341,HOMEPROV,Purchase order

COGNIV8 LTD,Consultancy,20 August 2024," £4,920.00 ",PO00045342,CONSULT,Purchase order

FLOWBIRD SMART CITY UK LIMITED,Digital Maintenance & Support,20 August 2024," £39,678.89 ",PO00045350,DIGIT6,Purchase order

CHELMER HOUSING PARTNERSHIP,Homelessness Provision,20 August 2024," £30,652.20 ",PO00045351,HOMEPROV,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,20 August 2024," £2,664.00 ",PO00045352,HR2,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,20 August 2024," £2,590.00 ",PO00045353,HR2,Purchase order

BADDOW ROAD SUPPLIES LTD,PPE Workwear,20 August 2024, £798.00 ,PO00045354,PPE1,Purchase order

BELL BRUSH,Street Cleaning Services,20 August 2024," £8,100.00 ",PO00045355,CLEAN5,Purchase order

BELL BRUSH,Street Cleaning Services,20 August 2024," £1,700.95 ",PO00045360,CLEAN5,Purchase order

LINK CCTV SYSTEMS,CCTV,20 August 2024, £558.93 ,PO00045367,CCTV,Purchase order

 CPM:Digital,Stationary,20 August 2024, £796.00 ,PO00045371,STAT1,Purchase order

Clumsy Goat Ltd,Performing Arts,20 August 2024," £1,861.34 ",PO00045372,PERFORM,Purchase order

Elm Valley Foods Ltd,Performing Arts,20 August 2024, £273.24 ,PO00045375,PERFORM,Purchase order

SPINDOGS LTD,Website,20 August 2024, £648.00 ,PO00045377,WEBSITE,Purchase order

Nickolds Property Management,Homelessness Provision,20 August 2024," £5,670.00 ",PO00045378,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,20 August 2024," £5,895.00 ",PO00045379,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,20 August 2024," £5,180.00 ",PO00045380,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,20 August 2024," £4,900.00 ",PO00045381,HOMEPROV,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,20 August 2024," £1,007.86 ",PO00045382,HOMEPROV,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,20 August 2024, £678.93 ,PO00045383,HOMEPROV,Purchase order

Dynamic New Anglian Networks,Homelessness Provision,20 August 2024, £824.55 ,PO00045384,HOMEPROV,Purchase order

W & H ROMAC LTD,Signage - Highway,20 August 2024, £467.68 ,PO00045386,SIGN4,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,20 August 2024," £1,261.40 ",PO00045387,SIGN4,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,20 August 2024, £361.95 ,PO00045389,SIGN4,Purchase order

TMP (UK) LTD,Statutory Advertising,20 August 2024," £1,204.94 ",PO00045390,ADVRT2,Purchase order

W & H ROMAC LTD,Signage - Highway,20 August 2024, £567.49 ,PO00045393,SIGN4,Purchase order

W & H ROMAC LTD,Signage - Highway,20 August 2024, £283.60 ,PO00045395,SIGN4,Purchase order

W & H ROMAC LTD,Signage - Highway,20 August 2024, £473.79 ,PO00045396,SIGN4,Purchase order

BARCLAYCARD,Banking,20 August 2024," £1,747.37 ",,FIN2,Direct Debit

WORLDPAY,Banking,20 August 2024, £665.58 ,,FIN2,Direct Debit

Capita One Limited,Software,21 August 2024," £11,651.11 ",PO00045403,DIGIT7,Purchase order

EDF ENERGY,Electricity (Utility),21 August 2024," £1,967.63 ",PO00045405,ELEC,Purchase order

ORIGIN AMENITY SOLUTIONS,Seeds & Plants,21 August 2024," £7,419.72 ",PO00045409,HORT2,Purchase order

ALL BMS SYSTEMS LTD,Building Repairs,21 August 2024, £300.00 ,PO00045416,BUILD07,Purchase order

THE INDUSTRIAL MAINTENANCE GROUP LIMITED,Cleaning Supplies,21 August 2024, £928.24 ,PO00045417,CLEAN1,Purchase order

WASTEPARTS UK LTD,Vehicles Parts,21 August 2024, £512.40 ,PO00045421,VEHIC7,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,21 August 2024, £624.71 ,PO00045427,VEHIC7,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,21 August 2024," £2,358.88 ",PO00045428,VEHIC7,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,21 August 2024," £1,364.87 ",PO00045429,VEHIC7,Purchase order

Chelmsford Accident Repair Specialists Ltd T/A Chelmsford Au,Vehicle Maintenance,21 August 2024, £417.28 ,PO00045431,VEHIC8,Purchase order

EMS,Lift Maintenance,21 August 2024, £685.60 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,21 August 2024, £681.44 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,21 August 2024, £645.95 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,21 August 2024, £591.08 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,21 August 2024, £542.34 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,21 August 2024, £460.98 ,,LIFT2,Direct Debit

TECHNOGYM,Fitness Instructors,21 August 2024, £448.80 ,,SPORT3,Direct Debit

EMS,Lift Maintenance,21 August 2024, £422.30 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,21 August 2024, £361.20 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,21 August 2024, £272.08 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,21 August 2024, £266.25 ,,LIFT2,Direct Debit

The Handmade Food Company,Catering Services - External,22 August 2024, £350.00 ,PO00045440,CAT1,Purchase order

M Rowell tech,Performing Arts,22 August 2024, £305.50 ,PO00045448,PERFORM,Purchase order

INGLETON WOOD LLP,Consultancy,22 August 2024, £784.90 ,PO00045450,CONSULT,Purchase order

EVENT SOUND AND LIGHT,Performing Arts,22 August 2024, £435.00 ,PO00045451,PERFORM,Purchase order

Ellis Live,Performing Arts,22 August 2024," £5,649.77 ",PO00045452,PERFORM,Purchase order

REDACTED,Performing Arts,22 August 2024," £2,207.50 ",PO00045454,PERFORM,Purchase order

ENTERTAINERS SHOW PROVIDERS,Performing Arts,22 August 2024," £6,100.83 ",PO00045455,PERFORM,Purchase order

MARK ONE HIRE LIMITED,Performing Arts,22 August 2024, £743.57 ,PO00045456,PERFORM,Purchase order

Sneaky AV Ltd,Performing Arts,22 August 2024, £660.00 ,PO00045457,PERFORM,Purchase order

New Hope Rentals,Homelessness Provision,22 August 2024, £420.00 ,PO00045463,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,22 August 2024, £420.00 ,PO00045464,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,22 August 2024, £420.00 ,PO00045465,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,22 August 2024, £420.00 ,PO00045466,HOMEPROV,Purchase order

BIRCHFIELDS LIMITED,Cleaning Supplies,22 August 2024, £580.29 ,PO00045469,CLEAN1,Purchase order

REDACTED,Burial & Cremation,22 August 2024," £1,826.00 ",PO00045472,CREM4,Purchase order

REDACTED,Burial & Cremation,22 August 2024," £1,122.00 ",PO00045473,CREM4,Purchase order

BRENTWOOD LOCK & SAFE,Security - Equipment,22 August 2024, £592.00 ,PO00045474,SECUR3,Purchase order

HAYS MONTROSE,Temporary Staff,22 August 2024," £1,616.00 ",PO00045475,HR2,Purchase order

HAYS MONTROSE,Temporary Staff,22 August 2024," £8,834.66 ",PO00045476,HR2,Purchase order

TMP (UK) LTD,Property Management,22 August 2024, £355.60 ,PO00045477,PROP4,Purchase order

The Royal National Institute for Deaf People (RNID),Training / Course Fees,22 August 2024, £999.00 ,PO00045478,TRG1,Purchase order

CHELMSFORD IMPROVEMENT DISTRICT LIMITED,Debt Collection & Recovery,22 August 2024," £51,702.49 ",PO00045479,DEBT,Purchase order

ANGLIAN WATER BUSI,Water,22 August 2024," £8,814.28 ",,WATER,Direct Debit

EDFENERGY CUST PLC,Utilities Gas,22 August 2024," £3,845.39 ",,GAS,Direct Debit

EBS DIRECT DEBITS,Banking,22 August 2024, £329.06 ,,FIN2,Direct Debit

ROYAL MAIL WEST TE,Postage,22 August 2024, £250.00 ,,MAIL1,Direct Debit

DRIVER HIRE NATIONWIDE,Temporary Staff,23 August 2024," £1,778.00 ",PO00045483,HR2,Purchase order

DRIVER HIRE NATIONWIDE,Temporary Staff,23 August 2024, £998.00 ,PO00045484,HR2,Purchase order

M J FENCING LTD,Fencing,23 August 2024, £330.00 ,PO00045487,FENCE,Purchase order

TMP (UK) LTD,Statutory Advertising,23 August 2024, £353.60 ,PO00045490,ADVRT2,Purchase order

BRENTWOOD LOCK & SAFE,Security - Equipment,23 August 2024," £1,926.95 ",PO00045494,SECUR3,Purchase order

CAPACITY GRID T/A LIBERATA UK LTD,Council tax & business rates,23 August 2024," £9,588.58 ",PO00045495,RATES,Purchase order

THE ANGLIA SIGN CASTING LTD,Crematorium Equipment,23 August 2024, £501.16 ,PO00045497,CREM1,Purchase order

HARPER COLLINS PUBLISHERS LIMITED,Museums & Galleries,23 August 2024, £390.00 ,PO00045503,MUSEUM,Purchase order

WAVENET LIMITED,Telecoms,23 August 2024," £6,856.62 ",,DIGIT8,Direct Debit

WAVENET LIMITED,Telecoms,23 August 2024," £2,707.72 ",,DIGIT8,Direct Debit

I-SEE ACCESS SOLUTIONS,Building Repairs,27 August 2024, £260.00 ,PO00045508,BUILD07,Purchase order

New Hope Rentals,Homelessness Provision,27 August 2024, £640.00 ,PO00045512,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,27 August 2024, £420.00 ,PO00045513,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,27 August 2024, £420.00 ,PO00045514,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,27 August 2024, £560.00 ,PO00045515,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,27 August 2024, £420.00 ,PO00045516,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,27 August 2024, £420.00 ,PO00045517,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,27 August 2024, £420.00 ,PO00045518,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,27 August 2024, £420.00 ,PO00045519,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,27 August 2024, £420.00 ,PO00045520,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,27 August 2024, £420.00 ,PO00045521,HOMEPROV,Purchase order

ADECCO UK LTD,Temporary Staff,27 August 2024, £853.12 ,PO00045522,HR2,Purchase order

LAW ABSOLUTE,Temporary Staff,27 August 2024," £1,395.00 ",PO00045523,HR2,Purchase order

AVC WISE LTD,Pension Funds,27 August 2024, £506.54 ,PO00045527,PENSION,Purchase order

HAYS MONTROSE,Temporary Staff,27 August 2024, £393.09 ,PO00045529,HR2,Purchase order

The Rent Guarantee Company Ltd,Homelessness Provision,27 August 2024," £3,423.84 ",PO00045533,HOMEPROV,Purchase order

RIVERSIDE TRUCK RENTAL LTD,Vehicle Maintenance,27 August 2024," £4,273.93 ",PO00045535,VEHIC8,Purchase order

CORPORATE MAILING SOLUTIONS,Election Services,27 August 2024," £5,838.38 ",PO00045538,LEGAL2,Purchase order

CORPORATE MAILING SOLUTIONS,Election Services,27 August 2024," £27,768.91 ",PO00045539,LEGAL2,Purchase order

PROPERTY STOP,Homelessness Provision,27 August 2024," £28,000.00 ",PO00045540,HOMEPROV,Purchase order

PROPERTY STOP,Homelessness Provision,27 August 2024," £28,213.10 ",PO00045541,HOMEPROV,Purchase order

LIGHT 'N EASY LTD,Electrical Services,27 August 2024, £791.82 ,PO00045542,BUILD10,Purchase order

EDFENERGY CUST PLC,Utilities Gas,27 August 2024," £112,164.14 ",,GAS,Direct Debit

ALLPAY INVOICE,Banking,27 August 2024," £2,246.71 ",,FIN2,Direct Debit

LES MILLS FITNESS,Fitness Instructors,27 August 2024," £2,106.00 ",,SPORT3,Direct Debit

LES MILLS FITNESS,Fitness Instructors,27 August 2024, £660.00 ,,SPORT3,Direct Debit

LES MILLS FITNESS,Fitness Instructors,27 August 2024, £360.00 ,,SPORT3,Direct Debit

LAMPWICK CARE LIMITED,Homelessness Provision,28 August 2024," £1,007.86 ",PO00045545,HOMEPROV,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,28 August 2024, £960.87 ,PO00045546,HOMEPROV,Purchase order

MARES S P A,Sports Equipment,28 August 2024," £3,144.75 ",PO00045548,SPORT2,Purchase order

FISK FIRE MAINTENANCE LIMITED,Building Repairs,28 August 2024, £260.00 ,PO00045551,BUILD07,Purchase order

DIAL A JET DRAINAGE LTD,Building Repairs,28 August 2024, £264.00 ,PO00045553,BUILD07,Purchase order

PARTNERS BY DESIGN,Stationary,28 August 2024, £430.00 ,PO00045554,STAT1,Purchase order

FRANCIS TAYLOR BUILDING,Consultancy,28 August 2024, £350.00 ,PO00045555,CONSULT,Purchase order

TERBERG MATECK UK LTD,Vehicle Maintenance,28 August 2024," £1,163.12 ",PO00045558,VEHIC8,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,28 August 2024, £309.12 ,PO00045560,VEHIC7,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,28 August 2024," £2,480.32 ",PO00045561,VEHIC7,Purchase order

CHELMSFORD AUTO ELECTRIC LTD,Vehicles Parts,28 August 2024, £276.00 ,PO00045562,VEHIC7,Purchase order

POLAR CREATIVE STUDIO LIMITED,Website,28 August 2024," £1,040.00 ",PO00045563,WEBSITE,Purchase order

HOUSING ACTION MANAGEMENT LIMITED,Homelessness Provision,28 August 2024," £6,864.00 ",PO00045565,HOMEPROV,Purchase order

VIP SECURITY (ESSEX) LTD,Security Personnel,28 August 2024," £1,501.33 ",PO00045567,SECUR4,Purchase order

VIP SECURITY (ESSEX) LTD,Security Personnel,28 August 2024, £673.68 ,PO00045568,SECUR4,Purchase order

REDACTED,Promotional Advertising,28 August 2024, £900.00 ,PO00045569,ADVRT1,Purchase order

JOHN FINCH PARTNERSHIP LTD,Property Management,28 August 2024," £11,440.00 ",PO00045572,PROP4,Purchase order

Nickolds Property Management,Homelessness Provision,28 August 2024," £5,145.00 ",PO00045573,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,28 August 2024," £5,670.00 ",PO00045574,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,28 August 2024," £5,405.00 ",PO00045575,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,28 August 2024," £5,775.00 ",PO00045576,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,28 August 2024," £5,040.00 ",PO00045577,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,28 August 2024," £5,760.00 ",PO00045578,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,28 August 2024," £5,565.00 ",PO00045579,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,28 August 2024," £4,970.00 ",PO00045580,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,28 August 2024," £5,580.00 ",PO00045581,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,28 August 2024," £5,180.00 ",PO00045582,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,28 August 2024," £4,900.00 ",PO00045583,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,28 August 2024," £5,670.00 ",PO00045584,HOMEPROV,Purchase order

NEW ERA FUELS LIMITED,Fuel,28 August 2024," £27,271.08 ",PO00045585,FUEL1,Purchase order

BOOKER LTD,Bar Stock,28 August 2024, £352.78 ,,CAT2,Direct Debit

Fountainfotos Ltd.,Photography,29 August 2024," £2,990.00 ",PO00045587,PHOTO,Purchase order

New Hope Rentals,Homelessness Provision,29 August 2024, £420.00 ,PO00045590,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,29 August 2024, £420.00 ,PO00045591,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,29 August 2024, £420.00 ,PO00045592,HOMEPROV,Purchase order

FRANCIS TAYLOR BUILDING,Consultancy,29 August 2024," £2,437.50 ",PO00045593,CONSULT,Purchase order

CORNERSTONE BARRISTERS,Consultancy,29 August 2024," £2,450.00 ",PO00045594,CONSULT,Purchase order

ECLIPSE SECURITY UK LTD,Security Personnel,29 August 2024," £1,650.00 ",PO00045595,SECUR4,Purchase order

GRANGEWOOD PLASTIC PACKAGING LTD,Street Cleaning Services,29 August 2024, £775.00 ,PO00045598,CLEAN5,Purchase order

BADDOW ROAD SUPPLIES LTD,Uniforms & Workwear (not PPE),29 August 2024, £527.73 ,PO00045600,UNIFORM,Purchase order

BRADLEY FAULKNER GROUND MAINTENANCE,Horticultural Services,29 August 2024," £1,350.00 ",PO00045601,HORT7,Purchase order

New Hope Rentals,Homelessness Provision,29 August 2024, £420.00 ,PO00045602,HOMEPROV,Purchase order

I-SEE ACCESS SOLUTIONS,Building Repairs,29 August 2024, £450.00 ,PO00045608,BUILD07,Purchase order

DIAL A JET DRAINAGE LTD,Building Repairs,29 August 2024, £290.00 ,PO00045610,BUILD07,Purchase order

NATIVE PROMOTIONS,Uniforms & Workwear (not PPE),29 August 2024, £363.95 ,PO00045611,UNIFORM,Purchase order

FULTON PAPER,Paper,29 August 2024, £650.00 ,PO00045613,PAPER,Purchase order

LAW ABSOLUTE,Temporary Staff,29 August 2024," £1,395.00 ",PO00045614,HR2,Purchase order

PLENTY OF THYME,Catering Supplies - Food & Drink,29 August 2024, £798.00 ,PO00045615,CAT2,Purchase order

PLENTY OF THYME,Catering Supplies - Food & Drink,29 August 2024, £362.50 ,PO00045617,CAT2,Purchase order

TRAVELERS INSURANCE COMPANY LTD,Insurance,29 August 2024," £2,500.00 ",PO00045620,INSURE,Purchase order

RICHARD BUCKNALL MANAGEMENT LTD,Performing Arts,29 August 2024," £1,279.29 ",PO00045625,PERFORM,Purchase order

ASHE GREEN CIVIL ENGINEERS LTD,Exterior Finish Works,29 August 2024, £715.00 ,PO00045627,BUILD03,Purchase order

PARACHUTE DIGITAL SOLUTIONS LIMITED,Website,29 August 2024, £460.00 ,PO00045628,WEBSITE,Purchase order

REDACTED,Consultancy,29 August 2024, £464.00 ,PO00045629,CONSULT,Purchase order

TOTALENERGIES G&P,Utilities Gas,29 August 2024," £44,271.42 ",,GAS,Direct Debit

TOTALENERGIES G&P,Utilities Gas,29 August 2024," £44,200.61 ",,GAS,Direct Debit

TOTALENERGIES G&P,Utilities Gas,29 August 2024," £39,685.39 ",,GAS,Direct Debit

New Hope Rentals,Homelessness Provision,30 August 2024, £420.00 ,PO00045631,HOMEPROV,Purchase order

ESSEX SUPPLIES (UK) LTD,Cleaning Services - External,30 August 2024, £625.89 ,PO00045632,CLEAN2,Purchase order

BADDOW ROAD SUPPLIES LTD,Recycling Services,30 August 2024," £3,010.80 ",PO00045634,RECYCL1,Purchase order

LABC EAST ANGLIA,Subscriptions,30 August 2024, £285.00 ,PO00045641,SUBS,Purchase order

