Supplier,Purpose of Spend,Date,Net Amount,Order Reference,Procurement Code,Type
Nickolds Property Management,Homelessness Provision,12 February 2025," £7,385.00 ",PO00050886,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,12 February 2025," £7,455.00 ",PO00050887,HOMEPROV,Purchase order

FAREWAY TAXIS,Homelessness Provision,12 February 2025, £420.00 ,PO00050888,HOMEPROV,Purchase order

GREENWORKS CONTROLLED ENVIRONMENTS LTD,Building Repairs,13 February 2025, £275.00 ,PO00050890,BUILD07,Purchase order

CHELMSFORD COUNCIL FOR VOLUNTARY SERVICE,Community Grants,13 February 2025," £6,050.00 ",PO00050893,GRANTS,Purchase order

FISK FIRE MAINTENANCE LIMITED,Building Repairs,13 February 2025, £500.02 ,PO00050897,BUILD07,Purchase order

DIRECT TYRE MANAGEMENT LTD,Vehicle Maintenance,13 February 2025, £864.50 ,PO00050903,VEHIC8,Purchase order

RENTOKIL INITIAL SERVICES T/A INITIAL WASHROOMS,Cleaning Services - External,13 February 2025, £834.80 ,PO00050905,CLEAN2,Purchase order

FISK FIRE MAINTENANCE LIMITED,Building Repairs,13 February 2025, £816.00 ,PO00050907,BUILD07,Purchase order

CHIPSIDE LTD,Statutory Advertising,13 February 2025, £414.54 ,PO00050908,ADVRT2,Purchase order

TMP (UK) LTD,Statutory Advertising,13 February 2025, £660.00 ,PO00050909,ADVRT2,Purchase order

TMP (UK) LTD,Statutory Advertising,13 February 2025, £538.55 ,PO00050910,ADVRT2,Purchase order

TMP (UK) LTD,Statutory Advertising,13 February 2025, £600.45 ,PO00050911,ADVRT2,Purchase order

TMP (UK) LTD,Statutory Advertising,13 February 2025, £562.78 ,PO00050912,ADVRT2,Purchase order

TMP (UK) LTD,Statutory Advertising,13 February 2025, £367.19 ,PO00050913,ADVRT2,Purchase order

TMP (UK) LTD,Statutory Advertising,13 February 2025, £660.00 ,PO00050914,ADVRT2,Purchase order

Dazzling Entertainment Ltd.,Performing Arts,13 February 2025," £3,995.73 ",PO00050915,PERFORM,Purchase order

SOUND ASSOCIATES LIMITED,Performing Arts,13 February 2025, £565.50 ,PO00050916,PERFORM,Purchase order

PHIL ALDRIDGE PRODUCTIONS LTD,Performing Arts,13 February 2025," £20,677.92 ",PO00050917,PERFORM,Purchase order

ENTERTAINERS SHOW PROVIDERS,Performing Arts,13 February 2025," £8,622.44 ",PO00050918,PERFORM,Purchase order

WILLIAM DE FERRERS SCHOOL (POOL GAS),Electricity (Utility),13 February 2025," £4,749.56 ",PO00050919,ELEC,Purchase order

WILLIAM DE FERRERS SCHOOL (POOL GAS),Gas (Utility),13 February 2025," £8,601.03 ",PO00050920,GAS,Purchase order

DUNMOW WASTE MANAGEMENT,Waste Collection Services,13 February 2025, £295.00 ,PO00050921,WASTE1,Purchase order

WYBONE LTD,Street Furniture,13 February 2025," £2,981.91 ",PO00050922,STFURN,Purchase order

AUTO JET,Vehicle Maintenance,13 February 2025," £1,535.00 ",PO00050923,VEHIC8,Purchase order

ESSEX COUNTY COUNCIL,Waste Disposal Services,13 February 2025," £52,885.38 ",PO00050924,WASTE2,Purchase order

AUTO JET,Vehicle Maintenance,13 February 2025," £1,460.00 ",PO00050925,VEHIC8,Purchase order

AUTO JET,Vehicle Maintenance,13 February 2025, £915.00 ,PO00050926,VEHIC8,Purchase order

NEW ERA FUELS LIMITED,Fuel,13 February 2025," £11,911.20 ",PO00050930,FUEL1,Purchase order

DG ACCESSIBLE DESIGNS LTD,DFGS Grant,13 February 2025, £420.00 ,PO00050934,DFGS,Purchase order

PROPERTY STOP,Homelessness Provision,14 February 2025," £28,355.00 ",PO00050941,HOMEPROV,Purchase order

PROPERTY STOP,Homelessness Provision,14 February 2025," £27,790.00 ",PO00050942,HOMEPROV,Purchase order

DOCUMENT OUTPUT SOLUTIONS UK LTD,Digital Maintenance & Support,14 February 2025," £26,539.80 ",PO00050943,DIGIT6,Purchase order

DIAL A JET DRAINAGE LTD,Traffic,14 February 2025, £280.00 ,PO00050944,TRAFF5,Purchase order

PHOENIX SOFTWARE LTD,Software,14 February 2025, £593.83 ,PO00050946,DIGIT7,Purchase order

COGNIV8 LTD,Consultancy,14 February 2025," £7,440.00 ",PO00050949,CONSULT,Purchase order

NATURESCAPE WILDFLOWERS LLP,Seeds & Plants,14 February 2025," £1,148.00 ",PO00050953,HORT2,Purchase order

OPTIMUM OILS LTD,Vehicles Parts,14 February 2025," £6,820.00 ",PO00050954,VEHIC7,Purchase order

NEW ERA FUELS LIMITED,Fuel,14 February 2025," £29,779.49 ",PO00050955,FUEL1,Purchase order

AUTO JET,Vehicle Maintenance,14 February 2025," £1,625.00 ",PO00050956,VEHIC8,Purchase order

ASHE GREEN CIVIL ENGINEERS LTD,Horticultural Services,14 February 2025, £585.00 ,PO00050957,HORT7,Purchase order

M J FENCING LTD,Horticultural Services,14 February 2025, £610.00 ,PO00050958,HORT7,Purchase order

TMP (UK) LTD,Statutory Advertising,14 February 2025, £887.30 ,PO00050963,ADVRT2,Purchase order

BARCLAYCARD,Banking,14 February 2025," £3,481.80 ",,FIN2,Direct Debit

M J FENCING LTD,Fencing,17 February 2025, £780.00 ,PO00050966,FENCE,Purchase order

COMPLETE SPORTS SERVICE,Fitness Equipment,17 February 2025, £333.00 ,PO00050971,SPORT3,Purchase order

MARSHALLS INTERNATIONAL LTD,Digital Maintenance & Support,17 February 2025, £745.00 ,PO00050973,DIGIT6,Purchase order

PPF Variopool Ltd,Digital Maintenance & Support,17 February 2025," £3,926.41 ",PO00050974,DIGIT6,Purchase order

ECLIPSE SECURITY UK LTD,Security Personnel,17 February 2025, £270.00 ,PO00050975,SECUR4,Purchase order

CHELMSFORD IMPROVEMENT DISTRICT LIMITED,Community Grants,17 February 2025," £2,000.00 ",PO00050976,GRANTS,Purchase order

PALL MALL PREMIER CARS,Vehicles - Private Motor,17 February 2025, £368.00 ,PO00050977,VEHIC1,Purchase order

HAYS MONTROSE,Temporary Staff,17 February 2025, £780.35 ,PO00050978,HR2,Purchase order

HAYS MONTROSE,Temporary Staff,17 February 2025, £780.35 ,PO00050979,HR2,Purchase order

REDACTED,Performing Arts,17 February 2025, £400.00 ,PO00050986,PERFORM,Purchase order

Empower Arts,Performing Arts,17 February 2025, £320.00 ,PO00050991,PERFORM,Purchase order

LANDSCAPE SUPPLY COMPANY,Vehicle Tools and Equipment,17 February 2025, £791.50 ,PO00050996,VEHIC10,Purchase order

Easy Weddings Ltd,Events,17 February 2025, £500.00 ,PO00050997,EVENTS,Purchase order

HANDMADE BY HAN,Events,17 February 2025, £320.97 ,PO00050999,EVENTS,Purchase order

KNIGHT DESIGN INTERIORS,Events,17 February 2025, £307.57 ,PO00051001,EVENTS,Purchase order

REDACTED,Events,17 February 2025, £409.15 ,PO00051002,EVENTS,Purchase order

REDACTED,Events,17 February 2025, £326.48 ,PO00051003,EVENTS,Purchase order

MONA INCE T/A MONA MARNELL GLASS,Events,17 February 2025, £630.08 ,PO00051006,EVENTS,Purchase order

POINT 13 MEDIA,Promotional Advertising,17 February 2025, £315.00 ,PO00051012,ADVRT1,Purchase order

RIGHT DIGITAL SOLUTIONS LIMITED,Digital Leases,17 February 2025," £3,710.44 ",PO00051014,DIGIT1,Purchase order

REDACTED,Design,17 February 2025, £250.00 ,PO00051015,ADVRT3,Purchase order

TMP (UK) LTD,Statutory Advertising,17 February 2025, £267.95 ,PO00051018,ADVRT2,Purchase order

The Average Scientist,Performing Arts,17 February 2025," £2,271.96 ",PO00051019,PERFORM,Purchase order

TAP FACTORY PRODUCTIONS Ltd,Performing Arts,17 February 2025," £8,274.05 ",PO00051020,PERFORM,Purchase order

Password Productions Ltd,Performing Arts,17 February 2025," £8,650.28 ",PO00051021,PERFORM,Purchase order

REDACTED,Performing Arts,17 February 2025, £708.61 ,PO00051022,PERFORM,Purchase order

The BRICK People Ltd,Performing Arts,17 February 2025, £950.00 ,PO00051023,PERFORM,Purchase order

LACONS BREWERY LIM,Bar Stock,17 February 2025," £1,949.19 ",,CAT2,Direct Debit

O2,Telecoms,17 February 2025," £2,388.34 ",,DIGIT8,Direct Debit

NPOWER,Utilities Gas,17 February 2025," £5,272.74 ",,GAS,Direct Debit

WESTFIELD CONT HEA,Insurance,17 February 2025," £6,658.00 ",,HR2,Direct Debit

NPOWER,Utilities Gas,17 February 2025," £22,900.03 ",,GAS,Direct Debit

NATWEST ONECARD,Banking,17 February 2025," £69,001.12 ",,FIN2,Direct Debit

TELEFONICA O2 UK LTD,Telecommunitcations,18 February 2025," £2,123.00 ",PO00051027,DIGIT8,Purchase order

RMC Business Solutions Ltd,Street & Traffic Mgt Planning,18 February 2025," £10,450.00 ",PO00051029,TRAFF3,Purchase order

New Hope Rentals,Homelessness Provision,18 February 2025," £9,480.00 ",PO00051031,HOMEPROV,Purchase order

The Rent Guarantee Company Ltd,Homelessness Provision,18 February 2025," £3,808.00 ",PO00051032,HOMEPROV,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,18 February 2025, £350.00 ,PO00051033,HOMEPROV,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,18 February 2025," £1,263.93 ",PO00051034,HOMEPROV,Purchase order

VIP SECURITY (ESSEX) LTD,Temporary Staff,18 February 2025, £275.25 ,PO00051036,HR2,Purchase order

VIP SECURITY (ESSEX) LTD,Security Personnel,18 February 2025," £1,045.11 ",PO00051037,SECUR4,Purchase order

PLENTY OF THYME,Catering Supplies - Food & Drink,18 February 2025, £268.50 ,PO00051038,CAT2,Purchase order

The Lockfather limited,Building Repairs,18 February 2025, £413.34 ,PO00051043,BUILD07,Purchase order

ARTS MARKETING ASSOCIATION,Promotional Advertising,18 February 2025, £450.00 ,PO00051044,ADVRT1,Purchase order

ORONA LTD,Engineering Services,18 February 2025, £434.50 ,PO00051045,ENGINEER,Purchase order

The Handmade Food Company,Catering Services - External,18 February 2025, £275.00 ,PO00051047,CAT1,Purchase order

MEDIGOLD HEALTH CONSULTANCY LIMITED,Healthcare Fees,18 February 2025," £2,459.50 ",PO00051049,HEALTH3,Purchase order

M J FENCING LTD,Fencing,18 February 2025, £690.00 ,PO00051052,FENCE,Purchase order

POOLPOD PRODUCTS LIMITED,Property Maintenance,18 February 2025," £1,612.39 ",PO00051053,PROP3,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,18 February 2025," £2,590.00 ",PO00051055,HR2,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,18 February 2025," £2,664.00 ",PO00051056,HR2,Purchase order

WOODHAM FERRERS VILLAGE HALL,Election Services,18 February 2025, £250.00 ,PO00051057,LEGAL2,Purchase order

CORPORATE MAILING SOLUTIONS,Election Services,18 February 2025, £701.25 ,PO00051058,LEGAL2,Purchase order

POSITIVE WASTE SOLUTIONS LTD,Asbestos Removal,18 February 2025, £680.00 ,PO00051069,ASBESTOS,Purchase order

Venue Directory,Room Hire,18 February 2025," £1,356.10 ",PO00051071,ROOM,Purchase order

HERITAGE INTERACTIVE LTD,Software,18 February 2025," £1,750.00 ",PO00051076,LICENCE,Purchase order

CHELMER HOUSING PARTNERSHIP,Homelessness Provision,18 February 2025," £21,510.90 ",PO00051077,HOMEPROV,Purchase order

JACOBS CERTIFICATED BAILIFFS,Debt Collection & Recovery,18 February 2025," £4,413.12 ",PO00051080,DEBT,Purchase order

ESSEX COMMUNITY FOUNDATION,Subscriptions,18 February 2025, £250.00 ,PO00051081,SUBS,Purchase order

makin projects limited,Performing Arts,18 February 2025," £1,330.44 ",PO00051082,PERFORM,Purchase order

GRAHAM PLATTS MANAGEMENT,Performing Arts,18 February 2025," £5,782.75 ",PO00051084,PERFORM,Purchase order

Phil McIntyre Live Ltd,Performing Arts,18 February 2025," £1,711.47 ",PO00051085,PERFORM,Purchase order

Secret Planet Limited,Performing Arts,18 February 2025, £591.34 ,PO00051086,PERFORM,Purchase order

Business Funding Research Ltd,Digital Consumables,18 February 2025," £10,000.00 ",PO00051087,DIGIT2,Purchase order

TRAVELODG TRAVELODGE,HOUSING,18 February 2025, £284.95 ,,,Procurement card

AUTOGLASS BEDFORD,SEPP,18 February 2025, £292.91 ,,,Procurement card

DVLA VEHICLE TAX 0300 1234321,PARKS AND GREEN SPACES,18 February 2025, £337.50 ,,,Procurement card

Bins for Gym,Riverside,18 February 2025, £402.00 ,,,Procurement card

SHELTER TRADING LTD LONDON,HOUSING,18 February 2025, £408.00 ,,,Procurement card

NPLQ Course for Feb 2025 - The attached receipt shows £488 as incorporates £61 invoice too,RIVERSIDE,18 February 2025, £427.00 ,,,Procurement card

B & Q 1188 CHELMSFORDWood & materials for Our Chelmsford Gallery,MUSEUM,18 February 2025, £465.03 ,,,Procurement card

RS COMPONENTS 08457 201201Legionella probes for temp testing water in Parks.,GROUNDS MAINTENANCE,18 February 2025, £479.88 ,,,Procurement card

TRAVELODG TRAVELODGE,HOUSING,18 February 2025, £537.63 ,,,Procurement card

PAYPAL  DANSLEEC2LT 35314369001,"MARKETING, ENGAGEMENT AND EVENTS",18 February 2025, £588.00 ,,,Procurement card

FACEBK  2KC7ALY9K2 FB.ME/ADS,"MARKETING, ENGAGEMENT AND EVENTS",18 February 2025, £700.00 ,,,Procurement card

FACEBK  VHNSZJU9K2 FB.ME/ADS,"MARKETING, ENGAGEMENT AND EVENTS",18 February 2025, £700.00 ,,,Procurement card

TRAVELODG TRAVELODGE,Housing,18 February 2025," £1,261.39 ",,,Procurement card

BOOKER LTD,Bar Stock,18 February 2025," £1,363.39 ",,CAT2,Direct Debit

SPEKTRIX LIMITED,Telecoms,18 February 2025," £10,374.88 ",,DIGIT8,Direct Debit

7 2 7 TRUCK & VAN PARTS SPECIALIST,Vehicles Parts,19 February 2025," £1,366.13 ",PO00051090,VEHIC7,Purchase order

7 2 7 TRUCK & VAN PARTS SPECIALIST,Vehicles Parts,19 February 2025, £355.47 ,PO00051091,VEHIC7,Purchase order

Phil McIntyre Live Ltd,Performing Arts,19 February 2025," £9,080.48 ",PO00051095,PERFORM,Purchase order

Nickolds Property Management,Homelessness Provision,19 February 2025," £7,070.00 ",PO00051096,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,19 February 2025," £8,235.00 ",PO00051097,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,19 February 2025," £7,665.00 ",PO00051098,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,19 February 2025," £8,215.00 ",PO00051099,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,19 February 2025," £7,385.00 ",PO00051100,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,19 February 2025," £7,455.00 ",PO00051101,HOMEPROV,Purchase order

HYBRID ECOLOGY LTD,Tree Management Services,19 February 2025," £3,250.00 ",PO00051103,TREE,Purchase order

Conor Fenelon - Acorns Equine Clinic,Veterinary Services,19 February 2025, £715.50 ,PO00051111,ANIMAL3,Purchase order

HAYS MONTROSE,Temporary Staff,19 February 2025," £21,294.91 ",PO00051112,HR2,Purchase order

LOGISTICS UK,Subscriptions,19 February 2025," £1,450.00 ",PO00051113,SUBS,Purchase order

Clive John Productions Ltd,Performing Arts,19 February 2025," £6,212.22 ",PO00051116,PERFORM,Purchase order

Brace Digital Limited,Website,19 February 2025," £1,350.00 ",PO00051122,WEBSITE,Purchase order

PJD Productions Limited,Performing Arts,19 February 2025," £4,237.01 ",PO00051123,PERFORM,Purchase order

CHELMER HOUSING PARTNERSHIP,Homelessness Provision,19 February 2025," £48,352.75 ",PO00051127,HOMEPROV,Purchase order

TELEFONICA INCENTIVE FUND,Mobile Devices,19 February 2025, £949.00 ,PO00051129,DIGIT9,Purchase order

TRAVELERS INSURANCE COMPANY LTD,Insurance,19 February 2025," £2,500.00 ",PO00051132,INSURE,Purchase order

ICE TECH UK,Digital Maintenance & Support,19 February 2025," £1,225.00 ",PO00051137,DIGIT6,Purchase order

NATIVE PROMOTIONS,Uniforms & Workwear (not PPE),19 February 2025, £276.60 ,PO00051138,UNIFORM,Purchase order

EMS,Lift Maintenance,19 February 2025, £312.07 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,19 February 2025, £327.75 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,19 February 2025, £356.73 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,19 February 2025, £363.14 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,19 February 2025, £377.90 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,19 February 2025, £465.22 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,19 February 2025, £517.56 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,19 February 2025, £570.25 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,19 February 2025, £693.94 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,19 February 2025, £728.73 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,19 February 2025, £837.99 ,,LIFT2,Direct Debit

TERBERG MATECK UK LTD,Training / Course Fees,20 February 2025, £900.00 ,PO00051139,TRG1,Purchase order

THE HELPING HAND COMPANY,PPE Workwear,20 February 2025," £1,434.40 ",PO00051140,PPE1,Purchase order

LASER ELECTRICAL SERVICES LTD,Building Repairs,20 February 2025, £282.66 ,PO00051142,BUILD07,Purchase order

BARCHAM TREES P L C,Trees & Shrubs,20 February 2025," £1,960.00 ",PO00051143,HORT6,Purchase order

FENN WRIGHT,Consultancy,20 February 2025," £1,856.00 ",PO00051145,CONSULT,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,20 February 2025, £801.22 ,PO00051146,SIGN4,Purchase order

REDACTED,Performing Arts,20 February 2025, £961.80 ,PO00051147,PERFORM,Purchase order

SAFE & SOUND LIMITED,Building Security,20 February 2025, £533.57 ,PO00051155,SECUR1,Purchase order

Firework Crazy Limited,Events,20 February 2025, £583.33 ,PO00051156,EVENTS,Purchase order

CERTAS ENERGY         CPL,Heating Oil,20 February 2025," £2,562.60 ",PO00051158,HEATOIL,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,21 February 2025, £445.37 ,PO00051160,VEHIC7,Purchase order

Peterborough City Council,Debt Collection & Recovery,21 February 2025, £463.65 ,PO00051165,DEBT,Purchase order

DIAL A JET DRAINAGE LTD,Building Repairs,21 February 2025, £268.00 ,PO00051166,BUILD07,Purchase order

6 PUMP COURT CHAMBERS,Legal Advocacy,21 February 2025," £1,000.00 ",PO00051167,LEGAL1,Purchase order

ASTUTIS LTD,Training / Course Fees,21 February 2025," £1,470.00 ",PO00051172,TRG1,Purchase order

ESSEX SUPPLIES (UK) LTD,Cleaning Supplies,21 February 2025, £350.57 ,PO00051175,CLEAN1,Purchase order

EAST OF ENGLAND LOCAL GOVERNMENT ASSOCIATION,Training / Course Fees,21 February 2025, £745.00 ,PO00051178,TRG1,Purchase order

TECHNOGYM,Fitness Instructors,21 February 2025, £448.80 ,,SPORT3,Direct Debit

WORLDPAY,Banking,21 February 2025," £1,057.26 ",,FIN2,Direct Debit

EDFENERGY CUST PLC,Utilities Gas,21 February 2025," £3,905.16 ",,GAS,Direct Debit

EDFENERGY CUST PLC,Utilities Gas,21 February 2025," £4,757.90 ",,GAS,Direct Debit

EDFENERGY CUST PLC,Utilities Gas,21 February 2025," £5,240.53 ",,GAS,Direct Debit

EDFENERGY CUST PLC,Utilities Gas,21 February 2025," £5,768.44 ",,GAS,Direct Debit

AUTO JET,Vehicle Maintenance,24 February 2025, £950.00 ,PO00051183,VEHIC8,Purchase order

AUTO JET,Vehicle Maintenance,24 February 2025," £1,625.00 ",PO00051184,VEHIC8,Purchase order

AUTO JET,Vehicle Maintenance,24 February 2025," £1,120.00 ",PO00051185,VEHIC8,Purchase order

NABMA,Subscriptions,24 February 2025, £868.00 ,PO00051186,SUBS,Purchase order

GB ADAPTATIONS,DFGS Grant,24 February 2025," £6,042.00 ",PO00051188,DFGS,Purchase order

PITNEY BOWES LTD,Postage,24 February 2025, £806.16 ,PO00051189,MAIL1,Purchase order

SOUND ASSOCIATES LIMITED,Performing Arts,24 February 2025, £734.00 ,PO00051190,PERFORM,Purchase order

HAYS MONTROSE,Temporary Staff,24 February 2025, £780.35 ,PO00051191,HR2,Purchase order

HAYS MONTROSE,Temporary Staff,24 February 2025, £780.35 ,PO00051192,HR2,Purchase order

HEAVYHAUL (CHELMSFORD) LTD,Vehicle Recovery,24 February 2025, £252.50 ,PO00051194,VEHIC9,Purchase order

PARK AVENUE RECRUITMENT LIMITED,Temporary Staff,24 February 2025," £1,625.00 ",PO00051196,HR2,Purchase order

ASHGROVE TRADING,Stationary,24 February 2025, £337.60 ,PO00051197,STAT1,Purchase order

RICHARD BUCKNALL MANAGEMENT LTD,Performing Arts,24 February 2025," £4,626.08 ",PO00051202,PERFORM,Purchase order

DELTA COMPUTER SERVICES,Cloud Services,24 February 2025," £3,534.14 ",PO00051208,DIGIT3,Purchase order

The Rent Guarantee Company Ltd,Homelessness Provision,24 February 2025," £3,808.00 ",PO00051211,HOMEPROV,Purchase order

PP Refurbishments,DFGS Grant,24 February 2025," £13,359.94 ",PO00051215,DFGS,Purchase order

BRADLEY FAULKNER GROUND MAINTENANCE,Tree Management Services,24 February 2025," £5,240.00 ",PO00051216,TREE,Purchase order

COMPLETE CONSTRUCTION,Building Repairs,24 February 2025, £510.00 ,PO00051218,BUILD07,Purchase order

SOUND DYNAMICS LTD,Fitness Equipment,24 February 2025, £412.46 ,PO00051221,SPORT3,Purchase order

J P LENNARD LTD,Sports Equipment,24 February 2025, £499.24 ,PO00051222,SPORT2,Purchase order

CORPORATE MAILING SOLUTIONS,Election Services,24 February 2025," £1,749.58 ",PO00051226,LEGAL2,Purchase order

Witham Forge Limited,Building Repairs,24 February 2025, £280.00 ,PO00051233,BUILD07,Purchase order

The Handmade Food Company,Catering Services - External,24 February 2025, £341.00 ,PO00051234,CAT1,Purchase order

EBS DIRECT DEBITS,Banking,24 February 2025, £316.10 ,,FIN2,Direct Debit

ANGLIAN WATER BUSI,Water,24 February 2025," £5,355.35 ",,WATER,Direct Debit

EDFENERGY CUST PLC,Utilities Gas,24 February 2025," £5,572.29 ",,GAS,Direct Debit

NPOWER,Utilities Gas,24 February 2025," £9,282.33 ",,GAS,Direct Debit

LAMPWICK CARE LIMITED,Homelessness Provision,25 February 2025," £1,213.93 ",PO00051243,HOMEPROV,Purchase order

CHAMPION SERVICES GROUP,Building Repairs,25 February 2025," £1,925.00 ",PO00051244,BUILD07,Purchase order

PLENTY OF THYME,Catering Supplies - Food & Drink,25 February 2025, £358.00 ,PO00051246,CAT2,Purchase order

DUNMOW WASTE MANAGEMENT,Waste Collection Services,25 February 2025, £750.00 ,PO00051247,WASTE1,Purchase order

EVENT SOUND AND LIGHT,Performing Arts,25 February 2025, £285.00 ,PO00051248,PERFORM,Purchase order

ANTHONY COLLINS SOLICITORS LLP,Consultancy,25 February 2025," £3,027.84 ",PO00051251,CONSULT,Purchase order

FISK FIRE MAINTENANCE LIMITED,Building Repairs,25 February 2025, £559.75 ,PO00051252,BUILD07,Purchase order

FISK FIRE MAINTENANCE LIMITED,Building Repairs,25 February 2025, £535.80 ,PO00051253,BUILD07,Purchase order

J D ROBERTSON & CO LTD,Vehicle Hire,25 February 2025, £913.24 ,PO00051256,VEHIC5,Purchase order

COMPLETE CONSTRUCTION,Building Repairs,25 February 2025," £1,385.00 ",PO00051262,BUILD07,Purchase order

CELLAR TWELVE LTD,Performing Arts,25 February 2025, £275.50 ,PO00051264,PERFORM,Purchase order

Elm Valley Foods Ltd,Performing Arts,25 February 2025, £646.00 ,PO00051269,PERFORM,Purchase order

Radio City Beer Works Limited,Performing Arts,25 February 2025, £336.00 ,PO00051270,PERFORM,Purchase order

Yorkshire Crisp Company Limited,Performing Arts,25 February 2025, £403.92 ,PO00051271,PERFORM,Purchase order

VIP SECURITY (ESSEX) LTD,Security Personnel,25 February 2025," £2,116.16 ",PO00051275,SECUR4,Purchase order

M J FENCING LTD,Street Furniture,25 February 2025, £650.00 ,PO00051277,STFURN,Purchase order

New Hope Rentals,Homelessness Provision,25 February 2025," £9,960.00 ",PO00051280,HOMEPROV,Purchase order

COMPLETE CONSTRUCTION,Building Repairs,25 February 2025, £300.00 ,PO00051282,BUILD07,Purchase order

36 ZERO UK LTD,Photography,25 February 2025," £1,680.00 ",PO00051283,PHOTO,Purchase order

NORWELL LAPLEY PRODUCTIONS LTD,Performing Arts,25 February 2025," £11,037.70 ",PO00051285,PERFORM,Purchase order

LIVE NATION (MUSIC) UK LTD,Performing Arts,25 February 2025," £7,472.69 ",PO00051286,PERFORM,Purchase order

COOPER KEYS CHELMSFORD CMKeys cut from masters for Parks areas.,GROUNDS MAINTENANCE,25 February 2025, £308.97 ,,,Procurement card

"Flight case, monitor mount, desk cover, desk lights, Sennheiser Ci1",BUILDING,25 February 2025, £330.90 ,,,Procurement card

DVLA VEHICLE TAX  - EN67YJY,STREET CARE AND PERFORMANCE,25 February 2025, £337.50 ,,,Procurement card

DVLA VEHICLE TAX - AE16VHT,STREET CARE AND PERFORMANCE,25 February 2025, £337.50 ,,,Procurement card

DVLA VEHICLE TAX - EY15ZNH,STREET CARE AND PERFORMANCE,25 February 2025, £337.50 ,,,Procurement card

Chairs for Sports Hall,Riverside,25 February 2025, £348.00 ,,,Procurement card

DVLA VEHICLE TAX - VX14LJV,STREET CARE AND PERFORMANCE,25 February 2025, £452.50 ,,,Procurement card

DVLA VEHICLE TAX - VX14LJY,STREET CARE AND PERFORMANCE,25 February 2025, £452.50 ,,,Procurement card

DVLA VEHICLE TAX - VX14LJZ,STREET CARE AND PERFORMANCE,25 February 2025, £452.50 ,,,Procurement card

DVLA VEHICLE TAX - VX14LKA,STREET CARE AND PERFORMANCE,25 February 2025, £452.50 ,,,Procurement card

DVLA VEHICLE TAX - VX15KJJ,STREET CARE AND PERFORMANCE,25 February 2025, £452.50 ,,,Procurement card

DVLA VEHICLE TAX - VX15KPP,STREET CARE AND PERFORMANCE,25 February 2025, £452.50 ,,,Procurement card

DVLA VEHICLE TAX - VX24ZJJ,STREET CARE AND PERFORMANCE,25 February 2025, £452.50 ,,,Procurement card

DVLA VEHICLE TAX - VX24ZJK,STREET CARE AND PERFORMANCE,25 February 2025, £452.50 ,,,Procurement card

WWW.JOEANDSEPHS.CO.UK WATFORD,THEATRES,25 February 2025, £454.18 ,,,Procurement card

DVLA VEHICLE TAX - VN60CVR,STREET CARE AND PERFORMANCE,25 February 2025, £497.50 ,,,Procurement card

Black Outs for Skylights - HOWEVER THIS HAS BEEN FULLY REFUNDED,RIVERSIDE,25 February 2025, £506.27 ,,,Procurement card

TRAVELODG TRAVELODGE,Housing,25 February 2025, £584.16 ,,,Procurement card

WWW.LOCAL.GOV.UK LONDON,CHIEF EXECUTIVE OFFICE,25 February 2025, £693.60 ,,,Procurement card

FACEBK  37FYUGGZ52 FB.ME/ADS,"MARKETING, ENGAGEMENT AND EVENTS",25 February 2025, £719.00 ,,,Procurement card

TRAVELODG TRAVELODGE,HOUSING,25 February 2025, £947.01 ,,,Procurement card

TRAVELODG TRAVELODGE,HOUSING,25 February 2025," £1,057.21 ",,,Procurement card

TRAVELODG TRAVELODGE,HOUSING,25 February 2025," £1,112.31 ",,,Procurement card

