Supplier,Purpose of Spend,Date,Net Amount,Order Reference,Procurement Code,Type
TMP (UK) LTD,Statutory Advertising,22/07/2024, £615.05 ,PO00044409,ADVRT2,Purchase order

VIP SECURITY (ESSEX) LTD,Security Personnel,22/07/2024, £705.74 ,PO00044408,SECUR4,Purchase order

VOLMARY LIMITED,Seeds & Plants,22/07/2024, £447.16 ,PO00044395,HORT2,Purchase order

Adventure Forest Ltd T/a Go Ape,Events,23/07/2024," £2,229.00 ",PO00044467,EVENTS,Purchase order

AMAZON  204-5297990-35 LONDON,COMMUNITY SPORT & WELLBEING,23/07/2024, £285.76 ,,,Procurement card

AUTO JET,Vehicle Maintenance,23/07/2024, £485.00 ,PO00044482,VEHIC8,Purchase order

AUTO JET,Vehicle Maintenance,23/07/2024, £835.00 ,PO00044485,VEHIC8,Purchase order

AUTO JET,Vehicle Maintenance,23/07/2024," £1,460.00 ",PO00044484,VEHIC8,Purchase order

AUTO JET,Vehicle Maintenance,23/07/2024," £1,540.00 ",PO00044483,VEHIC8,Purchase order

AVC WISE LTD,Pension Funds,23/07/2024, £492.86 ,PO00044486,PENSION,Purchase order

BISHOPS PRINTERS,Postage,23/07/2024," £2,431.66 ",PO00044461,MAIL1,Purchase order

BISHOPS PRINTERS,Printing & Reprographic Services - External,23/07/2024," £7,695.00 ",PO00044436,PRINT,Purchase order

BOOKER LTD,Bar Stock,23/07/2024," £2,059.10 ",,CAT2,Direct Debit

CAPITA BUSINESS SERVICES LTD,Digital Leases,23/07/2024," £3,710.44 ",PO00044460,DIGIT1,Purchase order

COGNIV8 LTD,Consultancy,23/07/2024," £4,880.00 ",PO00044417,CONSULT,Purchase order

CORNERSTONE BARRISTERS,Legal Advocacy,23/07/2024," £2,000.00 ",PO00044480,LEGAL1,Purchase order

DVLA VEHICLE TAX - ET21KHW,STREET CARE AND PERFORMANCE,23/07/2024, £337.50 ,,,Procurement card

EBS DIRECT DEBITS,Banking,23/07/2024, £310.34 ,,FIN2,Direct Debit

FACEBK  U85KBA8AK2 FB.ME/ADS,"MARKETING, ENGAGEMENT AND EVENTS",23/07/2024, £700.00 ,,,Procurement card

HHSRS enforcement Training - Estelle Agnew,PUBLIC HEALTH AND PROTECTION,23/07/2024, £280.00 ,,,Procurement card

HOUSING ACTION MANAGEMENT LIMITED,Homelessness Provision,23/07/2024," £8,524.00 ",PO00044420,HOMEPROV,Purchase order

HS Membership,HR,23/07/2024, £268.00 ,,,Procurement card

IMPATIENT PRODUCTIONS LTD,Performing Arts,23/07/2024," £7,116.61 ",PO00044442,PERFORM,Purchase order

INVISICHEM TECHNOLOGIES LIMITED,PPE Workwear,23/07/2024," £1,833.82 ",PO00044452,PPE1,Purchase order

JOHN FINCH PARTNERSHIP LTD,Property Management,23/07/2024, £650.00 ,PO00044471,PROP4,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,23/07/2024, £678.93 ,PO00044488,HOMEPROV,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,23/07/2024," £1,236.79 ",PO00044476,HOMEPROV,Purchase order

LANDSCAPE SUPPLY COMPANY,Vehicle Tools and Equipment,23/07/2024, £271.38 ,PO00044481,VEHIC10,Purchase order

New Hall Wine Estate,Performing Arts,23/07/2024, £835.56 ,PO00044423,PERFORM,Purchase order

New Hope Rentals,Homelessness Provision,23/07/2024, £420.00 ,PO00044421,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,23/07/2024, £420.00 ,PO00044422,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,23/07/2024, £420.00 ,PO00044447,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,23/07/2024, £420.00 ,PO00044448,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,23/07/2024, £420.00 ,PO00044449,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,23/07/2024, £420.00 ,PO00044450,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,23/07/2024, £420.00 ,PO00044451,HOMEPROV,Purchase order

Philip Grahame International Ltd,Performing Arts,23/07/2024," £1,259.82 ",PO00044433,PERFORM,Purchase order

PLENTY OF THYME,Catering Supplies - Food & Drink,23/07/2024, £922.50 ,PO00044446,CAT2,Purchase order

PORTAKABIN LTD,Election Services,23/07/2024," £1,879.00 ",PO00044458,LEGAL2,Purchase order

Redacted,Performing Arts,23/07/2024, £250.00 ,PO00044440,PERFORM,Purchase order

RLSS UK ENTERPRISES LTD,Training / Course Fees,23/07/2024, £610.00 ,PO00044453,TRG1,Purchase order

ROYAL MAIL,Election Services,23/07/2024," £1,365.00 ",PO00044457,LEGAL2,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,23/07/2024," £2,590.00 ",PO00044454,HR2,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,23/07/2024," £2,664.00 ",PO00044455,HR2,Purchase order

SHELL U.K. LIMITED,Fuel,23/07/2024," £3,449.41 ",,FUEL1,Direct Debit

Stef & Philips Ltd,Homelessness Provision,23/07/2024," £11,771.00 ",PO00044419,HOMEPROV,Purchase order

SWIFT WELDING LTD,Vehicle Maintenance,23/07/2024," £1,039.40 ",PO00044490,VEHIC8,Purchase order

VDC TRADING LIMITED,Performing Arts,23/07/2024," £1,841.57 ",PO00044434,PERFORM,Purchase order

Witham Forge Limited,Playground Maintenance,23/07/2024," £3,280.00 ",PO00044473,PLAY2,Purchase order

WWW.ICM.ORG.UK PETERBOROUGH,ACCOUNTANCY,23/07/2024, £319.20 ,,,Procurement card

 CPM:Digital,Recycling Services,24/07/2024," £4,680.00 ",PO00044538,RECYCL1,Purchase order

BARCLAYCARD,Banking,24/07/2024, £754.32 ,,FIN2,Direct Debit

BISHOPS PRINTERS,Postage,24/07/2024, £576.00 ,PO00044507,MAIL1,Purchase order

Blackwater Tree Specialists,Tree Management Services,24/07/2024," £1,725.00 ",PO00044534,TREE,Purchase order

COMPLETE CONSTRUCTION,Building Repairs,24/07/2024, £645.00 ,PO00044500,BUILD07,Purchase order

JACOBS CERTIFICATED BAILIFFS,Debt Collection & Recovery,24/07/2024, £902.70 ,PO00044544,DEBT,Purchase order

M J FENCING LTD,Signage - Installation & Maintenance,24/07/2024, £250.00 ,PO00044532,SIGN2,Purchase order

M J FENCING LTD,Fencing,24/07/2024, £570.00 ,PO00044533,FENCE,Purchase order

Nickolds Property Management,Homelessness Provision,24/07/2024," £4,575.00 ",PO00044528,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,24/07/2024," £4,620.00 ",PO00044519,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,24/07/2024," £4,655.00 ",PO00044521,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,24/07/2024," £4,865.00 ",PO00044524,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,24/07/2024," £5,040.00 ",PO00044522,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,24/07/2024," £5,105.00 ",PO00044523,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,24/07/2024," £5,110.00 ",PO00044527,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,24/07/2024," £5,355.00 ",PO00044520,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,24/07/2024," £5,480.00 ",PO00044529,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,24/07/2024," £5,635.00 ",PO00044525,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,24/07/2024," £5,665.00 ",PO00044530,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,24/07/2024," £5,705.00 ",PO00044526,HOMEPROV,Purchase order

OUTDOOR MEDIA AND PRINTING UK LTD,Promotional Advertising,24/07/2024, £375.00 ,PO00044509,ADVRT1,Purchase order

POINT 13 MEDIA,Promotional Advertising,24/07/2024, £600.00 ,PO00044541,ADVRT1,Purchase order

STRAKER TECH UK LTD,Building Repairs,24/07/2024, £736.00 ,PO00044504,BUILD07,Purchase order

TRAVELERS INSURANCE COMPANY LTD,Insurance,24/07/2024," £2,311.23 ",PO00044502,INSURE,Purchase order

Yorkshire Crisp Company Limited,Performing Arts,24/07/2024, £314.16 ,PO00044511,PERFORM,Purchase order

Adam & Greenwood Funeral Home,Burial & Cremation,25/07/2024," £1,564.00 ",PO00044579,CREM4,Purchase order

Adam & Greenwood Funeral Home,Burial & Cremation,25/07/2024," £1,716.00 ",PO00044545,CREM4,Purchase order

ANDERSON AND CO TARMACADAM,Waste Collection Services,25/07/2024," £1,485.00 ",PO00044572,WASTE1,Purchase order

ASTUTIS LTD,Training / Course Fees,25/07/2024," £2,368.00 ",PO00044570,TRG1,Purchase order

CORNERSTONE BARRISTERS,Legal Advocacy,25/07/2024," £3,000.00 ",PO00044564,LEGAL1,Purchase order

DENTONS UK AND MIDDLE EAST LLP,Consultancy,25/07/2024," £4,020.00 ",PO00044551,CONSULT,Purchase order

HILDALE STAGE SCHOOL LTD,Performing Arts,25/07/2024," £34,300.94 ",PO00044566,PERFORM,Purchase order

LANDSCOPE LAND AND PROPERTY LTD,Consultancy,25/07/2024," £1,043.60 ",PO00044563,CONSULT,Purchase order

NEW ERA FUELS LIMITED,Fuel,25/07/2024," £34,132.00 ",PO00044557,FUEL1,Purchase order

New Hope Rentals,Homelessness Provision,25/07/2024, £420.00 ,PO00044553,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25/07/2024, £420.00 ,PO00044554,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25/07/2024, £420.00 ,PO00044555,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25/07/2024, £420.00 ,PO00044556,HOMEPROV,Purchase order

PALL MALL PREMIER CARS,Fleet Management,25/07/2024, £761.50 ,PO00044573,TRANS1,Purchase order

PARACHUTE DIGITAL SOLUTIONS LIMITED,Website,25/07/2024," £4,320.00 ",PO00044571,WEBSITE,Purchase order

POSITIVE WASTE SOLUTIONS LTD,Street Cleaning Services,25/07/2024, £300.00 ,PO00044550,CLEAN5,Purchase order

Redacted,Performing Arts,25/07/2024," £1,982.98 ",PO00044559,PERFORM,Purchase order

ROYAL MAIL WEST TE,Postage,25/07/2024," £4,090.80 ",,MAIL1,Direct Debit

Squire Stage Combat,Performing Arts,25/07/2024, £459.00 ,PO00044576,PERFORM,Purchase order

TRUDI OSBORNE SCHOOL OF DANCE,Performing Arts,25/07/2024," £5,370.88 ",PO00044560,PERFORM,Purchase order

WAVENET LIMITED,Telecoms,25/07/2024," £2,706.20 ",,DIGIT8,Direct Debit

WAVENET LIMITED,Telecoms,25/07/2024," £6,856.62 ",,DIGIT8,Direct Debit

7 2 7 TRUCK & VAN PARTS SPECIALIST,Vehicles Parts,26/07/2024, £330.14 ,PO00044588,VEHIC7,Purchase order

7 2 7 TRUCK & VAN PARTS SPECIALIST,Vehicles Parts,26/07/2024, £360.74 ,PO00044590,VEHIC7,Purchase order

7 2 7 TRUCK & VAN PARTS SPECIALIST,Vehicles Parts,26/07/2024, £398.62 ,PO00044589,VEHIC7,Purchase order

7 2 7 TRUCK & VAN PARTS SPECIALIST,Vehicles Parts,26/07/2024, £743.84 ,PO00044593,VEHIC7,Purchase order

ALLPAY INVOICE,Banking,26/07/2024," £2,212.00 ",,FIN2,Direct Debit

BADDOW ROAD SUPPLIES LTD,Uniforms & Workwear (not PPE),26/07/2024, £656.14 ,PO00044624,UNIFORM,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,26/07/2024, £434.09 ,PO00044605,VEHIC7,Purchase order

DENNIS EAGLE LTD,Vehicle Maintenance,26/07/2024," £1,459.41 ",PO00044609,VEHIC8,Purchase order

EDFENERGY CUST PLC,Utilities Gas,26/07/2024," £101,253.41 ",,GAS,Direct Debit

FENN WRIGHT,Property Maintenance,26/07/2024," £5,856.00 ",PO00044586,PROP3,Purchase order

FORD MOTOR COMPANY LTD T/AS PARTSPLUS,Vehicles Parts,26/07/2024, £310.41 ,PO00044601,VEHIC7,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,26/07/2024, £398.50 ,PO00044617,SIGN4,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,26/07/2024, £496.30 ,PO00044613,SIGN4,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,26/07/2024," £1,111.75 ",PO00044614,SIGN4,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,26/07/2024," £1,548.90 ",PO00044616,SIGN4,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,26/07/2024," £1,850.80 ",PO00044615,SIGN4,Purchase order

MUNCH CHRISTLES  LTD,Catering Services - External,26/07/2024, £289.50 ,PO00044594,CAT1,Purchase order

TERBERG MATECK UK LTD,Vehicle Maintenance,26/07/2024, £311.06 ,PO00044597,VEHIC8,Purchase order

TERBERG MATECK UK LTD,Vehicle Maintenance,26/07/2024," £5,339.82 ",PO00044596,VEHIC8,Purchase order

The Deli Hylands,Catering Supplies - Food & Drink,26/07/2024," £2,100.00 ",PO00044607,CAT2,Purchase order

VANITORIALS LTD,Cleaning Supplies,26/07/2024, £780.38 ,PO00044618,CLEAN1,Purchase order

W & H ROMAC LTD,Signage - Highway,26/07/2024," £2,743.49 ",PO00044612,SIGN4,Purchase order

WASTEPARTS UK LTD,Vehicles Parts,26/07/2024, £618.86 ,PO00044595,VEHIC7,Purchase order

WEATHERILL BROTHERS LTD,Cleaning Services - External,26/07/2024, £290.00 ,PO00044580,CLEAN2,Purchase order

ASHE GREEN CIVIL ENGINEERS LTD,Construction - Permanent Structures,29/07/2024, £685.00 ,PO00044658,BUILD06,Purchase order

AUTOMOTIVE LEASING/LEASEPLAN UK,Vehicle Leasing ,29/07/2024, £518.82 ,PO00044634,VEHIC6,Purchase order

AUTOMOTIVE LEASING/LEASEPLAN UK,Vehicle Leasing ,29/07/2024, £907.05 ,PO00044635,VEHIC6,Purchase order

CARRINGTON WEST LTD,Temporary Staff,29/07/2024," £1,800.00 ",PO00044628,HR2,Purchase order

CHELMSFORD CIVIC SOCIETY,Events,29/07/2024," £2,000.00 ",PO00044677,EVENTS,Purchase order

CHELMSFORD DISTRICT SCOUT COUNCIL,Performing Arts,29/07/2024," £15,229.56 ",PO00044649,PERFORM,Purchase order

CONSTANT COOLING LTD,Building Repairs,29/07/2024, £295.00 ,PO00044680,BUILD07,Purchase order

ESSEX BOOK FESTIVAL,Events,29/07/2024," £5,000.00 ",PO00044676,EVENTS,Purchase order

ESSEX COUNTY COUNCIL,Recruitment Services,29/07/2024, £604.00 ,PO00044625,HR1,Purchase order

HAYS MONTROSE,Temporary Staff,29/07/2024, £646.41 ,PO00044644,HR2,Purchase order

INGLETON WOOD LLP,Consultancy,29/07/2024, £675.00 ,PO00044651,CONSULT,Purchase order

Kirkman & Jourdain Ltd,Building Repairs,29/07/2024, £252.80 ,PO00044640,BUILD07,Purchase order

LES MILLS FITNESS,Fitness Instructors,29/07/2024, £360.00 ,,SPORT3,Direct Debit

LES MILLS FITNESS,Fitness Instructors,29/07/2024, £660.00 ,,SPORT3,Direct Debit

LES MILLS FITNESS,Fitness Instructors,29/07/2024," £2,106.00 ",,SPORT3,Direct Debit

M & P DUNN LTD,Building Repairs,29/07/2024, £636.00 ,PO00044660,BUILD07,Purchase order

Netcall Technology Limited,Cloud Services,29/07/2024," £5,900.00 ",PO00044627,DIGIT3,Purchase order

New Hope Rentals,Homelessness Provision,29/07/2024, £560.00 ,PO00044639,HOMEPROV,Purchase order

Redacted,Performing Arts,29/07/2024," £2,644.55 ",PO00044650,PERFORM,Purchase order

RESOLUTION DATA MANAGEMENT LTD,Software,29/07/2024," £21,220.00 ",PO00044682,LICENCE,Purchase order

ROYAL MAIL WEST TE,Postage,29/07/2024, £250.00 ,,MAIL1,Direct Debit

SIGNS FOR YOU LTD,Promotional Signage,29/07/2024, £257.32 ,PO00044657,SIGN3,Purchase order

TMP (UK) LTD,Statutory Advertising,29/07/2024, £324.55 ,PO00044675,ADVRT2,Purchase order

West End On Demand Limited,Performing Arts,29/07/2024," £1,000.00 ",PO00044652,PERFORM,Purchase order

air connectors  6 different types x 72 in total consumables,OPERATIONS,30/07/2024, £272.48 ,,,Procurement card

Anglia Ruskin University,Catering Services - External,30/07/2024," £2,059.20 ",PO00044698,CAT1,Purchase order

ANGLIAN WATER,Water (Utility),30/07/2024, £540.04 ,PO00044699,WATER,Purchase order

ANGLIAN WATER BUSI,Water,30/07/2024," £2,339.63 ",,WATER,Direct Debit

ANGLIAN WATER BUSI,Water,30/07/2024," £26,760.48 ",,WATER,Direct Debit

ANIMAL WORKSHOPS,Promotional Advertising,30/07/2024, £805.00 ,PO00044731,ADVRT1,Purchase order

Annual subscription for stock images for organisation wide use,"MARKETING, ENGAGEMENT AND EVENTS",30/07/2024," £4,729.00 ",,,Procurement card

ASCENDING ARBS TREE SERVICES LTD,Tree Management Services,30/07/2024," £2,806.00 ",PO00044713,TREE,Purchase order

Blackwater Tree Specialists,Tree Management Services,30/07/2024," £1,095.00 ",PO00044712,TREE,Purchase order

BOOKER LTD,Bar Stock,30/07/2024," £1,260.47 ",,CAT2,Direct Debit

CAPITA BUSINESS SERVICES LTD,Digital Leases,30/07/2024," £1,989.45 ",PO00044719,DIGIT1,Purchase order

CAPITA BUSINESS SERVICES LTD,Digital Leases,30/07/2024," £2,151.59 ",PO00044718,DIGIT1,Purchase order

CONSTANT COOLING LTD,Building Repairs,30/07/2024, £590.70 ,PO00044723,BUILD07,Purchase order

ECLIPSE SECURITY UK LTD,Election Services,30/07/2024, £252.00 ,PO00044705,LEGAL2,Purchase order

ECLIPSE SECURITY UK LTD,Security Personnel,30/07/2024," £1,320.00 ",PO00044702,SECUR4,Purchase order

EURO CAR PARTS P 106CHELMSFORBatteries for Parks Vehicles.,GROUNDS MAINTENANCE,30/07/2024, £315.98 ,,,Procurement card

FAREWAY TAXIS,Homelessness Provision,30/07/2024, £543.00 ,PO00044704,HOMEPROV,Purchase order

GRAPE PASSIONS LTD,Catering Supplies - Food & Drink,30/07/2024, £762.72 ,PO00044697,CAT2,Purchase order

HAKO MACHINES LTD,Vehicles Parts,30/07/2024," £1,868.20 ",PO00044706,VEHIC7,Purchase order

HOT BOX LIVE CIC,Events,30/07/2024, £666.67 ,PO00044696,EVENTS,Purchase order

HOT BOX LIVE CIC,Events,30/07/2024," £1,500.00 ",PO00044695,EVENTS,Purchase order

HOUSING ACTION MANAGEMENT LIMITED,Homelessness Provision,30/07/2024," £7,784.00 ",PO00044716,HOMEPROV,Purchase order

LC Membership,HR,30/07/2024, £347.00 ,,,Procurement card

LINK CCTV SYSTEMS,CCTV,30/07/2024, £508.00 ,PO00044735,CCTV,Purchase order

MEDIGOLD HEALTH CONSULTANCY LIMITED,Healthcare Fees,30/07/2024," £1,532.50 ",PO00044683,HEALTH3,Purchase order

MOBILITY SOLUTIONS (SOUTH) LIMITED,DFGS Grant,30/07/2024," £6,050.00 ",PO00044720,DFGS,Purchase order

MOLES SEEDS (UK) LIMIT COLCHESTERSeeds for Nursery Stock plants.,GROUNDS MAINTENANCE,30/07/2024, £600.23 ,,,Procurement card

NEW ERA FUELS LIMITED,Fuel,30/07/2024," £11,776.67 ",PO00044725,FUEL1,Purchase order

New Hope Rentals,Homelessness Provision,30/07/2024, £420.00 ,PO00044684,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,30/07/2024, £420.00 ,PO00044685,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,30/07/2024, £420.00 ,PO00044686,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,30/07/2024, £420.00 ,PO00044687,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,30/07/2024, £420.00 ,PO00044688,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,30/07/2024, £420.00 ,PO00044689,HOMEPROV,Purchase order

NPLQ Course Payment - Books and Assessment Costs,RIVERSIDE,30/07/2024, £488.00 ,,,Procurement card

Prizes for feedback from clubs at Spring into action,COMMUNITY SPORT & WELLBEING,30/07/2024, £254.25 ,,,Procurement card

Redacted,Events,30/07/2024, £570.00 ,PO00044736,EVENTS,Purchase order

Redacted,Burial & Cremation,30/07/2024, £968.00 ,PO00044734,CREM4,Purchase order

Redacted,Burial & Cremation,30/07/2024," £1,804.00 ",PO00044732,CREM4,Purchase order

RENTOKIL INITIAL SERVICES T/A INITIAL WASHROOMS,Cleaning Services - External,30/07/2024, £834.80 ,PO00044691,CLEAN2,Purchase order

S B SKIP HIRE,Waste Disposal Services,30/07/2024, £900.00 ,PO00044724,WASTE2,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,30/07/2024," £2,590.00 ",PO00044692,HR2,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,30/07/2024," £2,664.00 ",PO00044693,HR2,Purchase order

SETON BANBURY,PARKS AND GREEN SPACES,30/07/2024," £1,087.14 ",,,Procurement card

SR*20318 - PDQ Deploy software license renewal,DIGITAL SERVICES,30/07/2024," £2,671.43 ",,,Procurement card

SR*21203 - Tablets for R'Side Skating Courses,DIGITAL SERVICES,30/07/2024, £408.00 ,,,Procurement card

Steer Southend,Insurance,30/07/2024," £3,423.48 ",PO00044737,INSURE,Purchase order

THEHOMEENGINEERS.CO.UK NEWCASTLE UPO,PUBLIC HEALTH AND PROTECTION,30/07/2024, £500.00 ,,,Procurement card

TRAVELODG TRAVELODGE G THAME,Housing,30/07/2024, £316.31 ,,,Procurement card

VIP SECURITY (ESSEX) LTD,Security Personnel,30/07/2024," £1,999.31 ",PO00044708,SECUR4,Purchase order

WWW.ICM.ORG.UK PETERBOROUGH,ACCOUNTANCY,30/07/2024, £319.20 ,,,Procurement card

ZETTLE_ ACCESS GRANTED BASILDOMNew keys for Park Services Country ways Ford Transit van.,GROUNDS MAINTENANCE,30/07/2024, £440.00 ,,,Procurement card

BADDOW ROAD SUPPLIES LTD,PPE Workwear,31/07/2024," £3,453.01 ",PO00044771,PPE1,Purchase order

BRENTWOOD BOROUGH COUNCIL,Training / Course Fees,31/07/2024, £250.00 ,PO00044764,TRG1,Purchase order

FLINTS HIRE AND SUPPLY LTD,Digital Consumables,31/07/2024, £590.21 ,PO00044748,DIGIT2,Purchase order

FREEDOM COMMUNICAT,Telecoms,31/07/2024," £1,551.55 ",,DIGIT8,Direct Debit

KINGSFIELD COMPUTER PRODUCTS LTD,Digital Consumables,31/07/2024," £12,015.36 ",PO00044739,DIGIT2,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,31/07/2024, £819.90 ,PO00044743,HOMEPROV,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,31/07/2024," £1,195.82 ",PO00044742,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,31/07/2024," £4,560.00 ",PO00044759,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,31/07/2024," £5,040.00 ",PO00044753,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,31/07/2024," £5,055.00 ",PO00044758,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,31/07/2024," £5,060.00 ",PO00044752,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,31/07/2024," £5,180.00 ",PO00044760,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,31/07/2024," £5,215.00 ",PO00044761,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,31/07/2024," £5,240.00 ",PO00044755,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,31/07/2024," £5,355.00 ",PO00044751,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,31/07/2024," £5,370.00 ",PO00044750,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,31/07/2024," £5,455.00 ",PO00044754,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,31/07/2024," £5,635.00 ",PO00044756,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,31/07/2024," £5,705.00 ",PO00044757,HOMEPROV,Purchase order

PITNEY BOWES,Postage,31/07/2024," £10,120.73 ",,MAIL1,Direct Debit

The George Harrison Project,Performing Arts,31/07/2024," £5,757.90 ",PO00044747,PERFORM,Purchase order

TOMORROW'S TALENT THEATRE SCHOOL & AGENCY,Performing Arts,31/07/2024," £6,951.70 ",PO00044765,PERFORM,Purchase order

