Supplier,Purpose of Spend,Date,Net Amount,Order Reference,Procurement Code,Type
Nickolds Property Management,Homelessness Provision,12/11/2024," £5,005.00 ",PO00048097,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,12/11/2024," £4,395.00 ",PO00048098,HOMEPROV,Purchase order

Lamphouse Theatre CIC,Performing Arts,12/11/2024, £255.88 ,PO00048100,PERFORM,Purchase order

SWEENEY ENTERTAINMENTS,Performing Arts,12/11/2024," £9,803.79 ",PO00048101,PERFORM,Purchase order

Clearaway Recycling,Removal Services,12/11/2024, £655.00 ,PO00048102,REMOVAL,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,12/11/2024," £2,590.00 ",PO00048103,HR2,Purchase order

DENNIS EAGLE LTD,Vehicle Maintenance,12/11/2024," £1,431.60 ",PO00048104,VEHIC8,Purchase order

DORRINGTON GUEST HOUSE HALSTEAD,,12/11/2024, £980.00 ,,,Procurement card

HAMPSHIREFL 02392237130,,12/11/2024, £755.40 ,,,Procurement card

TRAVELODG TRAVELODGE,,12/11/2024, £735.18 ,,,Procurement card

FACEBOOK ADS ,Get in! Oct HT 2024 > traffic > City Camps and Courses,12/11/2024, £681.97 ,,,Procurement card

EHP Registration - CIEH,,12/11/2024, £681.00 ,,,Procurement card

FACEBK  23XMXDU9K2 FB.ME/ADS,,12/11/2024, £660.95 ,,,Procurement card

E.ON NEXT COVENTRY,,12/11/2024, £616.64 ,,,Procurement card

Christmas trees for foyer,,12/11/2024, £589.96 ,,,Procurement card

WWW.CUTPRICEWHOLESALER EDENBRIDGE,,12/11/2024, £587.88 ,,,Procurement card

Thermal CameraPASS  PORTABLE APPLIAN STOCKTON ON T,,12/11/2024, £526.80 ,,,Procurement card

DULUX DECORATOR CENTRE SLOUGH _ Paint Reception,,12/11/2024, £517.09 ,,,Procurement card

XL DISPLAYS LTD PETERBOROUGH 4x retractable barriers,,12/11/2024, £386.40 ,,,Procurement card

SHL GROUP LTD SURREY ,Customer Service Super User testing,12/11/2024, £312.00 ,,,Procurement card

TRAVELODG TRAVELODGE,,12/11/2024, £284.02 ,,,Procurement card

M J FENCING LTD,Fencing,13/11/2024," £1,990.00 ",PO00048105,FENCE,Purchase order

The Soho Agency,Performing Arts,13/11/2024," £3,102.28 ",PO00048108,PERFORM,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,13/11/2024," £2,664.00 ",PO00048110,HR2,Purchase order

DRIVER HIRE NATIONWIDE,Temporary Staff,13/11/2024, £780.00 ,PO00048111,HR2,Purchase order

PARK AVENUE RECRUITMENT LIMITED,Temporary Staff,13/11/2024," £1,875.00 ",PO00048112,HR2,Purchase order

TOMRA SORTING LTD,Recycling Services,13/11/2024, £431.46 ,PO00048114,RECYCL1,Purchase order

M & P DUNN LTD,Property Maintenance,13/11/2024," £1,949.00 ",PO00048116,PROP3,Purchase order

New Hope Rentals,Homelessness Provision,13/11/2024, £420.00 ,PO00048117,HOMEPROV,Purchase order

VIP SECURITY (ESSEX) LTD,Temporary Staff,13/11/2024, £275.25 ,PO00048124,HR2,Purchase order

COMPLETE CONSTRUCTION,Building Repairs,13/11/2024, £475.00 ,PO00048127,BUILD07,Purchase order

ESSEX SUPPLIES (UK) LTD,Performing Arts,13/11/2024, £785.34 ,PO00048131,PERFORM,Purchase order

BALM & DAVIES LTD,Plumbing Services,13/11/2024, £721.50 ,PO00048132,PLUMB,Purchase order

BALM & DAVIES LTD,Plumbing Services,13/11/2024, £317.00 ,PO00048133,PLUMB,Purchase order

TRAVELERS INSURANCE COMPANY LTD,Insurance,13/11/2024," £2,500.00 ",PO00048139,INSURE,Purchase order

FLINTS HIRE AND SUPPLY LTD,Digital Consumables,13/11/2024, £717.65 ,PO00048145,DIGIT2,Purchase order

Easy Weddings Ltd,Events,14/11/2024, £500.00 ,PO00048147,EVENTS,Purchase order

ICE TECH UK,Sports Equipment,14/11/2024, £970.00 ,PO00048148,SPORT2,Purchase order

LIVE NATION (MUSIC) UK LTD,Performing Arts,14/11/2024," £4,432.86 ",PO00048149,PERFORM,Purchase order

Phil McIntyre Live Ltd,Performing Arts,14/11/2024," £7,759.10 ",PO00048150,PERFORM,Purchase order

THE ANGLIA SIGN CASTING LTD,Crematorium Equipment,14/11/2024, £266.52 ,PO00048151,CREM1,Purchase order

M J FENCING LTD,Horticultural Services,14/11/2024, £460.00 ,PO00048152,HORT7,Purchase order

E RAND & SONS LTD,Vehicles Parts,14/11/2024," £1,344.20 ",PO00048153,VEHIC7,Purchase order

MARSHALLS INTERNATIONAL LTD,Sports Equipment,14/11/2024," £1,155.00 ",PO00048154,SPORT2,Purchase order

NEW ERA FUELS LIMITED,Fuel,14/11/2024," £29,204.96 ",PO00048155,FUEL1,Purchase order

ESSEX COUNTY COUNCIL,Legal Advice,14/11/2024," £2,141.25 ",PO00048156,LEGAL4,Purchase order

New Hope Rentals,Homelessness Provision,14/11/2024, £420.00 ,PO00048163,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,14/11/2024, £420.00 ,PO00048164,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,14/11/2024, £420.00 ,PO00048165,HOMEPROV,Purchase order

ONE FROM THE HEART,Performing Arts,14/11/2024," £9,094.00 ",PO00048166,PERFORM,Purchase order

White Light Ltd,Performing Arts,14/11/2024," £1,741.00 ",PO00048167,PERFORM,Purchase order

ORIGIN AMENITY SOLUTIONS,Horticultural Chemicals,14/11/2024," £2,875.90 ",PO00048169,HORT1,Purchase order

LAPWING MARKETING,Museums & Galleries,14/11/2024, £270.00 ,PO00048171,MUSEUM,Purchase order

GB ADAPTATIONS,DFGS Grant,14/11/2024," £4,640.00 ",PO00048175,DFGS,Purchase order

GERALD EVE LLP,Consultancy,14/11/2024," £7,216.00 ",PO00048176,CONSULT,Purchase order

Adventure Forest Ltd T/a Go Ape,Public Relations,15/11/2024, £270.00 ,PO00048177,PR,Purchase order

THE BIG WORD GROUP (LEEDS),Homelessness Provision,15/11/2024, £252.96 ,PO00048178,HOMEPROV,Purchase order

BEVAN BRITTAN LLP,Consultancy,15/11/2024, £666.00 ,PO00048181,CONSULT,Purchase order

Montrose Trees,Tree Management Services,15/11/2024," £2,250.35 ",PO00048182,TREE,Purchase order

IRRV SERVICES LTD,Council tax & business rates,15/11/2024, £415.00 ,PO00048185,RATES,Purchase order

IRRV SERVICES LTD,Council tax & business rates,15/11/2024, £265.00 ,PO00048186,RATES,Purchase order

CELLAR TWELVE LTD,Performing Arts,15/11/2024, £272.50 ,PO00048188,PERFORM,Purchase order

AUTOGRAPH SOUND RECORDING LTD,Performing Arts,15/11/2024, £472.02 ,PO00048189,PERFORM,Purchase order

ASCENDING ARBS TREE SERVICES LTD,Tree Management Services,18/11/2024," £7,242.00 ",PO00048192,TREE,Purchase order

HAYS MONTROSE,Temporary Staff,18/11/2024, £425.04 ,PO00048197,HR2,Purchase order

CHEMASTIC LTD,Crematorium Equipment,18/11/2024, £260.00 ,PO00048198,CREM1,Purchase order

GERALD EVE LLP,Consultancy,18/11/2024, £600.00 ,PO00048200,CONSULT,Purchase order

FENN WRIGHT,Consultancy,18/11/2024," £1,000.00 ",PO00048201,CONSULT,Purchase order

PARK AVENUE RECRUITMENT LIMITED,Temporary Staff,18/11/2024," £7,220.30 ",PO00048205,HR2,Purchase order

FRANCIS TAYLOR BUILDING,Consultancy,18/11/2024," £25,250.00 ",PO00048206,CONSULT,Purchase order

GERALD EVE LLP,Consultancy,18/11/2024," £5,033.00 ",PO00048207,CONSULT,Purchase order

The Rent Guarantee Company Ltd,Homelessness Provision,18/11/2024," £3,388.00 ",PO00048208,HOMEPROV,Purchase order

Spirit Of Ukraine LTD,Homelessness Provision,18/11/2024, £250.00 ,PO00048209,HOMEPROV,Purchase order

ESSEX SUPPLIES (UK) LTD,Cleaning Services - External,18/11/2024, £821.69 ,PO00048216,CLEAN2,Purchase order

REDACTED,Temporary Staff,18/11/2024, £253.00 ,PO00048220,HR2,Purchase order

KINTO,Vehicle Leasing ,18/11/2024, £805.00 ,PO00048223,VEHIC6,Purchase order

CLEAR CHANNEL UK LIMITED,Accountancy Services,18/11/2024," £30,000.00 ",PO00048229,FIN1,Purchase order

MGC BESPOKE UK LIMITED,Building Repairs,18/11/2024, £727.00 ,PO00048231,BUILD07,Purchase order

LAW ABSOLUTE,Temporary Staff,18/11/2024," £1,395.00 ",PO00048232,HR2,Purchase order

PALL MALL PREMIER CARS,Vehicle Hire,18/11/2024, £527.25 ,PO00048233,VEHIC5,Purchase order

REDACTED,Photography,18/11/2024, £345.00 ,PO00048234,PHOTO,Purchase order

BAILEY VENNING ASSOCIATES LIMITED,Consultancy,18/11/2024," £1,625.00 ",PO00048235,CONSULT,Purchase order

Dynamic New Anglian Networks,Homelessness Provision,18/11/2024," £1,446.04 ",PO00048239,HOMEPROV,Purchase order

Dynamic New Anglian Networks,Homelessness Provision,18/11/2024, £500.00 ,PO00048240,HOMEPROV,Purchase order

Dynamic New Anglian Networks,Homelessness Provision,18/11/2024," £2,850.00 ",PO00048241,HOMEPROV,Purchase order

Dynamic New Anglian Networks,Homelessness Provision,18/11/2024," £1,433.04 ",PO00048242,HOMEPROV,Purchase order

PROPERTY STOP,Homelessness Provision,19/11/2024," £29,040.00 ",PO00048245,HOMEPROV,Purchase order

PROPERTY STOP,Homelessness Provision,19/11/2024," £28,870.00 ",PO00048246,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19/11/2024," £1,920.00 ",PO00048247,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19/11/2024, £420.00 ,PO00048248,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19/11/2024, £420.00 ,PO00048249,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19/11/2024, £420.00 ,PO00048250,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19/11/2024, £420.00 ,PO00048251,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19/11/2024, £420.00 ,PO00048252,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19/11/2024, £420.00 ,PO00048253,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19/11/2024, £420.00 ,PO00048254,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19/11/2024, £420.00 ,PO00048255,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19/11/2024, £420.00 ,PO00048256,HOMEPROV,Purchase order

AUTO JET,Vehicle Maintenance,19/11/2024," £1,625.00 ",PO00048257,VEHIC8,Purchase order

WALKERS CLEANING SERVICES LTD,Cleaning Services - External,19/11/2024, £881.25 ,PO00048267,CLEAN2,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,19/11/2024, £757.34 ,PO00048270,VEHIC7,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,19/11/2024, £621.61 ,PO00048271,VEHIC7,Purchase order

CHELMSFORD SAFETY SUPPLIES,PPE Safety Footwear,19/11/2024, £873.28 ,PO00048274,PPE2,Purchase order

PGR Timber Ltd,Building Materials,19/11/2024, £798.00 ,PO00048275,MAT,Purchase order

The Handmade Food Company,Catering Services - External,19/11/2024, £450.00 ,PO00048279,CAT1,Purchase order

FENN WRIGHT,Property Management,19/11/2024, £750.00 ,PO00048280,PROP4,Purchase order

Nickolds Property Management,Homelessness Provision,19/11/2024," £3,655.00 ",PO00048281,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,19/11/2024," £5,145.00 ",PO00048282,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,19/11/2024," £4,655.00 ",PO00048283,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,19/11/2024," £4,340.00 ",PO00048284,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,19/11/2024," £4,765.00 ",PO00048285,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,19/11/2024," £4,305.00 ",PO00048286,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,19/11/2024," £5,360.00 ",PO00048287,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,19/11/2024," £4,725.00 ",PO00048288,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,19/11/2024," £6,100.00 ",PO00048289,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,19/11/2024," £6,160.00 ",PO00048290,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,19/11/2024," £5,380.00 ",PO00048291,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19/11/2024, £420.00 ,PO00048292,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19/11/2024, £420.00 ,PO00048293,HOMEPROV,Purchase order

LAW ABSOLUTE,Temporary Staff,19/11/2024," £1,395.00 ",PO00048294,HR2,Purchase order

LAW ABSOLUTE,Temporary Staff,19/11/2024," £1,395.00 ",PO00048295,HR2,Purchase order

LAW ABSOLUTE,Temporary Staff,19/11/2024," £1,395.00 ",PO00048296,HR2,Purchase order

ShowPlanr Ltd,Performing Arts,19/11/2024," £8,601.48 ",PO00048298,PERFORM,Purchase order

VIP SECURITY (ESSEX) LTD,Temporary Staff,19/11/2024, £275.25 ,PO00048300,HR2,Purchase order

HARRIS DAF,Vehicle Maintenance,19/11/2024, £311.91 ,PO00048301,VEHIC8,Purchase order

NURSING & HYGIENE MAINTENANCE,Building Repairs,19/11/2024," £1,075.38 ",PO00048306,BUILD07,Purchase order

New Hope Rentals,Homelessness Provision,19/11/2024, £420.00 ,PO00048307,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,19/11/2024, £420.00 ,PO00048308,HOMEPROV,Purchase order

ALL BMS SYSTEMS LTD,Building Repairs,19/11/2024, £300.00 ,PO00048309,BUILD07,Purchase order

A W HARDY LTD,Property Management,19/11/2024," £1,070.50 ",PO00048310,PROP4,Purchase order

P&A Carpentry Limited,DFGS Grant,19/11/2024," £5,165.00 ",PO00048311,DFGS,Purchase order

P&A Carpentry Limited,DFGS Grant,19/11/2024," £4,100.00 ",PO00048312,DFGS,Purchase order

ASCENDIT LIFTS LTD,DFGS Grant,19/11/2024," £13,628.00 ",PO00048314,DFGS,Purchase order

DG ACCESSIBLE DESIGNS LTD,DFGS Grant,19/11/2024," £2,292.50 ",PO00048315,DFGS,Purchase order

HEDGESDIRECT.CO.UK 07588 340267,Replacement plants for 19 Menish private shrubs cut down.,19/11/2024," £1,139.80 ",,,Procurement card

TRAVELODG TRAVELODGE,,19/11/2024, £898.56 ,,,Procurement card

TRAVELODG TRAVELODGE,,19/11/2024, £886.21 ,,,Procurement card

FACEBK  MX4DKFLAK2 FB.ME/ADS,,19/11/2024, £700.00 ,,,Procurement card

TOOMEY MOTOR GROUP BASILDON,Repair of Hire Van DU20HYF - paying of VAT and Excess,19/11/2024, £659.94 ,,,Procurement card

SP INTELLIGENT HAND DR DRONFIELD,,19/11/2024, £655.19 ,,,Procurement card

DORRINGTON HOUSE HAI 0 HALSTEAD,,19/11/2024, £420.00 ,,,Procurement card

DVLA VEHICLE TAX 0300 1234321,,19/11/2024, £337.50 ,,,Procurement card

TRAVELODG TRAVELODGE,,19/11/2024, £312.95 ,,,Procurement card

TRAVELODG TRAVELODGE,,19/11/2024, £310.61 ,,,Procurement card

WWW.OFCOM.ORG.UK LONDON SE1,,19/11/2024, £300.00 ,,,Procurement card

Facebook Sponsored Posts,,19/11/2024, £300.00 ,,,Procurement card

HEDGESDIRECT.CO.UK 07588 340267Plants for nursery.,,19/11/2024, £293.94 ,,,Procurement card

BOOKER LTD - 38548144 WELLINGBOROUG,,19/11/2024, £282.14 ,,,Procurement card

AUDON ELECTRONICS CHESTER,Intelligent power outlets for automatic rebooting of devices,19/11/2024, £279.00 ,,,Procurement card

Low fogger and fluid,,19/11/2024, £250.26 ,,,Procurement card

Nickolds Property Management,Homelessness Provision,20/11/2024," £4,915.00 ",PO00048319,HOMEPROV,Purchase order

INTEGRATED SKILLS LIMITED,Software,20/11/2024," £11,476.00 ",PO00048320,DIGIT7,Purchase order

W & H ROMAC LTD,Signage - Highway,20/11/2024, £307.23 ,PO00048326,SIGN4,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,20/11/2024," £3,022.28 ",PO00048329,SIGN4,Purchase order

TMP (UK) LTD,Statutory Advertising,20/11/2024, £756.05 ,PO00048332,ADVRT2,Purchase order

D LINE MARKINGS LTD,Signage - Highway,20/11/2024," £2,786.54 ",PO00048333,SIGN4,Purchase order

D LINE MARKINGS LTD,Signage - Highway,20/11/2024," £1,660.46 ",PO00048334,SIGN4,Purchase order

TMP (UK) LTD,Statutory Advertising,20/11/2024," £3,661.06 ",PO00048335,ADVRT2,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,20/11/2024," £1,410.81 ",PO00048336,SIGN4,Purchase order

TMD SERVICES,Property Maintenance,20/11/2024, £795.00 ,PO00048338,PROP3,Purchase order

New Hope Rentals,Homelessness Provision,20/11/2024, £420.00 ,PO00048341,HOMEPROV,Purchase order

TECHNOGYM UK LTD,Fitness Equipment,20/11/2024," £14,739.32 ",PO00048344,SPORT3,Purchase order

IMPATIENT PRODUCTIONS LTD,Performing Arts,20/11/2024," £1,786.67 ",PO00048345,PERFORM,Purchase order

REDACTED,Events,20/11/2024, £350.00 ,PO00048348,EVENTS,Purchase order

THE INDUSTRIAL MAINTENANCE GROUP LIMITED,Building Materials,20/11/2024, £656.55 ,PO00048350,MAT,Purchase order

REDACTED,Performing Arts,20/11/2024, £575.00 ,PO00048354,PERFORM,Purchase order

TRAVELERS INSURANCE COMPANY LTD,Insurance,20/11/2024," £2,500.00 ",PO00048358,INSURE,Purchase order

Hambledon Productions,Performing Arts,20/11/2024," £1,379.62 ",PO00048361,PERFORM,Purchase order

CHELMSFORD IMPROVEMENT DISTRICT LIMITED,Community Grants,20/11/2024," £1,000.00 ",PO00048363,GRANTS,Purchase order

ESSEX SUPPLIES (UK) LTD,Cleaning Supplies,20/11/2024, £482.90 ,PO00048365,CLEAN1,Purchase order

New Hope Rentals,Homelessness Provision,20/11/2024, £420.00 ,PO00048367,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,20/11/2024, £420.00 ,PO00048368,HOMEPROV,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,20/11/2024, £939.80 ,PO00048369,HOMEPROV,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,20/11/2024, £584.95 ,PO00048370,HOMEPROV,Purchase order

makin projects limited,Performing Arts,20/11/2024, £877.46 ,PO00048374,PERFORM,Purchase order

REDACTED,Performing Arts,20/11/2024," £2,207.50 ",PO00048375,PERFORM,Purchase order

REDACTED,Playground Equipment,21/11/2024, £350.00 ,PO00048376,PLAY1,Purchase order

New Hope Rentals,Homelessness Provision,21/11/2024, £420.00 ,PO00048379,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,21/11/2024, £420.00 ,PO00048380,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,21/11/2024, £420.00 ,PO00048381,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,21/11/2024, £420.00 ,PO00048382,HOMEPROV,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,21/11/2024," £2,590.00 ",PO00048387,HR2,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,21/11/2024," £2,664.00 ",PO00048388,HR2,Purchase order

CORPORATE MAILING SOLUTIONS,Election Services,21/11/2024," £12,063.78 ",PO00048390,LEGAL2,Purchase order

CORPORATE MAILING SOLUTIONS,Election Services,21/11/2024," £3,469.16 ",PO00048391,LEGAL2,Purchase order

HORNBILL SERVICE MANAGEMENT LTD,Software,21/11/2024," £22,007.04 ",PO00048392,DIGIT7,Purchase order

AQUAID (ESSEX),Horticultural Services,21/11/2024, £276.40 ,PO00048393,HORT7,Purchase order

Hetra Media Ltd,Fitness Equipment,21/11/2024, £318.00 ,PO00048402,SPORT3,Purchase order

GRMR LTD TA Ableworld Colchester,DFGS Grant,21/11/2024," £5,000.00 ",PO00048404,DFGS,Purchase order

GRAFFITI REMOVAL LIMITED,Training / Course Fees,21/11/2024, £590.00 ,PO00048411,TRG1,Purchase order

BISHOPS PRINTERS,Design,21/11/2024," £2,700.00 ",PO00048412,ADVRT3,Purchase order

BISHOPS PRINTERS,Printing & Reprographic Services - External,21/11/2024," £6,368.00 ",PO00048413,PRINT,Purchase order

Fernite of Sheffield,Digital Maintenance & Support,22/11/2024, £277.95 ,PO00048416,DIGIT6,Purchase order

KI SOUND & LIGHT LIMITED,Fitness Equipment,22/11/2024, £430.36 ,PO00048417,SPORT3,Purchase order

The Deli Hylands,Catering Supplies - Food & Drink,22/11/2024, £595.40 ,PO00048418,CAT2,Purchase order

VIP SECURITY (ESSEX) LTD,Security Personnel,22/11/2024, £737.80 ,PO00048419,SECUR4,Purchase order

JIGGINS ENVIRONMENTAL LTD,Property Maintenance,22/11/2024, £520.00 ,PO00048420,PROP3,Purchase order

PARK AVENUE RECRUITMENT LIMITED,Temporary Staff,22/11/2024," £1,875.00 ",PO00048425,HR2,Purchase order

PGR Timber Ltd,Building Materials,22/11/2024, £262.71 ,PO00048426,MAT,Purchase order

TRANSUNION INTERNATIONAL UK LIMITED,Software,22/11/2024," £6,175.69 ",PO00048433,DIGIT7,Purchase order

New Hope Rentals,Homelessness Provision,22/11/2024, £420.00 ,PO00048436,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,22/11/2024, £420.00 ,PO00048437,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,22/11/2024, £420.00 ,PO00048438,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,22/11/2024, £420.00 ,PO00048439,HOMEPROV,Purchase order

DRIVER HIRE NATIONWIDE,Temporary Staff,22/11/2024," £1,778.00 ",PO00048440,HR2,Purchase order

DRIVER HIRE NATIONWIDE,Temporary Staff,22/11/2024," £1,778.00 ",PO00048441,HR2,Purchase order

SPECIALIST BATHROOMS & PROPERTY SERVICES LIMITED,DFGS Grant,22/11/2024," £5,470.00 ",PO00048449,DFGS,Purchase order

MOUNTFIELD SERVICES,DFGS Grant,22/11/2024," £2,395.00 ",PO00048450,DFGS,Purchase order

THE HIVE CHELMSFORD LIMITED,Museums & Galleries,22/11/2024, £404.60 ,PO00048451,MUSEUM,Purchase order

WALKERS CLEANING SERVICES LTD,Cleaning Services - External,22/11/2024," £1,762.50 ",PO00048452,CLEAN2,Purchase order

EAST OF ENGLAND LOCAL GOVERNMENT ASSOCIATION,Training / Course Fees,22/11/2024," £1,610.00 ",PO00048453,TRG1,Purchase order

ROCHFORD DISTRICT COUNCIL,Street & Traffic Mgt Planning,22/11/2024," £26,000.00 ",PO00048455,TRAFF3,Purchase order

HDH PLANNING AND DEVLOPMENT LTD,Consultancy,22/11/2024," £6,000.00 ",PO00048460,CONSULT,Purchase order

Jamie Cook t/a JC Building Services & Adaptions,DFGS Grant,22/11/2024," £18,298.18 ",PO00048461,DFGS,Purchase order

DG ACCESSIBLE DESIGNS LTD,DFGS Grant,22/11/2024," £3,077.10 ",PO00048462,DFGS,Purchase order

New Hope Rentals,Homelessness Provision,22/11/2024, £420.00 ,PO00048463,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,22/11/2024, £420.00 ,PO00048464,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,22/11/2024, £420.00 ,PO00048465,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,22/11/2024, £420.00 ,PO00048466,HOMEPROV,Purchase order

GB ADAPTATIONS,DFGS Grant,25/11/2024," £5,887.00 ",PO00048467,DFGS,Purchase order

I-SEE ACCESS SOLUTIONS,Building Repairs,25/11/2024, £520.00 ,PO00048469,BUILD07,Purchase order

Fenn Wright Client Commercial Rent Account,Property Management,25/11/2024," £5,245.27 ",PO00048473,PROP4,Purchase order

HAYS MONTROSE,Temporary Staff,25/11/2024, £714.84 ,PO00048475,HR2,Purchase order

RELAY LTD,Construction - Permanent Structures,25/11/2024, £468.00 ,PO00048476,BUILD06,Purchase order

CONSTANT COOLING LTD,Building Repairs,25/11/2024, £685.00 ,PO00048481,BUILD07,Purchase order

PLENTY OF THYME,Catering Supplies - Food & Drink,25/11/2024, £398.00 ,PO00048483,CAT2,Purchase order

REDACTED,Events,25/11/2024, £290.00 ,PO00048489,EVENTS,Purchase order

The Handmade Food Company,Catering Services - External,25/11/2024, £420.00 ,PO00048490,CAT1,Purchase order

ShowPlanr Ltd,Performing Arts,25/11/2024," £15,779.75 ",PO00048493,PERFORM,Purchase order

RLN MUSIC LTD,Performing Arts,25/11/2024," £2,080.24 ",PO00048494,PERFORM,Purchase order

Seabright Live Ltd,Performing Arts,25/11/2024," £1,099.84 ",PO00048495,PERFORM,Purchase order

M J FENCING LTD,Fencing,25/11/2024," £1,180.00 ",PO00048496,FENCE,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,25/11/2024," £2,590.00 ",PO00048497,HR2,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,25/11/2024," £2,664.00 ",PO00048498,HR2,Purchase order

PALL MALL PREMIER CARS,Vehicle Hire,25/11/2024, £505.00 ,PO00048499,VEHIC5,Purchase order

SWIM ENGLAND,Trophies & Awards,25/11/2024," £1,728.95 ",PO00048502,SPORT5,Purchase order

Justin Gardner Consulting,Consultancy,25/11/2024," £4,800.00 ",PO00048504,CONSULT,Purchase order

PRIMARY TIMES IN ESSEX,Promotional Advertising,25/11/2024, £700.00 ,PO00048506,ADVRT1,Purchase order

DAISY UPDATE COMMUNICATIONS LTD,Cloud Services,26/11/2024," £5,665.51 ",PO00048509,DIGIT3,Purchase order

New Hope Rentals,Homelessness Provision,26/11/2024, £420.00 ,PO00048511,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,26/11/2024, £420.00 ,PO00048515,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,26/11/2024, £420.00 ,PO00048516,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,26/11/2024, £420.00 ,PO00048517,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,26/11/2024, £420.00 ,PO00048518,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,26/11/2024, £420.00 ,PO00048519,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,26/11/2024, £420.00 ,PO00048520,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,26/11/2024, £420.00 ,PO00048521,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,26/11/2024, £420.00 ,PO00048522,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,26/11/2024, £360.00 ,PO00048523,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,26/11/2024, £300.00 ,PO00048525,HOMEPROV,Purchase order

REDACTED,Burial & Cremation,26/11/2024," £1,782.00 ",PO00048528,CREM4,Purchase order

REDACTED,Burial & Cremation,26/11/2024, £902.00 ,PO00048529,CREM4,Purchase order

New Hope Rentals,Homelessness Provision,26/11/2024, £360.00 ,PO00048530,HOMEPROV,Purchase order

The Rent Guarantee Company Ltd,Homelessness Provision,26/11/2024," £3,484.28 ",PO00048532,HOMEPROV,Purchase order

