Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
100344233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,COATE WATER CARE CO LTD,SN3 ,18/08/2023,"-10,138.02"
100344233,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,COATE WATER CARE CO LTD,SN3 ,18/08/2023,"-1,120.52"
100344233,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,COATE WATER CARE CO LTD,SN3 ,18/08/2023,967.29
100344233,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,COATE WATER CARE CO LTD,SN3 ,18/08/2023,"-2,365.92"
100344233,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,COATE WATER CARE CO LTD,SN3 ,18/08/2023,-713.24
100344233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,COATE WATER CARE CO LTD,SN3 ,18/08/2023,-66.86
100344233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,COATE WATER CARE CO LTD,SN3 ,18/08/2023,"7,228.57"
100344233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,COATE WATER CARE CO LTD,SN3 ,18/08/2023,-12.19
100344233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,COATE WATER CARE CO LTD,SN3 ,18/08/2023,"2,988.96"
100344233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,COATE WATER CARE CO LTD,SN3 ,18/08/2023,"2,867.32"
100344233,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Residential,COATE WATER CARE CO LTD,SN3 ,18/08/2023,-359.00
100344233,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,COATE WATER CARE CO LTD,SN3 ,18/08/2023,-727.20
100299233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,COCKLEBURY FARMHOUSE,SN15,18/08/2023,"10,364.00"
100299233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,COCKLEBURY FARMHOUSE,SN15,18/08/2023,-425.60
098632234,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CODFORD BIOGAS LTD,NR7 ,07/08/2023,510.60
101197233,Town Centre,"Economy, Growth and Place",Fleming Way Improvement Scheme,Capital,Contractor Payments,COLAS LTD,B37 ,23/08/2023,"320,323.88"
101152240,Highways Inspections & Maintenance,Highway Operations and Car Parking,Highway Maintenance,Supplies and Services,Materials,COLAS LTD,B37 ,23/08/2023,780.00
101178233,Disabled Children,"Children, Families and Community Health Services",DCT Daytime Short Breaks,3rd Party Payments,Respite Care,COLLABORATIVE CARE SERVICES LTD,SN2 ,23/08/2023,"29,304.00"
100288233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,COMMUNITY ACCESS NETWORK LTD,SN25,18/08/2023,-142.80
100288233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),COMMUNITY ACCESS NETWORK LTD,SN25,18/08/2023,"1,503.88"
100288233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),COMMUNITY ACCESS NETWORK LTD,SN25,18/08/2023,"4,120.00"
100287233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,COMMUNITY ACCESS NETWORK LTD,SN25,18/08/2023,"7,036.52"
100287233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,COMMUNITY ACCESS NETWORK LTD,SN25,18/08/2023,-293.60
100288233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),COMMUNITY ACCESS NETWORK LTD,SN25,18/08/2023,27.76
100288233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),COMMUNITY ACCESS NETWORK LTD,SN25,18/08/2023,24.00
100287233,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),COMMUNITY ACCESS NETWORK LTD,SN25,18/08/2023,907.60
100288233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),COMMUNITY ACCESS NETWORK LTD,SN25,18/08/2023,560.00
100288233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),COMMUNITY ACCESS NETWORK LTD,SN25,18/08/2023,"1,360.00"
099836233,Town Centre,"Economy, Growth and Place",Uk shared Properity Fund,Supplies and Services,Fees,COMMUNITY FIRST,SN10,16/08/2023,"40,750.00"
099593253,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,COMMUNITY FOSTER CARE,GL1 ,14/08/2023,"6,264.90"
099593252,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,COMMUNITY FOSTER CARE,GL1 ,14/08/2023,"3,927.30"
100345233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,COMMUNITY THERAPEUTIC SERVICES LTD,BS22,18/08/2023,"12,423.92"
099079233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,COMPASS CHILDREN'S HOMES LTD,LE7 ,09/08/2023,"2,169.72"
099077233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,COMPASS CHILDREN'S HOMES LTD,LE7 ,09/08/2023,"13,500.06"
099078233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,COMPASS CHILDREN'S HOMES LTD,LE7 ,09/08/2023,"2,985.66"
099080233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,COMPASS CHILDREN'S HOMES LTD,LE7 ,09/08/2023,"21,157.50"
100160233,Highways Inspections & Maintenance,Highway Operations and Car Parking,Highway Maintenance,Supplies and Services,Materials,COMPASS MINERALS UK LTD,CW7 ,18/08/2023,"3,426.64"
100162233,Highways Inspections & Maintenance,Highway Operations and Car Parking,Highway Maintenance,Supplies and Services,Materials,COMPASS MINERALS UK LTD,CW7 ,18/08/2023,"3,360.92"
100159233,Highways Inspections & Maintenance,Highway Operations and Car Parking,Highway Maintenance,Supplies and Services,Materials,COMPASS MINERALS UK LTD,CW7 ,18/08/2023,"10,332.51"
100540233,Highways Inspections & Maintenance,Highway Operations and Car Parking,Highway Maintenance,Supplies and Services,Materials,COMPASS MINERALS UK LTD,CW7 ,18/08/2023,"5,130.10"
100164233,Highways Inspections & Maintenance,Highway Operations and Car Parking,Highway Maintenance,Supplies and Services,Materials,COMPASS MINERALS UK LTD,CW7 ,18/08/2023,"10,241.81"
100158233,Highways Inspections & Maintenance,Highway Operations and Car Parking,Highway Maintenance,Supplies and Services,Materials,COMPASS MINERALS UK LTD,CW7 ,18/08/2023,"3,397.72"
100539233,Highways Inspections & Maintenance,Highway Operations and Car Parking,Highway Maintenance,Supplies and Services,Materials,COMPASS MINERALS UK LTD,CW7 ,18/08/2023,"5,236.57"
101139233,Highways Inspections & Maintenance,Highway Operations and Car Parking,Highway Maintenance,Supplies and Services,Materials,COMPASS MINERALS UK LTD,CW7 ,23/08/2023,"5,190.57"
100163233,Highways Inspections & Maintenance,Highway Operations and Car Parking,Highway Maintenance,Supplies and Services,Materials,COMPASS MINERALS UK LTD,CW7 ,18/08/2023,"8,643.50"
099857240,Planned Maintenance Programme,HRA Capital Financing,Central Heating,Capital,Contractor Payments,COMPLETE FLUE SOLUTIONS LIMITED,GL53,16/08/2023,"4,438.00"
099447234,Planned Maintenance Programme,HRA Capital Financing,Central Heating,Capital,Contractor Payments,COMPLETE FLUE SOLUTIONS LIMITED,GL53,11/08/2023,"4,457.00"
101958325,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,GL2 ,30/08/2023,"4,913.59"
099963243,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,COOLINK LTD,SN11,16/08/2023,694.00
101981254,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,COOLINK LTD,SN11,30/08/2023,"3,783.00"
099346242,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,11/08/2023,"1,600.00"
099346239,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,11/08/2023,"2,850.00"
098056233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,02/08/2023,"1,000.00"
099346240,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,11/08/2023,"2,650.00"
098047256,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,04/08/2023,680.00
098047257,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,04/08/2023,"1,000.00"
099346239,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,11/08/2023,"1,000.00"
098047255,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,04/08/2023,600.00
098047254,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,04/08/2023,"2,750.00"
098047256,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,04/08/2023,150.00
098047255,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,04/08/2023,"1,700.00"
098047254,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,04/08/2023,"1,200.00"
098056233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,02/08/2023,600.00
098047253,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,04/08/2023,"1,500.00"
098047257,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,04/08/2023,600.00
099346242,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,11/08/2023,"1,400.00"
099346240,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,11/08/2023,"1,200.00"
098047253,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,04/08/2023,"1,950.00"
101647233,Social Care,"Children, Families and Community Health Services",Placement Adoption Service,3rd Party Payments,Adoption Allowances,REDACTED PERSONAL DATA,BA15,25/08/2023,860.00
099588268,Social Care,"Children, Families and Community Health Services",Placement Adoption Service,3rd Party Payments,Adoption Allowances,REDACTED PERSONAL DATA,BA15,14/08/2023,860.00
100317233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,CORNERSTONES UK LTD,SN9 ,18/08/2023,-414.20
100317233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,CORNERSTONES UK LTD,SN9 ,18/08/2023,"6,626.24"
100317233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,CORNERSTONES UK LTD,SN9 ,18/08/2023,"5,322.56"
100317233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,CORNERSTONES UK LTD,SN9 ,18/08/2023,"8,650.40"
100317233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,CORNERSTONES UK LTD,SN9 ,18/08/2023,-381.00
100317233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,CORNERSTONES UK LTD,SN9 ,18/08/2023,-487.80
100317233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,CORNERSTONES UK LTD,SN9 ,18/08/2023,-423.00
100317233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,CORNERSTONES UK LTD,SN9 ,18/08/2023,-438.80
100317233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,CORNERSTONES UK LTD,SN9 ,18/08/2023,"8,465.28"
100317233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,CORNERSTONES UK LTD,SN9 ,18/08/2023,"7,337.52"
100317233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,CORNERSTONES UK LTD,SN9 ,18/08/2023,"4,178.84"
101860256,DSG Other Funding,DSG Skills and Attainment,LAC pupil premium,Supplies and Services,Services,COSTON PRIMARY SCHOOL,UB6 ,25/08/2023,600.00
101860257,DSG Other Funding,DSG Skills and Attainment,LAC pupil premium,Supplies and Services,Services,COTSWOLD CHINE SCHOOL,GL5 ,25/08/2023,600.00
099052233,High Needs Block,DSG Skills and Attainment,Out of Borough School Fees,3rd Party Payments,Independent Special School- Pre 16,COTSWOLD CHINE SCHOOL,GL5 ,09/08/2023,"27,553.76"
099388233,High Needs Block,DSG Skills and Attainment,Out of Borough School Fees,3rd Party Payments,Independent Special School- Pre 16,COTSWOLD CHINE SCHOOL,GL5 ,11/08/2023,"27,553.76"
099142234,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,COTSWOLD RECYCLING COMPANY LTD,GL12,09/08/2023,"1,900.00"
099142235,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,COTSWOLD RECYCLING COMPANY LTD,GL12,09/08/2023,"1,900.00"
097877238,Streetsmart,Streetsmart,Waterside Fleet Workshops,Supplies and Services,Materials,COTSWOLD RECYCLING COMPANY LTD,GL12,02/08/2023,"5,244.52"
101958601,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,30/08/2023,"1,804.61"
100033233,Streetsmart,Streetsmart,Waste - Disposal,Supplies and Services,Materials,COVEYA LTD,BS30,16/08/2023,"1,146.60"
101858245,Schools Block - Central,DSG Skills and Attainment,Universal Infant Free School Meals,Supplies and Services,Payments to Educational Bodies,COVINGHAM PARK PRIMARY SCHOOL,SN3 ,25/08/2023,"36,033.00"
101857257,Schools Block - Central,DSG Skills and Attainment,Universal Infant Free School Meals,Supplies and Services,Payments to Educational Bodies,COVINGHAM PARK PRIMARY SCHOOL,SN3 ,25/08/2023,"25,318.00"
100240242,DSG Other Funding,DSG Skills and Attainment,DFE Additional Grants,3rd Party Payments,Payment of Pupil Premium to school,COVINGHAM PARK PRIMARY SCHOOL,SN3 ,18/08/2023,"8,057.00"
098662233,High Needs Block,DSG Skills and Attainment,SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Maintained providers Pre 16,COVINGHAM PARK PRIMARY SCHOOL,SN3 ,11/08/2023,"3,530.00"
100238244,Schools - Primary,DSG Skills and Attainment,Primary School Budgets,3rd Party Payments,Mainstream Delegated Funding,COVINGHAM PARK PRIMARY SCHOOL,SN3 ,18/08/2023,"133,967.00"
098182233,DSG Other Funding,DSG Skills and Attainment,DFE Additional Grants,Supplies and Services,Payments to Educational Bodies,COVINGHAM PARK PRIMARY SCHOOL,SN3 ,04/08/2023,"2,320.00"
100387240,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Nursing Care,COXWELL HALL AND MEWS NURSING HOME,TW20,18/08/2023,"6,452.80"
100387240,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Nursing Care,COXWELL HALL AND MEWS NURSING HOME,TW20,18/08/2023,"6,160.00"
100387240,Memory & Cognition,Adults,Support for Memory and Cognition 65 and over,3rd Party Payments,Residential Care,COXWELL HALL AND MEWS NURSING HOME,TW20,18/08/2023,"5,968.24"
100387240,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Residential Care,COXWELL HALL AND MEWS NURSING HOME,TW20,18/08/2023,"6,000.00"
098594241,Planned Maintenance Programme,HRA Capital Financing,Contingent Major Repairs,Capital,Contractor Payments,CPS CONSTRUCTION LTD,BS15,09/08/2023,750.68
098595233,Planned Maintenance Programme,HRA Capital Financing,Contingent Major Repairs,Capital,Contractor Payments,CPS CONSTRUCTION LTD,BS15,09/08/2023,750.68
100293233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,CRAEGMOOR HEALTHCARE,BA14,18/08/2023,-483.20
100293233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,CRAEGMOOR HEALTHCARE,BA14,18/08/2023,"9,158.28"
100143233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,18/08/2023,"16,977.06"
100140233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,18/08/2023,837.10
100144233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,18/08/2023,"8,129.23"
100036233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,16/08/2023,501.70
098575233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,07/08/2023,"7,821.08"
098053234,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,02/08/2023,"1,089.50"
098045234,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,02/08/2023,"1,693.20"
098045233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,02/08/2023,"2,555.70"
098044237,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,02/08/2023,969.41
100131233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,18/08/2023,"2,394.33"
100151233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,18/08/2023,"5,956.10"
098577233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,07/08/2023,"2,233.44"
100017233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,16/08/2023,"6,774.95"
100021233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,16/08/2023,"1,371.89"
099420233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,11/08/2023,"4,811.98"
099414233,Streetsmart,Streetsmart,Waste - Processing,Transport Costs,Vehicle Hire / Contract,CRAPPER & SONS LANDFILL LTD,SN4 ,11/08/2023,480.00
100152233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,18/08/2023,"3,092.25"
100149233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,18/08/2023,"7,771.83"
100125233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,16/08/2023,890.14
100037233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,16/08/2023,968.37
100039233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,16/08/2023,691.24
100020233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,16/08/2023,"3,016.61"
100060233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,16/08/2023,"1,167.92"
100049233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,16/08/2023,"7,251.16"
098044238,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,02/08/2023,"11,385.76"
100139233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,18/08/2023,"1,484.59"
100124233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,16/08/2023,"4,517.67"
100038233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,16/08/2023,"2,071.44"
100047234,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,16/08/2023,"8,391.72"
099436233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,11/08/2023,"3,907.49"
100135233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,18/08/2023,"2,649.72"
098576233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,07/08/2023,"2,084.13"
099418233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,11/08/2023,"2,247.92"
098044235,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,02/08/2023,"3,575.59"
098044236,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,02/08/2023,798.41
100133233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,18/08/2023,"9,571.94"
100132233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,18/08/2023,"7,181.38"
100134233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,18/08/2023,"4,065.54"
100155233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,18/08/2023,"3,065.67"
100154233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,18/08/2023,"1,319.95"
100015233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,16/08/2023,568.62
100048234,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,16/08/2023,"1,014.59"
099416233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,11/08/2023,"11,790.81"
099417233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,11/08/2023,766.12
100153233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,18/08/2023,"8,424.53"
099437233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,11/08/2023,"3,515.57"
099435233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,11/08/2023,978.77
098044239,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,02/08/2023,"11,161.34"
099419233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,11/08/2023,"4,449.11"
100137233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,18/08/2023,"5,877.40"
098042239,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,CRAPPER & SONS LANDFILL LTD,SN4 ,02/08/2023,762.20
099438233,Streetsmart,Streetsmart,Waste - Processing,Transport Costs,Vehicle Hire / Contract,CRAPPER & SONS LANDFILL LTD,SN4 ,11/08/2023,720.00
100876233,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,23/08/2023,83.18
098889234,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,09/08/2023,622.30
097717234,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,02/08/2023,59.36
097717234,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,02/08/2023,589.52
100876233,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,23/08/2023,"1,124.99"
100879233,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,23/08/2023,148.13
100879233,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,23/08/2023,530.58
098888233,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,09/08/2023,175.24
097728234,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,02/08/2023,136.44
100878233,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,23/08/2023,96.59
100878233,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,23/08/2023,815.83
098888233,Physical Support,Adults,Fessey House,Supplies and Services,Food,CREED CATERING SUPPLIES LTD,GL51,09/08/2023,615.07
