Supplier Name, Net Amount ,Spend Type,Service,Department,Account,Entry Date,Payment type
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,007.65", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,012.17", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,29-Jan-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,012.17", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,012.17", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,26-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,012.17", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,050.21", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,061.57", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,29-Jan-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,064.90", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,071.20", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,071.20", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,077.25", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,12-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,077.25", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,26-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,089.87", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,089.87", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,121.25", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,147.89", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,22-Jan-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,147.89", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,26-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,158.84", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,175.41", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,05-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,182.21", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,05-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,182.21", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,04-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,182.21", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,04-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,182.21", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,207.50", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,05-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,243.76", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,22-Jan-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,243.76", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,26-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,243.76", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,305.83", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,22-Jan-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,305.83", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,25-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,305.83", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,25-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,305.83", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,25-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,321.59", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,27-Dec-23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,323.49", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,323.49", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,26-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,323.49", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,25-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,350.24", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,27-Dec-23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,350.24", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,29-Jan-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,350.24", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,350.24", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,350.24", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,25-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,360.51", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,04-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,391.50", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,434.72",Individual Heating (North)    ,In-house Gas Service          ,Homes & Neighbourhoods,HRA,11-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,489.25", Group Heating                ,M&E -Heating & Water(Comm)    ,Homes & Neighbourhoods,HRA,11-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,506.84", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,27-Dec-23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,506.84", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,506.84", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,627.25", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,29-Jan-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,658.52", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,27-Dec-23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,658.52", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,658.52", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,761.01", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,789.68", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,12-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,940.03", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"1,980.00", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,29-Jan-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"2,029.75", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,25-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"2,129.42", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,04-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"2,144.07", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"2,150.06", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"2,291.93", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"2,291.93", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,26-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"2,502.12", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"2,620.30", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"2,708.25", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,05-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"2,801.02", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"2,801.02", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,26-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"2,836.13", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,05-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"3,281.06", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,22-Jan-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"3,359.50", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"3,447.10", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"3,599.30", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"3,599.30", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"3,599.30", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"3,643.67", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,22-Jan-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"3,688.36", Responsive Repairs           ,Community Centres             ,Homes & Neighbourhoods,HRA,27-Dec-23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"4,216.37", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,05-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"4,372.08",Individual Heating (North)    ,In-house Gas Service          ,Homes & Neighbourhoods,HRA,25-Dec-23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"4,372.08",Individual Heating (North)    ,In-house Gas Service          ,Homes & Neighbourhoods,HRA,05-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"4,525.92", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"4,838.06", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,26-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"4,838.06", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"4,847.53", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,08-Jan-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"5,447.72", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,26-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"5,756.06", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,12-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"6,510.00", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,29-Jan-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"7,131.15", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,08-Jan-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"7,400.00", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,08-Jan-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"7,400.00", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"7,400.00", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"8,159.25", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,15-Jan-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"8,500.00",Individual Heating (North)    ,In-house Gas Service          ,Homes & Neighbourhoods,HRA,15-Jan-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"8,500.00",Individual Heating (North)    ,In-house Gas Service          ,Homes & Neighbourhoods,HRA,05-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"8,500.00",Individual Heating (North)    ,In-house Gas Service          ,Homes & Neighbourhoods,HRA,11-Mar-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"8,649.83", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,19-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"14,303.51", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,26-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"14,303.51", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,26-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"14,304.51", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,26-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"21,904.46", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,08-Jan-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"22,497.30", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,15-Jan-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"23,762.62", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,12-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"25,337.07", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,26-Feb-24,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"46,316.42", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,27-Dec-23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD,"57,485.74", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,25-Mar-24,Invoiced
General Register Office,"4,157.09",General Fees & Services       ,Reg Of Birth Death & Marriage ,Homes & Neighbourhoods,General Fund,15-Jan-24,Invoiced
GENESIS DIGITAL SOLUTIONS LTD,"16,875.00",General Fees & Services       ,Strategic Procurement         ,Community Wealth Building,General Fund,18-Mar-24,Invoiced
GENESIS DIGITAL SOLUTIONS LTD,"22,500.00",General Fees & Services       ,Strategic Procurement         ,Community Wealth Building,General Fund,29-Jan-24,Invoiced
Geoffrey Osborne Ltd,"27,549.42",New Construction              ,Andover Self-Build (REFCUS)   ,Homes & Neighbourhoods,HRA,14-Mar-24,Invoiced
Geoffrey Osborne Ltd,"129,226.62",New Construction              ,Andover Self-Build (REFCUS)   ,Homes & Neighbourhoods,HRA,22-Jan-24,Invoiced
Geoffrey Osborne Ltd,"626,013.42",New Construction              ,Andover Self-Build (REFCUS)   ,Homes & Neighbourhoods,HRA,09-Feb-24,Invoiced
GEORGIA TURNER COMMUNICATIONS LTD,"2,660.80",Training - External Courses   ,Communications                ,Community Engagement & Wellbeing,General Fund,11-Mar-24,Invoiced
GEP ENVIRONMENTAL,"89,973.00",Consultants - Fees            ,Energy Services               ,Environment & Climate Change,General Fund,19-Mar-24,Invoiced
GERDA SECURITY PRODUCTS LTD,714,Other- Capital Expenditure    ,Cap Prog Delivery - Revenue   ,Homes & Neighbourhoods,HRA,21-Mar-24,Invoiced
GERDA SECURITY PRODUCTS LTD,"1,016.00",Consumable Materials          ,East Team - Caretakers        ,Homes & Neighbourhoods,HRA,29-Feb-24,Invoiced
GERDA SECURITY PRODUCTS LTD,"2,635.00",Materials                     ,Estate Maintenance Team       ,Homes & Neighbourhoods,HRA,25-Jan-24,Invoiced
GET REAL YOUTH SERVICES LTD,"24,995.00",Direct Payment To N.S.O       ,Youth Offending               ,Community Wealth Building,General Fund,30-Jan-24,Invoiced
GETTY IMAGES (UK) LTD,650,Purchases General             ,Communications                ,Community Engagement & Wellbeing,General Fund,27-Feb-24,Invoiced
GISE ORGANISATION LTD,"14,139.71",Sale Of Goods                 ,Islington Assembly Hall       ,Community Wealth Building,General Fund,26-Jan-24,Invoiced
GL EDUCATION GROUP LTD,"1,131.85",Health/Hospital Authorities   ,Parent-Infant Relationship&PHS,Children & Young People,General Fund,23-Jan-24,Invoiced
GLASDON UK LTD,"3,206.20",Purchases General             ,SES Projects                  ,Environment & Climate Change,General Fund,11-Mar-24,Invoiced
Glendale Countryside Limited,776.56,Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,14-Mar-24,Invoiced
Glendale Countryside Limited,953.08,Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,14-Mar-24,Invoiced
Glendale Countryside Limited,953.08,Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,14-Mar-24,Invoiced
Glendale Countryside Limited,"1,125.84",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,11-Mar-24,Invoiced
Glendale Countryside Limited,"1,429.62",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,14-Mar-24,Invoiced
Glendale Countryside Limited,"1,876.40",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,24-Jan-24,Invoiced
Glendale Countryside Limited,"1,876.40",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,11-Mar-24,Invoiced
Glendale Countryside Limited,"1,906.16",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,08-Feb-24,Invoiced
Glendale Countryside Limited,"2,139.10",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,08-Feb-24,Invoiced
Glendale Countryside Limited,"2,180.18",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,14-Mar-24,Invoiced
Glendale Countryside Limited,"2,277.68",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,11-Mar-24,Invoiced
Glendale Countryside Limited,"2,626.96",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,08-Feb-24,Invoiced
Glendale Countryside Limited,"2,859.24",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,14-Mar-24,Invoiced
Glendale Countryside Limited,"2,930.74",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,24-Jan-24,Invoiced
Glendale Countryside Limited,"3,032.00",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,08-Feb-24,Invoiced
Glendale Countryside Limited,"3,134.06",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,27-Feb-24,Invoiced
Glendale Countryside Limited,"3,812.32",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,14-Mar-24,Invoiced
Glendale Countryside Limited,"4,634.28",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,08-Feb-24,Invoiced
Glendale Countryside Limited,"4,878.64",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,14-Mar-24,Invoiced
Glendale Countryside Limited,"5,241.94",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,11-Mar-24,Invoiced
Glendale Countryside Limited,"5,718.48",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,14-Mar-24,Invoiced
Glendale Countryside Limited,"6,195.02",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,14-Mar-24,Invoiced
Glendale Countryside Limited,"6,439.28",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,24-Jan-24,Invoiced
Glendale Countryside Limited,"6,887.50",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,24-Jan-24,Invoiced
Glendale Countryside Limited,"8,547.96",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,24-Jan-24,Invoiced
Glendale Countryside Limited,"10,158.56",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,08-Feb-24,Invoiced
Glendale Countryside Limited,"10,507.84",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,27-Feb-24,Invoiced
Glendale Countryside Limited,"11,377.44",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,24-Jan-24,Invoiced
Glendale Countryside Limited,"11,478.70",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,24-Jan-24,Invoiced
Glendale Countryside Limited,"11,865.96",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,11-Mar-24,Invoiced
Glendale Countryside Limited,"12,259.02",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,24-Jan-24,Invoiced
Glendale Countryside Limited,"12,735.56",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,24-Jan-24,Invoiced
Glendale Countryside Limited,"13,658.88",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,24-Jan-24,Invoiced
Glendale Countryside Limited,"14,135.00",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,24-Jan-24,Invoiced
Glendale Countryside Limited,"17,411.68",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,24-Jan-24,Invoiced
Glendale Countryside Limited,"17,912.34",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,08-Feb-24,Invoiced
Glendale Countryside Limited,"20,491.22",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,08-Feb-24,Invoiced
Glendale Countryside Limited,"24,069.92",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,08-Feb-24,Invoiced
Glendale Countryside Limited,"24,820.48",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,11-Mar-24,Invoiced
Glendale Countryside Limited,"25,733.16",Grounds Maintenance           ,Tree Service                  ,Environment & Climate Change,General Fund,27-Feb-24,Invoiced
GLENMAN CORPORATION LTD,"142,076.95",New Construction              ,Beaumont Rise                 ,Homes & Neighbourhoods,HRA,15-Feb-24,Invoiced
GLENMAN CORPORATION LTD,"148,973.70",New Construction              ,Beaumont Rise                 ,Homes & Neighbourhoods,HRA,21-Mar-24,Invoiced
GLENMAN CORPORATION LTD,"221,273.19",New Construction              ,Beaumont Rise                 ,Homes & Neighbourhoods,HRA,22-Jan-24,Invoiced
GLENMAN CORPORATION LTD,"326,423.02",New Construction              ,Beaumont Rise                 ,Homes & Neighbourhoods,HRA,21-Mar-24,Invoiced
GLOBAL GENERATION,"3,750.00",Direct Payment To N.S.O       ,Global Generation             ,Community Engagement & Wellbeing,General Fund,13-Mar-24,Invoiced
GLOBAL GENERATION,"16,489.00",Consultants - Fees            ,Local Economies               ,Community Wealth Building,General Fund,25-Mar-24,Invoiced
GLOVEMAN,520.5,Client Equipment & Supplies   ,Reablement & Homecare Support ,Adult Social Services,General Fund,25-Mar-24,Invoiced
GLOVEMAN,706.79,Consumable Materials          ,4 Orchard Close (Res Care)    ,Adult Social Services,General Fund,18-Mar-24,Invoiced
GLS EDUCATIONAL SUPPLIES LTD,567.78,Purchases General             ,New River Green Childrens Ctre,Children & Young People,General Fund,15-Feb-24,Invoiced
GLS EDUCATIONAL SUPPLIES LTD,609.89,Purchases General             ,Westbourne Children's Centre  ,Children & Young People,General Fund,19-Feb-24,Invoiced
GLS EDUCATIONAL SUPPLIES LTD,669.49,Purchases General             ,New River Green Childrens Ctre,Children & Young People,General Fund,16-Feb-24,Invoiced
GLS EDUCATIONAL SUPPLIES LTD,675.31,Purchases General             ,Bemerton Children's Centre    ,Children & Young People,General Fund,19-Jan-24,Invoiced
GLS EDUCATIONAL SUPPLIES LTD,767.86,Purchases General             ,New River Green Childrens Ctre,Children & Young People,General Fund,15-Mar-24,Invoiced
GLS EDUCATIONAL SUPPLIES LTD,785.11,Purchases General             ,Goodinge Children's Centre    ,Children & Young People,General Fund,22-Mar-24,Invoiced
