Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Corporate Services,Children's Services - Insured Losses,Employee Related Insurance,45127,2216095023,1320,R,Personal Payments
Hampshire County Council,Corporate Services,Children's Services - Insured Losses,Premises Insurance - General,45124,2216082172,708.55,R,BASINGSTOKE AND DEANE
Hampshire County Council,Corporate Services,Children's Services - Insured Losses,Premises Insurance - General,45117,2216072801,3777.48,R,PORTSMOUTH DIOCESAN BOARD OF FINANC
Hampshire County Council,Corporate Services,Com Prop Legal Ext Clients,Other Expenses,45133,3111296755,1250,R,Corporate Resources
Hampshire County Council,Corporate Services,Com Prop Legal Ext Clients,Other Expenses,45133,3111296765,1250,R,Corporate Resources
Hampshire County Council,Corporate Services,Communications Unit,Licences,45124,2216081355,4477,R,NLA MEDIA ACCESS LIMITED
Hampshire County Council,Corporate Services,Data Centre,Equipment Maintenance Contracts,45120,2216078675,2745.96,R,SPECIALIST COMPUTER CENTRES
Hampshire County Council,Corporate Services,Data Centre,Equipment Maintenance Contracts,45120,2216078676,10262.41,R,SPECIALIST COMPUTER CENTRES
Hampshire County Council,Corporate Services,Data Centre,Equipment Maintenance Contracts,45124,3400214192,770.7,R,WESSEX PETROLEUM
Hampshire County Council,Corporate Services,Data Centre,IT Software,45113,2216068305,600,R,CANON (UK) LTD
Hampshire County Council,Corporate Services,Democratic & Member Services,Other Training Courses and Qualification,45125,2216087021,2150,R,Act Now Training Ltd
Hampshire County Council,Corporate Services,Digital Platform,IT Software,45110,2216062576,1542.4,R,PHOENIX SOFTWARE LTD
Hampshire County Council,Corporate Services,Digital Platform,IT Software,45119,2216075474,3390,R,PHOENIX SOFTWARE LTD
Hampshire County Council,Corporate Services,Education Personnel Services,IT Software,45113,2216068861,791.25,R,ECT Manager Limited
Hampshire County Council,Corporate Services,Emergency Services,Other Services,45113,2216067631,7607,R,KENYON WORLDWIDE DISASTER MANAGEMEN
Hampshire County Council,Corporate Services,Employer Class IA National Insurance,Car Leasing - Private Rentals,45124,3111290430,21353.37,R,HM REVENUE & CUSTOMS ONLY
Hampshire County Council,Corporate Services,ESRI (GIS) - Software,IT Software,45134,2216103996,875,R,PHOENIX SOFTWARE LTD
Hampshire County Council,Corporate Services,ETE - Central IT Software,IT Software,45126,2216091924,872.28,R,BRITISH GEOLOGICAL SOCIETY SURVEY
Hampshire County Council,Corporate Services,Excess Insurance premium - Ins 'Fund',Employee Related Insurance,45135,2216104580,1882,R,Gallagher Bassett
Hampshire County Council,Corporate Services,Excess Insurance premium - Ins 'Fund',Employee Related Insurance,45135,2216104580,753,R,Gallagher Bassett
Hampshire County Council,Corporate Services,External Contractors - Projects,Hired and Contracted Services,45113,2216068314,5700,R,FDM Group Limited
Hampshire County Council,Corporate Services,External Contractors - Projects,Hired and Contracted Services,45113,2216068318,5700,R,FDM Group Limited
Hampshire County Council,Corporate Services,Hampshire Public Services Network,Hired and Contracted Services,45126,2216093328,1250,R,CIVICA UK LTD
Hampshire County Council,Corporate Services,Hampshire Public Services Network,HPSN Core Contract,45124,2216082079,1816,R,VIRGIN MEDIA BUSINESS LTD
Hampshire County Council,Corporate Services,Hampshire Public Services Network,Purchase of IT Equipment,45120,2216078678,503.5,R,NTL
Hampshire County Council,Corporate Services,"HLS-Contracts, Information & Employment",Legal Costs,45128,2216097458,3100,R,Personal Payments
Hampshire County Council,Corporate Services,HLS-Practice & Fee Earner Support Teams,Legal Costs,45110,2216063921,833.4,R,CROSS COUNTRY COURIERS
Hampshire County Council,Corporate Services,HLS-Practice & Fee Earner Support Teams,"Newspapers, Periodicals and Publications",45134,2216103545,756,R,Thomson Reuters Professional UK Ltd
Hampshire County Council,Corporate Services,HLS-Safeguarding,Legal Costs,45120,2216077623,1000,R,Personal Payments
Hampshire County Council,Corporate Services,HR Recruitment DBS Charges,Hired and Contracted Services,45114,2216070855,1842.5,R,Cantium Business Solutions
Hampshire County Council,Corporate Services,HR Recruitment DBS Charges,Staff Advertising - General,45127,2216095227,8500,R,Cantium Business Solutions
Hampshire County Council,Corporate Services,IBC Finance - Payments,Stationery and other office consumables,45112,2216065910,2123.14,R,Zunoma Limited
Hampshire County Council,Corporate Services,IBC Management,Other Training Courses and Qualification,45124,2216081558,1125,R,Institute of Customer Services
Hampshire County Council,Corporate Services,Infrastructure Operations,Non System - Electricity,45112,3111288130,933.55,R,NPOWER
Hampshire County Council,Corporate Services,Infrastructure Operations,Non System - Electricity,45131,3111293407,855.65,R,NPOWER
Hampshire County Council,Corporate Services,Infrastructure Operations,Non System - Electricity,45131,3111293408,744.47,R,NPOWER
Hampshire County Council,Corporate Services,Infrastructure Operations,Non System - Electricity,45131,3111293411,1056.87,R,NPOWER
Hampshire County Council,Corporate Services,Infrastructure Operations,Uniform Business Rates,45133,3500255335,861,R,FAREHAM BOROUGH COUNCIL
Hampshire County Council,Corporate Services,Insight & Engagement,Research,45125,2216086716,1500,R,Easy Read Online Limited
Hampshire County Council,Corporate Services,Investing in Hampshire,Miscellaneous Grants to others,45135,3111297572,43981.12,C,Bursledon Brickworks Museum Trust
Hampshire County Council,Corporate Services,IT Equipment Growth,Purchase of IT Equipment,45111,2216064413,636.6,R,Dell Corporation Limited
Hampshire County Council,Corporate Services,IT Equipment Growth,Purchase of IT Equipment,45111,2216065399,1427.5,R,Dell Corporation Limited
Hampshire County Council,Corporate Services,IT Equipment Growth,Purchase of IT Equipment,45111,2216065399,38671.5,R,Dell Corporation Limited
Hampshire County Council,Corporate Services,IT Equipment Growth,Purchase of IT Equipment,45128,2216096411,630.5,R,Dell Corporation Limited
Hampshire County Council,Corporate Services,IT Equipment Growth,Purchase of IT Equipment,45128,2216096428,4077.6,R,Dell Corporation Limited
Hampshire County Council,Corporate Services,IT Equipment Growth,Purchase of IT Equipment,45135,2216106820,2188.03,R,Dell Corporation Limited
Hampshire County Council,Corporate Services,IT Equipment Growth,Purchase of IT Equipment,45138,2216107705,2855,R,Dell Corporation Limited
Hampshire County Council,Corporate Services,IT Equipment Growth,Purchase of IT Equipment,45138,2216107705,77343,R,Dell Corporation Limited
Hampshire County Council,Corporate Services,IT Equipment Growth,Purchase of IT Equipment,45138,2216107708,38671.5,R,Dell Corporation Limited
Hampshire County Council,Corporate Services,IT Equipment Growth,Purchase of IT Equipment,45138,2216107708,1427.5,R,Dell Corporation Limited
Hampshire County Council,Corporate Services,IT Equipment Growth,Purchase of IT Equipment,45110,2216063186,1599.5,R,INSIGHT DIRECT (UK) LIMITED
Hampshire County Council,Corporate Services,IT Equipment Growth,Purchase of IT Equipment,45135,2216106738,1549.5,R,INSIGHT DIRECT (UK) LIMITED
Hampshire County Council,Corporate Services,IT General - Software,IT Software,45113,2216068268,822.36,R,Boxxe Limited
Hampshire County Council,Corporate Services,IT General - Software,IT Software,45125,2216088090,822.36,R,Boxxe Limited
Hampshire County Council,Corporate Services,IT General - Software,IT Software,45131,2216099589,587.4,R,Boxxe Limited
Hampshire County Council,Corporate Services,IT General - Software,IT Software,45126,2216092099,1509.12,R,PHOENIX SOFTWARE LTD
Hampshire County Council,Corporate Services,IT General - Software,IT Software,45126,2216092099,782.28,R,PHOENIX SOFTWARE LTD
Hampshire County Council,Corporate Services,IT General - Software,IT Software,45126,2216092099,9163.2,R,PHOENIX SOFTWARE LTD
Hampshire County Council,Corporate Services,IT General - Software,IT Software,45110,2216062600,2400,R,SOFTCAT
Hampshire County Council,Corporate Services,IT General - Software,IT Software,45110,2216062601,2189.61,R,SOFTCAT
Hampshire County Council,Corporate Services,IT HCI R-10,Other Training Courses and Qualification,45118,2216073599,10830.96,R,Dell Corporation Limited
Hampshire County Council,Corporate Services,IT HCI R-10,Purchase of IT Equipment,45113,2216068294,10800,R,Dell Corporation Limited
Hampshire County Council,Corporate Services,IT HCI R-10,Purchase of IT Equipment,45113,2216068300,18030,R,Dell Corporation Limited
Hampshire County Council,Corporate Services,L & D - CR - IT,Other Training Courses and Qualification,45110,2216063220,1368.5,R,Premier Partnership
Hampshire County Council,Corporate Services,L & D - CR - IT,Other Training Courses and Qualification,45121,2216079003,2894.25,R,SAP(UK)Limited
Hampshire County Council,Corporate Services,L & D - CR - IT,Other Training Courses and Qualification,45117,2216072106,7155,R,UK & Ireland SAP User Group Ltd
Hampshire County Council,Corporate Services,Leadership & Management Development,Other Training Courses and Qualification,45124,2216081585,1611,R,Personal Payments
Hampshire County Council,Corporate Services,Leadership & Management Development,Other Training Courses and Qualification,45132,2216101233,1304,R,THE COLOUR WORKS INTERNATIONAL LTD
Hampshire County Council,Corporate Services,Learn & Dev Service - H&S Training,Hired and Contracted Services,45124,2216082425,555,R,FIREWISE.BIZ BUSINESS SOLUTIONS
Hampshire County Council,Corporate Services,Learn & Dev Service - H&S Training,Hired and Contracted Services,45126,2216092356,880,R,FIREWISE.BIZ BUSINESS SOLUTIONS
Hampshire County Council,Corporate Services,Mendix Platform,IT Software,45124,2216082057,6000,R,Siemens Industry Software Limited
Hampshire County Council,Corporate Services,MICROSOFT CSP,IT Software,45134,2216104451,1800.66,R,PHOENIX SOFTWARE LTD
Hampshire County Council,Corporate Services,Microsoft EA Desktop,IT Software,45135,2216107067,501.61,R,PHOENIX SOFTWARE LTD
Hampshire County Council,Corporate Services,MICROSOFT EA SCE,IT Software,45125,2216087634,4420.4,R,PHOENIX SOFTWARE LTD
Hampshire County Council,Corporate Services,MICROSOFT EES,IT Software,45133,2216102139,1106.4,R,PHOENIX SOFTWARE LTD
Hampshire County Council,Corporate Services,Network Revenue,HPSN dataline rentals,45128,2216096374,38687.2,R,VIRGIN MEDIA BUSINESS LTD
Hampshire County Council,Corporate Services,Non-Departmental Insured Losses,Employee Related Insurance,45125,3111290466,7212.36,R,Corporate Resources
Hampshire County Council,Corporate Services,Occupational Health & Wellbeing,IT Software,45118,2216073411,91290,R,SOFTCAT
Hampshire County Council,Corporate Services,Occupational Health & Wellbeing,Medical and Counselling Fees,45114,3111289208,940,R,Corporate Resources
Hampshire County Council,Corporate Services,Occupational Health & Wellbeing,Medical and Counselling Fees,45113,2216068967,1140.39,R,Health Assured Limited
Hampshire County Council,Corporate Services,Occupational Health & Wellbeing,Medical and Counselling Fees,45121,2216080546,4251.84,R,Health Assured Limited
Hampshire County Council,Corporate Services,Occupational Health & Wellbeing,Medical and Counselling Fees,45121,2216080547,4251.84,R,Health Assured Limited
Hampshire County Council,Corporate Services,Occupational Health & Wellbeing,Medical and Counselling Fees,45121,2216080548,4251.84,R,Health Assured Limited
Hampshire County Council,Corporate Services,Occupational Health & Wellbeing,Medical and Counselling Fees,45114,2216070578,3235.69,R,IPRS Health Limited
Hampshire County Council,Corporate Services,Occupational Health & Wellbeing,Medical and Counselling Fees,45114,2216070579,10096.4,R,IPRS Health Limited
Hampshire County Council,Corporate Services,Occupational Health & Wellbeing,Medical and Counselling Fees,45119,2216075419,3158.34,R,IPRS Health Limited
Hampshire County Council,Corporate Services,Occupational Health & Wellbeing,Medical and Counselling Fees,45119,2216075420,12692.53,R,IPRS Health Limited
Hampshire County Council,Corporate Services,Occupational Health & Wellbeing,Medical and Counselling Fees,45114,2216071373,14245,R,Medigold Health Consultancy Limited
Hampshire County Council,Corporate Services,Occupational Health & Wellbeing,Medical and Counselling Fees,45114,2216071379,1295,R,Medigold Health Consultancy Limited
Hampshire County Council,Corporate Services,Oxfordshire Recruitment,Staff Advertising - General,45124,2216082184,514,R,PEOPLESCOUT LIMITED
Hampshire County Council,Corporate Services,Oxfordshire Recruitment,Staff Advertising - General,45128,2216095930,785,R,PEOPLESCOUT LIMITED
Hampshire County Council,Corporate Services,Pension Services,Legal Costs,45119,2216076695,2614,R,BURGES SALMON SOLICITORS
Hampshire County Council,Corporate Services,Pension Services,Legal Costs,45113,2216068210,1045,R,Target Professional Services Ltd
Hampshire County Council,Corporate Services,Pension Services,Other Training Courses and Qualification,45117,2216071915,720,R,LOCAL GOVERNMENT ASSOCIATION
Hampshire County Council,Corporate Services,Pension Services,Printing,45117,2216072669,500.22,R,PHD Mail Ltd
Hampshire County Council,Corporate Services,Pension Services,Printing,45138,2216108002,614.77,R,PHD Mail Ltd
Hampshire County Council,Corporate Services,Pension Services,Printing,45110,2216063974,3406.05,R,XEROX (UK) LTD
Hampshire County Council,Corporate Services,Pension Services,Purchase of IT Equipment,45117,2216073025,68941,R,CIVICA UK LTD
Hampshire County Council,Corporate Services,Pension Services,Purchase of IT Equipment,45117,2216073026,22095,R,CIVICA UK LTD
Hampshire County Council,Corporate Services,Pension Services,Purchase of IT Equipment,45131,2216099564,2970,R,CIVICA UK LTD
Hampshire County Council,Corporate Services,Pension Services,Purchase of IT Equipment,45138,2216108005,20400,R,CIVICA UK LTD
Hampshire County Council,Corporate Services,Pension Services,Purchase of IT Equipment,45117,2216072741,3400,R,GBG Plc
Hampshire County Council,Corporate Services,Police Advertising & Recruitment,Exam Registration and Fees,45119,2216075471,26635,R,College of Policing
Hampshire County Council,Corporate Services,Police Advertising & Recruitment,Staff Advertising - General,45131,2216097805,1095,R,PEOPLESCOUT LIMITED
Hampshire County Council,Corporate Services,Police Advertising & Recruitment,Staff Advertising - General,45131,2216097805,975,R,PEOPLESCOUT LIMITED
Hampshire County Council,Corporate Services,Police Advertising & Recruitment,Staff Advertising - General,45131,2216097805,2500,R,PEOPLESCOUT LIMITED
Hampshire County Council,Corporate Services,Recruitment Team,Staff Advertising - General,45132,2216099887,814,R,PEOPLESCOUT LIMITED
Hampshire County Council,Corporate Services,SAP - Software,IT Software,45118,2216074984,124605.3,R,SAP(UK)Limited
Hampshire County Council,Corporate Services,SAP - Software,IT Software,45128,2216095929,12072.11,R,SAP(UK)Limited
Hampshire County Council,Corporate Services,SAP - Software,IT Software,45128,2216095935,150839.16,R,SAP(UK)Limited
Hampshire County Council,Corporate Services,SAP - Software,IT Software,45128,2216095935,13366.73,R,SAP(UK)Limited
Hampshire County Council,Corporate Services,SAP - Software,IT Software,45128,2216095935,54788.63,R,SAP(UK)Limited
Hampshire County Council,Corporate Services,SAP - Software,IT Software,45128,2216095935,156739.27,R,SAP(UK)Limited
Hampshire County Council,Corporate Services,SAP - Software,IT Software,45128,2216095935,40147.29,R,SAP(UK)Limited
Hampshire County Council,Corporate Services,SAP - Software,IT Software,45128,2216095935,17210.26,R,SAP(UK)Limited
Hampshire County Council,Corporate Services,SAP - Software,IT Software,45128,2216095935,14042.83,R,SAP(UK)Limited
Hampshire County Council,Corporate Services,SAP - Software,IT Software,45128,2216095993,196372.25,R,SAP(UK)Limited
Hampshire County Council,Corporate Services,SAP - Software,IT Software,45128,2216095993,5288.06,R,SAP(UK)Limited
Hampshire County Council,Corporate Services,SAP - Software,IT Software,45128,2216095996,459206.28,R,SAP(UK)Limited
Hampshire County Council,Corporate Services,SAP - Software,IT Software,45128,2216095999,1975.69,R,SAP(UK)Limited
Hampshire County Council,Corporate Services,SAP - Software,IT Software,45128,2216095999,14048.8,R,SAP(UK)Limited
Hampshire County Council,Corporate Services,Southern Internal Audit Partnership,IT Software,45120,2216077788,17421.57,R,Ideagen MK Ltd
Hampshire County Council,Corporate Services,Southern Internal Audit Partnership,IT Software,45120,2216077789,4270.71,R,Ideagen MK Ltd
Hampshire County Council,Corporate Services,Teams & Contact Centre,IT Software,45127,2216095727,8392.22,R,Freedom Communications Ltd
Hampshire County Council,Corporate Services,Teams & Contact Centre,IT Software,45131,2216099599,2449.86,R,Freedom Communications Ltd
Hampshire County Council,Corporate Services,Teams & Contact Centre,Purchase of IT Equipment,45135,2216106694,1995.5,R,Boxxe Limited
Hampshire County Council,Corporate Services,Teams & Contact Centre,Telephone - Equipment,45117,2216072531,2264.2,R,Boxxe Limited
Hampshire County Council,Corporate Services,Teams & Contact Centre,Telephone - Equipment,45117,2216072531,4487,R,Boxxe Limited
Hampshire County Council,Corporate Services,Teams & Contact Centre,Telephone - Equipment,45117,2216072531,726.8,R,Boxxe Limited
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45117,3111289408,1500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296766,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296767,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296768,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296769,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296770,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296771,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296772,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296773,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296774,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296775,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296776,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296777,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296778,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296779,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296780,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296781,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296782,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296783,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296784,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296785,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296786,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296787,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296788,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296789,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296790,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296791,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296792,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296793,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296794,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296795,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296796,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296797,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296798,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296799,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296800,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296801,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296802,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296803,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296804,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296805,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296806,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296807,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296808,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296809,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296810,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296811,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296812,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296813,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296814,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296815,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296816,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296817,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296818,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296819,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296820,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296821,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296822,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296823,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296824,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296825,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296826,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296827,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296828,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296829,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296830,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296831,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296832,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296833,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296834,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296835,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296836,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296837,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296838,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296839,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296840,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296841,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296842,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296843,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296844,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296845,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296846,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296847,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296848,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296849,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296850,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296851,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296852,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296853,500,R,PERSONAL PAYMENTS
Hampshire County Council,Corporate Services,Ukraine - thank you payments,Social Care - Direct Payments,45133,3111296854,500,R,PERSONAL PAYMENTS
