Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,,,,
Reporting Period:  8,,,,,,,,,
Start Date: 15 October 2023,,,,,,,,,
End Date: 11 November 2023,,,,,,,,,
Financial Year:  2023/24,,,,,,,,,
,,,,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061307,01/11/2023,£648.30,,,,
LONDON UNDERGROUND LTD,Farnell Element 14,Maintenance Materials,1005/5110339170,20/10/2023,£646.65,,,,
TRANSPORT TRADING LTD,UNIVERSAL,Office Accommodation Moves,1004/5110346998,24/10/2023,£646.48,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Vehicle Repairs & Maintenance,1005/5110333522,19/10/2023,£646.26,,,,
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Vehicle Repairs & Maintenance,1033/5110333523,19/10/2023,£646.26,,,,
LONDON UNDERGROUND LTD,RS Components Ltd,Vehicle Repairs & Maintenance,1005/5110337941,27/10/2023,£646.20,,,,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900018811,18/10/2023,£646.17,,,,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900018818,25/10/2023,£646.17,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110343467,08/11/2023,£646.00,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110337774,25/10/2023,£645.84,,,,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,N/A,1031/5110332555,18/10/2023,£645.70,,,,
TFL CORPORATE,Computacenter Plc,Telephony Fixed,1001/5110330508,16/10/2023,£645.60,,,,
LONDON TRANSPORT MUSEUM,Reed Specialist Recruitment Ltd,Agency Staff,1011/1900018879,01/11/2023,£645.52,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698241,01/11/2023,£645.41,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698364,08/11/2023,£645.41,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698370,08/11/2023,£645.41,,,,
VICTORIA COACH STATN LTD,BANNER GROUP LIMITED,Stationery,1008/5110335116,25/10/2023,£645.29,,,,
LONDON UNDERGROUND LTD,TYLER BROS LTD,Maintenance Materials,1005/5110348592,24/10/2023,£645.00,,,,
LUL NOMINEE SSL LIMITED,RS Components Ltd,Fleet,1031/5110344935,09/11/2023,£645.00,,,,
TRANSPORT TRADING LTD,Quay Office Furnishers Ltd,Furniture & Equipment,1004/5110349603,27/10/2023,£645.00,,,,
LONDON UNDERGROUND LTD,Enterprise Rent-A-Car,Vehicle Operating Leases,1005/5110338548,25/10/2023,£645.00,,,,
TRANSPORT TRADING LTD,One Time Supplier - Fares11012168522024,Fares Refund Control  (TTL Only),1004/1101216852,09/11/2023,£644.00,,,,
LONDON UNDERGROUND LTD,CEMBRE LTD,Plant & Equipment Purchases,1005/5110348202,02/11/2023,£644.00,,,,
RFL (IINFRASTRUCTURE) LTD,RS Components Ltd,Office Cleaning,1025/5110329866,16/10/2023,£643.80,,,,
LUL NOMINEE BCV LIMITED,RS Components Ltd,Fleet,1033/5110331813,18/10/2023,£643.74,,,,
LONDON UNDERGROUND LTD,Faiveley Transport Tamworth Ltd,Fleet,1005/5110336668,23/10/2023,£643.50,,,,
LUL NOMINEE SSL LIMITED,VIKING PRECISION ENGINEERS LTD,Goods Received / Invoice Received,1031/5110351164,27/10/2023,£643.20,,,,
LONDON UNDERGROUND LTD,GNB INDUSTRIAL POWER (UK) LIMITED,Goods Received / Invoice Received,1005/5110338302,25/10/2023,£643.00,,,,
TTL PROPERTIES LTD,JNG CONSTRUCTION & ENGINEERING LTD,Building Maintenance & Repairs,1040/5110357905,08/11/2023,£642.80,,,,
LONDON UNDERGROUND LTD,BRECKNELL WILLIS -A DIV OF WABTEC U,Fleet,1005/5110346497,08/11/2023,£642.60,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697866,18/10/2023,£642.42,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697867,18/10/2023,£642.42,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697897,18/10/2023,£642.42,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698050,25/10/2023,£642.42,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698071,25/10/2023,£642.42,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698079,25/10/2023,£642.42,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698198,01/11/2023,£642.42,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698239,01/11/2023,£642.42,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698242,01/11/2023,£642.42,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698374,08/11/2023,£642.42,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110335830,25/10/2023,£642.04,,,,
LONDON BUS SERVICES LTD,Trapeze ITS Switzerland GmbH,Manage IT Services,1006/5110345482,09/11/2023,£641.63,,,,
LONDON UNDERGROUND LTD,RS Components Ltd,Vehicle Repairs & Maintenance,1005/5110341546,02/11/2023,£641.21,,,,
TFL CORPORATE,VCCP Group LLP,Production Artwork And Design For Marketing,1001/5110333174,18/10/2023,£640.00,,,,
LONDON UNDERGROUND LTD,Tidyco Ltd,Maintenance Materials,1005/5110336455,23/10/2023,£640.00,,,,
LONDON UNDERGROUND LTD,WECS PRECISION LTD,Goods Received / Invoice Received,1005/5110358835,10/11/2023,£639.60,,,,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1005/5110338054,25/10/2023,£639.00,,,,
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Goods Received / Invoice Received,1031/5110345942,08/11/2023,£639.00,,,,
RAIL FOR LONDON LIMITED,Corporate Document Services Ltd,Printing,1020/5110350536,30/10/2023,£638.78,,,,
TRANSPORT TRADING LTD,Harris Installations Services Ltd,Furniture & Equipment,1004/5110343040,17/10/2023,£637.50,,,,
LONDON UNDERGROUND LTD,Grosvenor Contracts Leasing Limited,Vehicle Operating Leases,1005/5110348052,08/11/2023,£637.32,,,,
LUL NOMINEE BCV LIMITED,KINGSBEECH LTD,Equipment Repairs & Maintenance,1033/5110358328,10/11/2023,£637.20,,,,
LUL NOMINEE BCV LIMITED,RS Components Ltd,Computer Consumables,1033/5110332637,18/10/2023,£636.76,,,,
LONDON UNDERGROUND LTD,Specialised Tools & Equipment Ltd,Plant & Equipment Purchases,1005/5110348724,25/10/2023,£636.39,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192627,18/10/2023,£636.32,,,,
DIAL A RIDE,Reed Specialist Recruitment Ltd,Agency Staff,1010/1900013794,18/10/2023,£636.06,,,,
DIAL A RIDE,Reed Specialist Recruitment Ltd,Agency Staff,1010/1900013813,01/11/2023,£636.06,,,,
LONDON UNDERGROUND LTD,AIRQUICK (NEWARK) LTD,Equipment Repairs & Maintenance,1005/5110336589,25/10/2023,£636.00,,,,
LONDON UNDERGROUND LTD,AIRQUICK (NEWARK) LTD,Equipment Repairs & Maintenance,1005/5110346880,23/10/2023,£636.00,,,,
LONDON UNDERGROUND LTD,PCG Associates Limited,Signalling Systems,1005/5110348007,25/10/2023,£635.04,,,,
LONDON UNDERGROUND LTD,Tidyco Ltd,Maintenance Materials,1005/5110334256,18/10/2023,£635.00,,,,
RAIL FOR LONDON LIMITED,PSV GLASS - (ABL HOLDING) LTD,Management & Support Consultancy,1020/5110341074,01/11/2023,£635.00,,,,
RAIL FOR LONDON LIMITED,PSV GLASS - (ABL HOLDING) LTD,Management & Support Consultancy,1020/5110342185,01/11/2023,£635.00,,,,
LONDON UNDERGROUND LTD,4-RAIL Services Limited,Vehicle Repairs & Maintenance,1005/5110350644,30/10/2023,£635.00,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697848,18/10/2023,£634.72,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697851,18/10/2023,£634.72,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697917,18/10/2023,£634.72,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698017,25/10/2023,£634.72,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698033,25/10/2023,£634.72,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698043,25/10/2023,£634.72,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698210,01/11/2023,£634.72,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698219,01/11/2023,£634.72,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698316,08/11/2023,£634.72,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698332,08/11/2023,£634.72,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698381,08/11/2023,£634.72,,,,
SURFACE TRANSPORT CORP,FINDLAY IRVINE LTD,Road Maintenance,1002/5110334836,17/10/2023,£634.60,,,,
SURFACE TRANSPORT CORP,FINDLAY IRVINE LTD,Road Maintenance,1002/5110340701,18/10/2023,£634.60,,,,
TTL PROPERTIES LTD,Corona Energy Retail 4 Ltd,Gas,1040/1900006457,19/10/2023,£634.47,,,,
SURFACE TRANSPORT CORP,Newsquest Media Group Ltd,Advertising,1002/5110339222,26/10/2023,£634.00,,,,
SURFACE TRANSPORT CORP,Newsquest Media Group Ltd,Advertising,1002/5110345517,07/11/2023,£634.00,,,,
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900192467,18/10/2023,£633.16,,,,
VICTORIA COACH STATN LTD,O2 UK Limited,Telephony Mobile,1008/1900004836,20/10/2023,£631.66,,,,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SYSTEMS LTD,Fleet,1031/5110337989,25/10/2023,£631.00,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697864,18/10/2023,£630.87,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697874,18/10/2023,£630.87,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697888,18/10/2023,£630.87,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698055,25/10/2023,£630.87,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698063,25/10/2023,£630.87,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698068,25/10/2023,£630.87,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698189,01/11/2023,£630.87,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698357,08/11/2023,£630.87,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698366,08/11/2023,£630.87,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698397,08/11/2023,£630.87,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698402,08/11/2023,£630.87,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Plant & Equipment Purchases,1005/5110341508,01/11/2023,£630.57,,,,
LONDON UNDERGROUND LTD,RS Components Ltd,Vehicle Repairs & Maintenance,1005/5110341627,03/11/2023,£630.02,,,,
TRANSPORT TRADING LTD,WJB Services Limited,Office Accommodation Moves,1004/5110356107,06/11/2023,£629.70,,,,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005/5110330476,16/10/2023,£629.55,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061108,25/10/2023,£629.22,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061406,08/11/2023,£629.22,,,,
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900061457,08/11/2023,£629.22,,,,
DIAL A RIDE,Reed Specialist Recruitment Ltd,Agency Staff,1010/1900013787,18/10/2023,£628.56,,,,
DIAL A RIDE,Reed Specialist Recruitment Ltd,Agency Staff,1010/1900013810,25/10/2023,£628.56,,,,
DIAL A RIDE,Reed Specialist Recruitment Ltd,Agency Staff,1010/1900013814,01/11/2023,£628.56,,,,
LONDON RIVER SERVICES LTD,South Bank Centre,Franchise/Concession Fixed Fee,1007/5110338446,24/10/2023,£628.32,,,,
LONDON UNDERGROUND LTD,C E F,Vehicle Repairs & Maintenance,1005/5110354864,02/11/2023,£628.07,,,,
RAIL FOR LONDON LIMITED,HAYLEY GROUP PLC,Operational Cleaning,1020/5110331124,17/10/2023,£627.92,,,,
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900270698,08/11/2023,£627.86,,,,
LONDON TRANSPORT MUSEUM,Artefacts Conservation Services,Vehicle Repairs & Maintenance,1011/5110350705,30/10/2023,£627.50,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697830,18/10/2023,£626.15,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698020,25/10/2023,£626.15,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698228,01/11/2023,£626.15,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698389,08/11/2023,£626.15,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697829,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697832,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697833,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697834,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697835,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697836,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697837,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697849,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697852,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697853,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697854,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697855,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697860,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697861,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697862,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697865,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697875,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697876,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697877,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697879,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697881,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697882,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697885,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697886,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697890,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697899,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697900,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697904,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697905,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697907,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697908,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697909,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697910,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697923,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697924,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697926,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697927,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697929,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697931,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697932,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901697933,18/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698009,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698010,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698012,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698013,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698014,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698015,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698016,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698018,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698021,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698022,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698023,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698026,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698037,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698044,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698046,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698047,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698056,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698057,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698060,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698061,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698066,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698067,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698082,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698083,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698085,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698089,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698093,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698094,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698095,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698096,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698097,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698099,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698100,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698103,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698104,25/10/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698184,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698185,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698186,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698192,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698200,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698201,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698204,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698206,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698214,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698215,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698220,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698221,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698222,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698223,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698224,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698225,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698226,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698231,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698232,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698249,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698250,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698253,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698254,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698255,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698265,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698266,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698270,01/11/2023,£625.97,,,,
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901698272,01/11/2023,£625.97,,,,
