Payment Date,Transaction Number,Amount Excluding VAT,Vendor Number,Vendor Name,Company Number,Debit/Credit Indicator,PO Number,Document Type,Cost Centre,Cost Centre Description,Proclass Code,Proclass Description,Purpose of Spend
45272,5106370190,1228.78,103823,Yorkshire Purchasing Organisation,,H,3300352536,RE,103097,WESTBOROUGH HIGH SCH,131000,Cleaning Materials,402373 Vinyl Gloves - Blue - Large
45275,5106371307,536.72,102090,Interclean (Hygiene Products) Ltd,04346108,H,3300335118,RE,104077,CLAREMONT HOUSE,131000,Cleaning Materials,CLEANING & NAPPY SACKS
45278,5106367235,551.66,103823,Yorkshire Purchasing Organisation,,H,3300354907,RE,103017,"LOWERHOUSES J,I&N/ C",131000,Cleaning Materials,223891 vac bags
45289,5106373344,853.78,102090,Interclean (Hygiene Products) Ltd,04346108,H,3300355431,RE,103492,HRA Properties,131000,Cleaning Materials,Interclean- Green scourers Large -10 pck
45271,5106369942,700,107352,GP Cleaning Consultants,,H,3300355183,RE,105811,Farmers Market Cleck,131310,Cleaning Service,Batley & Birstall - Oct23
45271,5106369974,1086.76,114787,Citron Hygiene UK Limited,,H,3300355852,RE,104906,Oakwell Hall Museum,131312,Washroom Sanitation Service,Oakwell Hall-Citron PHU 22L
45272,5106370204,528.45,102616,Parc Supplies,,H,3300356101,RE,102740,CIVIC CENTRE I,131315,Toilet Disposable Products,Single fold White
45274,5106370788,561.3,102616,Parc Supplies,,H,3300356102,RE,102742,CIVIC CENTRE III,131315,Toilet Disposable Products,C-Fold Green Hand Towels
45289,5106372573,678.24,102616,Parc Supplies,,H,3300356532,RE,102699,HIGHFIELDS ADULT DAY,131315,Toilet Disposable Products,C-Fold Green Hand Towels
45261,5106367757,1315.2,109245,Landscape Supply Company,,H,3300355175,RE,103553,Cleansing Management,141100,Protective Clothing,BLUE GLOVES
45261,5106368017,579.6,115082,1st Coverall Company Ltd,04146587,H,3300354679,RE,103155,BUDGET COST CENTRE,141100,Protective Clothing,BZ11 Bizweld Sleeves
45266,5106364800,636.16,115082,1st Coverall Company Ltd,04146587,H,3300352780,RE,103553,Cleansing Management,141100,Protective Clothing,Kirklees Council front breast heat-seal
45266,5106368967,-518,115082,1st Coverall Company Ltd,04146587,S,3300337284,RE,106897,,141100,Protective Clothing,PPE / Uniform
45266,5106368968,518,115082,1st Coverall Company Ltd,04146587,H,3300337284,RE,106897,,141100,Protective Clothing,PPE / Uniform
45268,5106369508,808,115082,1st Coverall Company Ltd,04146587,H,3300352780,RE,103553,Cleansing Management,141100,Protective Clothing,Kirklees Council front breast heat-seal
45273,5106370535,1516.59,115082,1st Coverall Company Ltd,04146587,H,3300353927,RE,103553,Cleansing Management,141100,Protective Clothing,Kirklees Council front breast heat-seal
45275,5106371316,1280.52,115082,1st Coverall Company Ltd,04146587,H,3300355173,RE,103553,Cleansing Management,141100,Protective Clothing,BSJBOR HI VIZ JOGGING BOTTOMS ORANGE
45275,5106371350,820.82,115082,1st Coverall Company Ltd,04146587,H,3300353469,RE,103553,Cleansing Management,141100,Protective Clothing,115427 Kirklees Council h/s front breast
45275,5106371357,789.6,115082,1st Coverall Company Ltd,04146587,H,3300353934,RE,103553,Cleansing Management,141100,Protective Clothing,BIDEFORD TWO TONE CARGO TROUSER
45275,5106371359,3036.4,115082,1st Coverall Company Ltd,04146587,H,3300355173,RE,103553,Cleansing Management,141100,Protective Clothing,BSJBOR HI VIZ JOGGING BOTTOMS ORANGE
45275,5106371377,1061.88,115082,1st Coverall Company Ltd,04146587,H,3300355173,RE,103553,Cleansing Management,141100,Protective Clothing,BSJBOR HI VIZ JOGGING BOTTOMS ORANGE
45275,5106371380,1998.18,115082,1st Coverall Company Ltd,04146587,H,3300355562,RE,103553,Cleansing Management,141100,Protective Clothing,BSJBOR HI VIZ JOGGING BOTTOMS ORANGE
45279,5106371762,562.32,115082,1st Coverall Company Ltd,04146587,H,3300355562,RE,103553,Cleansing Management,141100,Protective Clothing,BSJBOR HI VIZ JOGGING BOTTOMS ORANGE
45279,5106371792,1653,115082,1st Coverall Company Ltd,04146587,H,3300355562,RE,103553,Cleansing Management,141100,Protective Clothing,BSJBOR HI VIZ JOGGING BOTTOMS ORANGE
45282,5106372676,516,115082,1st Coverall Company Ltd,04146587,H,3300356053,RE,104062,S Trm & Urgnt SuppSK,141100,Protective Clothing,Hi vis Extra large
45261,5106368061,12073.95,450828,Arcadis Consulting (UK) Limited,,H,3300334214,RE,106401,Bradley Development,151612,Street & Traffic Management Planning,Bradley Park Highways Access Strategy
45275,5106371325,7810.35,110603,WSP UK LTD,1383511,H,3300327191,RE,665531,,151612,Street & Traffic Management Planning,To complete Dews.TC walking& cycling OBC
45264,5106368298,2750,450444,Permanent Futures,,H,3300355541,RE,106900,,151900,Management Consultancy,REDACTED PERSONAL DATA
45264,5106368302,1800,450444,Permanent Futures,,H,3300355542,RE,106900,,151900,Management Consultancy,REDACTED PERSONAL DATA
45264,5106368306,3000,114679,SThree Partnership LLP,,H,3300355539,RE,106900,,151900,Management Consultancy,Computer Futures CR&PC 01008001230440
45265,5106368514,750,451271,Champions (UK) Plc,04247448,H,3300355537,RE,106664,,151900,Management Consultancy,REDACTED PERSONAL DATA
45266,5106368907,16686.37,113709,South London & Maudsley NHS FT,,H,3300341589,RE,106493,,151900,Management Consultancy,MST & MST E License & Consultancy 23/24
45266,5106368908,25759.86,113709,South London & Maudsley NHS FT,,H,3300341590,RE,106715,,151900,Management Consultancy,MST-FIT License & Consultancy 23/24
45266,5106368918,1504.9,106578,NYAS,,H,3300339666,RE,100078,Residential Manageme,151900,Management Consultancy,Reg 44 Visits 2023 - 2024
45267,5106369066,3000,114679,SThree Partnership LLP,,H,3300355865,RE,106900,,151900,Management Consultancy,REDACTED PERSONAL DATA
45267,5106369216,2750,450444,Permanent Futures,,H,3300351206,RE,106900,,151900,Management Consultancy,REDACTED PERSONAL DATA
45267,5106369323,2750,450444,Permanent Futures,,H,3300350971,RE,106900,,151900,Management Consultancy,REDACTED PERSONAL DATA
45271,5106369923,3000,450444,Permanent Futures,,H,3300355866,RE,106900,,151900,Management Consultancy,REDACTED PERSONAL DATA
45271,5106369924,2750,450444,Permanent Futures,,H,3300355867,RE,106900,,151900,Management Consultancy,REDACTED PERSONAL DATA
45274,5106370871,925,115850,Straight Forward Funding Ltd,11864383,H,3300356186,RE,100317,Learning Service,151900,Management Consultancy,Straight Forward Funding Ltd Invoice 116
45278,5106371576,7939.6,451075,Kada Research Ltd,7839881,H,3300350424,RE,107247,,151900,Management Consultancy,Local Economic Recovery Prog. evaluation
45281,5106372301,2750,450444,Permanent Futures,,H,3300356741,RE,106900,,151900,Management Consultancy,REDACTED PERSONAL DATA
45281,5106372480,3000,114679,SThree Partnership LLP,,H,3300350307,RE,106900,,151900,Management Consultancy,REDACTED PERSONAL DATA
45281,5106372498,3000,114679,SThree Partnership LLP,,H,3300352512,RE,106900,,151900,Management Consultancy,REDACTED PERSONAL DATA
45287,5106373012,3000,114679,SThree Partnership LLP,,H,3300357103,RE,106900,,151900,Management Consultancy,Computer Futures (CR&PC) 01008001235849
45289,5106373276,1800,450444,Permanent Futures,,H,3300356622,RE,106900,,151900,Management Consultancy,REDACTED PERSONAL DATA
45267,5106369277,3154.89,116832,Queensberry Real Estate (UK) Ltd,,H,3300341061,RE,666391,,152050,Property Consultancy,George Hotel
45282,5106372628,9200,111290,Savills (UK) Limited,,H,3300356932,RE,107029,,152050,Property Consultancy,"Savills, Landlord Compliance Data Model"
45267,5106369259,13539.57,116261,Turner & Townsend Project Managemen,02165592,H,3300351512,RE,665970,,152100,Strategic Planning Consultancy,Project management and cost management
45271,5106369835,5994,480616,Ward Hadaway,,H,3300340009,RE,662448,TF5 A629 Halifax Roa,152100,Strategic Planning Consultancy,Planning Consultancy Services
45279,5106371800,9701.2,116261,Turner & Townsend Project Managemen,02165592,H,3300351512,RE,665970,,152100,Strategic Planning Consultancy,Project management and cost management
45281,5106372211,750.75,118345,Burton Knowles Limited,12481998,H,3300356605,RE,662448,TF5 A629 Halifax Roa,152100,Strategic Planning Consultancy,Consultancy work - A629 Scheme
45281,5106372212,500.75,118345,Burton Knowles Limited,12481998,H,3300356605,RE,662448,TF5 A629 Halifax Roa,152100,Strategic Planning Consultancy,Consultancy work - A629 Scheme
45281,5106372546,1250,114976,Social Communications Group Ltd,,H,3300349229,RE,106454,,152100,Strategic Planning Consultancy,Social Comms FINAL INSTALMENT
45261,5106366694,5150,115880,Silkstone Environmental Ltd,3984219,H,3300352119,RE,664768,,152200,Technical & Feasibility Consultancy,Lot2-Mill&CrescentDaleCareHms-Silkstone
45265,5106368516,2582.65,109105,Watts Group Limited,,H,3300339960,RE,104906,Oakwell Hall Museum,152200,Technical & Feasibility Consultancy,CLA550293 Oakwell Hall – Kennel Rebuild
45265,5106368554,960.9,117090,Currie & Brown UK Ltd,1300409,H,3300308727,RE,665241,,152200,Technical & Feasibility Consultancy,LOT 3-CURRIE&BROWN-DEWS MARK-M&E SURV
45266,5106368610,1154.25,116908,Aegis Property Consultancy t/a Wain,06886444,H,3300353421,RE,100013,SLAs,152200,Technical & Feasibility Consultancy,Lot 7 KMCPRP-161-007-004 - Building Surv
45266,5106368662,7087.41,112687,Ove Arup & Partners Ltd,,H,3300343214,RE,665533,,152200,Technical & Feasibility Consultancy,Additional call off tasks relating to OB
45266,5106368754,855,109105,Watts Group Limited,,H,3300342232,RE,666359,,152200,Technical & Feasibility Consultancy,Lot7-ElmGrOrchardVwFSW-WattsGroup
45266,5106368933,4000,107627,Jba Consulting Engineers & Sci,,H,3300309602,RE,102191,Flood Management,152200,Technical & Feasibility Consultancy,Consultancy re Local Flood Risk Strategy
45267,5106368430,1500,118147,Traffic Data Collection Ltd,,H,3300355584,RE,666254,,152200,Technical & Feasibility Consultancy,Bradley Bar Roundabout Count
45267,5106369355,5000,107627,Jba Consulting Engineers & Sci,,H,3300349794,RE,102191,Flood Management,152200,Technical & Feasibility Consultancy,Consulting Services producing a NFM Oppo
45272,5106370289,2825,109380,AHR Building Consultancy,,H,3300331344,RE,665546,,152200,Technical & Feasibility Consultancy,Lot1-AshbrowExtraCare-AHRConsLtd
45273,5106370405,2998,116002,JNP Group Consulting Engineers Ltd,10234789,H,3300311682,RE,662070,CAPITAL PLAN PREP CO,152200,Technical & Feasibility Consultancy,Lot 5 JNP-Structural Eng-Adj Beck Lane
45273,5106370712,10278.67,112687,Ove Arup & Partners Ltd,,H,3300343214,RE,665533,,152200,Technical & Feasibility Consultancy,Additional call off tasks relating to OB
45273,5106370715,1952.89,117090,Currie & Brown UK Ltd,1300409,H,3300353447,RE,666186,,152200,Technical & Feasibility Consultancy,Lot 3 -Remodelling of Buxton House
45273,5106370716,1450.81,117090,Currie & Brown UK Ltd,1300409,H,3300353447,RE,666186,,152200,Technical & Feasibility Consultancy,Lot 3 -Remodelling of Buxton House
45273,5106370739,2415,451261,Jeremy Benn Assocs Ltd t/a JBA Cons,,H,3300352123,RE,665966,,152200,Technical & Feasibility Consultancy,Flood Management Schemes - further dev.
45274,5106370835,10084,450123,Jacobs Engineering U.K. Ltd,SC141100,H,3300346014,RE,664436,TF1 CIP HSG Queensga,152200,Technical & Feasibility Consultancy,Development of a carbon tool
45275,5106371327,5000,114328,SYSTRA Limited,,H,3300356553,RE,666307,,152200,Technical & Feasibility Consultancy,Economic Dimension
45278,5106371366,107303.93,341090,Morgan Sindall Construction & Infra,4273754,H,3300351023,RE,665985,,152200,Technical & Feasibility Consultancy,The George Hotel – Phase 3 Pre-contract
45278,5106371440,1830,115430,The Driven Company Associates Limit,09639998,H,3300337363,RE,661131,Principal Road Surfa,152200,Technical & Feasibility Consultancy,Highway Maintenance
45278,5106371624,78129.07,104039,Frank Shaw Associates Limited,,H,3300326694,RE,664760,,152200,Technical & Feasibility Consultancy,REDACTED PERSONAL DATA
45279,5106371907,15000,450891,Avison Young (UK) Limited,6382509,H,3300356549,RE,106725,,152200,Technical & Feasibility Consultancy,Professional Services for Business Case
45280,5106371922,6660.5,117559,ASPINALL VERDI LTD,,H,3300344165,RE,102226,Service Management,152200,Technical & Feasibility Consultancy,"Lot1-LadyAnnRd,Batley-AspinallVerdiLtd"
45280,5106371923,23054.5,104039,Frank Shaw Associates Limited,,H,3300353423,RE,664759,,152200,Technical & Feasibility Consultancy,REDACTED PERSONAL DATA
45280,5106371997,1500,115955,Sutcliffe Projects Ltd,4287238,H,3300345858,RE,666238,,152200,Technical & Feasibility Consultancy,Lot5HightownJI&N-SutcliffeProjLtd
45280,5106372044,3190,116215,Mantra Services Limited,6764290,H,3300352122,RE,662112,Feasability Public A,152200,Technical & Feasibility Consultancy,Lot2-GeorgeStDepot-MantraServLtd
45280,5106372045,2955,116002,JNP Group Consulting Engineers Ltd,10234789,H,3300354633,RE,107069,,152200,Technical & Feasibility Consultancy,Lot8-BeckettCresHlfxRd&Mrside-JNP Group
45280,5106372074,83419.59,116261,Turner & Townsend Project Managemen,02165592,H,3300345935,RE,665985,,152200,Technical & Feasibility Consultancy,CDT430201
45280,5106372075,2600,115858,Intelligent Drainage Solutions Ltd,08586997,H,3300352158,RE,662112,Feasability Public A,152200,Technical & Feasibility Consultancy,Lot13-GeorgeStDepot-IntelligentDrainage
45281,5106372148,4168.25,104039,Frank Shaw Associates Limited,,H,3300353423,RE,664759,,152200,Technical & Feasibility Consultancy,REDACTED PERSONAL DATA
45281,5106372216,552.5,115935,Energy and Compliance Technology Lt,07311760,H,3300325363,RE,107056,,152200,Technical & Feasibility Consultancy,LOT 12-ECT- DECS (2022-2024)
45281,5106372217,4825,102101,Interlocks Surveys Ltd,,H,3300354460,RE,666308,,152200,Technical & Feasibility Consultancy,Lot 2KMCPRP-139-002-152-A62-A644 Bus Enh
45282,5106372750,641.25,111508,Wilde Consultants Ltd,2603960,H,3300333853,RE,107244,,152200,Technical & Feasibility Consultancy,Lot7-RtBuyStructSurveys-WildeConsultants
45282,5106372751,641.25,111508,Wilde Consultants Ltd,2603960,H,3300333853,RE,107244,,152200,Technical & Feasibility Consultancy,Lot7-RtBuyStructSurveys-WildeConsultants
45282,5106372753,641.25,111508,Wilde Consultants Ltd,2603960,H,3300333853,RE,107244,,152200,Technical & Feasibility Consultancy,Lot7-RtBuyStructSurveys-WildeConsultants
45282,5106372754,641.25,111508,Wilde Consultants Ltd,2603960,H,3300333853,RE,107244,,152200,Technical & Feasibility Consultancy,Lot7-RtBuyStructSurveys-WildeConsultants
45282,5106372762,31283.29,341077,R G Carter Lincoln Ltd,1685443,H,3300349990,RE,666529,,152200,Technical & Feasibility Consultancy,Heckmondwike Bus Hub - Enabling works
45288,5106373039,641.25,111508,Wilde Consultants Ltd,2603960,H,3300333853,RE,107244,,152200,Technical & Feasibility Consultancy,Lot7-RtBuyStructSurveys-WildeConsultants
45261,5106367654,810,450032,Bradley Environmental,02573757,H,3300353176,RE,666662,,152300,Asbestos Consultancy,Fieldhead Co-Location Asb R&D Survey SM
45261,5106368196,10000,100554,C&K Careers Ltd,,H,3300355137,RE,107227,,171010,Adult Learning,Contribution Health & Social Care Projec
45268,5106369474,1368,450915,Kym Scott Consultancy Ltd,,H,3300355794,RE,100317,Learning Service,171020,Statutory Education Services,EYFS Conference - Travel Expenses
45268,5106369554,2400,450892,REDACTED PERSONAL DATA,,H,3300355968,RE,100317,Learning Service,171020,Statutory Education Services,REDACTED PERSONAL DATA
45268,5106369557,1650,117499,REDACTED PERSONAL DATA,,H,3300355970,RE,100317,Learning Service,171020,Statutory Education Services,REDACTED PERSONAL DATA
45272,5106370221,623.31,209100,REDACTED DATA,,H,3300355793,RE,100301,Sch Supp Comm by SF,171020,Statutory Education Services,REDACTED DATA
45274,5106370911,2805,451012,Together People Ltd,,H,3300356407,RE,100301,Sch Supp Comm by SF,171020,Statutory Education Services,May-July Travel Expenses
45281,5106372265,1400,206503,REDACTED DATA,,H,3300356581,RE,100301,Sch Supp Comm by SF,171020,Statutory Education Services,REDACTED DATA
45281,5106372267,1600,330405,Calderdale Metropolitan Council,,H,3300356758,RE,100317,Learning Service,171020,Statutory Education Services,8 Radiation Audits - Calderdale Council
45282,5106372361,1000,451280,Intensive Interaction Institute CIC,07777199,H,3300356757,RE,100317,Learning Service,171020,Statutory Education Services,23/01 Intensive Interaction Course SG
45282,5106372362,1000,451280,Intensive Interaction Institute CIC,07777199,H,3300356756,RE,100317,Learning Service,171020,Statutory Education Services,19/10 Intensive Interaction Course SG
45287,5106373030,663086.25,102429,Kirklees Active Leisure Trust (KAL),04132866,H,3300356275,RE,100320,Swimming,171020,Statutory Education Services,KAL Swimming Services - 2023 - 2024
45289,5106373442,1350,114124,REDACTED PERSONAL DATA,,H,3300357383,RE,100317,Learning Service,171020,Statutory Education Services,REDACTED PERSONAL DATA
45264,5106368277,231410.27,111981,Pivot Educational Consultancy Limit,,H,3300355259,RE,100253,Key Stage 4 Placemen,171040,Educational Placements,PIVOT Invoice 2162
45265,5106368541,50732.94,104929,Calderdale Met Borough Council,,H,3300355178,RE,100030,KIAS,171040,Educational Placements,Qtr 2&3 KMDCS for SENDIASS Jul-Oct23-24
45267,5106369186,30570.33,320228,REDACTED DATA,02757062,H,3300355710,RE,100257,Independent School F,171040,Educational Placements,REDACTED DATA
45267,5106369187,34184,320228,REDACTED DATA,02757062,H,3300355711,RE,100257,Independent School F,171040,Educational Placements,REDACTED DATA
45267,5106369188,26956,320228,REDACTED DATA,02757062,H,3300355712,RE,100257,Independent School F,171040,Educational Placements,REDACTED DATA
45271,5106369931,23767.45,117226,Employability Solutions Kirklees Lt,,H,3300356134,RE,107635,,171040,Educational Placements,AEP Service 170 KMCCYP Lot 3
45271,5106369932,23767.45,117226,Employability Solutions Kirklees Lt,,H,3300356135,RE,107635,,171040,Educational Placements,AEP Services 170 Lot 3 - Oct 2023
45275,5106371098,2247.5,108155,Barnsley MBC,,H,3300356455,RE,107444,,171040,Educational Placements,RG 282921 Tuition Fees Recoup Sum 23
45280,5106370908,-10707.76,109721,REDACTED PERSONAL DATA,,S,3300349340,RE,100257,Independent School F,171040,Educational Placements,REDACTED PERSONAL DATA
45281,5106372318,13950,320863,REDACTED DATA,,H,3300356445,RE,100257,Independent School F,171040,Educational Placements,REDACTED DATA
45281,5106372319,13950,320863,REDACTED DATA,,H,3300356446,RE,100257,Independent School F,171040,Educational Placements,REDACTED DATA
45281,5106372322,13630,320863,REDACTED DATA,,H,3300356435,RE,100257,Independent School F,171040,Educational Placements,REDACTED DATA
45281,5106372323,10594,320863,REDACTED DATA,,H,3300356430,RE,100257,Independent School F,171040,Educational Placements,REDACTED DATA
45281,5106372324,13950,320863,REDACTED DATA,,H,3300356437,RE,100257,Independent School F,171040,Educational Placements,REDACTED DATA
45281,5106372326,10594,320863,REDACTED DATA,,H,3300356431,RE,100257,Independent School F,171040,Educational Placements,REDACTED DATA
45281,5106372328,10594,320863,REDACTED DATA,,H,3300356434,RE,100257,Independent School F,171040,Educational Placements,REDACTED DATA
45281,5106372338,13630,320863,REDACTED DATA,,H,3300356447,RE,100257,Independent School F,171040,Educational Placements,REDACTED DATA
45281,5106372340,1155,470857,Yorkshire Youth & Music,,H,3300354863,RE,107444,,171040,Educational Placements,TS278759 JB246874 RM219120 Aut 23
45281,5106372363,23792.29,117226,Employability Solutions Kirklees Lt,,H,3300356779,RE,107635,,171040,Educational Placements,AEP Services KMCCYP -170 Lot 5 Sept 2023
45282,5106372689,23792.29,117226,Employability Solutions Kirklees Lt,,H,3300356778,RE,107635,,171040,Educational Placements,AEP Services KMCCYP 170 Places Oct Lot 5
45282,5106372822,1166.67,450530,People Places Lives Limited,6654748,H,3300357156,RE,100010,IntegratedCommission,171040,Educational Placements,SEND Local Offer Support- 01-31 Dec 23
45282,5106372824,17870,470752,Yorkshire Children's Centre,,H,3300356774,RE,107637,,171040,Educational Placements,Oct 2023 HECK KMCCYP 170 Lot 5
45282,5106372825,17870,470752,Yorkshire Children's Centre,,H,3300356773,RE,107637,,171040,Educational Placements,Oct 23 HUDD KMCCYP 170 Lot 5
45282,5106372826,17870,470752,Yorkshire Children's Centre,,H,3300356775,RE,107637,,171040,Educational Placements,Nov 23 HECK KMCCYP 170 Lot 5
45282,5106372827,17870,470752,Yorkshire Children's Centre,,H,3300356777,RE,107637,,171040,Educational Placements,Nov 23 Hudd KMCCYP 170 Lot 5
45287,5106372868,1040,104804,NT & AS,,H,3300357277,RE,100298,FE High Needs Alloca,171040,Educational Placements,REDACTED PERSONAL DATA
45287,5106372877,20000,104846,Timeout Childrens Homes Ltd,,H,3300357239,RE,100257,Independent School F,171040,Educational Placements,REDACTED PERSONAL DATA
45287,5106372879,20000,104846,Timeout Childrens Homes Ltd,,H,3300357244,RE,100257,Independent School F,171040,Educational Placements,OR 372637 - Spring 2024
45287,5106372882,20000,104846,Timeout Childrens Homes Ltd,,H,3300357241,RE,100257,Independent School F,171040,Educational Placements,MDQ 318645 - Spring 2024
45287,5106372883,20000,104846,Timeout Childrens Homes Ltd,,H,3300357242,RE,100257,Independent School F,171040,Educational Placements,AM 422430 - Spring 2024
45287,5106372886,7000,104846,Timeout Childrens Homes Ltd,,H,3300357245,RE,100257,Independent School F,171040,Educational Placements,AM 422430 - Additional support Spring24
45287,5106372887,20000,104846,Timeout Childrens Homes Ltd,,H,3300357240,RE,100257,Independent School F,171040,Educational Placements,FG 493451 - Spring 2024
45287,5106372902,7000,104846,Timeout Childrens Homes Ltd,,H,3300357247,RE,100257,Independent School F,171040,Educational Placements,MDQ 318645 additional support Spring 24
45288,5106373071,10401.82,109721,Hexagon Care Services Ltd,,H,3300356737,RE,100257,Independent School F,171040,Educational Placements,REDACTED PERSONAL DATA
45289,5106373387,11701.7,320863,REDACTED DATA,,H,3300356443,RE,100257,Independent School F,171040,Educational Placements,REDACTED DATA
45289,5106373389,11701.7,320863,REDACTED DATA,,H,3300356436,RE,100257,Independent School F,171040,Educational Placements,REDACTED DATA
45289,5106373391,12809.4,320863,REDACTED DATA,,H,3300356433,RE,100257,Independent School F,171040,Educational Placements,REDACTED DATA
45289,5106373393,12809.4,320863,REDACTED DATA,,H,3300356432,RE,100257,Independent School F,171040,Educational Placements,REDACTED DATA
45289,5106373395,11701.7,320863,REDACTED DATA,,H,3300356732,RE,100257,Independent School F,171040,Educational Placements,REDACTED DATA
45289,5106373397,13630,320863,REDACTED DATA,,H,3300356731,RE,100257,Independent School F,171040,Educational Placements,REDACTED DATA
45289,5106373434,2638.44,390043,Assist Home Care Ltd,,H,3300357358,RE,107444,,171040,Educational Placements,AA 151515 - College Support - Feb 2023
45289,5106373435,2858.31,390043,Assist Home Care Ltd,,H,3300357358,RE,107444,,171040,Educational Placements,AA 151515 - College Support - Feb 2023
45289,5106373436,2219.87,390043,Assist Home Care Ltd,,H,3300357359,RE,107444,,171040,Educational Placements,AA 151515 - College Support - Sep 2023
45289,5106373437,2614.01,390043,Assist Home Care Ltd,,H,3300357359,RE,107444,,171040,Educational Placements,AA 151515 - College Support - Sep 2023
45289,5106373438,1978.83,390043,Assist Home Care Ltd,,H,3300357359,RE,107444,,171040,Educational Placements,AA 151515 - College Support - Sep 2023
45289,5106373439,1289.09,390043,Assist Home Care Ltd,,H,3300357359,RE,107444,,171040,Educational Placements,AA 151515 - College Support - Sep 2023
45289,5106373440,696.26,390043,Assist Home Care Ltd,,H,3300357359,RE,107444,,171040,Educational Placements,AA 151515 - College Support - Sep 2023
45289,5106373441,1319.22,390043,Assist Home Care Ltd,,H,3300357359,RE,107444,,171040,Educational Placements,AA 151515 - College Support - Sep 2023
45261,5106368042,1238.85,107580,Booktrust,,H,3300355350,RE,100918,Pupil Premium - Exte,171100,Education Supplies,BookTrust - Letterbox 2023 (Games)
45271,5106369808,5600,113316,The Riot Act Ltd,09780972,H,3300348502,RE,103425,ROAD SAFETY,171100,Education Supplies,Theatre in Education - Please see notes
45281,5106372250,507.4,102798,Pro Audio Systems Limited,02257035,H,3300352978,RE,103928,Mayl Remembr/AF,171111,Audio Visual,PA for Remembrance Hudds 2023
45281,5106372251,576,102798,Pro Audio Systems Limited,02257035,H,3300352977,RE,103928,Mayl Remembr/AF,171111,Audio Visual,PA for Dewsbury Remembrance 2023
45273,5106370558,1500,110282,Askews & Holts Library Services Ltd,2745298,H,3300355922,RE,103758,Library & Info Ctrs,171113,Library Products & Media,REDACTED PERSONAL DATA
45281,5106372128,1054.17,118268,Warren Machine Tools (Guildford) Lt,BG296003,H,3300356663,RE,107586,,171113,Library Products & Media,WM180 Metal working Lathe
45273,8300021012,849.21,110282,Askews & Holts Library Services Ltd,2745298,H,,YN,103763,Book Fund,171114,"Education, Literature",Happy indoor garden / Miranda Janatka
45273,8300021014,515.45,110282,Askews & Holts Library Services Ltd,2745298,H,,YN,103763,Book Fund,171114,"Education, Literature",Tiger King : the official tell-all memoi
45273,8300021016,665.21,110282,Askews & Holts Library Services Ltd,2745298,H,,YN,103763,Book Fund,171114,"Education, Literature",REDACTED PERSONAL DATA
45273,8300021017,548.12,110282,Askews & Holts Library Services Ltd,2745298,H,,YN,103763,Book Fund,171114,"Education, Literature",REDACTED PERSONAL DATA
45274,8300021030,617.56,110282,Askews & Holts Library Services Ltd,2745298,H,,YN,103763,Book Fund,171114,"Education, Literature",How to train your dog : transform your d
45275,8300021032,632.95,110282,Askews & Holts Library Services Ltd,2745298,H,,YN,103763,Book Fund,171114,"Education, Literature",REDACTED PERSONAL DATA
45278,8300021048,2000,113209,Overdrive Inc,,H,,YN,103763,Book Fund,171114,"Education, Literature",E-products
45279,8300021052,1324.56,103594,Ulverscroft Lge Print Books Lt,01672255,H,,YN,103763,Book Fund,171114,"Education, Literature",Additional charges for line number VAT
45279,8300021053,570.3,103594,Ulverscroft Lge Print Books Lt,01672255,H,,YN,103763,Book Fund,171114,"Education, Literature",Additional charges for line number VAT
45268,5106369462,8825.46,100748,The Cliffe Kennels,,H,3300337285,RE,103549,DOG WARDENS,180010,Animal Services,Cliffe Kennels Invoices
45275,5106371192,76681.15,340585,Demex Limited,1267254,H,3300348310,RE,666636,,181000,Demolition & Asbes,CLA550265-FLINT ST NORTH- DEMO
45288,5106373219,1372,107844,Forensic Testing Service Ltd,,H,3300357300,RE,100037,Assessment & Int Nth,181100,Forensic & Laboratory,Forensic Testing 2038972 30/11/2023
45261,5106368195,538.25,470115,Huddersfield University,,H,3300355358,RE,107194,,181400,Env Services Monitoring,Catering for Energy & Climate Team
45271,5106369812,93428.55,113125,AECOM Limited,,H,3300351524,RE,663649,D Heating Hudds TC,181400,Env Services Monitoring,Huddersfield District Energy Network
45281,5106372337,20000,116216,Arcadis Consulting (UK) Limited,,H,3300352879,RE,666759,,181400,Env Services Monitoring,Development Strategic Outline Case
45264,5106368273,27500,117993,Leafield Environmental Ltd,07405233,H,3300342584,RE,666425,,181600,Street Cleansing,STUBBER PLATES
45275,5106371393,1000,117993,Leafield Environmental Ltd,07405233,H,3300342616,RE,666425,,181600,Street Cleansing,BANDING
45267,5106369092,293390.25,500365,EDF Energy,2228297,H,3300347803,RE,103448,ENERGY,181700,Street Lighting Works,Street Lighting Energy 2023-2024
45266,5106368860,618.87,102398,Killgerm Chemicals,02794829,H,3300349026,RE,103546,PEST CONTROL,181800,Env Services Technical Equipment,Contrac Blox CONTRA008K
45274,5106370778,902.6,102734,VIP System Ltd (Plastisign),SC132864,H,3300354300,RE,102133,Taxi Carriages,181800,Env Services Technical Equipment,VIP Disc Wallets
45280,5106371919,8795.5,102734,VIP System Ltd (Plastisign),SC132864,H,3300355651,RE,102133,Taxi Carriages,181800,Env Services Technical Equipment,VIP Door Panel Bottom
